
[00:00:00.000 --> 00:00:02.160]   (beeping)
[00:03:14.440 --> 00:03:15.640]   I'd rather walk.
[00:03:15.640 --> 00:03:18.960]   So I'm either always in a car or I'm walking
[00:03:18.960 --> 00:03:21.720]   and I will literally walk 40 blocks.
[00:03:21.720 --> 00:03:23.360]   - You know what the worst part of the subway is for me
[00:03:23.360 --> 00:03:25.680]   as being someone who doesn't take it very often?
[00:03:25.680 --> 00:03:26.520]   - Yeah.
[00:03:26.520 --> 00:03:27.600]   - Grabbing one of the poles
[00:03:27.600 --> 00:03:29.760]   and the pole is long from the person who held it before you.
[00:03:29.760 --> 00:03:33.840]   - Yeah, I will absolutely not grab anything at all.
[00:03:33.840 --> 00:03:36.220]   And what's funny is we have a dinner reservation
[00:03:36.220 --> 00:03:38.520]   somewhere downtown 'cause we work in Midtown Manhattan
[00:03:38.520 --> 00:03:39.360]   and Mike will be like,
[00:03:39.360 --> 00:03:41.320]   "Come on, just take the subway, it's quick."
[00:03:41.320 --> 00:03:43.980]   It doesn't matter if it's one second.
[00:03:43.980 --> 00:03:47.200]   Every aspect of it is my worst nightmare.
[00:03:47.200 --> 00:03:50.360]   And it's not the length, it's the walking down
[00:03:50.360 --> 00:03:52.080]   knowing what you're about to do.
[00:03:52.080 --> 00:03:54.320]   So I just, I can't do it, I'm sorry.
[00:03:54.320 --> 00:03:55.560]   There's a lot of things I can't do.
[00:03:55.560 --> 00:03:57.680]   That's one of the things I can't do.
[00:03:57.680 --> 00:03:58.520]   All right, what are we doing?
[00:03:58.520 --> 00:04:00.520]   - Pro tip two, never sit on the subway.
[00:04:00.520 --> 00:04:01.660]   I've seen things. - Sit?
[00:04:01.660 --> 00:04:02.720]   - I've seen things, just don't do it.
[00:04:02.720 --> 00:04:06.040]   - Listen to me, never stand on the subway.
[00:04:06.040 --> 00:04:08.240]   All right, sorry.
[00:04:08.240 --> 00:04:11.200]   So I'm facing the same dilemma as, what's his name?
[00:04:11.200 --> 00:04:12.360]   The guy that wrote that? - Chris.
[00:04:12.360 --> 00:04:14.760]   - Chris, so he's sitting on these huge gains.
[00:04:14.760 --> 00:04:15.600]   - Yeah.
[00:04:15.600 --> 00:04:16.420]   - You might be in a different position.
[00:04:16.420 --> 00:04:20.000]   I don't know if you have a goal to use this money for,
[00:04:20.000 --> 00:04:22.520]   but he's saying, "I have this goal, I know how much I need.
[00:04:22.520 --> 00:04:24.640]   "I'm gonna be spending it in two years."
[00:04:24.640 --> 00:04:26.320]   And he's already gotten, he needs 250 grand
[00:04:26.320 --> 00:04:27.560]   and he's gonna spend it.
[00:04:27.560 --> 00:04:28.600]   - I'm in the same position.
[00:04:28.600 --> 00:04:32.680]   My daughter just applied to 12 colleges last month.
[00:04:32.680 --> 00:04:35.140]   So someone's gonna take her.
[00:04:35.140 --> 00:04:36.880]   So she's applying to schools
[00:04:36.880 --> 00:04:38.440]   that are gonna cost me money.
[00:04:39.440 --> 00:04:44.040]   So I didn't hear 529 anywhere in what he said.
[00:04:44.040 --> 00:04:47.440]   And obviously he doesn't own Tesla stock in a 529.
[00:04:47.440 --> 00:04:49.400]   - Right, yeah, he said he's using brokerage accounts.
[00:04:49.400 --> 00:04:50.680]   - Brokerage accounts, all right.
[00:04:50.680 --> 00:04:53.680]   So we liquidated all of our stock exposure
[00:04:53.680 --> 00:04:56.000]   for my daughter this year.
[00:04:56.000 --> 00:04:58.560]   Because we're using the money starting,
[00:04:58.560 --> 00:05:01.520]   presumably, starting next fall.
[00:05:01.520 --> 00:05:05.240]   So we specifically put away for this event,
[00:05:05.240 --> 00:05:06.960]   for both the kids, and we used, I think,
[00:05:06.960 --> 00:05:09.680]   the best possible vehicle you could have done it with.
[00:05:09.680 --> 00:05:10.640]   - And the timing is pretty good,
[00:05:10.640 --> 00:05:12.240]   because you could actually earn something in cash now
[00:05:12.240 --> 00:05:13.680]   that you sold it, right?
[00:05:13.680 --> 00:05:16.000]   - Yes, I don't really care what happens to the market,
[00:05:16.000 --> 00:05:18.880]   because this is now like, it doesn't make a difference.
[00:05:18.880 --> 00:05:22.440]   This is, I know for a fact I need to use the money,
[00:05:22.440 --> 00:05:26.240]   so I just mentally said, if I'm leaving money on the table
[00:05:26.240 --> 00:05:29.200]   because there's a stock market rally, whatever.
[00:05:29.200 --> 00:05:31.640]   That's the nature of what we're doing now.
[00:05:31.640 --> 00:05:34.160]   But we were invested in Vanguard
[00:05:34.160 --> 00:05:37.180]   because it's the New York State 529 plan.
[00:05:37.180 --> 00:05:39.800]   So yeah, the S&P went up this year.
[00:05:39.800 --> 00:05:42.640]   And I missed some of it, but it doesn't matter.
[00:05:42.640 --> 00:05:43.760]   What I would do if I were him
[00:05:43.760 --> 00:05:47.040]   is I would keep Tesla and Nvidia,
[00:05:47.040 --> 00:05:52.040]   just because if you can liquidate everything else,
[00:05:52.040 --> 00:05:55.280]   literally put it into something high yielding
[00:05:55.280 --> 00:05:57.680]   until you need it a year and a half from now,
[00:05:57.680 --> 00:05:58.800]   that's the move.
[00:05:58.800 --> 00:06:00.720]   Or when's he need it, fall '25?
[00:06:00.720 --> 00:06:01.560]   - Yeah.
[00:06:01.560 --> 00:06:03.800]   - So, all right, it's two years from now.
[00:06:03.800 --> 00:06:07.640]   - John, give me a try out of Tesla and Nvidia drawdowns.
[00:06:07.640 --> 00:06:11.280]   So last year, you saw these ones fall.
[00:06:11.280 --> 00:06:15.440]   I mean, Tesla was down 73% and Nvidia was down 66%.
[00:06:15.440 --> 00:06:17.280]   So even sitting on huge gains,
[00:06:17.280 --> 00:06:20.000]   that's the risk is that that money's not there when needed.
[00:06:20.000 --> 00:06:22.080]   The good thing about the four-year thing
[00:06:22.080 --> 00:06:23.720]   is that you have time to space it out.
[00:06:23.720 --> 00:06:25.200]   So you could, like you said,
[00:06:25.200 --> 00:06:27.080]   you could leg out of the other stuff if you wanted to,
[00:06:27.080 --> 00:06:29.360]   and it's not just those two stocks, but--
[00:06:29.360 --> 00:06:31.320]   - You would probably say the other way around though, right?
[00:06:31.320 --> 00:06:33.160]   You would probably tell him take the gains
[00:06:33.160 --> 00:06:35.360]   in the two solo stocks
[00:06:35.360 --> 00:06:37.320]   and try to hold onto the rest for another year?
[00:06:37.320 --> 00:06:38.160]   What would you tell him?
[00:06:38.160 --> 00:06:40.440]   - I would probably, if I know I'm gonna be spending
[00:06:40.440 --> 00:06:42.840]   this money in the next couple years, I would lock it in.
[00:06:42.840 --> 00:06:44.980]   He's got the 250 he needs.
[00:06:44.980 --> 00:06:48.460]   I wouldn't even, I mean, maybe keep 20% in the stock market
[00:06:48.460 --> 00:06:49.480]   if you really want something.
[00:06:49.480 --> 00:06:53.160]   But other than that, I'm all for cashing it out
[00:06:53.160 --> 00:06:55.840]   and sitting and keep going chill or whatever.
[00:06:55.840 --> 00:06:57.240]   - I think I am too.
[00:06:57.240 --> 00:06:59.200]   I think you made an important point.
[00:06:59.200 --> 00:07:02.960]   It's like, all right, you're applying to private colleges
[00:07:02.960 --> 00:07:04.400]   or whatever.
[00:07:04.400 --> 00:07:07.240]   You think the bill will be 250.
[00:07:07.240 --> 00:07:09.120]   Well, that's not due in freshman year.
[00:07:09.120 --> 00:07:12.920]   You're paying that out over the course of four years,
[00:07:12.920 --> 00:07:15.300]   four years from the fall of '25.
[00:07:15.300 --> 00:07:16.740]   You're almost in 2030.
[00:07:16.740 --> 00:07:21.600]   It's possible Nvidia and Tesla could double again
[00:07:21.600 --> 00:07:22.440]   between now and then.
[00:07:22.440 --> 00:07:23.320]   I don't know.
[00:07:23.320 --> 00:07:25.520]   I didn't think they would in the first place.
[00:07:27.400 --> 00:07:31.160]   So I don't know, but it seems to be like part of the,
[00:07:31.160 --> 00:07:34.560]   it seems to be like to me that if you have some stock market
[00:07:34.560 --> 00:07:36.560]   exposure that you're taking off the table,
[00:07:36.560 --> 00:07:38.560]   you don't have to take all of it off the table.
[00:07:38.560 --> 00:07:41.440]   Also, if these are in taxable brokerage accounts,
[00:07:41.440 --> 00:07:45.720]   these are huge embedded tax liabilities in the year
[00:07:45.720 --> 00:07:48.840]   that you take these gains in those two stocks.
[00:07:48.840 --> 00:07:51.920]   So he said he's early Tesla.
[00:07:51.920 --> 00:07:55.980]   I mean, I'm early Nvidia.
[00:07:55.980 --> 00:07:57.560]   I own Nvidia from 2015.
[00:07:57.560 --> 00:07:59.640]   I think I'm up 3,000%.
[00:07:59.640 --> 00:08:03.320]   - Right, so maybe if he has other forms of liquidity,
[00:08:03.320 --> 00:08:04.380]   tap those first.
[00:08:04.380 --> 00:08:05.480]   - That's what I'm saying.
[00:08:05.480 --> 00:08:06.640]   I think that's what I'm saying.
[00:08:06.640 --> 00:08:07.480]   - That makes sense.
[00:08:07.480 --> 00:08:09.640]   - So you're saying you think long treasuries
[00:08:09.640 --> 00:08:13.280]   would be too risky then for your risk tolerance?
[00:08:13.280 --> 00:08:14.520]   - What, long-term treasuries?
[00:08:14.520 --> 00:08:15.360]   - Yeah.
[00:08:15.360 --> 00:08:16.920]   - Well, if he wanted to, he could do a simple--
[00:08:16.920 --> 00:08:17.760]   - You said T-bills.
[00:08:17.760 --> 00:08:18.580]   That's why I was asking.
[00:08:18.580 --> 00:08:19.420]   - Oh, T-bills, yeah.
[00:08:19.420 --> 00:08:20.240]   Not T-bonds.
[00:08:20.240 --> 00:08:21.920]   He could do a ladder.
[00:08:21.920 --> 00:08:22.760]   - Do a ladder.
[00:08:22.760 --> 00:08:23.720]   - A five-year ladder or something, right?
[00:08:23.720 --> 00:08:24.560]   - Yeah.
[00:08:24.560 --> 00:08:25.380]   - Something simple like that.
[00:08:25.380 --> 00:08:29.940]   Do 20% in one, two, three, four, five-year maturities.
[00:08:29.940 --> 00:08:32.240]   - Yeah, and you match those assets with the liabilities
[00:08:32.240 --> 00:08:33.340]   and it's done for.
[00:08:33.340 --> 00:08:34.240]   - It's a lot of work, though.
[00:08:34.240 --> 00:08:35.840]   You can find a target date fund.
[00:08:35.840 --> 00:08:38.880]   You can find a, not a target date fund.
[00:08:38.880 --> 00:08:42.000]   Don't they have the target maturity bond funds now?
[00:08:42.000 --> 00:08:42.840]   - Yeah.
[00:08:42.840 --> 00:08:43.660]   - They're pretty easy to use.
[00:08:43.660 --> 00:08:44.500]   - Yeah, iShares has those.
[00:08:44.500 --> 00:08:45.360]   It's pretty easy, yeah.
[00:08:45.360 --> 00:08:47.340]   - I thought you were gonna say chart options.
[00:08:47.340 --> 00:08:48.180]   - Yeah.
[00:08:48.180 --> 00:08:49.680]   Well, I was gonna say, if you have a Lyft off account,
[00:08:49.680 --> 00:08:50.520]   call us.
[00:08:50.520 --> 00:08:51.840]   We'll help you.
[00:08:51.840 --> 00:08:53.800]   We know how to do this stuff.
[00:08:53.800 --> 00:08:54.640]   - All right, next question.
[00:08:54.640 --> 00:08:55.600]   - Thank you.
[00:08:55.600 --> 00:08:56.440]   Okay.
[00:08:56.440 --> 00:08:57.280]   - Hold on.
[00:08:57.280 --> 00:09:00.360]   - Up next, we have a question from Matt.
[00:09:00.360 --> 00:09:01.320]   - Wait, Nicole's moving my mic.
[00:09:01.320 --> 00:09:02.160]   Okay.
[00:09:02.160 --> 00:09:03.940]   - I appreciate Ben's long-term view
[00:09:03.940 --> 00:09:07.180]   of stock market correlations,
[00:09:07.180 --> 00:09:09.480]   I mean, of stock market corrections,
[00:09:09.480 --> 00:09:11.160]   but what if this time is different?
[00:09:11.160 --> 00:09:13.360]   What are the stats when the Fed is actively offloading
[00:09:13.360 --> 00:09:15.960]   trillions of assets and raising rates?
[00:09:15.960 --> 00:09:17.800]   What if this cycle is an anomaly
[00:09:17.800 --> 00:09:19.400]   and should be treated as such?
[00:09:19.400 --> 00:09:21.360]   - So I got this question from someone.
[00:09:21.360 --> 00:09:22.240]   John, do the chart on it.
[00:09:22.240 --> 00:09:26.000]   I did just kind of a quick, over the last 70 plus years,
[00:09:26.000 --> 00:09:28.400]   like, what's the distribution of drawdowns
[00:09:28.400 --> 00:09:29.240]   in the stock market?
[00:09:29.240 --> 00:09:31.160]   Just saying, like, this is, we're down 10% right now.
[00:09:31.160 --> 00:09:34.160]   I think the average from all-time highs
[00:09:34.160 --> 00:09:35.760]   at any point in time is like 9.5%.
[00:09:35.760 --> 00:09:37.680]   So it's almost like the average experience
[00:09:37.680 --> 00:09:38.920]   in the stock market is you're looking up
[00:09:38.920 --> 00:09:40.860]   from a correction, basically.
[00:09:40.860 --> 00:09:42.880]   All-time highs happen like seven or 8% of the time
[00:09:42.880 --> 00:09:44.080]   since 1950.
[00:09:44.080 --> 00:09:45.920]   Most of the time you're in a drawdown.
[00:09:45.920 --> 00:09:49.240]   20% or worse, it's like one out of every six or seven years.
[00:09:49.240 --> 00:09:54.240]   Since 1950, the S&P 500 has been 10%
[00:09:54.240 --> 00:09:58.660]   or further away from its high.
[00:09:58.660 --> 00:09:59.500]   - Right.
[00:09:59.500 --> 00:10:00.320]   - Is that worse?
[00:10:00.320 --> 00:10:01.520]   36% of the time?
[00:10:01.520 --> 00:10:02.360]   - Right.
[00:10:02.360 --> 00:10:03.480]   - I didn't know that.
[00:10:03.480 --> 00:10:07.600]   So a third of the time that you're investing,
[00:10:07.600 --> 00:10:10.520]   you're investing in the midst of a correction.
[00:10:10.520 --> 00:10:13.440]   - Yeah, and my point was, yeah, like, get used to it.
[00:10:13.440 --> 00:10:14.920]   This is like no pain, no gain,
[00:10:14.920 --> 00:10:17.160]   no risk, reward, that whole thing.
[00:10:17.160 --> 00:10:17.980]   But some people are saying, like,
[00:10:17.980 --> 00:10:21.120]   listen, throw all the historical evidence out the window
[00:10:21.120 --> 00:10:23.160]   because this time is totally different.
[00:10:23.160 --> 00:10:24.280]   The Fed is raising rates
[00:10:24.280 --> 00:10:26.000]   and the government is spending trillions of dollars
[00:10:26.000 --> 00:10:27.600]   and the Fed is reducing its balance sheet
[00:10:27.600 --> 00:10:29.680]   and inflation is gonna be here to stay
[00:10:29.680 --> 00:10:31.160]   and all these things.
[00:10:31.160 --> 00:10:34.040]   And I think the thing that we've come down on
[00:10:34.040 --> 00:10:35.640]   is that like every time it's different.
[00:10:35.640 --> 00:10:37.560]   And every time there's a correction,
[00:10:37.560 --> 00:10:39.560]   you think this is the big one
[00:10:39.560 --> 00:10:41.440]   and the stock market is never coming back.
[00:10:41.440 --> 00:10:43.480]   But you look back historically and you go,
[00:10:43.480 --> 00:10:45.320]   well, if that little dip on the chart there
[00:10:45.320 --> 00:10:47.480]   back in 1950 or 1980 or whatever,
[00:10:47.480 --> 00:10:48.600]   I would have totally bought that.
[00:10:48.600 --> 00:10:49.780]   But when it's happening in real time,
[00:10:49.780 --> 00:10:51.960]   you say, in the back of your head, you go,
[00:10:51.960 --> 00:10:52.840]   but what if this is it?
[00:10:52.840 --> 00:10:54.760]   What if it doesn't come back this time?
[00:10:54.760 --> 00:10:56.360]   I think that happens every time.
[00:10:56.360 --> 00:10:58.760]   - There's only one exception to what you're saying.
[00:10:58.760 --> 00:11:00.360]   That's, Ben, that's true.
[00:11:00.360 --> 00:11:01.900]   And if we were like having,
[00:11:01.900 --> 00:11:05.560]   if there were YouTube or podcasts in the 1970s
[00:11:05.560 --> 00:11:07.400]   and we were having this conversation,
[00:11:07.400 --> 00:11:09.640]   like, we could substitute all the stuff
[00:11:09.640 --> 00:11:11.160]   that the guy is saying.
[00:11:11.160 --> 00:11:13.480]   Like, when was the last time this occurred
[00:11:13.480 --> 00:11:15.240]   with the Fed doing this?
[00:11:15.240 --> 00:11:16.400]   - Oil shocks and Nixon.
[00:11:16.400 --> 00:11:18.120]   - Yeah, we could say, right,
[00:11:18.120 --> 00:11:20.600]   we could substitute the oil embargo
[00:11:20.600 --> 00:11:23.640]   and all this other stuff and Watergate.
[00:11:23.640 --> 00:11:25.940]   So I agree, it's always different.
[00:11:25.940 --> 00:11:29.540]   The one time that there's an exception,
[00:11:29.540 --> 00:11:31.920]   I think, is the pandemic.
[00:11:31.920 --> 00:11:35.480]   Like, we had net positive flows
[00:11:35.480 --> 00:11:40.480]   into our RIA in April and May of 2020.
[00:11:40.480 --> 00:11:43.080]   Think about how crazy that is.
[00:11:43.080 --> 00:11:46.280]   Because you had an unemployment print.
[00:11:46.280 --> 00:11:49.000]   It was like the biggest drop in employment
[00:11:49.000 --> 00:11:51.680]   in history, one month drop.
[00:11:51.680 --> 00:11:54.220]   Like, you had some superlatives where it's like,
[00:11:54.220 --> 00:11:56.560]   well, maybe this time it's not gonna bounce back
[00:11:56.560 --> 00:11:58.600]   because, right?
[00:11:58.600 --> 00:12:01.020]   But, like, investors didn't give a shit.
[00:12:01.020 --> 00:12:06.000]   We had net, I don't have the stats, I should ask Nick,
[00:12:06.000 --> 00:12:08.600]   but we honestly raised so much money.
[00:12:08.600 --> 00:12:10.600]   It wasn't us, like, telling people,
[00:12:10.600 --> 00:12:11.840]   hurry up, send us all your money,
[00:12:11.840 --> 00:12:13.560]   the market's about to bounce.
[00:12:13.560 --> 00:12:16.560]   This was, like, unprompted clients.
[00:12:16.560 --> 00:12:18.320]   Clients were just like, well,
[00:12:18.320 --> 00:12:19.920]   if I were ever to put more money
[00:12:19.920 --> 00:12:23.280]   into my accounts with y'all, this would be the time.
[00:12:23.280 --> 00:12:25.160]   And we were, like, pleasantly surprised.
[00:12:25.160 --> 00:12:26.920]   They definitely didn't expect that.
[00:12:26.920 --> 00:12:30.440]   So either people got smarter over the years
[00:12:30.440 --> 00:12:32.120]   since we've been doing this,
[00:12:32.120 --> 00:12:34.080]   or there was just something about
[00:12:34.080 --> 00:12:37.960]   that particular circumstance where this time,
[00:12:37.960 --> 00:12:40.320]   that time, they knew it was different,
[00:12:40.320 --> 00:12:43.160]   but different for the right reasons.
[00:12:43.160 --> 00:12:45.640]   And I think investors are more conditioned now.
[00:12:45.640 --> 00:12:47.640]   In the past, if you were in the '70s,
[00:12:47.640 --> 00:12:49.760]   you'd look back and you'd see, like, the Great Depression,
[00:12:49.760 --> 00:12:51.760]   and then you'd see, like, this huge bull market in the '50s,
[00:12:51.760 --> 00:12:53.780]   but you didn't have as much time to look back and say,
[00:12:53.780 --> 00:12:55.640]   like, listen, every time the stock market goes down,
[00:12:55.640 --> 00:12:57.320]   it comes back, right?
[00:12:57.320 --> 00:12:59.280]   There's never been a time where the stock market has fallen
[00:12:59.280 --> 00:13:00.920]   and it hasn't reached a new all-time high.
[00:13:00.920 --> 00:13:03.240]   So this just happens, and I do think--
[00:13:03.240 --> 00:13:04.240]   - I'm not smiling about it.
[00:13:04.240 --> 00:13:06.400]   Nicole keeps backing my microphone away from me,
[00:13:06.400 --> 00:13:08.000]   and I keep getting closer to it.
[00:13:08.000 --> 00:13:10.840]   - Just eating it.
[00:13:10.840 --> 00:13:12.160]   - Sorry, Nick, all right.
[00:13:12.160 --> 00:13:14.160]   But I think especially for young people,
[00:13:14.160 --> 00:13:16.480]   they look at the state of the world and the scary headlines
[00:13:16.480 --> 00:13:19.440]   and think, like, it's never been this bad before.
[00:13:19.440 --> 00:13:21.120]   I think William Bernstein had a quote
[00:13:21.120 --> 00:13:22.400]   that was something like,
[00:13:22.400 --> 00:13:24.720]   "The only black swans of the history you haven't read yet."
[00:13:24.720 --> 00:13:27.320]   Like, history has always been terrible, unfortunately.
[00:13:27.320 --> 00:13:30.360]   It's just the scary headlines are just beamed
[00:13:30.360 --> 00:13:32.320]   into our faces every single day now,
[00:13:32.320 --> 00:13:33.360]   and we can't get away from it.
[00:13:33.360 --> 00:13:35.400]   - Right, we have more exposure to the news,
[00:13:35.400 --> 00:13:39.260]   but also the news's profit motive has never been more,
[00:13:41.760 --> 00:13:45.080]   so it's always, the profit motive of the news
[00:13:45.080 --> 00:13:48.680]   has always been to impulse people into doing something,
[00:13:48.680 --> 00:13:50.920]   you know, put down a nickel, buy a newspaper,
[00:13:50.920 --> 00:13:53.840]   or tune in at 6 p.m. for Cronkite.
[00:13:53.840 --> 00:13:55.820]   That part has not changed.
[00:13:55.820 --> 00:13:57.440]   It's just like everything else in the world,
[00:13:57.440 --> 00:13:58.720]   it's on steroids.
[00:13:58.720 --> 00:14:03.320]   And so the incentive system for people writing market news
[00:14:03.320 --> 00:14:05.940]   is to get you to read theirs and not someone else's.
[00:14:05.940 --> 00:14:08.760]   And so once you understand, and I,
[00:14:08.760 --> 00:14:10.640]   you know, as I've talked about before,
[00:14:10.640 --> 00:14:13.000]   I eat, sleep, and breathe that world,
[00:14:13.000 --> 00:14:16.640]   so I can tell you I'm not exaggerating.
[00:14:16.640 --> 00:14:21.640]   Like, this is a much more challenging media environment
[00:14:21.640 --> 00:14:23.600]   for the average investor.
[00:14:23.600 --> 00:14:24.880]   - Yeah, it's a firehose.
[00:14:24.880 --> 00:14:26.920]   - It's way worse than anything
[00:14:26.920 --> 00:14:28.480]   that any other generation has experienced.
[00:14:28.480 --> 00:14:31.720]   - Feels like mass media has become more and more like TMZ
[00:14:31.720 --> 00:14:35.120]   instead of TMZ becoming more and more like mass media.
[00:14:36.280 --> 00:14:39.600]   - Listen, I've sat in meetings,
[00:14:39.600 --> 00:14:43.640]   like where editors at major publications were like,
[00:14:43.640 --> 00:14:47.320]   yeah, but how can we like, how can we make this more,
[00:14:47.320 --> 00:14:49.720]   they'll say like, how can we make this more urgent?
[00:14:49.720 --> 00:14:51.980]   Or how can we make this more interesting?
[00:14:51.980 --> 00:14:54.280]   So, you know, I know.
[00:14:54.280 --> 00:14:56.120]   Like, I'm one of the people who knows.
[00:14:56.120 --> 00:14:58.860]   - Like, we can't, we don't know how bad corrections
[00:14:58.860 --> 00:14:59.700]   in the future are going to be,
[00:14:59.700 --> 00:15:01.000]   or what the reasoning's going to be,
[00:15:01.000 --> 00:15:03.420]   or when the stock market is gonna have a period
