
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:01:38.240 --> 00:01:42.120]   about the mystery and the wonder of Christmas.
[00:01:42.120 --> 00:01:44.740]   I have a guest today,
[00:01:44.740 --> 00:01:47.760]   and in the spirit of full disclosure,
[00:01:47.760 --> 00:01:52.400]   I'm gonna tell you, my guest is my husband, David.
[00:01:52.400 --> 00:01:53.840]   He's a pastor,
[00:01:53.840 --> 00:01:56.960]   and he is one of the best people I know
[00:01:56.960 --> 00:02:00.880]   at finding the hidden riches in scripture,
[00:02:00.880 --> 00:02:04.600]   especially in familiar stories
[00:02:04.600 --> 00:02:09.600]   that many of us swallow whole without chewing anymore.
[00:02:09.600 --> 00:02:15.560]   And after years of reading and hearing these stories,
[00:02:15.560 --> 00:02:19.280]   we just might be missing something significant.
[00:02:19.280 --> 00:02:21.680]   When something is super familiar,
[00:02:21.680 --> 00:02:23.160]   I don't know if it's true for you,
[00:02:23.160 --> 00:02:24.640]   but this is how it works for me.
[00:02:24.640 --> 00:02:27.480]   When something is super familiar,
[00:02:27.480 --> 00:02:32.280]   I take it in sometimes without letting it touch me
[00:02:32.280 --> 00:02:34.200]   or change me.
[00:02:34.200 --> 00:02:37.360]   Certainly, none of us want to do that
[00:02:37.360 --> 00:02:40.000]   with the Christmas story.
[00:02:40.000 --> 00:02:44.000]   David, thanks for being with me on the podcast today.
[00:02:44.000 --> 00:02:45.680]   - It's my pleasure.
[00:02:45.680 --> 00:02:47.480]   Glad to be able to be here with you.
[00:02:47.480 --> 00:02:51.160]   - He watches or listens to me do this every week,
[00:02:51.160 --> 00:02:53.680]   and I think he wants in on it,
[00:02:53.680 --> 00:02:56.400]   and I want him in on it as often
[00:02:56.400 --> 00:02:58.680]   as he'll come and be with us.
[00:02:58.680 --> 00:03:00.600]   All right, let's talk about Christmas.
[00:03:00.600 --> 00:03:04.400]   A lot of times, I hear this phrase bandied about,
[00:03:04.400 --> 00:03:06.000]   and so do you probably.
[00:03:06.000 --> 00:03:08.200]   Christmas is really for the children.
[00:03:08.200 --> 00:03:10.520]   Christmas is for the children.
[00:03:10.520 --> 00:03:13.200]   But David, why is that not quite right?
[00:03:13.200 --> 00:03:18.160]   - It's funny that you and I are on the same page here,
[00:03:18.160 --> 00:03:22.080]   particularly with the idea that Christmas is for children,
[00:03:22.080 --> 00:03:23.400]   and it is for children,
[00:03:23.400 --> 00:03:25.800]   but it's not just for children.
[00:03:25.800 --> 00:03:26.640]   - Good point.
[00:03:26.640 --> 00:03:29.560]   - Growing up,
[00:03:29.560 --> 00:03:34.080]   I was always kind of baffled by Christmas
[00:03:34.080 --> 00:03:38.000]   because people got so much excitement about Christmas,
[00:03:38.000 --> 00:03:43.000]   and I never caught that excitement myself.
[00:03:43.000 --> 00:03:46.520]   - Like friends in the neighborhood or at school
[00:03:46.520 --> 00:03:48.200]   or at church or stuff like that?
[00:03:48.200 --> 00:03:50.160]   People like that?
[00:03:50.160 --> 00:03:52.440]   - Yeah, yeah, just the neighbors
[00:03:52.440 --> 00:03:55.880]   and just the whole culture seemed to be
[00:03:55.880 --> 00:04:00.200]   so excited about Christmas,
[00:04:00.200 --> 00:04:05.200]   and I always felt like I was missing something.
[00:04:05.200 --> 00:04:08.440]   - Okay, like somebody else knew a secret
[00:04:08.440 --> 00:04:10.520]   you didn't quite know the whole truth of?
[00:04:12.320 --> 00:04:13.160]   - Well,
[00:04:13.160 --> 00:04:18.120]   people were into it in ways that I just didn't understand.
[00:04:18.120 --> 00:04:20.280]   - Gotcha, yes, yes.
[00:04:20.280 --> 00:04:22.560]   So they were excited about this or that,
[00:04:22.560 --> 00:04:24.680]   and either you weren't excited
[00:04:24.680 --> 00:04:27.600]   or your family didn't participate in the excitement that way
[00:04:27.600 --> 00:04:30.400]   or you just didn't totally get it.
[00:04:30.400 --> 00:04:32.840]   - Yeah, and the family I grew up in,
[00:04:32.840 --> 00:04:34.400]   we celebrated Christmas, of course.
[00:04:34.400 --> 00:04:35.240]   - Oh, yeah.
[00:04:35.240 --> 00:04:40.240]   - It didn't seem like a magical, special time of year.
[00:04:40.240 --> 00:04:44.560]   It just felt like, yeah, this is just what we do.
[00:04:44.560 --> 00:04:47.320]   We get with family, we exchange gifts,
[00:04:47.320 --> 00:04:52.320]   and we do decorating leading up to the holiday
[00:04:52.320 --> 00:04:57.600]   and maybe some special cooking,
[00:04:57.600 --> 00:05:04.080]   but it seemed to me to be missing some crucial element
[00:05:08.040 --> 00:05:10.760]   that I just, and I've actually, as an adult,
[00:05:10.760 --> 00:05:15.760]   tried to capture, even as a pastor,
[00:05:15.760 --> 00:05:22.360]   trying to talk myself into being excited
[00:05:22.360 --> 00:05:25.040]   about the Christmas season.
[00:05:25.040 --> 00:05:26.280]   - Right, right.
[00:05:26.280 --> 00:05:27.880]   I know that when we first got married,
[00:05:27.880 --> 00:05:32.560]   we had different expectations about Christmas,
[00:05:32.560 --> 00:05:34.600]   and I've come to understand
[00:05:34.600 --> 00:05:39.600]   that it is because of our different experiences
[00:05:39.600 --> 00:05:44.640]   of Christmas as children and in our families.
[00:05:44.640 --> 00:05:46.720]   - Yeah, that is true.
[00:05:46.720 --> 00:05:49.680]   We had different experiences growing up,
[00:05:49.680 --> 00:05:53.520]   but we've been married a whole lot longer
[00:05:53.520 --> 00:05:54.760]   than we were children in our families.
[00:05:54.760 --> 00:05:57.440]   - Right, exactly, that's what I was thinking, too.
[00:05:57.440 --> 00:06:02.440]   - And so I've tried to figure out what,
[00:06:04.200 --> 00:06:06.400]   well, in the words of Charlie Brown,
[00:06:06.400 --> 00:06:08.080]   what Christmas is all about.
[00:06:08.080 --> 00:06:09.720]   - (laughs) Yep.
[00:06:09.720 --> 00:06:14.720]   - And, of course, Linus points Charlie Brown
[00:06:14.720 --> 00:06:18.280]   to the Christmas story from Luke chapter two.
[00:06:18.280 --> 00:06:19.320]   - Right.
[00:06:19.320 --> 00:06:22.880]   - But that is certainly part of it,
[00:06:22.880 --> 00:06:25.280]   but that is just the tip of the iceberg.
[00:06:25.280 --> 00:06:26.120]   - Ooh.
[00:06:26.120 --> 00:06:30.800]   - And so it's easy for children to get excited
[00:06:30.800 --> 00:06:35.800]   about beautiful Christmas trees
[00:06:35.800 --> 00:06:38.520]   and special Christmas parties and meals
[00:06:38.520 --> 00:06:43.520]   and Christmas presents and Christmas events
[00:06:43.520 --> 00:06:47.800]   like Christmas pageants and concerts.
[00:06:47.800 --> 00:06:48.800]   - Yes.
[00:06:48.800 --> 00:06:53.800]   - And so, but that only goes so far.
[00:06:53.800 --> 00:06:58.880]   I mean, that seems like it's excitement
[00:06:58.880 --> 00:07:03.840]   that's just generated on the human level.
[00:07:03.840 --> 00:07:08.320]   - Well, and there's lots of external stimulation
[00:07:08.320 --> 00:07:09.640]   for that kind of excitement.
[00:07:09.640 --> 00:07:12.440]   I mean, there are bright lights and twinkling lights,
[00:07:12.440 --> 00:07:16.320]   and there is loud Christmas music everywhere you go.
[00:07:16.320 --> 00:07:17.160]   - Yeah.
[00:07:17.160 --> 00:07:18.800]   - And there are big Christmas trees
[00:07:18.800 --> 00:07:23.400]   and big lighted neighborhood installations.
[00:07:23.400 --> 00:07:24.800]   You can hardly miss it.
[00:07:24.800 --> 00:07:25.640]   - Inflatables.
[00:07:25.640 --> 00:07:26.880]   - Yes, oh my word.
[00:07:26.880 --> 00:07:29.640]   There's lots of external stimulation
[00:07:29.640 --> 00:07:33.680]   and everywhere you turn, it's all about Christmas
[00:07:33.680 --> 00:07:36.960]   all the time, the trappings of Christmas,
[00:07:36.960 --> 00:07:41.040]   the sights and the sounds and the lights and the songs.
[00:07:41.040 --> 00:07:43.000]   - Yeah, in some way, some of those trappings
[00:07:43.000 --> 00:07:47.000]   can obscure what's really going on.
[00:07:47.000 --> 00:07:48.440]   - Yeah.
[00:07:48.440 --> 00:07:51.040]   - I always find New Year's Eve
[00:07:51.040 --> 00:07:56.040]   to be completely generated out of whole cloth,
[00:07:56.040 --> 00:07:59.400]   all the excitement about New Year's Eve,
[00:07:59.400 --> 00:08:02.440]   'cause like we count down and then it's gonna be New Year
[00:08:02.440 --> 00:08:03.280]   and we're so excited.
[00:08:03.280 --> 00:08:05.800]   It's like, yeah, but we didn't, I mean,
[00:08:05.800 --> 00:08:08.880]   we know it's coming and there's no real surprise there.
[00:08:08.880 --> 00:08:09.720]   - Yeah.
[00:08:09.720 --> 00:08:12.520]   - And there's no real wonder of changing the number
[00:08:12.520 --> 00:08:14.240]   on your calendar.
[00:08:14.240 --> 00:08:17.080]   And so I've always felt like that was just kind of
[00:08:17.080 --> 00:08:20.920]   ginned up excitement about something that's not real.
[00:08:20.920 --> 00:08:21.760]   - Yeah.
[00:08:21.760 --> 00:08:24.640]   - And I don't want to feel the same way about Christmas,
[00:08:24.640 --> 00:08:28.560]   that it's just something that's ginned up that's not real.
[00:08:28.560 --> 00:08:29.400]   - Yeah.
[00:08:29.400 --> 00:08:32.040]   - And there needs to be more substance to it.
[00:08:32.040 --> 00:08:36.160]   And that's what, that's kind of been my quest
[00:08:36.160 --> 00:08:41.160]   as an adult trying to understand Christmas
[00:08:41.160 --> 00:08:46.000]   on more than just the intellectual level.
[00:08:46.000 --> 00:08:49.080]   - Yeah, I will admit, freely admit
[00:08:49.080 --> 00:08:51.640]   that my favorite Christmas special growing up
[00:08:51.640 --> 00:08:55.160]   and even and to adulthood was Charlie Brown Christmas.
[00:08:55.160 --> 00:08:57.880]   And when you were talking, I kept thinking,
[00:08:57.880 --> 00:09:00.640]   I could hear Lucy's voice in my ear.
[00:09:00.640 --> 00:09:04.240]   You know, Christmas is run by a big Eastern syndicate,
[00:09:04.240 --> 00:09:05.480]   Charlie Brown.
[00:09:05.480 --> 00:09:07.240]   And so I see what you're saying.
[00:09:07.240 --> 00:09:09.760]   It's a lot of trappings and a lot of stuff
[00:09:09.760 --> 00:09:14.760]   and a lot of commercialization and a lot of taking over
[00:09:14.760 --> 00:09:18.320]   of the Christian message.
[00:09:18.320 --> 00:09:20.360]   But then you do have Linus
[00:09:20.360 --> 00:09:25.360]   and I remember memorizing Luke two from hearing Linus.
[00:09:25.360 --> 00:09:27.240]   - Right.
[00:09:27.240 --> 00:09:30.720]   - All that, all those years ago from hearing that.
[00:09:30.720 --> 00:09:33.520]   And that does bring the wonder back.
[00:09:33.520 --> 00:09:35.040]   So I hear what you're saying.
[00:09:35.040 --> 00:09:40.040]   I bet all of us as parents feel that pain.
[00:09:40.040 --> 00:09:42.200]   - Well, I think that Christmas,
[00:09:42.200 --> 00:09:45.120]   we said a lot of people think it's just for the children
[00:09:45.120 --> 00:09:49.720]   and in the same way that doing chores
[00:09:49.720 --> 00:09:51.040]   is just for the children.
[00:09:51.040 --> 00:09:55.560]   Well, actually do chores to keep your home
[00:09:55.560 --> 00:09:57.360]   functioning and clean.
[00:09:57.360 --> 00:10:01.220]   And so you don't get your seven-year-old to sweep the floor
[00:10:01.220 --> 00:10:03.040]   because you think it's gonna be extra clean
[00:10:03.040 --> 00:10:04.960]   when the seven-year-old's through sweeping.
[00:10:04.960 --> 00:10:07.440]   You just get them to go through the motions,
[00:10:07.440 --> 00:10:11.600]   but you're teaching them something that's more important.
[00:10:11.600 --> 00:10:15.760]   It's a life skill they need to know how to do.
[00:10:15.760 --> 00:10:20.760]   And so you start with the stuff that they can understand
[00:10:20.760 --> 00:10:24.040]   and realizing that there's something
[00:10:24.040 --> 00:10:25.640]   more important underneath that.
[00:10:25.640 --> 00:10:27.440]   And same thing with Christmas.
[00:10:27.440 --> 00:10:30.480]   We have Christmas trees and Christmas presents
[00:10:30.480 --> 00:10:34.920]   and songs and festivities and lights on the street
[00:10:34.920 --> 00:10:36.480]   and all that, and that's fun.
[00:10:36.480 --> 00:10:37.600]   I think that's good.
[00:10:39.040 --> 00:10:43.960]   But that needs to lead us to something
[00:10:43.960 --> 00:10:48.960]   that's deeper than just a lot of outward glitz
[00:10:48.960 --> 00:10:52.200]   and excitement.
[00:10:52.200 --> 00:10:53.920]   There's nothing wrong with that
[00:10:53.920 --> 00:10:58.920]   unless the glitz obscures what is really
[00:10:58.920 --> 00:11:02.480]   the heart of Christmas.
[00:11:02.480 --> 00:11:03.600]   - Yeah, yeah.
[00:11:03.600 --> 00:11:08.600]   So how can we, as parents,
[00:11:08.760 --> 00:11:13.760]   as citizens of heaven, as Christians, as believers,
[00:11:13.760 --> 00:11:17.920]   as seeking people,
[00:11:17.920 --> 00:11:22.720]   how can we make the Christmas story,
[00:11:22.720 --> 00:11:24.560]   the Luke 2 Christmas story,
[00:11:24.560 --> 00:11:27.080]   and all the things that led up
[00:11:27.080 --> 00:11:29.560]   to the Luke 2 Christmas story,
[00:11:29.560 --> 00:11:31.640]   how can we make that fresh again?
[00:11:31.640 --> 00:11:36.640]   What is there that we might still have to discover?
[00:11:37.880 --> 00:11:39.280]   - I think you said it well.
[00:11:39.280 --> 00:11:42.400]   We're so familiar with these stories.
[00:11:42.400 --> 00:11:47.200]   It's Luke 2 and Matthew 1 and 2
[00:11:47.200 --> 00:11:50.400]   where we find the heart of the Christmas story.
[00:11:50.400 --> 00:11:56.320]   And we're so over-familiar
[00:11:56.320 --> 00:12:01.320]   with the Bible passages that we, as you say,
[00:12:01.320 --> 00:12:06.160]   chew it up or we swallow it without tasting it as it were.
[00:12:06.160 --> 00:12:08.520]   And we're so used to these stories
[00:12:08.520 --> 00:12:13.520]   that we don't ponder the meaning of them.
[00:12:13.520 --> 00:12:18.600]   And if we can really dig into the scripture
[00:12:18.600 --> 00:12:21.920]   and try to understand more of the context
[00:12:21.920 --> 00:12:27.880]   in which Matthew and Luke were recording these stories,
[00:12:27.880 --> 00:12:32.840]   I think that we're gonna find way more depth
[00:12:32.840 --> 00:12:36.720]   than we ever realized was there.
[00:12:36.720 --> 00:12:37.960]   - All right, this is cool.
[00:12:37.960 --> 00:12:39.560]   This is where I was going.
[00:12:39.560 --> 00:12:40.640]   This is what we want.
[00:12:40.640 --> 00:12:43.920]   As parents, we want some talking points.
[00:12:43.920 --> 00:12:45.720]   We want some ideas.
[00:12:45.720 --> 00:12:48.960]   I know that you have been thinking recently
[00:12:48.960 --> 00:12:52.440]   about how the Christmas story has mystery
[00:12:52.440 --> 00:12:55.200]   and wonder about it.
[00:12:55.200 --> 00:12:57.400]   Talk to us about that.
[00:12:57.400 --> 00:13:02.160]   What kinds of things should we re-examine
[00:13:02.160 --> 00:13:05.920]   or what kinds of questions should we be asking our children
[00:13:05.920 --> 00:13:07.800]   or pointing them to
[00:13:07.800 --> 00:13:11.680]   so that we can have some real good conversations
[00:13:11.680 --> 00:13:15.880]   that bring us back to the wonder that is Christmas?
[00:13:15.880 --> 00:13:19.840]   - Yeah, I think just pondering what the actual stories say,
[00:13:19.840 --> 00:13:24.840]   even on the surface level, when we ponder what's there,
[00:13:24.840 --> 00:13:28.480]   and when I say the surface,
[00:13:28.480 --> 00:13:32.360]   what I mean is without doing a lot of biblical background
[00:13:32.360 --> 00:13:34.600]   study and cross-references to Old Testament passages.
[00:13:34.600 --> 00:13:35.440]   - Right, right, right.
[00:13:35.440 --> 00:13:37.200]   So don't have to study it.
[00:13:37.200 --> 00:13:41.000]   - Right, but there's a lot of value in that.
[00:13:41.000 --> 00:13:42.680]   But even if you don't wanna go to that trouble,
[00:13:42.680 --> 00:13:47.680]   just imagine what it must have been like for,
[00:13:47.680 --> 00:13:54.440]   in Matthew, Joseph is betrothed to Mary
[00:13:54.440 --> 00:13:57.840]   and turns out she's pregnant.
[00:13:57.840 --> 00:13:59.840]   Whoa, wait, what?
[00:13:59.840 --> 00:14:01.960]   Now, of course, you need to be age-appropriate
[00:14:01.960 --> 00:14:03.760]   how you talk about this stuff with children,
[00:14:03.760 --> 00:14:06.040]   but that's part of the Christmas story.
[00:14:06.040 --> 00:14:10.160]   You have an unwed woman who's pregnant
[00:14:10.160 --> 00:14:15.160]   and her fiance wants to be kind to her,
[00:14:15.160 --> 00:14:19.000]   but knows the noble thing to do
[00:14:19.000 --> 00:14:22.600]   is to quietly call off this wedding.
[00:14:23.560 --> 00:14:28.360]   And how must Mary have felt?
[00:14:28.360 --> 00:14:32.560]   Did she try to tell Joseph what was going on?
[00:14:32.560 --> 00:14:38.080]   Probably she tried to, but,
[00:14:38.080 --> 00:14:41.360]   or maybe she didn't because it was revealed to Joseph
[00:14:41.360 --> 00:14:46.360]   in a dream that his soon-to-be wife
[00:14:46.360 --> 00:14:52.440]   was pregnant with a child by means of the Holy Spirit.
[00:14:52.920 --> 00:14:56.920]   And the angel tells Joseph in the dream
[00:14:56.920 --> 00:15:00.640]   that he's to name this child Jesus.
[00:15:00.640 --> 00:15:03.080]   And so one thing we can do with our children
[00:15:03.080 --> 00:15:06.240]   is read the stories and how do you think Joseph felt?
[00:15:06.240 --> 00:15:07.640]   I mean, he was surprised.
[00:15:07.640 --> 00:15:14.360]   And one thing to think about is that according to Luke,
[00:15:14.360 --> 00:15:21.800]   Mary, for the first three months of her pregnancy,
[00:15:22.480 --> 00:15:27.480]   she was gone to visit her cousin Elizabeth,
[00:15:27.480 --> 00:15:33.040]   the old woman who was suddenly pregnant for the first time.
[00:15:33.040 --> 00:15:36.000]   And so Mary's been out of town for three months
[00:15:36.000 --> 00:15:41.000]   and comes back to Nazareth and, "Oh, she's pregnant, huh."
[00:15:41.000 --> 00:15:47.080]   And so we can just think about how these stories
[00:15:47.080 --> 00:15:50.000]   must have really felt in real time.
[00:15:50.000 --> 00:15:51.920]   - Yeah, I was reading this story
[00:15:51.920 --> 00:15:54.240]   with a friend of mine recently,
[00:15:54.240 --> 00:15:58.920]   and her observation was there's a lot that's left out.
[00:15:58.920 --> 00:16:02.800]   There are a lot of details that are left out
[00:16:02.800 --> 00:16:05.320]   that you just think, I guess,
[00:16:05.320 --> 00:16:08.960]   that that was not the important part of the story,
[00:16:08.960 --> 00:16:11.840]   but it bears some thinking about.
[00:16:11.840 --> 00:16:16.840]   I mean, here is this young pregnant woman
[00:16:17.040 --> 00:16:22.040]   who is going to ride a donkey a long way to pay taxes.
[00:16:22.040 --> 00:16:27.640]   So like, what was that conversation about?
[00:16:27.640 --> 00:16:29.600]   I mean, Mary did it, she did it.
[00:16:29.600 --> 00:16:30.800]   She went with Joseph,
[00:16:30.800 --> 00:16:34.200]   but you know they must have had some conversations about,
[00:16:34.200 --> 00:16:36.000]   now you want me to do what?
[00:16:36.000 --> 00:16:38.760]   Now, come again, now where are we gonna stay?
[00:16:38.760 --> 00:16:40.720]   Do we have a reservation?
[00:16:40.720 --> 00:16:42.880]   You know, all of those details,
[00:16:42.880 --> 00:16:45.040]   you can talk to your children about that.
[00:16:45.040 --> 00:16:49.240]   When you chew on some of those specifics
[00:16:49.240 --> 00:16:50.840]   that they can relate to,
[00:16:50.840 --> 00:16:52.840]   they can relate to a long trip.
[00:16:52.840 --> 00:16:56.080]   This was a long trip, not in a car to grandma's house.
[00:16:56.080 --> 00:17:00.000]   This was a long trip over desert places,
[00:17:00.000 --> 00:17:06.760]   on a donkey, going with hordes of other people
[00:17:06.760 --> 00:17:10.000]   to this little town that is not used to taking it.
[00:17:10.000 --> 00:17:13.000]   This is not Orlando with the Disney hotels.
[00:17:13.000 --> 00:17:16.280]   This is a tiny place that's not used
[00:17:16.280 --> 00:17:18.080]   to taking in a lot of people.
[00:17:18.080 --> 00:17:22.120]   And so if you just look at those kinds of details,
[00:17:22.120 --> 00:17:25.040]   it helps humanize the story somehow.
[00:17:25.040 --> 00:17:27.680]   - It really does.
[00:17:27.680 --> 00:17:32.200]   And we can relate to those things much better
[00:17:32.200 --> 00:17:34.520]   when we really take a minute and think about them.
[00:17:34.520 --> 00:17:36.520]   And because the stories are so familiar,
[00:17:36.520 --> 00:17:37.960]   we just kind of say, well, yeah,
[00:17:37.960 --> 00:17:40.200]   you know, they went from Nazareth to Bethlehem.
[00:17:40.200 --> 00:17:43.600]   We all know that, but to imagine what it was like
[00:17:43.600 --> 00:17:46.760]   brings out a lot of depth to the story.
[00:17:46.760 --> 00:17:48.920]   But even beyond that,
[00:17:48.920 --> 00:17:55.520]   this is a bizarre story.
[00:17:55.520 --> 00:17:57.640]   Here's a woman who's not married,
[00:17:57.640 --> 00:18:00.600]   who's pregnant and hasn't ever been with a man.
[00:18:00.600 --> 00:18:05.160]   And her betrothed, her fiance,
[00:18:06.680 --> 00:18:10.800]   is committed, because of communication
[00:18:10.800 --> 00:18:12.800]   from an angel in a dream,
[00:18:12.800 --> 00:18:16.640]   he's committed to taking care of this woman
[00:18:16.640 --> 00:18:21.640]   who society said, yeah, just kind of push her aside.
[00:18:21.640 --> 00:18:25.160]   So that's bizarre.
[00:18:25.160 --> 00:18:28.240]   And so then they have to travel, like you said,
[00:18:28.240 --> 00:18:32.200]   about 80 miles to Bethlehem from Nazareth.
[00:18:32.200 --> 00:18:35.120]   And there's nowhere to stay.
[00:18:35.120 --> 00:18:37.680]   When they get there, the baby's born.
[00:18:37.680 --> 00:18:40.680]   Okay, you know, these things happen.
[00:18:40.680 --> 00:18:43.800]   But then that night, there are these strangers
[00:18:43.800 --> 00:18:46.400]   that come up and say, oh, we heard that you had a baby.
[00:18:46.400 --> 00:18:51.400]   And he's, Christ the Lord, really?
[00:18:51.400 --> 00:18:53.800]   - I mean, if I was that young mom,
[00:18:53.800 --> 00:18:56.360]   I would be like, who are you?
[00:18:56.360 --> 00:18:57.720]   What are you doing here?
[00:18:57.720 --> 00:19:00.400]   And how do you know that I just had a baby?
[00:19:00.400 --> 00:19:03.360]   I did not send out birth announcements.
[00:19:03.360 --> 00:19:06.000]   I don't know how, and how do you know
[00:19:06.000 --> 00:19:07.320]   this is Christ the Lord?
[00:19:07.320 --> 00:19:10.320]   - Well, they show up, which is weird enough,
[00:19:10.320 --> 00:19:14.160]   as in our culture, they're really awkward.
[00:19:14.160 --> 00:19:16.040]   But then they tell this weird story.
[00:19:16.040 --> 00:19:19.600]   Yeah, angels appeared to us out in the pasture,
[00:19:19.600 --> 00:19:22.400]   and the glory of the Lord shone round about us,
[00:19:22.400 --> 00:19:23.600]   and we were so afraid.
[00:19:23.600 --> 00:19:24.720]   - But you know, Mary and Joseph,
[00:19:24.720 --> 00:19:26.560]   I mean, to us, that would be super weird.
[00:19:26.560 --> 00:19:28.480]   Like, if angels appear in the backyard,
[00:19:28.480 --> 00:19:30.480]   I'm gonna be a little taken aback.
[00:19:30.480 --> 00:19:32.000]   But Mary and Joseph, I mean,
[00:19:32.000 --> 00:19:34.560]   they both had been visited by angels.
[00:19:34.560 --> 00:19:37.320]   So when these guys tell 'em that angels appeared to 'em,
[00:19:37.320 --> 00:19:39.320]   they're probably, oh, cool, okay, happened to us.
[00:19:39.320 --> 00:19:40.840]   - Well, the pieces of the puzzle
[00:19:40.840 --> 00:19:42.680]   are starting to fit together.
[00:19:42.680 --> 00:19:45.160]   And the weird stories keep happening,
[00:19:45.160 --> 00:19:50.160]   because then they go to dedicate Jesus at the temple,
[00:19:50.160 --> 00:19:52.080]   and again, in Luke chapter two,
[00:19:52.080 --> 00:19:56.440]   and they get a lot of attention from a guy named Simeon,
[00:19:56.440 --> 00:20:00.600]   who says, oh, the Lord said that I wouldn't die
[00:20:00.600 --> 00:20:02.520]   before I saw the Christ, and here he is.
[00:20:02.520 --> 00:20:04.920]   And Mary's thinking, okay, well, in fact,
[00:20:04.920 --> 00:20:06.480]   Luke tells us that she stored up
[00:20:06.480 --> 00:20:07.480]   all these things in her heart.
[00:20:07.480 --> 00:20:11.680]   But these are just strange events.
[00:20:11.680 --> 00:20:16.040]   Then Anna comes up and corroborates Simeon's story.
[00:20:16.040 --> 00:20:21.960]   And then they, a few months later,
[00:20:21.960 --> 00:20:24.600]   when they're in a house in Nazareth,
[00:20:24.600 --> 00:20:29.600]   then these magi, these astrologers
[00:20:29.600 --> 00:20:33.800]   from the area of Persia show up,
[00:20:33.800 --> 00:20:37.040]   and they're like, and they give expensive gifts?
[00:20:37.040 --> 00:20:41.960]   Well, so these are just, these are bizarre stories,
[00:20:41.960 --> 00:20:46.400]   and we think about them happening.
[00:20:46.400 --> 00:20:51.400]   We realize that this is, these are weird, weird stories,
[00:20:51.800 --> 00:20:56.600]   but none of that is as powerful
[00:20:56.600 --> 00:21:02.720]   as the story of the incarnation itself.
[00:21:02.720 --> 00:21:06.320]   - Yeah, yeah, it actually makes sense
[00:21:06.320 --> 00:21:10.680]   for the story to be unusual and unexpected
[00:21:10.680 --> 00:21:15.680]   because the meaning of what happened is so unusual,
[00:21:15.680 --> 00:21:18.640]   although it should have been expected.
[00:21:18.640 --> 00:21:20.440]   There are lots of prophecies about it.
[00:21:20.440 --> 00:21:23.000]   I mean, I agree, it totally did not look like
[00:21:23.000 --> 00:21:25.760]   what anybody was expecting to happen.
[00:21:25.760 --> 00:21:28.200]   - Well, they were looking for a Messiah,
[00:21:28.200 --> 00:21:30.080]   and when they found out,
[00:21:30.080 --> 00:21:34.360]   when people said this was Messiah, that was great.
[00:21:34.360 --> 00:21:39.360]   But this is not what even the Jews
[00:21:39.360 --> 00:21:42.240]   of the first century expected from a Messiah.
[00:21:42.240 --> 00:21:45.280]   - Right, they were not looking for a baby born in a barn.
[00:21:45.280 --> 00:21:48.480]   - Yeah, and even if they were looking for a newborn king,
[00:21:48.480 --> 00:21:50.920]   the king was gonna grow up and,
[00:21:50.920 --> 00:21:58.360]   through physical human strength, throw off the oppressors,
[00:21:58.360 --> 00:21:59.880]   and so the life that he lived,
[00:21:59.880 --> 00:22:01.800]   I mean, so much of this is unexpected,
[00:22:01.800 --> 00:22:03.360]   but when we just ponder the whole idea
[00:22:03.360 --> 00:22:07.680]   that God could be born,
