
[00:00:00.000 --> 00:00:04.720]   [MUSIC PLAYING]
[00:07:23.840 --> 00:07:25.440]   I'll tell you what ages they plan,
[00:07:25.440 --> 00:07:26.760]   but there might be better dates.
[00:07:26.760 --> 00:07:28.120]   We'll take a look at that.
[00:07:28.120 --> 00:07:30.680]   Then we'll look at the sensitivity of their plan
[00:07:30.680 --> 00:07:35.800]   to changes in key variables, like rates of return, inflation,
[00:07:35.800 --> 00:07:36.640]   et cetera.
[00:07:36.640 --> 00:07:39.680]   Then we'll do a couple of what if scenarios,
[00:07:39.680 --> 00:07:42.080]   like an early death, loss of the pension.
[00:07:42.080 --> 00:07:43.880]   And then finally, we'll just look
[00:07:43.880 --> 00:07:47.560]   at how the tool can deal with alternate spending strategies.
[00:07:47.560 --> 00:07:50.040]   What I did here was show you specifically
[00:07:50.040 --> 00:07:51.600]   what they plan to do, but there's
[00:07:51.600 --> 00:07:55.920]   other ways the tool can do spending strategies as well.
[00:07:55.920 --> 00:07:57.760]   So with that as the scenario that I
[00:07:57.760 --> 00:07:59.220]   wanted to show you how we model, I'm
[00:07:59.220 --> 00:08:03.340]   going to jump over to the calculator itself.
[00:08:03.340 --> 00:08:06.160]   And I just took a shortcut, and here it is.
[00:08:06.160 --> 00:08:08.280]   This is the home page.
[00:08:08.280 --> 00:08:10.440]   So the calculator, again, as I said,
[00:08:10.440 --> 00:08:12.560]   does not take you by the hand and walk you through.
[00:08:12.560 --> 00:08:14.920]   You have to think your way through this thing,
[00:08:14.920 --> 00:08:18.560]   but it's organized logically, and it's
[00:08:18.560 --> 00:08:19.880]   broken down functionally.
[00:08:19.880 --> 00:08:22.480]   And you navigate among those functions
[00:08:22.480 --> 00:08:26.720]   by this navigation bar at the top of the page.
[00:08:26.720 --> 00:08:32.300]   So the home, financial assets, income, and expenses functions
[00:08:32.300 --> 00:08:35.740]   are primarily input functions.
[00:08:35.740 --> 00:08:37.980]   And then the tabular projections,
[00:08:37.980 --> 00:08:40.900]   graphical projections, and reports
[00:08:40.900 --> 00:08:43.780]   are primarily output functions.
[00:08:43.780 --> 00:08:46.380]   And then the analysis function is a combination.
[00:08:46.380 --> 00:08:48.580]   It's got some inputs, and it's got some outputs.
[00:08:48.580 --> 00:08:52.060]   And that's where we're going to find the Monte Carlo
[00:08:52.060 --> 00:08:55.260]   analysis and the historical analysis.
[00:08:55.260 --> 00:09:00.120]   Social security, start age optimization, Roth conversions,
[00:09:00.120 --> 00:09:01.640]   and other things.
[00:09:01.640 --> 00:09:03.300]   So we're going to just start off on it.
[00:09:03.300 --> 00:09:05.960]   It's going to walk through this thing left to right,
[00:09:05.960 --> 00:09:07.440]   starting with the home page and walk
[00:09:07.440 --> 00:09:09.680]   through these various functions to show you
[00:09:09.680 --> 00:09:13.960]   how the scenario that I just described is input here.
[00:09:13.960 --> 00:09:17.400]   So again, I said this is Excel.
[00:09:17.400 --> 00:09:19.520]   You can see the Excel menus at the top,
[00:09:19.520 --> 00:09:22.200]   and it's basically table-oriented.
[00:09:22.200 --> 00:09:24.060]   But it's designed such that we don't
[00:09:24.060 --> 00:09:26.340]   need any of these Excel menus at the top,
[00:09:26.340 --> 00:09:30.060]   so I'm going to get rid of them by clicking this link right
[00:09:30.060 --> 00:09:30.560]   here.
[00:09:30.560 --> 00:09:32.160]   It says hide those Excel menus.
[00:09:32.160 --> 00:09:33.700]   Boom, they're gone.
[00:09:33.700 --> 00:09:35.340]   OK, we don't need them.
[00:09:35.340 --> 00:09:39.740]   OK, so we're talking about a married couple here.
[00:09:39.740 --> 00:09:42.020]   So this is a toggle button.
[00:09:42.020 --> 00:09:45.620]   If they were single, if Joe was single, we just click that.
[00:09:45.620 --> 00:09:48.900]   And if Joe, he's single, it would gray out the boxes
[00:09:48.900 --> 00:09:50.100]   associated with his wife.
[00:09:50.100 --> 00:09:52.200]   But right now, we're going to bring Jane back.
[00:09:52.200 --> 00:09:54.120]   So you see the names are Joe and Jane.
[00:09:54.120 --> 00:09:56.200]   These are their birthdates.
[00:09:56.200 --> 00:09:59.240]   And then the tool calculates their age
[00:09:59.240 --> 00:10:01.040]   based on this birthdate.
[00:10:01.040 --> 00:10:05.560]   This is their age on January 1 of 2021, which is the year we're
[00:10:05.560 --> 00:10:09.120]   going to begin this model.
[00:10:09.120 --> 00:10:10.960]   So basically, this page is collecting
[00:10:10.960 --> 00:10:12.600]   some very fundamental assumptions,
[00:10:12.600 --> 00:10:15.840]   such as their life expectancies and then
[00:10:15.840 --> 00:10:20.260]   their assumptions relative to inflation and taxes.
[00:10:20.260 --> 00:10:23.500]   And I didn't mention up front, but the two models,
[00:10:23.500 --> 00:10:26.020]   three independent, at least large,
[00:10:26.020 --> 00:10:29.220]   mostly independent scenarios simultaneously.
[00:10:29.220 --> 00:10:31.220]   And you'll see most of the pages that we're
[00:10:31.220 --> 00:10:35.060]   going to walk through have the inputs
[00:10:35.060 --> 00:10:39.180]   for that function for that scenario listed side by side.
[00:10:39.180 --> 00:10:41.980]   So this part of the table here are
[00:10:41.980 --> 00:10:44.940]   the inputs for scenario one.
[00:10:44.940 --> 00:10:46.980]   These are the inputs for scenario two.
[00:10:46.980 --> 00:10:50.860]   And these are the inputs for scenario three.
[00:10:50.860 --> 00:10:54.620]   So for a given scenario, the tool
[00:10:54.620 --> 00:10:57.080]   has to collect inputs across all of these functions.
[00:10:57.080 --> 00:10:59.020]   We need to give it these basic assumptions.
[00:10:59.020 --> 00:11:02.020]   We need to talk about the financial assets, the income,
[00:11:02.020 --> 00:11:02.940]   and the expenses.
[00:11:02.940 --> 00:11:07.420]   So each page contributes some part of a given scenario.
[00:11:07.420 --> 00:11:08.700]   Again, they're free.
[00:11:08.700 --> 00:11:11.820]   And you can name them down here at the bottom.
[00:11:11.820 --> 00:11:13.500]   So this is a short name.
[00:11:13.500 --> 00:11:16.620]   And whatever these short names are, it appears here.
[00:11:16.620 --> 00:11:19.980]   And you'll see that repeated on most of the other pages.
[00:11:19.980 --> 00:11:22.940]   You can put a longer description of each scenario
[00:11:22.940 --> 00:11:25.100]   here just for your own reference.
[00:11:25.100 --> 00:11:27.060]   Now, I did say up on the--
[00:11:27.060 --> 00:11:28.860]   when I was defining the scenario,
[00:11:28.860 --> 00:11:34.780]   the tax law, in effect, is the Tax Cut and Job Act of 2017.
[00:11:34.780 --> 00:11:37.860]   So and that is going to revert back
[00:11:37.860 --> 00:11:41.460]   to the prior law in the year listed here.
[00:11:41.460 --> 00:11:43.260]   So it's 2026.
[00:11:43.260 --> 00:11:45.060]   But if you think that's not going to happen,
[00:11:45.060 --> 00:11:47.260]   you can change it to whatever date you want it to be.
[00:11:47.260 --> 00:11:48.140]   You can delete it.
[00:11:48.140 --> 00:11:53.100]   And then the TCJA of 2017 will go on forever.
[00:11:53.100 --> 00:11:57.300]   OK, so that is basically what we do on the home page.
[00:11:57.300 --> 00:11:59.820]   And so then I'm going to move on to the next page, which
[00:11:59.820 --> 00:12:02.020]   has to do with financial assets.
[00:12:02.020 --> 00:12:04.740]   And here, you're going to see that there
[00:12:04.740 --> 00:12:10.980]   are some additional pages which fall under financial assets.
[00:12:10.980 --> 00:12:16.780]   Initial balances, management, asset classes, and so on.
[00:12:16.780 --> 00:12:19.220]   So the first-- and I'm just going to walk through them.
[00:12:19.220 --> 00:12:20.580]   I'm not going to do all of these.
[00:12:20.580 --> 00:12:21.980]   I'm going to hit the ones that are
[00:12:21.980 --> 00:12:23.980]   pertinent to our example here.
[00:12:23.980 --> 00:12:26.340]   These are the initial account balances.
[00:12:26.340 --> 00:12:32.020]   So the items in gray are the account types
[00:12:32.020 --> 00:12:33.940]   that Prolano Gold models.
[00:12:33.940 --> 00:12:40.860]   So there are the tax deferred accounts for Joe, for his wife,
[00:12:40.860 --> 00:12:42.500]   then his joint Roth accounts.
[00:12:42.500 --> 00:12:45.100]   They're treated as joint by the calculator.
[00:12:45.100 --> 00:12:48.740]   Regular investment accounts, inherited accounts,
[00:12:48.740 --> 00:12:53.740]   and they can be traditional and Roth for husband and wife.
[00:12:53.740 --> 00:12:56.180]   And then your cash accounts, such as your checking
[00:12:56.180 --> 00:13:00.660]   and savings accounts, qualified tuition plans, 529 plans,
[00:13:00.660 --> 00:13:02.620]   and then health savings accounts.
[00:13:02.620 --> 00:13:07.820]   So these are the entities that are modeled by the tool,
[00:13:07.820 --> 00:13:10.260]   the ones that I'm selecting here.
[00:13:10.260 --> 00:13:15.180]   But each of them here contains additional sub-accounts
[00:13:15.180 --> 00:13:17.300]   that you can enter here.
[00:13:17.300 --> 00:13:19.740]   And these are strictly here to help you
[00:13:19.740 --> 00:13:21.740]   enter in your initial balances.
[00:13:21.740 --> 00:13:25.380]   It does not actually model these sub-level accounts.
[00:13:25.380 --> 00:13:28.580]   It only models the total account here.
[00:13:28.580 --> 00:13:30.740]   But initially, I said the--
[00:13:30.740 --> 00:13:37.700]   so here is the 425K in Joe's account.
[00:13:37.700 --> 00:13:40.220]   There's 100K in his wife's account.
[00:13:40.220 --> 00:13:47.340]   225K in the regular investment accounts, of which there is a--
[00:13:47.340 --> 00:13:50.020]   there is some cost basis here.
[00:13:50.020 --> 00:13:55.420]   So there is currently $55,000 of unrealized capital gains
[00:13:55.420 --> 00:13:59.820]   as part of this 225K in these accounts.
[00:13:59.820 --> 00:14:03.500]   There are no inherited accounts as of the start of the model.
[00:14:03.500 --> 00:14:06.340]   And there's $10,000 in the checking and savings,
[00:14:06.340 --> 00:14:09.460]   and there's $50,000 in the 529 plan,
[00:14:09.460 --> 00:14:14.100]   for a total starting balance of $785,000.
[00:14:14.100 --> 00:14:17.060]   OK, I'm going to move now to the Management page.
[00:14:17.060 --> 00:14:21.300]   There are a number of things that can be done on this page.
[00:14:21.300 --> 00:14:23.580]   The one that I'm going to just focus on briefly
[00:14:23.580 --> 00:14:26.980]   is the Withdrawal Priority Table.
[00:14:26.980 --> 00:14:30.940]   Should we get into a situation where the couple bid model has
[00:14:30.940 --> 00:14:33.220]   a negative cash flow, we need to talk
[00:14:33.220 --> 00:14:34.500]   about the withdrawal priority.
[00:14:34.500 --> 00:14:36.300]   Where do we go to get the money to cover
[00:14:36.300 --> 00:14:37.620]   that negative cash flow?
[00:14:37.620 --> 00:14:41.020]   And that's what's done with this table.
[00:14:41.020 --> 00:14:46.860]   The choices are the regular investment accounts,
[00:14:46.860 --> 00:14:49.460]   the husband's tax-deferred account, the wife's
[00:14:49.460 --> 00:14:52.860]   tax-deferred account, and the Roth accounts.
[00:14:52.860 --> 00:14:55.700]   And those can be put in any order.
[00:14:55.700 --> 00:14:59.540]   So I think that there's 24 ways you can arrange that.
[00:14:59.540 --> 00:15:02.020]   And those are listed here in this pull-down menu.
[00:15:02.020 --> 00:15:03.580]   You can pick whichever one you want.
[00:15:03.580 --> 00:15:04.820]   I picked the first one.
[00:15:04.820 --> 00:15:08.420]   That's one that actually tends to be the best.
[00:15:08.420 --> 00:15:10.980]   And then you can pick a different withdrawal priority
[00:15:10.980 --> 00:15:12.380]   for each of the scenarios.
[00:15:12.380 --> 00:15:17.340]   This table does other things.
[00:15:17.340 --> 00:15:19.620]   You can see there are a number of things down below.
[00:15:19.620 --> 00:15:20.940]   But at this point in time, I don't
[00:15:20.940 --> 00:15:22.420]   think I want to go into those.
[00:15:22.420 --> 00:15:24.820]   I'm going to move on.
[00:15:24.820 --> 00:15:27.580]   The next thing is Asset Classes.
[00:15:27.580 --> 00:15:31.780]   So one thing that may separate the Perlina Calculator
[00:15:31.780 --> 00:15:35.940]   from other calculators, it doesn't simply
[00:15:35.940 --> 00:15:37.780]   ask you what rate of return you think you're
[00:15:37.780 --> 00:15:40.220]   going to get on a given account.
[00:15:40.220 --> 00:15:47.140]   It derives that from underlying asset classes
[00:15:47.140 --> 00:15:50.540]   and from an asset allocation per account.
[00:15:50.540 --> 00:15:53.860]   And on this page, we're talking about the asset classes.
[00:15:53.860 --> 00:15:56.460]   And it can be as simple as a single asset.
[00:15:56.460 --> 00:15:58.060]   If you really just want to say, I just
[00:15:58.060 --> 00:16:02.140]   want to specify my rate of return as 5% or 7%
[00:16:02.140 --> 00:16:04.500]   or whatever I want it to be, I can just say,
[00:16:04.500 --> 00:16:06.380]   I'm going to just use one asset.
[00:16:06.380 --> 00:16:08.540]   And I'm going to just, for the sake of this example,
[00:16:08.540 --> 00:16:11.380]   I said, I'm going to show you how we do that with scenario 3.
[00:16:11.380 --> 00:16:12.700]   And I'm just going to call it--
[00:16:12.700 --> 00:16:13.860]   I'm going to keep it simple.
[00:16:13.860 --> 00:16:17.020]   I'm going to keep it simple asset with a real rate
[00:16:17.020 --> 00:16:21.900]   of return of 3 and 1/2% and a standard deviation of 5%.
[00:16:21.900 --> 00:16:24.020]   But if you don't want to keep it quite that simple,
[00:16:24.020 --> 00:16:25.100]   you can do something else.
[00:16:25.100 --> 00:16:29.540]   But there are up to 10 asset classes that you could enter.
[00:16:29.540 --> 00:16:33.540]   I personally keep it simple with maybe two or three.
[00:16:33.540 --> 00:16:35.340]   This is kind of what I use.
[00:16:35.340 --> 00:16:36.880]   These are not necessarily my numbers,
[00:16:36.880 --> 00:16:39.900]   but these are the asset classes that I tend to use.
[00:16:39.900 --> 00:16:41.940]   And if you want to go from something complicated
[00:16:41.940 --> 00:16:43.980]   to just default, you can click this button here.
[00:16:43.980 --> 00:16:48.580]   And it will load this in as a default setting.
[00:16:48.580 --> 00:16:52.020]   So for this example, I've said the money market asset
[00:16:52.020 --> 00:16:57.620]   class for scenario 1 has a real rate of return of minus 2%.
[00:16:57.620 --> 00:17:00.860]   In other words, it's falling behind inflation,
[00:17:00.860 --> 00:17:03.820]   but has a very small standard deviation.
[00:17:03.820 --> 00:17:05.700]   So it's very consistent.
[00:17:05.700 --> 00:17:08.860]   For the stocks, I've said a real rate of return of 5%
[00:17:08.860 --> 00:17:11.140]   with a 20% standard deviation.
[00:17:11.140 --> 00:17:14.900]   And bonds, real rate of return of 2 and 1/2%
[00:17:14.900 --> 00:17:19.300]   with a 7 and 1/2% standard deviation.
[00:17:19.300 --> 00:17:23.620]   And all of these are the three scenarios
[00:17:23.620 --> 00:17:28.540]   use the same assets with the same assumptions
[00:17:28.540 --> 00:17:32.580]   about their rate of return and standard deviations.
[00:17:32.580 --> 00:17:35.820]   The 529 plan, it doesn't get into the--
[00:17:35.820 --> 00:17:39.900]   it's not as complicated as asset classes and asset allocation.
[00:17:39.900 --> 00:17:42.700]   For these, you do simply specify what is the rate of return
[00:17:42.700 --> 00:17:46.580]   you think you're going to get on your 529 plan investments
[00:17:46.580 --> 00:17:49.620]   and what rate and what standard deviation.
[00:17:49.620 --> 00:17:54.100]   So I mentioned earlier that the tool does fixed rate.
[00:17:54.100 --> 00:17:56.540]   I think I mentioned it does three types of analysis.
[00:17:56.540 --> 00:17:59.540]   One is the fixed rate analysis, where
[00:17:59.540 --> 00:18:02.980]   it just uses an average rate of return each year.
[00:18:02.980 --> 00:18:07.740]   And these are those average rates of return.
[00:18:07.740 --> 00:18:10.860]   But for Monte Carlo analysis, these
[00:18:10.860 --> 00:18:14.380]   are the arithmetic means.
[00:18:14.380 --> 00:18:16.380]   And these are the standard deviations,
[00:18:16.380 --> 00:18:19.700]   which are used to generate the random rate of return
[00:18:19.700 --> 00:18:23.180]   every year in that simulation.
[00:18:23.180 --> 00:18:24.700]   More on that later.
[00:18:24.700 --> 00:18:27.540]   OK, so I mentioned to get the rate of return
[00:18:27.540 --> 00:18:33.060]   for a given account type, we need two things.
[00:18:33.060 --> 00:18:36.500]   We need the rate of return, and we need the asset allocation.
[00:18:36.500 --> 00:18:40.420]   So I'm going to skip over to the asset allocation right here.
[00:18:40.420 --> 00:18:45.900]   This is a busy looking table, but it's not really
[00:18:45.900 --> 00:18:48.580]   that bad, but it is organized.
[00:18:48.580 --> 00:18:51.780]   These are the allocations for scenario one.
[00:18:51.780 --> 00:18:53.700]   These are for scenario two.
[00:18:53.700 --> 00:18:56.220]   These are for scenario three.
[00:18:56.220 --> 00:18:57.940]   And then these are the various accounts.
[00:18:57.940 --> 00:18:59.980]   There's a regular investment account,
[00:18:59.980 --> 00:19:02.900]   the tax deferred account for the husband, for the wife,
[00:19:02.900 --> 00:19:05.300]   and there's the Roth account.
[00:19:05.300 --> 00:19:09.980]   And then, so down below here, let's just say we're going--
[00:19:09.980 --> 00:19:12.540]   you can specify different allocations
[00:19:12.540 --> 00:19:16.540]   for up to five different periods in time.
[00:19:16.540 --> 00:19:19.460]   And in this example, I've used two different time periods,
[00:19:19.460 --> 00:19:21.220]   called period one, period two.
[00:19:21.220 --> 00:19:25.060]   Period one begins right now, 2021.
[00:19:25.060 --> 00:19:28.700]   Period two begins in 2027.
[00:19:28.700 --> 00:19:36.940]   You specify those years here, and then you come down here,
[00:19:36.940 --> 00:19:41.900]   and the asset classes that you input over here
[00:19:41.900 --> 00:19:44.860]   are replicated on this page, and they show up here.
[00:19:44.860 --> 00:19:46.660]   You cannot change them here.
[00:19:46.660 --> 00:19:49.620]   These are simply copied from the asset classes page.
[00:19:49.620 --> 00:19:52.540]   But here, you go in here and you say,
[00:19:52.540 --> 00:19:56.940]   these are my allocations of these asset classes
[00:19:56.940 --> 00:19:58.820]   for each of these accounts.
[00:19:58.820 --> 00:20:02.020]   And to make it simple on this example,
[00:20:02.020 --> 00:20:04.740]   I've used the same allocation for every one of them.
[00:20:04.740 --> 00:20:08.780]   And as I said earlier, during the first period of time,
[00:20:08.780 --> 00:20:10.780]   while the couple are still working,
