
[00:00:00.000 --> 00:00:01.800]   (upbeat music)
[00:01:47.240 --> 00:01:50.580]   And honestly, using it feels like a kitchen cheat code,
[00:01:50.580 --> 00:01:54.600]   because it speeds up and simplifies the process so much.
[00:01:54.600 --> 00:01:57.200]   The cookware is 100% plastic free,
[00:01:57.200 --> 00:02:00.160]   and you can cook, serve, store, and reheat
[00:02:00.160 --> 00:02:01.720]   all in the same dish
[00:02:01.720 --> 00:02:05.520]   that happens to be dishwasher, freezer, and oven safe too.
[00:02:05.520 --> 00:02:08.160]   And just last week, they worked with David Chang
[00:02:08.160 --> 00:02:11.340]   to launch the beautiful matte black IO collection,
[00:02:11.340 --> 00:02:13.640]   so you should definitely check that out.
[00:02:13.640 --> 00:02:16.960]   To get 15% off our new favorite cookware,
[00:02:16.960 --> 00:02:20.040]   go to allthehacks.com/anyday,
[00:02:20.040 --> 00:02:23.160]   or use the code HACKS15 at checkout.
[00:02:23.160 --> 00:02:28.160]   Again, that's allthehacks.com/anyday for 15% off.
[00:02:28.160 --> 00:02:32.840]   - Lee, thank you for being here.
[00:02:32.840 --> 00:02:34.840]   Round three, you get to take the title
[00:02:34.840 --> 00:02:36.240]   as most visited guest.
[00:02:36.240 --> 00:02:38.120]   You already had it, but now you get it again.
[00:02:38.120 --> 00:02:40.680]   - Thank you for having me here in this new setup you have.
[00:02:40.680 --> 00:02:42.840]   I'm looking around, it's really quite impressive.
[00:02:42.840 --> 00:02:44.240]   Beautiful job you've done.
[00:02:44.240 --> 00:02:47.160]   - Yeah, I took this course, dreamstudiocourse.com
[00:02:47.160 --> 00:02:49.080]   that this guy Kevin Chen created,
[00:02:49.080 --> 00:02:50.760]   and you'll get a better view
[00:02:50.760 --> 00:02:52.360]   if you're watching this on YouTube than listening,
[00:02:52.360 --> 00:02:53.280]   'cause you can't really see it.
[00:02:53.280 --> 00:02:54.120]   You'll get an even better view
[00:02:54.120 --> 00:02:56.080]   when I start to actually record in a couple days
[00:02:56.080 --> 00:02:58.580]   with a virtual thing, because that was what I optimized for.
[00:02:58.580 --> 00:03:01.640]   But there is now an in-studio option for all the hacks,
[00:03:01.640 --> 00:03:03.000]   which we have here.
[00:03:03.000 --> 00:03:03.840]   - It's very cool, very cool.
[00:03:03.840 --> 00:03:05.600]   Thank you for inviting me in here to chat
[00:03:05.600 --> 00:03:07.680]   about one of my favorite places in the entire world.
[00:03:07.680 --> 00:03:10.920]   - Yeah, so I am excited because we started with London,
[00:03:10.920 --> 00:03:13.440]   because I was going on a trip and I wanted to figure it out,
[00:03:13.440 --> 00:03:16.280]   and then we dove into Japan,
[00:03:16.280 --> 00:03:18.000]   which actually, now that I think about it,
[00:03:18.000 --> 00:03:19.960]   Brandon Presser made his second appearance.
[00:03:19.960 --> 00:03:21.320]   And now we're talking Italy,
[00:03:21.320 --> 00:03:22.800]   which I'm really excited about
[00:03:22.800 --> 00:03:25.440]   because I was about to go to London.
[00:03:25.440 --> 00:03:27.280]   I had been to Japan a lot.
[00:03:27.280 --> 00:03:29.360]   And Italy, I went on the few days
[00:03:29.360 --> 00:03:31.200]   after our college whirlwind trip,
[00:03:31.200 --> 00:03:33.580]   but it's a trip that we wanna take.
[00:03:33.580 --> 00:03:35.160]   And it's not gonna happen this year,
[00:03:35.160 --> 00:03:36.480]   but it's gonna happen in the future.
[00:03:36.480 --> 00:03:37.760]   And I'm really excited to dive in.
[00:03:37.760 --> 00:03:40.560]   I don't know a lot, so I'm glad we have the expert here.
[00:03:40.560 --> 00:03:43.200]   - Yeah, well, I appreciate you inviting me, of course,
[00:03:43.200 --> 00:03:44.880]   and giving me this chance to chat about something
[00:03:44.880 --> 00:03:47.440]   that is truly one of my favorite places
[00:03:47.440 --> 00:03:51.240]   for people, for food, for culture, for beauty, for sights.
[00:03:51.240 --> 00:03:53.640]   I mean, we could chat for much longer than this podcast
[00:03:53.640 --> 00:03:55.600]   will go about everything that's great in Italy.
[00:03:55.600 --> 00:03:57.400]   So I'm excited to dive into your questions
[00:03:57.400 --> 00:03:59.760]   and share some of my own passion.
[00:03:59.760 --> 00:04:01.760]   - So why do you keep going back?
[00:04:01.760 --> 00:04:02.600]   What is it?
[00:04:02.600 --> 00:04:03.600]   I mean, you just listed a bunch of things,
[00:04:03.600 --> 00:04:06.360]   but what makes Italy such a unique travel place?
[00:04:06.360 --> 00:04:08.280]   - Yeah, well, I've been to 70 countries.
[00:04:08.280 --> 00:04:10.240]   I've been very fortunate to go all seven continents
[00:04:10.240 --> 00:04:11.400]   around the world.
[00:04:11.400 --> 00:04:13.640]   And the thing that makes me feel most at home in Italy
[00:04:13.640 --> 00:04:15.920]   is just that the Italians know how to live.
[00:04:15.920 --> 00:04:17.200]   They know how to live life.
[00:04:17.200 --> 00:04:20.360]   Great food, great wine, great coffee,
[00:04:20.360 --> 00:04:21.360]   but more than all of that,
[00:04:21.360 --> 00:04:23.960]   it's just this continual enjoyment of life.
[00:04:23.960 --> 00:04:27.000]   There's the evening passeggiata, where people walk.
[00:04:27.000 --> 00:04:29.400]   Everywhere you can go, you walk, which is incredible.
[00:04:29.400 --> 00:04:30.880]   Big cities, small cities, everyone walks,
[00:04:30.880 --> 00:04:31.920]   but they're out and about,
[00:04:31.920 --> 00:04:33.880]   and they're walking from cafe to cafe.
[00:04:33.880 --> 00:04:36.120]   They're seeing friends, they're being social.
[00:04:36.120 --> 00:04:37.640]   No one's in a hurry, no one's in a rush.
[00:04:37.640 --> 00:04:39.320]   No one's off to catch the next thing.
[00:04:39.320 --> 00:04:42.720]   They're just there living in the moment, being.
[00:04:42.720 --> 00:04:45.640]   And if you look at that as a narrative example
[00:04:45.640 --> 00:04:47.840]   of how you can live, right?
[00:04:47.840 --> 00:04:49.360]   These people have been doing this for thousands of years,
[00:04:49.360 --> 00:04:51.760]   3,000 years of civilization in Italy,
[00:04:51.760 --> 00:04:52.920]   where they're just being.
[00:04:52.920 --> 00:04:56.160]   There's no greater thing to do or to-do list
[00:04:56.160 --> 00:04:58.200]   or all these things that keep us busy here at home.
[00:04:58.200 --> 00:04:59.520]   It's just being.
[00:04:59.520 --> 00:05:01.920]   And that, for me, is so refreshing.
[00:05:01.920 --> 00:05:03.600]   So I feel like I have to go back and back
[00:05:03.600 --> 00:05:05.880]   to get another taste of that every chance I get.
[00:05:05.880 --> 00:05:07.040]   And of course, the food.
[00:05:07.040 --> 00:05:08.360]   When I'm there, I'm tasting that too.
[00:05:08.360 --> 00:05:11.640]   And it's incredible, the diversity and the ability
[00:05:11.640 --> 00:05:14.360]   of the Italian cuisine to take these wonderful things
[00:05:14.360 --> 00:05:16.480]   from their natural abundant resources,
[00:05:16.480 --> 00:05:18.920]   the sea, the mountains, their fields,
[00:05:18.920 --> 00:05:21.040]   and turn them into these masterpieces on the table.
[00:05:21.040 --> 00:05:22.520]   - Okay, so I think one of the things
[00:05:22.520 --> 00:05:25.000]   I'm just gonna preface everyone to consider,
[00:05:25.000 --> 00:05:26.720]   which is a lot of times people travel
[00:05:26.720 --> 00:05:27.880]   and they say, "I gotta go do this."
[00:05:27.880 --> 00:05:30.440]   It sounds like a big attraction in Italy
[00:05:30.440 --> 00:05:33.600]   is learning to kind of relax and enjoy what you're doing.
[00:05:33.600 --> 00:05:36.240]   So maybe that's a theme that we'll just kind of keep here,
[00:05:36.240 --> 00:05:38.000]   which is as much as we might talk about
[00:05:38.000 --> 00:05:40.320]   lots of cool things to see and don't feel like
[00:05:40.320 --> 00:05:43.320]   need to spend every single moment of every single day doing.
[00:05:43.320 --> 00:05:44.520]   - That is 100%.
[00:05:44.520 --> 00:05:46.360]   The biggest takeaway I think people can take
[00:05:46.360 --> 00:05:49.800]   from this podcast is the discussion of be here now
[00:05:49.800 --> 00:05:52.860]   in the moment, the place that you are in Italy,
[00:05:52.860 --> 00:05:53.920]   knowing that you're, yeah,
[00:05:53.920 --> 00:05:55.500]   you're not gonna see all the rest of it.
[00:05:55.500 --> 00:05:57.880]   Like I've been to Italy 40 or 50 times,
[00:05:57.880 --> 00:05:58.720]   I forgot the count.
[00:05:58.720 --> 00:06:02.440]   And what's crazy is that out of all of the 20 Italian
[00:06:02.440 --> 00:06:04.960]   regions that there are, I'm still missing a few of them
[00:06:04.960 --> 00:06:06.840]   after having been there 40 times.
[00:06:06.840 --> 00:06:10.660]   And so I, an Italophile, somebody who loves going to Italy,
[00:06:10.660 --> 00:06:12.280]   speaking Italian, eating Italian food,
[00:06:12.280 --> 00:06:14.440]   seeing Italian culture, I still haven't seen it all.
[00:06:14.440 --> 00:06:15.520]   And I will never see it all
[00:06:15.520 --> 00:06:18.040]   because there's such a diversity in that country.
[00:06:18.040 --> 00:06:20.000]   60 plus million people, you know,
[00:06:20.000 --> 00:06:21.800]   it's the fifth most visited country in the world,
[00:06:21.800 --> 00:06:25.080]   but there is still so much to see that people don't scratch
[00:06:25.080 --> 00:06:27.440]   beyond the surface and see when they do their Rome,
[00:06:27.440 --> 00:06:30.520]   Florence, Venice trip, and they think they've seen Italy.
[00:06:30.520 --> 00:06:32.120]   You've seen three cities in Italy,
[00:06:32.120 --> 00:06:34.760]   come back and see everything, come see a lot more.
[00:06:34.760 --> 00:06:37.080]   - Well, I think most people listening probably won't
[00:06:37.080 --> 00:06:39.680]   in their lifetime make 40 trips to Italy.
[00:06:39.680 --> 00:06:41.240]   So it sounds wonderful,
[00:06:41.240 --> 00:06:43.160]   but let's just talk high level.
[00:06:43.160 --> 00:06:45.040]   Someone wants to go to Italy
[00:06:45.040 --> 00:06:47.600]   and it's impossible to see it all,
[00:06:47.600 --> 00:06:51.680]   but nobody or most people don't have 10 weeks a year
[00:06:51.680 --> 00:06:52.520]   to go spend in Italy,
[00:06:52.520 --> 00:06:54.820]   which I'm sure if they did, you would highly recommend,
[00:06:54.820 --> 00:06:56.360]   but maybe they've got a week or two and they're like,
[00:06:56.360 --> 00:06:57.200]   I want to go see Italy.
[00:06:57.200 --> 00:06:59.480]   I want to experience what you're talking about.
[00:06:59.480 --> 00:07:01.680]   How would you suggest they start to approach it?
[00:07:01.680 --> 00:07:03.540]   Or what are a few different approaches?
[00:07:03.540 --> 00:07:04.880]   - Yeah, great question.
[00:07:04.880 --> 00:07:07.600]   So I think the first thing to realize and understand
[00:07:07.600 --> 00:07:09.520]   is that no approach is the right approach.
[00:07:09.520 --> 00:07:11.560]   There are so many different ways of seeing Italy.
[00:07:11.560 --> 00:07:13.360]   If you look at it as like a matrix, right?
[00:07:13.360 --> 00:07:15.760]   All the different cities, all the different sites,
[00:07:15.760 --> 00:07:17.400]   all the different reasons for visiting.
[00:07:17.400 --> 00:07:19.320]   And you could go just see museums
[00:07:19.320 --> 00:07:21.800]   and be busy for 10 days in Rome alone.
[00:07:21.800 --> 00:07:25.160]   Or you could do the Rome, Venice, Florence,
[00:07:25.160 --> 00:07:27.120]   tour, Milan tour of all the museums
[00:07:27.120 --> 00:07:28.600]   or all the churches and historical sites
[00:07:28.600 --> 00:07:30.720]   and still not see all of the highlights
[00:07:30.720 --> 00:07:32.400]   that you could see in 10 days.
[00:07:32.400 --> 00:07:34.520]   So I think knowing that you're going into it,
[00:07:34.520 --> 00:07:35.860]   leaving a lot on the table,
[00:07:35.860 --> 00:07:37.960]   leaving things to come back and visit in the future
[00:07:37.960 --> 00:07:39.040]   is great.
[00:07:39.040 --> 00:07:41.800]   The second idea is knowing that it's really easy
[00:07:41.800 --> 00:07:44.400]   to burn out on too much eating, too much museuming,
[00:07:44.400 --> 00:07:46.240]   too much churching as you go to Italy.
[00:07:46.240 --> 00:07:48.880]   And so building a nice mix in an itinerary
[00:07:48.880 --> 00:07:50.440]   is a really important thing to do.
[00:07:50.440 --> 00:07:52.240]   So where do I find inspiration?
[00:07:52.240 --> 00:07:54.720]   There's a lot of really great media right now
[00:07:54.720 --> 00:07:58.400]   that focuses on an aspect of Italian culture or life.
[00:07:58.400 --> 00:07:59.580]   You know, Stanley Tucci has been doing
[00:07:59.580 --> 00:08:02.920]   for the past two years, his sort of "Torte Italia"
[00:08:02.920 --> 00:08:04.320]   and he's going to all 20 regions
[00:08:04.320 --> 00:08:06.440]   and he's eating his way through.
[00:08:06.440 --> 00:08:07.940]   And if you look at the way that he's approached
[00:08:07.940 --> 00:08:10.360]   his episodes, these hour long sort of opus,
[00:08:10.360 --> 00:08:13.960]   these hour long bits of love to Lazio where Rome is,
[00:08:13.960 --> 00:08:16.200]   or Campania where they grow the tomatoes
[00:08:16.200 --> 00:08:19.220]   that become your pizza tomatoes here in the States.
[00:08:19.220 --> 00:08:21.600]   You look at him really getting to know a people
[00:08:21.600 --> 00:08:23.200]   and a culture and a place,
[00:08:23.200 --> 00:08:25.080]   something that he's very familiar with already,
[00:08:25.080 --> 00:08:27.300]   but through the lens of food and culture.
[00:08:27.300 --> 00:08:29.820]   And that's a wonderful approach for people to take
[00:08:29.820 --> 00:08:32.240]   is they find some angle that they love,
[00:08:32.240 --> 00:08:34.600]   whether it's in a book or a TV series,
[00:08:34.600 --> 00:08:35.800]   and they say, "Hey, I want to go recreate
[00:08:35.800 --> 00:08:37.780]   an element of that on my trip."
[00:08:37.780 --> 00:08:40.680]   So I want to go to the place where Stanley Tucci
[00:08:40.680 --> 00:08:43.560]   finds the tomato in the field of San Marzano
[00:08:43.560 --> 00:08:45.680]   and says, "Okay, I found the real tomato.
[00:08:45.680 --> 00:08:47.040]   Now I know what it's supposed to taste like."
[00:08:47.040 --> 00:08:48.800]   That's a centerpiece for their trip.
[00:08:48.800 --> 00:08:50.440]   But there are so many blogs that are out there.
[00:08:50.440 --> 00:08:52.200]   There's so many travel advisors willing to help.
[00:08:52.200 --> 00:08:54.360]   There's so many books you can read
[00:08:54.360 --> 00:08:57.440]   about everything to eat, see, and do in Italy.
[00:08:57.440 --> 00:09:01.240]   My biggest takeaway for people again is take your time
[00:09:01.240 --> 00:09:02.720]   and know that you're not going to see it all.
[00:09:02.720 --> 00:09:04.220]   You're not going to do it all.
[00:09:04.220 --> 00:09:05.760]   And you're going to have an amazing time
[00:09:05.760 --> 00:09:08.060]   in the process of whatever you do, see, and do.
[00:09:08.060 --> 00:09:10.660]   - So I feel like I'm both more excited to go to Italy
[00:09:10.660 --> 00:09:12.380]   and I have no idea what I should do
[00:09:12.380 --> 00:09:13.540]   with a week and a trip.
[00:09:13.540 --> 00:09:14.740]   Maybe give some options.
[00:09:14.740 --> 00:09:17.000]   I'm thinking one to two weeks,
[00:09:17.000 --> 00:09:19.780]   maybe let's throw out two or three things
[00:09:19.780 --> 00:09:21.300]   that you might send someone to.
[00:09:21.300 --> 00:09:24.780]   Is Roma must include on any first trip to Italy?
[00:09:24.780 --> 00:09:25.980]   - In my opinion, yes.
[00:09:25.980 --> 00:09:28.340]   All roads lead to Rome for good reason, right?
[00:09:28.340 --> 00:09:31.560]   Look, it's the third most visited city in all of Europe.
[00:09:31.560 --> 00:09:34.700]   To me, it is a place that is happy and fun
[00:09:34.700 --> 00:09:37.580]   and lively and young and still so very old,
[00:09:37.580 --> 00:09:39.020]   full of incredible cuisine,
[00:09:39.020 --> 00:09:41.220]   full of some of the best historical sites in the world.
[00:09:41.220 --> 00:09:44.420]   Look, to me, the fact that they could build the Pantheon,
[00:09:44.420 --> 00:09:48.100]   this concrete domed roof with an open hole
[00:09:48.100 --> 00:09:49.980]   in the oculus in the center,
[00:09:49.980 --> 00:09:52.680]   2000 years ago and it's still standing.
[00:09:52.680 --> 00:09:54.900]   It's still standing, it's like mind blowing.
[00:09:54.900 --> 00:09:56.500]   Like we can't build a road here.
[00:09:56.500 --> 00:09:58.500]   They can build a 2000 years ago,
[00:09:58.500 --> 00:10:02.200]   a dome that is in the center of town that is remarkable.
[00:10:02.200 --> 00:10:04.640]   And so when you see that, you have a sense of awe
[00:10:04.640 --> 00:10:05.580]   that returns to you,
[00:10:05.580 --> 00:10:08.660]   whether you've been there 40 times or this is the first.
[00:10:08.660 --> 00:10:11.380]   So I think Rome is absolutely an incredible place to go.
[00:10:11.380 --> 00:10:13.280]   Go see the sites, go see the touristy sites
[00:10:13.280 --> 00:10:15.980]   that are overcrowded, the Colosseum, Vatican,
[00:10:15.980 --> 00:10:18.740]   because they really are monuments to humanity
[00:10:18.740 --> 00:10:21.980]   and to an incredible society that has built
[00:10:21.980 --> 00:10:24.460]   and upkept these buildings for 2000 years.
[00:10:24.460 --> 00:10:27.180]   But also get lost, go off the beaten path in Rome
[00:10:27.180 --> 00:10:29.620]   and don't just go to the fancy gelateria
[00:10:29.620 --> 00:10:31.060]   across from the Trevi Fountain.
[00:10:31.060 --> 00:10:32.660]   It's beautiful, it's great for Instagram,
[00:10:32.660 --> 00:10:35.900]   but go wind through the streets of Trastevere,
[00:10:35.900 --> 00:10:37.820]   across the river where the Romans live
[00:10:37.820 --> 00:10:41.140]   and the Romans go eat and explore that little village
[00:10:41.140 --> 00:10:43.420]   and see what it's like to be in a little borgo,
[00:10:43.420 --> 00:10:46.320]   a little village inside of a big metropolitan city.
[00:10:46.320 --> 00:10:50.820]   Have a meal on a piazza where maybe you're the only person
[00:10:50.820 --> 00:10:53.060]   who doesn't speak fluent Italian, that's okay.
[00:10:53.060 --> 00:10:54.260]   You're gonna be welcomed in,
[00:10:54.260 --> 00:10:56.140]   you're gonna eat an incredible meal
[00:10:56.140 --> 00:10:58.100]   and you're gonna see the way that the sweetness
[00:10:58.100 --> 00:11:01.380]   of doing nothing passes by in front of you on passeggiata
[00:11:01.380 --> 00:11:04.380]   as people are walking from the cafe to the restaurant,
[00:11:04.380 --> 00:11:05.540]   to their home and beyond.
[00:11:05.540 --> 00:11:06.860]   - Okay, so that's Rome.
[00:11:06.860 --> 00:11:08.500]   So let's say I wanna do Rome and something else.
[00:11:08.500 --> 00:11:09.480]   What are a few options?
[00:11:09.480 --> 00:11:12.540]   - Well, from Rome within, if you draw like a big circle,
[00:11:12.540 --> 00:11:15.260]   you say, I wanna take a two hour train ride from Rome.
[00:11:15.260 --> 00:11:17.640]   You've got a ton of options, North and South.
[00:11:17.640 --> 00:11:20.460]   Traditionally, people would go South to the Amalfi Coast.
[00:11:20.460 --> 00:11:22.500]   It's incredible, it's iconic, it's beautiful.
[00:11:22.500 --> 00:11:25.380]   It's been made famous since movies in the 50s, right?
[00:11:25.380 --> 00:11:27.460]   Where you're driving along these mountainside roads
[00:11:27.460 --> 00:11:29.920]   and there's a sheer cliff 500 feet down
[00:11:29.920 --> 00:11:32.780]   and beautiful beaches and incredible food and wine.
[00:11:32.780 --> 00:11:34.140]   That's amazing, it really is.
[00:11:34.140 --> 00:11:35.140]   Amalfi, the downside to it
[00:11:35.140 --> 00:11:36.500]   is that everyone wants to be there.
[00:11:36.500 --> 00:11:39.260]   So that coast between, let's say,
[00:11:39.260 --> 00:11:42.220]   June and early September is a zoo.
[00:11:42.220 --> 00:11:45.260]   What is normally a 20 minute ride in a car or a bus
[00:11:45.260 --> 00:11:47.860]   could be an hour and a half stuck in traffic on a one lane.
[00:11:47.860 --> 00:11:50.300]   That's a bummer when you're on a limited vacation time.
[00:11:50.300 --> 00:11:52.580]   So what I would recommend is go to Amalfi,
[00:11:52.580 --> 00:11:55.220]   but maybe go in May or go in late September or October.
[00:11:55.220 --> 00:11:56.460]   The weather is still amazing,
[00:11:56.460 --> 00:11:58.280]   you can experience it and that's wonderful.
[00:11:58.280 --> 00:12:00.660]   So another piece to take away from the conversation
[00:12:00.660 --> 00:12:02.260]   is seasonality.
[00:12:02.260 --> 00:12:05.580]   You can always go to Rome, Rome is happening year round.
[00:12:05.580 --> 00:12:08.340]   Harder to go to a beach in November,
[00:12:08.340 --> 00:12:10.980]   but the Amalfi Coast in October is still really lovely
[00:12:10.980 --> 00:12:13.420]   and you'll have a third of the crowds
[00:12:13.420 --> 00:12:14.740]   that are there throughout the year.
[00:12:14.740 --> 00:12:16.460]   Nearby Amalfi, you've got Naples,
[00:12:16.460 --> 00:12:18.900]   you've got Pompeii or Ercanuleo,
[00:12:18.900 --> 00:12:22.020]   which is the nearby town that's like a mini Pompeii
[00:12:22.020 --> 00:12:25.420]   that has incredible ruins that are really not visited.
[00:12:25.420 --> 00:12:28.260]   You can go walk amongst 2000 year old homes
[00:12:28.260 --> 00:12:31.900]   that were damaged in the ash from Vesuvius in 79 AD
[00:12:31.900 --> 00:12:34.580]   and you can just walk around and there's no one around you.
[00:12:34.580 --> 00:12:36.300]   Whereas in Pompeii, it can be pretty busy.
[00:12:36.300 --> 00:12:39.220]   So there's little alternatives to each place
[00:12:39.220 --> 00:12:41.740]   along the way that you should try to explore.
[00:12:41.740 --> 00:12:44.020]   But if you don't wanna go south, you can always go north.
[00:12:44.020 --> 00:12:47.240]   Florence is only an hour and 20 minute train ride from Rome.
[00:12:47.240 --> 00:12:49.400]   There's trains that leave every 15 minutes.
[00:12:49.400 --> 00:12:50.540]   It's an incredible town.
[00:12:50.540 --> 00:12:54.340]   It's like a medieval village that still comes alive today.
[00:12:54.340 --> 00:12:56.420]   And I actually studied abroad there
[00:12:56.420 --> 00:12:59.580]   and did culinary school there in 2003,
[00:12:59.580 --> 00:13:01.180]   a little while ago.
[00:13:01.180 --> 00:13:03.620]   And it was just an incredible place to be young,
[00:13:03.620 --> 00:13:07.160]   to be alive and to be living in a medieval city of today.
[00:13:07.160 --> 00:13:09.300]   So great sights and sounds, amazing food.
[00:13:09.300 --> 00:13:10.980]   If you like pork, that is your city.
[00:13:10.980 --> 00:13:12.940]   If you like red wine, that is your region.
[00:13:12.940 --> 00:13:14.320]   And there's a ton to do.
[00:13:14.320 --> 00:13:16.460]   But let's say you've done Rome and you've done Florence.
[00:13:16.460 --> 00:13:19.500]   What do you do on your second or third trip back to Italy?
[00:13:19.500 --> 00:13:21.540]   Most of your flights are gonna fly either into Rome
[00:13:21.540 --> 00:13:23.300]   or into Milan in the north.
[00:13:23.300 --> 00:13:24.140]   That's where most of the flights
[00:13:24.140 --> 00:13:26.380]   from North America tend to land.
[00:13:26.380 --> 00:13:28.420]   So what I like to do is get off the beaten path
[00:13:28.420 --> 00:13:32.100]   and explore other areas that are maybe less popular
[00:13:32.100 --> 00:13:33.340]   with North American tourists,
[00:13:33.340 --> 00:13:35.740]   but still to me pack authenticity,
[00:13:35.740 --> 00:13:39.340]   incredible food and great experiences into a small area.
[00:13:39.340 --> 00:13:41.360]   So something to consider might be Umbria,
[00:13:41.360 --> 00:13:44.460]   the green heart of Italy that's right next to Tuscany.
[00:13:44.460 --> 00:13:46.300]   You have 2000 year old villages there.
[00:13:46.300 --> 00:13:49.440]   In fact, sometimes even older to the Etruscan age.
[00:13:49.440 --> 00:13:51.160]   You've got incredible food and wine
[00:13:51.160 --> 00:13:53.620]   and you've got a third of the tourists that are in Tuscany.
[00:13:53.620 --> 00:13:55.500]   And you're probably paying half
[00:13:55.500 --> 00:13:57.200]   to three quarters of the price as well.
[00:13:57.200 --> 00:13:59.800]   So that's a wonderful place if you feel confident
[00:13:59.800 --> 00:14:02.020]   and you're okay to get off the beaten path by yourself.
[00:14:02.020 --> 00:14:03.760]   Even if you don't speak Italian,
[00:14:03.760 --> 00:14:06.940]   you can get by in Umbria, eat, drink, and see well,
[00:14:06.940 --> 00:14:09.220]   and go see some incredible sights and sounds
[00:14:09.220 --> 00:14:11.060]   that are unlike anywhere else in the world.
[00:14:11.060 --> 00:14:15.080]   The last plug I'll make for Umbria, by the way, May 15th.
[00:14:15.080 --> 00:14:17.300]   Every year, my favorite festival
[00:14:17.300 --> 00:14:18.720]   in the whole world takes place.
[00:14:18.720 --> 00:14:20.580]   It's called the Corsa di Ceri.
[00:14:20.580 --> 00:14:22.820]   What that means is the running of the candles.
[00:14:22.820 --> 00:14:24.060]   You think running of the candles,
[00:14:24.060 --> 00:14:25.900]   how does that candle blows out when you run?
[00:14:25.900 --> 00:14:27.820]   None of that, how does that work?
[00:14:27.820 --> 00:14:30.460]   These crazy people in this town of Gubbio,
[00:14:30.460 --> 00:14:32.420]   they take these huge wooden slats.
[00:14:32.420 --> 00:14:34.480]   They're like 30 feet long.
[00:14:34.480 --> 00:14:37.140]   And a bunch of husky men hold onto them.
[00:14:37.140 --> 00:14:39.420]   And on top of the slats are these big,
[00:14:39.420 --> 00:14:41.460]   tall columns with a saint on top.
[00:14:41.460 --> 00:14:44.420]   And they run these candles through the town,
[00:14:44.420 --> 00:14:45.580]   through the medieval town.
[00:14:45.580 --> 00:14:47.500]   And the walls of the buildings next to you
[00:14:47.500 --> 00:14:49.940]   are like encroaching upon these candles
[00:14:49.940 --> 00:14:52.100]   as you run through the streets.
