
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:32.440 --> 00:03:35.020]   that I would never contribute to this portfolio again.
[00:03:35.020 --> 00:03:37.920]   If I added $200 a month between my wife and I
[00:03:37.920 --> 00:03:40.320]   for the next 35 years, word willing,
[00:03:40.320 --> 00:03:44.800]   at a 7% return, I get a balance of $935,000.
[00:03:44.800 --> 00:03:46.300]   Why is it that so many people think
[00:03:46.300 --> 00:03:49.000]   you need one to $3 million in retirement?
[00:03:49.000 --> 00:03:51.240]   When to me, assuming a 7% return
[00:03:51.240 --> 00:03:52.920]   is already more on the conservative side
[00:03:52.920 --> 00:03:56.720]   and obviously Social Security will most likely be around.
[00:03:56.720 --> 00:03:57.920]   What am I missing?
[00:03:57.920 --> 00:03:59.840]   - One of the few young people
[00:03:59.840 --> 00:04:01.400]   who actually think Social Security is gonna be there.
[00:04:01.400 --> 00:04:03.400]   I tend to agree with Andrew here.
[00:04:03.400 --> 00:04:06.600]   This Coast Fire strategy makes sense in theory,
[00:04:06.600 --> 00:04:07.900]   in the fact that if you front load
[00:04:07.900 --> 00:04:10.140]   your retirement contributions,
[00:04:10.140 --> 00:04:12.480]   then compound interest will do the heavy lifting
[00:04:12.480 --> 00:04:14.040]   for you on the back end, right?
[00:04:14.040 --> 00:04:15.880]   That would mean less money you have to put in
[00:04:15.880 --> 00:04:17.480]   to save for the future.
[00:04:17.480 --> 00:04:20.000]   I do like some of the ideas behind the fire movement.
[00:04:20.000 --> 00:04:22.280]   It's financially independent, retire early,
[00:04:22.280 --> 00:04:23.800]   it's a high savings rate.
[00:04:23.800 --> 00:04:25.600]   People are very good at long-term planning for this.
[00:04:25.600 --> 00:04:26.940]   There's discipline involved.
[00:04:26.940 --> 00:04:28.640]   Other parts I don't care for,
[00:04:28.640 --> 00:04:31.100]   delayed gratification is fine,
[00:04:31.100 --> 00:04:33.420]   but I'd rather have you enjoy some of this stuff now.
[00:04:33.420 --> 00:04:35.680]   I think that's what this Coast strategy is.
[00:04:35.680 --> 00:04:40.040]   It's listen, I'm gonna front load everything
[00:04:40.040 --> 00:04:42.060]   and then if I don't have to save it as much,
[00:04:42.060 --> 00:04:43.760]   I can spend some now and then in retirement,
[00:04:43.760 --> 00:04:44.960]   I'll have this nest egg.
[00:04:44.960 --> 00:04:45.800]   To each their own.
[00:04:45.800 --> 00:04:47.680]   There are no perfect retirement strategies, obviously.
[00:04:47.680 --> 00:04:50.240]   So Andrew's in pretty good shape.
[00:04:50.240 --> 00:04:53.300]   $50,000 saved, no debt, 30 years old.
[00:04:53.300 --> 00:04:55.240]   It's possible this strategy will work out,
[00:04:55.240 --> 00:04:56.560]   but I think there's some questions
[00:04:56.560 --> 00:04:58.640]   you should ask yourself before totally banking
[00:04:58.640 --> 00:04:59.480]   on something like this.
[00:04:59.480 --> 00:05:01.240]   What if returns are lower?
[00:05:01.240 --> 00:05:04.220]   So sure, if you grow that $50,000 at 7%,
[00:05:04.220 --> 00:05:07.840]   by my calculations after 35 years, we're talking 530K,
[00:05:07.840 --> 00:05:11.200]   add in the $200 a month and yeah,
[00:05:11.200 --> 00:05:13.720]   you're already close to 900 or something I got.
[00:05:13.720 --> 00:05:14.920]   If returns are actually 8%,
[00:05:14.920 --> 00:05:17.800]   that 50K would turn into 740,000 over 35 years.
[00:05:17.800 --> 00:05:19.680]   That's pretty good, right?
[00:05:19.680 --> 00:05:21.800]   Now add the $200 a month in at 8%,
[00:05:21.800 --> 00:05:25.120]   we're talking, you know, 900K to a 1.1 million.
[00:05:25.120 --> 00:05:26.040]   It's actually not bad.
[00:05:26.040 --> 00:05:27.960]   But what if returns are 6%?
[00:05:27.960 --> 00:05:29.920]   John will do a chart on here of this growth of 50K
[00:05:29.920 --> 00:05:30.760]   over 35 years.
[00:05:30.760 --> 00:05:33.720]   I looked at 6%, 5%, 7% and 8%
[00:05:33.720 --> 00:05:38.720]   and that 5% returns grows $50,000 to 275,000.
[00:05:38.720 --> 00:05:41.520]   At 6%, we're talking 384,000.
[00:05:41.520 --> 00:05:44.520]   So now that's much lower.
[00:05:44.520 --> 00:05:47.480]   That totally changes the idea here,
[00:05:47.480 --> 00:05:50.540]   if you were really banking on that money being there.
[00:05:50.540 --> 00:05:52.720]   Maybe social security can fill the gaps
[00:05:52.720 --> 00:05:53.540]   and that's enough for you,
[00:05:53.540 --> 00:05:55.480]   but lower returns could severely crimp that lifestyle.
[00:05:55.480 --> 00:05:57.500]   So I think you also have to think about
[00:05:57.500 --> 00:05:59.440]   what if your lifestyle changes?
[00:05:59.440 --> 00:06:02.200]   So there's a road that runs by my office
[00:06:02.200 --> 00:06:06.760]   and it was really bad and it goes to a bunch of businesses,
[00:06:06.760 --> 00:06:09.640]   but it was two lanes going each way
[00:06:09.640 --> 00:06:12.320]   and then a median where you could do turns, right?
[00:06:12.320 --> 00:06:14.200]   And for years, there was huge potholes
[00:06:14.200 --> 00:06:15.040]   and they needed to fix it.
[00:06:15.040 --> 00:06:16.920]   And then one summer, they ripped it all up and redid it.
[00:06:16.920 --> 00:06:19.280]   They put in those, you know, those turnaround things,
[00:06:19.280 --> 00:06:21.420]   that's a circle, what do they call them?
[00:06:21.420 --> 00:06:24.080]   Where everyone has a yield and no one knows what to do.
[00:06:24.080 --> 00:06:24.920]   - A roundabout?
[00:06:24.920 --> 00:06:26.280]   - Yeah, people just blow through the yields.
[00:06:26.280 --> 00:06:28.280]   And so they put some of those in so it looks nicer.
[00:06:28.280 --> 00:06:31.200]   And then instead of having the turn lane in the middle,
[00:06:31.200 --> 00:06:32.800]   what they did is they put a median in.
[00:06:32.800 --> 00:06:35.280]   So they added a curb and then they put some grass
[00:06:35.280 --> 00:06:36.120]   and some trees in there.
[00:06:36.120 --> 00:06:38.020]   And then instead of having it be a turn lane,
[00:06:38.020 --> 00:06:39.560]   they added these small turn lanes
[00:06:39.560 --> 00:06:40.640]   so you could turn in the middle, right?
[00:06:40.640 --> 00:06:42.720]   There'd be one, there'd be holes in the median
[00:06:42.720 --> 00:06:44.400]   where you could turn in.
[00:06:44.400 --> 00:06:45.880]   But they made the roads very narrow
[00:06:45.880 --> 00:06:48.080]   and they didn't think through the design
[00:06:48.080 --> 00:06:49.880]   of all the businesses.
[00:06:49.880 --> 00:06:51.680]   So there's like a Best Buy and a Nordstrom Rack
[00:06:51.680 --> 00:06:55.140]   and all these businesses in a sports store, right?
[00:06:55.140 --> 00:06:56.900]   All these trucks that have to deliver inventory
[00:06:56.900 --> 00:06:59.640]   to these buildings and these businesses,
[00:06:59.640 --> 00:07:01.560]   they didn't have enough room to turn.
[00:07:01.560 --> 00:07:03.920]   So within the first week of this new design being done,
[00:07:03.920 --> 00:07:07.420]   it looks great, all the trucks are driving on the lawn
[00:07:07.420 --> 00:07:09.320]   and they totally ripped all the medians up
[00:07:09.320 --> 00:07:11.020]   because the trucks couldn't fit.
[00:07:11.020 --> 00:07:13.680]   So the designers didn't leave a big enough margin
[00:07:13.680 --> 00:07:15.020]   for safety.
[00:07:15.020 --> 00:07:15.860]   And the funny thing is,
[00:07:15.860 --> 00:07:16.880]   is that there's actually a story about it.
[00:07:16.880 --> 00:07:18.480]   They had to come back months later
[00:07:18.480 --> 00:07:20.800]   and tear up part of the median to make the turns wider,
[00:07:20.800 --> 00:07:22.600]   make the entrances wider.
[00:07:22.600 --> 00:07:23.780]   And they still didn't do it perfectly
[00:07:23.780 --> 00:07:25.900]   because there's still trucks that drive on the lawn.
[00:07:25.900 --> 00:07:27.400]   And they interviewed the designers and said,
[00:07:27.400 --> 00:07:28.240]   "What happened here?"
[00:07:28.240 --> 00:07:29.780]   And they're like, "Oh, it's a good design.
[00:07:29.780 --> 00:07:31.200]   "We just had to make some tweaks."
[00:07:31.200 --> 00:07:33.160]   But they didn't leave themselves a margin of safety.
[00:07:33.160 --> 00:07:36.000]   And that's the problem here with this idea, I think,
[00:07:36.000 --> 00:07:37.760]   is that you can create a retirement plan
[00:07:37.760 --> 00:07:40.080]   that looks really good in a spreadsheet,
[00:07:40.080 --> 00:07:42.120]   but I think you have to give yourself some wiggle room
[00:07:42.120 --> 00:07:43.840]   in case things change.
[00:07:43.840 --> 00:07:45.600]   Life in your 30s is gonna look way different
[00:07:45.600 --> 00:07:48.560]   than life in your 40s and 50s and 60s.
[00:07:48.560 --> 00:07:50.560]   You might take on some debt, you might have some kids,
[00:07:50.560 --> 00:07:51.900]   you might go back to school,
[00:07:51.900 --> 00:07:53.720]   you might decide the fire movement isn't for you.
[00:07:53.720 --> 00:07:55.760]   Like, plans could change.
[00:07:55.760 --> 00:07:58.640]   So I think that you add in a margin of safety
[00:07:58.640 --> 00:07:59.620]   to account for that.
[00:07:59.620 --> 00:08:02.620]   So I think that you just have to give yourself
[00:08:02.620 --> 00:08:04.160]   some breathing room if your preferences change,
[00:08:04.160 --> 00:08:05.000]   'cause they probably will.
[00:08:05.000 --> 00:08:06.680]   The other thing is, what about inflation?
[00:08:06.680 --> 00:08:10.040]   Sure, one to $3 million seems too much, and I can--
[00:08:10.040 --> 00:08:10.880]   - Yeah, I was gonna say,
[00:08:10.880 --> 00:08:12.200]   what about impending hyperinflation?
[00:08:12.200 --> 00:08:14.320]   - Well, it doesn't have to be hyperinflation.
[00:08:14.320 --> 00:08:17.880]   The inflation rate in the US over the past 100 years or so
[00:08:17.880 --> 00:08:19.360]   is roughly 3%, it's a little more than that,
[00:08:19.360 --> 00:08:20.800]   but let's call it 3%.
[00:08:20.800 --> 00:08:25.800]   Over 35 years, 3% inflation turns $1 into 37 cents, right?
[00:08:25.800 --> 00:08:30.400]   2% inflation cuts your money in half over 35 years.
[00:08:30.400 --> 00:08:34.160]   Bump it up to 4%, and $1 becomes 26 cents.
[00:08:34.160 --> 00:08:37.200]   If it's shadow stats inflation, we're talking 15%,
[00:08:37.200 --> 00:08:39.560]   I think you have negative money after 35 years.
[00:08:39.560 --> 00:08:42.080]   You owe someone else money.
[00:08:42.080 --> 00:08:45.840]   So I think the numbers your Coast Fire Plan spits out
[00:08:45.840 --> 00:08:46.980]   may seem completely doable
[00:08:46.980 --> 00:08:48.640]   based on today's current level of spending
[00:08:48.640 --> 00:08:51.320]   and the big pot of money you see,
[00:08:51.320 --> 00:08:53.620]   but what if that money doesn't take you as far
[00:08:53.620 --> 00:08:54.460]   in the future?
[00:08:54.460 --> 00:08:56.960]   Obviously, there's no guarantees in any of this stuff,
[00:08:56.960 --> 00:09:00.160]   but I think you can give yourself a margin of safety,
[00:09:00.160 --> 00:09:01.200]   and here's what I would do.
[00:09:01.200 --> 00:09:04.080]   So they're looking at the $200 of savings.
[00:09:04.080 --> 00:09:05.860]   I would move from a dollar amount
[00:09:05.860 --> 00:09:07.400]   to a percentage of your income.
[00:09:07.400 --> 00:09:09.760]   So let's say this couple, this guy and his wife,
[00:09:09.760 --> 00:09:11.200]   make 60K a year.
[00:09:11.200 --> 00:09:13.920]   If they're saving $200 a month, that's $2,400 a year.
[00:09:13.920 --> 00:09:16.200]   We're talking like a 4% savings rate.
[00:09:16.200 --> 00:09:17.480]   It's pretty low as far as I'm concerned,
[00:09:17.480 --> 00:09:19.520]   but hey, they already front-loaded it a little bit.
[00:09:19.520 --> 00:09:22.320]   I think you make it a percentage,
[00:09:22.320 --> 00:09:25.800]   and then you bump it up a little bit each year.
[00:09:25.800 --> 00:09:27.960]   And so let's say they start with that 4%,
[00:09:27.960 --> 00:09:29.280]   and they bump it up 3% a year,
[00:09:29.280 --> 00:09:31.720]   and I'm not talking going from 4% to 7%.
[00:09:31.720 --> 00:09:36.200]   I'm talking 3% in total going like 4% to 4.1%, then 4.2.
[00:09:36.200 --> 00:09:38.680]   If you just did that a little bit,
[00:09:38.680 --> 00:09:41.240]   so after 35 years of saving $2,400 a year,
[00:09:41.240 --> 00:09:43.320]   you're saving 84 grand in total.
[00:09:43.320 --> 00:09:44.660]   If you did my thing where you just bump it up
[00:09:44.660 --> 00:09:45.500]   a little bit each year,
[00:09:45.500 --> 00:09:46.480]   and you save a percentage of your income,
[00:09:46.480 --> 00:09:48.640]   and that income grows by inflation every year,
[00:09:48.640 --> 00:09:50.840]   now we're saving almost $300,000.
[00:09:50.840 --> 00:09:54.360]   So I would like if you made more of a percentage of income
[00:09:54.360 --> 00:09:55.800]   to give yourself that margin of safety.
[00:09:55.800 --> 00:09:56.720]   So as your income grows,
[00:09:56.720 --> 00:09:59.280]   so does your savings and your spending.
[00:09:59.280 --> 00:10:00.780]   You can still allow that initial investment
[00:10:00.780 --> 00:10:02.320]   to coast for you into retirement,
[00:10:02.320 --> 00:10:05.320]   but I think making some minor tweaks like this
[00:10:05.320 --> 00:10:07.120]   gives you a little bit of a bigger margin of safety.
[00:10:07.120 --> 00:10:09.520]   That's what I'm looking for for retirement savings.
[00:10:09.520 --> 00:10:11.840]   And then--
[00:10:11.840 --> 00:10:12.660]   - Yeah, that makes sense.
[00:10:12.660 --> 00:10:13.500]   - And then don't go to Disney,
[00:10:13.500 --> 00:10:14.960]   otherwise you can't save anything.
[00:10:14.960 --> 00:10:20.060]   - Yeah, I mean, yeah, there's a lot of people here.
[00:10:20.060 --> 00:10:23.700]   Okay, so up next,
[00:10:23.700 --> 00:10:26.880]   we have our first audio question in a long time.
[00:10:26.880 --> 00:10:28.320]   - I've listened to you and Batnick
[00:10:28.320 --> 00:10:30.080]   talk about inflation all year,
[00:10:30.080 --> 00:10:31.860]   especially about whether prices
[00:10:31.860 --> 00:10:35.000]   should generally revert to normal,
[00:10:35.000 --> 00:10:37.240]   and whether this is more like post-World War II
[00:10:37.240 --> 00:10:38.720]   or the '70s.
[00:10:38.720 --> 00:10:39.640]   Here's the question.
[00:10:39.640 --> 00:10:42.720]   Is it helpful or even accurate to refer to
[00:10:42.720 --> 00:10:47.280]   temporary shifts in supply and demand as inflation?
[00:10:47.280 --> 00:10:49.760]   Econ 201 taught me inflation is due
[00:10:49.760 --> 00:10:53.040]   to supply and demand of the dollar itself.
[00:10:53.040 --> 00:10:55.520]   The Fed tinkers with rates and reserves,
[00:10:55.520 --> 00:10:57.680]   and the money supply changes.
[00:10:57.680 --> 00:11:00.240]   Congress spends some money, or doesn't,
[00:11:00.240 --> 00:11:02.200]   and aggregate demand changes.
[00:11:02.200 --> 00:11:04.000]   The economic cycle goes round,
[00:11:04.000 --> 00:11:06.960]   and true inflation waxes and wanes.
[00:11:06.960 --> 00:11:07.920]   On the other hand,
[00:11:07.920 --> 00:11:10.840]   sometimes prices change for their own reasons.
[00:11:10.840 --> 00:11:13.240]   Gas goes up because of geopolitics,
[00:11:13.240 --> 00:11:14.840]   and then things settle down.
[00:11:14.840 --> 00:11:18.240]   Shipping prices go up because of supply chain issues,
[00:11:18.240 --> 00:11:19.600]   and then it gets better.
[00:11:19.600 --> 00:11:21.880]   Milk and eggs go up for agricultural
[00:11:21.880 --> 00:11:23.360]   and consumption reasons,
[00:11:23.360 --> 00:11:25.360]   and then they come back down.
[00:11:25.360 --> 00:11:28.440]   These are all round trip, transitory,
[00:11:28.440 --> 00:11:32.460]   end the roller coaster right where you started episodes.
[00:11:32.460 --> 00:11:35.920]   All these factors were strong in the last few years,
[00:11:35.920 --> 00:11:39.800]   but they are two different families of phenomena,
[00:11:39.800 --> 00:11:41.640]   yet the popular and economic press
[00:11:41.640 --> 00:11:43.420]   treats it all as inflation,
[00:11:43.420 --> 00:11:46.780]   because CPI scoops up everything.
[00:11:46.780 --> 00:11:49.600]   So, does distinguishing between
[00:11:49.600 --> 00:11:51.880]   the supply and demand of goods and services,
[00:11:51.880 --> 00:11:54.460]   which the Fed can't really touch,
[00:11:54.460 --> 00:11:56.960]   versus the supply and demand of money itself,
[00:11:56.960 --> 00:11:58.780]   does that help us understand
[00:11:58.780 --> 00:12:01.520]   which forces have been more dominant,
[00:12:01.520 --> 00:12:04.380]   and what might be likely to happen next?
[00:12:04.380 --> 00:12:07.360]   - Good radio. - Very eloquent question.
[00:12:07.360 --> 00:12:08.200]   Yes.
[00:12:08.200 --> 00:12:13.940]   My general baseline take here,
[00:12:13.940 --> 00:12:17.000]   and I wanna get into some of the technical aspects of this,
[00:12:17.000 --> 00:12:18.560]   is that there's just a lot of stuff
[00:12:18.560 --> 00:12:20.960]   that we don't know and understand about inflation.
[00:12:20.960 --> 00:12:24.940]   Even the Fed doesn't really have a good handle
[00:12:24.940 --> 00:12:27.040]   on what causes inflation.
[00:12:27.040 --> 00:12:27.880]   'Cause if you remember,
[00:12:27.880 --> 00:12:32.700]   they wanted things to run a little hot this period,
[00:12:32.700 --> 00:12:34.980]   and then they went really hot.
[00:12:34.980 --> 00:12:36.300]   And they wanted to cool things off,
[00:12:36.300 --> 00:12:37.140]   and they did cool off,
[00:12:37.140 --> 00:12:38.740]   but I'm not sure they did for the reasons
[00:12:38.740 --> 00:12:39.880]   that the Fed said they would.
[00:12:39.880 --> 00:12:43.620]   So, let's start with some charts.
[00:12:43.620 --> 00:12:44.460]   John, give me a chart on,
[00:12:44.460 --> 00:12:45.960]   this is the US Consumer Price Index
[00:12:45.960 --> 00:12:47.700]   going back to the early 1900s.
[00:12:48.860 --> 00:12:51.680]   You can see since the 1940s pretty much,
[00:12:51.680 --> 00:12:53.640]   this just goes up and up and up and up and up.
[00:12:53.640 --> 00:12:57.120]   The only time it really fell in the early 1920s,
[00:12:57.120 --> 00:12:59.240]   and then the late 1920s and early 1930s
[00:12:59.240 --> 00:13:01.000]   from the Great Depression,
[00:13:01.000 --> 00:13:03.640]   we don't really have much deflation anymore.
[00:13:03.640 --> 00:13:05.360]   So, to the point of this question,
[00:13:05.360 --> 00:13:07.840]   yes, some things wax and wane and come and go,
[00:13:07.840 --> 00:13:10.580]   but mostly the price goes up.
[00:13:10.580 --> 00:13:13.780]   And while inflation itself is not a good thing,
[00:13:13.780 --> 00:13:15.120]   it's the lesser of two evils,
[00:13:15.120 --> 00:13:16.720]   you wouldn't really want deflation
[00:13:16.720 --> 00:13:18.520]   because that means lower wages,
[00:13:18.520 --> 00:13:19.580]   economic pain.
[00:13:19.580 --> 00:13:22.940]   I think you can, I guess, look at the money supply
[00:13:22.940 --> 00:13:23.900]   as a way to think about this.
[00:13:23.900 --> 00:13:25.260]   So, John, do the next chart.
[00:13:25.260 --> 00:13:27.420]   This is the M2 money supply,
[00:13:27.420 --> 00:13:30.180]   and I looked at it year over year.
[00:13:30.180 --> 00:13:34.020]   And this chart goes back to the 1950s,
[00:13:34.020 --> 00:13:36.300]   and the crazy thing is is that
[00:13:36.300 --> 00:13:40.140]   it's never gone below zero until now.
[00:13:40.140 --> 00:13:42.340]   So, I guess part of that is because
[00:13:42.340 --> 00:13:44.740]   it's also never gone as high as it did before too.
[00:13:44.740 --> 00:13:47.780]   M2 money supply went up almost 30%.
[00:13:47.780 --> 00:13:48.620]   Even in the '70s,
[00:13:48.620 --> 00:13:49.960]   when that was one of the reasons
[00:13:49.960 --> 00:13:51.320]   for the inflation back in the '70s,
[00:13:51.320 --> 00:13:52.280]   it certainly wasn't the only one,
[00:13:52.280 --> 00:13:53.760]   but they were pumping up money supply.
[00:13:53.760 --> 00:13:56.880]   It got to 12 or 15%,
[00:13:56.880 --> 00:13:59.600]   but it never got as high as we did during the pandemic.
[00:13:59.600 --> 00:14:00.480]   And obviously that's because
[00:14:00.480 --> 00:14:01.480]   we were spending so much money
[00:14:01.480 --> 00:14:03.160]   to keep the economy afloat.
[00:14:03.160 --> 00:14:04.000]   Now it's negative.
[00:14:04.000 --> 00:14:04.840]   So, I guess you could say,
[00:14:04.840 --> 00:14:07.800]   well, if you saw the money supply spike so much,
[00:14:07.800 --> 00:14:09.120]   and people like Jeremy Siegel did say
[00:14:09.120 --> 00:14:10.480]   that's gonna cause inflation,
[00:14:10.480 --> 00:14:11.560]   and he was right,
[00:14:11.560 --> 00:14:12.400]   now that it's falling,
[00:14:12.400 --> 00:14:13.220]   you could say, okay,
[00:14:13.220 --> 00:14:15.440]   that must mean inflation is gonna fall as well.
[00:14:15.440 --> 00:14:17.920]   I think that would kind of make sense.
[00:14:17.920 --> 00:14:24.080]   I guess my way of thinking at this is,
[00:14:24.080 --> 00:14:25.920]   is yes, there's going to be certain things
[00:14:25.920 --> 00:14:26.800]   that come and go,
[00:14:26.800 --> 00:14:28.440]   especially for volatile things
[00:14:28.440 --> 00:14:31.440]   like the energy sector or food.
[00:14:31.440 --> 00:14:34.200]   TVs seem to get cheaper all the time.
[00:14:34.200 --> 00:14:36.000]   I still don't understand why TVs get cheaper
[00:14:36.000 --> 00:14:37.080]   every single year.
[00:14:37.080 --> 00:14:39.800]   I like it, but I don't understand why.
