
[00:00:00.000 --> 00:00:22.960]   [MUSIC PLAYING]
[00:06:33.240 --> 00:06:36.280]   would like to give you a typical scenario that you
[00:06:36.280 --> 00:06:40.320]   may face in your ministry when counseling
[00:06:40.320 --> 00:06:43.000]   this kind of a family.
[00:06:43.000 --> 00:06:45.840]   And if this scenario sounds like any particular family that you
[00:06:45.840 --> 00:06:49.240]   know, it's by coincidence, because this family
[00:06:49.240 --> 00:06:51.160]   is fictitious.
[00:06:51.160 --> 00:06:55.640]   And it is built upon, really, my own experience
[00:06:55.640 --> 00:07:00.340]   in counseling step-families and reading and studying
[00:07:00.340 --> 00:07:02.040]   about this issue biblically.
[00:07:05.320 --> 00:07:08.160]   According to national statistics here in America,
[00:07:08.160 --> 00:07:12.280]   studies on family in America, the most typical step-family
[00:07:12.280 --> 00:07:15.520]   with problems involves a divorced father
[00:07:15.520 --> 00:07:19.000]   whose biological children live with their biological mother,
[00:07:19.000 --> 00:07:22.600]   his former wife, who has--
[00:07:22.600 --> 00:07:25.280]   this divorced father has remarried a divorced woman
[00:07:25.280 --> 00:07:28.460]   with an average of two biological children of her own
[00:07:28.460 --> 00:07:30.120]   still living with her.
[00:07:30.120 --> 00:07:32.000]   Now, that's the national average.
[00:07:35.040 --> 00:07:39.320]   Now, the case study that I want to give you
[00:07:39.320 --> 00:07:41.440]   presents something similar to that.
[00:07:41.440 --> 00:07:44.640]   And I've made a few variations of this purposely in order
[00:07:44.640 --> 00:07:46.400]   to point out and highlight some things
[00:07:46.400 --> 00:07:48.780]   that I want to stress in biblical counseling.
[00:07:48.780 --> 00:07:50.940]   But that's the reason why I've changed a little bit
[00:07:50.940 --> 00:07:51.600]   of this scenario.
[00:07:51.600 --> 00:07:58.400]   So the variations reflect what I believe
[00:07:58.400 --> 00:08:01.800]   you're going to find in the Christian community.
[00:08:01.800 --> 00:08:03.560]   And it also affords me the opportunity
[00:08:03.560 --> 00:08:09.120]   to point out some, I think, important issues and facts
[00:08:09.120 --> 00:08:11.560]   that you're going to need to address
[00:08:11.560 --> 00:08:15.080]   that will add some clarity to counseling
[00:08:15.080 --> 00:08:16.880]   and the problems there.
[00:08:16.880 --> 00:08:22.360]   So let's talk about Larry and Judy, OK?
[00:08:22.360 --> 00:08:27.720]   Larry and Judy are a couple who were previously married.
[00:08:27.720 --> 00:08:29.360]   And they found each other at church
[00:08:29.360 --> 00:08:30.760]   and immediately hit it off.
[00:08:30.760 --> 00:08:34.840]   In fact, I think in your student notes, I've put the scenario.
[00:08:34.840 --> 00:08:41.760]   Larry has been divorced for less than two years.
[00:08:41.760 --> 00:08:45.080]   But Judy's been widowed for almost eight years.
[00:08:45.080 --> 00:08:51.560]   Everyone at church believed they were the ideal couple.
[00:08:51.560 --> 00:08:54.520]   In fact, a couple of self-appointed matchmakers
[00:08:54.520 --> 00:08:56.600]   at church took credit for putting the two of them
[00:08:56.600 --> 00:08:58.960]   together.
[00:08:58.960 --> 00:09:02.000]   And I think it's always amazing how these matchmakers fade
[00:09:02.000 --> 00:09:03.840]   into the background when it becomes obvious
[00:09:03.840 --> 00:09:07.120]   that this new family is having problems.
[00:09:07.120 --> 00:09:15.800]   Judy has two teenage daughters and a nine-year-old son--
[00:09:15.800 --> 00:09:17.560]   so she has three kids--
[00:09:17.560 --> 00:09:20.920]   from her first marriage that's living with her.
[00:09:20.920 --> 00:09:26.900]   Larry has a daughter of 13 years of age and a son of 10
[00:09:26.900 --> 00:09:28.160]   who lives with his ex-wife.
[00:09:28.160 --> 00:09:33.500]   Now, during their courtship, everyone
[00:09:33.500 --> 00:09:37.960]   was excited except Judy's teenage daughters,
[00:09:37.960 --> 00:09:40.880]   who stood off from the whole thing and were polite,
[00:09:40.880 --> 00:09:44.320]   but were confused and didn't know what to think.
[00:09:44.320 --> 00:09:47.360]   On the one hand, they were happy that mom seemed so happy--
[00:09:47.360 --> 00:09:49.980]   in fact, happier than they could remember for years.
[00:09:49.980 --> 00:09:52.360]   On the other hand, they were not comfortable with the fact
[00:09:52.360 --> 00:09:54.440]   that Larry was taking so much of mom's time
[00:09:54.440 --> 00:09:57.040]   and was beginning to act a little like a father
[00:09:57.040 --> 00:09:58.600]   figure with them.
[00:09:58.600 --> 00:10:00.600]   He wasn't their father.
[00:10:00.600 --> 00:10:03.440]   Their father was in heaven, and Larry could never
[00:10:03.440 --> 00:10:07.040]   replace their father.
[00:10:07.040 --> 00:10:11.400]   Any suggestion of that was repulsive to them.
[00:10:11.400 --> 00:10:14.560]   So Judy's son didn't seem to mind Larry's sudden intrusion
[00:10:14.560 --> 00:10:18.040]   into their home, however, because he was only one
[00:10:18.040 --> 00:10:20.180]   when his father had died, and he didn't really
[00:10:20.180 --> 00:10:21.160]   remember his father.
[00:10:21.160 --> 00:10:24.320]   And so he always wanted a dad, and Larry
[00:10:24.320 --> 00:10:27.080]   represented for the first time in his life a father.
[00:10:27.080 --> 00:10:36.760]   Larry's ex-wife had left him for another man, who she was still
[00:10:36.760 --> 00:10:39.040]   living with and refused to return,
[00:10:39.040 --> 00:10:43.520]   even after going through church discipline with their church.
[00:10:43.520 --> 00:10:46.560]   The divorce was still fresh in the minds of Larry's two
[00:10:46.560 --> 00:10:49.480]   children when they introduced them to their future step
[00:10:49.480 --> 00:10:51.560]   mother, Judy.
[00:10:51.560 --> 00:10:54.840]   Well, they disliked her from the beginning.
[00:10:54.840 --> 00:10:58.200]   After all, they still hoped mom and dad would eventually
[00:10:58.200 --> 00:11:00.680]   get back together again, and this new stepmother
[00:11:00.680 --> 00:11:02.480]   was a serious threat to that dream.
[00:11:02.480 --> 00:11:10.600]   At least their biological mother had not married her boyfriend.
[00:11:10.600 --> 00:11:13.700]   Both Larry and Judy noticed the awkwardness and tension
[00:11:13.700 --> 00:11:17.280]   when they first took a picnic with the two sets of children,
[00:11:17.280 --> 00:11:20.400]   but both attributed it to adjustment jitters, which
[00:11:20.400 --> 00:11:23.400]   would only be a temporary thing.
[00:11:23.400 --> 00:11:25.760]   Once everyone got settled in, everything would be fine,
[00:11:25.760 --> 00:11:26.880]   they reasoned.
[00:11:26.880 --> 00:11:30.720]   And even Larry's ex-wife didn't like the idea of Judy,
[00:11:30.720 --> 00:11:32.520]   not because she wanted to go back to Larry,
[00:11:32.520 --> 00:11:34.760]   but if Larry married Judy, the courts
[00:11:34.760 --> 00:11:37.920]   may view that as a more stable home,
[00:11:37.920 --> 00:11:42.160]   and then she would lose custody of her daughter and her son.
[00:11:42.160 --> 00:11:44.040]   So she didn't like the idea of the fact
[00:11:44.040 --> 00:11:46.800]   that Judy had suddenly come into Larry's life,
[00:11:46.800 --> 00:11:49.880]   and now if Larry were to marry Judy,
[00:11:49.880 --> 00:11:52.440]   then this would be a more stable relationship,
[00:11:52.440 --> 00:11:55.360]   and now the courts would look with favor upon that,
[00:11:55.360 --> 00:11:58.040]   and she could lose her biological children
[00:11:58.040 --> 00:11:58.960]   to this new home.
[00:11:58.960 --> 00:12:05.560]   So in spite of all the red flags and the excitement
[00:12:05.560 --> 00:12:08.880]   of their romance and believing all of the negative things
[00:12:08.880 --> 00:12:13.960]   would blow over, Larry and Judy decided to marry.
[00:12:13.960 --> 00:12:16.200]   With the exception of Judy's youngest son,
[00:12:16.200 --> 00:12:20.160]   both sets of children didn't want to come to the wedding.
[00:12:20.160 --> 00:12:23.600]   In fact, one of Judy's daughters showed up in a black dress
[00:12:23.600 --> 00:12:27.000]   to protest the marriage.
[00:12:27.000 --> 00:12:30.760]   Judy was angry and hurt, but withheld her comments
[00:12:30.760 --> 00:12:33.460]   to try to preserve the happiness of the occasion.
[00:12:33.460 --> 00:12:35.760]   She tried to smooth it over with Larry by saying,
[00:12:35.760 --> 00:12:37.700]   well, you know teenagers, changes
[00:12:37.700 --> 00:12:39.200]   are always hard on them.
[00:12:39.200 --> 00:12:40.560]   She'll get over it soon.
[00:12:40.560 --> 00:12:45.760]   Regardless of Judy's efforts to smooth it over,
[00:12:45.760 --> 00:12:47.240]   Larry did worry.
[00:12:47.240 --> 00:12:52.680]   After a dreamy honeymoon on the Isle of Maui,
[00:12:52.680 --> 00:12:55.560]   the newlyweds returned to a tension-filled household.
[00:12:55.560 --> 00:13:03.160]   Both Larry and Judy were determined to make it work.
[00:13:03.160 --> 00:13:05.960]   Larry found out that Judy's daughters greeted him
[00:13:05.960 --> 00:13:08.680]   with a silent treatment, and he decided
[00:13:08.680 --> 00:13:11.480]   to make the best of it by treating them kindly
[00:13:11.480 --> 00:13:14.320]   until six weeks had passed and things were only worse.
[00:13:15.320 --> 00:13:19.520]   Every time they had a problem with their homework,
[00:13:19.520 --> 00:13:21.160]   they would always go to their mother,
[00:13:21.160 --> 00:13:25.920]   even they'd wait until she returned when she was gone.
[00:13:25.920 --> 00:13:29.120]   And when Larry was home alone with them,
[00:13:29.120 --> 00:13:32.360]   they refused his help.
[00:13:32.360 --> 00:13:34.560]   So Larry was reaching the boiling point.
[00:13:34.560 --> 00:13:37.840]   He found that he and Judy were arguing more and more
[00:13:37.840 --> 00:13:39.400]   about the children.
[00:13:39.400 --> 00:13:42.400]   To make matters worse, when Larry's children visited,
[00:13:42.400 --> 00:13:47.760]   they didn't like Judy's cooking and would often refuse to eat.
[00:13:47.760 --> 00:13:50.800]   On weekends, when they were in the home,
[00:13:50.800 --> 00:13:53.160]   a turf war would break out between the two
[00:13:53.160 --> 00:13:54.960]   sets of children.
[00:13:54.960 --> 00:13:58.680]   And Judy's daughters let Larry's daughter
[00:13:58.680 --> 00:14:02.120]   know that she was not welcome in their home.
[00:14:02.120 --> 00:14:07.040]   Furthermore, even though Judy's nine-year-old son enjoyed
[00:14:07.040 --> 00:14:09.880]   having Larry as his new father, he
[00:14:09.880 --> 00:14:13.880]   resented Larry's biological son coming on weekends.
[00:14:13.880 --> 00:14:15.600]   He felt that Larry favored his son
[00:14:15.600 --> 00:14:18.000]   and would leave him out of their times together.
[00:14:18.000 --> 00:14:22.000]   He looked for times to secretly remind Larry's son
[00:14:22.000 --> 00:14:23.960]   that he had his father most of the time
[00:14:23.960 --> 00:14:28.120]   seeking to drive a wedge between Larry and his son.
[00:14:28.120 --> 00:14:31.120]   It was beginning to work.
[00:14:31.120 --> 00:14:33.140]   Larry noticed that his biological son
[00:14:33.140 --> 00:14:34.840]   was speaking more and more favorably
[00:14:34.840 --> 00:14:37.640]   about his ex-wife's boyfriend, all the fun times
[00:14:37.640 --> 00:14:41.060]   they were having, going to amusement parks and ball games.
[00:14:41.060 --> 00:14:43.680]   This left Larry with a sinking feeling inside,
[00:14:43.680 --> 00:14:46.440]   especially since this boyfriend was not a Christian
[00:14:46.440 --> 00:14:49.400]   and he refused to go to church.
[00:14:49.400 --> 00:14:51.720]   Then add to the fact that Larry's church had disciplined
[00:14:51.720 --> 00:14:53.360]   his new girlfriend for leaving Larry,
[00:14:53.360 --> 00:14:57.200]   so he was sour on Christians and church.
[00:14:57.200 --> 00:14:59.600]   To make matters worse, his influence on Larry's son
[00:14:59.600 --> 00:15:03.560]   was a bad one that resulted in a bad attitude and vocabulary.
[00:15:03.560 --> 00:15:08.080]   Every weekend, it seemed that Larry spent half of his time
[00:15:08.080 --> 00:15:10.640]   trying to correct the bad attitudes and behavior
[00:15:10.640 --> 00:15:13.000]   in both his daughter and his son.
[00:15:13.000 --> 00:15:14.560]   From Larry's perspective, he thought
[00:15:14.560 --> 00:15:17.720]   he would see some improvements after six months of marriage,
[00:15:17.720 --> 00:15:19.840]   but the opposite seemed to be true.
[00:15:19.840 --> 00:15:26.080]   Instead of peace, things in the family seemed to be unraveling.
[00:15:26.080 --> 00:15:28.780]   Judy noticed the same thing.
[00:15:28.780 --> 00:15:31.160]   She was beginning to realize that she didn't like the way
[00:15:31.160 --> 00:15:34.200]   that Larry ran the household.
[00:15:34.200 --> 00:15:37.720]   It was not the way that she and her children were used to.
[00:15:37.720 --> 00:15:39.040]   They didn't like his rules.
[00:15:39.040 --> 00:15:40.640]   They're rigid, inflexible.
[00:15:40.640 --> 00:15:43.920]   She found herself siding with her daughters
[00:15:43.920 --> 00:15:50.000]   when they would announce, that's not the way that mom does it.
[00:15:50.000 --> 00:15:54.240]   Larry, too, noted that they had very different parenting
[00:15:54.240 --> 00:15:57.680]   styles and her daughters did not accept his new role
[00:15:57.680 --> 00:15:59.560]   as head of the household.
[00:15:59.560 --> 00:16:02.040]   Interestingly, he discovered that if he
[00:16:02.040 --> 00:16:04.040]   tried to exercise discipline or use
[00:16:04.040 --> 00:16:05.920]   any kind of parental authority over them,
[00:16:05.920 --> 00:16:09.720]   he was overruled when they appealed to their mother.
[00:16:09.720 --> 00:16:12.200]   All their dreams of having a loving Christian home
[00:16:12.200 --> 00:16:14.800]   were quickly vanishing.
[00:16:14.800 --> 00:16:18.740]   After a year, so much resentment and bitterness had built up,
[00:16:18.740 --> 00:16:21.840]   it was impossible to have any fun together as a family.
[00:16:21.840 --> 00:16:23.520]   The tension in the home was thick.
[00:16:23.520 --> 00:16:26.280]   You could cut it with a knife.
[00:16:26.280 --> 00:16:28.640]   Larry was spending more and more time at the office,
[00:16:28.640 --> 00:16:31.960]   and Judy and the kids seemed to be happy with that.
[00:16:31.960 --> 00:16:35.120]   Their dream had turned into a horrid nightmare.
[00:16:35.120 --> 00:16:37.400]   Even people at church knew something was wrong.
[00:16:37.400 --> 00:16:39.480]   Judy's daughters could say nothing good
[00:16:39.480 --> 00:16:41.960]   about their stepdad.
[00:16:41.960 --> 00:16:45.200]   They always referred to him with disgust as that Larry,
[00:16:45.200 --> 00:16:48.840]   or not father, dad, or stepdad.
[00:16:48.840 --> 00:16:50.920]   People could also see that Larry and Judy were not
[00:16:50.920 --> 00:16:52.800]   the happy Christians they used to be.
[00:16:52.800 --> 00:16:55.640]   It seemed like they were dying inside.
[00:16:55.640 --> 00:16:59.360]   There was no joy in their lives, just mere existence.
[00:16:59.360 --> 00:17:01.120]   Their goal became a simple one.
[00:17:01.120 --> 00:17:05.240]   Just make it through another day.
[00:17:05.240 --> 00:17:06.920]   That was their goal.
[00:17:06.920 --> 00:17:09.400]   18 months into the marriage, Larry and a close friend
[00:17:09.400 --> 00:17:12.040]   were playing golf when Larry dropped a bomb
[00:17:12.040 --> 00:17:15.320]   by announcing that he was thinking of divorcing Judy.
[00:17:15.320 --> 00:17:16.720]   She doesn't respect me.
[00:17:16.720 --> 00:17:18.520]   Her daughters despise me.
[00:17:18.520 --> 00:17:20.280]   My children hate her.
[00:17:20.280 --> 00:17:23.240]   The only person that seems to remotely like having me around
[00:17:23.240 --> 00:17:24.880]   is her son.
[00:17:24.880 --> 00:17:26.880]   Do you know what is ironic?
[00:17:26.880 --> 00:17:29.400]   He said stoically to his golfing buddy.
[00:17:29.400 --> 00:17:31.640]   After my first divorce, I was determined never
[00:17:31.640 --> 00:17:33.040]   to allow this to happen again.
[00:17:33.040 --> 00:17:35.400]   I wanted to have the best Christian home possible.
[00:17:35.400 --> 00:17:38.000]   I really tried, but I was overruled and frustrated
[00:17:38.000 --> 00:17:39.120]   every turn.
[00:17:39.120 --> 00:17:43.280]   I almost can't believe that I'm saying this.
[00:17:43.280 --> 00:17:44.320]   Don't you love Judy?
[00:17:44.320 --> 00:17:46.520]   His friend prodded.
[00:17:46.520 --> 00:17:47.600]   I don't know.
[00:17:47.600 --> 00:17:48.840]   I don't feel anything anymore.
[00:17:48.840 --> 00:17:50.520]   All my emotions are gone.
[00:17:50.520 --> 00:17:52.680]   I'm cold and empty on the inside,
[00:17:52.680 --> 00:17:55.640]   going about my responsibilities every day like a robot.
[00:17:55.640 --> 00:17:58.000]   And I know that this is not the way the Christian life is
[00:17:58.000 --> 00:17:59.000]   supposed to be.
[00:17:59.000 --> 00:18:01.800]   Frankly, I've given up hope for this marriage.
[00:18:01.800 --> 00:18:05.720]   And if I read Judy right, she has too.
[00:18:05.720 --> 00:18:07.800]   I've tried everything.
[00:18:07.800 --> 00:18:10.080]   But I believe we'd both be happier living apart.
[00:18:10.080 --> 00:18:13.200]   At least I know her children would be.
[00:18:13.200 --> 00:18:16.640]   Everything is a pretty big statement.
[00:18:16.640 --> 00:18:20.600]   Have you really tried everything, his friend remarked?
[00:18:20.600 --> 00:18:22.160]   Have you and Judy tried going to one
[00:18:22.160 --> 00:18:24.880]   of the pastors of our church to get some biblical answers
[00:18:24.880 --> 00:18:25.720]   for these problems?
[00:18:25.720 --> 00:18:26.760]   No.
[00:18:26.760 --> 00:18:28.440]   He shot back.
[00:18:28.440 --> 00:18:30.440]   I know what they'll tell me to do, pray about it
[00:18:30.440 --> 00:18:31.920]   and have devotions with the family.
[00:18:31.920 --> 00:18:32.800]   Well, you know what?
[00:18:32.800 --> 00:18:35.120]   I did that, and Judy's daughters fought me
[00:18:35.120 --> 00:18:37.480]   every step of the way.
[00:18:37.480 --> 00:18:41.080]   It was war every time I tried to be a spiritual leader.
[00:18:41.080 --> 00:18:44.680]   Hey, give our pastors more credit than that.
[00:18:44.680 --> 00:18:46.920]   There are hard issues here that need to be addressed.
[00:18:46.920 --> 00:18:52.960]   And I think you need to try to get some good biblical help.
[00:18:52.960 --> 00:18:54.760]   After what happened in your first marriage,
[00:18:54.760 --> 00:18:57.840]   I'd hate to see you give up so easily.
[00:18:57.840 --> 00:19:00.160]   Larry's friend was right.
[00:19:00.160 --> 00:19:08.880]   So Larry and Judy sit in front of you
[00:19:08.880 --> 00:19:12.400]   for their first counseling appointment.
[00:19:12.400 --> 00:19:14.880]   Tension is thick in the room.
[00:19:14.880 --> 00:19:18.600]   What are you going to do?
[00:19:18.600 --> 00:19:23.080]   It's up to you.
[00:19:23.080 --> 00:19:25.680]   What are you going to do?
[00:19:25.680 --> 00:19:29.280]   How are you going to handle this problem?
[00:19:29.280 --> 00:19:31.120]   Does the Bible say anything that will really
[00:19:31.120 --> 00:19:35.640]   give some substantive help to Larry and Judy?
[00:19:35.640 --> 00:19:38.880]   Or are we going to have to go on the web
[00:19:38.880 --> 00:19:44.160]   and Google in "blended families" and find some answers there
[00:19:44.160 --> 00:19:47.040]   on the web in order to try to deal
[00:19:47.040 --> 00:19:49.680]   with this particular problem?
[00:19:49.680 --> 00:19:55.600]   The Bible may not be sufficient, but the world wide web is.
[00:19:55.600 --> 00:19:56.840]   It has all the answers.
[00:19:56.840 --> 00:20:01.160]   No, I don't think so.
[00:20:01.160 --> 00:20:03.440]   Regretfully, that's what a lot of Christians would do,
[00:20:03.440 --> 00:20:05.880]   even Christians that believe the Bible.
[00:20:05.880 --> 00:20:08.280]   They're just out there groping in darkness
[00:20:08.280 --> 00:20:12.040]   in the midst of this ocean of information
[00:20:12.040 --> 00:20:14.720]   called the world wide web for whatever
[00:20:14.720 --> 00:20:16.400]   seemingly seems practical.
[00:20:16.400 --> 00:20:21.760]   When in reality, a lot of that advice
[00:20:21.760 --> 00:20:26.640]   is going to do nothing but add gasoline to a smoldering fire.
[00:20:26.640 --> 00:20:33.680]   And it's going to explode into a disaster.
[00:20:33.680 --> 00:20:37.120]   What do you need to do?
[00:20:37.120 --> 00:20:41.200]   Well, let's find out.
[00:20:41.200 --> 00:20:44.240]   Step families need hope.
[00:20:44.240 --> 00:20:50.320]   If there ever was a counseling scenario
[00:20:50.320 --> 00:20:56.480]   where hope needs to be given, it's in this kind of scenario.
[00:20:56.480 --> 00:20:59.480]   I mean, Larry's disgusted.
[00:20:59.480 --> 00:21:00.680]   He's lost all hope.
[00:21:00.680 --> 00:21:03.720]   He doesn't really believe that there is any possibility
[00:21:03.720 --> 00:21:04.920]   for any real change.
[00:21:04.920 --> 00:21:08.400]   He sees this spiraling down deeper and deeper.
[00:21:08.400 --> 00:21:10.400]   Judy sees the same thing.
[00:21:10.400 --> 00:21:14.400]   They're not happy together anymore.
[00:21:14.400 --> 00:21:17.600]   This whole home has broken down.
[00:21:17.600 --> 00:21:23.880]   Step families need broad based hope.
[00:21:23.880 --> 00:21:29.040]   The first order of business after you have thoroughly
[00:21:29.040 --> 00:21:32.400]   listened to the situation and you've
[00:21:32.400 --> 00:21:36.520]   gathered the appropriate data, and then later on
[00:21:36.520 --> 00:21:38.080]   between counseling sessions, you're
[00:21:38.080 --> 00:21:40.920]   going to spend a lot of time thinking through and
[00:21:40.920 --> 00:21:44.720]   interpreting that data.
[00:21:44.720 --> 00:21:48.280]   But one of the first things you can do early in counseling,
[00:21:48.280 --> 00:21:51.280]   even in the first session, is leave some time
[00:21:51.280 --> 00:21:54.280]   to give Larry and Judy some hope.
