
[00:00:00.000 --> 00:00:02.020]   ...how they build their own land and build houses.
[00:08:52.060 --> 00:08:57.040]   It can be in the initial moderation, in the card rails, in the visual components of the card rails.
[00:08:57.040 --> 00:09:00.460]   On the filtering, did we not produce the universe correctly?
[00:09:00.460 --> 00:09:03.580]   Did the orchestra work on turn at some point?
[00:09:04.340 --> 00:09:08.100]   All the way back to the hallucination block, something that was not actually hallucination.
[00:09:08.100 --> 00:09:13.720]   So, so much, so much, so many systems in place of how exactly do we gain confidence.
[00:09:13.720 --> 00:09:17.340]   This, this a lot of the puzzle is deployed in all our clients.
[00:09:17.340 --> 00:09:23.640]   So, this is actually production, orchestration, built on a line, right, like, like Brendan said.
[00:09:24.100 --> 00:09:43.460]   So, this is just an example of a lens with trace, just for one single tool call, right, like we go to input card rails, filtering, planning, the actual tool calling, communicating with the other agents, coming back, planning, let's see if we answer the question, some output card rails, custom to our domain, and hallucination checks.
[00:09:44.740 --> 00:10:04.400]   So, we first start with system prompts, and I know we've been hearing about evaluation, we're going to keep telling you, I think, the same lessons are learned across all of us, I think it's very evident that, similar to how in traditional coding you are doing as human development, it's no different in the world of LLMs, you have to do evaluation of the development.
[00:10:04.400 --> 00:10:14.140]   So, one of the things where we start is the LLMs, where are we calling LLMs, we have a system prompt, why are we writing what we are writing in that system prompt to begin with?
[00:10:14.140 --> 00:10:30.400]   So, what we do is, we are, and you can find us after all, so we are very paranoid about telling the user the wrong things, so we start by testing every single behavior that we are intending by writing that in the system prompt.
[00:10:30.400 --> 00:10:47.000]   So, for example, if I write, you're all equal value, you must never provide investment advice, what is investment advice, I need to generate a lot of synthetic data, I need to generate a lot of data with the subject matter experts, I need to call it all of that and build an evaluation platform and make sure that we are never going to give investment advice.
[00:10:47.540 --> 00:10:54.540]   And again, this is a very dummy example, but we do this for every system prompt, we do this for every intended behavior, we put into our system prompt.
[00:10:54.540 --> 00:11:09.440]   I know I guess, but we don't want to have a Chevrolet bone or something, right, so, for that, we have a lot of LLMs in the judge to specifically evaluate that we are doing the right thing, so we do this for every system prompt that we have.
[00:11:09.540 --> 00:11:17.200]   At the end of the day, we have a report. This is a very important part of our CI/CD pipeline, it runs every day, it runs on every PR. Why?
[00:11:17.200 --> 00:11:29.200]   Because we are a bunch of developers, every day we are improving the system, every day we are releasing to our development environment, and you want to know if you're breaking stuff, you want to know if you're reducing the performance of the system.
[00:11:29.200 --> 00:11:36.860]   I know it's very easy to chase your own tail with LLM, so this is exactly what lets us go really fast in the area.
[00:11:36.860 --> 00:11:38.860]   Now, this is only the system prompt.
[00:11:38.860 --> 00:11:46.860]   When we talk about the orchestration, agent-to-agent communication, agent-to-API, how do we make sure that we fill out the right parameters in those API calls,
[00:11:46.860 --> 00:12:00.520]   that we send the right tracing to the other agents in that communication, then it's when we get this end-to-end testing capability to all the allotting developers and engineers that we have.
[00:12:00.520 --> 00:12:07.520]   So, we start with the configuration later, and this is what we allow developers to basically configure the testing scenario.
[00:12:07.520 --> 00:12:18.180]   We have a lot of applications, like Brendan said, what allotting application are you in? What is the user seeing in that stream content? What portfolios are loaded? What assets are loaded? What widgets are enabled?
[00:12:18.180 --> 00:12:29.180]   Then, in the application context, they often have some settings in the system that they want respected. We need to make sure that we take those into account during the planning phase when calling those APIs.
[00:12:29.180 --> 00:12:37.840]   And, of course, we allow them to customize multi-trance scenarios for that testing. Like, for example, here's a little bit of history, the query, and the final response.
[00:12:37.840 --> 00:12:46.840]   So, this is for the configuration layer, the query, the response, the chat history, and in the next step, we ask them to provide us the solution layer.
[00:12:46.840 --> 00:12:57.840]   Now, for every plugin that comes into a system, we ask them for parameters. That's basically how me and Brendan are able to guarantee that allotting the product is going to be performing and be able to route in whatever scenario, in whatever context.
[00:12:57.840 --> 00:13:07.500]   So, we are very dependent on that capture data. And, in the solution layer, it's where they give us how are we supposed to solve the user query that you're giving us in that graph.
[00:13:07.500 --> 00:13:19.500]   It might take separate threats. It might take separate unrelated threats. So, for example, in Threat 1, I need to get an exposure. In Threat 2, I need to get how much can they actually, let's say, buy it.
[00:13:19.500 --> 00:13:25.160]   I want to know how much of BlackRock you can buy in your portfolio. I need to know how many shares I can buy to be compliant.
[00:13:25.160 --> 00:13:39.160]   And then I need to know how much cash I have in that portfolio. So, this structure allows us to test those interactions, multi-step, multi-turn, and have some confidence in our system that we're doing the right thing.
[00:13:39.160 --> 00:13:47.820]   And, there's the little Apple accounts that's being used to sign into any of those types of data here.
[00:13:47.820 --> 00:14:05.920]   So, it's not letting me change. But anyway, the next slide is basically just a lesson like this end-to-end about we run this every day, every night to make sure we're routing correctly, to make sure that we are solving the queries correctly.
[00:14:05.920 --> 00:14:14.580]   We tell the teams today, this is how we're performing for you. This is how we're performing for you. So, we're working on federating the agent to development of the data.
[00:14:14.580 --> 00:14:15.580]   Can they fix it?
[00:14:15.580 --> 00:14:34.680]   Yes. So, all of this is just to say, as many of us have been saying, that evaluation during development is very important, because, especially when you're trying to federate in a large enterprise, otherwise, hey, my individual query is not working, hey, this other query is not working, you need a statistical way of saying that your system is working, is improved.
[00:14:34.680 --> 00:14:41.680]   It's not deteriorating, it's not deteriorating, so that you can continue to build the scalable products. Otherwise, it's very hard.
[00:14:41.680 --> 00:14:57.680]   So, again, I think like the biggest lesson I have as an engineering lead in the organization is that having this as part of your, having this end-to-end evaluation as part of your CI/CD processes, it's very important for you to know what your business is doing.
[00:14:57.680 --> 00:15:08.180]   That being said, yeah, thank you so much.

