
[00:00:00.000 --> 00:00:02.960]   [Silence]
[00:04:57.800 --> 00:05:01.760]   about some of the pharmacology of using nicotine itself
[00:05:01.760 --> 00:05:04.600]   to quit smoking or nicotine itself to quit vaping
[00:05:04.600 --> 00:05:08.640]   or the use of various things, even SSRIs, antidepressants
[00:05:08.640 --> 00:05:10.880]   to quit smoking or vaping,
[00:05:10.880 --> 00:05:12.640]   I just want to point you to a review article
[00:05:12.640 --> 00:05:14.240]   that if you'd like to get a complete survey
[00:05:14.240 --> 00:05:16.160]   of all the options that are available,
[00:05:16.160 --> 00:05:18.240]   there's an excellent review on this.
[00:05:18.240 --> 00:05:20.720]   It was published just a couple of years ago in 2020.
[00:05:20.720 --> 00:05:21.680]   The title of the article is
[00:05:21.680 --> 00:05:24.400]   "Pharmacologic Approach to Smoking Cessation,
[00:05:24.400 --> 00:05:27.120]   an Updated Review for Daily Clinical Practice."
[00:05:27.120 --> 00:05:30.400]   And even though this is mainly focused on smoking cessation,
[00:05:30.400 --> 00:05:32.920]   it carries over quite nicely to vaping.
[00:05:32.920 --> 00:05:34.600]   And it details a number of statistics.
[00:05:34.600 --> 00:05:36.200]   You know, the fact that every year,
[00:05:36.200 --> 00:05:38.000]   700,000 or more people die
[00:05:38.000 --> 00:05:39.480]   because of smoking-related diseases.
[00:05:39.480 --> 00:05:42.520]   So there again, you have the negative health effects
[00:05:42.520 --> 00:05:43.880]   that younger people are smoking,
[00:05:43.880 --> 00:05:45.480]   that women are smoking more nowadays,
[00:05:45.480 --> 00:05:46.920]   and that even though you see less smoking
[00:05:46.920 --> 00:05:48.520]   typically in the U.S. and Canada
[00:05:48.520 --> 00:05:50.440]   and even in Northern Europe, some places,
[00:05:50.440 --> 00:05:51.960]   there's still many, many people are smoking
[00:05:51.960 --> 00:05:53.240]   who would like to quit.
[00:05:53.240 --> 00:05:55.360]   But that 75% of people,
[00:05:55.360 --> 00:05:56.640]   at least according to this review earlier,
[00:05:56.640 --> 00:06:00.200]   I said 70%, but estimates are as high as 75% of people
[00:06:00.200 --> 00:06:03.280]   who try to quit smoking relapse within the first week.
[00:06:03.280 --> 00:06:04.800]   The first week, they just go right back to it.
[00:06:04.800 --> 00:06:07.320]   That's how powerfully reinforcing the nicotine is.
[00:06:07.320 --> 00:06:09.240]   Remember, it's the nicotine in the cigarette
[00:06:09.240 --> 00:06:10.440]   that's powerfully reinforcing,
[00:06:10.440 --> 00:06:15.440]   but it's also the oral habit, the motor habit.
[00:06:15.440 --> 00:06:16.560]   You know, there is this thing
[00:06:16.560 --> 00:06:18.760]   about density of sensory receptors in the lips.
[00:06:18.760 --> 00:06:21.100]   People like bringing things to their lips.
[00:06:21.100 --> 00:06:27.000]   Food, cigarettes, other lips in some cases, et cetera.
[00:06:27.000 --> 00:06:29.520]   There is a reinforcement pathway related to that
[00:06:29.520 --> 00:06:31.980]   for sort of obvious adaptive reasons.
[00:06:31.980 --> 00:06:34.480]   And as a consequence,
[00:06:34.480 --> 00:06:37.120]   there is a reinforcement both from the behavior
[00:06:37.120 --> 00:06:39.680]   and from the dopamine released from the nicotine itself.
[00:06:39.680 --> 00:06:41.080]   And as I mentioned earlier,
[00:06:41.080 --> 00:06:43.240]   from the positive reinforcement
[00:06:43.240 --> 00:06:44.440]   that comes from increased focus,
[00:06:44.440 --> 00:06:45.800]   so the money that you make through work
[00:06:45.800 --> 00:06:47.200]   or your attentional ability
[00:06:47.200 --> 00:06:49.160]   or the fact that you're alert and people feel you present,
[00:06:49.160 --> 00:06:52.440]   all of that funnels back into positive reinforcement,
[00:06:52.440 --> 00:06:54.320]   behavioral reinforcement,
[00:06:54.320 --> 00:06:56.800]   and then what we would call addiction.
[00:06:56.800 --> 00:06:59.080]   So this review covers all of that
[00:06:59.080 --> 00:07:00.780]   and then steps beautifully
[00:07:00.780 --> 00:07:04.320]   through nicotine replacement therapy and various compounds,
[00:07:04.320 --> 00:07:06.280]   several of which I'm going to talk about now,
[00:07:06.280 --> 00:07:08.520]   which have been shown to increase that number
[00:07:08.520 --> 00:07:11.160]   that we talked about earlier of only 5% of people
[00:07:11.160 --> 00:07:13.640]   who try to quit with no other support,
[00:07:13.640 --> 00:07:15.400]   pharmacologic or hypnosis or otherwise,
[00:07:15.400 --> 00:07:17.560]   just say, that's it, I'm not going to smoke again
[00:07:17.560 --> 00:07:19.200]   or I'm not going to vape again.
[00:07:19.200 --> 00:07:21.440]   Only 5% of people succeed in doing that.
[00:07:21.440 --> 00:07:24.280]   And even among those, many end up relapsing later.
[00:07:24.280 --> 00:07:26.400]   There are a couple of pharmacologic approaches.
[00:07:26.400 --> 00:07:28.320]   One of the main ones that's received a lot of attention
[00:07:28.320 --> 00:07:30.600]   in recent years is bupripurone,
[00:07:30.600 --> 00:07:34.600]   sometimes referred to by its commercial name, Wellbutrin.
[00:07:34.600 --> 00:07:38.360]   Now, bupripurone is a compound
[00:07:38.360 --> 00:07:40.560]   that increases the release of dopamine
[00:07:40.560 --> 00:07:42.440]   and to a lesser extent, epinephrine
[00:07:42.440 --> 00:07:44.140]   and some other neurochemicals as well.
[00:07:44.140 --> 00:07:46.160]   It's used for the treatment of depression
[00:07:46.160 --> 00:07:48.260]   and for smoking cessation.
[00:07:48.260 --> 00:07:50.440]   Now, I want to point out, again, I'm not a psychiatrist,
[00:07:50.440 --> 00:07:54.000]   so I'm not telling you to take bupripurone aka Wellbutrin,
[00:07:54.000 --> 00:07:55.720]   but I'm going to give you a little bit of the contour
[00:07:55.720 --> 00:07:57.160]   of what's typically done
[00:07:57.160 --> 00:07:59.000]   in terms of bupripurone administration
[00:07:59.000 --> 00:08:00.920]   to help people get relief
[00:08:00.920 --> 00:08:02.780]   from some of the withdrawal symptoms
[00:08:02.780 --> 00:08:04.440]   of trying to quit smoking or vaping
[00:08:04.440 --> 00:08:07.080]   or other forms of nicotine ingestion.
[00:08:07.080 --> 00:08:09.360]   Typically, bupripurone is taken
[00:08:09.360 --> 00:08:12.000]   in 300 milligram per day doses
[00:08:12.000 --> 00:08:14.720]   divided into two dosages of 150 milligrams each,
[00:08:14.720 --> 00:08:17.760]   or sometimes there's a slow release formula.
[00:08:17.760 --> 00:08:20.440]   The dosages will vary from person to person.
[00:08:20.440 --> 00:08:21.940]   I want to really emphasize
[00:08:21.940 --> 00:08:25.200]   that there is an increased seizure risk with bupripurone.
[00:08:25.200 --> 00:08:27.480]   It only occurs in a small fraction of the population,
[00:08:27.480 --> 00:08:29.520]   but nonetheless is a real concern
[00:08:29.520 --> 00:08:30.920]   for those members of the population.
[00:08:30.920 --> 00:08:32.760]   So for those of you with seizure risk,
[00:08:32.760 --> 00:08:34.160]   whether you know it or not,
[00:08:34.160 --> 00:08:36.680]   that's going to be a valid concern
[00:08:36.680 --> 00:08:38.500]   in terms of potential side effects.
[00:08:38.500 --> 00:08:40.160]   The other thing about bupripurone
[00:08:40.160 --> 00:08:43.440]   is that it has to be used with caution in patients
[00:08:43.440 --> 00:08:45.400]   that have liver disease or renal disease
[00:08:45.400 --> 00:08:47.960]   that can impact the amount that anyone can take,
[00:08:47.960 --> 00:08:50.200]   meaning sometimes people have to take a much lower dose
[00:08:50.200 --> 00:08:52.760]   if they have renal disease or liver disease,
[00:08:52.760 --> 00:08:54.440]   and sometimes they can't take it at all.
[00:08:54.440 --> 00:08:56.800]   Sometimes if people are taking benzodiazepines
[00:08:56.800 --> 00:08:58.720]   for whatever reason or other sedatives,
[00:08:58.720 --> 00:09:00.280]   there are contraindications there.
[00:09:00.280 --> 00:09:03.920]   So bupripurone isn't a kind of one-size-fits-all
[00:09:03.920 --> 00:09:06.020]   or magic bullet for quitting smoking.
[00:09:06.020 --> 00:09:08.600]   Nonetheless, for people that can take it safely,
[00:09:08.600 --> 00:09:10.400]   and again, this is a prescription drug,
[00:09:10.400 --> 00:09:12.720]   a board-certified psychiatrist or other physician
[00:09:12.720 --> 00:09:14.120]   is going to have to prescribe it for you
[00:09:14.120 --> 00:09:15.200]   if it's appropriate for you,
[00:09:15.200 --> 00:09:18.000]   and it moves that number of 5% success rate
[00:09:18.000 --> 00:09:21.040]   to about what one sees with the clinical hypnosis
[00:09:21.040 --> 00:09:25.600]   to about 20% of people will successfully
[00:09:25.600 --> 00:09:27.320]   overcome their nicotine,
[00:09:27.320 --> 00:09:30.800]   or I should say their smoking or vaping addiction.
[00:09:30.800 --> 00:09:33.620]   Now, it's important to ask why this would work, right?
[00:09:33.620 --> 00:09:35.720]   I mean, it's not as if bupripurone
[00:09:35.720 --> 00:09:38.760]   is increasing nicotine per se.
[00:09:38.760 --> 00:09:40.120]   What it's doing is it's tapping
[00:09:40.120 --> 00:09:41.880]   on that mesolimbic reward pathway,
[00:09:41.880 --> 00:09:44.320]   increasing dopamine, or at least allowing dopamine levels
[00:09:44.320 --> 00:09:47.100]   to stay substantially elevated enough
[00:09:47.100 --> 00:09:50.440]   that people don't experience some of the drop in dopamine
[00:09:50.440 --> 00:09:51.920]   that leads to the withdrawal symptoms,
[00:09:51.920 --> 00:09:53.440]   the lessening of mood, et cetera.
[00:09:53.440 --> 00:09:55.120]   And it's no coincidence that bupripurone
[00:09:55.120 --> 00:09:56.940]   is also an antidepressant.
[00:09:56.940 --> 00:09:58.880]   It's a common antidepressant for people
[00:09:58.880 --> 00:10:00.280]   that experience negative side effects
[00:10:00.280 --> 00:10:01.840]   with the so-called SSRIs,
[00:10:01.840 --> 00:10:04.400]   the Selective Serotonin Reuptake Inhibitors,
[00:10:04.400 --> 00:10:05.920]   that prevent them from taking those things
[00:10:05.920 --> 00:10:07.720]   like lessened libido or appetite,
[00:10:07.720 --> 00:10:09.840]   or in some cases, increased appetite,
[00:10:09.840 --> 00:10:11.320]   or any number of other side effects
[00:10:11.320 --> 00:10:12.560]   that some people, not all,
[00:10:12.560 --> 00:10:14.280]   but some people experience with SSRIs.
[00:10:14.280 --> 00:10:17.200]   They'll be prescribed Welbutrin, bupripurone
[00:10:17.200 --> 00:10:18.720]   is the generic name,
[00:10:18.720 --> 00:10:20.440]   so Welbutrin being the commercial name.
[00:10:20.440 --> 00:10:23.700]   Again, bupripurone is what they'll be prescribed instead.
[00:10:24.720 --> 00:10:26.980]   With the caveats of seizure risk,
[00:10:26.980 --> 00:10:29.420]   renal disease, liver disease, et cetera,
[00:10:29.420 --> 00:10:32.940]   the outcomes with Welbutrin for smoking cessation
[00:10:32.940 --> 00:10:33.780]   are pretty good.
[00:10:33.780 --> 00:10:36.460]   I mean, if you think about an increase from 5% to 20%,
[00:10:36.460 --> 00:10:37.620]   that's pretty dramatic.
[00:10:37.620 --> 00:10:39.340]   And yet, I also want to refer back
[00:10:39.340 --> 00:10:42.620]   to the incredible success of the clinical hypnosis approach.
[00:10:42.620 --> 00:10:45.220]   Again, you can find that at reverie.com.
[00:10:45.220 --> 00:10:49.340]   The clinical hypnosis approach has a success rate of 23%,
[00:10:49.340 --> 00:10:51.300]   so it's very closely aligned with,
[00:10:51.300 --> 00:10:54.920]   if not exceeding, the success rate with bupripurone.
[00:10:54.920 --> 00:10:57.080]   Of course, there are other pharmacologic approaches
[00:10:57.080 --> 00:11:00.120]   to quitting smoking or vaping.
[00:11:00.120 --> 00:11:03.560]   All of them generally circle back to increasing dopamine
[00:11:03.560 --> 00:11:04.920]   and/or norepinephrine
[00:11:04.920 --> 00:11:07.560]   in order to offset some of the withdrawal symptoms
[00:11:07.560 --> 00:11:10.240]   of smoking cessation or vaping cessation.
[00:11:10.240 --> 00:11:12.280]   A very common approach for people
[00:11:12.280 --> 00:11:14.400]   to try and quit smoking or vaping
[00:11:14.400 --> 00:11:17.400]   is to use nicotine itself
[00:11:17.400 --> 00:11:20.360]   to try and prevent people from seeking nicotine
[00:11:20.360 --> 00:11:22.800]   through a cigarette or a vape pen.
[00:11:22.800 --> 00:11:25.760]   What I mean by that is people using a nicotine patch
[00:11:25.760 --> 00:11:29.600]   or nicotine gum or other nicotine delivery device
[00:11:29.600 --> 00:11:32.520]   that is not cigarettes and not vaping
[00:11:32.520 --> 00:11:37.520]   in order to maintain levels of nicotine in their bloodstream,
[00:11:37.520 --> 00:11:39.780]   which of course means maintain levels of nicotine
[00:11:39.780 --> 00:11:41.720]   in their brain and body,
[00:11:41.720 --> 00:11:43.600]   to the same extent that they would
[00:11:43.600 --> 00:11:45.560]   if they were smoking or vaping,
[00:11:45.560 --> 00:11:48.920]   maybe even gradually taking down the total amount
[00:11:48.920 --> 00:11:50.680]   of nicotine in their brain and body
[00:11:50.680 --> 00:11:55.480]   by reducing the number or size of nicotine gum pieces
[00:11:55.480 --> 00:11:56.920]   that they ingest each day,
[00:11:56.920 --> 00:11:59.540]   or keeping the patch on for a shorter amount of time,
[00:11:59.540 --> 00:12:00.880]   or getting a lower dose patch
[00:12:00.880 --> 00:12:04.840]   that releases less nicotine total or over time.
[00:12:04.840 --> 00:12:07.720]   All of those approaches have been shown
[00:12:07.720 --> 00:12:09.640]   to be reasonably successful.
[00:12:09.640 --> 00:12:10.700]   I'll get to the numbers in a few minutes,
[00:12:10.700 --> 00:12:12.360]   but reasonably successful
[00:12:12.360 --> 00:12:17.360]   in allowing people to quit smoking or vaping.
[00:12:17.660 --> 00:12:20.280]   Again, most of the data is on cigarette smoking
[00:12:20.280 --> 00:12:22.740]   because vaping is a relatively new phenomenon,
[00:12:22.740 --> 00:12:25.000]   although quite troublingly,
[00:12:25.000 --> 00:12:28.340]   it's a very rapidly increasing behavior,
[00:12:28.340 --> 00:12:29.840]   especially in the young population.
[00:12:29.840 --> 00:12:31.960]   So that's why I'm kind of lumping these two things together
[00:12:31.960 --> 00:12:35.960]   because I think very soon we are going to need
[00:12:35.960 --> 00:12:40.100]   an all-out campaign for how to counter vaping addiction.
[00:12:40.100 --> 00:12:42.440]   So what do we know about smoking sensation
[00:12:42.440 --> 00:12:44.080]   using nicotine itself?
[00:12:44.080 --> 00:12:45.320]   Is the patch best?
[00:12:45.320 --> 00:12:47.040]   Is nicotine gum best?
[00:12:47.040 --> 00:12:51.060]   It turns out that a combination of approaches is best.
[00:12:51.060 --> 00:12:52.160]   So somewhat surprising,
[00:12:52.160 --> 00:12:53.360]   but it was very clear from the literature
[00:12:53.360 --> 00:12:56.720]   that I was able to find that using nicotine patches
[00:12:56.720 --> 00:12:59.760]   for some period of time, and then switching to a gum,
[00:12:59.760 --> 00:13:03.680]   and then perhaps switching to a nasal spray,
[00:13:03.680 --> 00:13:05.480]   that's going to be the most effective.
[00:13:05.480 --> 00:13:08.640]   Then the question is how long to continue each of those
[00:13:08.640 --> 00:13:10.120]   and whether or not to overlap them.
[00:13:10.120 --> 00:13:12.640]   It seems as if doing one for about a week
[00:13:12.640 --> 00:13:14.240]   and then switching to another for about a week
[00:13:14.240 --> 00:13:15.560]   and then switching to another
[00:13:15.560 --> 00:13:18.320]   is one rational and reasonable approach
[00:13:18.320 --> 00:13:20.700]   that many people have used successfully.
[00:13:20.700 --> 00:13:21.540]   Why would that be?
[00:13:21.540 --> 00:13:23.240]   Well, it all has to do with the different rates
[00:13:23.240 --> 00:13:26.040]   of absorption of nicotine into the bloodstream,
[00:13:26.040 --> 00:13:28.280]   and then the downstream consequences of that
[00:13:28.280 --> 00:13:30.960]   on the dopamine, acetylcholine, epinephrine,
[00:13:30.960 --> 00:13:33.120]   and other systems of the brain and body.
[00:13:33.120 --> 00:13:36.480]   And while there hasn't been an extremely detailed study
[00:13:36.480 --> 00:13:39.400]   of the exact kinetics of how the nasal sprays
[00:13:39.400 --> 00:13:40.760]   versus the transdermal patches
[00:13:40.760 --> 00:13:42.600]   versus the gums, et cetera, work,
[00:13:42.600 --> 00:13:44.060]   there's a logical structure to it
[00:13:44.060 --> 00:13:45.400]   that will immediately make sense to you.
[00:13:45.400 --> 00:13:47.840]   First of all, the transdermal patches
[00:13:47.840 --> 00:13:50.680]   provide a fairly steady state dopamine release
[00:13:50.680 --> 00:13:51.920]   across the day,
[00:13:51.920 --> 00:13:54.280]   and oftentimes people are wearing them at night as well.
[00:13:54.280 --> 00:13:57.360]   This is relevant because if people are ingesting nicotine
[00:13:57.360 --> 00:14:00.580]   by way of smoking and vaping,
[00:14:00.580 --> 00:14:01.920]   you know, hopefully they're not waking up
[00:14:01.920 --> 00:14:03.320]   in the middle of the night just to smoke or vape,
[00:14:03.320 --> 00:14:04.720]   or believe it or not, some people do that.
[00:14:04.720 --> 00:14:06.920]   But of course, while people are asleep,
[00:14:06.920 --> 00:14:09.040]   they are not smoking or vaping.
[00:14:09.040 --> 00:14:10.000]   They always tell you don't fall asleep
[00:14:10.000 --> 00:14:10.820]   with a cigarette in your mouth,
[00:14:10.820 --> 00:14:12.840]   you burn the whole house down.
[00:14:12.840 --> 00:14:16.000]   But exceedingly rare to have people
[00:14:16.000 --> 00:14:17.540]   who are smoking in their sleep.
[00:14:17.540 --> 00:14:19.120]   So people wake up in the morning,
[00:14:19.120 --> 00:14:21.280]   and because the half-life of nicotine
[00:14:21.280 --> 00:14:22.640]   from smoking or vaping is very short,
[00:14:22.640 --> 00:14:24.560]   anywhere from one to two hours,
[00:14:24.560 --> 00:14:26.160]   they are essentially in a state of withdrawal
[00:14:26.160 --> 00:14:27.520]   at the point where they wake up in the morning.
[00:14:27.520 --> 00:14:28.360]   How can I say that?
[00:14:28.360 --> 00:14:30.960]   Well, remember, withdrawal sets in about four hours
[00:14:30.960 --> 00:14:33.720]   after the last ingestion of nicotine by cigarette
[00:14:33.720 --> 00:14:35.600]   or by inhalation from the vape pen.
[00:14:35.600 --> 00:14:38.280]   So people are waking up in nicotine withdrawal,
[00:14:38.280 --> 00:14:40.560]   and then immediately going into the behavior
[00:14:40.560 --> 00:14:42.600]   of ingesting nicotine or very soon after waking
[00:14:42.600 --> 00:14:44.160]   for most people.
[00:14:44.160 --> 00:14:47.120]   So nicotine patch is going to be very effective
[00:14:47.120 --> 00:14:48.160]   for a week or so.
[00:14:48.160 --> 00:14:49.160]   Again, talk to your physician
[00:14:49.160 --> 00:14:51.000]   about the best approach for this.
[00:14:51.000 --> 00:14:54.440]   But then switching to a nasal spray
[00:14:54.440 --> 00:14:56.680]   or switching to nicotine gum for about a week,
[00:14:56.680 --> 00:14:58.160]   which is going to change the kinetics
[00:14:58.160 --> 00:15:00.240]   of that nicotine absorption to the bloodstream
[00:15:00.240 --> 00:15:02.680]   and change the release of dopamine
[00:15:02.680 --> 00:15:04.320]   and other neurochemicals within the brain,
[00:15:04.320 --> 00:15:07.760]   that's going to keep the system intentionally off balance
[00:15:07.760 --> 00:15:11.400]   so that it never comes to expect one single pattern
[00:15:11.400 --> 00:15:14.560]   or amplitude of dopamine release.
[00:15:14.560 --> 00:15:18.200]   And that is a very powerful way for a,
[00:15:18.200 --> 00:15:22.240]   let's just call it a quitting method to work
[00:15:22.240 --> 00:15:23.880]   because as I've always said,
[00:15:23.880 --> 00:15:26.800]   the most powerful schedule of dopamine
[00:15:26.800 --> 00:15:29.680]   is going to be this random intermittent reward.
[00:15:29.680 --> 00:15:31.400]   This is what's used in the casinos
[00:15:31.400 --> 00:15:32.640]   in order to take your money.
