
[00:00:00.000 --> 00:00:20.520]   Let's get going. Audio is okay for everybody. I have some slight feedback, but I'll try to
[00:06:26.600 --> 00:06:32.280]   Okay. Hardest problem of the day solved. We have network.
[00:06:34.200 --> 00:06:38.040]   Okay. So, we have the sentence. These are not the droids you are looking for. And we will start
[00:06:38.040 --> 00:06:41.880]   with the classic keyword or lexical search. Like, what happens behind the scenes?
[00:06:41.880 --> 00:06:47.480]   So, what you generally want to do is you basically want to extract the individual words and then make
[00:06:47.480 --> 00:06:53.240]   them searchable. So, here, I'm not storing anything. I'm just looking at, like, how would that look like
[00:06:53.240 --> 00:07:01.080]   if I stored something? I'm using this underscore analyze endpoint to see what I will actually store in
[00:07:01.080 --> 00:07:06.120]   the background to make them searchable. So, these are not the droids you are looking for. And you see,
[00:07:06.120 --> 00:07:21.160]   these are not the droids you are looking for. In Western languages, the first step that happens is
[00:07:21.160 --> 00:07:25.800]   the tokenization. In Western languages, it's pretty simple. It's normally any white spaces and punctuation
[00:07:25.800 --> 00:07:31.880]   marks where you just break out the individual tokens. Especially Asian languages are a bit more
[00:07:31.880 --> 00:07:37.320]   complicated around that. But we will gloss over that for today. And we have a couple of interesting
[00:07:37.320 --> 00:07:43.720]   pieces of information here. So, we have the token. So, this is the first token. We have the start offset
[00:07:43.720 --> 00:07:50.200]   and the end offset. Why would I need a start and end offset? Why would I extract and then store that
[00:07:50.200 --> 00:07:58.360]   potentially? Any guesses? Yeah? Yes. Especially if you have a longer text, you would want to have that
[00:07:58.360 --> 00:08:03.720]   highlighting feature that you want to say, this is where my hit actually was. So, if I'm searching for
[00:08:03.720 --> 00:08:08.120]   these, which is maybe not a great word, but you would very easily be able to highlight where you had
[00:08:08.120 --> 00:08:14.040]   actually the match. And the trick that you're doing in search, generally what differentiates it from a
[00:08:14.040 --> 00:08:19.560]   database is a database just stores what you give it and then does basically almost everything at query
[00:08:19.560 --> 00:08:25.480]   or search time. Whereas a search engine does a lot of the work at ingestion or when you store the data.
[00:08:25.480 --> 00:08:31.400]   So, we break out the individual tokens. We calculate these offsets and store them. So, whenever we have a
[00:08:31.400 --> 00:08:36.760]   match afterwards, we never need to reanalyze the actual text, which could potentially be multiple pages
[00:08:36.760 --> 00:08:41.640]   long. But we could just highlight where we have that match because we have extracted those positions.
[00:08:41.640 --> 00:08:46.600]   We have a position. Why would I want to store the position with the text that I have?
[00:08:46.600 --> 00:08:57.880]   Yeah? Annotation. So, the main use case that you have is if you have these positions and later on,
[00:08:57.880 --> 00:09:02.040]   we'll briefly look at if you want to look for a phrase, if you want to look for this word followed
[00:09:02.040 --> 00:09:07.880]   by that word. So, you could then just look for all the text that contain these words. But then you
[00:09:07.880 --> 00:09:12.840]   could also just compare the positions and basically look for n, n plus 1, et cetera. And you never need
[00:09:12.840 --> 00:09:17.480]   to look at the string again. But you can just look at the positions to figure out like this was one
[00:09:17.480 --> 00:09:23.960]   continuous phrase. Even if you have broken it out into the individual tokens. Most of the things that
[00:09:23.960 --> 00:09:30.440]   we see here is alpha num for alpha numeric. An alternative would be synonyms. We'll skip over
[00:09:30.440 --> 00:09:36.200]   synonym definition because it's not fun to define tons of synonyms. But this is all the things that we're
[00:09:36.200 --> 00:09:41.960]   storing here in the background. You can also customize this analysis. And that is one of the features,
[00:09:41.960 --> 00:09:47.400]   again, of full text search and lexical searches that you preprocess a lot of the information to make
[00:09:47.400 --> 00:09:53.320]   that search afterwards faster. So, here you can see I'm stripping out the HTML because nobody's going
[00:09:53.320 --> 00:10:01.480]   to search for this emphasis tag. I use a standard tokenizer that breaks up, for example, on dashes.
[00:10:01.480 --> 00:10:05.880]   You will see that. Alternatives would be white space that you only break up on white spaces.
[00:10:05.880 --> 00:10:13.240]   I lowercase everything, which is most of the times what you want because nobody searches in Google
[00:10:13.880 --> 00:10:20.200]   with proper casing or at least maybe my parents. But nobody else searches with proper casing in Google.
[00:10:20.200 --> 00:10:27.800]   We remove stop words. We'll get to stop words in a moment. And we do stemming with the snowball stemmer.
[00:10:27.800 --> 00:10:32.280]   What stemming is it basically reduces a word down to the root. So, you don't care about singular,
[00:10:32.280 --> 00:10:38.360]   plural or like the flexion of a verb anymore. But you really care more about the concept. So,
[00:10:38.360 --> 00:10:43.800]   if I run through that analysis, does anybody want to guess what will remain of
[00:10:43.800 --> 00:10:47.400]   this phrase or which tokens will be extracted and in what form?
[00:10:47.400 --> 00:10:57.080]   Not a lot will remain. Two?
[00:10:57.080 --> 00:10:58.520]   Droid and Look?
[00:10:58.520 --> 00:11:08.840]   Yeah, close. So, we'll actually have three. So, we have Droid, You and Look. And you can see
[00:11:08.840 --> 00:11:13.720]   all the others were stop words which were removed. The stemming
[00:11:13.720 --> 00:11:19.960]   reduced looking down to look because we don't care if it looks, looking, look. We just reduce it to the
[00:11:19.960 --> 00:11:26.040]   word stem. So, we do this when we store the data. And by the way, when you search afterwards, your text
[00:11:26.040 --> 00:11:30.520]   will run through the same analysis that you would have exact matches. So, you don't need to do anything
[00:11:30.520 --> 00:11:35.800]   like a like search anymore in the future. So, this will be much more performant than anything that you
[00:11:35.800 --> 00:11:40.200]   would do in a relational database because you have direct matches. And we'll look at the data structure
[00:11:40.200 --> 00:11:47.640]   behind it in a moment. But what we get is Droid, You and Look with the right positions. So, for example,
[00:11:47.640 --> 00:11:52.200]   if we search for Droid, You, we could easily retrieve that because we have the positions,
[00:11:52.200 --> 00:11:57.320]   even though that is a weird phrase. Do we start indexing at zero or one?
[00:11:57.320 --> 00:12:09.080]   0, yes. It's the only right way. There is a different discussion here. So, we are -- the positions are
[00:12:09.080 --> 00:12:15.640]   based starting at zero. And these are the tokens that are remaining. If you do this for a different
[00:12:15.640 --> 00:12:21.720]   language, like you might hear I'm a native German speaker. This is the text in German. And you would,
[00:12:21.720 --> 00:12:27.800]   if you use a German analyzer, it would know the rules for German and then would analyze the text in the
[00:12:27.800 --> 00:12:36.280]   right way. So, then you would have remaining Droid, den, such. Anybody wants to guess what happens if I
[00:12:36.280 --> 00:12:47.160]   have the wrong language for a text? It will go very poorly. Because the -- so, how this works is, basically,
[00:12:47.160 --> 00:12:51.720]   you have rules for every single language. It's like, what is the stop word? How does stemming work?
[00:12:51.720 --> 00:12:58.520]   If you apply the wrong rules, you basically just get wrong stuff out. So, it will not do what you want.
[00:12:58.520 --> 00:13:06.200]   So, what you get here is, like, this is an article. But, well, in English, the rule is an S at the end
[00:13:06.200 --> 00:13:10.840]   just gets stemmed away, even though this doesn't make any sense. So, you apply the wrong rules and you
[00:13:10.840 --> 00:13:16.360]   just produce pretty much garbage. So, don't do that. Just to give you another example,
[00:13:16.360 --> 00:13:27.480]   French, this is the same phrase in French. And then you see Droid, La, and Recherche are the words
[00:13:27.480 --> 00:13:31.960]   that are remaining in these examples. Otherwise, it works the same. But you need to have the right
[00:13:31.960 --> 00:13:39.160]   analysis for what you're doing. Otherwise, you'll just produce garbage. A couple of things as we're
[00:13:39.160 --> 00:13:44.520]   going along. The stop word list, by default, which you could overwrite, is relatively short. This is
[00:13:45.160 --> 00:13:49.960]   linguists have spent many years figuring out what are the right list of stop words. And you don't want
[00:13:49.960 --> 00:13:56.120]   to have too many or too few. In English, I always forget, I think it's 33 or so. This is where you
[00:13:56.120 --> 00:14:00.440]   can find it in the source code. It's -- I don't want to say well hidden, but it's not easy to find either.
[00:14:00.440 --> 00:14:06.440]   So, every language has, like, a list of stop words that are defined that will be automatically removed for.
[00:14:06.440 --> 00:14:11.640]   These are not the droids you are looking for. By accident, more or less, we had a lot of stop words,
[00:14:11.640 --> 00:14:15.320]   since that why not a lot remained here in the phrase. And then for all other languages,
[00:14:15.320 --> 00:14:21.720]   you will have a similar list of stop words. Should you always remove stop words?
[00:14:25.560 --> 00:14:36.040]   Yes, no. Yes. That is, by the way, another not is a very good -- I'm not sure if everybody heard that.
[00:14:36.040 --> 00:14:41.800]   The comment was about not. One important thing here, we're talking about lexical or keyword search,
[00:14:41.800 --> 00:14:49.640]   which is dumb, but scalable. It doesn't understand if there is a droid or there's no droid. It's just
[00:14:49.640 --> 00:14:56.200]   defined as a stop word. It does just keyword matching. That is, in vector search or anything
[00:14:56.200 --> 00:15:00.840]   with a machine learning model behind it will be a bit of a different story afterwards, where these
[00:15:00.840 --> 00:15:06.120]   things might make a difference. But this is very simple, because it just matches on similar strings,
[00:15:06.120 --> 00:15:10.840]   basically. It doesn't understand the context. It doesn't know what's going on. That's why the linguists
[00:15:10.840 --> 00:15:17.240]   decided not this is a good stop word. You could overwrite that if for your specific use case, this is not a
[00:15:17.240 --> 00:15:27.560]   good idea. Always removing stop words, yes, no, maybe. So, our favorite phrase is it depends.
[00:15:27.560 --> 00:15:34.360]   And then you have to explain, like, what it depends on. So, what it depends on is there are scenarios
[00:15:34.360 --> 00:15:39.400]   where removing all stop words does not give you the desired result. And maybe you want to have, like,
[00:15:39.400 --> 00:15:44.520]   a text with and without stop words. Like, sometimes stop words are just, like, a lot of noise that blow up
[00:15:44.520 --> 00:15:48.840]   the index size and don't really add a lot of value. That's why we have to find them and try to remove
[00:15:48.840 --> 00:15:54.840]   them by default. But if you had, for example, to be or not to be, these are all stop words.
[00:15:54.840 --> 00:16:02.600]   It would all be gone when you run it through analysis. So, it is tricky to figure out, like,
[00:16:02.600 --> 00:16:08.040]   what is the right balance for stop words or what works for your use case. But you might have unexpected surprises
[00:16:08.040 --> 00:16:17.560]   in all of this. Okay. We have seen the German examples. Let's do some more queries. Or let's
[00:16:17.560 --> 00:16:23.240]   actually store something. So far, we only pretended or we only looked at what would happen if we would
[00:16:23.240 --> 00:16:28.680]   store something. Now, I'm actually creating an index. Again, if you're running this yourself,
[00:16:28.680 --> 00:16:37.400]   please use a different name than me. Just replace all my handle instances with your handle or whatever you
[00:16:37.400 --> 00:16:42.440]   want. Since this is a shared instance. If you have too many collisions, I might jump to another instance
[00:16:42.440 --> 00:16:48.360]   that I have as a backup in the background. But what I'm doing here is I'm creating this analysis pipeline
[00:16:48.360 --> 00:16:53.400]   that I have looked at before. Like, I'm throwing out the HTML. I use a standard tokenizer, lower casing,
[00:16:53.400 --> 00:17:00.760]   stop word removal, and stemming. And then I call this my analyzer. And then I'm basically applying this
[00:17:00.760 --> 00:17:09.000]   my analyzer on a field called "quote". We call this a mapping. It's kind of like the equivalent of a schema in a
[00:17:09.000 --> 00:17:17.000]   relational database. But this defines how different fields behave. Okay. And somebody did not replace
[00:17:19.800 --> 00:17:38.840]   the query. By the way, you need to keep user_. Let me quickly do this myself. Oops. I should have seen this
[00:17:38.840 --> 00:18:07.160]   the query is coming. We want to replace, and we'll use, oops, oops. Please don't copy that. And I want to
[00:18:07.160 --> 00:18:19.160]   let's try it again. So we're creating our own index. And now I just to double check, I'll just again run this
[00:18:19.160 --> 00:18:37.160]   underscore analyze against this field that I've set up to just double check that I've set it up correctly.
[00:18:37.160 --> 00:18:45.160]   And now I'm actually starting to store documents. Bless you. So we'll store -- these are not the droids you're
[00:18:45.160 --> 00:18:53.880]   looking for. I have two others that I'll index just so we have a bit more to search. No, I am your father.
[00:18:53.880 --> 00:19:00.680]   Any guesses what will remain here? Father. Father. Yeah.
[00:19:00.680 --> 00:19:11.160]   Okay. Let's try this out. Let me copy my -- this one actually has way fewer stoppers than you would expect.
[00:19:11.160 --> 00:19:23.560]   Let's quickly do this. Since I didn't do the HTML removal, let's take these out manually.
[00:19:23.560 --> 00:19:33.160]   So what you get is, no, I am your father. And this was stupid because this was not what I wanted. We need to run this against the right analysis.
[00:19:33.160 --> 00:19:47.320]   This happens when you copy-paste. Okay, um, uh, sorry. And we'll do text.
[00:19:47.320 --> 00:20:01.000]   No, I think I've patched this back together. Okay, I am your father. So no is the only stopper in this list, actually.
[00:20:01.000 --> 00:20:19.720]   No was on the stopper in this list, all the others are not. Um, okay, let's try another one.
[00:20:19.720 --> 00:20:32.040]   Obi-Wan never told you what happened to your father. How many tokens will Obi-Wan be? Two? One?
[00:20:32.040 --> 00:20:41.880]   No, Obi-Wan will be two. Like Obi-Wan -- because we use the default tokenizer or standard tokenizer,
[00:20:41.880 --> 00:20:46.760]   that one breaks up at dashes. If you had used another tokenizer like white space, that would keep it
[00:20:46.760 --> 00:20:51.560]   together because it breaks up in white spaces. So there are various reasons why you want or would
[00:20:51.560 --> 00:20:55.880]   not want to do it. I don't want to go into all the details. But there are a lot of things to do
[00:20:55.880 --> 00:21:01.160]   right or wrong when you ingest the data, which will then allow you to query the data in specific ways.
[00:21:01.160 --> 00:21:09.960]   So, for example, if you would have an email address, that one is also weirdly broken up. Like,
[00:21:09.960 --> 00:21:16.200]   you might use, like, there's a dedicated tokenizer for URL and email addresses. So, depending on what type of
[00:21:16.200 --> 00:21:21.400]   data you have, you will need to process the data the right way because pretty much all the smart
[00:21:21.400 --> 00:21:27.800]   pieces are kind of like an ingestion here to make the search afterwards easier. So, you can easily do
[00:21:27.800 --> 00:21:35.720]   that. Let's see. Let's index all my three documents so that we can actually search for them. Now, if I
[00:21:35.720 --> 00:21:43.800]   start searching for droid, it should match. These are not the droids you're looking for. Yes or no. Because this
[00:21:43.800 --> 00:21:49.240]   one is singular and uppercase, and the droid that we stored was plural and lowercase. Will that match,
[00:21:49.240 --> 00:21:54.520]   yes or no? Yes. Why? Because of the stemming.
[00:21:54.520 --> 00:22:01.560]   Yes, we had the stemming. We had the lower casing. And when we search, so we store the text, it runs
[00:22:01.560 --> 00:22:07.880]   through this pipeline or the analysis. And for the search, it does the same thing. So, it will lowercase the
[00:22:07.880 --> 00:22:16.360]   droid. It has stemmed down the droids in the text to droid and then we have an exact match. So, what the
[00:22:16.360 --> 00:22:23.080]   data structure behind the scene actually looks like. The magic is kind of like in this so-called inverted
[00:22:23.080 --> 00:22:29.960]   index. What the inverted index is, is these are all the tokens that remained that I have extracted.
[00:22:30.920 --> 00:22:36.120]   I have alphabetically sorted them. And they basically have a pointer and say in this document, like with
[00:22:36.120 --> 00:22:45.080]   the IDs 1, 2, 3 that I have stored, we have how many occurrences? Like 0, 1, yeah, nothing had 2.
[00:22:45.080 --> 00:22:54.760]   And then we also know at which position they appeared. So, search for droid now. This is what I have stored.
[00:22:55.560 --> 00:23:00.600]   I lowercase the droid to droid. I have an exact match here. Then I go through the list and see,
[00:23:00.600 --> 00:23:06.440]   retrieve this document, skip this one, skip this one. And at position 4, you have that hit. And then you
[00:23:06.440 --> 00:23:11.640]   could easily highlight that. So, you have almost done all the hard work at ingestion and this retrieval
[00:23:11.640 --> 00:23:17.880]   afterwards will be very fast and efficient. That's the classic data structure for search, the inverted
[00:23:17.880 --> 00:23:21.960]   index where you have this alphabetic list of all the tokens that you have extracted to do that.
[00:23:23.160 --> 00:23:26.920]   And this will just be built in the background for you and that's how you can retrieve all of this.
[00:23:26.920 --> 00:23:41.240]   Let's look at a few other queries and how they behave. If I search for robot, will I find anything?
[00:23:41.240 --> 00:23:51.160]   No, because there was no robot. There was a droid. We could now define a synonym and say, like,
[00:23:51.160 --> 00:24:00.920]   all droids are robots, for example. Who likes creating synonym lists? Nobody anymore. Okay.
[00:24:00.920 --> 00:24:05.320]   Normally, I would have said that's the Stockholm syndrome because there is sometimes somebody who
[00:24:05.320 --> 00:24:10.840]   likes creating synonym lists because they have done that for so many years. But it got easier nowadays.
[00:24:10.840 --> 00:24:16.200]   Now you can use LLMs to generate the synonyms. So, it can get a bit easier to create them. But they're
[00:24:16.200 --> 00:24:21.480]   still limited because you have always this mapping. So, with synonyms, you can expand the right way.
[00:24:21.480 --> 00:24:28.360]   Where it gets trickier if you have homonyms. If a word has multiple meanings, like a bat could be the
[00:24:28.360 --> 00:24:34.360]   animal or it could be the thing you hit a ball with. There it just gets trickier because there is no meaning
[00:24:34.360 --> 00:24:40.680]   behind the words or no context. So, you just match strings and that is inherently limited. But, like I said,
[00:24:40.680 --> 00:24:46.920]   it's dumb, but it scales very well. And that's why it has been around for a long time. And it does
[00:24:46.920 --> 00:24:51.640]   surprisingly well for many things because there's not a lot of things that are unexpected or that can
[00:24:51.640 --> 00:24:58.680]   go totally wrong. Now, other things that you can do. You could do a phrase search where you say,
[00:24:58.680 --> 00:25:08.600]   I am your father. Will this find anything? Yes. Because we had no, I am your father.
[00:25:11.320 --> 00:25:27.080]   What happens if I say, for example, I am, let's see, I am not your father. Yes, no? No. No. Why? So, you're right.
[00:25:27.080 --> 00:25:29.240]   Looking for an exact match based on the position.
[00:25:29.240 --> 00:25:38.280]   Not as a stop word. But not as a stop word. But you're right because the positions still don't match.
[00:25:38.280 --> 00:25:45.240]   So, the stop word not would be filtered out, but it still doesn't match because the positions are off.
[00:25:45.240 --> 00:25:51.240]   That is one of the things that sometimes can be confusing. So, even if something is a stop word
[00:25:51.240 --> 00:25:56.520]   and will be filtered out, it doesn't work like that. One thing that you can do is, though,
[00:25:56.520 --> 00:26:01.480]   that the factor is called slop, where you basically say if there is something missing,
[00:26:01.480 --> 00:26:09.000]   it would still work. So, I am your father and I am father with slop zero, that's kind of like the
[00:26:09.000 --> 00:26:13.880]   implicit one. Will not find anything. But if I say one, then I basically say, like,
[00:26:13.880 --> 00:26:17.480]   there can be a one-off in there. Like, one word can be missing.
[00:26:24.040 --> 00:26:28.680]   However, I am his father. Here, his would not match. So, this still will not work.
[00:26:28.680 --> 00:26:31.960]   The slope is really just to skip a word. Yeah?
[00:26:31.960 --> 00:26:33.880]   What about I am your father?
[00:26:33.880 --> 00:26:37.080]   I am your father?
[00:26:37.080 --> 00:26:41.000]   I assume that -- no, I possibly am your father. I assume that won't work.
[00:26:41.000 --> 00:26:43.240]   Ah. That will not work.
[00:26:43.240 --> 00:26:45.160]   How would you get that to work?
[00:26:45.160 --> 00:26:51.080]   There you might need to do something like a synonym where you say slash m gets replaced by m.
[00:26:52.680 --> 00:26:57.640]   Or we will need to have some more machine learning capabilities behind the scenes to do stuff like
[00:26:57.640 --> 00:27:02.760]   that. Are there any libraries that would predefine contractions like that?
[00:27:02.760 --> 00:27:11.800]   So, what is built in is generally a very simple set of rules. What you will need to do for things
[00:27:11.800 --> 00:27:17.000]   like this is normally you need a dictionary. The problem around these is they are normally not available for
[00:27:17.000 --> 00:27:24.200]   free or open source. Funnily enough, they are often coming out of university, the dictionaries,
[00:27:24.200 --> 00:27:31.240]   because they have a lot of free labor. The students. That's why the universities have been creating a lot
[00:27:31.240 --> 00:27:35.720]   of dictionaries. But they often come out under the weirdest licenses. That's why they are not very widely
[00:27:35.720 --> 00:27:41.480]   available. But, yes, there is a smarter or more powerful approach if you have a dictionary and you
[00:27:41.480 --> 00:27:50.920]   can do these things. For example, one thing to show is like, maybe that's a good thing to also mention.
[00:27:50.920 --> 00:27:58.520]   You don't always get words out of the stemming. It's not a dictionary. It doesn't really get what
[00:27:58.520 --> 00:28:09.000]   you're doing. It just applies some rules. So, for example, Blackberry. Blackberry. Sorry, Blackberries,
[00:28:09.000 --> 00:28:15.160]   I think that this will be stamped down differently. Ah, sorry, I need English. Without English, this will
[00:28:15.160 --> 00:28:27.160]   not work. So, this will stand down to this weird word Blackberry. And it will also stem down the singular
[00:28:27.160 --> 00:28:32.600]   Blackberry. So, there's a rule that applies this. But it's just a rule. It's not dictionary-based.
[00:28:32.600 --> 00:28:38.680]   It's not very smart. And it only has some rules built in that work for this. But you will definitely
[00:28:38.680 --> 00:28:45.720]   hit limits. And the other thing, by the way, why I picked Blackberry as an example, you have some
[00:28:45.720 --> 00:28:53.000]   annoying languages like German, Korean, and others that compound nouns like Blackberry, where you have
[00:28:53.000 --> 00:28:59.880]   basically two words. Black would never find Blackberry in the simplest form because it's not a complete
[00:28:59.880 --> 00:29:05.960]   string. There are various ways to work around that that all come with their own downsides. And either
[00:29:05.960 --> 00:29:10.680]   you have a dictionary or you extract the so-called engrams. It's like group of words and then you mention
[00:29:10.680 --> 00:29:17.560]   group of words. But all of those are one of the many tools how we try to make this a bit better or smarter,
[00:29:17.560 --> 00:29:22.360]   but it all has limitations. I hope that answers the question and makes sense.
[00:29:22.360 --> 00:29:29.080]   So, there are dictionaries, but they're generally not free or not under an easy license available.
[00:29:29.080 --> 00:29:35.880]   For some languages, by the way, even the stemmers are not freely available. I think there is a stemmer
[00:29:35.880 --> 00:29:43.240]   or analyzer for Hebrew. I think that has also like some commercial license or at least you can't use it for
[00:29:43.240 --> 00:29:51.240]   free or free in commercial products. Though licensing with machine learning models is also its own dark
[00:29:51.240 --> 00:29:52.360]   secret. Yeah.
[00:29:52.360 --> 00:30:13.560]   Yes. That is what an engram is doing. Let me see if I can.
[00:30:18.120 --> 00:30:23.800]   An engram is normally a word group, normally a trigram. This is way too small.
[00:30:23.800 --> 00:30:32.440]   Somehow I have weirdly overwritten my command plus so I can't use that. Let me make this slightly larger.
[00:30:32.440 --> 00:30:46.360]   Okay. Here we basically use one or two letters as word groups, which is way too small.
[00:30:46.360 --> 00:30:52.920]   But just to show the example, and this is very hard to read. Let me copy that over to my console.
[00:30:52.920 --> 00:31:03.080]   There you can -- there you can -- oops. There you can see this. But this is a great question.
[00:31:03.080 --> 00:31:10.200]   So, we'll use engram for quick fox. And then you can see the tokens that I extract here are the first letter,
[00:31:10.200 --> 00:31:16.760]   the first two, the second, the second and third, et cetera. And you end up with a ton of tokens.
[00:31:16.760 --> 00:31:23.640]   The downside is, A, you have to do more work when you store this. B, it creates a lot of storage on
[00:31:23.640 --> 00:31:28.120]   disk because you extract so many different tokens. And then your search will also be pretty expensive
[00:31:28.120 --> 00:31:36.440]   because normally you would at least do three trigrams. But even that creates a ton of tokens and a ton of
[00:31:36.440 --> 00:31:42.280]   matches. And then you need to find the ones with the most matches. And it works. But A, it is pretty
[00:31:42.280 --> 00:31:49.160]   expensive in disk but also query time. And it might also create undecided results or results that are a bit
[00:31:49.160 --> 00:31:56.760]   unexpected for the end user. It is, I would call it, again, it's a very dumb tool that works reasonably
[00:31:56.760 --> 00:32:03.400]   well for some scenarios. But it's only one of many potential factors. What you could potentially do is,
[00:32:03.400 --> 00:32:09.080]   and I don't have a full example for that, but we could build it quickly, what you would do in reality
[00:32:09.080 --> 00:32:15.720]   probably, you might store a text more than one way. So, you might store it, like, with stop words and
[00:32:15.720 --> 00:32:22.040]   without stop words and maybe with engrams. And then you give a lower weight to the engrams and say,
