
[00:00:00.000 --> 00:00:03.040]   (upbeat music)
[00:07:36.280 --> 00:07:37.640]   - That makes me think of, okay,
[00:07:37.640 --> 00:07:42.120]   so let's say my five-year-old might be the main actor
[00:07:42.120 --> 00:07:46.120]   in a play or in the movie, right, might be the hero.
[00:07:46.120 --> 00:07:48.880]   - Right, that's what I think, they're the main actor.
[00:07:48.880 --> 00:07:50.960]   - But maybe, I like what you just said,
[00:07:50.960 --> 00:07:54.480]   because maybe by the time they are in high school,
[00:07:54.480 --> 00:07:57.080]   maybe they're like those actor-producers,
[00:07:57.080 --> 00:07:58.280]   do you know what I'm talking about,
[00:07:58.280 --> 00:08:01.000]   where they have a little more stake in it
[00:08:01.000 --> 00:08:06.000]   and more say than your everyday actor.
[00:08:06.000 --> 00:08:08.840]   - And they have a little more experience
[00:08:08.840 --> 00:08:11.240]   so that the people, the producer,
[00:08:11.240 --> 00:08:12.960]   who's actually putting up the money,
[00:08:12.960 --> 00:08:14.360]   trusts them a little more
[00:08:14.360 --> 00:08:17.160]   because they've seen some of their work before.
[00:08:17.160 --> 00:08:20.760]   - Exactly, yeah, so then who might the director be?
[00:08:20.760 --> 00:08:26.160]   - Well, I tend to think that that's the homeschool parent,
[00:08:26.160 --> 00:08:30.320]   you know, that they have seen the script,
[00:08:30.320 --> 00:08:35.040]   they've seen the talent, they've seen the resources,
[00:08:35.040 --> 00:08:39.920]   and they are kind of above the story a little bit,
[00:08:39.920 --> 00:08:44.920]   able to show people in the best light
[00:08:45.120 --> 00:08:50.120]   and tell the story in the most understandable way.
[00:08:50.120 --> 00:08:53.280]   - Yes, yes, that's good.
[00:08:53.280 --> 00:08:57.400]   So, and I might even say, as parents,
[00:08:57.400 --> 00:08:59.720]   you know, as directors of this movie,
[00:08:59.720 --> 00:09:02.760]   we also need a director of our own, right?
[00:09:02.760 --> 00:09:03.600]   - Yes, we do.
[00:09:03.600 --> 00:09:05.600]   - Which is the Holy Spirit.
[00:09:05.600 --> 00:09:09.680]   The Holy Spirit has to be directing our steps
[00:09:09.680 --> 00:09:13.560]   so that we can do a good job of directing their steps
[00:09:13.560 --> 00:09:16.640]   until they're ready to be passed to God, right?
[00:09:16.640 --> 00:09:21.080]   And released for Him to then direct their steps directly.
[00:09:21.080 --> 00:09:22.600]   Well, what about the script?
[00:09:22.600 --> 00:09:30.320]   - Well, I think the script is our curriculum plan.
[00:09:30.320 --> 00:09:34.520]   It's what we have designed,
[00:09:34.520 --> 00:09:37.600]   what courses we've designed our student to take,
[00:09:37.600 --> 00:09:41.320]   what style of learning, you know, the environment,
[00:09:41.320 --> 00:09:45.400]   what they, the motions they have gone through
[00:09:45.400 --> 00:09:47.040]   to build the skills of learning
[00:09:47.040 --> 00:09:50.240]   and to amass a foundation of knowledge.
[00:09:50.240 --> 00:09:52.560]   - Excellent, yep, I agree with that.
[00:09:52.560 --> 00:09:54.640]   It seems the fitting place for it.
[00:09:54.640 --> 00:09:58.120]   So who is the audience?
[00:09:58.120 --> 00:10:05.160]   - Of this movie called "The Educational Life of My Child."
[00:10:07.000 --> 00:10:12.000]   - Well, okay, so I can think of several different audiences
[00:10:12.000 --> 00:10:17.320]   in my most spiritually mature,
[00:10:17.320 --> 00:10:22.480]   I realized that the audience should just be the Lord.
[00:10:22.480 --> 00:10:26.240]   My husband's a guitar player and he has the best t-shirt.
[00:10:26.240 --> 00:10:29.600]   It says, "Playing for an audience of one."
[00:10:29.600 --> 00:10:34.840]   Everything we do, if we do unto the Lord, that is beautiful.
[00:10:35.840 --> 00:10:39.480]   In the real world and in the high pressure,
[00:10:39.480 --> 00:10:40.880]   I gotta get this right world
[00:10:40.880 --> 00:10:43.680]   that many of us parents live in,
[00:10:43.680 --> 00:10:46.920]   the audience for this movie,
[00:10:46.920 --> 00:10:50.400]   "The Homeschool Education of My Fill-in-the-Blank Child,"
[00:10:50.400 --> 00:10:52.480]   it is the people who are gonna make decisions
[00:10:52.480 --> 00:10:55.120]   about their next opportunities.
[00:10:55.120 --> 00:10:57.240]   And, you know, maybe that's an employer
[00:10:57.240 --> 00:10:59.840]   or maybe that's a college recruiter
[00:10:59.840 --> 00:11:04.680]   or it's a scholarship decider
[00:11:04.680 --> 00:11:07.920]   or it's a mission organization.
[00:11:07.920 --> 00:11:11.520]   - And maybe even a governing body,
[00:11:11.520 --> 00:11:13.040]   like maybe they weren't gonna go off,
[00:11:13.040 --> 00:11:16.680]   we're not talking about a job or college as in the final.
[00:11:16.680 --> 00:11:19.560]   Sometimes it's, "Hey, I have to turn in."
[00:11:19.560 --> 00:11:21.200]   Yeah, locally, you know?
[00:11:21.200 --> 00:11:25.480]   Or as a parent, I have to turn in a transcript to enroll.
[00:11:25.480 --> 00:11:27.440]   You know, certain states have different laws
[00:11:27.440 --> 00:11:31.880]   that require reporting of various natures, right?
[00:11:31.880 --> 00:11:33.960]   - Yes, I have to turn it in once a year.
[00:11:33.960 --> 00:11:37.120]   I've got to show what we've been doing at our homeschool.
[00:11:37.120 --> 00:11:40.000]   Or if my child wants to do CC+
[00:11:40.000 --> 00:11:42.000]   or some kind of dual enrollment,
[00:11:42.000 --> 00:11:44.280]   somebody needs to know what they've done.
[00:11:44.280 --> 00:11:48.080]   And so my transcript is my way of telling them the story
[00:11:48.080 --> 00:11:49.760]   in a way they can understand.
[00:11:49.760 --> 00:11:52.640]   - Yeah, and if we're thinking about the education
[00:11:52.640 --> 00:11:55.000]   of a child, sometimes our audience
[00:11:55.000 --> 00:11:58.840]   can even be family members, like extended family members.
[00:11:58.840 --> 00:12:00.160]   - Oh my goodness.
[00:12:00.160 --> 00:12:02.280]   - When I first decided to homeschool,
[00:12:02.280 --> 00:12:05.000]   my daughter was four,
[00:12:05.000 --> 00:12:07.080]   and I was reading all kinds of books
[00:12:07.080 --> 00:12:08.800]   to try to decide which philosophy
[00:12:08.800 --> 00:12:10.440]   or the way I wanted to go about this.
[00:12:10.440 --> 00:12:14.920]   I wasn't even confident how to do it
[00:12:14.920 --> 00:12:18.440]   or that I could do it, but I felt compelled
[00:12:18.440 --> 00:12:22.000]   because of reading that verse in Deuteronomy
[00:12:22.000 --> 00:12:23.400]   that says to teach your children,
[00:12:23.400 --> 00:12:24.800]   "When you stand up, when you lie down,
[00:12:24.800 --> 00:12:25.840]   "when you go on the way."
[00:12:25.840 --> 00:12:27.480]   And I'm thinking, how am I supposed to do that
[00:12:27.480 --> 00:12:28.720]   if I'm not with them, right?
[00:12:28.720 --> 00:12:33.160]   And so that was a motivating guide for me
[00:12:33.160 --> 00:12:35.280]   of even being drawn into homeschooling.
[00:12:35.280 --> 00:12:39.440]   Well, my mother-in-law, she's a public educator
[00:12:39.440 --> 00:12:44.120]   for 40, 50 years, and she is a music teacher,
[00:12:44.120 --> 00:12:45.520]   and she's brilliant.
[00:12:45.520 --> 00:12:49.080]   And she's had a lot of training with education and stuff.
[00:12:49.080 --> 00:12:51.440]   And she comes to me and says,
[00:12:51.440 --> 00:12:53.760]   "Rachel, what about science labs?
[00:12:53.760 --> 00:12:55.720]   "How are you gonna do science labs?"
[00:12:55.720 --> 00:12:57.600]   And I have a four-year-old,
[00:12:57.600 --> 00:13:02.600]   and I don't even know how to get them to read, you know?
[00:13:02.600 --> 00:13:06.480]   - Right, my science lab is playing with water in the sink.
[00:13:06.480 --> 00:13:09.360]   - I was like, I have no idea.
[00:13:09.360 --> 00:13:13.080]   I'm just trying to figure out what do I do this year
[00:13:13.080 --> 00:13:14.320]   and what they gotta do, you know?
[00:13:14.320 --> 00:13:15.760]   - Yes, yes.
[00:13:15.760 --> 00:13:18.840]   - Looking back on it, she didn't mean anything against me
[00:13:18.840 --> 00:13:19.840]   by asking that.
[00:13:19.840 --> 00:13:23.240]   It's just, she had a scope of it that I didn't have,
[00:13:23.240 --> 00:13:25.800]   and she's thinking farther out.
[00:13:25.800 --> 00:13:28.280]   And it's not that you think farther out,
[00:13:28.280 --> 00:13:29.640]   because most of us are.
[00:13:29.640 --> 00:13:32.080]   I can't tell you how many times I've talked to parents
[00:13:32.080 --> 00:13:35.440]   who it's like, "Well, I made a commitment for this year,
[00:13:35.440 --> 00:13:37.640]   "but I don't know, you know, we take it year by year.
[00:13:37.640 --> 00:13:39.120]   "I don't know what I'm gonna do."
[00:13:39.120 --> 00:13:40.880]   And that's an honest answer.
[00:13:40.880 --> 00:13:42.360]   - Yes, absolutely.
[00:13:42.360 --> 00:13:44.960]   - But they probably feel the pressures
[00:13:44.960 --> 00:13:47.680]   of their family as well, like I did.
[00:13:47.680 --> 00:13:50.720]   Have to know all the things or, you know,
[00:13:50.720 --> 00:13:52.640]   'cause the grandma loves your children
[00:13:52.640 --> 00:13:54.400]   just as much as you love your children,
[00:13:54.400 --> 00:13:58.760]   and they want, but we each talk out of what we know, right?
[00:13:58.760 --> 00:14:00.240]   - Yes, yes.
[00:14:00.240 --> 00:14:02.720]   - So, all right, so let's talk about
[00:14:02.720 --> 00:14:04.440]   the role of the director.
[00:14:04.440 --> 00:14:07.960]   Can you tell me, what does a director of a movie do?
[00:14:07.960 --> 00:14:13.320]   - Okay, so I'm talking kind of out of my ignorance,
[00:14:13.320 --> 00:14:17.400]   but, you know, from things that I have seen and heard,
[00:14:19.160 --> 00:14:22.640]   and what I have observed of directors
[00:14:22.640 --> 00:14:25.920]   from being in plays as a kid and as an adult,
[00:14:25.920 --> 00:14:30.600]   I think that the director gives direction.
[00:14:30.600 --> 00:14:33.880]   He tells the actor or the actress
[00:14:33.880 --> 00:14:40.120]   how to move or how to speak or how to deliver their line,
[00:14:40.120 --> 00:14:44.520]   maybe when to come in and which way to turn or to face
[00:14:44.520 --> 00:14:47.120]   to give the best performance.
[00:14:47.120 --> 00:14:51.840]   The director is constantly trying to help the actor
[00:14:51.840 --> 00:14:55.480]   be all he can be and bring all the skill
[00:14:55.480 --> 00:14:59.440]   that the actor has within him to the forefront
[00:14:59.440 --> 00:15:01.480]   so that he leaves nothing on the table
[00:15:01.480 --> 00:15:05.120]   and is not disappointed that he didn't try something
[00:15:05.120 --> 00:15:07.560]   or do something he could have done.
[00:15:07.560 --> 00:15:10.120]   - Right, okay, good.
[00:15:10.120 --> 00:15:12.480]   So what is the movie trailer?
[00:15:14.240 --> 00:15:19.240]   - The movie trailer is what encourages somebody like me
[00:15:19.240 --> 00:15:23.240]   to take a chance on a movie that doesn't,
[00:15:23.240 --> 00:15:25.400]   maybe the title didn't grab me,
[00:15:25.400 --> 00:15:29.280]   but the trailer gives me something to listen to
[00:15:29.280 --> 00:15:33.600]   and look at that maybe provides the hook
[00:15:33.600 --> 00:15:36.200]   that I needed to take a second look
[00:15:36.200 --> 00:15:38.680]   or to devote a little more of my time.
[00:15:38.680 --> 00:15:42.200]   It kind of wets my appetite, either for the story
[00:15:42.200 --> 00:15:45.160]   or for the portrayal of the story.
[00:15:45.160 --> 00:15:50.520]   - Okay, so the summary of that story,
[00:15:50.520 --> 00:15:54.520]   and we could call this in education life of a transcript,
[00:15:54.520 --> 00:15:56.000]   possibly a, I mean, excuse me,
[00:15:56.000 --> 00:15:58.680]   we could call this in the education life of a child,
[00:15:58.680 --> 00:15:59.840]   a transcript.
[00:15:59.840 --> 00:16:02.960]   - Yeah, we're gonna give you the overall picture.
[00:16:02.960 --> 00:16:04.280]   Good, that's good.
[00:16:04.280 --> 00:16:07.240]   - So we're gonna talk today about the role of the director
[00:16:07.240 --> 00:16:11.600]   and the role of a movie trailer in your child's life, okay?
[00:16:12.440 --> 00:16:13.800]   So let me think about,
[00:16:13.800 --> 00:16:16.840]   so there are two documents that we typically think of
[00:16:16.840 --> 00:16:19.360]   associated with graduating.
[00:16:19.360 --> 00:16:21.720]   Can you recall what those might be?
[00:16:21.720 --> 00:16:26.600]   - A diploma, that's what you get when you,
[00:16:26.600 --> 00:16:28.640]   that shows you did it,
[00:16:28.640 --> 00:16:32.160]   and a transcript that is the record
[00:16:32.160 --> 00:16:37.160]   of all the stuff you did that earned you the diploma.
[00:16:37.160 --> 00:16:40.080]   - Okay, and that's really only,
[00:16:40.080 --> 00:16:42.120]   does the transcript covers what grades?
[00:16:42.120 --> 00:16:48.600]   - Usually it's just high school, so nine to 12.
[00:16:48.600 --> 00:16:51.920]   - Yeah, sometimes people put some eighth grade things
[00:16:51.920 --> 00:16:53.600]   on there, but in general,
[00:16:53.600 --> 00:16:56.080]   a transcript is really only a record
[00:16:56.080 --> 00:16:58.840]   of the last four years, okay?
[00:16:58.840 --> 00:17:02.440]   So what about when you need to apply for a job?
[00:17:02.440 --> 00:17:05.160]   What kind of document do you use as a record?
[00:17:08.600 --> 00:17:11.500]   - I guess it's been a long time since I applied for a job.
[00:17:11.500 --> 00:17:13.520]   (both laughing)
[00:17:13.520 --> 00:17:17.760]   I mean, I remember needing to show my high school diploma,
[00:17:17.760 --> 00:17:19.880]   and then there were some, you know,
[00:17:19.880 --> 00:17:24.880]   there are some jobs that might want to see a transcript.
[00:17:24.880 --> 00:17:26.080]   I don't think I ever remember.
[00:17:26.080 --> 00:17:28.920]   My first job in high school,
[00:17:28.920 --> 00:17:30.760]   my first paying job in high school
[00:17:30.760 --> 00:17:35.560]   was as a bridal store attendant.
[00:17:35.560 --> 00:17:37.760]   And I don't think they asked me for anything
[00:17:37.760 --> 00:17:39.960]   'cause I was still in high school at that point.
[00:17:39.960 --> 00:17:40.800]   - Probably not.
[00:17:40.800 --> 00:17:42.760]   Well, okay, so I remember last time I told you
[00:17:42.760 --> 00:17:45.480]   that my husband is looking for a job right now.
[00:17:45.480 --> 00:17:46.560]   - Yes, yes.
[00:17:46.560 --> 00:17:50.440]   - Okay, so he has been applying to jobs
[00:17:50.440 --> 00:17:54.000]   and he uses a resume, sometimes five, 10 jobs a day.
[00:17:54.000 --> 00:17:56.000]   - Yes, that's it, yep.
[00:17:56.000 --> 00:17:58.520]   - So when we, yesterday, I have to tell you
[00:17:58.520 --> 00:18:00.440]   this quick thing, this is a little rabbit trail.
[00:18:00.440 --> 00:18:04.080]   Yesterday, he was told there's an algorithms
[00:18:04.080 --> 00:18:06.040]   because he's for nine months been applying
[00:18:06.040 --> 00:18:09.840]   to jobs and he doesn't seem to be getting anywhere,
[00:18:09.840 --> 00:18:11.520]   but he has a really good resume.
[00:18:11.520 --> 00:18:14.280]   But evidently there's an algorithm system
[00:18:14.280 --> 00:18:18.960]   in AI uses that if your resume doesn't match
[00:18:18.960 --> 00:18:23.640]   enough criteria that they doesn't even make it
[00:18:23.640 --> 00:18:25.520]   to a human being.
[00:18:25.520 --> 00:18:26.760]   It's wrong.
[00:18:26.760 --> 00:18:30.400]   - They flag it based on some criteria.
[00:18:30.400 --> 00:18:31.240]   Oh my word.
[00:18:31.240 --> 00:18:32.080]   - Exactly.
[00:18:32.080 --> 00:18:33.760]   So we didn't, I didn't know that.
[00:18:33.760 --> 00:18:37.760]   And so having certain things on the resume,
[00:18:37.760 --> 00:18:38.920]   it's like playing a game.
[00:18:38.920 --> 00:18:42.560]   You know, he was, someone told us about a AI
[00:18:42.560 --> 00:18:45.440]   that actually you can take a job description
[00:18:45.440 --> 00:18:50.440]   and your resume, insert it into this AI program
[00:18:50.440 --> 00:18:52.960]   and it will spit out your information
[00:18:52.960 --> 00:18:55.400]   with all of the right words that will not,
[00:18:55.400 --> 00:18:57.320]   that will have it pass the--
[00:18:57.320 --> 00:18:58.160]   - Oh my goodness.
[00:18:58.160 --> 00:18:59.640]   - Isn't that interesting?
[00:18:59.640 --> 00:19:00.480]   - Yes.
[00:19:01.360 --> 00:19:05.560]   - So sometimes to me, that's like playing a game, right?
[00:19:05.560 --> 00:19:08.800]   With I've got, there's not a lot of critical thinking
[00:19:08.800 --> 00:19:09.720]   going on.
[00:19:09.720 --> 00:19:12.400]   It's how can I present myself in a certain way
[00:19:12.400 --> 00:19:15.200]   that you'll even have a conversation with me.
[00:19:15.200 --> 00:19:17.760]   And so a lot of times that's what people think
[00:19:17.760 --> 00:19:19.120]   about the transcript.
[00:19:19.120 --> 00:19:22.320]   And if we were to think about all three
[00:19:22.320 --> 00:19:26.440]   of those documents together, a resume, a transcript,
[00:19:26.440 --> 00:19:29.520]   a diploma, what do all three of these have in common
[00:19:29.520 --> 00:19:30.440]   with one another?
[00:19:30.440 --> 00:19:37.440]   - A resume, a transcript and a diploma,
[00:19:37.440 --> 00:19:40.640]   it's supposed to tell something about you.
[00:19:40.640 --> 00:19:45.360]   It's a way for someone to get to know you,
[00:19:45.360 --> 00:19:48.240]   maybe to get to know what skills you have,
[00:19:48.240 --> 00:19:53.080]   what experience you have or what knowledge you have.
[00:19:53.080 --> 00:19:58.080]   - Okay, so it, does it tell you how to do something,
[00:19:58.280 --> 00:19:59.360]   these documents?
[00:19:59.360 --> 00:20:01.120]   - No.
[00:20:01.120 --> 00:20:01.960]   - No.
[00:20:01.960 --> 00:20:02.780]   - Not really.
[00:20:02.780 --> 00:20:05.960]   - No, it tells you what you already did, right?
[00:20:05.960 --> 00:20:07.240]   - Yeah.
[00:20:07.240 --> 00:20:10.200]   - It's almost, and it's like that snapshot
[00:20:10.200 --> 00:20:12.200]   that we were talking about.
[00:20:12.200 --> 00:20:13.280]   - Yeah.
[00:20:13.280 --> 00:20:17.840]   - So both, if you had to give one word
[00:20:17.840 --> 00:20:22.520]   to define what all three of these things are,
[00:20:22.520 --> 00:20:24.160]   what might word would you choose?
[00:20:24.160 --> 00:20:28.000]   - A record.
[00:20:28.000 --> 00:20:29.400]   - A record, okay, good.
[00:20:29.400 --> 00:20:30.560]   - A record.
[00:20:30.560 --> 00:20:32.080]   - A record, I love it.
[00:20:32.080 --> 00:20:36.280]   So all of these are like the movie trailer,
[00:20:36.280 --> 00:20:39.560]   one for, but one is for the high school career
[00:20:39.560 --> 00:20:42.660]   and the other is for a professional career.
[00:20:42.660 --> 00:20:44.280]   Would you agree with that?
[00:20:44.280 --> 00:20:45.360]   - Yes, yes.
[00:20:45.360 --> 00:20:50.360]   - Okay, so let's talk about testing.
[00:20:50.360 --> 00:20:54.240]   So when, what do you, what image comes into your mind
[00:20:54.240 --> 00:20:55.960]   when I use the word testing?
[00:20:56.840 --> 00:21:01.840]   - Hmm, well, I'm old, so I'm old school.
[00:21:01.840 --> 00:21:07.760]   A test to me is about a pencil
