
[00:00:00.000 --> 00:00:04.240]   [Silence]
[00:07:03.120 --> 00:07:05.760]   after a 9 p.m. dinner and can sleep just fine.
[00:07:05.760 --> 00:07:06.600]   - Well, and we'll come on to--
[00:07:06.600 --> 00:07:08.520]   - Or at least subjectively, they think they're sleeping.
[00:07:08.520 --> 00:07:09.360]   - Subjectively, yeah.
[00:07:09.360 --> 00:07:13.440]   And we should speak about that, that assumptive danger too.
[00:07:13.440 --> 00:07:16.920]   So then the caffeine is in the system
[00:07:16.920 --> 00:07:18.740]   and after some time period,
[00:07:18.740 --> 00:07:22.040]   it will be inactive in the system.
[00:07:22.040 --> 00:07:23.280]   So let's say that, you know,
[00:07:23.280 --> 00:07:28.280]   I've been awake for 12 hours now and it's, you know, 8 p.m.
[00:07:28.440 --> 00:07:30.960]   and I'm feeling a bit tired, but I want to push through
[00:07:30.960 --> 00:07:33.600]   and I want to keep working for another couple of hours.
[00:07:33.600 --> 00:07:35.200]   So I have a cup of coffee.
[00:07:35.200 --> 00:07:37.280]   All of a sudden I was feeling tired,
[00:07:37.280 --> 00:07:40.400]   but I don't feel like I've been awake for 12 hours anymore
[00:07:40.400 --> 00:07:42.500]   because with the caffeine in the system,
[00:07:42.500 --> 00:07:47.200]   maybe only half of that adenosine is being communicated
[00:07:47.200 --> 00:07:49.080]   through the receptor to my brain.
[00:07:49.080 --> 00:07:51.700]   100% of the adenosine is still there.
[00:07:51.700 --> 00:07:54.000]   Only half of it is allowed to communicate to my brain.
[00:07:54.000 --> 00:07:56.320]   So now I think, oh, I haven't been awake for 12 hours,
[00:07:56.320 --> 00:07:58.960]   I've just been awake for six hours, I feel great.
[00:07:58.960 --> 00:08:00.600]   Then after a few hours,
[00:08:00.600 --> 00:08:03.720]   and the caffeine is starting to come out of my system,
[00:08:03.720 --> 00:08:07.840]   not only am I hit with the same levels of adenosine
[00:08:07.840 --> 00:08:10.560]   that I had before I'd had the cup of coffee
[00:08:10.560 --> 00:08:11.920]   several hours ago,
[00:08:11.920 --> 00:08:16.000]   it's that plus all of the adenosine that's been building up
[00:08:16.000 --> 00:08:19.320]   during the time that the caffeine has been in my system.
[00:08:19.320 --> 00:08:21.240]   - So sort of an avalanche of adenosine.
[00:08:21.240 --> 00:08:24.560]   - It is a tsunami wave, yeah, and that's the caffeine crash.
[00:08:24.560 --> 00:08:26.960]   - And it's interesting because the caffeine crash
[00:08:26.960 --> 00:08:30.000]   at two o'clock in the afternoon when you have work to do
[00:08:30.000 --> 00:08:33.520]   is a terrible thing, but what about the person,
[00:08:33.520 --> 00:08:35.800]   maybe this person is me in my 20s,
[00:08:35.800 --> 00:08:39.480]   who says, I'm going to drink caffeine all day long,
[00:08:39.480 --> 00:08:43.120]   and then I want the crash because at nine or 10 p.m.,
[00:08:43.120 --> 00:08:47.400]   if I stop drinking caffeine at say 6 p.m. and I crash,
[00:08:47.400 --> 00:08:51.880]   then I crash into a slumber, a deep night of sleep.
[00:08:51.880 --> 00:08:54.260]   Is that sleep really as deep as I think it is?
[00:08:54.260 --> 00:08:56.320]   Because given the half-life of caffeine
[00:08:56.320 --> 00:08:59.080]   that you mentioned a few moments ago,
[00:08:59.080 --> 00:09:01.580]   I have to imagine that having some of that caffeine
[00:09:01.580 --> 00:09:05.200]   circulating in my system might disrupt the depth of sleep
[00:09:05.200 --> 00:09:07.840]   or somehow the architecture of sleep in a way
[00:09:07.840 --> 00:09:10.480]   that even if I get eight or who knows,
[00:09:10.480 --> 00:09:12.080]   even 10 hours of sleep,
[00:09:12.080 --> 00:09:15.560]   it might not be as restorative as I would like it to be.
[00:09:15.560 --> 00:09:17.660]   - Yeah, and that is the danger,
[00:09:17.660 --> 00:09:20.840]   just sort of those people that you described who say,
[00:09:20.840 --> 00:09:23.420]   and a lot of them will speak with me too,
[00:09:23.420 --> 00:09:26.080]   say, look, I can have two espressos with dinner
[00:09:26.080 --> 00:09:28.480]   and I fall asleep fine and I stay asleep,
[00:09:28.480 --> 00:09:30.840]   because usually those are the two phenotypes
[00:09:30.840 --> 00:09:33.080]   that we typically see with too much caffeine.
[00:09:33.080 --> 00:09:35.720]   I just can't fall asleep as easily as I want to,
[00:09:35.720 --> 00:09:38.160]   or I fall asleep, but I just can't stay asleep.
[00:09:38.160 --> 00:09:40.800]   And caffeine can do both of those things quite potently.
[00:09:40.800 --> 00:09:43.160]   - How late in the day do you think is,
[00:09:43.160 --> 00:09:45.280]   assuming somebody, translate this, folks,
[00:09:45.280 --> 00:09:46.680]   if you go to bed earlier or later,
[00:09:46.680 --> 00:09:48.320]   you have to shift the hours accordingly,
[00:09:48.320 --> 00:09:51.580]   but given somebody who typically gets into bed
[00:09:51.580 --> 00:09:56.100]   around 10, 10, 30 and falls asleep around 11, 11, 30,
[00:09:56.100 --> 00:10:01.280]   when would you recommend they halt caffeine intake?
[00:10:01.280 --> 00:10:03.240]   And these are not strict prescriptives,
[00:10:03.240 --> 00:10:04.480]   but I think people do benefit
[00:10:04.480 --> 00:10:07.060]   from having some fairly clear guidelines
[00:10:07.060 --> 00:10:09.580]   of what might work for them.
[00:10:09.580 --> 00:10:13.640]   Would you say cut off caffeine by what time of the day?
[00:10:13.640 --> 00:10:16.440]   - I would usually say, take your typical bedtime
[00:10:16.440 --> 00:10:20.320]   and count back sort of somewhere between 10 to eight hours
[00:10:20.320 --> 00:10:21.960]   is probably getting a little bit close,
[00:10:21.960 --> 00:10:25.840]   but take back sort of 10 hours or eight hours of time.
[00:10:25.840 --> 00:10:28.780]   That's the time when you should really stop,
[00:10:28.780 --> 00:10:31.700]   you know, using caffeine is the suggestion.
[00:10:31.700 --> 00:10:33.380]   And the reason is because for those people
[00:10:33.380 --> 00:10:35.600]   who even just keep drinking up until,
[00:10:35.600 --> 00:10:38.040]   you know, into the evening,
[00:10:38.040 --> 00:10:40.140]   you're right that they can fall asleep fine,
[00:10:40.140 --> 00:10:41.180]   maybe they stay asleep,
[00:10:41.180 --> 00:10:45.260]   but the depth of their deep sleep is not as deep anymore.
[00:10:45.260 --> 00:10:47.620]   And so there are two consequences.
[00:10:47.620 --> 00:10:49.020]   The first is that for me,
[00:10:49.020 --> 00:10:51.780]   and it can be up to by 30%,
[00:10:51.780 --> 00:10:54.300]   and for me to drop your deep sleep by 30%,
[00:10:54.300 --> 00:10:58.060]   I'd have to age you by between 10 to 12 years,
[00:10:58.060 --> 00:10:59.980]   or you can just do it every night to yourself
[00:10:59.980 --> 00:11:02.180]   with a couple of espressos.
[00:11:02.180 --> 00:11:06.100]   The second is that you then wake up the next morning
[00:11:06.100 --> 00:11:09.340]   and you think, well, I didn't have problems falling asleep
[00:11:09.340 --> 00:11:11.980]   and I didn't have problems staying asleep,
[00:11:11.980 --> 00:11:14.460]   but I don't feel particularly restored by my sleep.
[00:11:14.460 --> 00:11:17.300]   So now I'm reaching for three or four cups of coffee
[00:11:17.300 --> 00:11:19.440]   the next morning rather than just two or three cups
[00:11:19.440 --> 00:11:20.280]   of coffee.
[00:11:20.280 --> 00:11:22.900]   And so goes this dependency cycle
[00:11:22.900 --> 00:11:25.500]   that you then need your uppers to wake you up
[00:11:25.500 --> 00:11:26.620]   in the morning.
[00:11:26.620 --> 00:11:29.660]   And then sometimes people will use alcohol in the evening
[00:11:29.660 --> 00:11:32.940]   to bring them down because they're overly caffeinated.
[00:11:32.940 --> 00:11:34.780]   And alcohol, and we can speak about that too,
[00:11:34.780 --> 00:11:37.940]   also has very deleterious impacts on your sleep as well.
[00:11:38.460 --> 00:11:41.040]   (upbeat music)
[00:11:41.040 --> 00:11:43.620]   (upbeat music)
[00:11:43.620 --> 00:11:45.780]   (upbeat music)

