
[00:00:00.000 --> 00:00:03.060]   [MUSIC PLAYING]
[00:01:17.500 --> 00:01:20.460]   And it seems to be the most popular library for people
[00:01:20.460 --> 00:01:23.980]   working on deep learning applied to chemistry and biology.
[00:01:23.980 --> 00:01:26.660]   He also made an open source data set
[00:01:26.660 --> 00:01:30.180]   called MoleculeNet, which is a benchmark suite to facilitate
[00:01:30.180 --> 00:01:33.020]   the development of molecular algorithms.
[00:01:33.020 --> 00:01:34.900]   He got his PhD in computer science
[00:01:34.900 --> 00:01:37.340]   from Stanford, where he studied deep learning applied
[00:01:37.340 --> 00:01:38.500]   to drug discovery.
[00:01:38.500 --> 00:01:40.260]   And he's the lead author of TensorFlow
[00:01:40.260 --> 00:01:42.260]   for Deep Learning, From Linear Regression
[00:01:42.260 --> 00:01:43.580]   to Reinforcement Learning.
[00:01:43.580 --> 00:01:45.580]   I was really excited to talk to you.
[00:01:45.580 --> 00:01:47.980]   We've been seeing a lot of customers
[00:01:47.980 --> 00:01:53.100]   come in doing drug discovery and other medical applications.
[00:01:53.100 --> 00:01:56.340]   And it's something that I'm not super familiar with,
[00:01:56.340 --> 00:01:58.860]   but seems incredibly meaningful.
[00:01:58.860 --> 00:02:01.620]   So we've gotten a chance to talk to a whole bunch
[00:02:01.620 --> 00:02:04.340]   of our customers and ask them what they're doing.
[00:02:04.340 --> 00:02:05.700]   And one thing that keeps coming up
[00:02:05.700 --> 00:02:09.180]   is actually the DeepChem library that I think
[00:02:09.180 --> 00:02:11.580]   you were the original author of.
[00:02:11.580 --> 00:02:15.980]   So I really wanted to start off by just asking you about that.
[00:02:15.980 --> 00:02:19.380]   What inspired you to make it and what problems
[00:02:19.380 --> 00:02:21.220]   were you trying to solve?
[00:02:21.220 --> 00:02:22.860]   Yeah, absolutely.
[00:02:22.860 --> 00:02:25.180]   First, thank you for having me on the show.
[00:02:25.180 --> 00:02:28.460]   I'm glad, excited to chat as well.
[00:02:28.460 --> 00:02:30.740]   Lots of folks I know have been using weights and biases
[00:02:30.740 --> 00:02:33.380]   to train models and track experiments.
[00:02:33.380 --> 00:02:37.940]   So I think it should be a fun conversation, I hope.
[00:02:37.940 --> 00:02:42.580]   So I think a few years ago, basically, during my PhD,
[00:02:42.580 --> 00:02:46.220]   I did a internship at Google, where
[00:02:46.220 --> 00:02:50.100]   I used their mini computers to train some deep learning
[00:02:50.100 --> 00:02:53.820]   models for molecular design broadly.
[00:02:53.820 --> 00:02:56.780]   But I think what happened was, as with all good things,
[00:02:56.780 --> 00:02:59.420]   the internship came to an end, and I had to head back
[00:02:59.420 --> 00:03:00.060]   to Stanford.
[00:03:00.060 --> 00:03:02.380]   And then I found all of a sudden I no longer had access
[00:03:02.380 --> 00:03:03.260]   to all that code.
[00:03:03.260 --> 00:03:05.220]   I couldn't really reproduce my results.
[00:03:05.220 --> 00:03:06.820]   So I think the starting point was I just
[00:03:06.820 --> 00:03:10.940]   wanted to reproduce the results of my own paper.
[00:03:10.940 --> 00:03:12.780]   And I think to start, basically, it
[00:03:12.780 --> 00:03:18.500]   was just a few scripts in Theano and Keras at that point.
[00:03:18.500 --> 00:03:20.860]   And I put it up on GitHub as why not.
[00:03:20.860 --> 00:03:23.780]   Then a few more people started to use it.
[00:03:23.780 --> 00:03:27.220]   And it's just kind of grown slowly and steadily from there.
[00:03:27.220 --> 00:03:30.940]   I think the original kind of aim of DeepChem
[00:03:30.940 --> 00:03:34.060]   was really to enable answering questions
[00:03:34.060 --> 00:03:36.380]   about so-called small molecules.
[00:03:36.380 --> 00:03:40.260]   So most of the drugs that we take,
[00:03:40.260 --> 00:03:43.020]   your Tylenols, your ibuprofens, things like that
[00:03:43.020 --> 00:03:45.940]   are all small molecules.
[00:03:45.940 --> 00:03:47.700]   But over time, I think pharma has actually
[00:03:47.700 --> 00:03:48.620]   begun to shift a bit.
[00:03:48.620 --> 00:03:51.020]   So now there's neuroclastic medicines.
[00:03:51.020 --> 00:03:53.540]   There's, of course, things like vaccines.
[00:03:53.540 --> 00:03:55.260]   So nowadays, I think DeepChem is slowly
[00:03:55.260 --> 00:03:59.660]   trying to grow out to enable open source medicine
[00:03:59.660 --> 00:04:06.260]   discovery across a broader swath of modern biotech.
[00:04:06.260 --> 00:04:08.460]   So that's just kind of a little bit about the project.
[00:04:08.460 --> 00:04:12.060]   I think there is a fairly active community of users.
[00:04:12.060 --> 00:04:14.780]   There's a number of educational materials and tutorials
[00:04:14.780 --> 00:04:17.620]   built up around it.
[00:04:17.620 --> 00:04:20.420]   I think it's also that a lot of medicine
[00:04:20.420 --> 00:04:23.660]   is quite proprietary, like medicine discovery.
[00:04:23.660 --> 00:04:27.420]   There's biotechs, if you often see their advertising
[00:04:27.420 --> 00:04:29.220]   material, like our proprietary algorithm,
[00:04:29.220 --> 00:04:33.300]   our proprietary technique, which has worked fine
[00:04:33.300 --> 00:04:34.980]   for the industry for a long time.
[00:04:34.980 --> 00:04:37.860]   That's the way most medicine we know was discovered.
[00:04:37.860 --> 00:04:39.580]   But of course, as we know in tech,
[00:04:39.580 --> 00:04:41.900]   there's just been a shift in that open source
[00:04:41.900 --> 00:04:45.060]   is increasingly a foundational part of the way we build
[00:04:45.060 --> 00:04:47.020]   companies, we discover things.
[00:04:47.020 --> 00:04:48.540]   So I think part of the goal of DeepChem
[00:04:48.540 --> 00:04:51.500]   is to bring some of this open source energy
[00:04:51.500 --> 00:04:54.300]   to the biotech drug discovery community
[00:04:54.300 --> 00:04:59.660]   and enable more people to be able to share in these tools.
[00:04:59.660 --> 00:05:02.980]   It seems like you've definitely been successful at that.
[00:05:02.980 --> 00:05:06.620]   Even before I knew of you, I was talking to folks
[00:05:06.620 --> 00:05:10.620]   at Genentech and GSK.
[00:05:10.620 --> 00:05:13.220]   I would say over half of the conversations
[00:05:13.220 --> 00:05:16.180]   I've had with pharma companies have mentioned DeepChem.
[00:05:16.180 --> 00:05:18.180]   I thought it was pretty cool that they're all
[00:05:18.180 --> 00:05:23.340]   using the same platform and contributing IP.
[00:05:23.340 --> 00:05:25.460]   I didn't know that pharma did that at all.
[00:05:25.460 --> 00:05:28.980]   So that seems really wonderful.
[00:05:28.980 --> 00:05:31.820]   I think it definitely is a new shift in thinking.
[00:05:31.820 --> 00:05:34.180]   But of course, pharma has seen the fact
[00:05:34.180 --> 00:05:37.180]   that TensorFlow is open source, PyTorch is open source.
[00:05:37.180 --> 00:05:40.340]   So I think it is the beginnings of a shift.
[00:05:40.340 --> 00:05:43.260]   At the same time, I think IP considerations definitely
[00:05:43.260 --> 00:05:45.220]   do matter a lot.
[00:05:45.220 --> 00:05:48.900]   So I think a lot of folks find they
[00:05:48.900 --> 00:05:51.220]   can't contribute at some workplaces, which is fine.
[00:05:51.220 --> 00:05:53.180]   I think it's kind of just a policy.
[00:05:53.180 --> 00:05:55.300]   But there is still a culture of caution
[00:05:55.300 --> 00:05:57.740]   around potentially releasing valuable IP.
[00:05:57.740 --> 00:05:59.860]   But I think what helps things a bit
[00:05:59.860 --> 00:06:03.420]   is there is this recognition that oftentimes it's
[00:06:03.420 --> 00:06:05.940]   the actual data that's the core IP.
[00:06:05.940 --> 00:06:07.380]   It's not necessarily the algorithm.
[00:06:07.380 --> 00:06:09.780]   That's just kind of calculus.
[00:06:09.780 --> 00:06:12.980]   And so I think there is some favorable shifts
[00:06:12.980 --> 00:06:13.680]   in the industry.
[00:06:13.680 --> 00:06:15.220]   But it's definitely something that's
[00:06:15.220 --> 00:06:16.900]   only beginning to happen.
[00:06:16.900 --> 00:06:18.540]   So just taking a step back, because I
[00:06:18.540 --> 00:06:21.420]   think not everyone necessarily knows the field at all,
[00:06:21.420 --> 00:06:24.060]   and I actually didn't until maybe six months ago
[00:06:24.060 --> 00:06:26.660]   when we started to see our users doing this.
[00:06:26.660 --> 00:06:28.440]   What's sort of the canonical problem here
[00:06:28.440 --> 00:06:31.980]   that pharma is trying to solve?
[00:06:31.980 --> 00:06:35.100]   Yeah, I think it's a great question.
[00:06:35.100 --> 00:06:38.100]   So I think at heart, the goal really
[00:06:38.100 --> 00:06:41.460]   is to design medicine for diseases you care about.
[00:06:41.460 --> 00:06:43.880]   And the reality is this is kind of an extraordinarily
[00:06:43.880 --> 00:06:45.480]   complicated process.
[00:06:45.480 --> 00:06:47.600]   And I'd say even now, machine learning is only
[00:06:47.600 --> 00:06:50.360]   useful for 10% of it.
[00:06:50.360 --> 00:06:54.160]   And what kind of the task here is that you say,
[00:06:54.160 --> 00:06:55.920]   you identify a disease.
[00:06:55.920 --> 00:06:59.580]   Then you want to find a hypothesis for what
[00:06:59.580 --> 00:07:00.660]   causes the disease.
[00:07:00.660 --> 00:07:04.000]   Maybe there is a protein that somehow has become misconfigured
[00:07:04.000 --> 00:07:04.880]   or mutated in the body.
[00:07:04.880 --> 00:07:11.400]   Maybe there can be a whole host of disease-causing factors
[00:07:11.400 --> 00:07:14.360]   that you oftentimes try to take a reductionist view
[00:07:14.360 --> 00:07:16.960]   and narrow that down to one protein target.
[00:07:16.960 --> 00:07:19.200]   So you say that if I somehow could
[00:07:19.200 --> 00:07:21.520]   change the behavior of this protein,
[00:07:21.520 --> 00:07:23.720]   I could potentially cure this disease.
[00:07:23.720 --> 00:07:24.520]   It's a hypothesis.
[00:07:24.520 --> 00:07:25.260]   It might be right.
[00:07:25.260 --> 00:07:26.840]   It might be wrong.
[00:07:26.840 --> 00:07:28.800]   But it's a good starting place.
[00:07:28.800 --> 00:07:31.080]   Then you kind of go out and you say, all right,
[00:07:31.080 --> 00:07:32.080]   now I know this protein.
[00:07:32.080 --> 00:07:34.520]   Can I find a molecule that causes
[00:07:34.520 --> 00:07:36.160]   it to have some interaction?
[00:07:36.160 --> 00:07:39.000]   So there's a few kind of mental models for this.
[00:07:39.000 --> 00:07:41.080]   You can think of it as a lock and key.
[00:07:41.080 --> 00:07:45.720]   You can kind of think of it as basically an interacting agent
[00:07:45.720 --> 00:07:48.360]   that kind of comes in, the drug that is,
[00:07:48.360 --> 00:07:50.040]   and shifts the behavior of the protein
[00:07:50.040 --> 00:07:51.560]   in a way that's favorable.
[00:07:51.560 --> 00:07:53.920]   So the goal computationally at Acruteloft
[00:07:53.920 --> 00:07:56.880]   was saying that design the molecule.
[00:07:56.880 --> 00:07:59.000]   Given the description of this problem,
[00:07:59.000 --> 00:08:01.520]   print out the ideal molecule for this.
[00:08:01.520 --> 00:08:04.000]   Now, the reason this gets challenging is that the ideal
[00:08:04.000 --> 00:08:06.500]   molecule is extremely hard.
[00:08:06.500 --> 00:08:07.880]   I think one of the hardest problems
[00:08:07.880 --> 00:08:10.680]   here is that there's this question of toxicity.
[00:08:10.680 --> 00:08:12.880]   So there's all sorts of--
[00:08:12.880 --> 00:08:14.480]   I think a silly example for this is
[00:08:14.480 --> 00:08:15.880]   if you want to kill cancer cells,
[00:08:15.880 --> 00:08:17.080]   you can pour bleach on them.
[00:08:17.080 --> 00:08:18.880]   It's just that you can't drink that bleach.
[00:08:18.880 --> 00:08:21.040]   That's going to kill you too.
[00:08:21.040 --> 00:08:25.160]   So a lot of medicine is pretty indistinguishable from poison.
[00:08:25.160 --> 00:08:28.720]   It's really targeted poison that goes after one
[00:08:28.720 --> 00:08:32.440]   particular part of the body.
[00:08:32.440 --> 00:08:34.020]   So when you're designing medicine,
[00:08:34.020 --> 00:08:36.320]   you're often just struggling with this challenge
[00:08:36.320 --> 00:08:38.240]   if you're on this very razor thin design
[00:08:38.240 --> 00:08:41.040]   edge of between poison to medicine.
[00:08:41.040 --> 00:08:44.000]   And you also often don't have a precise model
[00:08:44.000 --> 00:08:47.520]   of whether the potential drug works or not
[00:08:47.520 --> 00:08:49.400]   until you try it in real patients.
[00:08:49.400 --> 00:08:51.880]   So you try to make proxy models for this.
[00:08:51.880 --> 00:08:53.880]   Traditionally, you'd have something like a rat
[00:08:53.880 --> 00:08:55.560]   that has some variant of the disease.
[00:08:55.560 --> 00:08:57.960]   Or sometimes it's things like cats or even dogs.
[00:08:57.960 --> 00:09:02.720]   But when you think it's safe, you then
[00:09:02.720 --> 00:09:04.360]   try it out on real patients.
[00:09:04.360 --> 00:09:07.160]   So this is the clinical trial process.
[00:09:07.160 --> 00:09:10.560]   There's phase one, which tests toxicity.
[00:09:10.560 --> 00:09:11.640]   Is it safe for humans?
[00:09:11.640 --> 00:09:13.880]   There's phase two that tests efficacy.
[00:09:13.880 --> 00:09:16.880]   Is this actually showing effect in a group of patients
[00:09:16.880 --> 00:09:18.400]   that I'm trialing this on?
[00:09:18.400 --> 00:09:20.360]   And then phase three is basically, OK,
[00:09:20.360 --> 00:09:21.360]   we think there's effect.
[00:09:21.360 --> 00:09:25.600]   Let's make sure on a big trial with lots of people.
[00:09:25.600 --> 00:09:27.600]   And occasionally, there's things like phase four,
[00:09:27.600 --> 00:09:30.840]   which is after the drug is being used by real people,
[00:09:30.840 --> 00:09:32.920]   let's do more studies to understand the real effects
[00:09:32.920 --> 00:09:35.520]   it's having on patients so we can get better guidance
[00:09:35.520 --> 00:09:37.240]   to doctors.
[00:09:37.240 --> 00:09:39.720]   So I think the heart of the challenge in applying machine
[00:09:39.720 --> 00:09:42.640]   learning here is that we are dealing with a lot of unknowns.
[00:09:42.640 --> 00:09:46.320]   We don't know precisely why things become poisonous.
[00:09:46.320 --> 00:09:47.520]   We know some of the reasons.
[00:09:47.520 --> 00:09:50.720]   But oftentimes, you'll get just these strange factors
[00:09:50.720 --> 00:09:51.280]   that crop up.
[00:09:51.280 --> 00:09:53.320]   We don't know if a potential medicine actually
[00:09:53.320 --> 00:09:56.880]   treats the disease in question until we try it.
[00:09:56.880 --> 00:09:57.380]   So--
[00:09:57.380 --> 00:09:57.680]   Well, I think-- wait.
[00:09:57.680 --> 00:09:59.480]   So just to slow down for a second,
[00:09:59.480 --> 00:10:00.920]   I think it's not even obvious to me
[00:10:00.920 --> 00:10:03.640]   necessarily what the machine learning
[00:10:03.640 --> 00:10:05.560]   problem is within that.
[00:10:05.560 --> 00:10:07.200]   I mean, what's the input data?
[00:10:07.200 --> 00:10:11.160]   And what are we trying to predict?
[00:10:11.160 --> 00:10:13.800]   So that's definitely another great question.
[00:10:13.800 --> 00:10:15.520]   And usually, the challenge here is
[00:10:15.520 --> 00:10:18.920]   that you start with a very narrow sliver
[00:10:18.920 --> 00:10:19.680]   of these problems.
[00:10:19.680 --> 00:10:22.360]   So there are, say, limited models for toxicity
[00:10:22.360 --> 00:10:24.880]   that, given some amount of data--
[00:10:24.880 --> 00:10:26.480]   maybe you have a database of compounds,
[00:10:26.480 --> 00:10:30.440]   and you're like, this molecule induced negative effect,
[00:10:30.440 --> 00:10:31.520]   something.
[00:10:31.520 --> 00:10:33.160]   You can train a machine learning model
[00:10:33.160 --> 00:10:35.320]   that, given the structure of a new molecule,
[00:10:35.320 --> 00:10:39.360]   will predict an output, which is the toxicity label.
[00:10:39.360 --> 00:10:42.320]   The challenge, of course, is generalization.
[00:10:42.320 --> 00:10:43.960]   You know it works on your training set.
[00:10:43.960 --> 00:10:46.880]   But if I give you a new molecule, does it actually work?
[00:10:46.880 --> 00:10:47.960]   That's often the question.
[00:10:47.960 --> 00:10:50.680]   It's just very hard to gauge that.
[00:10:50.680 --> 00:10:52.600]   And then how is it possible--
[00:10:52.600 --> 00:10:53.560]   sorry, dumb questions.
[00:10:53.560 --> 00:10:55.920]   I'll just ask the questions I honestly have.
[00:10:55.920 --> 00:11:00.640]   So how would you possibly have enough training data?
[00:11:00.640 --> 00:11:02.960]   You're not going to keep poisoning cats, right,
[00:11:02.960 --> 00:11:06.760]   to keep finding more and more poisonous molecules?
[00:11:06.760 --> 00:11:08.840]   How does that work?
[00:11:08.840 --> 00:11:10.600]   I think that's another great question.
[00:11:10.600 --> 00:11:13.200]   And the real answer is we don't have enough training data,
[00:11:13.200 --> 00:11:17.160]   which is why I think molecular machine learning is
[00:11:17.160 --> 00:11:18.320]   a bit of an art right now.
[00:11:18.320 --> 00:11:20.440]   Unlike images and speech, where there's
[00:11:20.440 --> 00:11:23.480]   this dramatically larger training sets,
[00:11:23.480 --> 00:11:26.720]   the data sets are fundamentally limited.
[00:11:26.720 --> 00:11:29.080]   There's a few approaches people take to deal with this.
[00:11:29.080 --> 00:11:32.440]   I think one common theme is, let's
[00:11:32.440 --> 00:11:34.640]   use more of the fact that we know a lot about physics
[00:11:34.640 --> 00:11:36.120]   and chemistry.
[00:11:36.120 --> 00:11:38.120]   Toxicity, I think, is a very hard problem.
[00:11:38.120 --> 00:11:39.120]   It's biology.
[00:11:39.120 --> 00:11:41.640]   It's kind of harder.
[00:11:41.640 --> 00:11:44.360]   But in many cases, you'd say that, well, OK, I
[00:11:44.360 --> 00:11:45.760]   know something about the molecule.
[00:11:45.760 --> 00:11:47.880]   I know something about its invariances.
[00:11:47.880 --> 00:11:51.800]   I can encode that into the convolutional network.
[00:11:51.800 --> 00:11:55.120]   So now you have increasingly sophisticated
[00:11:55.120 --> 00:11:57.240]   graph convolutional networks that
[00:11:57.400 --> 00:12:00.640]   encode more factors of known molecular structure.
[00:12:00.640 --> 00:12:06.080]   It's definitely not a solved field.
[00:12:06.080 --> 00:12:08.800]   I think this entire part of machine learning
[00:12:08.800 --> 00:12:11.440]   is far from what I'd call the ImageNet moment.
[00:12:11.440 --> 00:12:13.760]   So there's that point at which something just
[00:12:13.760 --> 00:12:15.840]   crosses over and breaks out.
[00:12:15.840 --> 00:12:17.480]   And I think right now it's useful,
[00:12:17.480 --> 00:12:19.840]   but it isn't that magic bullet.
[00:12:19.840 --> 00:12:21.920]   I actually really would like to go back to that,
[00:12:21.920 --> 00:12:24.600]   but I want to make sure I understand the core problem
[00:12:24.600 --> 00:12:25.080]   here.
[00:12:25.080 --> 00:12:28.880]   So it sounds like you have a molecule,
[00:12:28.880 --> 00:12:32.040]   and you want to predict some kind of property.
[00:12:32.040 --> 00:12:34.320]   I think that is definitely the most common one.
[00:12:34.320 --> 00:12:35.920]   There's a number of variants to this.
[00:12:35.920 --> 00:12:37.520]   You might have a protein, and then you
[00:12:37.520 --> 00:12:41.320]   want to find a molecule that interacts with it.
[00:12:41.320 --> 00:12:43.200]   One way you can do this is the property is,
[00:12:43.200 --> 00:12:45.240]   does it interact with the protein?
[00:12:45.240 --> 00:12:48.080]   There's also generative models where you say that, OK,
[00:12:48.080 --> 00:12:51.720]   given a database of known drugs, use some LSTM or something
[00:12:51.720 --> 00:12:55.120]   to just print out a new potential drug.
[00:12:55.120 --> 00:12:56.640]   This tends to get a little hairy.
[00:12:56.640 --> 00:13:00.240]   It's kind of hot research, but it's not safe to really use
[00:13:00.240 --> 00:13:02.800]   in production, I think.
[00:13:02.800 --> 00:13:05.720]   There's some raging academic debates about that right now.
[00:13:05.720 --> 00:13:08.640]   OK, but sorry, can I ask some more dumb questions before?
[00:13:08.640 --> 00:13:11.240]   So how do you even represent a molecule?
[00:13:11.240 --> 00:13:13.080]   Like text, it seems kind of obvious to me.
[00:13:13.080 --> 00:13:14.560]   But how do you--
[00:13:14.560 --> 00:13:16.720]   I mean, it seems like molecules are variable length,
[00:13:16.720 --> 00:13:18.320]   and they have some structure.
[00:13:18.320 --> 00:13:19.720]   Is it a graph?
[00:13:19.720 --> 00:13:21.200]   Is that--
[00:13:21.200 --> 00:13:23.440]   It's actually a great question.
[00:13:23.440 --> 00:13:27.400]   So thankfully, there's kind of the field of chemoinformatics
[00:13:27.400 --> 00:13:29.840]   where a number of years ago, they defined a language called
[00:13:29.840 --> 00:13:35.080]   SMILES, S-M-I-L-E-S. So SMILES strings are basically
[00:13:35.080 --> 00:13:38.160]   a language that allow you to write down molecules.
[00:13:38.160 --> 00:13:40.280]   It's most often used for small molecules,
[00:13:40.280 --> 00:13:44.160]   but you can write pretty big arbitrary molecules as well.
[00:13:44.160 --> 00:13:46.440]   Often, so there's a number of architectures.
[00:13:46.440 --> 00:13:48.280]   Many architectures take the SMILES
[00:13:48.280 --> 00:13:50.760]   and do convert it into a graph.
[00:13:50.760 --> 00:13:52.800]   And the idea is that the atoms in the molecule
[00:13:52.800 --> 00:13:56.080]   turn into nodes in the graph, and bonds usually
[00:13:56.080 --> 00:13:57.200]   turn to edges.
[00:13:57.200 --> 00:13:59.520]   Also, sometimes you do something like a distance cutoff,
[00:13:59.520 --> 00:14:01.520]   because there's these non-covalent interactions.
[00:14:01.520 --> 00:14:05.320]   So you might say, all atoms that are yay close to each other
[00:14:05.320 --> 00:14:07.280]   are now bonds in my--
[00:14:07.280 --> 00:14:08.600]   or have edges in my graph.
[00:14:08.600 --> 00:14:16.120]   And does that completely represent a molecule?
[00:14:16.120 --> 00:14:17.800]   So honestly, not at all.
[00:14:17.800 --> 00:14:23.040]   So the real molecules are these very complex quantum beasts
[00:14:23.040 --> 00:14:27.920]   that have orbitals and extremely complicated wave functions.
[00:14:27.920 --> 00:14:31.760]   In fact, I'd say that when you get past really teensy
[00:14:31.760 --> 00:14:34.960]   molecules like helium, or there's
[00:14:34.960 --> 00:14:37.440]   probably a few slightly more complicated ones,
[00:14:37.440 --> 00:14:39.720]   you actually don't know the quantum structure of these
[00:14:39.720 --> 00:14:42.520]   things until I think the quantum computers arrive
[00:14:42.520 --> 00:14:44.920]   and we can run these simulations.
[00:14:44.920 --> 00:14:47.080]   We actually do not really have the ability
[00:14:47.080 --> 00:14:50.160]   to grasp the quote unquote "true structure"
[00:14:50.160 --> 00:14:51.760]   of a molecule in most cases.
[00:14:51.760 --> 00:14:53.480]   So it's an approximation.
[00:14:53.480 --> 00:14:56.000]   It's mostly useful for many purposes, though.
[00:14:56.000 --> 00:14:58.880]   But yeah, molecules are more complicated
[00:14:58.880 --> 00:15:01.640]   than we understand in many cases.
[00:15:01.640 --> 00:15:05.600]   But when you talk-- so when you talk about an LSTM generating
[00:15:05.600 --> 00:15:08.920]   a molecule, it's generating--
[00:15:08.920 --> 00:15:10.840]   literally generating a string that gets
[00:15:10.840 --> 00:15:12.480]   interpreted as a molecule?
[00:15:12.480 --> 00:15:13.640]   Exactly.
[00:15:13.640 --> 00:15:16.840]   So the SMILES language I mentioned-- so precisely what
[00:15:16.840 --> 00:15:19.400]   you do is that you just treat it like a sentence generation
[00:15:19.400 --> 00:15:23.120]   task, but you're generating in the SMILES language.
[00:15:23.120 --> 00:15:24.680]   And oftentimes, the challenge there
[00:15:24.680 --> 00:15:27.120]   is that if you do this naively, you'll
[00:15:27.120 --> 00:15:29.360]   generate grammatical errors.
[00:15:29.360 --> 00:15:31.040]   So it's not an actual molecule.
[00:15:31.040 --> 00:15:32.560]   But there's been a lot of research.
[00:15:32.560 --> 00:15:35.520]   There's some groups at MIT in particular and U Toronto
[00:15:35.520 --> 00:15:38.400]   that have worked out ways to constrain the generative model
[00:15:38.400 --> 00:15:44.000]   so that it's more likely to generate real molecules.
[00:15:44.000 --> 00:15:46.840]   So I guess this sounds--
[00:15:46.840 --> 00:15:50.400]   as an ML person, this sounds incredibly appealing,
[00:15:50.400 --> 00:15:54.400]   like a well-formed, tricky ML problem that
[00:15:54.400 --> 00:15:56.640]   has the potential of saving lives.
[00:15:56.640 --> 00:16:02.560]   And I guess I wonder how much of this is real
[00:16:02.560 --> 00:16:05.560]   and how much of it is speculative?
[00:16:05.560 --> 00:16:07.520]   Can you point to an example of a drug
[00:16:07.520 --> 00:16:11.040]   that was created through this process
[00:16:11.040 --> 00:16:13.240]   or helped by this process?
[00:16:13.240 --> 00:16:15.480]   So absolutely not, unfortunately.
[00:16:15.480 --> 00:16:17.880]   So this is where it gets really fuzzy,
[00:16:17.880 --> 00:16:20.360]   because it's on average--
[00:16:20.360 --> 00:16:23.280]   I think COVID might actually speed up discovery
[00:16:23.280 --> 00:16:23.960]   in some cases.
[00:16:23.960 --> 00:16:27.040]   But most of the time, it's 15 years
[00:16:27.040 --> 00:16:29.800]   from the first discovery, starting a project,
[00:16:29.800 --> 00:16:31.760]   to the actual getting to patients.
[00:16:31.760 --> 00:16:37.000]   So there have been simpler computational techniques
[00:16:37.000 --> 00:16:38.600]   in use for decades now.
[00:16:38.600 --> 00:16:40.400]   So there is some degree of evidence
[00:16:40.400 --> 00:16:44.240]   that they help, but I don't think
[00:16:44.240 --> 00:16:45.720]   there's been a smoking gun.
[00:16:45.720 --> 00:16:48.560]   There isn't one molecule that you can really point to and say,
[00:16:48.560 --> 00:16:50.120]   that, an AI made that.
[00:16:50.120 --> 00:16:53.640]   And I think it's more like the process of using this program
[00:16:53.640 --> 00:16:56.800]   helped, in some fuzzy, hard-to-quantify fashion,
[00:16:56.800 --> 00:17:00.680]   the design of this compound.
[00:17:00.680 --> 00:17:04.400]   But it seems like the programs are kind of suggesting--
[00:17:04.400 --> 00:17:07.000]   or at least the framing that I hear from a lot of our customers
[00:17:07.000 --> 00:17:11.440]   is the programs are suggesting compounds to try,
[00:17:11.440 --> 00:17:12.840]   which makes a ton of sense, right?
[00:17:12.840 --> 00:17:14.400]   Because you have to try something.
[00:17:14.400 --> 00:17:20.200]   So I assume that people have some non-random approach
[00:17:20.200 --> 00:17:22.160]   for this.
[00:17:22.160 --> 00:17:24.200]   So is that actually better?
[00:17:24.200 --> 00:17:27.960]   I guess it seems like there must be evidence now
[00:17:27.960 --> 00:17:29.840]   if these deep learning techniques work better
[00:17:29.840 --> 00:17:33.680]   for this kind of suggestion than other techniques.
[00:17:33.680 --> 00:17:35.520]   That seems pretty quantifiable.
[00:17:35.520 --> 00:17:38.480]   Or am I missing something?
[00:17:38.480 --> 00:17:41.680]   So I think part of the challenge here
[00:17:41.680 --> 00:17:46.680]   is that it's hard-- there's many steps in the process.
