
[00:00:00.000 --> 00:00:20.240]   This is the workshop on developing a production level RAG workflow so you're
[00:11:47.700 --> 00:11:55.540]   questions to the nearest or the most relevant products that are related to those customer questions and using that to provide
[00:11:55.540 --> 00:12:02.180]   context to the chat bot and lastly the customer information is going to be stored in a database
[00:12:02.180 --> 00:12:09.940]   regular rows and columns type of database relational database where we will extract the customer's information
[00:12:09.940 --> 00:12:16.020]   and order history
[00:12:16.020 --> 00:12:23.460]   okay so let's have a look at the architecture we're building for the back end in a little bit more detail
[00:12:23.460 --> 00:12:32.180]   customer types of question into the chat bot on the website and that gets extracted out and sent to an
[00:12:32.180 --> 00:12:37.140]   endpoint just as a simple string along with the customer's chat history as well
[00:12:37.140 --> 00:12:44.340]   that question gets sent to azure open ai where it will get embedded into a vector format if you're
[00:12:44.340 --> 00:12:50.260]   not familiar with embedding it's basically the idea of converting a piece of text piece of string into a
[00:12:50.260 --> 00:12:56.900]   point in multi-dimensional space in such a way that the other points in multi-dimensional space we have
[00:12:56.900 --> 00:13:03.540]   already defined by embedding the product information pages the ones that are closest to the question
[00:13:03.540 --> 00:13:08.260]   are the products that are most relevant to that and we'll use that to extract out the most relevant products
[00:13:08.260 --> 00:13:14.660]   and push them into the context of the large language model at the same time we'll also extract out
[00:13:14.660 --> 00:13:17.940]   information about the customer and their purchase history from cosmos db
[00:13:20.180 --> 00:13:25.540]   so we do the embedding do the search in azure search to get the product information we extract out the
[00:13:25.540 --> 00:13:32.340]   customer information with cosmos db we feed all that information into a prompt so we create a large
[00:13:32.340 --> 00:13:37.220]   prompt with information about the problem to solve you have the customer information about our products
[00:13:37.220 --> 00:13:42.980]   information about the relevant products from the azure ai vector search information about the product's
[00:13:42.980 --> 00:13:49.860]   customer history and then generating a response based on the customer's question any questions so far
[00:13:49.860 --> 00:13:54.500]   all right we'll get right into it just shortly
[00:13:54.500 --> 00:14:01.540]   i'll come into all this a little bit later on but we're going to be using a tool within azure ai search
[00:14:01.540 --> 00:14:06.820]   called prompt flow i'll come back into the details a little bit later on but what we're going to be doing
[00:14:06.820 --> 00:14:14.980]   is taking that state that same retrieval augmented generation process that i just outlined to you
[00:14:14.980 --> 00:14:20.260]   the steps are to take the question retrieve related data which in this case is our product data
[00:14:20.260 --> 00:14:25.700]   augment the prop for that information that's come from the knowledge base generate a response with the
[00:14:25.700 --> 00:14:31.860]   large language model and then send the results back to the user we'll be creating a version of that
[00:14:32.580 --> 00:14:38.580]   retrieval automatic generation flow using prompt flow which is a development tool that's in azure
[00:14:38.580 --> 00:14:44.340]   ai studio to streamline this process of putting all that data together we take the inputs we embed it
[00:14:44.340 --> 00:14:49.620]   we retrieve information from ai search we look up customer information for the database put all that
[00:14:49.620 --> 00:14:54.420]   together with the customer prompt to generate the response and that's what the customer sees in the
[00:14:54.420 --> 00:15:00.660]   website so that's what you will be doing so with that let me go back to the start here
[00:15:01.380 --> 00:15:09.540]   has anybody not yet been able to log in to that website if you anybody having trouble if so cedric
[00:15:09.540 --> 00:15:16.180]   and miguel will help you guys up let the password will come up in just a second all right so let me
[00:15:16.180 --> 00:15:24.420]   actually show you that okay so i've gone to that website and you should have come to a page just like
[00:15:24.420 --> 00:15:27.540]   like this we can go ahead and launch the virtual machine
[00:15:27.540 --> 00:15:44.500]   so on the right hand side of the virtual machine is the instructions the bottom right hand corner is
[00:15:44.500 --> 00:15:51.460]   the next button that'll take you to the next page of the instructions and that is the page where you'll find
[00:15:51.460 --> 00:15:59.620]   the password for the windows machine which is curiously password and from then you should be
[00:15:59.620 --> 00:16:09.940]   able to log into the windows virtual machine right there
[00:16:09.940 --> 00:16:13.220]   the next step after that and i can actually go to the next step here
[00:16:13.220 --> 00:16:18.900]   is to open up the browser i'm doing this directly within the virtual machine
[00:16:21.780 --> 00:16:28.420]   we're going to browse to a particular github repository that we provided to you for this workshop you can
[00:16:28.420 --> 00:16:29.940]   just click on the link there and
[00:16:29.940 --> 00:16:34.260]   have it typed into the browser in the virtual machine or you can cut and paste it into your own browser as
[00:16:34.260 --> 00:16:50.420]   okay you'll need to log in to get up at this point just a slight warning is that if you use single sign-on
[00:16:50.420 --> 00:16:55.380]   this happens to us at microsoft we use signal sign-on to access github that does not work through the
[00:16:55.380 --> 00:16:59.700]   virtual machine so i'm going to show you actually doing that directly from the browser
[00:17:01.380 --> 00:17:04.260]   where i've already logged in to github there
[00:17:04.260 --> 00:17:11.700]   and we're going to do code spaces it looks like i've actually already started a code space here
[00:17:11.700 --> 00:17:12.660]   so let me just go ahead
[00:17:12.660 --> 00:17:18.740]   the instructions will tell you to launch a code space oh i forgot one very important step
[00:17:18.740 --> 00:17:21.380]   before you launch any code spaces we're going to switch to a different branch
[00:17:21.380 --> 00:17:26.260]   rather than doing the main branch which is the one that you'll use if you want to do this at home
[00:17:27.060 --> 00:17:32.180]   we've got a special branch here for this lab it's called ms build dash lab 322
[00:17:32.180 --> 00:17:38.180]   the only difference is this version of the lab skips all the deployment instructions because we've done
[00:17:38.180 --> 00:17:39.140]   that for you already
[00:17:41.460 --> 00:17:49.700]   and then from that from that branch of the repository we're going to launch a code space on that specific
[00:17:49.700 --> 00:17:55.860]   branch i'll show you that in just a moment it's a launch one that i already have here
[00:17:55.860 --> 00:18:03.700]   this is what happens once code space is set up takes a couple of minutes for code spaces to warm up warm up
[00:18:03.700 --> 00:18:05.060]   this one should already be warm
[00:18:05.060 --> 00:18:16.740]   and what we have here in case you've never seen this before is basically an instance of visual studio
[00:18:16.740 --> 00:18:24.740]   code running in the github cloud directly in your browser so it's the same user interface as visual
[00:18:24.740 --> 00:18:30.020]   studio code but it's just running in your browser if you're experienced using code spaces you probably
[00:18:30.020 --> 00:18:34.740]   know that you can also run this directly from within visual studio code in your desktop and connect to
[00:18:34.740 --> 00:18:37.700]   that instance if you've got questions about that happy to show you
[00:18:37.700 --> 00:18:45.220]   one of the things that we are going to be doing with code spaces and it looks like i've already
[00:18:45.220 --> 00:18:52.420]   closed the terminal is logging in to your azure account
[00:18:53.540 --> 00:18:59.140]   at the terminal and the instructions to that if you've been following along you might be ahead of me
[00:18:59.140 --> 00:18:59.460]   already
[00:18:59.460 --> 00:19:11.220]   is to log in to um the portal and actually do this directly within the the local browser in this case
[00:19:18.740 --> 00:19:23.460]   okay this is the username we provided to you for this temporary azure account
[00:19:23.460 --> 00:19:28.900]   it'll only exist um for the duration of this workshop and everything will be deleted once we're finished
[00:19:28.900 --> 00:19:40.340]   one thing you'll probably find is because we're in a brand new windows virtual machine it thinks
[00:19:40.340 --> 00:19:45.940]   you're a brand new user to windows it thinks you're a brand new user to azure keeps on popping up all these hints
[00:19:47.220 --> 00:19:51.300]   if you're familiar with azure you can just delete them if you'd like to do an introduction to azure and
[00:19:51.300 --> 00:19:57.380]   you can do it here or you could do it at home and the trick is to get back to the starting place is to
[00:19:57.380 --> 00:20:02.580]   go to the home button there and then i won't go through these steps on the screen for you but you'll be
[00:20:02.580 --> 00:20:08.020]   following through the steps on here to have a look at the resource groups we have available also the
[00:20:08.020 --> 00:20:12.340]   resource group we provided to you in azure and you'll be able to inspect all the resources that we've already
[00:20:12.340 --> 00:20:18.020]   deployed for you that you'll be working with lastly i'll just show you this last part
[00:20:22.580 --> 00:20:28.740]   is when we log into visual studio code let me show an example of copying
[00:20:28.740 --> 00:20:36.500]   sorry i don't normally do this way there we go
[00:20:42.660 --> 00:20:46.020]   where's my copy button i'm not using my usual laptop here
[00:20:46.020 --> 00:20:54.340]   all right so what i will do this might be a neat trick is just paste it directly up here
[00:20:57.540 --> 00:21:03.620]   and copy that back into my other visual studio window
[00:21:03.620 --> 00:21:09.140]   allow there we go
[00:21:09.140 --> 00:21:19.460]   all right it's usually easier than that just to show you that process of how you're going to connect
[00:21:20.180 --> 00:21:26.660]   your visual studio code instance in github code spaces with your az account is with this az login
[00:21:26.660 --> 00:21:31.860]   after a moment it will give me an eight digit code which i'll copy
[00:21:31.860 --> 00:21:38.180]   and i'll go to this device login page to actually log into azure
[00:21:38.180 --> 00:21:46.340]   and now all the commands that i run within the visual studio code command line terminal
[00:21:47.380 --> 00:21:51.620]   will run against the azure account that we've set up for you so that's kind of the main things to
[00:21:51.620 --> 00:21:56.020]   watch out for as you get started just continue to work with you through the instructions as you go
[00:21:56.020 --> 00:22:00.180]   cedric miguel and i'll be wandering around to help you and put your hand up if you get stuck and
[00:22:00.180 --> 00:22:04.340]   in about 20 minutes or so i'll jump in and give you a bit more context about the prompt flow that we're
[00:22:04.340 --> 00:22:19.300]   going to be able to find out for you so that's what's going to be able to find out for you so
[00:22:19.300 --> 00:22:21.940]   that's what's going to be able to find out for you so that's what's going to be able to find out for you
[00:22:21.940 --> 00:22:23.940]   so that's what's going to be able to find out for you so that's what's going to be able to find out for you
[00:22:23.940 --> 00:22:26.820]   so that's what's going to be able to find out for you so that's what's going to be able to find out for you
[00:22:26.820 --> 00:22:38.820]   so
[00:22:38.820 --> 00:22:50.820]   yeah
[00:22:50.820 --> 00:23:02.820]   yeah
[00:23:02.820 --> 00:23:04.820]   yeah
[00:23:04.820 --> 00:23:06.820]   yeah
[00:23:06.820 --> 00:23:08.820]   yeah
[00:23:08.820 --> 00:23:08.820]   yeah
[00:23:08.820 --> 00:23:08.820]   yeah
[00:23:08.820 --> 00:23:08.820]   yeah
[00:23:08.820 --> 00:23:08.820]   yeah
[00:23:08.820 --> 00:23:08.820]   yeah
[00:23:08.820 --> 00:23:30.820]   so if you're already logged into github it'll just continue to use that login
[00:23:30.820 --> 00:23:36.820]   yeah
[00:23:36.820 --> 00:23:40.820]   yeah yeah before you do that though
[00:23:40.820 --> 00:23:42.820]   yeah yeah
[00:23:42.820 --> 00:23:44.820]   yeah
[00:23:44.820 --> 00:23:46.820]   yeah
[00:23:46.820 --> 00:23:52.820]   it looks like you're logged in yeah yeah yeah as long as you're logged in you're good
[00:23:52.820 --> 00:23:54.820]   yeah
[00:23:54.820 --> 00:24:00.820]   yeah and when you forked it did you um did you uncheck this copy of the main branch only
[00:24:00.820 --> 00:24:02.820]   uh oh i haven't forked it yet okay oh good yep
[00:24:02.820 --> 00:24:04.820]   yeah
[00:24:04.820 --> 00:24:08.820]   oh wait the this is what i got to fork then the contoso chat
[00:24:08.820 --> 00:24:12.820]   yep yep so click the fork button first of all yeah which is up here yeah
[00:24:12.820 --> 00:24:14.820]   and then
[00:24:14.820 --> 00:24:18.820]   and be sure to uncheck that box
[00:24:18.820 --> 00:24:20.820]   so you
[00:24:20.820 --> 00:24:30.820]   and the nice thing is now whatever github account you're using you'll have this in that account
[00:24:30.820 --> 00:24:32.820]   right to work from when you get home
[00:24:32.820 --> 00:24:34.820]   oh yeah yeah yeah i love that
[00:24:34.820 --> 00:24:34.820]   yep
[00:24:34.820 --> 00:24:38.820]   i mean the setup's awesome i love that github and that's everything
[00:24:38.820 --> 00:24:38.820]   yeah
[00:24:38.820 --> 00:24:40.820]   there we go
[00:24:40.820 --> 00:24:42.820]   okay so
[00:24:42.820 --> 00:24:44.820]   for the repo we just did that like a second
[00:24:44.820 --> 00:24:44.820]   yep
[00:24:44.820 --> 00:24:46.820]   yep
[00:24:46.820 --> 00:24:52.820]   just telling you that you just skipped ahead yeah
[00:24:52.820 --> 00:24:54.820]   oh i did right
[00:24:54.820 --> 00:24:56.820]   yeah it does it better
[00:24:56.820 --> 00:24:58.820]   um
[00:24:58.820 --> 00:25:00.820]   oh i gotta go to that branch
[00:25:00.820 --> 00:25:02.820]   yep
[00:25:02.820 --> 00:25:04.820]   uh
[00:25:04.820 --> 00:25:06.820]   the mslav
[00:25:06.820 --> 00:25:08.820]   fourth or whatever
[00:25:08.820 --> 00:25:10.820]   yep that one
[00:25:10.820 --> 00:25:12.820]   go to code
[00:25:12.820 --> 00:25:13.820]   and then code spaces
[00:25:13.820 --> 00:25:14.820]   and then code spaces
[00:25:14.820 --> 00:25:15.820]   i didn't try code space
[00:25:15.820 --> 00:25:16.820]   and you never tried it before yeah
[00:25:16.820 --> 00:25:18.820]   so click on the code spaces tab up there yeah
[00:25:18.820 --> 00:25:19.820]   you can see that i haven't seen it
[00:25:19.820 --> 00:25:20.820]   yeah
[00:25:20.820 --> 00:25:20.820]   yeah
[00:25:20.820 --> 00:25:22.820]   and then click create code space
[00:25:22.820 --> 00:25:24.820]   yeah
[00:25:24.820 --> 00:25:26.820]   so that's available because of my like private account
[00:25:26.820 --> 00:25:27.820]   yep yeah yeah it's um
[00:25:27.820 --> 00:25:29.820]   it's limited in how much you can use
[00:25:29.820 --> 00:25:31.820]   like it's 20 hours worth of computer stuff
[00:25:31.820 --> 00:25:33.820]   but you know those kinds of things but
[00:25:33.820 --> 00:25:36.820]   it's a nice consistent environment and what we can do on our end
[00:25:36.820 --> 00:25:40.820]   which we do for all of our samples is we make sure that when you launch code spaces
[00:25:40.820 --> 00:25:43.820]   you get a command line that has everything installed that you need to go
[00:25:43.820 --> 00:25:44.820]   so there's no
[00:25:44.820 --> 00:25:45.820]   right
[00:25:45.820 --> 00:25:46.820]   yeah
[00:25:46.820 --> 00:25:47.820]   uh
[00:25:47.820 --> 00:25:48.820]   and then uh
[00:25:48.820 --> 00:25:49.820]   yep
[00:25:49.820 --> 00:25:50.820]   yep
[00:25:50.820 --> 00:25:51.820]   yep
[00:25:51.820 --> 00:25:52.820]   yes
[00:25:52.820 --> 00:25:53.820]   it's doing it
[00:25:53.820 --> 00:25:53.820]   yep
[00:25:53.820 --> 00:25:56.820]   so it's gonna take probably 60 seconds or so to do things
[00:25:56.820 --> 00:26:00.820]   so what we actually recommend is you go to the next step and then come back to it later
[00:26:00.820 --> 00:26:01.820]   yeah
[00:26:01.820 --> 00:26:02.820]   yep
[00:26:02.820 --> 00:26:03.820]   all right
[00:26:03.820 --> 00:26:05.820]   i'll let you go to it
[00:26:05.820 --> 00:26:11.820]   uh... so i mean it's like you gave me an azure account
[00:26:11.820 --> 00:26:12.820]   yep
[00:26:12.820 --> 00:26:12.820]   yep
[00:26:12.820 --> 00:26:14.820]   yep and there's the username and password
[00:26:14.820 --> 00:26:14.820]   yeah
[00:26:14.820 --> 00:26:15.820]   and i was able to log in
[00:26:15.820 --> 00:26:16.820]   oh wait it's right here
[00:26:16.820 --> 00:26:17.820]   yep
[00:26:17.820 --> 00:26:18.820]   so i had all the resources
[00:26:18.820 --> 00:26:19.820]   exactly
[00:26:19.820 --> 00:26:20.820]   i'll deploy for you
[00:26:20.820 --> 00:26:26.820]   yeah cause some of them take a little while to provision so it's it's for these workshop environments it's easy for people to be able to jump straight in
[00:26:26.820 --> 00:26:27.820]   okay
[00:26:27.820 --> 00:26:28.820]   um
[00:26:28.820 --> 00:26:29.820]   and uh
[00:26:29.820 --> 00:26:31.820]   none of this is ai studio though
[00:26:31.820 --> 00:26:32.820]   uh one of them will be
[00:26:32.820 --> 00:26:33.820]   you should have eleven resources
[00:26:33.820 --> 00:26:34.820]   okay
[00:26:34.820 --> 00:26:36.820]   so you got an azure ai project
[00:26:36.820 --> 00:26:38.820]   so that's an ai studio project
[00:26:38.820 --> 00:26:39.820]   and then
[00:26:39.820 --> 00:26:39.820]   yep
[00:26:39.820 --> 00:26:41.820]   and the next step we can actually log into ai studio
[00:26:41.820 --> 00:26:42.820]   okay
[00:26:42.820 --> 00:26:43.820]   uh...
[00:26:43.820 --> 00:26:57.820]   i'm not familiar i think you know
[00:26:57.820 --> 00:26:58.820]   you gotta
[00:26:58.820 --> 00:27:00.820]   you will have to wait for something you should be
[00:27:00.820 --> 00:27:01.820]   you should be
[00:27:01.820 --> 00:27:02.820]   you should be
[00:27:02.820 --> 00:27:03.820]   you should be
[00:27:03.820 --> 00:27:04.820]   you should be
[00:27:04.820 --> 00:27:05.820]   available
[00:27:05.820 --> 00:27:10.820]   you should be
[00:27:10.820 --> 00:27:11.820]   you should be
[00:27:11.820 --> 00:27:12.820]   you should be
[00:27:12.820 --> 00:27:13.820]   you should be
[00:27:13.820 --> 00:27:14.820]   you should be
[00:27:14.820 --> 00:27:15.820]   you should be
[00:27:15.820 --> 00:27:16.820]   you should be
[00:27:16.820 --> 00:27:17.820]   you should be
[00:27:17.820 --> 00:27:18.820]   you should be
[00:27:18.820 --> 00:27:19.820]   you should be
[00:27:19.820 --> 00:27:20.820]   you should be
[00:27:20.820 --> 00:27:21.820]   you should be
[00:27:21.820 --> 00:27:22.820]   you should be
[00:27:22.820 --> 00:27:23.820]   you should be
[00:27:23.820 --> 00:27:24.820]   you should be
[00:27:24.820 --> 00:27:25.820]   you should be
[00:27:25.820 --> 00:27:26.820]   you should be
[00:27:26.820 --> 00:27:27.820]   you should be
[00:27:27.820 --> 00:27:28.820]   you should be
[00:27:28.820 --> 00:27:29.820]   you should be
[00:27:29.820 --> 00:27:30.820]   uh...
[00:27:30.820 --> 00:27:31.820]   nope there you go
[00:27:31.820 --> 00:27:32.820]   yeah
[00:27:32.820 --> 00:27:33.820]   yeah
[00:27:33.820 --> 00:27:35.820]   yeah
[00:27:35.820 --> 00:27:37.820]   yeah
[00:27:37.820 --> 00:27:37.820]   yeah
