
[00:00:00.000 --> 00:00:06.720]   So I've been writing about time management for a long time now. When I was 22 years old,
[00:03:17.160 --> 00:03:21.040]   like we're going to do this. We're going to do that. It was a tone that was in the water back then.
[00:03:21.040 --> 00:03:27.520]   All right. What you need. So my system requires a calendar and a list. And I say,
[00:03:27.520 --> 00:03:30.200]   the list is some piece of writing material that you can update throughout the day.
[00:03:30.200 --> 00:03:34.040]   You do have to carry this with you. So make it something simple, like a sheet of paper ripped
[00:03:34.040 --> 00:03:39.000]   out of a notebook each morning. So one sheet of paper each day and a more permanent calendar.
[00:03:39.000 --> 00:03:43.940]   I said the permanent calendar could be physical or it could be digital. All right, let's get into
[00:03:43.940 --> 00:03:50.200]   the details of this system from 20 years ago. Record all of your to-dos and deadlines on your calendar.
[00:03:50.200 --> 00:03:55.940]   This becomes your master schedule. The one place that stores everything you need to do.
[00:03:55.940 --> 00:04:00.980]   The key to our system, however, is that you need to deal with your calendar once every 24 hours. Each
[00:04:00.980 --> 00:04:04.560]   morning, you look at it to figure out what you should try to finish that day. Then throughout the
[00:04:04.560 --> 00:04:09.420]   day, whenever you encounter a new to-do or deadline, simply jot it down on your list. The next morning,
[00:04:09.420 --> 00:04:14.240]   you can transfer this new stuff from your list onto your calendar where it's safe.
[00:04:14.240 --> 00:04:19.160]   And we're back where we started. The whole system can be summarized in three easy steps.
[00:04:19.160 --> 00:04:24.600]   Jot down new tasks and assignments on your list during the day. Next morning, transfer these new items from
[00:04:24.600 --> 00:04:29.360]   your list onto your calendar. And three, take a couple of minutes to plan your day.
[00:04:29.360 --> 00:04:37.400]   All right. I then give an example schedule for a day. So I guess you look at your calendar each
[00:04:37.400 --> 00:04:42.380]   morning. You write down on your sheet of paper your schedule for the day. And so the example I had in
[00:04:42.380 --> 00:04:50.980]   here was on one side, a list of appointments. So it was like 10 to 12 econ. 12 to 1 lunch with Rob.
[00:04:51.140 --> 00:04:57.360]   1 to 145 government reading. 2 to 4 government class. 4 to 530 finish government reading. 530
[00:04:57.360 --> 00:05:03.020]   to 630 start French essay. And then I had a list called things to remember. And I guess these are
[00:05:03.020 --> 00:05:09.740]   the things that you would jot down during the day. Econ study group moved. French quiz laundry. Start
[00:05:09.900 --> 00:05:17.500]   searching summer internship opportunities. So this is interesting, Jesse. It looks like the plan you write down
[00:05:17.500 --> 00:05:26.600]   includes basically rudimentary time blocking. Oh, it was. Okay, here we go. So let me look at this a little bit
[00:05:26.600 --> 00:05:31.540]   closer. So when you're making your plan for the day, I'm jumping ahead here. Look at your calendar entry for the
[00:05:31.540 --> 00:05:35.860]   current day. It will probably contain a handful of appointments and to-dos. Your goal is to figure out how much of this
[00:05:35.860 --> 00:05:40.520]   work you can realistically accomplish. You might be tempted to simply copy all of these tasks into your
[00:05:40.520 --> 00:05:45.320]   today's schedule column and then treat it as a simple to-do list for the day. Don't do this. If you want to
[00:05:45.320 --> 00:05:49.580]   avoid getting overwhelmed by your work, you need to be smarter about your time. Here's what you should do
[00:05:49.580 --> 00:05:55.020]   instead. I bolded this. Try to label each of your to-dos for the day with the specific time during which
[00:05:55.020 --> 00:05:59.840]   you're going to complete it. Be honest. Don't record that you're going to study for three hours starting at
[00:05:59.840 --> 00:06:05.920]   three if you know you have a meeting at five and be reasonable about how long things really take. I also
[00:06:05.920 --> 00:06:11.600]   say you can batch together little errands and you should try to end your day at an appropriate time.
[00:06:11.600 --> 00:06:20.700]   The only other thing that's important here is when you update your calendar
[00:06:20.700 --> 00:06:28.460]   year each day, you move the stuff that you didn't get done on to other days.
[00:06:28.460 --> 00:06:33.020]   So let me look at this example here. This was the kind of tricky part back then.
[00:06:33.020 --> 00:06:41.160]   Blah, blah, blah. Blah, blah, blah. Okay. So not everything gets done. The things that doesn't get done
[00:06:41.160 --> 00:06:47.200]   have to exist somewhere. And so you move them on to another day when you think you're going to get it done.
[00:06:47.840 --> 00:06:54.120]   Interesting. I'm interested by myself. You would appreciate this, Jesse. On one of my sample list
[00:06:54.120 --> 00:07:02.040]   here, I have one of the entries from five to seven, quote, get huge. I was being a little bit facetious
[00:07:02.040 --> 00:07:07.820]   there. I think that means go to the gym. All right. Interesting. So what were the features of this? And
[00:07:07.820 --> 00:07:11.680]   then what do I think works? And what do I think doesn't work? All right. So back then I was saying,
[00:07:11.680 --> 00:07:16.580]   I'm just going to summarize all of this, right? All of your tasks need to have a place to live. And back
[00:07:16.580 --> 00:07:20.680]   then I said, why don't you have them live on your calendar? So obviously like appointments and stuff
[00:07:20.680 --> 00:07:25.120]   exist on the specific days and specific times when it happens, but to-dos, you put them on the day you
[00:07:25.120 --> 00:07:30.660]   think you're going to do them. And then when you get to a current day, you have some stuff on your
[00:07:30.660 --> 00:07:34.940]   calendar that's timed, like classes and meetings, but you also are going to have this list of things,
[00:07:34.940 --> 00:07:40.900]   to-dos that happen to be assigned to that day. Then you make roughly a time block plan. That's what I was
[00:07:40.900 --> 00:07:45.100]   talking about way back then, 20 years ago. Make a plan for your hours of your day, like when you're going to do
[00:07:45.100 --> 00:07:49.660]   what, when your appointments are, see if you can fit the things, the to-dos you had on your list.
[00:07:49.660 --> 00:07:54.520]   Can you fit them in there? You might not fit everything, or you might try to fit everything
[00:07:54.520 --> 00:07:59.860]   and not everything gets done. Well, that's fine because what you do is the next day,
[00:07:59.860 --> 00:08:04.800]   when you create your new plan, you're going to take everything from your list from the day before
[00:08:04.800 --> 00:08:08.700]   that was added new, this capture stuff and put it places on your calendar. This is also when you'll
[00:08:08.700 --> 00:08:12.320]   take the stuff you didn't get done and make sure those show up for a new day. And maybe you move them to
[00:08:12.320 --> 00:08:17.080]   the current day, or you look into the future to find a day that's less crowded. And so in this plan,
[00:08:17.080 --> 00:08:20.420]   you make a plan, you do your best, you capture stuff on your sheet of paper throughout the day.
[00:08:20.420 --> 00:08:24.580]   The next day, the new stuff and the stuff you didn't get done goes back to your calendar,
[00:08:24.580 --> 00:08:29.080]   and then you make a new plan for the day ahead. So what I like about this plan,
[00:08:29.760 --> 00:08:35.360]   and then I'll get into what I think is missing. I like the full capture methodology. Now, I can tell
[00:08:35.360 --> 00:08:40.420]   you, I had just read Getting Things Done, David Allen's book, not long before this, that book came
[00:08:40.420 --> 00:08:47.660]   out, I think in 2004, maybe 2003. I wrote this book largely in 2005. So I had just read that. And so
[00:08:47.660 --> 00:08:52.680]   clearly that full capture idea of everything you need to do needs to be written down somewhere. There's
[00:08:52.680 --> 00:08:58.660]   nothing that you only are keeping track of in your head. That suffuses this system. And so I like that.
[00:08:58.660 --> 00:09:02.400]   I still think that's a very good idea. Things you're only keeping track of in your head either
[00:09:02.400 --> 00:09:09.280]   cause stress or will be forgotten. The other thing I like about this, and this was obviously a big
[00:09:09.280 --> 00:09:16.800]   emphasis in my student book, low friction. I was really careful that when you go through your day,
[00:09:16.800 --> 00:09:20.360]   you just have like a sheet of paper with you that you're glancing at to be like, what should I do next?
[00:09:20.360 --> 00:09:25.140]   And you can just jot things down on. It's a paper in your pocket, right? No systems, no logging into
[00:09:25.140 --> 00:09:28.640]   anything, no complicated planners back. It would just jot things down on this paper.
[00:09:28.640 --> 00:09:34.080]   And the only time you really have to grapple with tools beyond that sheet of paper is once every
[00:09:34.080 --> 00:09:38.720]   morning where you say, okay, let me move things back into my calendar. Let me update my calendar.
[00:09:38.720 --> 00:09:42.120]   Let me make a plan for the day ahead. And that was supposed to take only five minutes. So I like that
[00:09:42.120 --> 00:09:50.360]   simplicity. I like the planning, the rudimentary planning in this system too, of tasks go on a day.
[00:09:50.360 --> 00:09:53.680]   So you're kind of making a plan like this day looks light. Let me try to do things there.
[00:09:54.480 --> 00:10:00.580]   As opposed to just having a bunch of to-dos and saying, let me try to get some of these done
[00:10:00.580 --> 00:10:06.560]   today. So it was a much more of an intentional, that's a time block planning philosophy, being
[00:10:06.560 --> 00:10:09.460]   intentional about your time as opposed to just being reactive or saying, hey, what should I,
[00:10:09.460 --> 00:10:14.540]   what should I work on next? Hey, it's Cal. I wanted to interrupt briefly to say that if you're enjoying
[00:10:14.540 --> 00:10:21.520]   this video, then you need to check out my new book, Slow Productivity, The Lost Art of Accomplishment
[00:10:21.520 --> 00:10:29.320]   Without Burnout. This is like the Bible for most of the ideas we talk about here in these videos. You can
[00:10:29.320 --> 00:10:37.400]   get a free excerpt at calnewport.com slash slow. I know you're going to like it. Check it out. Now let's
[00:10:37.400 --> 00:10:42.400]   get back to the video. This plan works really well with something I talked about later in this book
[00:10:42.400 --> 00:10:48.340]   and I still talk about today, which was put your regular work on your calendar as well. So this
[00:10:48.340 --> 00:10:53.340]   type of planning for a student works really well when regular work like reading assignments, problem
[00:10:53.340 --> 00:10:58.640]   sets, labs, stuff you know is due on a regular basis. When you put the time when you're going to work on
[00:10:58.640 --> 00:11:04.140]   those things on your calendar in advance for the whole semester. And so then that just becomes part of
[00:11:04.140 --> 00:11:08.240]   your day. You're not even thinking about studying is just the same as like going to class. I have
[00:11:08.240 --> 00:11:13.760]   class at 11. I have studying from 1 to 2.30 on this type of reading. So making that more automatic
[00:11:13.760 --> 00:11:20.000]   worked really well with this system. Another thing I added later, I think after this book came out,
[00:11:20.000 --> 00:11:24.200]   I talked about this on my blog and it's a little known fact that, well, maybe somewhat known, Jesse,
[00:11:24.200 --> 00:11:28.660]   but my blog, Study Hacks, which now became my newsletter as well, originally started in the aftermath
[00:11:28.660 --> 00:11:32.820]   of this book as a way to discuss ideas that didn't make it into this book that were about this book.
[00:11:33.140 --> 00:11:36.840]   It was the missing chapters for the straight A student book was its original purpose.
[00:11:36.840 --> 00:11:40.620]   And I, there I introduced the idea of, you know what, at the beginning of the semester,
[00:11:40.620 --> 00:11:44.840]   do an extra planning. So this is the origin of multi-scale planning where you go and find all
[00:11:44.840 --> 00:11:49.120]   your major deadlines and start working backwards from those deadlines and putting markers on your
[00:11:49.120 --> 00:11:55.140]   calendar. Like three weeks before midterm, study plan for the midterm, you know, a month before the
[00:11:55.140 --> 00:11:58.860]   term paper, make your plan for when you're going to write this midterm and then get that onto your
[00:11:58.860 --> 00:12:03.120]   calendar. So it was all about like when you encounter your day, the stuff was there that you need.
[00:12:03.120 --> 00:12:08.840]   Okay. So what's missing here? Well, obviously the task volume is very low, which would make sense for
[00:12:08.840 --> 00:12:16.680]   a college student in the early two thousands. If you were, let's say a standard 2026, 2025 knowledge
[00:12:16.680 --> 00:12:20.700]   worker, your task volume is going to be much, much higher because of tools like email and Slack.
[00:12:20.900 --> 00:12:27.380]   That's not even dealt with in here. The task are things like do your laundry or pay your cell phone
[00:12:27.380 --> 00:12:30.860]   bill. You had a sort of very reasonable amount of tasks. So of course they could live on your calendar
[00:12:30.860 --> 00:12:35.960]   in the modern professional context. You might have many hundreds of different things to do. So to try
[00:12:35.960 --> 00:12:39.980]   to like assign everything to what day you think you're going to do it, that does not make sense with
[00:12:39.980 --> 00:12:48.040]   modern, uh, modern task volumes that you would see with sort of modern jobs. Um, I'm time blocking,
[00:12:48.040 --> 00:12:55.740]   but I'm doing it roughly. Whereas by the time I got 10 years after this book was deep work, I was like,
[00:12:55.740 --> 00:12:59.500]   no, no, just time block specifically, draw the blocks, block out all your working hours. Here,
[00:12:59.500 --> 00:13:03.660]   I was kind of roughly doing it. I was like, write down what to do as you want to do. And maybe like
[00:13:03.660 --> 00:13:07.660]   mark with the time you think you're going to do them that evolved into, you might as well just block
[00:13:07.660 --> 00:13:12.480]   your hours of your working day. Um, this is also missing shutdown rituals, which is very important,
[00:13:12.480 --> 00:13:18.200]   have a way of making a transition from I'm working to not working. That's very clear. I think that's
[00:13:18.200 --> 00:13:21.620]   particularly important in college context. You'll just work forever, but it's important in other
[00:13:21.620 --> 00:13:28.740]   work contexts as well. But all in all, I think this is actually, I am seeing seeds of lots of my ideas
[00:13:28.740 --> 00:13:33.120]   in this system and I like it simplicity. So where would this make sense? I guess if you don't have a large
[00:13:33.120 --> 00:13:38.660]   task volume, you're not plugged in the email, having to send them, receive 150 messages a day
[00:13:38.660 --> 00:13:43.240]   on 17 committees and working on 19 projects. If you have a pretty controlled task volume,
[00:13:43.240 --> 00:13:48.060]   a pretty autonomous schedule, something like this could work. Just make your calendar, your home.
[00:13:48.060 --> 00:13:51.760]   That's where your tasks live. You make a plan each day based on the calendar for the day,
[00:13:51.760 --> 00:13:56.380]   maybe throw in some higher scale planning, you know, once a month or once a semester, get some major
[00:13:56.380 --> 00:14:00.960]   deadlines on there. It works well. It really would take only five minutes a day. So there is a lesson
[00:14:00.960 --> 00:14:05.380]   here. It's like not every system needs to be the type of system that a super busy modern business
[00:14:05.380 --> 00:14:10.740]   person would need to tame their work. You know, some situations, your workflow is simpler, simpler
[00:14:10.740 --> 00:14:16.900]   systems work. As long as you keep the key ideas that show up here that have remained in my thinking
[00:14:16.900 --> 00:14:21.120]   about time management organization to this day, which is full capture, some intention over your time,
[00:14:21.120 --> 00:14:28.020]   as opposed to just working off of a list. And, um, basically that actually, those are the two
[00:14:28.020 --> 00:14:31.900]   things, full capture and intention about your time. And that's there. I guess maybe I'll throw
[00:14:31.900 --> 00:14:35.080]   a low friction in there and keeping the friction as low as possible. So I don't know. I think it
[00:14:35.080 --> 00:14:41.260]   holds up. Desi, what do you think? 20 years later? Yeah, I've read that book and I've gifted it to
[00:14:41.260 --> 00:14:46.900]   a bunch of kids that I coach that go off to school. Yeah. School is easier. School is easier. The main
[00:14:46.900 --> 00:14:52.320]   thing missing from this book is focus, training your mind. That's the missing chapter that today I would
[00:14:52.320 --> 00:14:56.980]   add if I was rewriting it. Um, you didn't start that till after your freshman year though, right?
[00:14:56.980 --> 00:15:04.300]   Yeah. Yeah. This was my, uh, God, what's the timeline? No, I graduated in 2004. This book,
[00:15:04.300 --> 00:15:09.680]   it came out in 2006. No, I'm talking about the process of you doing the, you doing the work.
[00:15:09.680 --> 00:15:17.380]   Oh. Like you studying that way. Yes, that's right. So that's right. So the, the, the, the backstory of
[00:15:17.380 --> 00:15:22.300]   this book, okay, how to become a straight A student, the, the original draft, and this is
[00:15:22.300 --> 00:15:27.440]   true of this, the final draft, like most of the ideas are mine, right? Because, uh, I did very well
[00:15:27.440 --> 00:15:31.800]   in school after my freshman year. So you're absolutely right about that. So my, my backstory was
[00:15:31.800 --> 00:15:36.180]   I went to Dartmouth college coming out of just like a public school. I wasn't coming out one of these
[00:15:36.180 --> 00:15:41.360]   elite private schools where they learn how to study. And so my first year was fine, but not great. I think
[00:15:41.360 --> 00:15:45.440]   I had to pass fail a course or two here to prevent like a bad, like a really bad grade. And okay.
[00:15:45.440 --> 00:15:50.100]   And I was rowing crew and I was kind of busy. And then I had this change where I said, I want to
[00:15:50.100 --> 00:15:55.540]   get serious about being a student. I got very systematic about my study habits. Why am I
[00:15:55.540 --> 00:15:59.420]   studying this way versus that? How am I managing my time and my schedule? And I experimented to figure
[00:15:59.420 --> 00:16:04.300]   out a set of tools that worked well. And that's when my grades got fantastic and got four O's every
[00:16:04.300 --> 00:16:08.400]   quarter, sophomore, junior, and senior, except for my senior spring in which I got one A minus.
[00:16:08.400 --> 00:16:12.380]   And it was in political philosophy, which is why I hate John Locke to this day.
[00:16:13.820 --> 00:16:17.700]   Damn you, Locke. I actually, it's true, Jesse, when we were doing the promotion for this book,
[00:16:17.700 --> 00:16:24.160]   I went back to Dartmouth and got my transcript. And so we would send it. We would send like copies of
[00:16:24.160 --> 00:16:28.860]   my transcript to prove that like I actually got all these A's or whatever. Yeah. So yeah. So then I
[00:16:28.860 --> 00:16:32.500]   figured out, so basically what I figured out is if you're systematic about being a student, by which
[00:16:32.500 --> 00:16:37.300]   like treat it like a business executive would treat their job, like really caring about how you do it.
[00:16:37.640 --> 00:16:44.320]   school wasn't that hard. Like you could do, you could do well without as much time as you thought.
[00:16:44.320 --> 00:16:53.400]   So basically what I did to pitch this book is I had gone to, I was an early inductee in the Phi Beta
[00:16:53.400 --> 00:16:59.080]   Kappa because I had such a high GPA. So like the top 1% of students, they would induct in the Phi Beta
[00:16:59.080 --> 00:17:04.220]   Kappa early. So I was, I was very, you know, I was, I think like top five in my class or something,
[00:17:04.300 --> 00:17:08.680]   right out of a thousand. I had a very high GPA. And that was back when it was harder to do that,
[00:17:08.680 --> 00:17:14.260]   especially in computer science. And so I went to this thing with like the top 30 students GPA wise
[00:17:14.260 --> 00:17:17.320]   in the class. And I was like, oh, wow, like I recognize some of these students. They're not
[00:17:17.320 --> 00:17:21.120]   grinds or whatever. And, and I interviewed them a little bit about like, how do you study? I think
[00:17:21.120 --> 00:17:24.560]   I interviewed everyone. I sent them an email interview and it was like based off my techniques
[00:17:24.560 --> 00:17:28.840]   and their techniques that I came up with most of the ideas in the book. But then after I handed in the
[00:17:28.840 --> 00:17:35.200]   first draft of the manuscript, my editor was like, uh, Ann Campbell is her name that she was like,
[00:17:35.200 --> 00:17:38.620]   I think, you know, we need to hear from other students, not just from Dartmouth and from your
[00:17:38.620 --> 00:17:44.600]   class at Dartmouth. So then I went out and surveyed, uh, straight A students from a bunch of schools.
[00:17:44.600 --> 00:17:49.340]   And then I integrated their quotes kind of into the book and I changed some of the, I learned some
[00:17:49.340 --> 00:17:53.720]   things from them and I used their ideas, but a lot of the ideas were in place, like before I interviewed
[00:17:53.720 --> 00:17:56.400]   them. So there's like, you know, there's a lot of quotes from students all thrown through.
[00:17:56.400 --> 00:17:59.340]   Those kind of were added later. So that's a little bit peek behind the curtain.
[00:17:59.340 --> 00:18:01.880]   How did you find the straight A students at other schools?
[00:18:01.880 --> 00:18:07.080]   I would look at things like, uh, back then my technique was typically look for
[00:18:07.080 --> 00:18:11.320]   press releases or articles from schools that would say things like
[00:18:11.320 --> 00:18:17.320]   Phi Beta Kappa class announced. And then what I would do, this was my technique for my first book as
[00:18:17.320 --> 00:18:24.040]   well, is all you have back then, all you had to do was find any student's email address and you
[00:18:24.040 --> 00:18:29.460]   could learn the naming convention. So you would find anyone's email address at Harvard and you'd be
[00:18:29.460 --> 00:18:35.060]   like, Oh, it's first name dot last name at FAS dot Harvard dot edu, right? Faculty of arts and
[00:18:35.060 --> 00:18:39.980]   sciences. And they're like, great. Then I'll see this other student's name on a press release about
[00:18:39.980 --> 00:18:45.440]   Phi Beta Kappa university or whatever at Harvard. So I'll just do their first name dot last name at
[00:18:45.440 --> 00:18:50.520]   FAS. I would learn to format and then I would cold email. And that used to work back then. Um,
[00:18:50.580 --> 00:18:53.800]   and that's how I would do it. And I got the interviews and I threw it in. Uh, so those are
[00:18:53.800 --> 00:18:58.160]   those, those are those ideas. But basically it was like, look, you treat, man, look at these old
[00:18:58.160 --> 00:19:04.440]   references, reality check bands, you treat school systematically. But you know what the thing is
[00:19:04.440 --> 00:19:09.960]   I've learned? I think this is true about a lot of jobs. Forget school. I think a lot of jobs,
[00:19:09.960 --> 00:19:15.600]   like you have some sort of reasonable system for organizing yourself, especially like in the
[00:19:15.600 --> 00:19:20.900]   first 10 years of a job, I think you're at our age jobs become more about like leadership and your
[00:19:20.900 --> 00:19:24.520]   ability to work with other people and other types of things. But like in the first 10 years of your
[00:19:24.520 --> 00:19:28.780]   job, 15 years of your job, you have some sort of system for organizing yourself, keeping track of
[00:19:28.780 --> 00:19:32.540]   what has to do some sort of way you make plans for what you're going to do. It really seems like a
[00:19:32.540 --> 00:19:38.960]   superpower. People are just like, you're amazing. Like it, people are so haphazard that having a plan
[00:19:38.960 --> 00:19:42.980]   can get you like the equivalent of straight A's. So I think that that's cool to see that,
[00:19:42.980 --> 00:19:47.180]   that system, I guess, more or less holds up. But that's the thing that's missing is back then,
[00:19:47.180 --> 00:19:51.640]   I never would have thought about focus. It didn't, we didn't have phones. When I started,
[00:19:51.640 --> 00:19:55.840]   most people didn't have laptops. There was no way to avoid, this goes back to our recent episodes,
[00:19:55.840 --> 00:19:59.760]   Jesse, there was no way to avoid getting lots of cognitive exercise. Like studying was boring.
[00:19:59.760 --> 00:20:04.000]   You had no distractions. You were at a desk at a carrel somewhere. There was nothing there to
[00:20:04.000 --> 00:20:08.520]   distract you. I mean, you could walk across the room to wait in line for a public computer terminal
[00:20:08.520 --> 00:20:14.060]   to check your email. Like that was it. So like people just got lots of, you just read and thought
[00:20:14.060 --> 00:20:18.460]   and studied and you never, you never thought about focus as mattering. 10 years after this book came
[00:20:18.460 --> 00:20:22.360]   out, especially 20 years after this book came out, this is like the number one problem faced by students
[00:20:22.360 --> 00:20:28.000]   is that they're so distracted that it's their brain is in a perpetual state of fragmented cognitive
[00:20:28.000 --> 00:20:32.120]   context, which makes it impossible to focus. So like that would have to be chapter. But I talk about
[00:20:32.120 --> 00:20:37.280]   focus in here as being important, but I don't see it as something like practice and protect. I just say
[00:20:37.280 --> 00:20:41.460]   if you, if you focus really hard, you get your work done faster, but I would have a much bigger
[00:20:41.460 --> 00:20:46.420]   chapter about now if I was ever to, was ever going to rewrite that. I don't really have time for that
[00:20:46.420 --> 00:20:52.520]   though. All right. So there we go. That's our deep dive. We got a lot of good questions. So let's do
[00:20:52.520 --> 00:20:58.900]   those. But first take a brief moment to hear from one of our sponsors. We'll talk about our friends
[00:20:58.900 --> 00:21:06.280]   at Cozy Earth. I love my Cozy Earth bamboo sheet set. So we have, my wife and I have two sets of
[00:21:06.280 --> 00:21:09.320]   these sheets. We've talked about this before. We like them so much. We want to make sure that when
[00:21:09.320 --> 00:21:13.940]   one set of sheet is, uh, is being cleaned, there's another one to be in our bed. Jesse, we just bought
[00:21:13.940 --> 00:21:18.820]   a third set of Cozy Earth bamboo sheets because here's what we were thinking about. We, uh, sometimes
[00:21:18.820 --> 00:21:27.640]   have visitors and like we were in, my wife and I went to Philadelphia and her parents watched the kids.
[00:21:27.640 --> 00:21:31.040]   so they stayed in our room. So we changed the sheets. My wife would like, we need a third set
[00:21:31.040 --> 00:21:36.440]   of sheets so that in that scenario, we can change back to a fresh pair of Cozy Earth sheets. So like
[00:21:36.440 --> 00:21:40.620]   our whole, when you get home. Yeah. When we get home. So our whole system is now like, there's no
[00:21:40.620 --> 00:21:45.620]   scenario in which we're not sleeping on the Cozy Earth bamboo sheets. That's really how comfortable
[00:21:45.620 --> 00:21:49.900]   they are. Softest, coolest, most breathable sheets you'll ever own. Designed to restore,
[00:21:49.900 --> 00:21:55.860]   refresh, and revitalize you every night. If I could just cut a hole in the top of the sheet and wear it
[00:21:55.860 --> 00:22:00.160]   like a robe, like a toga, I would. Jesse won't let me do it, but it's that comfortable.
[00:22:00.160 --> 00:22:04.920]   Um, they actually do have clothing as well. I have the sweatshirt. My wife has the pajamas.
[00:22:04.920 --> 00:22:10.740]   Uh, so they, you could get clothing that has the same comfortable fabric in it, but I'm telling you,
[00:22:10.740 --> 00:22:17.340]   when you sleep on these sheets, they're, they're so soft, they're cooling. We really have a hard time
[00:22:17.340 --> 00:22:21.540]   now sleeping without them. I a hundred percent recommend them. And then once you love those,
[00:22:21.540 --> 00:22:27.140]   get the pajamas so that you can kind of have the Cozy Earth feel, follow you everywhere else you go.
[00:22:27.140 --> 00:22:31.180]   Um, if you're on the fence, don't worry. You can try it risk-free for a hundred nights.
[00:22:31.180 --> 00:22:34.660]   Love it or send it back. No questions asked. There's a 10 year warranty on all their bedding
[00:22:34.660 --> 00:22:38.500]   product. You will love it. These sheets are very, very comfortable. Uh, I don't know. There's a few
[00:22:38.500 --> 00:22:43.620]   things I can endorse more strongly than I endorse these sheets. So make sleep a priority. Now visit
[00:22:43.620 --> 00:22:49.640]   cozyearth.com and use my exclusive code deep for up to 40% off Cozy Earth's best-selling sheets,
[00:22:49.640 --> 00:22:55.580]   towels, pajamas, and more. Oh, we have the towels as well. Hmm. Super soft. That's cozyearth.com
[00:22:55.580 --> 00:23:01.560]   code deep. And if you get a post-purchase survey, tell them you heard about Cozy Earth right here on
[00:23:01.560 --> 00:23:07.080]   the deep questions podcast. I also want to talk about our longtime sponsors at Grammarly from emails to
