
[00:00:00.000 --> 00:00:03.460]   [MUSIC PLAYING]
[00:04:54.360 --> 00:04:57.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:04:57.360 --> 00:05:00.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:00.360 --> 00:05:03.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:03.360 --> 00:05:06.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:06.360 --> 00:05:09.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:09.360 --> 00:05:12.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:12.360 --> 00:05:15.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:15.360 --> 00:05:18.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:18.360 --> 00:05:21.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:21.360 --> 00:05:24.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:24.360 --> 00:05:27.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:27.360 --> 00:05:30.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:30.360 --> 00:05:33.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:33.360 --> 00:05:36.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:36.360 --> 00:05:39.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:39.360 --> 00:05:42.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:42.360 --> 00:05:45.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:45.360 --> 00:05:48.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:48.360 --> 00:05:51.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:51.360 --> 00:05:54.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:54.360 --> 00:05:57.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:05:57.360 --> 00:06:00.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:00.360 --> 00:06:03.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:03.360 --> 00:06:06.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:06.360 --> 00:06:09.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:09.360 --> 00:06:12.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:12.360 --> 00:06:15.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:15.360 --> 00:06:18.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:18.360 --> 00:06:21.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:21.360 --> 00:06:24.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:24.360 --> 00:06:27.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:27.360 --> 00:06:30.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:30.360 --> 00:06:33.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:33.360 --> 00:06:36.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:36.360 --> 00:06:39.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:39.360 --> 00:06:42.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:42.360 --> 00:06:45.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:45.360 --> 00:06:48.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:48.360 --> 00:06:51.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:51.360 --> 00:06:54.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:54.360 --> 00:06:57.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:06:57.360 --> 00:07:00.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:00.360 --> 00:07:03.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:03.360 --> 00:07:06.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:06.360 --> 00:07:09.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:09.360 --> 00:07:12.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:12.360 --> 00:07:15.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:15.360 --> 00:07:18.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:18.360 --> 00:07:21.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:21.360 --> 00:07:24.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:24.360 --> 00:07:27.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:27.360 --> 00:07:30.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:30.360 --> 00:07:33.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:33.360 --> 00:07:36.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:36.360 --> 00:07:39.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:39.360 --> 00:07:42.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:42.360 --> 00:07:45.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:45.360 --> 00:07:48.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:48.360 --> 00:07:51.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:51.360 --> 00:07:54.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:54.360 --> 00:07:57.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:07:57.360 --> 00:08:00.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:00.360 --> 00:08:03.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:03.360 --> 00:08:06.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:06.360 --> 00:08:09.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:09.360 --> 00:08:12.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:12.360 --> 00:08:15.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:15.360 --> 00:08:18.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:18.360 --> 00:08:21.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:21.360 --> 00:08:24.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:24.360 --> 00:08:27.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:27.360 --> 00:08:30.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:30.360 --> 00:08:33.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:33.360 --> 00:08:36.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:36.360 --> 00:08:39.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:39.360 --> 00:08:42.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:42.360 --> 00:08:45.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:45.360 --> 00:08:48.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:48.360 --> 00:08:51.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:51.360 --> 00:08:54.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:54.360 --> 00:08:57.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:08:57.360 --> 00:09:00.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:00.360 --> 00:09:03.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:03.360 --> 00:09:06.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:06.360 --> 00:09:09.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:09.360 --> 00:09:12.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:12.360 --> 00:09:15.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:15.360 --> 00:09:18.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:18.360 --> 00:09:21.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:21.360 --> 00:09:24.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:24.360 --> 00:09:27.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:27.360 --> 00:09:30.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:30.360 --> 00:09:33.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:33.360 --> 00:09:36.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:36.360 --> 00:09:39.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:39.360 --> 00:09:42.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:42.360 --> 00:09:45.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:45.360 --> 00:09:48.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:48.360 --> 00:09:51.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:51.360 --> 00:09:54.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:54.360 --> 00:09:57.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:09:57.360 --> 00:10:00.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:00.360 --> 00:10:03.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:03.360 --> 00:10:06.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:06.360 --> 00:10:09.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:09.360 --> 00:10:12.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:12.360 --> 00:10:15.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:15.360 --> 00:10:18.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:18.360 --> 00:10:21.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:21.360 --> 00:10:24.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:24.360 --> 00:10:27.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:27.360 --> 00:10:30.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:30.360 --> 00:10:33.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:33.360 --> 00:10:36.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:36.360 --> 00:10:39.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:39.360 --> 00:10:42.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:42.360 --> 00:10:45.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:45.360 --> 00:10:48.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:48.360 --> 00:10:51.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:51.360 --> 00:10:54.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:54.360 --> 00:10:57.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:10:57.360 --> 00:11:00.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:00.360 --> 00:11:03.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:03.360 --> 00:11:06.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:06.360 --> 00:11:09.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:09.360 --> 00:11:12.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:12.360 --> 00:11:15.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:15.360 --> 00:11:18.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:18.360 --> 00:11:21.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:21.360 --> 00:11:24.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:24.360 --> 00:11:27.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:27.360 --> 00:11:30.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:30.360 --> 00:11:33.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:33.360 --> 00:11:36.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:36.360 --> 00:11:39.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:39.360 --> 00:11:42.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:42.360 --> 00:11:45.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:45.360 --> 00:11:48.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:48.360 --> 00:11:51.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
[00:11:51.360 --> 00:11:54.360]   [MUSIC - "TO GOD BE THE GLORY, GREAT THINGS HE HAS DONE"]
