
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:05:05.600 --> 00:05:06.200]   seek?'"
[00:05:06.200 --> 00:05:07.160]   Gave himself up.
[00:05:07.160 --> 00:05:07.680]   So he knew.
[00:05:07.680 --> 00:05:08.640]   He knew it was coming.
[00:05:08.640 --> 00:05:10.280]   He knew everything.
[00:05:10.280 --> 00:05:15.880]   And another reason is the moment was one of agony,
[00:05:15.880 --> 00:05:18.200]   not theological curiosity.
[00:05:18.200 --> 00:05:21.000]   The moment was one of agony.
[00:05:21.000 --> 00:05:26.720]   And a third thought on the fact that he's not
[00:05:26.720 --> 00:05:29.560]   asking a question so much as expressing a horror
[00:05:29.560 --> 00:05:37.640]   is the words are a reflex of immersion in Psalm 22.
[00:05:37.640 --> 00:05:38.520]   Seems.
[00:05:38.520 --> 00:05:40.160]   I mean, they're a direct quotation.
[00:05:40.160 --> 00:05:43.280]   But when you're hanging on the cross,
[00:05:43.280 --> 00:05:46.600]   you don't say, oh, I want to quote some scripture here.
[00:05:46.600 --> 00:05:50.800]   It either is in you as the very essence
[00:05:50.800 --> 00:05:54.440]   of your messianic calling, or it's not.
[00:05:54.440 --> 00:05:58.560]   And if it's in you, then you give vent
[00:05:58.560 --> 00:06:04.400]   at the worst moment of your life with the appointment
[00:06:04.400 --> 00:06:08.560]   of your father scripted in Psalm 22.
[00:06:08.560 --> 00:06:13.880]   That seems to be right at the heart of what's going on.
[00:06:13.880 --> 00:06:18.320]   Let me read verses 22 to 24 of this psalm.
[00:06:18.320 --> 00:06:20.840]   It goes like this, Psalm 22.
[00:06:20.840 --> 00:06:23.560]   "I will tell of your name to my brothers
[00:06:23.560 --> 00:06:25.360]   in the midst of the congregation.
[00:06:25.360 --> 00:06:27.520]   I will praise you.
[00:06:27.520 --> 00:06:30.320]   You who fear the Lord, praise him.
[00:06:30.320 --> 00:06:33.240]   All you offspring of Jacob, glorify him.
[00:06:33.240 --> 00:06:37.160]   Stand in awe of him, all you offspring of Israel,
[00:06:37.160 --> 00:06:41.160]   for he has not despised or abhorred
[00:06:41.160 --> 00:06:44.000]   the affliction of the afflicted.
[00:06:44.000 --> 00:06:47.600]   And he has not hidden his face from him,
[00:06:47.600 --> 00:06:50.840]   but has heard when he cried."
[00:06:50.840 --> 00:06:57.400]   In other words, this psalm ends with a note of triumph.
[00:06:57.400 --> 00:07:01.600]   So Jesus isn't curious about wondering,
[00:07:01.600 --> 00:07:03.800]   how's this going to turn out?
[00:07:03.800 --> 00:07:08.840]   He had embedded in his soul both the horrors
[00:07:08.840 --> 00:07:11.480]   of the moment of abandonment, and he
[00:07:11.480 --> 00:07:15.440]   had embedded in his soul for the joy that was set before him,
[00:07:15.440 --> 00:07:20.800]   I've got a promise, and God will not despise me in the end.
[00:07:20.800 --> 00:07:22.880]   He will take me back.
[00:07:22.880 --> 00:07:27.200]   So at some level, he knows it's not a final cry
[00:07:27.200 --> 00:07:28.640]   or an ultimate cry.
[00:07:28.640 --> 00:07:32.560]   He endured the cross for the joy that was set before him.
[00:07:32.560 --> 00:07:36.000]   And the why is not a request for a theological answer.
[00:07:36.000 --> 00:07:39.200]   It's a real cry of spiritual desolation
[00:07:39.200 --> 00:07:42.120]   with words that were second nature,
[00:07:42.120 --> 00:07:45.800]   because his whole life was scripted by God.
[00:07:45.800 --> 00:07:50.600]   And I think the last reason, we should say, for this,
[00:07:50.600 --> 00:07:54.080]   therefore, is that this psalm was his life,
[00:07:54.080 --> 00:07:58.400]   crying out reflexively in agony with these words
[00:07:58.400 --> 00:08:03.120]   of this psalm, "Show that as horrible as it is,
[00:08:03.120 --> 00:08:07.040]   it was all going according to plan."
[00:08:07.040 --> 00:08:11.000]   All of it was the fulfillment of scripture.
[00:08:11.000 --> 00:08:16.440]   Even the worst of it was the fulfillment of scripture.
[00:08:16.440 --> 00:08:20.280]   And that moment was probably the worst moment
[00:08:20.280 --> 00:08:27.040]   in the history of the world, and it was scripture fulfilled.
[00:08:27.040 --> 00:08:31.960]   So he said these words, one, because there
[00:08:31.960 --> 00:08:35.280]   was a real forsakenness for our sake.
[00:08:35.280 --> 00:08:38.400]   Two, he was expressing desolation,
[00:08:38.400 --> 00:08:40.240]   not asking for an answer.
[00:08:40.240 --> 00:08:45.120]   And three, he was amazingly fulfilling scripture
[00:08:45.120 --> 00:08:47.200]   in the horror of it all and witnessing
[00:08:47.200 --> 00:08:51.760]   to the perfection of the plan of salvation.
[00:08:51.760 --> 00:08:52.800]   Thank you, Pastor John.
[00:08:52.800 --> 00:08:55.120]   And thank you for taking a moment from your day
[00:08:55.120 --> 00:08:56.360]   to listen to the podcast.
[00:08:56.360 --> 00:08:58.960]   You can find our free apps and search our past episodes
[00:08:58.960 --> 00:09:00.800]   and get us a question of your own online
[00:09:00.800 --> 00:09:05.480]   at desiringgod.org/askpastorjohn.
[00:09:05.480 --> 00:09:07.080]   Well, tomorrow, John Pepper will explain
[00:09:07.080 --> 00:09:11.000]   why going to church does not make you a Christian
[00:09:11.000 --> 00:09:13.200]   by looking at one of the essential core realities
[00:09:13.200 --> 00:09:14.120]   of Christian life.
[00:09:14.120 --> 00:09:15.440]   Don't miss this episode.
[00:09:15.440 --> 00:09:16.520]   I'm your host, Tony Reinke.
[00:09:16.520 --> 00:09:19.720]   I'll see you tomorrow on the Ask Pastor John podcast.
[00:09:20.160 --> 00:09:23.200]   [MUSIC PLAYING]
[00:09:23.200 --> 00:09:26.560]   [MUSIC PLAYING]
[00:09:26.560 --> 00:09:28.620]   you

