
[00:00:00.000 --> 00:00:02.240]   (upbeat music)
[00:03:03.080 --> 00:03:04.960]   through their Vacasa Partnership
[00:03:04.960 --> 00:03:06.300]   and got a one-bedroom condo,
[00:03:06.300 --> 00:03:08.800]   which was way better than traveling in a hotel room
[00:03:08.800 --> 00:03:10.060]   with his three-year-old.
[00:03:10.060 --> 00:03:11.800]   A different Zach wrote in to say
[00:03:11.800 --> 00:03:13.680]   that he's planning on using his points
[00:03:13.680 --> 00:03:15.200]   that he's earned to fly business class
[00:03:15.200 --> 00:03:17.560]   for his upcoming honeymoon with his wife
[00:03:17.560 --> 00:03:19.480]   on her first trip to Asia this year.
[00:03:19.480 --> 00:03:21.920]   First off, congrats, Zach and your wife,
[00:03:21.920 --> 00:03:23.960]   and I hope that you have an amazing trip.
[00:03:23.960 --> 00:03:25.760]   I know we talk a lot about international travel,
[00:03:25.760 --> 00:03:28.680]   but let's focus on one domestic win from Angie.
[00:03:28.680 --> 00:03:31.440]   She wanted to take her children to all 50 states,
[00:03:31.440 --> 00:03:33.160]   and by August, she will have done it.
[00:03:33.160 --> 00:03:35.320]   She did that by opening up an Alaska card
[00:03:35.320 --> 00:03:36.920]   and her husband did the same,
[00:03:36.920 --> 00:03:39.160]   both of which come with a companion fare.
[00:03:39.160 --> 00:03:40.800]   So between the companion fares
[00:03:40.800 --> 00:03:43.080]   and the points they got on the sign-up bonus,
[00:03:43.080 --> 00:03:45.140]   she was able to reduce the cost
[00:03:45.140 --> 00:03:48.640]   of more than $7,000 in flights to Alaska
[00:03:48.640 --> 00:03:52.000]   for her whole family down to less than half of that,
[00:03:52.000 --> 00:03:53.600]   and that was a family of five.
[00:03:53.600 --> 00:03:55.800]   Another honeymoon win from Lexi.
[00:03:55.800 --> 00:03:59.360]   She booked 10 nights in Hawaii, in Kauai and Maui,
[00:03:59.360 --> 00:04:02.280]   at Hyatt's using her Chase Sapphire preferred sign-up bonuses
[00:04:02.280 --> 00:04:04.360]   that she and her fiance opened up
[00:04:04.360 --> 00:04:07.360]   to meet the minimum spend for all their wedding expenses,
[00:04:07.360 --> 00:04:11.760]   and they're now going on a $6,000 honeymoon just on points.
[00:04:11.760 --> 00:04:14.160]   So first off, congrats to Lexi and her husband.
[00:04:14.160 --> 00:04:15.800]   I hope you guys have an amazing wedding
[00:04:15.800 --> 00:04:17.240]   and a great honeymoon.
[00:04:17.240 --> 00:04:19.800]   Finally, Tim loved the Japan episode so much
[00:04:19.800 --> 00:04:22.040]   that he's already booked a trip using points
[00:04:22.040 --> 00:04:23.760]   to stay at the Park Hyatt in Kyoto,
[00:04:23.760 --> 00:04:25.680]   which is an amazing hotel.
[00:04:25.680 --> 00:04:26.780]   He's going in July.
[00:04:26.780 --> 00:04:28.640]   I'm so sure you'll have a great time.
[00:04:28.640 --> 00:04:30.720]   Everyone should check that out if they have the points
[00:04:30.720 --> 00:04:32.740]   and they have the opportunity.
[00:04:32.740 --> 00:04:35.160]   And then the biggest win I think we've ever had
[00:04:35.160 --> 00:04:37.940]   is Liz wrote in and said that the insurance episode
[00:04:37.940 --> 00:04:39.520]   came just at the right time.
[00:04:39.520 --> 00:04:42.240]   She was pricing out life insurance policies for her family
[00:04:42.240 --> 00:04:45.000]   and didn't realize the concept of laddering or layering
[00:04:45.000 --> 00:04:47.980]   was an option and it was exactly what she needed.
[00:04:47.980 --> 00:04:50.600]   So she priced out things with seven different carriers
[00:04:50.600 --> 00:04:52.920]   and the layered policy they landed on,
[00:04:52.920 --> 00:04:54.720]   which is actually a 30-year term
[00:04:54.720 --> 00:04:56.720]   with 10 and 20-year riders,
[00:04:56.720 --> 00:04:59.880]   will end up saving them over $14,000
[00:04:59.880 --> 00:05:01.560]   over the life of the policy
[00:05:01.560 --> 00:05:04.120]   compared to the lowest 30-year term quote.
[00:05:04.120 --> 00:05:05.400]   But she did point out
[00:05:05.400 --> 00:05:07.960]   that not all insurance companies offer these features,
[00:05:07.960 --> 00:05:10.020]   so it's worth searching for one that does,
[00:05:10.020 --> 00:05:11.420]   but it's also worth making sure
[00:05:11.420 --> 00:05:13.080]   that you push the agents on it
[00:05:13.080 --> 00:05:15.080]   because her agent actually asked her
[00:05:15.080 --> 00:05:16.840]   how she knew how to do it this way
[00:05:16.840 --> 00:05:18.420]   and thought it was a really smart option
[00:05:18.420 --> 00:05:19.840]   that he hadn't thought about.
[00:05:19.840 --> 00:05:21.320]   So that is awesome.
[00:05:21.320 --> 00:05:23.280]   I'm so glad you did that.
[00:05:23.280 --> 00:05:25.660]   So that's a few of the wins I've heard from listeners,
[00:05:25.660 --> 00:05:27.840]   but I'll put a few more at the end of the episode
[00:05:27.840 --> 00:05:29.520]   'cause there's just so many great ones
[00:05:29.520 --> 00:05:31.300]   that I want you all to hear about.
[00:05:31.300 --> 00:05:32.840]   Next, I wanna talk briefly
[00:05:32.840 --> 00:05:35.640]   about what the All The Hacks membership is and isn't
[00:05:35.640 --> 00:05:37.760]   because I've gotten a few questions from you.
[00:05:37.760 --> 00:05:39.420]   First, it is not a guilt trip
[00:05:39.420 --> 00:05:41.320]   for you to feel pressured to join.
[00:05:41.320 --> 00:05:42.960]   If you think it'd add value to your life
[00:05:42.960 --> 00:05:44.820]   or if you've gotten so much value from the show
[00:05:44.820 --> 00:05:46.840]   that you wanna support me, great,
[00:05:46.840 --> 00:05:48.840]   but if not, totally fine.
[00:05:48.840 --> 00:05:49.920]   So what is it?
[00:05:49.920 --> 00:05:53.120]   My goal is to build a membership, something like AARP,
[00:05:53.120 --> 00:05:55.240]   but instead of focused on retired people,
[00:05:55.240 --> 00:05:58.380]   I wanna focus on people who like to optimize and upgrade
[00:05:58.380 --> 00:06:01.520]   and have the best experience and get the most out of life.
[00:06:01.520 --> 00:06:03.200]   So I wanna set up exclusive deals,
[00:06:03.200 --> 00:06:04.800]   products, and partnerships,
[00:06:04.800 --> 00:06:07.520]   and I actually just shared our first exclusive deal
[00:06:07.520 --> 00:06:09.480]   to members with trust and will
[00:06:09.480 --> 00:06:12.740]   who is offering 50% off their estate planning services
[00:06:12.740 --> 00:06:14.200]   to All The Hacks members.
[00:06:14.200 --> 00:06:16.900]   It's the product Amy and I use for our family.
[00:06:16.900 --> 00:06:18.980]   In fact, we just updated it last week
[00:06:18.980 --> 00:06:20.540]   to include our second daughter.
[00:06:20.540 --> 00:06:22.320]   I know, we should have done it sooner.
[00:06:22.320 --> 00:06:23.880]   So that's what I mean by exclusive deals.
[00:06:23.880 --> 00:06:26.020]   I hope we'll have more coming soon,
[00:06:26.020 --> 00:06:27.820]   but I also wanna build a community
[00:06:27.820 --> 00:06:29.640]   where members can connect with each other.
[00:06:29.640 --> 00:06:31.900]   So that's gonna be a part of the membership as well.
[00:06:31.900 --> 00:06:34.200]   In fact, our first members call is tomorrow.
[00:06:34.200 --> 00:06:35.840]   So if you end up joining quickly,
[00:06:35.840 --> 00:06:37.880]   I can send you the invite to that.
[00:06:37.880 --> 00:06:40.480]   And then at some point, I wanna build a community online,
[00:06:40.480 --> 00:06:42.160]   and I will consider opening that up
[00:06:42.160 --> 00:06:43.900]   or part of it to all listeners,
[00:06:43.900 --> 00:06:46.560]   but I'm gonna get my feet wet with members first.
[00:06:46.560 --> 00:06:47.560]   So if you wanna join,
[00:06:47.560 --> 00:06:50.500]   you can do that at allthehacks.com/join.
[00:06:50.500 --> 00:06:53.780]   And if not, I love you all the same, so no worries.
[00:06:53.780 --> 00:06:56.460]   Now, let's talk a little bit about credit cards.
[00:06:56.460 --> 00:06:58.500]   As you guys know, I have a page set up
[00:06:58.500 --> 00:07:00.460]   at allthehacks.com/cards,
[00:07:00.460 --> 00:07:02.900]   and one of the biggest ways you can support me and the show
[00:07:02.900 --> 00:07:05.680]   is to use those links when you apply for a new card.
[00:07:05.680 --> 00:07:07.800]   However, like I always say,
[00:07:07.800 --> 00:07:10.180]   I want you to get the best signup bonuses possible
[00:07:10.180 --> 00:07:12.900]   and sometimes those are from referral links.
[00:07:12.900 --> 00:07:14.860]   Unfortunately, I don't have much control
[00:07:14.860 --> 00:07:16.580]   over how that page works.
[00:07:16.580 --> 00:07:18.740]   So even if I know about a great referral offer,
[00:07:18.740 --> 00:07:20.900]   I can't include it on the page.
[00:07:20.900 --> 00:07:23.340]   In the past, I've gotten links from some listeners
[00:07:23.340 --> 00:07:26.540]   and from friends and put them in the show notes.
[00:07:26.540 --> 00:07:27.380]   And then on top of that,
[00:07:27.380 --> 00:07:29.620]   there's also some cards that I think are really great,
[00:07:29.620 --> 00:07:32.380]   like the Amex Green or the Built Rewards card,
[00:07:32.380 --> 00:07:34.180]   that because they don't have affiliate offers,
[00:07:34.180 --> 00:07:36.700]   they never end up showing up on that page either.
[00:07:36.700 --> 00:07:38.700]   Finally, there's just so much good information
[00:07:38.700 --> 00:07:40.840]   when you collect a list of all the cards,
[00:07:40.840 --> 00:07:43.000]   their signup bonuses, their annual fees,
[00:07:43.000 --> 00:07:45.380]   but there's no easy way to filter and sort
[00:07:45.380 --> 00:07:46.740]   on that information.
[00:07:46.740 --> 00:07:48.180]   So I had an idea.
[00:07:48.180 --> 00:07:51.420]   I fired up ChatGPT and I asked it to help me code
[00:07:51.420 --> 00:07:54.360]   a new page that had all that functionality.
[00:07:54.360 --> 00:07:56.520]   Honestly, I didn't think it would work at the start,
[00:07:56.520 --> 00:08:00.500]   but to my surprise, I got way further than I expected.
[00:08:00.500 --> 00:08:03.660]   I still have some design and user experience things to fix,
[00:08:03.660 --> 00:08:06.780]   and I haven't added all the filtering and sorting I want,
[00:08:06.780 --> 00:08:10.100]   but I actually have a working prototype of a new cards page
[00:08:10.100 --> 00:08:12.540]   that I'm excited to transition to soon.
[00:08:12.540 --> 00:08:14.800]   I actually hope it ends up being one of the best tools
[00:08:14.800 --> 00:08:16.640]   out there to find new cards,
[00:08:16.640 --> 00:08:19.380]   whether you wanna search on the biggest signup bonuses,
[00:08:19.380 --> 00:08:21.260]   the best earning in a category,
[00:08:21.260 --> 00:08:25.220]   or the best deals if you're over Chase's 5/24 restriction.
[00:08:25.220 --> 00:08:28.340]   So if you wanna check out an early version,
[00:08:28.340 --> 00:08:29.940]   you can go see the prototype
[00:08:29.940 --> 00:08:33.220]   at allthehacks.com/cardtool,
[00:08:33.220 --> 00:08:34.980]   and I would love your feedback,
[00:08:34.980 --> 00:08:37.220]   or if you're good with JavaScript or CSS,
[00:08:37.220 --> 00:08:39.820]   I would love your help getting it over the finish line,
[00:08:39.820 --> 00:08:41.300]   and then as soon as it's ready,
[00:08:41.300 --> 00:08:45.100]   allthehacks.com/cards will start directing to that new tool.
[00:08:45.100 --> 00:08:48.100]   So you can also just wait for that to happen.
[00:08:48.100 --> 00:08:50.480]   Okay, that's it with announcements.
[00:08:50.480 --> 00:08:52.540]   So let's move on to all the hacks and questions
[00:08:52.540 --> 00:08:55.400]   about travel points and miles right after this.
[00:08:55.400 --> 00:09:00.300]   First off, I wanna start with earning points.
[00:09:00.300 --> 00:09:03.180]   So very timely, I'll kick this off
[00:09:03.180 --> 00:09:05.340]   talking about paying taxes with your credit card,
[00:09:05.340 --> 00:09:07.380]   because as of recording this,
[00:09:07.380 --> 00:09:11.200]   taxes are due in six days on April 17th,
[00:09:11.200 --> 00:09:13.380]   and I'm always getting questions from people
[00:09:13.380 --> 00:09:15.700]   asking if it makes sense to pay on your credit card.
[00:09:15.700 --> 00:09:17.380]   So there are three payment processors
[00:09:17.380 --> 00:09:19.600]   that'll allow you to pay your taxes with a credit card.
[00:09:19.600 --> 00:09:22.820]   PayUSA Tax charges 1.85%,
[00:09:22.820 --> 00:09:25.660]   Pay1040 charges 1.87%,
[00:09:25.660 --> 00:09:28.520]   and ACI charges 1.98%.
[00:09:28.520 --> 00:09:30.340]   I'll look at this from two perspectives.
[00:09:30.340 --> 00:09:33.540]   One is, yes, there are cards like the Citi Double Cash
[00:09:33.540 --> 00:09:35.580]   that earn 2% cash back.
[00:09:35.580 --> 00:09:37.820]   So if you owe $5,000,
[00:09:37.820 --> 00:09:41.180]   technically, you could get $100 of rewards
[00:09:41.180 --> 00:09:44.700]   and pay as low as 92.50 for processing them.
[00:09:44.700 --> 00:09:47.540]   Is it worth it to make $7.50?
[00:09:47.540 --> 00:09:48.580]   Probably not.
[00:09:48.580 --> 00:09:50.100]   If you had a massive tax bill,
[00:09:50.100 --> 00:09:51.240]   might it be more worth it?
[00:09:51.240 --> 00:09:53.980]   Sure, but at the end of the day,
[00:09:53.980 --> 00:09:55.500]   I don't think that kind of a spread
[00:09:55.500 --> 00:09:57.060]   is worth the time and energy
[00:09:57.060 --> 00:09:59.060]   unless you have a really large tax bill.
[00:09:59.060 --> 00:10:00.740]   Where it might get a little bit interesting
[00:10:00.740 --> 00:10:02.740]   is if you're trying to meet a minimum spend
[00:10:02.740 --> 00:10:04.300]   on a sign-up bonus,
[00:10:04.300 --> 00:10:07.300]   or if you're trying to earn some points
[00:10:07.300 --> 00:10:09.340]   in a program really quickly,
[00:10:09.340 --> 00:10:10.660]   especially if you're trying to do that
[00:10:10.660 --> 00:10:12.460]   with a card like the VentureX,
[00:10:12.460 --> 00:10:14.380]   where you can earn two points per dollar
[00:10:14.380 --> 00:10:16.580]   and potentially make those points worth anywhere
[00:10:16.580 --> 00:10:19.020]   from 1.5 to three or four cents.
[00:10:19.020 --> 00:10:20.820]   Couple caveats to consider.
[00:10:20.820 --> 00:10:24.140]   One, you can only make two payments per processor,
[00:10:24.140 --> 00:10:25.540]   though if you're filing jointly,
[00:10:25.540 --> 00:10:28.500]   you can make them in each person's name, so four total.
[00:10:28.500 --> 00:10:30.420]   All those payment providers have clarified
[00:10:30.420 --> 00:10:32.420]   that they will not show up as a cash advance
[00:10:32.420 --> 00:10:34.200]   with any extra fees.
[00:10:34.200 --> 00:10:37.020]   And then finally, if you are doing all this for business,
[00:10:37.020 --> 00:10:38.780]   card fees are tax deductible,
[00:10:38.780 --> 00:10:40.700]   but not if you're doing it personally.
[00:10:40.700 --> 00:10:42.900]   So if you have a redemption in mind
[00:10:42.900 --> 00:10:45.200]   and you're gonna get outsized value here, great.
[00:10:45.200 --> 00:10:47.280]   If you're trying to meet a sign-up bonus,
[00:10:47.280 --> 00:10:48.900]   or if you wanna open up a card quickly
[00:10:48.900 --> 00:10:50.580]   to try to meet a sign-up bonus,
[00:10:50.580 --> 00:10:51.700]   I know there are some cards,
[00:10:51.700 --> 00:10:53.760]   I don't have a list off the top of my head,
[00:10:53.760 --> 00:10:55.920]   of ones that will give you a virtual card number
[00:10:55.920 --> 00:10:57.280]   you can use right away.
[00:10:57.280 --> 00:10:58.760]   That's worth considering.
[00:10:58.760 --> 00:11:02.420]   But otherwise, I think the fee relative to the cost,
[00:11:02.420 --> 00:11:05.160]   it doesn't make sense unless you have something planned,
[00:11:05.160 --> 00:11:06.580]   which is my general advice
[00:11:06.580 --> 00:11:09.260]   when it comes to buying points and miles as well.
[00:11:09.260 --> 00:11:11.680]   Similarly, a question from Cameron
[00:11:11.680 --> 00:11:16.300]   about trying to put expenses for his wedding onto a card.
[00:11:16.300 --> 00:11:20.420]   And in this case, the vendor only accepted a deposit
[00:11:20.420 --> 00:11:23.460]   and that the remaining they only accepted in cash or check.
[00:11:23.460 --> 00:11:24.940]   Are there any tricks here?
[00:11:24.940 --> 00:11:26.720]   The short answer is no.
[00:11:26.720 --> 00:11:28.240]   Yes, you can try to negotiate,
[00:11:28.240 --> 00:11:30.800]   and if you could negotiate the credit card fees into it,
[00:11:30.800 --> 00:11:32.240]   that would be an option.
[00:11:32.240 --> 00:11:35.420]   If not, you're usually gonna end up having to pay the fees
[00:11:35.420 --> 00:11:37.260]   or use a service online
[00:11:37.260 --> 00:11:39.440]   where you can use your credit card to send a payment,
[00:11:39.440 --> 00:11:41.200]   but then you'll pay the fees.
[00:11:41.200 --> 00:11:43.020]   And those fees, I don't think are worth it.
[00:11:43.020 --> 00:11:45.960]   They end up being much higher than the cost
[00:11:45.960 --> 00:11:47.520]   to pay your taxes on a credit card.
[00:11:47.520 --> 00:11:50.120]   I know they're typically more around 3%.
[00:11:50.120 --> 00:11:52.600]   So unfortunately, there's not a hack here
[00:11:52.600 --> 00:11:53.760]   that I'm aware of.
[00:11:53.760 --> 00:11:56.320]   But I will say, if you are able to pay your credit card,
[00:11:56.320 --> 00:11:57.680]   you can always ask.
[00:11:57.680 --> 00:11:59.800]   There are some cases where you might not expect
[00:11:59.800 --> 00:12:01.880]   to be able to do that, and that's possible.
[00:12:01.880 --> 00:12:03.320]   So definitely worth doing that.
[00:12:03.320 --> 00:12:05.440]   But if not, unfortunately, that won't work.
[00:12:05.440 --> 00:12:08.080]   Cameron did mention that he got engaged a couple years ago
[00:12:08.080 --> 00:12:10.720]   and put the entire ring purchase on his credit card,
[00:12:10.720 --> 00:12:13.100]   which is a great option there.
[00:12:13.100 --> 00:12:16.920]   In fact, two questions wrote in about engagement rings
[00:12:16.920 --> 00:12:18.540]   that I'll share right now.
[00:12:18.540 --> 00:12:21.480]   One, Tyler went out on a limb and asked his fiance
[00:12:21.480 --> 00:12:24.880]   how she felt about cubic zirconia or lab diamonds
[00:12:24.880 --> 00:12:26.280]   before they got engaged.
[00:12:26.280 --> 00:12:28.640]   It turns out she was thrilled with the idea.
[00:12:28.640 --> 00:12:31.520]   They ended up finding a ring that was only $650
[00:12:31.520 --> 00:12:35.040]   and put all the extra savings into an epic engagement.
[00:12:35.040 --> 00:12:36.840]   And then Jeremy wrote in that said,
[00:12:36.840 --> 00:12:39.120]   "Just make sure you're always looking shy
[00:12:39.120 --> 00:12:41.560]   "of the exact carat quartile."
[00:12:41.560 --> 00:12:44.040]   So if you're looking for one, look for 0.99.
[00:12:44.040 --> 00:12:47.380]   If you're looking for 1.25, look for 1.24.
[00:12:47.380 --> 00:12:49.200]   He also found out that jewelers have access
[00:12:49.200 --> 00:12:51.100]   to an online auction site for diamonds,
[00:12:51.100 --> 00:12:52.880]   where jewelers can request them be shipped
[00:12:52.880 --> 00:12:54.240]   for an inspection.
[00:12:54.240 --> 00:12:56.160]   So Cameron ended up rejecting the diamonds
[00:12:56.160 --> 00:12:57.440]   the jeweler had in stock,
[00:12:57.440 --> 00:12:59.580]   gave him the specs of what to look for.
[00:12:59.580 --> 00:13:01.680]   And then even before that finding the diamond,
[00:13:01.680 --> 00:13:04.020]   he just negotiated a fixed markup.
[00:13:04.020 --> 00:13:07.200]   So he agreed on 7% above the price he paid the seller,
[00:13:07.200 --> 00:13:09.360]   which is way below what jewelers used to charge
[00:13:09.360 --> 00:13:11.320]   before the internet made all this info available
[00:13:11.320 --> 00:13:13.400]   and ended up finding something great.
[00:13:13.400 --> 00:13:16.120]   So a couple of quick detour ring hacks.
[00:13:16.120 --> 00:13:19.700]   Coming back to trying to earn more points on dollars
[00:13:19.700 --> 00:13:21.040]   without spending more,
[00:13:21.040 --> 00:13:22.240]   I wanted to share a couple of things
[00:13:22.240 --> 00:13:23.680]   that I ran across recently.
[00:13:23.680 --> 00:13:25.440]   The first, and I don't know how I missed this
[00:13:25.440 --> 00:13:26.480]   when I signed up,
[00:13:26.480 --> 00:13:29.520]   but our utility provider in the Bay Area, PG&E,
[00:13:29.520 --> 00:13:32.620]   at least now, lets you put your utility bill
[00:13:32.620 --> 00:13:34.600]   on a credit card for a fixed fee
[00:13:34.600 --> 00:13:37.680]   of I think about $1.35.
[00:13:37.680 --> 00:13:39.620]   So first off, when I did the math
[00:13:39.620 --> 00:13:41.080]   of how much our utility bill was
[00:13:41.080 --> 00:13:43.180]   and what percentage fee that would represent
[00:13:43.180 --> 00:13:44.520]   and how many points I'd earn,
[00:13:44.520 --> 00:13:46.320]   it ended up being a good deal.
[00:13:46.320 --> 00:13:48.280]   But then I was reading around online
[00:13:48.280 --> 00:13:50.180]   and found a suggestion from someone,
[00:13:50.180 --> 00:13:52.240]   which was that you can actually pay
[00:13:52.240 --> 00:13:54.920]   a couple months of your utility bill in advance
[00:13:54.920 --> 00:13:56.800]   and just carry over that balance.
[00:13:56.800 --> 00:13:59.580]   So you're only paying that fee every quarter
[00:13:59.580 --> 00:14:01.300]   or really as much as you want.
[00:14:01.300 --> 00:14:04.400]   In fact, a lot of people I guess have used this tactic
[00:14:04.400 --> 00:14:06.840]   to meet minimum spend for signup bonuses.
[00:14:06.840 --> 00:14:10.600]   So they'll go and pay $1,000 towards their utility bill,
[00:14:10.600 --> 00:14:12.840]   which might cover them for three, six,
[00:14:12.840 --> 00:14:14.600]   maybe even nine months
[00:14:14.600 --> 00:14:16.800]   and be able to get all of that spend upfront.
[00:14:16.800 --> 00:14:18.160]   Similarly, it had me thinking,
[00:14:18.160 --> 00:14:20.080]   oh, I logged into USAA
[00:14:20.080 --> 00:14:22.120]   now that they're our insurance carrier.
[00:14:22.120 --> 00:14:23.400]   They don't charge any extra fees
[00:14:23.400 --> 00:14:25.220]   to pay your insurance bill monthly,
[00:14:25.220 --> 00:14:26.400]   but at any point in time,
[00:14:26.400 --> 00:14:28.820]   you can go in and pay off the remaining months
[00:14:28.820 --> 00:14:30.880]   on the six or 12 month policy.
[00:14:30.880 --> 00:14:32.660]   So if you're in a situation
[00:14:32.660 --> 00:14:34.200]   where you're trying to meet minimum spend
[00:14:34.200 --> 00:14:35.440]   for a signup bonus,
[00:14:35.440 --> 00:14:37.120]   or you're looking at a signup bonus
[00:14:37.120 --> 00:14:39.800]   and you're not sure if you will be able to meet this spend,
[00:14:39.800 --> 00:14:41.640]   two tactics there,
[00:14:41.640 --> 00:14:44.240]   pay your utility bill more than you need to
[00:14:44.240 --> 00:14:46.520]   if you can afford to pay off that bill,
[00:14:46.520 --> 00:14:48.020]   or go in and similarly,
[00:14:48.020 --> 00:14:50.340]   if you can afford to pay your insurance bill upfront,
[00:14:50.340 --> 00:14:51.720]   you might be able to pay that upfront
[00:14:51.720 --> 00:14:53.040]   if you're already paying monthly.
[00:14:53.040 --> 00:14:55.600]   Okay, another question from Zach
[00:14:55.600 --> 00:14:58.280]   about whether to prioritize points bonuses
[00:14:58.280 --> 00:15:00.040]   or signup bonuses.
[00:15:00.040 --> 00:15:01.760]   So he's looking at new cards,
[00:15:01.760 --> 00:15:03.640]   thinking about his spending
[00:15:03.640 --> 00:15:05.460]   and seeing cards like the Amex Gold
[00:15:05.460 --> 00:15:07.260]   with four points on groceries.
[00:15:07.260 --> 00:15:08.280]   He doesn't have enough spending
[00:15:08.280 --> 00:15:10.320]   to be able to hit all the signup bonuses
[00:15:10.320 --> 00:15:13.360]   unless he puts all of his spend on those cards.
