
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:04:24.080 --> 00:04:27.040]   That was one of the first large language model at Meta.
[00:04:27.040 --> 00:04:28.640]   It's a language model for science.
[00:04:28.640 --> 00:04:31.720]   We released it in, I think, December or end of November,
[00:04:31.720 --> 00:04:34.560]   I don't remember, one year and a half ago.
[00:04:34.560 --> 00:04:35.840]   I don't know if people remember,
[00:04:35.840 --> 00:04:38.400]   but it was huge on Twitter,
[00:04:38.400 --> 00:04:41.280]   both with people like thinking it's the end of science
[00:04:41.280 --> 00:04:43.680]   and like that with a lot of hallucination papers,
[00:04:43.680 --> 00:04:45.640]   although I was like, it's super awesome.
[00:04:45.640 --> 00:04:47.560]   I still think it was super awesome,
[00:04:47.560 --> 00:04:50.120]   but you know, we didn't do like instruction tuning
[00:04:50.120 --> 00:04:52.200]   or LHF techniques at the time.
[00:04:52.200 --> 00:04:54.560]   It was a weird moment because two weeks later,
[00:04:54.560 --> 00:04:57.920]   ChatGPT came out and that's a moment where like,
[00:04:57.920 --> 00:05:00.720]   I think all the thing companies went upside down
[00:05:00.720 --> 00:05:04.720]   and where we had a huge traction from leads
[00:05:04.720 --> 00:05:07.640]   to now work on that and make a ChatGPT as soon as possible.
[00:05:07.640 --> 00:05:11.080]   So we had this one, two months of like what to do.
[00:05:11.080 --> 00:05:14.240]   I actually was working on Galactica Instruct,
[00:05:14.240 --> 00:05:16.440]   which basically you could connect it.
[00:05:16.440 --> 00:05:18.720]   We had a partner with Overleaf,
[00:05:18.720 --> 00:05:22.680]   the Google Doc of like scientists where you can write papers
[00:05:22.680 --> 00:05:25.040]   and you write there in LaTeX,
[00:05:25.040 --> 00:05:27.080]   you have to do a lot of citations.
[00:05:27.080 --> 00:05:28.480]   So the idea was that you can,
[00:05:28.480 --> 00:05:30.720]   just like ChatGPT or GPT Instruct,
[00:05:30.720 --> 00:05:34.200]   ask or swap two columns in a LaTeX table.
[00:05:34.200 --> 00:05:36.680]   That's something very, very time-consuming.
[00:05:36.680 --> 00:05:37.720]   I can promise.
[00:05:37.720 --> 00:05:39.640]   You could like say, oh, find me a citation
[00:05:39.640 --> 00:05:40.920]   about LLMs and bias.
[00:05:40.920 --> 00:05:42.320]   We'll find you some papers,
[00:05:42.320 --> 00:05:45.240]   insert automatically the bib in like LaTeX.
[00:05:45.240 --> 00:05:46.080]   So that was pretty cool.
[00:05:46.080 --> 00:05:47.040]   But because of the backslash,
[00:05:47.040 --> 00:05:49.280]   we never like opened it in the end.
[00:05:49.280 --> 00:05:51.880]   - Oh, because the Galactica backlash.
[00:05:51.880 --> 00:05:52.720]   - Yes.
[00:05:52.720 --> 00:05:54.280]   - Like I was just saying like today it's not solved
[00:05:54.280 --> 00:05:55.680]   because Lucas Bayer is still asking
[00:05:55.680 --> 00:05:57.240]   for the citation generator.
[00:05:57.240 --> 00:05:58.440]   - I sold it to it.
[00:05:58.440 --> 00:06:00.800]   I was, dude, we had that two years ago
[00:06:00.800 --> 00:06:02.840]   and I promised, I tested it.
[00:06:02.840 --> 00:06:04.400]   It works so well.
[00:06:04.400 --> 00:06:06.280]   I had it on Overleaf integrated.
[00:06:06.280 --> 00:06:07.280]   I tested it.
[00:06:07.280 --> 00:06:08.720]   - Wow, okay.
[00:06:08.720 --> 00:06:09.560]   - Yeah, yeah, yeah.
[00:06:09.560 --> 00:06:11.720]   No, it went quite far in fact.
[00:06:11.720 --> 00:06:13.440]   And actually about citations,
[00:06:13.440 --> 00:06:14.600]   like it's anecdotical,
[00:06:14.600 --> 00:06:18.400]   but because the way Galactica was trained to cite papers
[00:06:18.400 --> 00:06:19.960]   with all the references in paper,
[00:06:19.960 --> 00:06:24.280]   that's what made it emerge so easily at instruction timing.
[00:06:24.280 --> 00:06:26.400]   Actually, Galactica Instruct
[00:06:26.400 --> 00:06:30.400]   was the first annotation project for LHF at Meta.
[00:06:30.400 --> 00:06:33.000]   That was a follow-up of Galactica that we were preparing.
[00:06:33.000 --> 00:06:34.600]   And at the same time,
[00:06:34.600 --> 00:06:38.760]   my friends from Paris office created LamaOne.
[00:06:38.760 --> 00:06:41.760]   It's like to connect the dots with what we said before.
[00:06:41.760 --> 00:06:44.760]   The last author was Guillaume Lample who founded Mistral.
[00:06:44.760 --> 00:06:45.920]   The first author is Hugo Touvron
[00:06:45.920 --> 00:06:48.960]   who worked with me on LamaTwo, still at Meta.
[00:06:48.960 --> 00:06:51.480]   Both did a PhD program within Meta
[00:06:51.480 --> 00:06:53.600]   as a company and an academia.
[00:06:53.600 --> 00:06:56.240]   So that's a pretty good program indeed.
[00:06:56.240 --> 00:06:59.240]   And so we worked on LamaTwo from that point.
[00:06:59.240 --> 00:07:01.600]   We had all the support from the company leadership.
[00:07:01.600 --> 00:07:03.720]   That was one of the main priority.
[00:07:03.720 --> 00:07:05.400]   We had LamaOne and Galactica
[00:07:05.400 --> 00:07:08.320]   as like backbone of good language model.
[00:07:08.320 --> 00:07:09.840]   We started from LamaOne
[00:07:09.840 --> 00:07:12.800]   and we worked mainly with Guillaume
[00:07:12.800 --> 00:07:15.160]   how to make instruction following
[00:07:15.160 --> 00:07:18.280]   and chat models that will follow instructions.
[00:07:18.280 --> 00:07:20.480]   So all the supervised fine-tuning stage,
[00:07:20.480 --> 00:07:22.480]   then the LHF, there's some paper.
[00:07:22.480 --> 00:07:25.240]   So you had some intuition from there we could use.
[00:07:25.240 --> 00:07:26.960]   But in fact, at large scale,
[00:07:26.960 --> 00:07:31.200]   and that was probably the most challenge for us,
[00:07:31.200 --> 00:07:32.560]   there's no research anymore.
[00:07:32.560 --> 00:07:34.720]   We don't know how much to scale.
[00:07:34.720 --> 00:07:36.280]   - Can you describe what scale you're talking?
[00:07:36.280 --> 00:07:39.640]   - Yeah, yeah, to what level of annotation to scale.
[00:07:39.640 --> 00:07:42.240]   Is the annotation like, do you need 100,000,
[00:07:42.240 --> 00:07:44.440]   1 million, 10 million annotation
[00:07:44.440 --> 00:07:47.480]   of supervised fine-tuning of LHF preference?
[00:07:47.480 --> 00:07:48.880]   We had no idea.
[00:07:48.880 --> 00:07:50.920]   What is the actual algorithm to do?
[00:07:50.920 --> 00:07:52.720]   How often to retrain the models?
[00:07:52.720 --> 00:07:54.000]   You have just the basic,
[00:07:54.000 --> 00:07:56.160]   but then when it comes to like chat GPT
[00:07:56.160 --> 00:07:58.560]   or GPT instructor cloud,
[00:07:58.560 --> 00:08:00.440]   no one published the details there.
[00:08:00.440 --> 00:08:02.320]   And so we had to reinvent the wheel there
[00:08:02.320 --> 00:08:03.800]   in a very short amount of time.
[00:08:03.800 --> 00:08:05.440]   - And what about parameter size?
[00:08:05.440 --> 00:08:07.320]   This is one question that a lot of folks
[00:08:07.320 --> 00:08:08.680]   had about Lama 3.
[00:08:08.680 --> 00:08:13.680]   So Lama 1, you had 7B, 13B, 33B, 65B model sizes,
[00:08:13.680 --> 00:08:17.960]   and then Lama 2, 7, 13, 70.
[00:08:17.960 --> 00:08:20.400]   How do you kind of evaluate what's worth training,
[00:08:20.400 --> 00:08:21.560]   especially when you think about data?
[00:08:21.560 --> 00:08:23.720]   It's like, you know, maybe 100,000 is enough
[00:08:23.720 --> 00:08:24.760]   for like a 7B model,
[00:08:24.760 --> 00:08:27.040]   but it's not enough for a 70B model.
[00:08:27.040 --> 00:08:28.560]   How do you decide model size,
[00:08:28.560 --> 00:08:31.120]   especially when you're maybe annotation constrained
[00:08:31.120 --> 00:08:32.120]   on some of these things?
[00:08:32.120 --> 00:08:33.840]   - That's a very good question.
[00:08:33.840 --> 00:08:35.320]   And there's no good answer.
[00:08:35.320 --> 00:08:38.120]   There's so many parameters to take into account
[00:08:38.120 --> 00:08:41.120]   from the scaling loads at training time
[00:08:41.120 --> 00:08:43.200]   to get the best performance.
[00:08:43.200 --> 00:08:45.880]   The GPU constraint and on what different hardwares,
[00:08:45.880 --> 00:08:49.520]   and we think about meta, but also of the community,
[00:08:49.520 --> 00:08:51.640]   and like people are not just using 800,
[00:08:51.640 --> 00:08:55.800]   but there's 800, there's different size of GPUs memory.
[00:08:55.800 --> 00:08:57.800]   So which size will fit in what,
[00:08:57.800 --> 00:08:59.560]   and what is the most useful?
[00:08:59.560 --> 00:09:02.200]   Also at inference time, not just at fine tuning time,
[00:09:02.200 --> 00:09:04.720]   then you can maybe do some tricks at inference time
[00:09:04.720 --> 00:09:08.760]   to quantize it a bit or FP16 or FP8 now.
[00:09:08.760 --> 00:09:11.880]   All those constraints makes it very, very challenging.
[00:09:11.880 --> 00:09:14.000]   At inference time, you have a lot of costs.
[00:09:14.000 --> 00:09:16.160]   So how to trade off between inference cost
[00:09:16.160 --> 00:09:17.440]   and training cost?
[00:09:17.440 --> 00:09:19.360]   It's a very challenging problem.
[00:09:19.360 --> 00:09:23.320]   In general, we tend to think in particular for Lama 3.
[00:09:23.320 --> 00:09:25.480]   Lama 2, maybe I would say it's like Lama 1.
[00:09:25.480 --> 00:09:27.840]   We had a flagship model, which was 70B.
[00:09:27.840 --> 00:09:30.480]   It's also because the project was taking some routes
[00:09:30.480 --> 00:09:34.600]   to reproducing a Chinchilla, which was a 70B.
[00:09:34.600 --> 00:09:37.960]   For Lama 3, we also moved to one size more.
[00:09:37.960 --> 00:09:40.640]   It's a flagship model for 05B.
[00:09:40.640 --> 00:09:42.600]   I think that there was also the question of,
[00:09:42.600 --> 00:09:44.800]   we want a model at this time,
[00:09:44.800 --> 00:09:46.560]   we have this amount of compute.
[00:09:46.560 --> 00:09:48.400]   Given the scaling loads and the amount of tokens
[00:09:48.400 --> 00:09:51.320]   we have to train it, what would be the right balance
[00:09:51.320 --> 00:09:53.960]   to still fit in at inference time?
[00:09:53.960 --> 00:09:56.640]   So we try to have some trade-off like that.
[00:09:56.640 --> 00:09:57.480]   - Yeah.
[00:09:57.480 --> 00:09:59.640]   And you mentioned Chinchilla is the best way to go,
[00:09:59.640 --> 00:10:00.960]   but then you tweeted recently,
[00:10:00.960 --> 00:10:02.600]   "Don't fall into the Chinchilla trap
[00:10:02.600 --> 00:10:05.080]   if you want your model to be used by billions of people."
[00:10:05.080 --> 00:10:08.000]   So what's the updated state of scaling loss?
[00:10:08.000 --> 00:10:10.200]   I think there was obviously the Kepler,
[00:10:10.200 --> 00:10:11.400]   and then there was Chinchilla,
[00:10:11.400 --> 00:10:13.800]   and then people kind of got the Lama scaling law,
[00:10:13.800 --> 00:10:18.160]   like the 100 to 200X kind of parameter to token ratio.
[00:10:18.160 --> 00:10:19.960]   What's your updated thinking
[00:10:19.960 --> 00:10:21.760]   on how to think about scaling loss
[00:10:21.760 --> 00:10:24.160]   when you pick model size and training data?
[00:10:24.160 --> 00:10:25.000]   - Right.
[00:10:25.000 --> 00:10:28.360]   So, as you said, this Kaplan paper with scaling loss,
[00:10:28.360 --> 00:10:32.360]   but they figured out, basically they tried two dimensions.
[00:10:32.360 --> 00:10:37.040]   The model weights and the number of training time,
[00:10:37.040 --> 00:10:40.000]   like number of steps, training tokens, APOCs.
[00:10:40.000 --> 00:10:43.520]   And for that, they figured that model size is what matters.
[00:10:43.520 --> 00:10:46.240]   So GPT-3 was way too big
[00:10:46.240 --> 00:10:48.560]   compared to the actual number of training tokens
[00:10:48.560 --> 00:10:51.440]   because they did a mistake not adapting the scheduler.
[00:10:51.440 --> 00:10:54.800]   That's what Chinchilla emphasized and discovered.
[00:10:54.800 --> 00:10:56.560]   To be fair, I think Kaplan knew that
[00:10:56.560 --> 00:10:57.920]   at the time of Chinchilla paper.
[00:10:57.920 --> 00:11:00.600]   But yeah, basically Chinchilla said
[00:11:00.600 --> 00:11:02.880]   we have to revisit the scaling laws
[00:11:02.880 --> 00:11:05.000]   originally published by Kaplan
[00:11:05.000 --> 00:11:08.280]   and emphasize much more the importance of training tokens.
[00:11:08.280 --> 00:11:10.080]   And they did some really good scaling laws
[00:11:10.080 --> 00:11:11.960]   showing that there's an optimal,
[00:11:11.960 --> 00:11:14.640]   basically you need to double the number of training tokens
[00:11:14.640 --> 00:11:17.520]   every time you double the training weights
[00:11:17.520 --> 00:11:20.400]   to get an optimal ratio
[00:11:20.400 --> 00:11:22.800]   so that for a finite number of compute,
[00:11:22.800 --> 00:11:24.920]   you will end with the best results in your paper.
[00:11:24.920 --> 00:11:26.920]   And what I call the Chinchilla trap
[00:11:26.920 --> 00:11:29.440]   is that good if you want the best flagship model
[00:11:29.440 --> 00:11:31.880]   that obtains the highest performance on your paper.
[00:11:31.880 --> 00:11:35.880]   But if you want to use your model at inference time,
[00:11:35.880 --> 00:11:38.080]   inference, the two dimensions,
[00:11:38.080 --> 00:11:40.240]   one remains the model weights,
[00:11:40.240 --> 00:11:42.800]   but one drops the number of tokens you train it,
[00:11:42.800 --> 00:11:43.920]   number of steps.
[00:11:43.920 --> 00:11:46.920]   And so to be compute efficient at inference time,
[00:11:46.920 --> 00:11:49.600]   it's much better to train it much longer training time,
[00:11:49.600 --> 00:11:52.400]   even if it's an effort, an additional effort,
[00:11:52.400 --> 00:11:53.920]   than to have a bigger model.
[00:11:53.920 --> 00:11:57.040]   That's what I call, I refer to the Chinchilla trap.
[00:11:57.040 --> 00:11:58.280]   Not that Chinchilla was wrong,
[00:11:58.280 --> 00:12:01.640]   but if you consider inference time,
[00:12:01.640 --> 00:12:03.440]   you need to go beyond Chinchilla.
[00:12:03.440 --> 00:12:06.480]   And in fact, that's what LemmaOne folks did
[00:12:06.480 --> 00:12:08.840]   by overtraining it since they could have get
[00:12:08.840 --> 00:12:10.440]   a better performance in their paper,
[00:12:10.440 --> 00:12:13.720]   but they prefer to create the best artifact
[00:12:13.720 --> 00:12:15.280]   that will be used by the community.
[00:12:15.280 --> 00:12:17.480]   - So that's the skinny thinking.
[00:12:17.480 --> 00:12:21.000]   What other went into LemmaTree kind of planning?
[00:12:21.000 --> 00:12:22.920]   So LemmaTree, you have a pretty good model.
[00:12:22.920 --> 00:12:24.120]   People really liked it.
[00:12:24.120 --> 00:12:26.720]   In LemmaTree, you drop like the intermediate weight.
[00:12:26.720 --> 00:12:29.920]   So it's a 870 and now 405B.
[00:12:29.920 --> 00:12:31.680]   What was the thinking behind going so large?
[00:12:31.680 --> 00:12:33.720]   I mean, you talked about the hardware capabilities
[00:12:33.720 --> 00:12:37.080]   at inference, like I can now run a 405B model at home
[00:12:37.080 --> 00:12:37.920]   for sure.
[00:12:37.920 --> 00:12:40.720]   And it might be hard to even get the cloud resources
[00:12:40.720 --> 00:12:41.560]   to do it.
[00:12:41.560 --> 00:12:43.320]   What was the decision there?
[00:12:43.320 --> 00:12:45.520]   - The decision is super simple.
[00:12:45.520 --> 00:12:47.360]   We want the best model.
[00:12:47.360 --> 00:12:49.640]   We want to be number one and number two.
[00:12:49.640 --> 00:12:52.360]   We started one year and a half ago
[00:12:52.360 --> 00:12:54.080]   and we did quite some journey.
[00:12:54.080 --> 00:12:55.960]   We filled the gap with GPT-4.
[00:12:55.960 --> 00:12:58.760]   So that will be the first open source model
[00:12:58.760 --> 00:13:01.200]   that actually compares to GPT-4.
[00:13:01.200 --> 00:13:03.520]   There's now a GPT-4.0, of course.
[00:13:03.520 --> 00:13:06.320]   And we're close, but we're not there yet.
[00:13:06.320 --> 00:13:07.640]   Not in all capabilities.
[00:13:07.640 --> 00:13:10.280]   But the gap is getting smaller and smaller.
[00:13:10.280 --> 00:13:12.840]   There's also like what compute we had at the time
[00:13:12.840 --> 00:13:15.040]   when we started to run in January.
[00:13:15.040 --> 00:13:16.560]   We put a lot of effort there,
[00:13:16.560 --> 00:13:19.560]   but as like Mark announced, we have more and more GPUs.
[00:13:19.560 --> 00:13:21.200]   So the next generation will be bigger.
[00:13:21.200 --> 00:13:22.800]   So that's what drives the decision.
[00:13:22.800 --> 00:13:25.800]   Now, maybe let me reflect two things he said.
[00:13:25.800 --> 00:13:27.480]   You cannot use it at home.
[00:13:27.480 --> 00:13:28.720]   That's probably true.
[00:13:28.720 --> 00:13:32.520]   But quantizing it to FP8 can run on node,
[00:13:32.520 --> 00:13:36.480]   even with a long contact of 128K tokens.
[00:13:36.480 --> 00:13:39.720]   Second thing is, I'm hopeful that the community
[00:13:39.720 --> 00:13:42.560]   will lead to a lot of findings by open sourcing it.
[00:13:42.560 --> 00:13:47.040]   And there is smart way to actually make you use it
[00:13:47.040 --> 00:13:48.200]   on your computer.
[00:13:48.200 --> 00:13:51.360]   If you remember, when we published models,
[00:13:51.360 --> 00:13:52.440]   people were saying it's too big.
[00:13:52.440 --> 00:13:54.960]   And after two weeks, it was running on a Raspberry.
[00:13:54.960 --> 00:13:56.080]   I don't know if it will be the same,
[00:13:56.080 --> 00:13:58.720]   but I hope it's the same kind of trend.
[00:13:58.720 --> 00:14:02.320]   And by releasing those models, we are enabling that.
[00:14:02.320 --> 00:14:06.200]   Now, the last thing I want to add is having bigger models
[00:14:06.200 --> 00:14:07.840]   enables us to collect better data,
[00:14:07.840 --> 00:14:10.080]   for instance, at LHF stage,
[00:14:10.080 --> 00:14:12.000]   because that's the model we use for the annotation.
[00:14:12.000 --> 00:14:14.400]   And so we distillate straight forward,
[00:14:14.400 --> 00:14:17.360]   like this annotation from this better model
[00:14:17.360 --> 00:14:18.640]   to the other models.
[00:14:18.640 --> 00:14:20.040]   So I can guarantee you that the quality
[00:14:20.040 --> 00:14:23.040]   of the smaller models we are releasing with Lama3
[00:14:23.040 --> 00:14:25.720]   are also thanks to having these artifacts
[00:14:25.720 --> 00:14:27.560]   where we can collect and train.
[00:14:27.560 --> 00:14:29.760]   - Yeah, there's a lot of really good info there.
[00:14:29.760 --> 00:14:33.480]   One thing I'll just briefly touch on for quantization,
[00:14:33.480 --> 00:14:36.200]   there was a recent Noam Shazir blog post.
[00:14:36.200 --> 00:14:39.160]   Noam is writing again for some reason.
[00:14:39.160 --> 00:14:43.880]   And he was talking about sort of native FP8 training.
[00:14:43.880 --> 00:14:47.000]   It seems like that is most useful for inference.
[00:14:47.000 --> 00:14:48.960]   That is what you expect the open source community
[00:14:48.960 --> 00:14:51.640]   to do with your weights once you release them anyway.
[00:14:51.640 --> 00:14:53.520]   Is there any movement or thinking
[00:14:53.520 --> 00:14:55.680]   about just moving to FP8
[00:14:55.680 --> 00:14:59.920]   or whatever other new format is in vogue these days?
[00:14:59.920 --> 00:15:02.800]   - Also these papers like to train like some,
[00:15:02.800 --> 00:15:03.640]   I forget the name,
[00:15:03.640 --> 00:15:05.200]   but like there's two follow-up papers
[00:15:05.200 --> 00:15:08.880]   on like just a zero one or minus one weights.
[00:15:08.880 --> 00:15:11.200]   And like, there's a lot of work there.
[00:15:11.200 --> 00:15:13.480]   I think it's promising directions overall.
[00:15:13.480 --> 00:15:15.680]   Regarding FP8 in particular,
[00:15:15.680 --> 00:15:17.040]   there's also the possibility for the community
[00:15:17.040 --> 00:15:20.120]   to try FP8 or the methods that are very easy
[00:15:20.120 --> 00:15:22.560]   at fine tuning time for the model.
[00:15:22.560 --> 00:15:25.320]   So I'm really looking forward to what the community
[00:15:25.320 --> 00:15:26.160]   can do there.
[00:15:26.160 --> 00:15:28.000]   Although like scaling,
[00:15:28.000 --> 00:15:29.040]   I don't know if it's all you need,
[00:15:29.040 --> 00:15:31.440]   but I will not bet against scaling.
[00:15:31.440 --> 00:15:33.960]   And one of the way to get more scale
[00:15:33.960 --> 00:15:37.280]   is by having better algorithms that we can train
[00:15:37.280 --> 00:15:40.520]   for the same level for less compute.
[00:15:40.520 --> 00:15:42.840]   - Less compute and less memory.
[00:15:42.840 --> 00:15:44.320]   Yeah, like inference time memory
[00:15:44.320 --> 00:15:46.240]   is becoming a real constraint.
[00:15:46.240 --> 00:15:48.600]   - Yeah, yeah, but also training with FP8.
[00:15:48.600 --> 00:15:50.440]   If you're not training with FP8 or, I mean,
[00:15:50.440 --> 00:15:52.520]   FP0 is probably nonsense,
[00:15:52.520 --> 00:15:55.560]   but to what extent, how far we can go, you know?
