
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:09:14.580 --> 00:09:16.140]   And I think when you pick the wrong portfolio
[00:09:16.140 --> 00:09:17.020]   in the first place,
[00:09:17.020 --> 00:09:19.100]   I think when you set an asset allocation
[00:09:19.100 --> 00:09:20.660]   and you tell yourself, listen, I can do this.
[00:09:20.660 --> 00:09:22.220]   These are all the people who told us in 2020
[00:09:22.220 --> 00:09:25.100]   that I can invest in three times levered NASDAQ funds.
[00:09:25.100 --> 00:09:26.460]   Don't worry, I'm young.
[00:09:26.460 --> 00:09:27.440]   I have a tolerance for it.
[00:09:27.440 --> 00:09:28.280]   I can handle it.
[00:09:28.280 --> 00:09:30.360]   That's easy to tell yourself when markets are going up.
[00:09:30.360 --> 00:09:31.460]   Then when markets are going down
[00:09:31.460 --> 00:09:32.620]   and your portfolio is crashing,
[00:09:32.620 --> 00:09:34.700]   maybe you realize, okay,
[00:09:34.700 --> 00:09:37.620]   I did not understand what risk really was.
[00:09:37.620 --> 00:09:39.700]   I think I got out over my skis.
[00:09:39.700 --> 00:09:41.140]   Is that the right phrase?
[00:09:41.140 --> 00:09:42.420]   I never know if that's the right one or not.
[00:09:42.420 --> 00:09:44.500]   - Yeah, I think out over skis is right there.
[00:09:44.500 --> 00:09:46.900]   - Okay, I haven't skied since college.
[00:09:46.900 --> 00:09:48.020]   I skied back in the day, though.
[00:09:48.020 --> 00:09:49.660]   But I think if you pick that wrong portfolio
[00:09:49.660 --> 00:09:50.940]   in the first place and you realize,
[00:09:50.940 --> 00:09:53.660]   listen, I did a portfolio that's 90% stocks.
[00:09:53.660 --> 00:09:54.740]   I cannot handle this.
[00:09:54.740 --> 00:09:56.620]   I understand in a bear market, it's not me.
[00:09:56.620 --> 00:09:57.860]   I need to dial it down,
[00:09:57.860 --> 00:09:59.340]   even if that means lower my expected return.
[00:09:59.340 --> 00:10:00.180]   So that's kind of the idea
[00:10:00.180 --> 00:10:01.980]   when you should change your asset allocation.
[00:10:01.980 --> 00:10:05.000]   So should you automatically have a different portfolio
[00:10:05.000 --> 00:10:06.260]   just because you have a higher net worth?
[00:10:06.260 --> 00:10:07.500]   I don't think that's really the case.
[00:10:07.500 --> 00:10:10.340]   I still think that simple is always gonna beat complex
[00:10:10.340 --> 00:10:11.900]   for the majority of people.
[00:10:11.900 --> 00:10:13.520]   But obviously, if you're in that place,
[00:10:13.520 --> 00:10:16.340]   then it's a different line of decisions that you're making.
[00:10:16.340 --> 00:10:18.380]   And frankly, I think it makes more sense
[00:10:18.380 --> 00:10:19.740]   to simplify when you have that much money
[00:10:19.740 --> 00:10:22.140]   because the rest of your life is so much more complicated.
[00:10:22.140 --> 00:10:23.620]   Your financial planning stuff, your taxes,
[00:10:23.620 --> 00:10:25.620]   your estate planning, inheritance,
[00:10:25.620 --> 00:10:26.580]   all that stuff you're setting up,
[00:10:26.580 --> 00:10:28.740]   financial planning is way more complicated.
[00:10:28.740 --> 00:10:29.580]   That's when it makes sense
[00:10:29.580 --> 00:10:31.220]   to not go complicated on the investments
[00:10:31.220 --> 00:10:32.780]   and it makes sense to simplify.
[00:10:32.780 --> 00:10:35.940]   - Yeah, I think this bear market has taught me
[00:10:35.940 --> 00:10:39.500]   that my risk tolerance isn't as high as I thought it was.
[00:10:39.500 --> 00:10:40.340]   - And sometimes you have to experience it.
[00:10:40.340 --> 00:10:41.860]   - Now it's kind of too late.
[00:10:41.860 --> 00:10:44.060]   - Well, you're still a young guy though.
[00:10:44.060 --> 00:10:45.820]   I think that sometimes you have to learn that.
[00:10:45.820 --> 00:10:47.140]   You're paying your tuition, right?
[00:10:47.140 --> 00:10:47.980]   So you learn that now,
[00:10:47.980 --> 00:10:49.300]   and then the next time this happens,
[00:10:49.300 --> 00:10:52.020]   you right-size your portfolio to not take on as much risk
[00:10:52.020 --> 00:10:53.120]   or not take as many risky.
[00:10:53.120 --> 00:10:54.140]   Were you investing in oat milk?
[00:10:54.140 --> 00:10:56.940]   Maybe next time you invest in almond milk, right?
[00:10:56.940 --> 00:10:57.940]   - Exactly, yeah, yeah.
[00:10:57.940 --> 00:11:01.540]   Maybe not so much triple-levered stuff, you know?
[00:11:01.540 --> 00:11:02.380]   - That's the thing.
[00:11:02.380 --> 00:11:04.700]   But that's the thing, it hurts sometimes,
[00:11:04.700 --> 00:11:06.260]   but then now you know, right?
[00:11:06.260 --> 00:11:07.420]   That it's okay.
[00:11:07.420 --> 00:11:09.180]   And I think that your risk tolerance
[00:11:09.180 --> 00:11:10.700]   for this kind of stuff can change too.
[00:11:10.700 --> 00:11:12.700]   Like when you get more money,
[00:11:12.700 --> 00:11:15.260]   you could have a 20% downturn in your portfolio.
[00:11:15.260 --> 00:11:17.100]   If you have it at $10,000,
[00:11:17.100 --> 00:11:19.960]   it's gonna be a small amount of dollars.
[00:11:19.960 --> 00:11:22.700]   But if you know you have $100,000 or a million dollars
[00:11:22.700 --> 00:11:24.140]   and you have that same 20% loss,
[00:11:24.140 --> 00:11:27.120]   and you say, "Oh my gosh, that's $200,000 now."
[00:11:27.120 --> 00:11:28.180]   I think even seeing that,
[00:11:28.180 --> 00:11:30.020]   some people don't live their life in percentage,
[00:11:30.020 --> 00:11:31.240]   they live them in dollar terms.
[00:11:31.240 --> 00:11:33.420]   So even that could change the way that you view risk.
[00:11:33.420 --> 00:11:36.140]   So I think it's okay for your risk to change over time.
[00:11:36.140 --> 00:11:37.620]   You just have to understand
[00:11:37.620 --> 00:11:40.120]   that it's probably going to happen.
[00:11:40.120 --> 00:11:42.060]   - Yeah, I got way too comfortable
[00:11:42.060 --> 00:11:44.820]   with the buy the dip thing working every time, you know?
[00:11:44.820 --> 00:11:48.000]   It did for a while, and then it didn't.
[00:11:48.000 --> 00:11:49.860]   - Have a little more patience.
[00:11:49.860 --> 00:11:51.500]   All right, let's do another one.
[00:11:51.500 --> 00:11:53.460]   - All right, up next we have,
[00:11:53.460 --> 00:11:55.720]   "I get that nominal yields are significantly higher today
[00:11:55.720 --> 00:11:58.000]   "than a year or two ago on fixed income,
[00:11:58.000 --> 00:11:59.540]   "but why is nobody talking about the fact
[00:11:59.540 --> 00:12:01.400]   "that the real return of bonds is actually worse
[00:12:01.400 --> 00:12:04.580]   "than it was before all of these rate hikes started?"
[00:12:04.580 --> 00:12:06.880]   - This is true.
[00:12:06.880 --> 00:12:10.020]   Also, do you notice that, I think in the social media age,
[00:12:10.020 --> 00:12:12.060]   a lot of people love to talk about things
[00:12:12.060 --> 00:12:13.980]   that no one's talking about, right?
[00:12:13.980 --> 00:12:14.820]   - Right, yeah, yeah.
[00:12:14.820 --> 00:12:15.840]   - Why is no one talking about this thing
[00:12:15.840 --> 00:12:17.520]   that I'm talking about?
[00:12:17.520 --> 00:12:19.020]   Nominal yields are much higher,
[00:12:19.020 --> 00:12:21.380]   but they're still well below the level of inflation.
[00:12:21.380 --> 00:12:23.100]   So John, do a chart on my first one here.
[00:12:23.100 --> 00:12:24.060]   This is one of my favorite charts
[00:12:24.060 --> 00:12:25.860]   that just shows the US inflation rate
[00:12:25.860 --> 00:12:27.340]   with a 10-year treasury.
[00:12:27.340 --> 00:12:29.420]   It's like an alligator mouth at the end opening up.
[00:12:29.420 --> 00:12:31.300]   Inflation is still above 8%,
[00:12:31.300 --> 00:12:32.880]   bond rates are like 4%.
[00:12:32.880 --> 00:12:35.040]   We've never seen inflation this much higher
[00:12:35.040 --> 00:12:37.100]   over the bond yields, going back to 1960 at least.
[00:12:37.100 --> 00:12:38.220]   It's way higher.
[00:12:38.220 --> 00:12:40.140]   So yields have come up substantially,
[00:12:40.140 --> 00:12:42.580]   nowhere close to the inflation rate quite yet.
[00:12:42.580 --> 00:12:44.500]   So yes, on a real basis, you're still losing.
[00:12:44.500 --> 00:12:46.340]   John, throw the next chart up here.
[00:12:46.340 --> 00:12:47.900]   So this is from J.P. Morgan,
[00:12:47.900 --> 00:12:49.820]   and this shows real interest rates
[00:12:49.820 --> 00:12:50.660]   on the 10-year treasury.
[00:12:50.660 --> 00:12:52.420]   As you can see, this is just subtracting inflation.
[00:12:52.420 --> 00:12:53.980]   You can see, actually, in the '70s,
[00:12:53.980 --> 00:12:57.660]   even though nominal rates were 10, 12, 15%
[00:12:57.660 --> 00:12:59.100]   by the early 1980s,
[00:12:59.100 --> 00:13:01.460]   real rates were actually negative
[00:13:01.460 --> 00:13:02.980]   because inflation was higher than those.
[00:13:02.980 --> 00:13:06.380]   So back in the '70s, even though they had high nominal rates,
[00:13:06.380 --> 00:13:07.540]   inflation was above that,
[00:13:07.540 --> 00:13:09.340]   so real rates were negative.
[00:13:09.340 --> 00:13:10.180]   And this is the first time.
[00:13:10.180 --> 00:13:13.020]   We had negative rates a little bit in 2012,
[00:13:13.020 --> 00:13:15.620]   and they've been touching the negative.
