
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:49.480 --> 00:03:51.880]   Then we said that in this domain,
[00:03:51.880 --> 00:03:54.280]   government has to be progressive too.
[00:03:54.280 --> 00:03:57.880]   You can't expect the rest of Singapore to digitalize
[00:03:57.880 --> 00:04:00.280]   and yet the government is falling behind.
[00:04:00.280 --> 00:04:02.400]   So a progressive digital government
[00:04:02.400 --> 00:04:04.440]   is another very important pillar.
[00:04:04.440 --> 00:04:06.360]   And underpinning all of this
[00:04:06.360 --> 00:04:08.560]   has to be comprehensive digital security.
[00:04:08.560 --> 00:04:10.600]   There is, of course, cybersecurity,
[00:04:10.600 --> 00:04:13.680]   but there is also how individuals feel safe
[00:04:13.680 --> 00:04:15.400]   in the digital domain,
[00:04:15.400 --> 00:04:18.040]   whether as users on social media
[00:04:18.040 --> 00:04:20.520]   or if they're using devices
[00:04:20.520 --> 00:04:24.440]   and they're using services that are delivered digitally.
[00:04:24.440 --> 00:04:29.160]   So when we talk about these four pillars of a smart nation,
[00:04:29.160 --> 00:04:31.080]   people get it.
[00:04:31.080 --> 00:04:34.840]   And when we then asked ourselves,
[00:04:34.840 --> 00:04:39.000]   what is the appropriate way to think of the ministry?
[00:04:39.000 --> 00:04:39.920]   We used to be known as
[00:04:39.920 --> 00:04:43.000]   the Ministry of Communications and Information.
[00:04:43.000 --> 00:04:48.000]   And we had been doing all this digital stuff
[00:04:48.000 --> 00:04:51.320]   without actually putting it into our name.
[00:04:51.320 --> 00:04:55.160]   So when we eventually decided to rename the ministry,
[00:04:55.160 --> 00:04:58.000]   there were a couple of options to choose from.
[00:04:58.000 --> 00:05:00.240]   We could have gone for digital technologies.
[00:05:00.240 --> 00:05:02.200]   We could have gone for digital advancement.
[00:05:02.200 --> 00:05:04.600]   We could have gone for digital innovation.
[00:05:04.600 --> 00:05:07.080]   But ultimately we decided on digital development
[00:05:07.080 --> 00:05:10.040]   because it wasn't the technologies,
[00:05:10.040 --> 00:05:13.000]   the advancements or the innovation that we cared about.
[00:05:13.000 --> 00:05:14.320]   They are important,
[00:05:14.320 --> 00:05:18.160]   but we're really more interested in their impact to society,
[00:05:18.160 --> 00:05:19.600]   impact to communities.
[00:05:19.600 --> 00:05:21.840]   So how do we shape those developments?
[00:05:21.840 --> 00:05:26.840]   How do we achieve a digital experience that is trustworthy?
[00:05:26.840 --> 00:05:30.440]   How do we make sure that everyone,
[00:05:30.440 --> 00:05:35.440]   not just individuals who are savvy from the get-go
[00:05:35.440 --> 00:05:37.840]   in digital engagements,
[00:05:37.840 --> 00:05:39.640]   how does everyone in society,
[00:05:39.640 --> 00:05:42.400]   regardless of age, regardless of background,
[00:05:42.400 --> 00:05:45.720]   also feel that they have a sense of progression,
[00:05:45.720 --> 00:05:49.160]   that embracing technology brings benefits to them?
[00:05:49.160 --> 00:05:53.480]   And we also believe that if you don't pay attention to it,
[00:05:53.480 --> 00:05:58.440]   then you might not consciously apply the use of technology
[00:05:58.440 --> 00:06:00.160]   to bring people together.
[00:06:00.160 --> 00:06:04.640]   And you may passively just allow society to break apart
[00:06:04.640 --> 00:06:05.480]   without being too...
[00:06:05.480 --> 00:06:06.320]   - Oh my God, that's drastic.
[00:06:06.320 --> 00:06:07.160]   - That sounds very drastic.
[00:06:07.160 --> 00:06:08.720]   That sounds a bit scary.
[00:06:08.720 --> 00:06:10.520]   But we thought that it's important to say
[00:06:10.520 --> 00:06:13.880]   that we do have the objective of bringing people together
[00:06:13.880 --> 00:06:15.440]   with the help of technology.
[00:06:15.440 --> 00:06:20.440]   So that's how we landed on the idea of digital development.
[00:06:20.440 --> 00:06:22.040]   And there's one more dimension,
[00:06:22.040 --> 00:06:25.160]   that one we draw reference from perhaps
[00:06:25.160 --> 00:06:28.320]   the physical developmental aspects of cities.
[00:06:28.320 --> 00:06:32.240]   We say that if you think of yourself as a developer,
[00:06:32.240 --> 00:06:35.760]   all developers have to conceptualize,
[00:06:35.760 --> 00:06:38.240]   all developers have to plan,
[00:06:38.240 --> 00:06:40.840]   developers have to implement.
[00:06:40.840 --> 00:06:42.600]   And in the process of implementation,
[00:06:42.600 --> 00:06:45.320]   you will monitor and things don't go as well
[00:06:45.320 --> 00:06:46.240]   as you'd like them to.
[00:06:46.240 --> 00:06:47.320]   You have to rectify.
[00:06:47.320 --> 00:06:50.320]   Yeah, it sucks, essentially, it is.
[00:06:50.320 --> 00:06:54.400]   But that's what any developer, any good developer must do.
[00:06:54.400 --> 00:06:59.400]   But a best-in-class developer would also have to think
[00:06:59.400 --> 00:07:02.520]   about the higher purpose that you're trying to achieve.
[00:07:02.520 --> 00:07:05.000]   Should also think about who are the partners
[00:07:05.000 --> 00:07:07.320]   that you bring into the picture
[00:07:07.320 --> 00:07:09.320]   and not try to do everything alone.
[00:07:09.320 --> 00:07:11.120]   And I think very importantly,
[00:07:11.120 --> 00:07:15.280]   a best-in-class developer seeks to be a leader
[00:07:15.280 --> 00:07:17.080]   in thought and action.
[00:07:17.080 --> 00:07:19.000]   So we say that if we call ourselves
[00:07:19.000 --> 00:07:21.280]   the Ministry of Digital Development,
[00:07:21.280 --> 00:07:23.360]   how do we also, you know,
[00:07:23.360 --> 00:07:25.800]   whether in thinking of the digital economy,
[00:07:25.800 --> 00:07:27.200]   thinking of the digital society,
[00:07:27.200 --> 00:07:29.360]   digital security or digital government,
[00:07:29.360 --> 00:07:30.600]   embody these values.
[00:07:30.600 --> 00:07:33.320]   These values of being a bridge builder,
[00:07:33.320 --> 00:07:37.600]   being an entity that cares about the longer-term impact
[00:07:37.600 --> 00:07:38.960]   that serves a higher purpose.
[00:07:38.960 --> 00:07:40.840]   So those were the kinds of things
[00:07:40.840 --> 00:07:45.840]   that we brought into the discussions on our own renaming.
[00:07:45.840 --> 00:07:49.280]   And that's quite a good experience for the whole team.
[00:07:49.280 --> 00:07:50.720]   From the outside, I actually was surprised.
[00:07:50.720 --> 00:07:52.520]   I was looking for MCI and I couldn't find it.
[00:07:52.520 --> 00:07:53.360]   (laughs)
[00:07:53.360 --> 00:07:54.200]   Since you renamed it.
[00:07:54.200 --> 00:07:55.040]   - There, there, there, I found it.
[00:07:55.040 --> 00:07:55.880]   - Yeah, exactly.
[00:07:55.880 --> 00:07:59.160]   We have to plug a little logo for the cameras.
[00:07:59.160 --> 00:08:01.000]   I really like that you are now recognizing
[00:08:01.000 --> 00:08:04.720]   the role of the web, digital development, technology.
[00:08:04.720 --> 00:08:06.560]   We never really had it officially.
[00:08:06.560 --> 00:08:08.080]   It used to be Ministry of Information,
[00:08:08.080 --> 00:08:09.480]   Communication and the Arts.
[00:08:09.480 --> 00:08:10.720]   You know, one thing that we're going to touch on
[00:08:10.720 --> 00:08:13.280]   is the growth of Singapore as an engineering hub.
[00:08:13.280 --> 00:08:15.880]   You know, OpenAI is opening an office in Singapore
[00:08:15.880 --> 00:08:18.880]   and how we can grow more AI engineers in Singapore as well.
[00:08:18.880 --> 00:08:20.600]   'Cause I do think that that is something
[00:08:20.600 --> 00:08:21.880]   that people are interested in,
[00:08:21.880 --> 00:08:23.040]   whether or not it's for their own careers
[00:08:23.040 --> 00:08:24.880]   or to hire out in Singapore.
[00:08:24.880 --> 00:08:28.160]   Maybe it's a good time to get into a National AI Strategy.
[00:08:28.160 --> 00:08:32.240]   You presented it to the PM, now PM, I guess.
[00:08:32.240 --> 00:08:33.400]   I don't know what the process was
[00:08:33.400 --> 00:08:34.680]   because we have a new PM.
[00:08:34.680 --> 00:08:37.400]   Most of our audience is not going to be Singaporeans.
[00:08:37.400 --> 00:08:39.640]   There are going to be more Singaporeans than normal,
[00:08:39.640 --> 00:08:41.320]   but most of our audience are not Singaporeans.
[00:08:41.320 --> 00:08:42.400]   They've never heard of it,
[00:08:42.400 --> 00:08:43.920]   but they all come from countries
[00:08:43.920 --> 00:08:44.760]   which are all trying to figure out
[00:08:44.760 --> 00:08:46.000]   the National AI Strategy.
[00:08:46.000 --> 00:08:49.600]   So how did you go about defining a National AI Strategy?
[00:08:49.600 --> 00:08:52.080]   Well, in some sense,
[00:08:52.080 --> 00:08:55.000]   we went back to the drawing board and said,
[00:08:55.000 --> 00:08:59.800]   what do we want to see AI be able to do in Singapore?
[00:08:59.800 --> 00:09:01.960]   I mean, there are all these exciting developments.
[00:09:01.960 --> 00:09:04.520]   Obviously, we'd like to be part of the action.
[00:09:04.520 --> 00:09:06.560]   It has to be in service of something.
[00:09:06.560 --> 00:09:11.480]   And what we were interested in is just try and find a way
[00:09:11.480 --> 00:09:13.760]   to continuously uplift our people.
[00:09:13.760 --> 00:09:18.400]   Because ultimately, for any national strategy to work,
[00:09:18.400 --> 00:09:23.360]   it must bring benefits to the local communities.
[00:09:23.360 --> 00:09:27.080]   And the local communities can be defined very broadly.
[00:09:27.080 --> 00:09:29.520]   You have citizen communities,
[00:09:29.520 --> 00:09:33.040]   and citizens would like to be able to do better jobs,
[00:09:33.040 --> 00:09:35.600]   and they would like to be able to earn higher wages.
[00:09:35.600 --> 00:09:37.680]   But it's not just citizen communities.
[00:09:37.680 --> 00:09:40.760]   Citizens are themselves sometimes involved in businesses.
[00:09:40.760 --> 00:09:42.880]   So how about the enterprise community?
[00:09:42.880 --> 00:09:44.400]   And in the enterprise community,
[00:09:44.400 --> 00:09:46.640]   in the Singapore landscape, it's really interesting.
[00:09:46.640 --> 00:09:49.200]   Like most other economies, we do have SMEs,
[00:09:49.200 --> 00:09:54.080]   but we also have multinationals that are at the very cutting edge.
[00:09:54.080 --> 00:09:55.880]   Because in order to succeed in Singapore,
[00:09:55.880 --> 00:09:57.760]   they have to be very competitive.
[00:09:57.760 --> 00:09:59.360]   So the question is,
[00:09:59.360 --> 00:10:05.520]   how can they, through the use of technologies and including AI,
[00:10:05.520 --> 00:10:09.200]   offer an even higher value proposition to their customers,
[00:10:09.200 --> 00:10:11.000]   to their owners?
[00:10:11.000 --> 00:10:16.840]   And so we were very interested in seeing enterprise applications of AI.
[00:10:16.840 --> 00:10:21.120]   That, in a way, also relates back to the workforce.
[00:10:21.120 --> 00:10:25.480]   Because for all of the employees of these organisations,
[00:10:25.480 --> 00:10:29.880]   then to see that their employers are implementing AI models,
[00:10:29.880 --> 00:10:32.680]   and they are identifying AI use cases,
[00:10:32.680 --> 00:10:37.360]   is tremendously motivating for the broader workforce to themselves
[00:10:37.360 --> 00:10:40.040]   to want to acquire AI-related skills.
[00:10:40.040 --> 00:10:46.200]   Then not forgetting that for the large body of small and medium enterprises,
[00:10:46.200 --> 00:10:49.000]   it's always going to be a little bit harder
[00:10:49.000 --> 00:10:52.960]   for smaller businesses to access technologies.
[00:10:52.960 --> 00:10:57.840]   So what do we put in place to enable these small businesses
[00:10:57.840 --> 00:11:01.600]   to take advantage of what AI has to offer?
[00:11:01.600 --> 00:11:06.360]   So you have to have a holistic strategy that can fire up many different engines.
[00:11:06.360 --> 00:11:10.160]   So we work across the board to make compute available,
[00:11:10.160 --> 00:11:12.200]   firstly to the research community,
[00:11:12.200 --> 00:11:16.920]   but also taking care to ensure that compute capacity
[00:11:16.920 --> 00:11:21.480]   could be available to companies that are in need of them.
[00:11:21.480 --> 00:11:22.480]   So how do we do that?
[00:11:22.480 --> 00:11:25.160]   That's one question that we have to go get it organised.
[00:11:25.160 --> 00:11:29.120]   Then another very important aspect is making data available.
[00:11:29.120 --> 00:11:30.560]   And I think in this regard,
[00:11:30.560 --> 00:11:33.080]   some of the earlier work that we did was helpful.
[00:11:33.080 --> 00:11:35.560]   We did, from more than a decade ago,
[00:11:35.560 --> 00:11:37.960]   already have privacy laws in place.
[00:11:37.960 --> 00:11:40.120]   We have data protection.
[00:11:40.120 --> 00:11:42.320]   And these laws have also been updated
[00:11:42.320 --> 00:11:45.400]   so as to support businesses with legitimate use cases.
[00:11:45.400 --> 00:11:48.640]   So the clarity and the certainty is there.
[00:11:48.640 --> 00:11:52.480]   And then we've also tried to organise data,
[00:11:52.480 --> 00:11:54.640]   make it more readily available.
[00:11:54.640 --> 00:11:59.080]   Some of it, for example, could be specific to the finance sector,
[00:11:59.080 --> 00:12:01.640]   some specific to the logistics sector.
[00:12:01.640 --> 00:12:04.720]   But then there are also different kinds of data
[00:12:04.720 --> 00:12:07.080]   that lies within government possession.
[00:12:07.080 --> 00:12:10.200]   And we are making it much more readily available
[00:12:10.200 --> 00:12:11.440]   to the private sector.
[00:12:11.440 --> 00:12:14.040]   So that deals with the data part of it.
[00:12:14.040 --> 00:12:17.400]   I think the third and very important part of it is talent.
[00:12:17.400 --> 00:12:20.160]   And we're thinking of talent at different levels.
[00:12:20.160 --> 00:12:23.080]   We're thinking of talent at the uppermost level,
[00:12:23.080 --> 00:12:24.440]   you know, for want of a better term,
[00:12:24.440 --> 00:12:26.080]   we call them AI creators.
[00:12:26.080 --> 00:12:28.760]   We know that they are very highly sought after.
[00:12:28.760 --> 00:12:30.600]   There aren't all that many in the world.
[00:12:30.600 --> 00:12:33.800]   And we want to interest them to do work with Singapore.
[00:12:33.800 --> 00:12:36.360]   Sometimes they will be in Singapore,
[00:12:36.360 --> 00:12:39.160]   but there is a value in them being plugged
[00:12:39.160 --> 00:12:41.040]   into the international networks,
[00:12:41.040 --> 00:12:45.800]   to be plugged into globally leading edge projects
[00:12:45.800 --> 00:12:49.120]   that may or may not be done out of Singapore.
[00:12:49.120 --> 00:12:52.200]   We think that keeping those linkages are very important.
[00:12:52.200 --> 00:12:54.120]   These AI creators have to be supported
[00:12:54.120 --> 00:12:57.880]   by what we generally refer to as AI practitioners.
[00:12:57.880 --> 00:13:00.200]   We're talking about people who do data science.
[00:13:00.200 --> 00:13:02.560]   We're talking about people who do machine learning.
[00:13:02.560 --> 00:13:06.480]   They're engineers, absolutely engineers.
[00:13:06.480 --> 00:13:11.080]   But then you also need the broad swath of AI users,
[00:13:11.080 --> 00:13:14.600]   people who are going to be comfortable using the tools
[00:13:14.600 --> 00:13:16.480]   that are made available to them.
[00:13:16.480 --> 00:13:19.480]   So you may have, for example, a group within a company
[00:13:19.480 --> 00:13:23.720]   that designs AI bots or finds use cases,
[00:13:23.720 --> 00:13:27.280]   but if their colleagues aren't comfortable using them,
[00:13:27.280 --> 00:13:30.040]   then in some sense, the picture is not complete.
[00:13:30.040 --> 00:13:33.800]   So we want to address the talent question
[00:13:33.800 --> 00:13:35.640]   at all of these levels.
[00:13:35.640 --> 00:13:39.720]   In a sense, we are fortunate Singapore is compact enough
[00:13:39.720 --> 00:13:41.640]   for us to be able to get these kinds
[00:13:41.640 --> 00:13:43.800]   of interventions organized.
[00:13:43.800 --> 00:13:47.120]   We already have a robust training infrastructure.
[00:13:47.120 --> 00:13:48.520]   We can rely on that.
[00:13:48.520 --> 00:13:52.720]   People know what funding support is available to them.
[00:13:52.720 --> 00:13:57.440]   Training providers know that if they curate programs
[00:13:57.440 --> 00:14:00.000]   that lead to good employment outcomes,
[00:14:00.000 --> 00:14:02.200]   they are very likely to be able to get support
[00:14:02.200 --> 00:14:05.200]   to offer these programs at subsidized rates.
[00:14:05.200 --> 00:14:09.360]   So in a sense, that ecosystem is able to support
[00:14:09.360 --> 00:14:12.840]   what we hope to see come out of an AI strategy.
[00:14:12.840 --> 00:14:15.120]   So those are just some of the pieces that we put in place.
[00:14:15.120 --> 00:14:17.000]   - Many pieces, 15 items.
[00:14:17.000 --> 00:14:17.840]   - Yeah, okay.
[00:14:17.840 --> 00:14:19.880]   - So for people who are interested, they can look it up,
[00:14:19.880 --> 00:14:22.320]   but I just wanted to get an introduction to people.
[00:14:22.320 --> 00:14:23.200]   Many people don't even know
[00:14:23.200 --> 00:14:25.200]   that we have a very active AI strategy,
[00:14:25.200 --> 00:14:26.680]   and actually it's the second one.
[00:14:26.680 --> 00:14:29.120]   Like there's already been like a five-year plan,
[00:14:29.120 --> 00:14:32.320]   pre-generative AI, which was very foresighted.
[00:14:32.320 --> 00:14:34.600]   - One thing that we also pay attention to
[00:14:34.600 --> 00:14:38.200]   is how can AI be developed and deployed
[00:14:38.200 --> 00:14:42.480]   in a responsible manner, in a way that is trustworthy.
[00:14:42.480 --> 00:14:44.640]   And we want to plug ourselves
[00:14:44.640 --> 00:14:47.440]   into conversations at the forefront.
[00:14:47.440 --> 00:14:49.400]   We have an AI Safety Institute,
[00:14:49.400 --> 00:14:52.560]   and we work together with our colleagues in the US,
[00:14:52.560 --> 00:14:54.800]   as well as in the UK and anywhere else
[00:14:54.800 --> 00:14:56.440]   that has AI Safety Institutes
[00:14:56.440 --> 00:14:59.040]   to try and advance our understanding of this topic.
[00:14:59.040 --> 00:15:03.040]   But I think more importantly is that in the meantime,
[00:15:03.040 --> 00:15:06.240]   we've got to offer the business community,
[00:15:06.240 --> 00:15:10.040]   offer AI developers something practical to work with.
[00:15:10.040 --> 00:15:13.440]   So we've developed testing tools,
[00:15:13.440 --> 00:15:16.320]   by no means perfect, but they're a start.
[00:15:16.320 --> 00:15:18.760]   And then we also said that because AI Verify
[00:15:18.760 --> 00:15:22.160]   was developed for traditional AI, classical AI,
[00:15:22.160 --> 00:15:24.400]   then for generative AI, you need something different,
[00:15:24.400 --> 00:15:26.160]   something that also does red teaming,
[00:15:26.160 --> 00:15:28.480]   something that also does benchmarking.
[00:15:28.480 --> 00:15:31.080]   But actually our interests go beyond that,
[00:15:31.080 --> 00:15:34.480]   beyond AI governance frameworks and practical tools.
[00:15:34.480 --> 00:15:37.320]   We are interested in getting into the research
[00:15:37.320 --> 00:15:42.320]   as to how do you prove that an AI system is really safe?
[00:15:42.320 --> 00:15:46.240]   How do you get into the mathematics of it?
[00:15:46.240 --> 00:15:47.960]   I'm not an expert in this field,
[00:15:47.960 --> 00:15:50.800]   but I think it's not difficult for people to understand
[00:15:50.800 --> 00:15:53.200]   that until you can get to a proof,
[00:15:53.200 --> 00:15:56.640]   then some of the other testing is reassuring,
[00:15:56.640 --> 00:15:58.000]   but to an extent.
[00:15:58.000 --> 00:16:00.040]   - It may be fundamentally unprovable.
[00:16:00.040 --> 00:16:00.880]   - It may well be.
[00:16:00.880 --> 00:16:02.040]   - You might have to be comfortable with that
[00:16:02.040 --> 00:16:03.000]   and go ahead anyway.
[00:16:03.000 --> 00:16:03.840]   - Yes.
[00:16:03.840 --> 00:16:04.800]   - Yeah.
[00:16:04.800 --> 00:16:07.480]   - The simulations especially are really interesting.
[00:16:07.480 --> 00:16:10.080]   I think NTU is going to be one of the first universities
[00:16:10.080 --> 00:16:13.440]   to have these cyber ranges for like a AI red teaming training.
[00:16:13.440 --> 00:16:15.400]   One of our companies does AI red teaming
[00:16:15.400 --> 00:16:17.040]   and their customers are like
[00:16:17.040 --> 00:16:19.600]   some of the biggest foundation model labs and then GovTech.
[00:16:19.600 --> 00:16:22.880]   It's like the only government organization working.
[00:16:22.880 --> 00:16:26.000]   So yeah, Singapore has been at the forefront of this.
[00:16:26.000 --> 00:16:28.440]   I mean, we sat down with the CP of Grab,
[00:16:28.440 --> 00:16:30.240]   Philip Kendall on my trip there,
[00:16:30.240 --> 00:16:32.480]   and they shut down their whole company for a week
[00:16:32.480 --> 00:16:34.080]   to just focus on Gen AI training.
[00:16:34.080 --> 00:16:36.360]   Like literally, if you work at Grab,
[00:16:36.360 --> 00:16:38.520]   you have to do something in Gen AI
[00:16:38.520 --> 00:16:40.720]   and kind of learn and get comfortable with it.
[00:16:40.720 --> 00:16:41.560]   Going back to your point,
[00:16:41.560 --> 00:16:44.040]   I think the interest of the government
[00:16:44.040 --> 00:16:45.880]   easily transpires into the companies.
[00:16:45.880 --> 00:16:48.600]   You know, it's like, this is like a national priority,
[00:16:48.600 --> 00:16:50.320]   so we should all spend time in it.
[00:16:50.320 --> 00:16:51.240]   - Yeah, you're right.
[00:16:51.240 --> 00:16:53.360]   I mean, companies like Grab,
[00:16:53.360 --> 00:16:58.360]   what they are trying to do is to make awareness
[00:16:58.360 --> 00:17:02.640]   as so broad within their organization
[00:17:02.640 --> 00:17:07.160]   and to get to a level of comfort with using Gen AI tools,
[00:17:07.160 --> 00:17:09.760]   which I think is a smart move
[00:17:09.760 --> 00:17:13.000]   because the returns will come later,
[00:17:13.000 --> 00:17:14.280]   but they will surely come.
[00:17:14.280 --> 00:17:15.640]   They're not the only ones doing that.
[00:17:15.640 --> 00:17:18.120]   I'm glad to say some of our leading banks,
[00:17:18.120 --> 00:17:19.480]   even Singapore Airlines,
[00:17:19.480 --> 00:17:22.960]   which may be the airline that you flew into Singapore,
[00:17:22.960 --> 00:17:27.600]   they've got a serious team looking at AI use cases.
[00:17:27.600 --> 00:17:29.360]   And I don't know whether you are aware of it,
[00:17:29.360 --> 00:17:32.080]   they have definitely quite a good number.
[00:17:32.080 --> 00:17:34.720]   I'm not sure that they have talked about it openly
[00:17:34.720 --> 00:17:36.640]   because airline operations are quite complex.
[00:17:36.640 --> 00:17:37.760]   - At least Singapore Airlines offer.
[00:17:37.760 --> 00:17:39.440]   (all laughing)
[00:17:39.440 --> 00:17:42.160]   - No, because airline operations are very complex.
[00:17:42.160 --> 00:17:43.000]   - Yeah. - Yeah.
[00:17:43.000 --> 00:17:44.880]   - There are lots of things that you can optimize.
[00:17:44.880 --> 00:17:47.480]   There are lots of things that you have to comply with.
[00:17:47.480 --> 00:17:50.080]   There are lots of processes that you must follow.
[00:17:50.080 --> 00:17:54.840]   And this kind of context makes it interesting for AI.
[00:17:54.840 --> 00:17:56.480]   You can put it to good use.
[00:17:56.480 --> 00:17:58.560]   And government mustn't be lagging too.
[00:17:58.560 --> 00:18:01.360]   We've always believed that in time to come,
[00:18:01.360 --> 00:18:04.480]   we may well have to put in place guardrails,
[00:18:04.480 --> 00:18:08.400]   but you are able to put in place guardrails better
[00:18:08.400 --> 00:18:10.880]   if you yourself have used the technology.
