
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:07:22.620 --> 00:07:26.220]   in a vast sea of unbelievers
[00:07:26.220 --> 00:07:29.920]   who are being very hostile to them,
[00:07:29.920 --> 00:07:34.920]   and he's laboring to help them not just show dutiful,
[00:07:34.920 --> 00:07:40.540]   sacrificial love to each other, but rather to feel earnest,
[00:07:40.540 --> 00:07:43.080]   heartfelt affection to one another.
[00:07:43.080 --> 00:07:46.220]   I think that's why he says at the end,
[00:07:46.220 --> 00:07:48.620]   "Kiss one another with the kiss of love."
[00:07:48.620 --> 00:07:52.280]   So 1 Peter 1.22, "Having purified your souls
[00:07:52.280 --> 00:07:56.520]   "by obedience to the truth for a sincere brotherly love,
[00:07:56.520 --> 00:08:01.480]   "love one another earnestly from a pure heart."
[00:08:01.480 --> 00:08:06.480]   So those words are so beyond treat each other nice,
[00:08:06.480 --> 00:08:09.140]   way beyond treating.
[00:08:09.140 --> 00:08:13.500]   He is calling for Christians to really have changes of heart
[00:08:13.500 --> 00:08:16.320]   so that when we approach another Christian,
[00:08:16.320 --> 00:08:19.820]   our hearts are drawn out in words like this.
[00:08:19.820 --> 00:08:23.200]   This is 1 Peter 3.8, "Have unity of mind,
[00:08:23.200 --> 00:08:28.200]   "sympathy, brotherly love, tenderness of heart,
[00:08:28.200 --> 00:08:29.620]   "humble mind."
[00:08:29.620 --> 00:08:31.820]   I mean, three of those, sympathy, brotherly love,
[00:08:31.820 --> 00:08:36.780]   tender heart, imply how warm and tender and gentle
[00:08:36.780 --> 00:08:39.700]   and kind and affectionate we should be
[00:08:39.700 --> 00:08:42.100]   towards brothers and sisters in Christ.
[00:08:42.100 --> 00:08:44.460]   Those are amazing words,
[00:08:44.460 --> 00:08:46.580]   and that's what Peter wants to see happen,
[00:08:46.580 --> 00:08:50.120]   and I think that's really what's behind both Peter and Paul
[00:08:50.120 --> 00:08:55.120]   saying that we should use a holy kiss.
[00:08:55.120 --> 00:09:00.540]   He wants us to be demonstrative in real affections,
[00:09:00.540 --> 00:09:03.540]   and that's what we should seek to grow in.
[00:09:03.540 --> 00:09:04.580]   - Thank you, Pastor John.
[00:09:04.580 --> 00:09:06.500]   Fist bump with a holy fist bump.
[00:09:06.500 --> 00:09:08.020]   That's outstanding.
[00:09:08.020 --> 00:09:08.860]   Thank you, Pastor John.
[00:09:08.860 --> 00:09:12.660]   Keep up with the daily Ask Pastor John podcast online
[00:09:12.660 --> 00:09:14.220]   through our free apps, of course,
[00:09:14.220 --> 00:09:16.940]   and you can find out more at our online home
[00:09:16.940 --> 00:09:20.320]   at desiringgod.org/askpastorjohn.
[00:09:20.320 --> 00:09:22.200]   There you can send in questions of your own
[00:09:22.200 --> 00:09:24.360]   like Vince did today.
[00:09:24.360 --> 00:09:25.520]   Well, speaking of online,
[00:09:25.520 --> 00:09:27.680]   I bet most of us know the thrill of going online
[00:09:27.680 --> 00:09:29.240]   and ordering things for ourselves
[00:09:29.240 --> 00:09:33.200]   that arrive at our homes within days, maybe hours.
[00:09:33.200 --> 00:09:36.720]   We're living in a golden age of online shopping conveniences
[00:09:36.720 --> 00:09:39.080]   and it can also become an addiction in our lives,
[00:09:39.080 --> 00:09:40.840]   and a listener wants to know
[00:09:40.840 --> 00:09:43.000]   if she is addicted to online shopping
[00:09:43.000 --> 00:09:44.840]   and what to do about it.
[00:09:44.840 --> 00:09:46.840]   She asked for John Piper's help tomorrow.
[00:09:46.840 --> 00:09:47.960]   I'm your host, Tony Reinke.
[00:09:47.960 --> 00:09:50.880]   Thanks for listening to the Ask Pastor John podcast.
[00:09:50.880 --> 00:09:53.040]   (silence)
[00:09:53.040 --> 00:09:55.200]   (silence)
[00:09:55.200 --> 00:09:57.360]   (silence)
[00:09:57.360 --> 00:10:07.360]   [BLANK_AUDIO]

