
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:08:29.000 --> 00:08:34.000]   dictate the purity of his behavior with his girlfriend.
[00:08:34.000 --> 00:08:40.000]   Another way to put it would be this, "View the temptation to ask for nude pictures
[00:08:40.000 --> 00:08:45.000]   the same way you would view the temptation of incest."
[00:08:45.000 --> 00:08:51.000]   Number five, if a man asks an unmarried woman to show him her body,
[00:08:51.000 --> 00:09:00.000]   by definition, he is unworthy of her, unworthy of her trust, her affection, and her covenant.
[00:09:00.000 --> 00:09:08.000]   That request that he's making in itself should be enough for the woman to say, "Goodbye."
[00:09:08.000 --> 00:09:11.000]   I really mean this, come on, women.
[00:09:11.000 --> 00:09:21.000]   If any woman thinks that is normal male Christian behavior, it's not. It's sick.
[00:09:21.000 --> 00:09:25.000]   It means he's clueless as to godliness.
[00:09:25.000 --> 00:09:30.000]   It means that when he gets tired of you before or after marriage,
[00:09:30.000 --> 00:09:34.000]   he will feel free to ask someone else to take off her clothes.
[00:09:34.000 --> 00:09:39.000]   And if he can't get it in person, he'll get it from the internet,
[00:09:39.000 --> 00:09:45.000]   and you will have told him it's okay because you cooperated before marriage, not just in marriage.
[00:09:45.000 --> 00:09:51.000]   So just settle it. If he asks, he's unworthy, period. It's over.
[00:09:51.000 --> 00:09:58.000]   Number six, in the Song of Solomon, which exalts in nudity between a married man and woman,
[00:09:58.000 --> 00:10:07.000]   it says more than once, "I adjure you, O daughters of Jerusalem, by the gazelles or the does of the field,
[00:10:07.000 --> 00:10:15.000]   that you not stir up or awaken love until it pleases."
[00:10:15.000 --> 00:10:22.000]   That's exactly what sexually erotic pictures do that we're not supposed to do.
[00:10:22.000 --> 00:10:27.000]   They stir up desire that cannot be lawfully satisfied,
[00:10:27.000 --> 00:10:32.000]   which means they will lead to masturbation or to fornication.
[00:10:32.000 --> 00:10:35.000]   I don't know what goes on inside a woman's head,
[00:10:35.000 --> 00:10:41.000]   but I can only think that it is a deformed sense of sexuality
[00:10:41.000 --> 00:10:48.000]   if a woman gets pleasure out of helping a man act like a 13-year-old boy with his masturbation.
[00:10:48.000 --> 00:10:52.000]   Is that really the kind of man she wants?
[00:10:52.000 --> 00:10:56.000]   And finally, number seven, the least important reason,
[00:10:56.000 --> 00:11:01.000]   it's the least important reason and maybe the most compelling.
[00:11:01.000 --> 00:11:10.000]   To take such pictures is virtually certain that they will go public sooner or later,
[00:11:10.000 --> 00:11:17.000]   and you will discover what God meant by bringing judgment on yourself.
[00:11:17.000 --> 00:11:24.000]   So with God's authority, I think I can say to both men and women,
[00:11:24.000 --> 00:11:29.000]   don't ask and don't give such pictures.
[00:11:29.000 --> 00:11:34.000]   Thank you, Pastor John, and thank you, Lily, for being willing to share this with us
[00:11:34.000 --> 00:11:37.000]   to spark a conversation on a topic that we need to have.
[00:11:37.000 --> 00:11:44.000]   1,000 episodes. We've made it to 1,000 episodes, and that's because of your support.
[00:11:44.000 --> 00:11:45.000]   So thank you for your prayers.
[00:11:45.000 --> 00:11:49.000]   Thank you for making this podcast a part of your routine each week.
[00:11:49.000 --> 00:11:52.000]   And thank you, of course, for the generous financial donations
[00:11:52.000 --> 00:11:57.000]   that support our work on this podcast and everything that we do at DesiringGod.org.
[00:11:57.000 --> 00:12:01.000]   If you would like to financially partner with us in these gospel labors,
[00:12:01.000 --> 00:12:06.000]   you can go to DesiringGod.org/donate.
[00:12:06.000 --> 00:12:12.000]   1,000 episodes means we also have 1,000 questions now in our archive.
[00:12:12.000 --> 00:12:19.000]   You can make use of them, and you'll find them all at our online home at DesiringGod.org/askpastorjohn.
[00:12:19.000 --> 00:12:22.000]   Well, on Friday we're going to return to talk about pets.
[00:12:22.000 --> 00:12:26.000]   Are pets a distraction from the Christian life? It's a good question.
[00:12:26.000 --> 00:12:30.000]   Episode number 1001, coming up on Friday on pets.
[00:12:30.000 --> 00:12:32.000]   I'm your host, Tony Reinke. Thanks for listening.
[00:12:32.000 --> 00:12:35.000]   [ End ]
[00:12:35.000 --> 00:12:38.000]   [ Silence ]
[00:12:38.000 --> 00:12:48.000]   [BLANK_AUDIO]

