
[00:00:00.000 --> 00:00:02.680]   [silence]
[00:03:57.440 --> 00:03:59.740]   and then you can take out one fraction or the next
[00:03:59.740 --> 00:04:00.720]   simply with a little pipette,
[00:04:00.720 --> 00:04:01.840]   you take out the top fraction,
[00:04:01.840 --> 00:04:03.360]   the middle fraction, and so forth.
[00:04:03.360 --> 00:04:05.200]   And what these clinics have figured out
[00:04:05.200 --> 00:04:07.480]   is that if they spin the sperm sample
[00:04:07.480 --> 00:04:10.100]   at the correct spin rate,
[00:04:10.100 --> 00:04:15.100]   that the sperm that will give rise to male offspring
[00:04:15.100 --> 00:04:17.520]   and the sperm that will give rise to female offspring
[00:04:17.520 --> 00:04:19.560]   segregate out into different fractions,
[00:04:19.560 --> 00:04:23.740]   allowing them to take each of those fractions separately
[00:04:23.740 --> 00:04:27.780]   and to apply them to eggs, if it's in vitro fertilization,
[00:04:27.780 --> 00:04:30.140]   and give rise very reliably,
[00:04:30.140 --> 00:04:31.680]   certainly much more than chance,
[00:04:31.680 --> 00:04:35.380]   to either male or female embryos.
[00:04:35.380 --> 00:04:37.780]   They also, of course, can choose to do this
[00:04:37.780 --> 00:04:39.940]   outside the context of in vitro fertilization.
[00:04:39.940 --> 00:04:43.100]   So some people are now opting to have their sperm samples
[00:04:43.100 --> 00:04:44.600]   spun out in this way,
[00:04:44.600 --> 00:04:46.700]   separate out the sperm that give rise
[00:04:46.700 --> 00:04:48.140]   to male or female offspring,
[00:04:48.140 --> 00:04:51.420]   and then to only use the fraction
[00:04:51.420 --> 00:04:52.900]   that they are interested in, right?
[00:04:52.900 --> 00:04:54.460]   So if they want a boy, they'll use one fraction.
[00:04:54.460 --> 00:04:56.820]   If they want a girl, they'll use a different fraction.
[00:04:56.820 --> 00:05:00.180]   And then to use those fractions in the context
[00:05:00.180 --> 00:05:03.540]   of what's called IUI or intrauterine insemination,
[00:05:03.540 --> 00:05:05.260]   which is, as the name suggests,
[00:05:05.260 --> 00:05:08.640]   rather than having the man deliver the ejaculate
[00:05:08.640 --> 00:05:10.300]   with his penis and the sperm with his penis,
[00:05:10.300 --> 00:05:12.300]   they have a device.
[00:05:12.300 --> 00:05:14.380]   The devices are now commercially sold.
[00:05:14.380 --> 00:05:15.740]   Believe it or not, they're sold over the counter
[00:05:15.740 --> 00:05:16.580]   and on the internet.
[00:05:16.580 --> 00:05:17.900]   So people will even do this at home.
[00:05:17.900 --> 00:05:20.020]   And so what they're doing is they'll take the sperm
[00:05:20.020 --> 00:05:25.020]   and they'll do IUI in order to bias the probability
[00:05:25.020 --> 00:05:27.580]   that they're going to get a male or a female offspring.
[00:05:27.580 --> 00:05:30.240]   Again, this is something that's now emerging.
[00:05:30.240 --> 00:05:31.780]   It's not commonplace.
[00:05:31.780 --> 00:05:36.180]   Most of the time, people simply roll the dice, as it were,
[00:05:36.180 --> 00:05:39.860]   by having either intercourse and just hoping for,
[00:05:39.860 --> 00:05:42.980]   or not caring if they get a male or female offspring,
[00:05:42.980 --> 00:05:44.380]   or in the instance of IVF,
[00:05:44.380 --> 00:05:45.940]   selecting male or female offspring.
[00:05:45.940 --> 00:05:47.540]   Sometimes, largely on the basis
[00:05:47.540 --> 00:05:49.100]   of the chromosomal arrangements.
[00:05:49.100 --> 00:05:53.580]   So of course, some people might prefer to have one
[00:05:53.580 --> 00:05:55.940]   or the other biological sex as their offspring.
[00:05:55.940 --> 00:05:59.020]   But of course, the healthy chromosomal arrangements
[00:05:59.020 --> 00:06:01.900]   are going to be paramount for getting a healthy child.
[00:06:01.900 --> 00:06:04.020]   And as I mentioned before,
[00:06:04.020 --> 00:06:05.520]   unhealthy chromosomal arrangements
[00:06:05.520 --> 00:06:07.180]   or abnormal chromosomal arrangements
[00:06:07.180 --> 00:06:10.380]   often lead to miscarriage and/or birth defects.
[00:06:10.380 --> 00:06:13.380]   So selecting for healthy chromosomal arrangements
[00:06:13.380 --> 00:06:14.660]   is always paramount.
[00:06:14.660 --> 00:06:16.700]   But some people are selecting for biological sex.
[00:06:16.700 --> 00:06:21.440]   And indeed, some couples who can conceive naturally
[00:06:21.440 --> 00:06:24.900]   are opting for IUI in order to be able
[00:06:24.900 --> 00:06:27.580]   to select biological sex because of this ability
[00:06:27.580 --> 00:06:30.880]   to spin out the sperm samples to different fractions
[00:06:30.880 --> 00:06:33.820]   and select the male or female sperm.
[00:06:33.820 --> 00:06:35.480]   That is the sperm that would give rise
[00:06:35.480 --> 00:06:36.760]   to a male or female offspring.
[00:06:36.760 --> 00:06:40.780]   So this is a rapidly emerging theme, believe it or not.
[00:06:40.780 --> 00:06:42.100]   Who knew?
[00:06:42.100 --> 00:06:43.500]   And of course, it has nothing to do
[00:06:43.500 --> 00:06:44.740]   with Aristotle's assertions
[00:06:44.740 --> 00:06:46.020]   about what people are thinking about
[00:06:46.020 --> 00:06:47.540]   at the point of ejaculation,
[00:06:47.540 --> 00:06:50.260]   nor does it have anything to do with body position
[00:06:50.260 --> 00:06:51.840]   at the point of ejaculation.
[00:06:51.840 --> 00:06:53.340]   But I do find it rather interesting
[00:06:53.340 --> 00:06:55.220]   that even in this day and age,
[00:06:55.220 --> 00:06:58.680]   people seem to be continually pursuing
[00:06:58.680 --> 00:07:00.500]   new and different ways to understand
[00:07:00.500 --> 00:07:02.420]   why one sperm or another sperm
[00:07:02.420 --> 00:07:05.500]   happens to fertilize the egg.
[00:07:05.500 --> 00:07:08.100]   And when that information is not available,
[00:07:08.100 --> 00:07:09.580]   because frankly, it's not available yet,
[00:07:09.580 --> 00:07:12.860]   we don't know why a sperm containing a Y chromosome
[00:07:12.860 --> 00:07:14.280]   or a sperm containing X chromosome
[00:07:14.280 --> 00:07:16.060]   is more likely to fertilize an egg.
[00:07:16.060 --> 00:07:17.480]   I mean, there's some ideas, for instance,
[00:07:17.480 --> 00:07:19.620]   that older fathers tend to have more daughters
[00:07:19.620 --> 00:07:20.840]   as opposed to sons.
[00:07:20.840 --> 00:07:22.900]   But when you really look at the data, it's pretty mixed.
[00:07:22.900 --> 00:07:24.660]   So if you've heard that before,
[00:07:24.660 --> 00:07:26.660]   has a particular nickname
[00:07:26.660 --> 00:07:28.460]   that I'm not going to describe on the podcast,
[00:07:28.460 --> 00:07:29.720]   you can look it up online.
[00:07:29.720 --> 00:07:33.660]   But if any of you are aware of any other kind of ideas
[00:07:33.660 --> 00:07:36.360]   or lore, no matter how ridiculous or crazy,
[00:07:36.360 --> 00:07:37.980]   please put them in the comment section on YouTube.
[00:07:37.980 --> 00:07:40.620]   I'd be very curious to learn about those.
[00:07:40.620 --> 00:07:43.200]   (upbeat music)
[00:07:43.900 --> 00:07:46.480]   (upbeat music)
[00:07:46.480 --> 00:07:48.220]   (upbeat music)

