
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:05:33.000 --> 00:05:44.000]   And when the time is right, so here I'm trying to get more specific. When the time is right, yes, you take up the texts like 1 Timothy 2.8.
[00:05:44.000 --> 00:05:59.000]   I desire that men in every place should pray lifting holy hands without anger and quarreling and likewise that women should adorn themselves in respectable apparel with modesty and self-control.
[00:05:59.000 --> 00:06:07.000]   And you work through it, making sure that everyone feels that the Bible really does care about how we dress.
[00:06:07.000 --> 00:06:20.000]   And it really does want us to dress in a way that's rooted in humble, joyful, Christ-exalting, other-serving gospel faith.
[00:06:20.000 --> 00:06:26.000]   Here's three closing practical tips from my experience.
[00:06:26.000 --> 00:06:37.000]   Number one, when it comes to guidelines that grow out of the gospel, start with your staff and the leaders of the ministries that are up front.
[00:06:37.000 --> 00:06:54.000]   Don't start with everybody. Start working from the inside out so that there emerges a culture and a modeling from your worship leaders, from your staff who are in front, and from the leaders of the youth ministry and so on.
[00:06:54.000 --> 00:07:03.000]   Work with your leaders. Number two, deal with parents quietly and work toward common expectations for the young people.
[00:07:03.000 --> 00:07:13.000]   It's not easy, but it is a wise priority instead of attacking things at the most painful point of the way the girls or boys are dressing.
[00:07:13.000 --> 00:07:16.000]   It's come on, let's get the parents on board here.
[00:07:16.000 --> 00:07:23.000]   And number three, cultivate the joyful sense that modesty is beautiful.
[00:07:23.000 --> 00:07:31.720]   Renounce, renounce any mindset that "modest" means "frumpy."
[00:07:31.720 --> 00:07:35.880]   From my own experience – I'm just testifying as a man now who's been a teenager, and a
[00:07:35.880 --> 00:07:41.280]   20-year-old, and a 30-year-old, and a 40-year-old, and a 50-year-old, and a 60-year-old – I
[00:07:41.280 --> 00:07:53.120]   can testify without any doubt that at every age of my life, my masculine life, sexy dressing
[00:07:53.120 --> 00:07:58.400]   of women is less attractive than modest beauty.
[00:07:58.400 --> 00:08:00.440]   Of course it makes the eyes turn.
[00:08:00.440 --> 00:08:02.680]   It makes the eyes turn.
[00:08:02.680 --> 00:08:10.840]   But there is a world of difference between making men's eyes turn with sexy dressing
[00:08:10.840 --> 00:08:16.000]   and being attractive as a beautiful or a handsome person.
[00:08:16.000 --> 00:08:18.640]   That's an excellent and timely word.
[00:08:18.640 --> 00:08:19.960]   Thank you, Pastor John.
[00:08:19.960 --> 00:08:23.920]   And this is the season for modesty discussions, and it's the season for vacations.
[00:08:23.920 --> 00:08:27.560]   And tomorrow I'll ask Pastor John to share a little theology of summer vacations and
[00:08:27.560 --> 00:08:31.980]   rest and why it's an important component in our lives.
[00:08:31.980 --> 00:08:35.080]   For more about this podcast, find us online at DesiringGod.org/AskPastorJohn.
[00:08:35.080 --> 00:08:40.400]   I'm your host, Tony Reinke, and we will see you tomorrow.
[00:08:41.200 --> 00:08:41.760]   See you tomorrow.
[00:08:41.760 --> 00:08:43.760]   [END]
[00:08:43.760 --> 00:08:45.760]   [END]
[00:08:45.760 --> 00:08:47.760]   [END]
[00:08:47.760 --> 00:08:57.760]   [BLANK_AUDIO]

