
[00:00:00.000 --> 00:00:09.960]   Hi everyone, thank you for joining us today for Prompting 101. My name is Hannah,
[00:08:12.400 --> 00:08:20.400]   And if we scroll down though, we can still tell that there's some information missing for Claude to make a fully confident determination of who's at fault here.
[00:08:20.400 --> 00:08:21.400]   And this is great.
[00:08:21.400 --> 00:08:23.400]   This is pertaining to your task that you have set.
[00:08:23.400 --> 00:08:30.400]   Make sure you don't make any claims that aren't factual, and make sure you only set things when you're in your confidence.
[00:08:30.400 --> 00:08:42.400]   But there's a lot of information we're still missing here regarding the form, what the form actually entails, and a lot of information is what we want to bake into this LLM application as well.
[00:08:42.400 --> 00:08:48.400]   And the best way of doing so is actually adding it to the system prompt, which Hannah will elaborate on.
[00:08:48.400 --> 00:08:52.400]   So back in the slides, we have the next item we're going to add to the prompt.
[00:08:52.400 --> 00:08:57.400]   And this is background detail, data, documents, and images.
[00:08:57.400 --> 00:09:00.400]   And here, as Christian was saying, we actually know a lot about this form.
[00:09:00.400 --> 00:09:02.400]   The form is going to be the same every single time.
[00:09:02.400 --> 00:09:03.400]   The form will never change.
[00:09:03.400 --> 00:09:10.400]   And so this is a really great type of information to provide to Claude, to tell Claude, here's the structure of the form you'll be looking at.
[00:09:10.400 --> 00:09:14.400]   We know that will not ever alter between different queries.
[00:09:14.400 --> 00:09:18.400]   The way the form is filled out will change, but the form itself is not going to change.
[00:09:18.400 --> 00:09:22.400]   And so this is a great type of information to put into the system prompt.
[00:09:22.400 --> 00:09:24.400]   Also a great thing to use prompt caching for.
[00:09:24.400 --> 00:09:27.400]   If you're considering using prompt caching, this will always be the same.
[00:09:27.400 --> 00:09:34.400]   And what this will help Claude do is spend less time trying to figure out what the form is the first time it sees the form each time.
[00:09:34.400 --> 00:09:40.400]   And it's going to do a better job of reading the form because it already knows what to expect there.
[00:09:40.400 --> 00:09:46.400]   So another thing I want to touch on here is how we like to organize information in prompts.
[00:09:46.400 --> 00:09:49.400]   So Claude really loves structure, loves organization.
[00:09:49.400 --> 00:09:52.400]   That's why we recommend following kind of a standard structure in your prompts.
[00:09:52.400 --> 00:09:57.400]   And there's a couple other tools you can use to help Claude understand the information better.
[00:09:57.400 --> 00:10:02.400]   I also just want to mention all of this is in our docs with a lot of really great examples.
[00:10:02.400 --> 00:10:05.400]   So definitely take pictures, but if you forget to take a picture, don't worry.
[00:10:05.400 --> 00:10:11.400]   All of this content is online with lots of examples and definitely encourage you guys to check it out there too.
[00:10:11.400 --> 00:10:17.400]   Anyway, so some things you can use delimiters like XML tags.
[00:10:17.400 --> 00:10:24.400]   Also markdown is pretty useful to Claude, but XML tags are nice because you can actually specify what's inside those tags.
[00:10:24.400 --> 00:10:28.400]   So we can tell Claude, here's user preferences.
[00:10:28.400 --> 00:10:34.400]   Now you're going to read some content and these XML tags are letting you know that everything wrapped in those tags is related to the user's preferences.
[00:10:34.400 --> 00:10:39.400]   And it helps Claude refer back to that information, maybe at later points in the prompt.
[00:10:39.400 --> 00:10:46.400]   So I want to show back in the console how we actually do this in this case.
[00:10:46.400 --> 00:10:49.400]   And Christian's going to pull up our version 3.
[00:10:49.400 --> 00:10:52.400]   So we're keeping everything about the other part of the user prompt the same.
[00:10:52.400 --> 00:10:56.400]   And we've decided in this case to put this information in the system prompt.
[00:10:56.400 --> 00:10:58.400]   You can try this different ways.
[00:10:58.400 --> 00:11:00.400]   We're doing it in the system prompt here.
[00:11:00.400 --> 00:11:03.400]   And we're going to tell Claude everything it needs to know about this form.
[00:11:03.400 --> 00:11:05.400]   So this is a Swedish car accident form.
[00:11:05.400 --> 00:11:06.400]   The form will be in Swedish.
[00:11:06.400 --> 00:11:07.400]   It'll have this title.
[00:11:07.400 --> 00:11:09.400]   It'll have two columns.
[00:11:09.400 --> 00:11:11.400]   The columns represent different vehicles.
[00:11:11.400 --> 00:11:15.400]   We'll tell Claude about each of the 17 rows and what they mean.
[00:11:15.400 --> 00:11:22.400]   You might have noticed when we ran it before Claude was reading individually each of the lines to understand what they are.
[00:11:22.400 --> 00:11:24.400]   We can provide all of that information up front.
[00:11:24.400 --> 00:11:29.400]   And we're also going to give Claude a little bit of information about how this form should be filled out.
[00:11:29.400 --> 00:11:31.400]   This is also really useful for Claude.
[00:11:31.400 --> 00:11:35.400]   We can tell it things like, you know, humans are filling this form out basically.
[00:11:35.400 --> 00:11:37.400]   So it's not going to be perfect.
[00:11:37.400 --> 00:11:38.400]   People might put a circle.
[00:11:38.400 --> 00:11:39.400]   They might scribble.
[00:11:39.400 --> 00:11:41.400]   They might not put an X in the box.
[00:11:41.400 --> 00:11:46.400]   There could be many types of markings that you need to look for when you're reading this form.
[00:11:46.400 --> 00:11:52.400]   We can also give Claude a little bit of information about how to interpret this or what the purpose or meaning of this form is.
[00:11:52.400 --> 00:11:58.400]   And all of this is context that is hopefully really going to help Claude do a better job analyzing the form.
[00:11:58.400 --> 00:12:02.400]   So if we run it, everything else is still the same.
[00:12:02.400 --> 00:12:05.400]   So we've kept the same user prompt down here.
[00:12:05.400 --> 00:12:07.400]   Oh, your scroll is backwards from mine.
[00:12:07.400 --> 00:12:13.400]   We have the same user prompt here, still asking Claude to do the same task, same context.
[00:12:13.400 --> 00:12:16.400]   And we'll see here that it's spending less time.
[00:12:16.400 --> 00:12:21.400]   It's kind of narrating to us a little bit less about what the form is because it already knows what that is.
[00:12:21.400 --> 00:12:25.400]   And it's not concerned with kind of bringing us that information back.
[00:12:25.400 --> 00:12:30.400]   It's going to give us a whole list of what it found to be checked, what the sketch shows.
[00:12:30.400 --> 00:12:35.400]   And here Claude is now becoming much more confident with this additional context that we gave to Claude.
[00:12:35.400 --> 00:12:42.400]   Claude now feels it's appropriate to say vehicle B was at fault in this case based on this drawing and based on this sketch.
[00:12:42.400 --> 00:12:46.400]   So already we're seeing some improvement in the way Claude is analyzing these.
[00:12:46.400 --> 00:12:52.400]   I think we could probably all agree if we looked at the drawing and at the list that vehicle B is at fault.
[00:12:52.400 --> 00:12:55.400]   So we'd like to see that.
[00:12:55.400 --> 00:13:01.400]   So we're going to go back to the slides and talk about a couple of other items that we're not really using in this prompt,
[00:13:01.400 --> 00:13:07.400]   but can be really helpful to building up your prompt and making it work better.
[00:13:07.400 --> 00:13:08.400]   Exactly.
[00:13:08.400 --> 00:13:11.400]   I think one thing that we really highlight is examples.
[00:13:11.400 --> 00:13:17.400]   I think examples or few shot is a mechanism that really is powerful in steering Claude.
[00:13:17.400 --> 00:13:21.400]   So you can imagine this in quite a non trivial way as well.
[00:13:21.400 --> 00:13:30.400]   So imagine you have scenarios, situations, even in this case, concrete accidents have happened that are tricky for Claude to get right.
[00:13:30.400 --> 00:13:37.400]   But you with your human intuition and your human label data is able to actually get to the right conclusion.
[00:13:37.400 --> 00:13:45.400]   Then you can bake that information into the system from itself by having clear cut examples of a, the data that it's supposed to look at.
[00:13:45.400 --> 00:13:46.400]   So you can have visual examples.
[00:13:46.400 --> 00:13:54.400]   You can just base 64 encode an image and have that as part of the data that you're passing along into the examples.
[00:13:54.400 --> 00:13:59.400]   And then on top of that, you can have the sort of depiction or description rather of how to break that down and understand it.
[00:13:59.400 --> 00:14:09.400]   This is something we really highlight and emphasize in how you can sort of push the limits of your LLM application is by baking in these examples into system prompt.
[00:14:09.400 --> 00:14:19.400]   And this again is sort of the empirical science of prompt engineering is that you sort of always want to push the limits of your application and get the feedback loop in where it's going wrong and try to add that to the system prompt.
[00:14:19.400 --> 00:14:26.400]   So that next time when an example that sort of mimics that takes place, it's able to actually reference it in an example set.
[00:14:26.400 --> 00:14:30.400]   You can see here as well, this is just a little example of how we do this.
[00:14:30.400 --> 00:14:36.400]   Again, really emphasizing the sort of XML structure that we enjoy.
[00:14:36.400 --> 00:14:39.400]   It gives a lot of structure to Claude, it's what it's been fine-tuned on as well.
[00:14:39.400 --> 00:14:41.400]   And it works perfectly well for this example.
[00:14:41.400 --> 00:14:44.400]   And in our case, we're not doing this just because it's a simple demo.
[00:14:44.400 --> 00:14:53.400]   But you can realistically imagine if you were building this for an insurance company, you would have tens, maybe even hundreds of examples that are quite difficult, maybe in the gray,
[00:14:53.400 --> 00:14:59.400]   that you'd like to make sure that Claude actually has some basis in to make the verdict next time.
[00:14:59.400 --> 00:15:04.400]   Another topic we really want to highlight, which we're not doing in this demo, is conversation history.
[00:15:04.400 --> 00:15:07.400]   It's in the same vein as examples.
[00:15:07.400 --> 00:15:16.400]   We use this to make sure that enough context-rich information is at Claude's disposal when Claude's working on your behalf.
[00:15:16.400 --> 00:15:20.400]   In our case now, this isn't really a user-facing LLM application.
[00:15:20.400 --> 00:15:22.400]   It's more something happening in the background.
[00:15:22.400 --> 00:15:29.400]   You can imagine for this insurance company, they have this automated system, some data is generated out of this, and then you might have a human in the loop towards the end.
[00:15:29.400 --> 00:15:37.400]   If you were to build something much more user-facing, where you'd have a long conversation history that would be relevant to bring in,
[00:15:37.400 --> 00:15:44.400]   this is a perfect place in the system prompt to include because it enriches the context that Claude works within.
[00:15:44.400 --> 00:15:46.400]   In our case, we haven't done so.
[00:15:46.400 --> 00:15:53.400]   But what we do is, and the next step, is try to make sure we give a concrete reminder of the task at hand.
[00:15:53.400 --> 00:16:02.400]   So now we're going to build out the final part of this prompt for Claude, and that's coming back to the reminder of what the immediate task is,
[00:16:02.400 --> 00:16:06.400]   and giving Claude a reminder about any important guidelines that we want it to follow.
[00:16:06.400 --> 00:16:10.400]   Some reasons that we may do this are, A, preventing hallucinations.
[00:16:10.400 --> 00:16:17.400]   So we want Claude to not invent details that it's not finding in this prompt, right?
[00:16:17.400 --> 00:16:18.400]   Or not finding in the data.
[00:16:18.400 --> 00:16:23.400]   If Claude can't tell which form is checked, we don't want Claude to take its best guess,
[00:16:23.400 --> 00:16:26.400]   or invent the idea that a box might be checked when it's not.
[00:16:26.400 --> 00:16:31.400]   If the sketch is unintelligible, the person did a really bad job drawing this drawing,
[00:16:31.400 --> 00:16:35.400]   and even a human would not be able to figure it out, we want Claude to be able to say that.
[00:16:35.400 --> 00:16:41.400]   And so these are some of the things we'll include in this final reminder and kind of wrap-up step for Claude.
[00:16:41.400 --> 00:16:44.400]   Remind it to do things like answer only if it's very confident.
[00:16:44.400 --> 00:16:50.400]   We could even ask it to refer back to what it has seen in the form anytime it's making a factual claim.
[00:16:50.400 --> 00:16:53.400]   So if it wants to say, "Vehicle B turned right," it should say,
[00:16:53.400 --> 00:16:58.400]   "I know this based on the fact that box 2 is clearly checked," or whatever it might be.
[00:16:58.400 --> 00:17:00.400]   We can kind of give Claude some guidelines about that.
[00:17:00.400 --> 00:17:04.400]   So if we go back to the console, we can see...
[00:17:04.400 --> 00:17:07.400]   the next version of the prompt.
[00:17:07.400 --> 00:17:11.400]   And we're going to keep everything the same here in the system prompt.
[00:17:11.400 --> 00:17:15.400]   So we're not changing any of that background context that we gave to Claude about the form,
[00:17:15.400 --> 00:17:17.400]   about how it's going to fill everything out.
[00:17:17.400 --> 00:17:20.400]   We're not changing anything else about the context and the role.
[00:17:20.400 --> 00:17:22.400]   We're just adding this detailed list of tasks.
[00:17:22.400 --> 00:17:25.400]   And this is how we want Claude to go about analyzing this.
[00:17:25.400 --> 00:17:35.400]   And a really key thing that we found here as we were building this demo and when we were working on the customer example is that the order in which Claude analyzes this information is very important.
[00:17:35.400 --> 00:17:39.400]   And this is analogous to the way you might think about doing this if you were a human.
[00:17:39.400 --> 00:17:43.400]   You would probably not look at the drawing first and try to understand what was going on, right?
[00:17:43.400 --> 00:17:44.400]   It's pretty unclear.
[00:17:44.400 --> 00:17:46.400]   It's a bunch of boxes and lines.
[00:17:46.400 --> 00:17:50.400]   We don't really know what that drawing is supposed to mean without any additional context.
[00:17:50.400 --> 00:18:04.400]   But if we have the form and we can read the form first and understand that we're talking about a car accident and that we're seeing some checkboxes that indicate what vehicles were doing at certain times, then we know a little bit more about how to understand what might be in the drawing.
[00:18:04.400 --> 00:18:09.400]   And so that's the kind of detail that we're going to give Claude here is to say, hey, first, go look at the form.
[00:18:09.400 --> 00:18:10.400]   Look at it very carefully.
[00:18:10.400 --> 00:18:12.400]   Make sure you can tell what boxes are checked.
[00:18:12.400 --> 00:18:15.400]   Make sure you're not missing anything here.
[00:18:15.400 --> 00:18:20.400]   Make a list for yourself of what you see in that and then move on to the sketch.
[00:18:20.400 --> 00:18:31.400]   So after you've kind of confidently gotten information out of the form and you can say what's factually true, then you can go on and think about what you can gain from that sketch.
[00:18:31.400 --> 00:18:35.400]   Keeping in mind your understanding of the accident so far.
[00:18:35.400 --> 00:18:38.400]   So whatever you've learned from the form, you're trying to match that up with the sketch.
[00:18:38.400 --> 00:18:44.400]   And that's how you're going to arrive at your final assessment of the form.
[00:18:44.400 --> 00:18:46.400]   And we'll run it.
[00:18:50.400 --> 00:18:55.400]   And here you can see one behavior that this produced for Claude.
[00:18:55.400 --> 00:19:00.400]   Because I told it to very carefully examine the form, it's showing me its work as it does that.
[00:19:00.400 --> 00:19:04.400]   So it's telling me each individual box, is the box checked?
[00:19:04.400 --> 00:19:05.400]   Is it not checked?
[00:19:05.400 --> 00:19:08.400]   And so this is one thing you'll notice as you do prompt engineering.
[00:19:08.400 --> 00:19:14.400]   In our previous prompts, we were kind of letting Claude decide how much it wanted to tell us about what it saw on the form.
[00:19:14.400 --> 00:19:20.400]   Here, because I've told it carefully examine each and every box, it's very carefully examining each and every box.
[00:19:20.400 --> 00:19:22.400]   And that might not be what we want in the end.
[00:19:22.400 --> 00:19:24.400]   So that's something we might change.
[00:19:24.400 --> 00:19:28.400]   But it's also going to give me these other things that I asked for in XML tags.
[00:19:28.400 --> 00:19:35.400]   So a nice analysis of the form, the accident summary so far, it's going to give me a sketch analysis.
[00:19:35.400 --> 00:19:39.400]   And it's going to continue to say that vehicle B appears to be clearly at fault.
[00:19:39.400 --> 00:19:46.400]   In this example, it's a pretty simple example, with more complicated drawings, less clarity in the forms,
[00:19:46.400 --> 00:19:53.400]   this kind of step-by-step thinking for Claude is really impactful in its ability to make a correct assessment here.
[00:19:53.400 --> 00:19:56.400]   So I think we'll go back to the slides.
[00:19:56.400 --> 00:20:03.400]   And Christian's going to talk about a last kind of piece that we might add to this to really make it useful for a real-world task.
[00:20:03.400 --> 00:20:05.400]   Indeed. Thank you so much.
[00:20:05.400 --> 00:20:13.400]   So as Hannah mentioned, we sort of set the stage in this prompt to make sure that Claude's really acting on our behalf in the right manner.
[00:20:13.400 --> 00:20:18.400]   And a key step that we also add towards the end of this prompt, what I'm going to show you in a second,
[00:20:18.400 --> 00:20:21.400]   is a simple sort of guidelines or reminder part as well.
[00:20:21.400 --> 00:20:24.400]   So just strengthening and reinforcing exactly what we want to get out of it.
[00:20:24.400 --> 00:20:27.400]   And one important piece is actually output formatting.
[00:20:27.400 --> 00:20:33.400]   You can imagine if you're a data engineer working on this LLM application, all this sort of fancy preamble is great,
[00:20:33.400 --> 00:20:39.400]   but at the end of the day you want your piece of information to be stored in, let's say, your SQL database,
[00:20:39.400 --> 00:20:45.400]   wherever you want to store that data, and the rest of it that is necessary for Claude to sort of give its verdict
[00:20:45.400 --> 00:20:47.400]   isn't really that necessary for your application.
[00:20:47.400 --> 00:20:50.400]   You want the nitty-gritty information for your application.
[00:20:50.400 --> 00:20:56.400]   So if we transition back to the console, you'll see here that we just added a simple importance guidelines part.
[00:20:56.400 --> 00:21:02.400]   And again, this is just reinforcing the sort of mechanical behavior that we want out of Claude here.
[00:21:02.400 --> 00:21:06.400]   We want to make sure that the summary is clear, concise, and accurate.
[00:21:06.400 --> 00:21:12.400]   We want to make sure that nothing is sort of impeding in Claude's assessment apart from the data it's analyzing.
[00:21:12.400 --> 00:21:18.400]   And then finally, when it comes to output formatting, in my case here, I'm just going to ask Claude to wrap its final verdict.
[00:21:18.400 --> 00:21:23.400]   All other stuff I'm actually going to ignore from my application and just look at what it's actually assessing.
[00:21:23.400 --> 00:21:28.400]   And that is, I can use this if I want to build some sort of analytics tool afterwards as well,
[00:21:28.400 --> 00:21:33.400]   or if I just want a clear-cut determination, this is the way I can do so.
[00:21:33.400 --> 00:21:38.400]   So if I just run this here, you'll see it's going through the same sort of process that we've seen before.
[00:21:38.400 --> 00:21:43.400]   In this case, it's much more succinct because we've asked it to summarize its findings in a much more straightforward manner.
[00:21:43.400 --> 00:21:50.400]   And then finally, towards the end, you'll see that it'll wrap my output in these final verdict XML tags.
[00:21:50.400 --> 00:21:58.400]   So you can see that during this demo, we've gone from a skiing accident to sort of unconfident, insecure outputs,
[00:21:58.400 --> 00:22:05.400]   from perhaps a car accident in the second version to now a much more strictly formatted, confident output
[00:22:05.400 --> 00:22:15.400]   that we can actually build an LLM application around and actually help a real-world car insurance company, for example.
[00:22:15.400 --> 00:22:26.400]   Finally, if we transition back to the slides, another key way of shaping Claude's output is actually putting words in Claude's mouth,
[00:22:26.400 --> 00:22:28.400]   or as we call it, pre-filled responses.
[00:22:28.400 --> 00:22:34.400]   You can imagine that parsing XML tags is nice and all, but maybe you want a structured JSON output
[00:22:34.400 --> 00:22:41.400]   to make sure that it's JSON serializable and you can use this in a subsequent call, for example.
[00:22:41.400 --> 00:22:42.400]   This is quite simple to do.
[00:22:42.400 --> 00:22:48.400]   You can just add that Claude needs to begin its output with a certain format.
[00:22:48.400 --> 00:22:54.400]   This could be, for example, a open squarely bracket, for example, or even in this case that we see in front of us,
[00:22:54.400 --> 00:22:57.400]   this would be an XML tag for itinerary.
[00:22:57.400 --> 00:23:00.400]   In our case, it could also be a final verdict XML tag.
[00:23:00.400 --> 00:23:08.400]   And this is just a great way of, again, shaping how Claude is supposed to respond without all the preamble if you don't want that,
[00:23:08.400 --> 00:23:14.400]   even though that is also key in shaping its output to make sure that Claude is reasoning through the steps that we wanted.
[00:23:14.400 --> 00:23:19.400]   So in our case here, we would just wrap it in the final verdict and then parse it afterwards.
[00:23:19.400 --> 00:23:21.400]   But you can use pre-fill as well.
[00:23:21.400 --> 00:23:28.400]   Now, finally, one step that I would like to highlight here as well is that both Claude 3.7 and especially Claude 4, of course,
[00:23:28.400 --> 00:23:34.400]   is a hybrid reasoning model, meaning that there's extended thinking at your disposal.
[00:23:34.400 --> 00:23:41.400]   And this is something we want to highlight because you can use extended thinking as a crutch for your prompt engineering.
[00:23:41.400 --> 00:23:44.400]   Basically, you can enable this to make sure that Claude actually has time to think.
[00:23:44.400 --> 00:23:47.400]   It adds this thinking tags and the scratch pad.
[00:23:47.400 --> 00:23:52.400]   And the beauty of that is that you can actually analyze that transcript to understand how Claude is going about that data.
[00:23:52.400 --> 00:23:59.400]   So as we mentioned, we have these check boxes where it goes through step by step of the scenario that transpired for the accident.
[00:23:59.400 --> 00:24:04.400]   And in many ways there, you can actually try to help Claude in building this into the system prompt itself.
[00:24:04.400 --> 00:24:12.400]   It's not only more token efficient, but it's a good way of understanding how these intelligent models that don't have our intuition actually go about the data that we provide them.
[00:24:12.400 --> 00:24:17.400]   And because of that, it's quite key in actually trying to break down how your system prompt can get a lot better.
[00:24:17.400 --> 00:24:22.400]   And with that said, I think I'd like to thank all of you for coming today.
[00:24:22.400 --> 00:24:23.400]   We'll be around as well.
