
[00:00:00.000 --> 00:00:04.560]   All right, thank you so much for joining us today.
[00:01:57.600 --> 00:02:00.560]   And here's how I want to approach this talk.
[00:02:00.560 --> 00:02:04.000]   This is the rough overview of all the things that I want to cover.
[00:02:04.000 --> 00:02:10.720]   As I mentioned, I'll give you a brief introduction to diffusion models or flow matching as well.
[00:02:10.720 --> 00:02:17.040]   And then I'll try to set the context by discussing the early architectures for diffusion,
[00:02:17.040 --> 00:02:20.160]   the early architectures for image generation in this field.
[00:02:20.160 --> 00:02:26.000]   And then we'll head straight to DITS and, as I like to call, their friends.
[00:02:26.000 --> 00:02:28.320]   And I'll conclude with some thoughts.
[00:02:28.320 --> 00:02:34.160]   And in those thoughts, I'll discuss some of the promising directions that I've become lately interested in.
[00:02:34.160 --> 00:02:36.320]   And then I'm sure there will be time for Q&A.
[00:02:36.320 --> 00:02:45.920]   I really wanted to kind of fascinate you with all the cool examples in the text-to-image arena.
[00:02:45.920 --> 00:02:49.680]   But I guess at this point in time, we all know these examples.
[00:02:49.680 --> 00:02:58.720]   Because I think, like, these days we are becoming more and more interested in native multimodal generation, not just images.
[00:02:58.720 --> 00:03:05.520]   But nonetheless, I just wanted to start off by giving you a couple of examples from the text-to-image arena.
[00:03:05.520 --> 00:03:10.000]   My favorite is the last one, "tiny astronaut hatching from an egg on the moon."
[00:03:10.000 --> 00:03:14.560]   I think human imagination really took off there.
[00:03:14.560 --> 00:03:18.880]   But yeah, you can see, apart from DALI-3, all these are open models.
[00:03:18.880 --> 00:03:23.280]   And the photorealism aspects of these models are quite impressive.
[00:03:23.840 --> 00:03:24.640]   So, yeah.
[00:03:24.640 --> 00:03:34.880]   And then I want to also give you an infographic of how I like to think about diffusion models in general.
[00:03:34.880 --> 00:03:37.680]   So, I like to think about diffusion models as the following.
[00:03:37.680 --> 00:03:44.160]   So, when you take a random noise vector and what happens as you denoise it over a period of time
[00:03:44.160 --> 00:03:46.080]   so that it becomes a photorealistic image.
[00:03:46.640 --> 00:03:53.680]   And if you take a look closely, you will notice that it's an iterative process, unlike GANs.
[00:03:53.680 --> 00:03:56.960]   GANs are one-shot in nature, but diffusion models are iterative.
[00:03:56.960 --> 00:03:58.560]   It's sequential in nature.
[00:03:58.560 --> 00:04:04.000]   So, in a way, we are essentially denoising the random noise that we had started off with
[00:04:04.000 --> 00:04:09.680]   until and unless we are done with the kind of image that we are looking for.
[00:04:09.680 --> 00:04:11.440]   So, just know that it's iterative in nature.
[00:04:11.440 --> 00:04:13.520]   That's the main takeaway from this slide.
[00:04:13.520 --> 00:04:19.520]   And when you condition, when you start conditioning the denoising process with text,
[00:04:19.520 --> 00:04:21.760]   for example, you can condition in lots of ways.
[00:04:21.760 --> 00:04:26.320]   But let's say, I think, text is one of the more liberating conditions.
[00:04:26.320 --> 00:04:32.080]   As you start conditioning the denoising process with text, you get abstract creatures like this.
[00:04:32.080 --> 00:04:39.360]   But yeah, you will start feeling very liberated with text images, I like to believe.
[00:04:41.280 --> 00:04:47.440]   And then, let's take a step back and start developing a mental model of what it takes to have
[00:04:47.440 --> 00:04:51.440]   a fairly state-of-the-art text-to-image model.
[00:04:51.440 --> 00:04:56.960]   Like, let's say I want to get from this text prompt a cat looking like a tiger and from all the way up to the
[00:04:56.960 --> 00:04:59.040]   image on the top.
[00:04:59.040 --> 00:05:00.560]   What does it take?
[00:05:00.560 --> 00:05:04.160]   What are the components that we are looking for?
[00:05:04.160 --> 00:05:05.440]   How should they be connected?
[00:05:05.440 --> 00:05:12.800]   So, I want to kind of give you a connected graph of how the different components should be
[00:05:12.800 --> 00:05:16.800]   connected so that we can backtrack them and start developing more intuition.
[00:05:18.560 --> 00:05:23.840]   So, of course, when you have text, you need to have some sort of embedding so that you can sort of work
[00:05:23.840 --> 00:05:26.320]   with those embeddings and we have text encoders for them.
[00:05:26.320 --> 00:05:31.680]   And like state-of-the-art diffusion models, they usually rely on more than one text encoders.
[00:05:31.680 --> 00:05:36.480]   For example, stable diffusion three, it relies on three text encoders, not one, not two, but three.
[00:05:37.120 --> 00:05:43.440]   So, you have your text prompt, you pass it off to text encoders, and you then have the embeddings.
[00:05:43.440 --> 00:05:49.040]   And as we saw in the earlier slide, we are starting off with some random noise drawn from a Gaussian
[00:05:49.040 --> 00:05:55.200]   distribution. So, we are starting with some noisy latents and then you have your text embeddings.
[00:05:55.200 --> 00:06:02.560]   And then you have some time step which you do the math with the scheduler.
[00:06:02.560 --> 00:06:07.520]   I'm going to come to the scheduler component in a minute, but you have your conditions at this point
[00:06:07.520 --> 00:06:11.760]   in time. You have your text embeddings, you have your noisy latents, and you have some time step.
[00:06:11.760 --> 00:06:22.240]   And then you have your core diffusion network, and you pass all these inputs to your core diffusion
[00:06:22.240 --> 00:06:29.200]   network. And it's a sequential process. You run the diffusion network over a period of time as we
[00:06:29.200 --> 00:06:33.200]   saw in the earlier slide. And then it's going to give you some refined latent.
[00:06:33.200 --> 00:06:40.080]   And then you give it to some decoder model, and you have your image out. Now, I would like to call
[00:06:40.080 --> 00:06:46.400]   out two broad classes of diffusion models. This overview resembles the pixels, the latent space
[00:06:46.400 --> 00:06:50.080]   diffusion models. But there's another class of diffusion models, which is called the pixel space
[00:06:50.080 --> 00:06:55.440]   diffusion model. But the recent or the state of the diffusion models, they are all latent space based.
[00:06:55.440 --> 00:07:01.200]   Because pixel space is quite prohibitive and computationally intensive in nature. That's why
[00:07:01.200 --> 00:07:08.320]   it's more common to see latent space diffusion models. So that's why you see noisy latents there,
[00:07:08.320 --> 00:07:14.560]   and not raw pixels. And if you were to sort of generalize this to other continuous modalities,
[00:07:14.560 --> 00:07:21.840]   the basic idea here is how do you represent the raw modality data points, and how do you compute
[00:07:21.840 --> 00:07:27.200]   intermediate representations of them? So if you were to do this on the audio space, you can think of
[00:07:27.200 --> 00:07:34.240]   some similar analogies. But long story cut short, for a fairly well-performing text-to-image system,
[00:07:34.240 --> 00:07:37.120]   these are roughly the components that you need. So yeah.
[00:07:37.120 --> 00:07:46.080]   And then, let's now start developing some notations, so that we can start discussing about
[00:07:46.080 --> 00:07:50.720]   how these models are trained, and finally how you should perform inference with these models.
[00:07:50.720 --> 00:07:59.120]   So again, I'm giving these examples with images, but these are fairly agnostic, modality agnostic.
[00:08:00.720 --> 00:08:06.800]   Apart from text, of course, these won't work on discrete tokens. So let's say I have some original image,
[00:08:06.800 --> 00:08:12.400]   and I'm drawing some noise from a standard Gaussian distribution. And then, let's say I'm also drawing
[00:08:12.400 --> 00:08:19.360]   some time step from a uniform distribution, and then I have a particular noise schedule, and also some terms
[00:08:19.360 --> 00:08:24.240]   that are controlling the noise schedule. And then, let's say I have some conditioning vector, and by
[00:08:24.240 --> 00:08:28.640]   conditioning vector, I essentially mean some text embeddings or some other form of structural
[00:08:29.680 --> 00:08:36.400]   controls, like let's say depth maps, segmentation maps, and so on. And then, you have your diffusion model
[00:08:36.400 --> 00:08:44.240]   that you will learn. And during training, what we basically do is, we compute some intermediate
[00:08:44.240 --> 00:08:51.120]   representations of the images, or let's say if you are working on the pixel space, you add small amount of
[00:08:51.120 --> 00:08:58.720]   noise to your clean images, and you make the model predict what was the amount of noise that was added. This is one
[00:08:58.720 --> 00:09:03.520]   very popular and widely adopted parameterization of the diffusion network training. It's called the
[00:09:03.520 --> 00:09:10.320]   epsilon objective, if you will. And that's basically it. So, we basically make the model learn what was
[00:09:10.320 --> 00:09:18.240]   the amount of noise that was added. So, that's training. And during sampling, we repeat the noise
[00:09:18.240 --> 00:09:26.240]   prediction part in a sequential manner until and unless we arrive at an image that we feel good about. So, we start
[00:09:26.240 --> 00:09:34.960]   from a random noise, and we denoise it over a period of time with some condition, which can be text embeddings, for example.
[00:09:34.960 --> 00:09:41.920]   And then we sort of repeat the denoising process over a period of time until and unless we arrive at a data point that we feel good about.
[00:09:43.040 --> 00:09:48.000]   So, yeah. And for flow matching, which is becoming more and more common these days,
[00:09:48.000 --> 00:09:52.960]   for example, flux, if you have heard of the model flux or stable diffusion three, these are all flow
[00:09:52.960 --> 00:10:02.480]   matching based. In flow matching, the paths become more straight. We try to connect noise and clean data
[00:10:02.480 --> 00:10:08.240]   through a straight path. That's why you see the linear interpolation equation in the first point. And we try to
[00:10:08.800 --> 00:10:16.960]   predict the target velocity field with a neural network. So, the key takeaway here is we try to connect
[00:10:16.960 --> 00:10:23.120]   noise and clean data through a straight line. But in diffusion models, the path is not assumed to be a
[00:10:23.120 --> 00:10:27.760]   straight line. So, that's why a lot of simplification you will see in flow matching.
[00:10:30.240 --> 00:10:36.320]   But long story cut short, in this talk, we are more interested in the network component of things. We are
[00:10:36.320 --> 00:10:41.760]   not interested in how you should add the noise, what particular noise schedules you should follow,
[00:10:41.760 --> 00:10:49.680]   and so on. We are more focused on the parameterization side of things in this talk. So, yeah.
[00:10:52.400 --> 00:11:01.520]   And let's now start discussing the components we might need. The components that are kind of expected
[00:11:01.520 --> 00:11:08.560]   in a diffusion model. What are the core requirements that we want to see in a diffusion model to have
[00:11:08.560 --> 00:11:13.200]   so that it performs within some bound of expectations.
[00:11:15.120 --> 00:11:22.640]   So, we have to figure a way out to deal with the noisy inputs. As we saw noise, we can't really get rid of
[00:11:22.640 --> 00:11:30.880]   the noise because that kind of gives us the foundation. And usually, in pixel space, your shapes will look
[00:11:30.880 --> 00:11:38.800]   something like this if your channels first. And if you are working on the latent space,
[00:11:38.800 --> 00:11:43.680]   it will, of course, be compressed a bit. And we usually always deal with the latent space
[00:11:43.680 --> 00:11:50.880]   diffusion model. So, it helps to have the kind of shapes that you would expect to see in your models
[00:11:50.880 --> 00:11:56.880]   that will flow through. And then you will have to deal with the conditions, right? Because all the
[00:11:56.880 --> 00:12:02.000]   text image models that you see, text is your condition. So, you'll have to deal with your
[00:12:02.000 --> 00:12:08.000]   conditions. And, of course, time step. So, the amount of noise that gets added to your latents,
[00:12:08.000 --> 00:12:13.600]   it should depend on the time step. Like, let's say, if your time step is 10, the amount of noise that
[00:12:13.600 --> 00:12:20.480]   will get added to your data points, it will be different from the time step if the time step were to be
[00:12:20.480 --> 00:12:27.600]   somewhere like 1,000 or 100. So, that's why time step is also a very crucial condition. Because
[00:12:27.600 --> 00:12:36.400]   it basically tells the model that which point in the trajectory it's in. Should it denoise less? Should
[00:12:36.400 --> 00:12:43.440]   it denoise more aggressively? And so on. And then you have got other forms of conditions such as class,
[00:12:43.440 --> 00:12:51.680]   maybe tiger, bird, or just like natural language. And then we have to also model the dependencies quite
[00:12:51.680 --> 00:12:58.480]   a bit. How should the noisy inputs interact with your conditions? Of course, you might want to think
[00:12:58.480 --> 00:13:03.360]   about these things through the lens of cross-attention and so on. But we'll get to that in a moment.
[00:13:05.360 --> 00:13:11.920]   And then how should the final outputs be produced? Should we just flat out decode everything if we were
[00:13:11.920 --> 00:13:17.280]   to deal with transformer-based architectures? Should we be up-sampling if we were to deal with pure
[00:13:17.280 --> 00:13:25.840]   convolutional architectures? And so on. And usually, for the diffusion network, the input shape exactly
[00:13:25.840 --> 00:13:31.520]   equals the output shape until and unless you are dealing with a separate parameterization of diffusion.
[00:13:31.520 --> 00:13:34.720]   There are other parameterizations, but it's way more common to see
[00:13:34.720 --> 00:13:41.360]   the inputs that are flowing through the diffusion model will equal the outputs that the diffusion model
[00:13:41.360 --> 00:13:50.720]   is supposed to produce. And then, yes, here's a bit of a history. So, DDPM, all the early work
[00:13:50.720 --> 00:13:58.720]   in this area, DDPM latent diffusion models, they all used unit-based architectures. And I think,
[00:13:58.720 --> 00:14:06.240]   historically speaking, units have kind of dominated this area for quite a bit, like StyleGAN, they all had
[00:14:06.240 --> 00:14:12.560]   a unit-based architecture, right? And then, until SDXL, which is a fairly recent, I would like to say
[00:14:12.560 --> 00:14:18.800]   recent because it's like from 2023. And if you are trying to develop a chronology of all the architectures
[00:14:18.800 --> 00:14:25.200]   that have come around, I would like to argue that SDXL is fairly decent. And also, based on its usage,
[00:14:25.200 --> 00:14:35.360]   I think it's decent. So, until SDXL, all the works relied on unit. So, I think it makes sense to sort of discuss
[00:14:35.360 --> 00:14:44.720]   the unit-based architecture in this paradigm and then start seeing why we really need to transition to
[00:14:44.720 --> 00:14:56.000]   transformers. So, yeah. And, of course, the unit for diffusion, it's giant. It's also one of the reasons
[00:14:56.000 --> 00:15:02.160]   why you would want to probably get rid of it, but that's not the end of the story. But let's try to see
[00:15:02.160 --> 00:15:08.320]   what are the different components that are involved in our giant unit. So, you, of course, need to have
[00:15:08.320 --> 00:15:14.000]   an input convolutional stem that directly operates at the inputs that are coming at it.
[00:15:14.720 --> 00:15:21.840]   And then, you have a bunch of down blocks, which is basically comprised of custom residual blocks
[00:15:21.840 --> 00:15:28.480]   made of normalization layers and convolutional layers. And then, you have got custom transformer
[00:15:28.480 --> 00:15:34.960]   blocks. Again, normalization projections and regular transformer blocks. And then, you have got
[00:15:34.960 --> 00:15:42.320]   convolutional layers for upsampling. So, basically, you are… So, when you are operating on the latent space,
[00:15:42.320 --> 00:15:50.000]   you would want to upsample to a higher resolution. And then, you would have some middle block like you
[00:15:50.000 --> 00:15:57.440]   would have in a standard unit architecture where you would not have any resolution changes. And then,
[00:15:57.440 --> 00:16:04.640]   you would have a series of up blocks, which will basically downsample the upsampled, you know, outputs
[00:16:04.640 --> 00:16:10.480]   that you had in your down blocks. And finally, you will produce the output that will have the same shape
[00:16:10.480 --> 00:16:18.160]   as your input. And it basically resembles the same kind of blocks that you would have in your down
[00:16:18.160 --> 00:16:24.160]   block counterpart. But instead of doing upsampling, it will have downsampling layers.
[00:16:24.160 --> 00:16:29.680]   So, yeah. And there are some miscellaneous things that you should worry about. For example,
[00:16:29.680 --> 00:16:35.040]   time step embeddings, how you should embed your time steps, and additional embeddings. For example,
[00:16:35.040 --> 00:16:42.400]   if it's a class conditional model, the way to embed them would be different. If it's a text image model,
[00:16:42.400 --> 00:16:46.640]   the way to embed the text embeddings would be different. Basically, the way you modulate
[00:16:46.640 --> 00:16:51.280]   all your conditional embeddings, that will change depending on the kind of conditions that you are
[00:16:51.280 --> 00:16:58.800]   dealing with. And here's basically how a down block of the unit architecture looks like. I mean,
[00:16:58.800 --> 00:17:04.960]   it's so, so giant that I had to transpose it. So, it's kind of very painful to even think in the head.
[00:17:04.960 --> 00:17:10.320]   So, if you are someone that works with architectures quite a bit, I think we'll have to solemnly agree
[00:17:10.320 --> 00:17:16.000]   that this is bad. This is bad news already. I mean, I can't even imagine it in my head. So,
[00:17:16.000 --> 00:17:25.120]   and here's a bit of a zoomed-in look of what goes into that down block component of the unit. You have
[00:17:25.120 --> 00:17:30.720]   got a bunch of custom ResNet blocks, as I was discussing. I've got a bunch of custom transformer
[00:17:30.720 --> 00:17:35.760]   blocks, as I was discussing, but nothing too brutal. Nothing that you haven't seen already. So,
[00:17:35.760 --> 00:17:41.440]   it's just a bunch of composition of those blocks. And I have also tried mentioning the resolution
[00:17:41.440 --> 00:17:49.200]   changes in each of the stages. So, yeah. And putting it all together, it looks something like
[00:17:49.200 --> 00:17:55.200]   this. I mean, I have tried shortening it quite a bit. But I mean, if I had to imagine it in my head,
[00:17:55.200 --> 00:18:01.200]   it's going to be extremely painful. And the blocks are just, oh, damn. It's very prohibitive in nature,
[00:18:01.200 --> 00:18:09.040]   just for the task of image generation. So, yeah. That's like the complete perspective. I know it's
[00:18:09.040 --> 00:18:15.760]   not as complete as you might expect. But it's also hard to kind of fit all the unit in a single screen.
[00:18:15.760 --> 00:18:25.680]   So, yeah. And then of course, the natural next thing that one would have tried would be to try to
[00:18:25.680 --> 00:18:30.880]   replace the convolutional layers with MLP blocks to try to simplify quite a bit. And yeah, folks from
[00:18:30.880 --> 00:18:40.720]   Google tried it in the UWIT architecture. So, that's there. That was the precursor to the pure
[00:18:40.720 --> 00:18:47.200]   transformer-based architectures, but not quite. It still had its fair share of complicacies and the
[00:18:47.200 --> 00:18:53.360]   architectural painfulness, as you saw in the unit-based design. So, yeah.
[00:18:53.360 --> 00:19:01.920]   Now, I'm going to now try to motivate why we really need a pure transformer-based architecture.
[00:19:01.920 --> 00:19:07.600]   Now, the first point is probably very obvious. We would want to benefit from the advancements that
[00:19:07.600 --> 00:19:13.200]   are happening in the transformer-based architectures, like all the divine benevolence, as Noam Shazir likes
[00:19:13.200 --> 00:19:18.240]   to call it. You would want to have Swigloo. You would want to have QK normalization. You would want to
[00:19:18.240 --> 00:19:26.000]   have parallel MLP layers and so on. So, that's one. Of course, good scaling properties and so on. And then,
[00:19:26.000 --> 00:19:33.760]   let's say you want to connect the pure transformer-based diffusion architecture or the backbone
[00:19:33.760 --> 00:19:40.000]   with some other backbones, let's say a pure LLM-based backbone, the integration becomes very easy.
[00:19:40.000 --> 00:19:47.440]   And then, it allows you to get rid of the giant unit, which I guess is my main motivation. But I
[00:19:47.440 --> 00:19:56.320]   hope I was able to convince you fairly strongly that why we need a change, like a paradigm shift in the
[00:19:56.320 --> 00:20:00.800]   architectures that are primarily inspired from the unit design.
[00:20:00.800 --> 00:20:10.320]   And also, this is side to the sore eyes already. I mean, this is not uncommon. We all know that this
[00:20:10.320 --> 00:20:16.320]   is the standard forward pass in a vision transformer network. They should feel very familiar at this point
[00:20:16.320 --> 00:20:24.160]   in time. Now, the point I am trying to make here is this doesn't have to change a whole lot. If we were to
[00:20:24.160 --> 00:20:30.640]   sort of extrapolate this to image generation. And I think you will agree with me that this is not
[00:20:30.640 --> 00:20:38.320]   changing a lot. Like all the core components are there. The patchification is there. The positional
[00:20:38.320 --> 00:20:45.360]   embeddings are there. Of course, the way to class embed things, that's different. The Y embedder bit,
[00:20:45.360 --> 00:20:50.240]   you would still need to have a component to embed your time steps. That's different. But the rest of the
[00:20:50.240 --> 00:20:55.840]   components, it's still there. Like you are still iterating through the blocks. You have your final
[00:20:55.840 --> 00:21:01.920]   layer to finally decode your outputs and so on. And then non-patchification layer. So like this is still
[00:21:01.920 --> 00:21:09.680]   very similar to how you would do it in a standard bit. But of course, you have to, you know, account for the
[00:21:09.680 --> 00:21:16.720]   generation head also at the same time. So my point is, you are not changing a whole lot
[00:21:17.840 --> 00:21:26.320]   in the standard bit forward pass. Now taking a closer look, I think this should also kind of feel
[00:21:26.320 --> 00:21:32.560]   very familiar apart from a few mods here and there. Like we have got some scale and shift parameters,
[00:21:32.560 --> 00:21:38.560]   which I'm going to discuss in a bit. But rest of the other blocks, like you have got the same layer norm,
[00:21:38.560 --> 00:21:43.600]   you have got the patchification layer, you have got some embeddings and so on. And then you have got a linear and
[00:21:43.600 --> 00:21:52.080]   reshape operation. So most of it should feel familiar, but the ones that are apparently a little foreign, I'm going to
[00:21:52.080 --> 00:21:59.680]   discuss them now. So yeah. Let's start with the time step bit. Like how do we actually embed time steps?
[00:21:59.680 --> 00:22:06.960]   I'm, I've been talking about time steps for quite a bit now. But let's now see how do we actually embed the time
[00:22:06.960 --> 00:22:14.000]   steps. And time steps are really important. And I'm also going to show you the expected shapes, the output
[00:22:14.000 --> 00:22:20.000]   shapes. And in this case, this is batch size comma the hidden dimension of the transform blocks that you are expecting.
[00:22:21.760 --> 00:22:28.240]   So how do we embed time steps? And time steps can range in between zero to thousand, where zero meaning like no
[00:22:28.240 --> 00:22:31.280]   noise and thousand should mean it's fully noised.
[00:22:31.280 --> 00:22:41.200]   So each T is embedded into sinusoidal frequency to make them phase aware. Like at any point in time,
[00:22:41.200 --> 00:22:47.120]   the network is seeing extremely low frequencies and extremely higher frequencies. And it must be aware of the kind
[00:22:47.120 --> 00:22:54.080]   of phase it should be, it should be modulating into. So that's why sinusoidal frequencies are really
[00:22:54.080 --> 00:23:01.120]   helpful. And then after that, how the network should weigh these different frequencies. And in order to
[00:23:01.120 --> 00:23:08.960]   model those weights, we basically pass it through a very shallow MLP. And then how do you embed class
[00:23:08.960 --> 00:23:15.520]   labels? You just take an nn.embedding layer as simple as that. And it's the standard patchification.
[00:23:15.520 --> 00:23:21.760]   You do it with a convolutional stem. And for positional encodings, they use the standard sine cosine
[00:23:21.760 --> 00:23:31.040]   scheme. And the final conditioning is you first embed the time steps and then you embed the class
[00:23:31.040 --> 00:23:37.520]   labels and you basically sum them up. And then you have your final condition that goes into the transformer
[00:23:37.520 --> 00:23:43.920]   blocks. And this is very important to note that C remains fixed across all the blocks. So that's very
[00:23:43.920 --> 00:23:56.240]   important to note. And you would probably think in order to model the conditioning with the actual
[00:23:56.240 --> 00:24:03.200]   inputs, the noisy latency, you would probably want to use cross-attention, but that's not the case, as we
[00:24:03.200 --> 00:24:14.640]   will see in a few slides later. So let's take a step back and try to think of how we can inject the
[00:24:14.640 --> 00:24:23.200]   conditioning bit into the transformer blocks. So we have something called adaptive layer norm, which is very
[00:24:23.200 --> 00:24:31.440]   important in order to be able to model the stylistic aspects that you are getting out of your images.
[00:24:31.440 --> 00:24:36.880]   And it's basically this. So you have your standard layer norm and then you have an additional set of
[00:24:36.880 --> 00:24:44.960]   parameters, which we call modulation parameters, which basically operate on the condition space. And remember,
[00:24:44.960 --> 00:24:52.960]   the condition is basically a summation of the time step embeddings as well as the class embeddings. So that's your condition right there.
[00:24:55.440 --> 00:25:02.640]   And skipping the regular transformer bits, like the QKV, the multi-head self-attention and the MLP layers,
[00:25:02.640 --> 00:25:09.920]   we know the equations that govern the computations that take place within a standard transformer encoder block, right?
[00:25:09.920 --> 00:25:15.840]   So this is fairly well known. Now the part that's not known at this point in time, hopefully,
[00:25:15.840 --> 00:25:23.760]   is how do we modulate the conditioning bit? How do we actually inject the conditioning in the transformer blocks?
[00:25:23.760 --> 00:25:29.760]   So this is how we do it. Instead of doing any cross-attention, which would have been a fairly natural choice,
[00:25:29.760 --> 00:25:36.720]   I guess, we actually do not do cross-attention. We are still doing self-attention and then we are basically
[00:25:36.720 --> 00:25:43.280]   modulating the conditioning along with self-attention, as you can see in the bottom half of your equations.
[00:25:44.320 --> 00:25:49.520]   And these modulation parameters are learned from the modality that you are training these things on.
[00:25:49.520 --> 00:25:58.960]   And then in order to get your final outputs, you basically have a single-layer decoder,
[00:25:58.960 --> 00:26:06.160]   and then you basically unpatchify it to get the same shape as your inputs.
[00:26:08.560 --> 00:26:17.280]   Now, a note on init, because the initialization is fairly important. It's all standard vision transformer init,
[00:26:17.280 --> 00:26:26.000]   but with two key modifications. Each transformer block is initialized as identity block, taking inspiration
[00:26:26.000 --> 00:26:31.760]   from the early works in ImageNet training, wherein if you have a bunch of ResNet blocks,
[00:26:31.760 --> 00:26:36.880]   you usually initialize the beta parameter in the batch normalization layer as zero. It helps with
[00:26:36.880 --> 00:26:40.240]   training stability and stabilization, and turns out that's the case here as well.
[00:26:40.240 --> 00:26:48.880]   Now, coming to the adaptive layer normalization thing, it's very important and it's also more compute
[00:26:48.880 --> 00:26:56.160]   efficient. And as I was mentioning, cross-attention would have been the natural choice in order to
[00:26:56.960 --> 00:27:02.160]   kind of model the dependency between the conditions and the noise inputs, but that's
[00:27:02.160 --> 00:27:08.000]   not at all the case, if you take a look at the graph. In fact, adaptive layer norm performs the best and it
[00:27:08.000 --> 00:27:13.680]   beats cross-attention big time. And it's also not because the conditions are fairly simple to model,
[00:27:14.240 --> 00:27:19.120]   but it's because when you are operating with continuous modalities like images,
[00:27:19.120 --> 00:27:26.000]   it's not that trivial to model dependencies with cross-attention. And when you are
[00:27:26.000 --> 00:27:32.720]   conditions are simple like class embeddings, it doesn't make sense to model them with cross-attention.
[00:27:32.720 --> 00:27:37.840]   It's also because it's a waste of compute, and the graph kind of confirms it.
[00:27:40.720 --> 00:27:45.920]   And later works have also explored like a more compute efficient variant of adaptive layer norm,
[00:27:45.920 --> 00:27:48.320]   which we are going to get to in a couple slides later.
[00:27:48.320 --> 00:27:51.920]   And how you are modulating these conditions, like
[00:27:51.920 --> 00:27:58.240]   in this case, we are basically operating on a summation of the time step embeddings and the
[00:27:58.240 --> 00:28:04.960]   class embeddings. Now, how you are modulating it across and throughout your different transformer blocks,
[00:28:04.960 --> 00:28:08.240]   that becomes very important, as we will see in a couple blocks later.
[00:28:10.560 --> 00:28:17.360]   And as expected, it scales fairly graciously with more compute and turns out that you can basically
[00:28:17.360 --> 00:28:25.920]   apply all the unit-based training techniques to a diffusion transformer. So, that's pretty cool.
[00:28:25.920 --> 00:28:27.760]   And it scales pretty graciously.
[00:28:27.760 --> 00:28:34.720]   It performs also well when compared to other equi-sized unit counterparts.
[00:28:34.720 --> 00:28:45.520]   And of course, at this point in time, you must be thinking no one really does class conditional in the space of image generation.
[00:28:46.160 --> 00:28:48.880]   So, yeah, that's where we are headed next.
[00:28:48.880 --> 00:29:01.200]   Now, I want to try to motivate what it would take to enable text to image generation in the standard
[00:29:01.200 --> 00:29:07.520]   diffusion transformer architecture, because I think it makes sense to approach the problem in that sense.
[00:29:08.240 --> 00:29:16.160]   like, what are the components that are missing in a standard diffusion transformer so that it becomes a tool for text to image generation as well.
[00:29:16.160 --> 00:29:20.960]   And I think PixArt Alpha is one of the early works that explored it.
[00:29:20.960 --> 00:29:24.000]   So, yeah, we are going to definitely see it in details.
[00:29:25.520 --> 00:29:32.480]   Now, one natural question would be how to embed the input natural language text prompts.
[00:29:32.480 --> 00:29:34.000]   And the answer would be simple.
[00:29:34.000 --> 00:29:36.400]   You would need a text encoder.
[00:29:36.400 --> 00:29:39.840]   And that's exactly what the PixArt Alpha work does.
[00:29:39.840 --> 00:29:45.200]   And then how to learn your contextual dependencies.
[00:29:45.200 --> 00:29:52.400]   Now we have, instead of classes, we have got natural language text on top of time steps.
[00:29:54.160 --> 00:29:57.120]   We could do self-attention on noisy latents.
[00:29:57.120 --> 00:30:01.360]   And then we could do cross-attention in between your noisy latents and text.
[00:30:01.360 --> 00:30:04.320]   And mind you, this text is not just class.
