
[00:00:00.000 --> 00:00:02.160]   (beeping)
[00:02:38.660 --> 00:02:40.460]   for some passive income?
[00:02:40.460 --> 00:02:43.020]   - Okay, this is one of my most favorite questions
[00:02:43.020 --> 00:02:43.860]   we've got on this show.
[00:02:43.860 --> 00:02:44.980]   I love the story.
[00:02:44.980 --> 00:02:46.780]   This is honestly what makes this country great,
[00:02:46.780 --> 00:02:47.700]   the land of opportunity.
[00:02:47.700 --> 00:02:49.700]   This is an awesome, awesome story.
[00:02:49.700 --> 00:02:51.100]   Kudos to you for saving this amount
[00:02:51.100 --> 00:02:52.240]   in such a short period of time,
[00:02:52.240 --> 00:02:55.780]   starting with $1,000, your name or whatever, coming here.
[00:02:55.780 --> 00:02:57.180]   So back of the envelope,
[00:02:57.180 --> 00:02:59.180]   it looks like they're saving almost 100 grand a year,
[00:02:59.180 --> 00:03:01.940]   which is almost a 30% savings rate based on the income.
[00:03:01.940 --> 00:03:03.020]   I'd love to see that.
[00:03:03.020 --> 00:03:04.260]   That's very nicely done.
[00:03:04.260 --> 00:03:05.700]   That's the hardest thing for most people.
[00:03:05.700 --> 00:03:07.700]   How do you get a six-figure income
[00:03:07.700 --> 00:03:10.180]   and 20 to 30% savings rate?
[00:03:10.180 --> 00:03:12.540]   That's how you earn financial freedom, right?
[00:03:12.540 --> 00:03:14.180]   But obviously, they know they have
[00:03:14.180 --> 00:03:16.240]   way too much cash on hand.
[00:03:16.240 --> 00:03:17.080]   And before we get into that,
[00:03:17.080 --> 00:03:18.780]   I see in the comments here, people watching live,
[00:03:18.780 --> 00:03:20.300]   they're wondering how they can get fashion advice
[00:03:20.300 --> 00:03:21.540]   from someone who lives in Grand Rapids, Michigan.
[00:03:21.540 --> 00:03:23.360]   I will have you know, people in the comments,
[00:03:23.360 --> 00:03:26.560]   I was voted Mr. GQ in high school yearbook, all right?
[00:03:26.560 --> 00:03:27.700]   - Oh, wow. - Just remember that.
[00:03:27.700 --> 00:03:29.300]   - That was your superlative?
[00:03:29.300 --> 00:03:32.780]   - I was, yes, I was Mr. GQ.
[00:03:32.780 --> 00:03:34.520]   Most likely to play a college sport,
[00:03:34.520 --> 00:03:35.360]   maybe something like that.
[00:03:35.360 --> 00:03:37.240]   - You know what mine was?
[00:03:37.240 --> 00:03:40.880]   Most likely to co-host a podcast with Mr. GQ.
[00:03:40.880 --> 00:03:42.060]   - All right, see?
[00:03:42.060 --> 00:03:45.880]   We had a nice yin-yang here.
[00:03:45.880 --> 00:03:47.720]   So obviously, there's way too much cash in this portfolio.
[00:03:47.720 --> 00:03:50.080]   Here's the rough asset allocation by my calculations.
[00:03:50.080 --> 00:03:52.840]   19% in stocks, which I assume is a brokerage account,
[00:03:52.840 --> 00:03:54.280]   25% in retirement accounts,
[00:03:54.280 --> 00:03:56.800]   and then 56, 57% or something in cash.
[00:03:56.800 --> 00:03:59.160]   That's an ungodly amount of cash to have on hand,
[00:03:59.160 --> 00:04:00.360]   especially if it's not earmarked
[00:04:00.360 --> 00:04:01.560]   for a future purchase like a house.
[00:04:01.560 --> 00:04:04.040]   And it sounds like that's not the case here.
[00:04:04.040 --> 00:04:05.160]   I would love to be able to tell you
[00:04:05.160 --> 00:04:06.560]   how to invest this money, you know,
[00:04:06.560 --> 00:04:09.520]   be it index funds or ETFs or blue chip stocks or real estate,
[00:04:09.520 --> 00:04:10.900]   but I can't really.
[00:04:10.900 --> 00:04:12.800]   You have the savings part down, but here's what you need.
[00:04:12.800 --> 00:04:14.040]   You need an investment philosophy.
[00:04:14.040 --> 00:04:16.680]   You can't just wing it and throw your money into something
[00:04:16.680 --> 00:04:18.360]   without having some sort of overarching plan,
[00:04:18.360 --> 00:04:19.380]   and it sounds like you don't really have that.
[00:04:19.380 --> 00:04:21.320]   So there was a story a few years ago.
[00:04:21.320 --> 00:04:22.840]   Remember when the Seattle Seahawks
[00:04:22.840 --> 00:04:24.520]   played New England Patriots in the Super Bowl?
[00:04:24.520 --> 00:04:27.080]   There was a story about Seahawks coach Pete Carroll
[00:04:27.080 --> 00:04:30.640]   and how in the off season, he does speaking gigs, right?
[00:04:30.640 --> 00:04:32.040]   Me and Pete Carroll are very much alike.
[00:04:32.040 --> 00:04:33.400]   Remember, I was doing a speaking gig last week.
[00:04:33.400 --> 00:04:35.840]   Pete Carroll also does speaking gigs, so we're just alike.
[00:04:35.840 --> 00:04:38.120]   In his talks, he begins with a simple question.
[00:04:38.120 --> 00:04:39.720]   He says, "Raise your hand if you have a philosophy
[00:04:39.720 --> 00:04:40.840]   "for your team or organization,"
[00:04:40.840 --> 00:04:42.600]   'cause he talks to a lot of business leaders too.
[00:04:42.600 --> 00:04:43.640]   Of course, everyone raises their hand.
[00:04:43.640 --> 00:04:44.480]   "How could you be a leader
[00:04:44.480 --> 00:04:46.360]   "without having some sort of overarching philosophy?"
[00:04:46.360 --> 00:04:48.400]   Then he says, "Can you describe that philosophy
[00:04:48.400 --> 00:04:49.580]   "in 25 words or less?"
[00:04:49.580 --> 00:04:51.820]   And then basically, everyone's hand goes down, right?
[00:04:51.820 --> 00:04:53.160]   He's also, I guess, been known to use this
[00:04:53.160 --> 00:04:54.840]   as an interview question for assistants,
[00:04:54.840 --> 00:04:55.760]   and he's not really looking for like,
[00:04:55.760 --> 00:04:57.520]   "Here's the perfect philosophy."
[00:04:57.520 --> 00:04:59.120]   It's like, "Do you have one?"
[00:04:59.120 --> 00:04:59.960]   That's the whole point.
[00:04:59.960 --> 00:05:02.080]   So maybe we can try this with my philosophy,
[00:05:02.080 --> 00:05:03.920]   and I don't think you have to keep it 25 words or less.
[00:05:03.920 --> 00:05:04.800]   That's probably a little too much,
[00:05:04.800 --> 00:05:05.920]   but let's try it with mine.
[00:05:05.920 --> 00:05:10.320]   So I believe less is more, costs and taxes matter,
[00:05:10.320 --> 00:05:11.880]   predictions are very unreliable,
[00:05:11.880 --> 00:05:13.520]   performance is mean reverting.
[00:05:13.520 --> 00:05:15.800]   I believe risk and reward are attached to the hip,
[00:05:15.800 --> 00:05:17.560]   time horizon is your friend,
[00:05:17.560 --> 00:05:20.280]   investing must be tied to goals to work effectively,
[00:05:20.280 --> 00:05:22.400]   and I really believe that behavior
[00:05:22.400 --> 00:05:24.560]   will determine your success or failure as an investor.
[00:05:24.560 --> 00:05:26.000]   That's kind of my overarching philosophy.
[00:05:26.000 --> 00:05:26.840]   Might have missed a few things there,
[00:05:26.840 --> 00:05:27.660]   but that's pretty close.
[00:05:27.660 --> 00:05:29.760]   So I just view investing philosophy
[00:05:29.760 --> 00:05:31.720]   as like the simple set of principles
[00:05:31.720 --> 00:05:32.560]   that guide your actions
[00:05:32.560 --> 00:05:34.120]   to get you to a yes or a no quicker.
[00:05:34.120 --> 00:05:34.960]   The whole idea is like,
[00:05:34.960 --> 00:05:37.000]   you make a few big decisions up front,
[00:05:37.000 --> 00:05:37.840]   so you don't have to make a bunch
[00:05:37.840 --> 00:05:40.040]   of minor decisions along the way.
[00:05:40.040 --> 00:05:42.240]   So I think without, the whole idea is,
[00:05:42.240 --> 00:05:44.760]   philosophy is required before you get to strategy.
[00:05:44.760 --> 00:05:45.660]   Like, what should I invest in?
[00:05:45.660 --> 00:05:46.500]   Well, I don't know,
[00:05:46.500 --> 00:05:47.320]   what's your philosophy in the first place?
[00:05:47.320 --> 00:05:48.880]   So the way I see it,
[00:05:48.880 --> 00:05:51.880]   there are really like four kinds of investors in the world.
[00:05:51.880 --> 00:05:54.520]   So there's people who have no strategy at all,
[00:05:54.520 --> 00:05:56.240]   and they're probably either going to give up
[00:05:56.240 --> 00:05:58.120]   or lose most of their money in the markets, unfortunately.
[00:05:58.120 --> 00:06:00.400]   For every winner, there has to be a loser.
[00:06:00.400 --> 00:06:01.980]   The second kind of investor is people
[00:06:01.980 --> 00:06:03.120]   who just chase fat investments
[00:06:03.120 --> 00:06:05.800]   and no coherent plan beyond the short term.
[00:06:05.800 --> 00:06:08.560]   Third type of investor, I have a plan,
[00:06:08.560 --> 00:06:10.620]   I have an asset allocation, I have a strategy,
[00:06:10.620 --> 00:06:12.840]   but you pretty much fail to follow it
[00:06:12.840 --> 00:06:13.960]   when markets go haywire.
[00:06:13.960 --> 00:06:15.240]   You get really greedy at the top
[00:06:15.240 --> 00:06:16.960]   or really fearful at the bottom and you give up,
[00:06:16.960 --> 00:06:20.400]   and a plan that you give up on
[00:06:20.400 --> 00:06:22.800]   is no different than no plan at all, I think.
[00:06:22.800 --> 00:06:23.760]   And finally, there's those
[00:06:23.760 --> 00:06:25.520]   who have a comprehensive investment plan
[00:06:25.520 --> 00:06:27.240]   and the ability to stick with it
[00:06:27.240 --> 00:06:30.500]   in manias, panics, and everything in between, right?
[00:06:30.500 --> 00:06:32.400]   So this isn't really the answer you want to hear,
[00:06:32.400 --> 00:06:34.080]   but to put that cash to work,
[00:06:34.080 --> 00:06:36.080]   you have to have that overarching philosophy.
[00:06:36.080 --> 00:06:37.720]   So here's where I would start with this person,
[00:06:37.720 --> 00:06:38.840]   if you're sitting on a huge pile of cash
[00:06:38.840 --> 00:06:39.840]   and you don't really know what to do,
[00:06:39.840 --> 00:06:42.060]   don't have a philosophy, don't have a strategy.
[00:06:42.060 --> 00:06:44.140]   First of all, make sure those future savings,
[00:06:44.140 --> 00:06:46.440]   you're doing almost 8,000 a month
[00:06:46.440 --> 00:06:47.440]   or whatever it sounds like,
[00:06:47.440 --> 00:06:50.700]   automate into your 401ks, IRAs, brokerage accounts, 529s,
[00:06:50.700 --> 00:06:52.760]   whatever it is, automate them, right?
[00:06:52.760 --> 00:06:54.800]   Get them automated so you don't have to have this problem
[00:06:54.800 --> 00:06:57.720]   again in the future with future cash piling up.
[00:06:57.720 --> 00:07:00.040]   Number two, just start with a target date fund.
[00:07:00.040 --> 00:07:01.720]   Match it to your retirement date,
[00:07:01.720 --> 00:07:03.640]   either at the date, plus or minus five years,
[00:07:03.640 --> 00:07:06.120]   whatever it is in terms of your risk profile.
[00:07:06.120 --> 00:07:08.120]   Target date funds are not perfect by any means,
[00:07:08.120 --> 00:07:09.440]   but I think it's one of the simplest ways
[00:07:09.440 --> 00:07:12.880]   to just access a broadly diversified exposure to the market.
[00:07:12.880 --> 00:07:14.240]   It rebalances professionally,
[00:07:14.240 --> 00:07:17.600]   it glide paths you closer to a more conservative portfolio
[00:07:17.600 --> 00:07:19.080]   as you reach retirement age.
[00:07:19.080 --> 00:07:19.920]   And then in the future--
[00:07:19.920 --> 00:07:21.880]   - How do you not have a branded target date fund
[00:07:21.880 --> 00:07:22.900]   by this point?
[00:07:22.900 --> 00:07:24.960]   I just don't understand how there's not a Bing Carlson
[00:07:24.960 --> 00:07:26.520]   target date fund out there now.
[00:07:26.520 --> 00:07:28.320]   - That's a good question.
[00:07:28.320 --> 00:07:29.920]   Yeah, I'm gonna get it tattooed on my back
[00:07:29.920 --> 00:07:31.680]   like Bill with the Roth stuff.
[00:07:31.680 --> 00:07:33.900]   So I think perfect is the enemy of good here.
[00:07:33.900 --> 00:07:35.920]   And then with the rest of that cash,
[00:07:35.920 --> 00:07:39.060]   I would, most people think probability-wise,
[00:07:39.060 --> 00:07:41.520]   investing it in a lump sum is your best bet.
[00:07:41.520 --> 00:07:42.640]   And we're gonna have someone on the show later
[00:07:42.640 --> 00:07:45.160]   who has done a lot of work on that.
[00:07:45.160 --> 00:07:46.840]   But I think, especially when you're sitting
[00:07:46.840 --> 00:07:48.200]   in a huge pile of cash like this,
[00:07:48.200 --> 00:07:49.680]   for most people, I think,
[00:07:49.680 --> 00:07:52.040]   to go with the regret minimization framework
[00:07:52.040 --> 00:07:55.600]   that you dollar cost average it in over some period,
[00:07:55.600 --> 00:07:58.900]   weekly, bimonthly, monthly, quarterly, whatever it is,
[00:07:58.900 --> 00:08:00.080]   pick a strategy and stick with it
[00:08:00.080 --> 00:08:01.520]   and just get that cash invested.
[00:08:01.520 --> 00:08:03.160]   And again, stick to something simple
[00:08:03.160 --> 00:08:04.540]   like a target date fund right away.
[00:08:04.540 --> 00:08:07.600]   And if you want to branch out from there eventually,
[00:08:07.600 --> 00:08:09.480]   that's just a good way to get started.
[00:08:09.480 --> 00:08:12.480]   Cliff in the chat says the Bend Forever Fund.
[00:08:12.480 --> 00:08:14.080]   That's not bad.
[00:08:14.080 --> 00:08:15.160]   - I like that.
[00:08:15.160 --> 00:08:16.280]   Yeah, yeah.
[00:08:16.280 --> 00:08:20.640]   It would be a target date funds of target date funds.
[00:08:20.640 --> 00:08:22.000]   - Yeah, a fund of funds.
[00:08:22.000 --> 00:08:23.800]   - A fund of funds, that's it, yeah.
[00:08:23.800 --> 00:08:24.680]   - Right, next clip.
[00:08:24.680 --> 00:08:26.320]   But also, just awesome story
[00:08:26.320 --> 00:08:28.360]   that these people came to this country,
[00:08:28.360 --> 00:08:29.560]   what, seven years ago, they said,
[00:08:29.560 --> 00:08:30.840]   with not much to their name.
[00:08:30.840 --> 00:08:32.000]   They built up this huge saving.
[00:08:32.000 --> 00:08:32.840]   That's awesome.
[00:08:32.840 --> 00:08:33.920]   Love to hear it. - Yeah, good job, John.
[00:08:33.920 --> 00:08:36.480]   Oh, one follow-up I have there that I just noted
[00:08:36.480 --> 00:08:39.960]   is they mention blue chips.
[00:08:39.960 --> 00:08:41.680]   That's just a concept that I hear a lot of,
[00:08:41.680 --> 00:08:44.080]   especially people new to investing talk about.
[00:08:44.080 --> 00:08:45.640]   And they seem to think that,
[00:08:45.640 --> 00:08:47.060]   oh, if you invest in blue chips,
[00:08:47.060 --> 00:08:48.600]   yeah, your returns might not be as good,
[00:08:48.600 --> 00:08:50.180]   but they're super safe.
[00:08:50.180 --> 00:08:53.280]   And I was just gonna ask you your take on that.
[00:08:53.280 --> 00:08:55.920]   Today's blue chips versus a decade or two decades ago.
[00:08:55.920 --> 00:08:56.760]   - That's funny, yeah.
[00:08:56.760 --> 00:08:58.040]   - They change, right?
[00:08:58.040 --> 00:08:59.720]   - A lot of people would think that Dow stocks
[00:08:59.720 --> 00:09:00.560]   are blue chip stocks,
[00:09:00.560 --> 00:09:02.240]   maybe dividend stocks are blue chip stocks.
[00:09:02.240 --> 00:09:05.700]   It could change where companies like Apple and Microsoft
[00:09:05.700 --> 00:09:08.080]   and maybe Google are now considered blue chips eventually,
[00:09:08.080 --> 00:09:09.880]   or they will once they mature.
[00:09:09.880 --> 00:09:11.960]   But yeah, just because you invest in a stock
[00:09:11.960 --> 00:09:12.840]   that pays a dividend
[00:09:12.840 --> 00:09:15.420]   doesn't mean there's no risk there at all.
[00:09:15.420 --> 00:09:16.800]   But it does sound very comforting.
[00:09:16.800 --> 00:09:17.800]   We say, ah, just invest in blue chips.
[00:09:17.800 --> 00:09:18.840]   It's easy. - Right.
[00:09:18.840 --> 00:09:21.200]   Like GE would have been a blue chip at one point, right?
[00:09:21.200 --> 00:09:22.040]   - Yes.
[00:09:22.040 --> 00:09:23.680]   GE was definitely a blue chip.
[00:09:23.680 --> 00:09:25.360]   And it got crushed.
[00:09:25.360 --> 00:09:26.200]   - Okay. - All right.
[00:09:26.200 --> 00:09:27.020]   Next question. - Up next,
[00:09:27.020 --> 00:09:29.320]   we have a question from Mark.
[00:09:29.320 --> 00:09:32.900]   I'm 28 years old and self-employed living in South Carolina.
[00:09:32.900 --> 00:09:36.560]   I have saved around $11,000 across all accounts.
[00:09:36.560 --> 00:09:38.320]   Roth IRA, my wife's as well.
[00:09:38.320 --> 00:09:42.720]   SEP IRA, self-directed 401k, HSA, physical gold,
[00:09:42.720 --> 00:09:45.340]   silver, and other regular brokerage accounts.
[00:09:45.340 --> 00:09:49.000]   Sadly, I spent a month in the hospital earlier this year
[00:09:49.000 --> 00:09:50.880]   and have been dealing with the bills.
[00:09:50.880 --> 00:09:54.200]   I used to put aside at least $400 a month
[00:09:54.200 --> 00:09:55.840]   for savings or investing,
[00:09:55.840 --> 00:09:59.400]   but now I'm saving no less than 10% of my income
[00:09:59.400 --> 00:10:00.460]   for savings.
[00:10:00.460 --> 00:10:02.360]   My question is how I should tackle
[00:10:02.360 --> 00:10:04.160]   the interest-free hospital bills.
[00:10:04.160 --> 00:10:07.240]   Should I just ride them out and pay in time
[00:10:07.240 --> 00:10:09.240]   or try to zero it out sooner than later?
[00:10:09.240 --> 00:10:11.520]   - He might want to try to see
[00:10:11.520 --> 00:10:13.160]   if they'll take physical gold or silver.
[00:10:13.160 --> 00:10:14.560]   I've never heard physical silver before.
[00:10:14.560 --> 00:10:17.040]   That's an interesting one.
[00:10:17.040 --> 00:10:18.340]   First of all, sorry to hear this.
[00:10:18.340 --> 00:10:19.920]   This is kind of a crappy situation.
[00:10:19.920 --> 00:10:21.640]   Here's a depressing stat for you.
[00:10:21.640 --> 00:10:22.960]   According to one study,
[00:10:22.960 --> 00:10:25.040]   medical bills reported to be the number one cause
[00:10:25.040 --> 00:10:26.320]   of bankruptcies in this country,
[00:10:26.320 --> 00:10:28.960]   causing more than 60% of all bankruptcies.
[00:10:28.960 --> 00:10:29.800]   - Crazy.
[00:10:29.800 --> 00:10:30.760]   - I had a friend from college who did this
[00:10:30.760 --> 00:10:32.400]   who didn't get a job right out of school.
[00:10:32.400 --> 00:10:35.620]   She got very sick and racked up
[00:10:35.620 --> 00:10:36.840]   these enormous medical bills
[00:10:36.840 --> 00:10:39.300]   and had to declare bankruptcy at like 22,
[00:10:39.300 --> 00:10:41.200]   which is like on your credit report forever, right?
[00:10:41.200 --> 00:10:42.280]   It's crazy.
[00:10:42.280 --> 00:10:44.200]   Some other stats to consider here.
[00:10:44.200 --> 00:10:45.960]   Per capita healthcare spending has quadrupled
[00:10:45.960 --> 00:10:47.720]   since 1980 in this country.
[00:10:47.720 --> 00:10:49.860]   Spending on healthcare now makes up 20% of GDP.
[00:10:49.860 --> 00:10:51.360]   John, do a chart on here.
[00:10:51.360 --> 00:10:55.040]   This is employer and worker contributions
[00:10:55.040 --> 00:10:57.360]   to healthcare plans.
[00:10:57.360 --> 00:11:00.720]   Employer contributions are up 43% since 2012.
[00:11:00.720 --> 00:11:04.560]   Employee contributions are up 41%, which is a lot.
[00:11:04.560 --> 00:11:06.420]   It's crazy that you have to pay this much more.
[00:11:06.420 --> 00:11:07.720]   And it's not just you are paying more,
[00:11:07.720 --> 00:11:09.720]   your employer's paying way more too,
[00:11:09.720 --> 00:11:11.440]   which is kind of crazy to think about.
[00:11:11.440 --> 00:11:13.560]   Healthcare is part of your compensation
[00:11:13.560 --> 00:11:15.080]   if we're including benefits here.
[00:11:15.080 --> 00:11:18.220]   So I like to think that people's wages
[00:11:18.220 --> 00:11:19.440]   would be a lot higher if we didn't have to pay
[00:11:19.440 --> 00:11:20.800]   so much for healthcare.
[00:11:20.800 --> 00:11:23.640]   I mean, I think the number is like 50 to 60% of workers
[00:11:23.640 --> 00:11:26.380]   are covered by a plan from their employer.
[00:11:26.380 --> 00:11:28.960]   - It is a little wild, but it's tied to your employer, yeah.
[00:11:28.960 --> 00:11:29.800]   - It is, yeah.
[00:11:29.800 --> 00:11:31.440]   There's a weird backstory there
[00:11:31.440 --> 00:11:33.200]   where this happened in World War II
[00:11:33.200 --> 00:11:34.640]   where they put some price controls on
[00:11:34.640 --> 00:11:36.400]   and people couldn't pay higher wages.
[00:11:36.400 --> 00:11:38.600]   So companies actually had to start offering healthcare
[00:11:38.600 --> 00:11:40.400]   as a benefit to give people more money.
[00:11:40.400 --> 00:11:42.880]   And then it kind of stuck from there.
[00:11:42.880 --> 00:11:44.720]   I don't know what Marco's insurance situation is,
[00:11:44.720 --> 00:11:45.800]   but obviously he's feeling some pain
[00:11:45.800 --> 00:11:47.440]   if it's eating into his monthly savings.
[00:11:47.440 --> 00:11:51.080]   My advice here, if you said it's an interest-free loan
[00:11:51.080 --> 00:11:51.900]   they're basically giving you,
[00:11:51.900 --> 00:11:53.160]   I would be in no hurry to pay it off
[00:11:53.160 --> 00:11:56.040]   because why would you when it costs nothing?
[00:11:56.040 --> 00:11:57.840]   It costs so much to borrow on other stuff these days
[00:11:57.840 --> 00:12:00.600]   and inflation is so high, right off the bat,
[00:12:00.600 --> 00:12:03.040]   you're doing way better if they'll let you borrow at 0%
[00:12:03.040 --> 00:12:04.600]   and just pay it off slowly.
[00:12:04.600 --> 00:12:06.440]   I'd pay minimum payments for as long as I could
[00:12:06.440 --> 00:12:08.520]   unless this debt's just hanging over you.
[00:12:08.520 --> 00:12:09.440]   I'd make those minimum payments
[00:12:09.440 --> 00:12:10.800]   if they're gonna give it to you at 0%.
[00:12:10.800 --> 00:12:12.520]   That's an amazing deal these days.
[00:12:12.520 --> 00:12:15.480]   Alternatively, you could try to negotiate with them, right?
[00:12:15.480 --> 00:12:16.380]   Tell them your situation.
[00:12:16.380 --> 00:12:17.820]   Here's what I have, here's what I can afford.
[00:12:17.820 --> 00:12:18.660]   Can you work with me?
[00:12:18.660 --> 00:12:21.440]   What if I made smaller payments
[00:12:21.440 --> 00:12:23.520]   or maybe you cut some of it off because I can't.
[00:12:23.520 --> 00:12:25.200]   It's worth a shot.
[00:12:25.200 --> 00:12:27.400]   The other thing is what if I just paid it off now?
[00:12:27.400 --> 00:12:30.680]   I paid it in a lump sum, could I get some sort of discount?
[00:12:30.680 --> 00:12:32.320]   Most people just hate negotiating
[00:12:32.320 --> 00:12:34.600]   and I was one of those people too until I tried it.
[00:12:34.600 --> 00:12:37.120]   And so I do the same thing with banks
[00:12:37.120 --> 00:12:39.880]   and credit card companies and cable TV providers, of course.
[00:12:39.880 --> 00:12:41.640]   - Now you enjoy it, it's like a hobby, right?
[00:12:41.640 --> 00:12:43.840]   - It's kind of fun because what's the worst
[00:12:43.840 --> 00:12:44.680]   that can happen?
[00:12:44.680 --> 00:12:45.840]   They can say no, right?
[00:12:45.840 --> 00:12:48.500]   You try to negotiate with them and they say no.
[00:12:48.500 --> 00:12:49.880]   So I would at least try that,
[00:12:49.880 --> 00:12:52.200]   talk to the hospital administrators or whoever's,
[00:12:52.200 --> 00:12:55.360]   or insurance company, whoever is dealing with these bills.
[00:12:55.360 --> 00:12:57.760]   They would rather get something from you than nothing
[00:12:57.760 --> 00:12:58.800]   if you tell them you're in a hard spot.
[00:12:58.800 --> 00:13:00.240]   So I would at least try to negotiate.
[00:13:00.240 --> 00:13:03.720]   Otherwise, keep paying the minimum payments for 0%
[00:13:03.720 --> 00:13:05.080]   and hopefully once it's all gone,
[00:13:05.080 --> 00:13:07.080]   then you can start saving that money again.
[00:13:07.080 --> 00:13:08.480]   - Yeah, and having you even said before
[00:13:08.480 --> 00:13:11.480]   that you can even think of as inflation eating away
[00:13:11.480 --> 00:13:13.760]   that interest-free balance.
[00:13:13.760 --> 00:13:16.120]   - Exactly, that's one of the great parts about,
[00:13:16.120 --> 00:13:20.320]   holding a bunch of debt is not a great situation,
[00:13:20.320 --> 00:13:24.080]   but if inflation is much higher than those future payments,
[00:13:24.080 --> 00:13:26.760]   you're paying back on a real basis lower and lower amounts.
