
[00:00:00.000 --> 00:00:02.880]   [silence]
[00:04:18.180 --> 00:04:20.340]   that happens during rapid eye movement sleep.
[00:04:20.340 --> 00:04:21.900]   Just a little bit of REM deprivation,
[00:04:21.900 --> 00:04:23.780]   rapid eye movement sleep deprivation
[00:04:23.780 --> 00:04:25.280]   will make you more emotional
[00:04:25.280 --> 00:04:26.980]   and will make the painful experiences
[00:04:26.980 --> 00:04:29.700]   of recent and distant past also more painful.
[00:04:29.700 --> 00:04:31.940]   Get more rapid eye movement sleep if you can.
[00:04:31.940 --> 00:04:33.460]   It also consolidates learning of things
[00:04:33.460 --> 00:04:35.080]   that you want to remember.
[00:04:35.080 --> 00:04:37.340]   Again, exercise early in the day,
[00:04:37.340 --> 00:04:39.300]   in particular, high intensity exercise
[00:04:39.300 --> 00:04:41.180]   combined with some of the other things we just discussed,
[00:04:41.180 --> 00:04:44.860]   terrific way to improve the amount and quality of sleep
[00:04:44.860 --> 00:04:46.140]   that you get at night.
[00:04:46.140 --> 00:04:48.980]   And of course, all of that geysers up to what?
[00:04:48.980 --> 00:04:51.740]   Better brain health and performance in the short-term
[00:04:51.740 --> 00:04:52.700]   and in the long-term.
[00:04:52.700 --> 00:04:55.300]   There are now many, many studies showing
[00:04:55.300 --> 00:04:58.460]   that sleep is the thing that mediates many, not all,
[00:04:58.460 --> 00:05:01.000]   but many of the positive effects of exercise
[00:05:01.000 --> 00:05:04.500]   on brain performance and long-term brain health.
[00:05:04.500 --> 00:05:06.620]   So what this means is that you have to make sure
[00:05:06.620 --> 00:05:08.340]   that you're getting adequate amounts of sleep.
[00:05:08.340 --> 00:05:10.700]   It's not sufficient just to exercise.
[00:05:10.700 --> 00:05:11.860]   You need to get proper sleep.
[00:05:11.860 --> 00:05:13.780]   And I've done multiple episodes
[00:05:13.780 --> 00:05:16.420]   on how to optimize your sleep, how to improve your sleep,
[00:05:16.420 --> 00:05:18.880]   how to deal with insomnia, shift work.
[00:05:18.880 --> 00:05:20.740]   If you want to learn about any and all of that,
[00:05:20.740 --> 00:05:22.940]   either from podcasts or from our newsletter,
[00:05:22.940 --> 00:05:24.780]   go to hubermanlab.com,
[00:05:24.780 --> 00:05:26.860]   put sleep into the search function,
[00:05:26.860 --> 00:05:28.820]   and it will take you to the episodes
[00:05:28.820 --> 00:05:31.320]   and the newsletters that discuss that.
[00:05:31.320 --> 00:05:33.900]   [upbeat music]
[00:05:34.740 --> 00:05:37.320]   [upbeat music]
[00:05:37.320 --> 00:05:39.080]   (upbeat music)

