
[00:00:00.000 --> 00:00:06.040]   I want to just give you my encouragement and thanksgiving for your faithfulness,
[00:24:59.300 --> 00:25:04.300]   This is one of the verses that you would want to circle that phrase, "in Christ."
[00:25:04.300 --> 00:25:11.300]   "Therefore, if anyone is in Christ," Paul says, "he is a new creation."
[00:25:11.300 --> 00:25:15.300]   "The old has passed away; behold, the new has come."
[00:25:15.300 --> 00:25:22.300]   A simple statement that no one can be placed in vital spiritual union with the Lord Jesus Christ
[00:25:22.300 --> 00:25:27.300]   without having their lives dramatically changed.
[00:25:27.300 --> 00:25:36.300]   You become a new creation with new affections and new desires and a new purpose and new goals and new passions for life
[00:25:36.300 --> 00:25:40.300]   because you are now in Christ.
[00:25:40.300 --> 00:25:49.300]   You are now living in union with Him, and His life, His strength, His blessings flow into your life,
[00:25:49.300 --> 00:25:51.300]   and you cannot remain the same.
[00:25:51.300 --> 00:26:03.300]   If anyone is saying, "Well, I believe in Christ, and I'm in Christ, but my life is completely the same as it was before I came to know Christ,"
[00:26:03.300 --> 00:26:12.300]   then you have reason to question the reality of that person's salvation and spiritual experience.
[00:26:12.300 --> 00:26:18.300]   Being in Christ means that our hearts and lives are transformed.
[00:26:18.300 --> 00:26:21.300]   We become new creations.
[00:26:21.300 --> 00:26:26.300]   Now, we celebrate this every time we perform baptisms at church.
[00:26:26.300 --> 00:26:38.300]   We know that baptism is a vivid picture of the believer's union with Christ in His life, death, and resurrection.
[00:26:38.300 --> 00:26:43.300]   I instruct baptism candidates that when you go in the waters and you come back up,
[00:26:43.300 --> 00:26:50.300]   it is representing death to your old life and rising again to live a new life in Christ.
[00:26:50.300 --> 00:26:56.300]   All this has occurred in your life because you are joined to Christ.
[00:26:56.300 --> 00:27:05.300]   You are literally immersed into the person of Christ so that when Christ died on the cross, you died as well.
[00:27:05.300 --> 00:27:13.300]   When He rose again, you rose to live a new life, and you cannot continue living the way you did before
[00:27:13.300 --> 00:27:21.300]   because you have risen with Christ to live a new life, and you are a new creation.
[00:27:21.300 --> 00:27:31.300]   All of that relates to the central doctrine of union with Christ, that that person is in Christ.
[00:27:31.300 --> 00:27:38.300]   John 15, verse 4, is another key passage worth our careful consideration.
[00:27:38.300 --> 00:27:48.300]   Jesus said to His disciples on the eve of His death, He said, verse 4, "Abide in Me, and I in you."
[00:27:48.300 --> 00:27:52.300]   The word "abide" simply meaning to remain or to stay.
[00:27:52.300 --> 00:27:55.300]   Jesus is saying, "Stay close to Me."
[00:27:55.300 --> 00:28:00.300]   And then He gives this picture of union.
[00:28:00.300 --> 00:28:05.300]   He says, "As the branch cannot bear fruit by itself unless it abides in the vine,
[00:28:05.300 --> 00:28:08.300]   neither can you unless you abide in Me.
[00:28:08.300 --> 00:28:10.300]   I am the vine, you are the branches.
[00:28:10.300 --> 00:28:14.300]   Whoever abides in Me and I in him, he it is that bears much fruit.
[00:28:14.300 --> 00:28:17.300]   For apart from Me, you can do nothing."
[00:28:17.300 --> 00:28:20.300]   Now, that is a simple picture of union with Christ.
[00:28:20.300 --> 00:28:22.300]   He is the vine, we are the branches.
[00:28:22.300 --> 00:28:25.300]   The branches are not just near the vine.
[00:28:25.300 --> 00:28:30.300]   The branches are living in a vital union with the vine.
[00:28:30.300 --> 00:28:33.300]   The life of the vine flows into the branches.
[00:28:33.300 --> 00:28:41.300]   And it is only as that life flows into the branch that the branch is able to bear fruit.
[00:28:41.300 --> 00:28:50.300]   And so Jesus says, "Apart from Me, apart from this union, you can do nothing."
[00:28:50.300 --> 00:28:59.300]   Nothing that is truly spiritually fruitful will occur apart from the believer's union with Christ.
[00:28:59.300 --> 00:29:02.300]   We'll get back to that passage in just a moment.
[00:29:02.300 --> 00:29:07.300]   But let me look at Galatians 3:28 where Paul says,
[00:29:07.300 --> 00:29:14.300]   "There is neither Jew nor Greek, there is neither slave nor free, there is no male and female.
[00:29:14.300 --> 00:29:20.300]   For you are all one," there it is again, "in Christ Jesus."
[00:29:20.300 --> 00:29:22.300]   In Christ Jesus.
[00:29:22.300 --> 00:29:27.300]   So, mark this truth down and again we'll expand upon this as we go.
[00:29:27.300 --> 00:29:37.300]   The doctrine of the believer's union with Christ not only changes the way that we view the Christian life,
[00:29:37.300 --> 00:29:46.300]   but mark this down, it also changes the way that we view other Christians.
[00:29:46.300 --> 00:29:54.300]   If I am living in vital union with Christ, and if you are living in vital union with Christ,
[00:29:54.300 --> 00:30:02.300]   then it is an imperative that we live in unity with each other.
[00:30:02.300 --> 00:30:08.300]   It changes the way we view our relationships in the church.
[00:30:08.300 --> 00:30:16.300]   And Paul even says that if you are living in vital union with Christ, this truth is so transcendent,
[00:30:16.300 --> 00:30:23.300]   it is so defining in terms of our relationships with one another,
[00:30:23.300 --> 00:30:31.300]   that there is neither Jew nor Greek, there is neither slave nor free, there is no male and female.
[00:30:31.300 --> 00:30:39.300]   Those distinctions are secondary, and they must be submitted to underneath the primary umbrella
[00:30:39.300 --> 00:30:47.300]   that if you are in Christ, and if I am in Christ, then we must recognize one another as believers,
[00:30:47.300 --> 00:30:52.300]   and we must live in unity with one another.
[00:30:52.300 --> 00:30:58.300]   And so, the first aspect of our union with Christ is that we are in Christ.
[00:30:58.300 --> 00:31:05.300]   Now, I think you might be saying that's really sufficient to describe this doctrine.
[00:31:05.300 --> 00:31:09.300]   I mean, what more is there really to say than to say that we are in Christ,
[00:31:09.300 --> 00:31:14.300]   and that truth is repeated over 200 times in the New Testament.
[00:31:14.300 --> 00:31:19.300]   Well, I want to look at the second aspect of our union with Christ,
[00:31:19.300 --> 00:31:29.300]   and that is that Christ is in us. Christ is in us.
[00:31:29.300 --> 00:31:36.300]   Now, if you take these two aspects together, we are in Christ.
[00:31:36.300 --> 00:31:43.300]   Literally, if you look at Romans 6, the idea of being immersed into the person of Christ,
[00:31:43.300 --> 00:31:50.300]   being completely and permanently identified with Him, and being joined with Christ
[00:31:50.300 --> 00:31:58.300]   in this vital union that is described in John 15 as the vine and the branches,
[00:31:58.300 --> 00:32:02.300]   and you might be saying, I don't know what else you need to say
[00:32:02.300 --> 00:32:07.300]   than to describe the fact that we are completely identified with the person of Christ.
[00:32:07.300 --> 00:32:13.300]   But if you take that a step further, and you look at this idea that Christ is in us,
[00:32:13.300 --> 00:32:19.300]   there you have total identification.
[00:32:19.300 --> 00:32:25.300]   We are in Christ, and Christ lives in us.
[00:32:25.300 --> 00:32:30.300]   Galatians 2 verse 20, Paul makes that amazing statement,
[00:32:30.300 --> 00:32:38.300]   "I have been crucified with Christ. It is no longer I who live, but Christ who lives,"
[00:32:38.300 --> 00:32:44.300]   there it is, circle that, "in me. And the life I now live in the flesh,
[00:32:44.300 --> 00:32:49.300]   I live by faith in the Son of God who loved me and gave himself up for me."
[00:32:49.300 --> 00:32:54.300]   Christ lives in me. That is total identification.
[00:32:54.300 --> 00:33:03.300]   And in fact, Paul goes on to say in the book of Colossians that this concept of Christ living in us,
[00:33:03.300 --> 00:33:09.300]   living in the believer, is such an amazing concept that he calls it a mystery.
[00:33:09.300 --> 00:33:15.300]   You notice there in Colossians 1 verse 27 where Paul says,
[00:33:15.300 --> 00:33:25.300]   "To them God chose to make known how great among the Gentiles are the riches of the glory of this mystery."
[00:33:25.300 --> 00:33:32.300]   And the word mystery in the New Testament is a technical term that's used to describe a truth
[00:33:32.300 --> 00:33:38.300]   that was not known in Old Testament times that has now been revealed in the New Testament era.
[00:33:38.300 --> 00:33:46.300]   So what Paul is saying here is that there was a truth that the Old Testament prophets did not foretell,
[00:33:46.300 --> 00:33:52.300]   that the Old Testament prophecies did not predict.
[00:33:52.300 --> 00:34:00.300]   And now in the New Testament era, now that Christ has come, these truths are now being brought to light.
[00:34:00.300 --> 00:34:07.300]   And so Paul says there is a mystery that was not known for generations in the past,
[00:34:07.300 --> 00:34:11.300]   but has now been made known in the church age.
[00:34:11.300 --> 00:34:14.300]   What is the mystery, Paul?
[00:34:14.300 --> 00:34:19.300]   What is this radical truth that no one ever knew about for hundreds of years?
[00:34:19.300 --> 00:34:35.300]   And he tells us in verse 27, "The riches, the glory of this mystery, which is Christ in you, the hope of glory."
[00:34:35.300 --> 00:34:40.300]   If you read the Old Testament, the Old Testament did predict that the Messiah would come.
[00:34:40.300 --> 00:34:45.300]   The Old Testament did say that Christ would come and that he would establish his kingdom
[00:34:45.300 --> 00:34:47.300]   and that he would rescue Israel.
[00:34:47.300 --> 00:34:55.300]   The Old Testament did say that the Christ, the Messiah, would come through the line of Abraham and through the line of David.
[00:34:55.300 --> 00:35:00.300]   So the Old Testament did predict the coming of Christ.
[00:35:00.300 --> 00:35:10.300]   What the Old Testament did not foretell is this amazing mystery is that the Messiah would not only live and die and rise again,
[00:35:10.300 --> 00:35:19.300]   but that believers who place their faith in the Messiah would be so identified with who he is.
[00:35:19.300 --> 00:35:29.300]   They would be so placed in this union that Christ, the Messiah, would actually live in them.
[00:35:29.300 --> 00:35:34.300]   That they would be found in Christ and Christ would live in them.
[00:35:34.300 --> 00:35:36.300]   Paul says this is a mystery.
[00:35:36.300 --> 00:35:43.300]   Christ in you was not known in Old Testament times.
[00:35:43.300 --> 00:35:49.300]   And he says this is the hope of glory.
[00:35:49.300 --> 00:35:56.300]   Just an amazing truth that Christ lives in us.
[00:35:56.300 --> 00:36:03.300]   There have been times in counseling ministry where I've sat with a believer who's just dealing with, you know,
[00:36:03.300 --> 00:36:10.300]   a sin or a struggle or just something that seems insurmountable.
[00:36:10.300 --> 00:36:16.300]   And on the basis of what the Bible teaches, I've been able to say to that believer,
[00:36:16.300 --> 00:36:19.300]   I believe that Jesus lives in you.
[00:36:19.300 --> 00:36:25.300]   And because Christ lives in you, I believe there is hope for this situation.
[00:36:25.300 --> 00:36:28.300]   I believe you can overcome this sin.
[00:36:28.300 --> 00:36:30.300]   I believe you can grow.
[00:36:30.300 --> 00:36:33.300]   I believe you can overcome temptation.
[00:36:33.300 --> 00:36:36.300]   And it's not because you have so many resources in yourself.
[00:36:36.300 --> 00:36:43.300]   But the Bible says that if you place your faith in Jesus Christ, that Jesus Christ lives in you.
[00:36:43.300 --> 00:36:46.300]   And this is the hope of glory.
[00:36:46.300 --> 00:36:51.300]   If he lives in you, then I've got hope for you, brother.
[00:36:51.300 --> 00:36:56.300]   And I have hope that you can change and that you can grow.
[00:36:56.300 --> 00:37:01.300]   And this is exactly what the apostle Paul says in Romans 8 verse 10.
[00:37:01.300 --> 00:37:13.300]   Where he says, "But if Christ is in you, although the body is dead because of sin, the spirit is life because of righteousness."
[00:37:13.300 --> 00:37:20.300]   Jesus living in the believer makes all the difference in the world.
