
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:03:35.600 --> 00:03:40.960]   And I remember saying, "God, I've done this before, but I've never understood Your mercy,
[00:03:40.960 --> 00:03:43.560]   Your grace as I do right now."
[00:03:43.560 --> 00:03:45.440]   And so that was it.
[00:03:45.440 --> 00:03:51.680]   Again, chronologically, the next great truth that I learned was the necessity of preaching
[00:03:51.680 --> 00:03:58.400]   the gospel to myself every day, of learning to look to Christ as my righteousness rather
[00:03:58.400 --> 00:04:01.040]   than to my own performance.
[00:04:01.040 --> 00:04:09.240]   And then I think the next one, I had in my early Christian life, I'd gone from the extreme,
[00:04:09.240 --> 00:04:15.640]   one extreme, what I call self-effort, this is what the Bible says, "Just obey it," to
[00:04:15.640 --> 00:04:18.480]   the opposite extreme, "You can't do anything.
[00:04:18.480 --> 00:04:21.320]   You just trust Jesus to live His life through you."
[00:04:21.320 --> 00:04:24.440]   These are two ditches you want to stay out of.
[00:04:24.440 --> 00:04:31.360]   And after wrestling through both of those, the Lord opened my eyes from the Scriptures
[00:04:31.360 --> 00:04:37.640]   to see that what the Bible teaches is what I call dependent responsibility.
[00:04:37.640 --> 00:04:40.160]   I am responsible to deal with sin.
[00:04:40.160 --> 00:04:46.240]   I am responsible to grow in the fruit of the Spirit, but I'm dependent on the enabling
[00:04:46.240 --> 00:04:51.080]   power of Christ through the Holy Spirit to enable me to do that.
[00:04:51.080 --> 00:04:57.640]   And then I would say the last significant thing that I would want to say to them, and
[00:04:57.640 --> 00:05:02.320]   I'd have to work out the sequence in which I would do this, and it probably would depend
[00:05:02.320 --> 00:05:06.160]   on tailoring it to their situation.
[00:05:06.160 --> 00:05:12.920]   But the last one that I've learned is an increased awareness of our dependence upon the Holy
[00:05:12.920 --> 00:05:20.160]   Spirit and the work of the Holy Spirit in our lives, both as the one who is the director
[00:05:20.160 --> 00:05:21.880]   of our Christian growth.
[00:05:21.880 --> 00:05:28.800]   Just as an athletic team needs a coach, so we need the Holy Spirit to coach us, to point
[00:05:28.800 --> 00:05:32.920]   out our weaknesses, to help us, so He gives us direction.
[00:05:32.920 --> 00:05:35.600]   Then He works in us Himself.
[00:05:35.600 --> 00:05:41.480]   The technical term is monergistic, which means He works by Himself apart from our input.
[00:05:41.480 --> 00:05:47.400]   And then He also works synergistically, which means He enables us to work.
[00:05:47.400 --> 00:05:55.680]   And I would say in the last couple of years of my own life, thinking now 63 years, that
[00:05:55.680 --> 00:06:02.520]   an increased awareness in my absolute dependence on and my appreciation for the work of the
[00:06:02.520 --> 00:06:04.600]   Holy Spirit has been that.
[00:06:04.600 --> 00:06:08.760]   So I would say those are the great truths I've learned.
[00:06:08.760 --> 00:06:16.920]   And I see no reason why a new Christian cannot at least begin to learn these right up front.
[00:06:16.920 --> 00:06:22.260]   There's no point in having to work through 50 years of difficult experience like I had
[00:06:22.260 --> 00:06:27.680]   to do, just give it all right up front, in small doses of course, just like you go to
[00:06:27.680 --> 00:06:32.640]   school and you're taught to read and then you're taught to count and then you get into
[00:06:32.640 --> 00:06:35.500]   fractions and things like that.
[00:06:35.500 --> 00:06:42.360]   So I really think that what I, and I've tried to do this in my books, is to help people
[00:06:42.360 --> 00:06:48.280]   to learn some of these great truths early on so they don't have to make all the mistakes
[00:06:48.280 --> 00:06:49.280]   that I made.
[00:06:49.280 --> 00:06:56.160]   There's an old, I think it's a German proverb, "Too soon old, too late smart."
[00:06:56.160 --> 00:06:58.560]   I think that describes my Christian life.
[00:06:58.560 --> 00:07:00.720]   But I think it doesn't have to be that way.
[00:07:00.720 --> 00:07:01.720]   That's right.
[00:07:01.720 --> 00:07:05.120]   Unless you're German like me, we learn very slowly.
[00:07:05.120 --> 00:07:06.120]   Yes.
[00:07:06.120 --> 00:07:07.120]   Well, that is wonderful.
[00:07:07.120 --> 00:07:08.120]   Thank you for your testimony.
[00:07:08.120 --> 00:07:13.240]   Thank you for the model that you give this younger generation of a man who is willing
[00:07:13.240 --> 00:07:18.640]   to learn all throughout life, willing to grow, willing to preach the gospel to himself every
[00:07:18.640 --> 00:07:19.640]   day.
[00:07:19.640 --> 00:07:22.560]   You're quite a model, and I'm very grateful to God for you.
[00:07:22.560 --> 00:07:24.560]   Well, it's all by His grace, as you know.
[00:07:24.560 --> 00:07:28.600]   Paul says, "But by the grace of God, I am what I am."
[00:07:28.600 --> 00:07:34.360]   That was bestselling author Jerry Bridges talking with me back in the fall of 2011.
[00:07:34.360 --> 00:07:37.200]   Jerry passed away today at the age of 86.
[00:07:37.200 --> 00:07:44.200]   [BLANK_AUDIO]
[00:07:44.200 --> 00:07:54.200]   [BLANK_AUDIO]

