
[00:00:00.000 --> 00:00:02.840]   Say goodbye to your credit card rewards.
[00:02:12.980 --> 00:02:22.680]   I believe that one of the ways that we can glean something positive and redeem the tragedy is to try to learn something.
[00:02:22.680 --> 00:02:27.780]   And while I don't know necessarily, well, actually, I do know.
[00:02:27.780 --> 00:02:32.480]   I've been, let me answer, I wasn't going to go into this, but let me start with this instead.
[00:02:32.480 --> 00:02:40.180]   I would say there's two things. I want to honor him and his life by talking about financial planning for death
[00:02:40.180 --> 00:02:44.480]   and life planning for death just in a fairly straightforward ad hoc way.
[00:02:44.480 --> 00:02:48.480]   But we'll start first with what I myself have been thinking about.
[00:02:48.480 --> 00:02:53.980]   I've been researching recently advanced screening, and as I myself am getting older,
[00:02:53.980 --> 00:02:58.480]   I'm paying a lot more attention to my health conditions and health screenings
[00:02:58.480 --> 00:03:01.680]   and trying to get involved with more advanced screenings.
[00:03:01.680 --> 00:03:08.580]   Because early detection of disease is one of the most reliable ways that we can prevent untimely death.
[00:03:08.580 --> 00:03:12.380]   And so just in passing, I would encourage you that one of the first things that you can do
[00:03:12.380 --> 00:03:19.480]   and should do when you hear of somebody who has passed away unexpectedly, right out of the blue,
[00:03:19.480 --> 00:03:25.380]   is to say, wait a second, why did he not know? And what if that's the same for me?
[00:03:25.380 --> 00:03:29.480]   When's the last time I've had a cardiac exam?
[00:03:29.480 --> 00:03:34.680]   When's the last time I've done a preemptive screening for early cancer diagnosis?
[00:03:34.680 --> 00:03:38.280]   Am I on track of my own health analysis? Am I taking care of,
[00:03:38.280 --> 00:03:41.680]   or am I just ignoring these things and letting the problems pile up?
[00:03:41.680 --> 00:03:48.580]   So that would be the first thing that I myself am doing in response to what this man is facing.
[00:03:48.580 --> 00:03:53.780]   But I do want to, in the context of radical personal finance, take a moment to talk about financial planning
[00:03:53.780 --> 00:04:01.080]   and take a moment to talk about it in the context of how suddenly important it can be.
[00:04:01.080 --> 00:04:06.280]   The first lesson that you should take away from anyone's unexpected death,
[00:04:06.280 --> 00:04:12.880]   and the first question you should have, is just simply, did he have life insurance?
[00:04:12.880 --> 00:04:19.680]   More importantly though, I want to ask you and say, do you have life insurance?
[00:04:19.680 --> 00:04:27.780]   Do you have life insurance? Years ago, I first became a life insurance agent and life insurance salesman.
[00:04:27.780 --> 00:04:35.980]   And at the time, when I was 23 years old, I had no real appreciation for my job.
[00:04:35.980 --> 00:04:39.980]   In fact, I had more scorn for it than anything else.
[00:04:39.980 --> 00:04:44.280]   I signed up to sell insurance because I wanted to be a financial advisor.
[00:04:44.280 --> 00:04:47.680]   I didn't really care about insurance. I just wanted to be a financial advisor.
[00:04:47.680 --> 00:04:52.180]   So I wanted to do stocks and bonds and do all that cool financial stuff.
[00:04:52.180 --> 00:04:57.680]   And yet, the best pathway into that business that I could see was to start by selling life insurance.
[00:04:57.680 --> 00:05:04.580]   For the uninitiated, insurance and investment planning really collaborate really beautifully,
[00:05:04.580 --> 00:05:09.380]   both in terms of impact in a client's life and situation,
[00:05:09.380 --> 00:05:14.980]   as well as in terms of a financial structure for a financial advisor.
[00:05:14.980 --> 00:05:20.680]   Young people who are not yet earning a lot of money and haven't yet accumulated a lot of money
[00:05:20.680 --> 00:05:23.680]   generally have a need for significant amounts of insurance.
[00:05:23.680 --> 00:05:28.680]   Life insurance, disability insurance, health insurance, property and casualty insurance.
[00:05:28.680 --> 00:05:30.880]   There's lots of insurance needs.
[00:05:30.880 --> 00:05:35.980]   As they get older and accumulate more money, that's where investment planning becomes relevant.
[00:05:35.980 --> 00:05:43.980]   For a financial advisor, the commission structure and payout structure of both of those products works really well together.
[00:05:43.980 --> 00:05:48.980]   When you sell an insurance policy, ordinarily you receive a large upfront commission
[00:05:48.980 --> 00:05:55.480]   with very modest ongoing commissions over the life of the policy to keep it in force.
[00:05:55.480 --> 00:06:00.780]   And then with investment planning, ordinarily when someone is very young and their account values are low,
[00:06:00.780 --> 00:06:03.380]   there's not really any ability to profitably make money.
[00:06:03.380 --> 00:06:06.180]   But as their account values grow, there's a good chance to make money.
[00:06:06.180 --> 00:06:09.180]   And so you can start off in the financial advice business.
[00:06:09.180 --> 00:06:13.180]   And you can start off in your 20s or your 30s. You can sell lots and lots of insurance.
[00:06:13.180 --> 00:06:18.180]   That puts food on your table, allows you to accumulate clients, and then you grow with your clients.
[00:06:18.180 --> 00:06:25.180]   And as they grow and they accumulate more capital, if you also can provide financial planning and capital management services,
[00:06:25.180 --> 00:06:30.180]   then your compensation can continue as you provide the fullness of services.
[00:06:30.180 --> 00:06:33.180]   But I never appreciated the value of life insurance when I was young.
[00:06:33.180 --> 00:06:38.180]   I saw it as something I had to do. I didn't want to be in sales. I didn't want to sell life insurance.
[00:06:38.180 --> 00:06:43.180]   Ooh, icky, because life insurance agents are aggressive and all this stuff. I had these weird concepts.
[00:06:43.180 --> 00:06:47.180]   I was not mature enough and psychologically prepared to sell life insurance. I didn't appreciate it.
[00:06:47.180 --> 00:06:53.180]   I was not into it. I just hadn't ever seen it, the impact of it. I hadn't ever needed it.
[00:06:53.180 --> 00:06:56.180]   And I had no conviction about the value of it.
[00:06:56.180 --> 00:07:03.180]   But I had an intellectual appreciation as far as how it could be useful, and so I started selling insurance.
[00:07:03.180 --> 00:07:07.180]   And as I started selling insurance, my appreciation of insurance changed.
[00:07:07.180 --> 00:07:10.180]   One of the first things that happened for me was that I bought my own insurance policy.
[00:07:10.180 --> 00:07:15.180]   I figured I can't be selling stuff to other people that I myself am not willing to do,
[00:07:15.180 --> 00:07:18.180]   so I wrote myself a million-dollar life insurance policy.
[00:07:18.180 --> 00:07:23.180]   And I was unmarried at the time, didn't have any children, so I wrote myself a million-dollar life insurance policy.
[00:07:23.180 --> 00:07:28.180]   And like any smart, young, single man, I made my parents the beneficiary of it.
[00:07:28.180 --> 00:07:38.180]   It took a few months, and as the months went by, I started to realize how cool it felt to know that if I died,
[00:07:38.180 --> 00:07:41.180]   my parents were well taken care of.
[00:07:41.180 --> 00:07:46.180]   I'd never thought of it before that. I just wrote the insurance policy because I figured I should own my own product.
[00:07:46.180 --> 00:07:49.180]   But then I realized that's really neat.
[00:07:49.180 --> 00:07:54.180]   And I realized I, as a single man, I have an obligation to my parents.
[00:07:54.180 --> 00:07:57.180]   As a young man, I have an obligation to my parents to care for them as they age.
[00:07:57.180 --> 00:07:59.180]   That's the responsibility of a child.
[00:07:59.180 --> 00:08:04.180]   As children, we are all responsible to care for our parents as they age.
[00:08:04.180 --> 00:08:09.180]   And yet, if I die, and I'm not here, and I can't do that, what's going to happen to them?
[00:08:09.180 --> 00:08:15.180]   And I realized that having a million-dollar term life insurance policy was just an amazing way to do that.
[00:08:15.180 --> 00:08:21.180]   The premiums were, I think, 40-something bucks at the time, and it just felt amazing.
[00:08:21.180 --> 00:08:26.180]   Super cheap, less than the cost of a cell phone bill, and I can make sure that my parents are taken care of.
[00:08:26.180 --> 00:08:29.180]   That was a first indication.
[00:08:29.180 --> 00:08:35.180]   Then, of course, as I went through life stages and got married and had children and started changing things,
[00:08:35.180 --> 00:08:44.180]   and I realized how powerful it was to be able to assure or insure, in this case, to insure my wealth building for my family.
[00:08:44.180 --> 00:08:53.180]   I had big dreams and ambitions, but as so many of us find ourselves often, I was behind on my promises, behind on my ambitions.
[00:08:53.180 --> 00:09:00.180]   Life wasn't going how I wanted to, and I've always taken great comfort in the fact that by owning insurance,
[00:09:00.180 --> 00:09:06.180]   even if I can't get caught up, at least my family's wealth is assured.
[00:09:06.180 --> 00:09:08.180]   Properly insured, excuse me.
[00:09:08.180 --> 00:09:14.180]   I usually avoid the word "insured," but in this context, of course, it's the appropriate word.
[00:09:14.180 --> 00:09:20.180]   And as I went on and sold more life insurance, I started to hear more and more stories.
[00:09:20.180 --> 00:09:23.180]   I've shared stories I've shared before on the podcast.
[00:09:23.180 --> 00:09:25.180]   I had a friend of mine, similar thing.
[00:09:25.180 --> 00:09:31.180]   He was a young guy, had his first job, single guy, and I sold him a disability insurance policy, a friend of mine from college.
[00:09:31.180 --> 00:09:34.180]   He needed a disability policy, and I was like, "Listen, you ought to get a life insurance policy.
[00:09:34.180 --> 00:09:37.180]   I wouldn't say you need it, but let me tell you why I like having it."
[00:09:37.180 --> 00:09:40.180]   So he signed up and got himself a life insurance policy.
[00:09:40.180 --> 00:09:44.180]   A few months later, he calls me up and he says, "You wouldn't believe what happened to me."
[00:09:44.180 --> 00:09:49.180]   He was up fishing on the Gulf Coast, and he was out on this boat by himself, and he slipped and he fell,
[00:09:49.180 --> 00:09:52.180]   and he about killed himself, just barely didn't.
[00:09:52.180 --> 00:09:57.180]   But he was lying there injured in his boat way offshore by himself, and he said,
[00:09:57.180 --> 00:10:03.180]   "You know what? I felt amazing knowing that I have life insurance to protect my parents and family."
[00:10:03.180 --> 00:10:13.180]   I had a client of mine who I had sold policies, proper policies, good term policies for the father and for the mother.
[00:10:13.180 --> 00:10:18.180]   And I had also sold the client child policies.
[00:10:18.180 --> 00:10:23.180]   And at the time, I didn't have a deep conviction about child policies.
[00:10:23.180 --> 00:10:28.180]   I felt like, "Okay, they're kind of nice to have," but I always had this little question of,
[00:10:28.180 --> 00:10:33.180]   "Am I just trying to pad my sales numbers by selling them four policies instead of two?
[00:10:33.180 --> 00:10:37.180]   Am I just trying to pad my commission, or do you really need child policies?"
[00:10:37.180 --> 00:10:42.180]   And I felt like, "Okay, I can see the value in them," but I always questioned, right?
[00:10:42.180 --> 00:10:46.180]   As a salesman, you always question, "Am I doing the right thing?
[00:10:46.180 --> 00:10:53.180]   Is this really the right thing, or am I just trying to serve myself, be self-serving by making a commission?"
[00:10:53.180 --> 00:10:57.180]   So I sold this family four life insurance policies.
[00:10:57.180 --> 00:11:00.180]   They had two children and two adult policies.
[00:11:00.180 --> 00:11:08.180]   But the guy was a contractor, and his business was way up and way down.
[00:11:08.180 --> 00:11:10.180]   He didn't have a great financial management.
[00:11:10.180 --> 00:11:15.180]   And so after, I don't remember how long, but sometime later, the policies ended up lapsing
[00:11:15.180 --> 00:11:20.180]   because he went into a bad financial spot, and he wasn't able to pay the premiums.
[00:11:20.180 --> 00:11:24.180]   And they went broke with some of his contracting business that got broke.
[00:11:24.180 --> 00:11:28.180]   And at the time, I didn't pursue it very aggressively because I felt like I was self-serving.
[00:11:28.180 --> 00:11:31.180]   I felt like, "Well, I'm just trying to keep business on the books for me."
[00:11:31.180 --> 00:11:35.180]   I figured I was probably right that I'm thinking about him,
[00:11:35.180 --> 00:11:39.180]   but I figured I'm just trying to keep business on the books for me.
[00:11:39.180 --> 00:11:43.180]   So in those days, I didn't fight super hard when somebody would lapse a policy.
[00:11:43.180 --> 00:11:49.180]   As an insurance agent, you get a notice of policy is behind, and you should call your clients.
[00:11:49.180 --> 00:11:54.180]   I didn't fight super hard, though, because I didn't have a lot of conviction about life insurance.
[00:11:54.180 --> 00:11:57.180]   Anyway, those policies lapsed.
[00:11:57.180 --> 00:12:07.180]   And about a year later, the guy's son was murdered, literally murdered, in his front yard.
[00:12:07.180 --> 00:12:11.180]   And my heart sank, and I asked myself, "Did I do everything I could have?
[00:12:11.180 --> 00:12:18.180]   What do we do here? Did I do the right thing?"
[00:12:18.180 --> 00:12:23.180]   And as time went on, I started paying a couple of death claims here and there.
[00:12:23.180 --> 00:12:27.180]   And most of them didn't come from my own book of business,
[00:12:27.180 --> 00:12:31.180]   because my book of business tended to be fairly young and fairly healthy.
[00:12:31.180 --> 00:12:38.180]   But most of them came from clients of the company that I worked with.
[00:12:38.180 --> 00:12:44.180]   And over time, paying death claims made me realize what an amazing asset life insurance is,
[00:12:44.180 --> 00:12:48.180]   that it is right there when you need it.
[00:12:48.180 --> 00:12:55.180]   And when the worst happens and somebody's dead, it brings an enormous sense of comfort to those who have it,
[00:12:55.180 --> 00:13:00.180]   knowing that I don't need to worry about the finances, at least not right now,
[00:13:00.180 --> 00:13:04.180]   at least not this week, at least not this month.
[00:13:04.180 --> 00:13:14.180]   And today, I guess if I wanted to say, today, I think I could happily build a business
[00:13:14.180 --> 00:13:18.180]   and just be a life insurance agent and not do anything else.
[00:13:18.180 --> 00:13:24.180]   When I think with my current conviction of now being older, watching people die,
[00:13:24.180 --> 00:13:31.180]   experiencing that, going through it with people, I now understand the conviction,
[00:13:31.180 --> 00:13:38.180]   the personal sense of meaning and satisfaction that a lot of old life insurance agents have.
[00:13:38.180 --> 00:13:43.180]   And it's a very, very special product.
[00:13:43.180 --> 00:13:46.180]   So it's not the only thing that matters when you're thinking about death,
[00:13:46.180 --> 00:13:50.180]   but it's certainly something that matters a lot.
[00:13:50.180 --> 00:13:57.180]   And one of the great conundrums that has not been solved is simply this.
[00:13:57.180 --> 00:13:59.180]   I know the American numbers.
[00:13:59.180 --> 00:14:05.180]   The American population continues to be woefully underinsured with regard to life insurance.
[00:14:05.180 --> 00:14:09.180]   It's one of those things that people always mean to do, they mean to do, they've been intending to do,
[00:14:09.180 --> 00:14:16.180]   and yet they don't just quite ever get around to doing it.
[00:14:16.180 --> 00:14:20.180]   There's a saying in the life insurance business that insurance has to be sold,
[00:14:20.180 --> 00:14:24.180]   that you need someone to come along and kind of poke you and say, "Hey, do you want to buy insurance?"
[00:14:24.180 --> 00:14:29.180]   And again, I think back to myself at 23, I didn't understand that lots of people were going through life
[00:14:29.180 --> 00:14:33.180]   and knowing that, you know what, I'd like to buy some insurance,
[00:14:33.180 --> 00:14:37.180]   but yet it just wasn't important enough to them to go and do it.
[00:14:37.180 --> 00:14:39.180]   It's very unusual.
[00:14:39.180 --> 00:14:46.180]   There's only a small portion of the population that is actually the kind of men and women who are go-getters,
[00:14:46.180 --> 00:14:51.180]   who will get up and go and do what needs to be done and be proactive about this stuff.
[00:14:51.180 --> 00:14:53.180]   All of us are there.
[00:14:53.180 --> 00:14:57.180]   I think of myself as pretty proactive, but I'm not as proactive as I should be.
[00:14:57.180 --> 00:15:02.180]   There's all kinds of things on my list, but I just kind of don't do it until I'm poked.
[00:15:02.180 --> 00:15:07.180]   So I now understand that the job of life insurance agent is really, really useful,
[00:15:07.180 --> 00:15:12.180]   really important to society because life insurance agent calls you up,
[00:15:12.180 --> 00:15:15.180]   stumbles by your office, talks to you and kind of pokes you and says, "Hey,"
[00:15:15.180 --> 00:15:18.180]   jumps out of the bushes, as I like to say, jumps out of the bushes at you and says,
[00:15:18.180 --> 00:15:20.180]   "Hey, do you want to buy insurance?"
[00:15:20.180 --> 00:15:23.180]   And some people say, "No, I don't want to buy insurance."
[00:15:23.180 --> 00:15:28.180]   But what I learned over time as a life insurance agent is there's lots of intelligent people who say,
[00:15:28.180 --> 00:15:31.180]   "You know, maybe I would. Let's talk about it."
[00:15:31.180 --> 00:15:33.180]   And boom, you got a life insurance sale.
[00:15:33.180 --> 00:15:38.180]   But it's just number 14 on the list instead of number one on the list until somebody comes along
[00:15:38.180 --> 00:15:40.180]   and makes it number one.
[00:15:40.180 --> 00:15:46.180]   So if you've been procrastinating and you know that you need to get some insurance,
[00:15:46.180 --> 00:15:51.180]   you know that you'd like to get some insurance, and you just haven't gotten around to doing it,
[00:15:51.180 --> 00:15:56.180]   well, consider this Joshua jumping out of the bushes at you and saying,
[00:15:56.180 --> 00:15:58.180]   "Hey, do you want to buy insurance?"
[00:15:58.180 --> 00:16:02.180]   And I don't hold an insurance license anymore. I can't sell the stuff.
[00:16:02.180 --> 00:16:08.180]   But I would encourage you, look around and find an insurance agent and call them up and say,
[00:16:08.180 --> 00:16:12.180]   "Hey, I'd like to buy some insurance. Let's talk about it."
[00:16:12.180 --> 00:16:22.180]   It will bring an enormous sense of comfort and confidence to you and to your family.
[00:16:22.180 --> 00:16:24.180]   It matters.
[00:16:24.180 --> 00:16:29.180]   Even if you can't have a ton of insurance or even if you don't want a ton of insurance,
[00:16:29.180 --> 00:16:32.180]   let's talk about some details on how to actually do this.
[00:16:32.180 --> 00:16:37.180]   The first thing is that people try to think, "How much insurance should I have?"
[00:16:37.180 --> 00:16:44.180]   And the answer with life insurance planning is basically that the more the better.
[00:16:44.180 --> 00:16:51.180]   Now, the formal correct way to figure out how much life insurance you have is called a needs analysis.
[00:16:51.180 --> 00:16:53.180]   And a needs analysis is fairly simple.
[00:16:53.180 --> 00:17:01.180]   What you do is you sit down and you think about how much money you would want to have
[00:17:01.180 --> 00:17:05.180]   available for your loved ones or your dependents if you died.
[00:17:05.180 --> 00:17:07.180]   And you go through a few different categories.
[00:17:07.180 --> 00:17:09.180]   The first category is usually debt.
[00:17:09.180 --> 00:17:13.180]   You try to figure out how much money would you like to have paid off.
[00:17:13.180 --> 00:17:18.180]   So for a lot of people, something like, "I'd like to pay off the mortgage," is a really big priority.
[00:17:18.180 --> 00:17:23.180]   Because as a father, it makes me feel good to know a debt-free house.
[00:17:23.180 --> 00:17:29.180]   In the state of Florida where I'm from, with a debt-free house, as long as there's no mortgage on it,
[00:17:29.180 --> 00:17:31.180]   they can't kick you out as long as you're not on an HOA.
[00:17:31.180 --> 00:17:38.180]   And so I can know that my family has a place to live even if they don't have anything else.
[00:17:38.180 --> 00:17:41.180]   So you calculate how much debt you would want to have paid off.
[00:17:41.180 --> 00:17:44.180]   The second thing you do is you go through various lump sums.
[00:17:44.180 --> 00:17:50.180]   So you would say, "Do I want to set aside a little bit of money for my children's college education?
[00:17:50.180 --> 00:17:51.180]   And if so, how much?
[00:17:51.180 --> 00:17:57.180]   Or do I want to set aside a certain amount of money for funeral expenses or a special anything,
[00:17:57.180 --> 00:17:59.180]   a special trip to remember me by?"
[00:17:59.180 --> 00:18:03.180]   And then the third category is income for your loved ones for a certain amount of time.
[00:18:03.180 --> 00:18:09.180]   And so you might say, like me, where you say, "I don't want my wife to ever have to marry for money
[00:18:09.180 --> 00:18:13.180]   or ever to have to go and work for money if she doesn't want to.
[00:18:13.180 --> 00:18:19.180]   So I want to make sure she has a lifetime income that's set aside so that she's financially independent
[00:18:19.180 --> 00:18:20.180]   for the rest of her life."
[00:18:20.180 --> 00:18:24.180]   Or you might want to provide your children with a lifelong income.
[00:18:24.180 --> 00:18:30.180]   That's how you do a formal -- excuse me, not lifelong, but usually income until they're graduated from college.
[00:18:30.180 --> 00:18:32.180]   That's how you do a formal needs analysis.
[00:18:32.180 --> 00:18:39.180]   Now, when you do a few hundred of these, one of the things you quickly find out is that they're all about the same.
[00:18:39.180 --> 00:18:48.180]   And the reason is simply that most of us have a lifestyle of expenses that is related directly to how much money we earn.
[00:18:48.180 --> 00:18:58.180]   And most of us have an ambition or a set of needs related to how much we want to actually --
[00:18:58.180 --> 00:19:02.180]   what we want to have for our family that's similar to our lifestyle right now.
[00:19:02.180 --> 00:19:13.180]   If I currently make $100,000 a year, I wouldn't put in my life insurance needs analysis the idea that I want my wife to earn $200,000 a year.
[00:19:13.180 --> 00:19:19.180]   Ordinarily, I would say, "Well, I'm gone, so she'll probably have fewer expenses and the house is paid off.
[00:19:19.180 --> 00:19:25.180]   So maybe if she's got $50,000 a year or $65,000 a year, that would be enough to see her through."
[00:19:25.180 --> 00:19:28.180]   So the point is that you can just estimate this.
[00:19:28.180 --> 00:19:37.180]   And when you do this, you'll always find that the numbers wind up being somewhere between about 10 and 20 times your annual income of life insurance.
[00:19:37.180 --> 00:19:44.180]   So if you earn $100,000 a year, you should probably want to have about $1 million to $2 million of life insurance.
[00:19:44.180 --> 00:19:46.180]   And you can do the math from there.
[00:19:46.180 --> 00:19:53.180]   And then conveniently, this is basically the assumption that the life insurance companies have come to as well.
[00:19:53.180 --> 00:20:00.180]   And based upon their financial underwriting limits and their risk profile, this is about how much life insurance they will give you themselves.
[00:20:00.180 --> 00:20:04.180]   It is up to about 20 times your income, sometimes a little higher.
[00:20:04.180 --> 00:20:12.180]   But when you go higher than that, you often have to provide extra justification as to why you're asking for that amount of life insurance.
[00:20:12.180 --> 00:20:17.180]   So when you own life insurance and that's the amount that you choose, you're going to feel pretty good about it.
[00:20:17.180 --> 00:20:23.180]   But the truth about life insurance is that it really is one of those things where something is better than nothing.
[00:20:23.180 --> 00:20:36.180]   If you should have $1 million of life insurance, but all you actually have is $50,000 because you sign up for the $50,000 or it's just given to you as part of your job, that'll be really useful.
[00:20:36.180 --> 00:20:38.180]   That'll be really wonderful.
[00:20:38.180 --> 00:20:49.180]   So when your wife is grieving after you've had an unexpected heart attack, at least she knows that I've got enough money to pay for some final expenses, some funeral expenses,
[00:20:49.180 --> 00:20:57.180]   and I've got enough money to see me through a few months if I take a few months off from work to grieve and figure out what am I going to do next.
[00:20:57.180 --> 00:20:59.180]   And then it just goes from there.
[00:20:59.180 --> 00:21:05.180]   Every additional amount of insurance helps because it helps to create more time.
[00:21:05.180 --> 00:21:20.180]   When somebody dies, the most important thing that the family needs is time to make good decisions unaffected by intense emotions with proper counsel from others.
[00:21:20.180 --> 00:21:32.180]   So the normal advice that I or anyone else would give to somebody who has just lost their spouse is to simply say don't do anything.
[00:21:32.180 --> 00:21:33.180]   Just stay where you are.
[00:21:33.180 --> 00:21:34.180]   Stay in the house.
[00:21:34.180 --> 00:21:36.180]   Keep the kids in the schools.
[00:21:36.180 --> 00:21:42.180]   Just don't do anything until some time has passed so that there can be time to grieve.
[00:21:42.180 --> 00:21:45.180]   And you'll often hear people say something like a year.
[00:21:45.180 --> 00:21:47.180]   And so I like that advice.
[00:21:47.180 --> 00:21:48.180]   I think it makes a lot of sense.
[00:21:48.180 --> 00:21:49.180]   There's nothing magical about it.
[00:21:49.180 --> 00:21:51.180]   We can't prove that it's actually correct.
[00:21:51.180 --> 00:22:11.180]   But what happens is when someone dies and everyone is experiencing trauma and emotional pain due to the death, that's not an ideal time to be pulling the children out of private schools and moving out of the neighborhood where all of our longtime friends are because we can't afford our house anymore.
[00:22:11.180 --> 00:22:13.180]   Now, some people have to do that.
[00:22:13.180 --> 00:22:16.180]   And if you don't have life insurance, a lot of times people have to do that.
[00:22:16.180 --> 00:22:17.180]   They always have.
[00:22:17.180 --> 00:22:20.180]   And your family is probably going to make it through.
[00:22:20.180 --> 00:22:24.180]   But it's really nice when they don't have to.
[00:22:24.180 --> 00:22:26.180]   So if you don't have life insurance, get some.
[00:22:26.180 --> 00:22:32.180]   Try to get 10 to 20 times your income of total amount of insurance.
[00:22:32.180 --> 00:22:37.180]   If you need insurance, then you want to go out and get term life insurance.
[00:22:37.180 --> 00:22:49.180]   Term life insurance is the tool that we always use to solve for life insurance need because it's the cheapest up front and it covers the most amount of money if you die unexpectedly.
[00:22:49.180 --> 00:22:52.180]   It's not the best insurance for the long term.
[00:22:52.180 --> 00:23:03.180]   And so that's where you get into all kinds of insurance products that also have their place, variations of whole life insurance and universal life insurance and cash value life insurance.
[00:23:03.180 --> 00:23:10.180]   But the rule with good financial planning is you always solve for the insurance need first using term life insurance.
[00:23:10.180 --> 00:23:19.180]   An ethical insurance agent will never sell you $100,000 whole life policy when in reality you need a million-dollar term life insurance policy.
[00:23:19.180 --> 00:23:23.180]   If someone ever does that, then you are not getting good advice.
[00:23:23.180 --> 00:23:33.180]   If you need a million dollars of life insurance, you need a million dollars of life insurance and that's going to be covered with term life insurance that you can get in place as quickly as possible.
[00:23:33.180 --> 00:23:36.180]   If you don't have life insurance, go get some.
[00:23:36.180 --> 00:23:37.180]   Put it in place.
[00:23:37.180 --> 00:23:48.180]   It solves beautifully the financial problems that are created as a result of death, especially unexpected death.
[00:23:48.180 --> 00:23:52.180]   Now, there are lots of needs and uses for insurance down the road.
[00:23:52.180 --> 00:24:04.180]   One of the things that I have come to appreciate over years as I become more mature as a financial planner is I've come to appreciate how insurance still is valuable for people who are older.
[00:24:04.180 --> 00:24:17.180]   When I got into the insurance business at 23 years old, I was very much convinced of buy term and invest the difference and make sure that you self-insure as quickly as possible.
[00:24:17.180 --> 00:24:27.180]   What I learned, though, is I would find myself working with guys in their 50s, guys in their 60s who still appreciated having their life insurance.
[00:24:27.180 --> 00:24:31.180]   Now, there's clearly a point in time at which you certainly don't need life insurance.
[00:24:31.180 --> 00:24:37.180]   But what's interesting is even as you get older, having life insurance can still feel really good.
[00:24:37.180 --> 00:24:42.180]   And as I thought about it more, I realized some of the reasons why it feels good.
[00:24:42.180 --> 00:24:57.180]   One of the things that people miss when they go very intensively on the get self-insured as quickly as possible and then dump your life insurance program is they miss that most of the time we don't wind up with as much money as we would like.
[00:24:57.180 --> 00:25:04.180]   And there's a big difference between somebody who has just enough money and somebody who's genuinely wealthy.
[00:25:04.180 --> 00:25:09.180]   For somebody who has just enough money, life insurance can provide valuable peace of mind.
[00:25:09.180 --> 00:25:15.180]   Because when we die, most of us don't die in a sudden motorcycle accident or a sudden cardiac event.
[00:25:15.180 --> 00:25:19.180]   Most of us die over the course of – let me be careful with most.
[00:25:19.180 --> 00:25:21.180]   I can't say most, just many of us.
[00:25:21.180 --> 00:25:24.180]   Many of us die over the course of several years.
[00:25:24.180 --> 00:25:34.180]   And if you think of it, imagine yourself that you've just gotten a cancer diagnosis and it's for sure going to kill you, but it's going to kill you three or four years from now.
[00:25:34.180 --> 00:25:43.180]   All of a sudden now, wouldn't it be nice if you didn't have so many financial worries?
[00:25:43.180 --> 00:25:51.180]   Wouldn't it be nice if you had a little bit extra and you didn't feel like you just couldn't spend money?
[00:25:51.180 --> 00:25:59.180]   Now, not everybody wants to go and check off everything on a family's bucket list or a man's bucket list before he kicks the bucket.
[00:25:59.180 --> 00:26:00.180]   That's not what everyone wants to do.
