
[00:00:00.000 --> 00:00:05.000]   Scheduling on a supercomputer typically is by post-it, right?
[00:02:54.000 --> 00:02:57.000]   And then at some point, you'll reach a certain amount of scale
[00:02:57.000 --> 00:03:02.000]   where you say, well, it may not deliver the performance I need
[00:03:02.000 --> 00:03:06.000]   or it may not deliver the scale I need,
[00:03:06.000 --> 00:03:10.000]   the economics I'm comfortable with, et cetera.
[00:03:10.000 --> 00:03:13.000]   And so for those high-end runs,
[00:03:13.000 --> 00:03:17.000]   typically you look at infrastructure alternatives, right?
[00:03:17.000 --> 00:03:20.000]   So then the question becomes, okay, I already am used
[00:03:20.000 --> 00:03:24.000]   to this whole SaaS interaction model with my AI development.
[00:03:24.000 --> 00:03:27.000]   So how do I maintain that developer emotion going forward
[00:03:27.000 --> 00:03:31.000]   where I don't have to teach them something new
[00:03:31.000 --> 00:03:33.000]   just because the infrastructure is different?
[00:03:33.000 --> 00:03:37.000]   And so what we have at NVIDIA is this DGX super pod.
[00:03:37.000 --> 00:03:41.000]   And the idea is to say, well, how about we try this
[00:03:41.000 --> 00:03:44.000]   and develop base command as a way to access a super pod
[00:03:44.000 --> 00:03:48.000]   just as a cloud API would behave.
[00:03:48.000 --> 00:03:51.000]   And so a DGX super pod, is that something that I could put
[00:03:51.000 --> 00:03:54.000]   in my own infrastructure or is that something that I could access
[00:03:54.000 --> 00:03:58.000]   in the cloud or both? How does that work?
[00:03:58.000 --> 00:04:01.000]   Yeah, so typically our customers for super pods,
[00:04:01.000 --> 00:04:05.000]   I mean, maybe we should take a step back and understand what it is, right?
[00:04:05.000 --> 00:04:10.000]   So, you know, when you, the easiest way to think about,
[00:04:10.000 --> 00:04:12.000]   or the most straightforward way to think about a DGX super pod
[00:04:12.000 --> 00:04:14.000]   is to think of it as a supercomputer in a box.
[00:04:14.000 --> 00:04:18.000]   And it's a packaged up infrastructure solution from NVIDIA
[00:04:18.000 --> 00:04:21.000]   that you can purchase and it'll be deployed on-premises
[00:04:21.000 --> 00:04:24.000]   for you in your own data center or in a colo facility.
[00:04:24.000 --> 00:04:28.000]   And actually we found that a colo facility is the most likely place
[00:04:28.000 --> 00:04:33.000]   for you to put that because it is a pretty intensive investment.
[00:04:33.000 --> 00:04:37.000]   Number one, not just in terms of the, just the number of DGXs
[00:04:37.000 --> 00:04:40.000]   that are involved, for example, but also of course,
[00:04:40.000 --> 00:04:43.000]   in the terms of the power draw and cooling and just the requirements
[00:04:43.000 --> 00:04:49.000]   that you need to bring to even run this beast essentially.
[00:04:49.000 --> 00:04:54.000]   So, yeah, so I mean, that's really what then dictates
[00:04:54.000 --> 00:04:56.000]   kind of where this thing usually is.
[00:04:56.000 --> 00:05:00.000]   So what we did is we put it in a colo facility
[00:05:00.000 --> 00:05:05.000]   and make it available right now in kind of directed availability fashion.
[00:05:05.000 --> 00:05:08.000]   So we have a couple of golden tickets for some customers
[00:05:08.000 --> 00:05:10.000]   who want to be on this thing.
[00:05:10.000 --> 00:05:14.000]   And then they get to select the size of the slice they want
[00:05:14.000 --> 00:05:17.000]   and access that through base command.
[00:05:17.000 --> 00:05:22.000]   I see. So when you use base command, you're using DGX,
[00:05:22.000 --> 00:05:26.000]   but it's in NVIDIA's cloud and you get kind of a slice of it.
[00:05:26.000 --> 00:05:28.000]   Is that right?
[00:05:28.000 --> 00:05:32.000]   Yeah, that's right. Although I know we call it NVIDIA GPU cloud,
[00:05:32.000 --> 00:05:36.000]   but really think of the whole base command proposition today
[00:05:36.000 --> 00:05:40.000]   as a SaaS portal that you access that is currently coupled
[00:05:40.000 --> 00:05:42.000]   to more like a rental program.
[00:05:42.000 --> 00:05:47.000]   So it's less like cloud bursty elastic.
[00:05:47.000 --> 00:05:51.000]   Think of it more like, okay, I have three DGX A100s today
[00:05:51.000 --> 00:05:55.000]   and then maybe in the next couple of months I know I need three more.
[00:05:55.000 --> 00:06:00.000]   So I'll call NVIDIA and say, "Hey, I need three more for the next month."
[00:06:00.000 --> 00:06:03.000]   And then that's kind of how that works.
[00:06:03.000 --> 00:06:06.000]   So maybe let's start with the DGX box.
[00:06:06.000 --> 00:06:09.000]   I guess what would a standard box look like?
[00:06:09.000 --> 00:06:12.000]   What's its power draw? How big is it?
[00:06:12.000 --> 00:06:15.000]   How much does it cost? Can you answer these questions?
[00:06:15.000 --> 00:06:17.000]   Just the order of magnitude.
[00:06:17.000 --> 00:06:23.000]   Yeah. So you're looking at about $300,000 for a single DGX A100.
[00:06:23.000 --> 00:06:29.000]   We have eight GPUs and 640 gigabytes of memory to come along with that.
[00:06:29.000 --> 00:06:34.000]   Those are the A100 GPUs, so the latest and greatest that we have.
[00:06:34.000 --> 00:06:40.000]   And you're going to look at about 13 kilowatts per rack of standard deployment.
[00:06:40.000 --> 00:06:42.000]   13 kilowatts?
[00:06:42.000 --> 00:06:44.000]   Yeah. And you're going to have-
[00:06:44.000 --> 00:06:46.000]   Constant or just when it's training?
[00:06:46.000 --> 00:06:53.000]   No, no. When you fire these things up, these puppies, they heat up quite a lot.
[00:06:53.000 --> 00:06:56.000]   So yeah, I mean, they're pretty powerful.
[00:06:56.000 --> 00:07:01.000]   And so the DGX SuperPOD consists of a minimum 20 of those.
[00:07:01.000 --> 00:07:06.000]   And if you think about that, that's what we call one scale unit.
[00:07:06.000 --> 00:07:11.000]   And we have customers that build 140 of those.
[00:07:11.000 --> 00:07:15.000]   Wow. And what kinds of things do they do with that?
[00:07:15.000 --> 00:07:20.000]   Well, just all the largest multi-node jobs that you could possibly imagine, right?
[00:07:20.000 --> 00:07:31.000]   Starting from climate change analysis, large, huge data sets that need to be worked on there.
[00:07:31.000 --> 00:07:37.000]   NLP is a big draw for some of these customers, right?
[00:07:37.000 --> 00:07:39.000]   Just natural language processing.
[00:07:39.000 --> 00:07:45.000]   And the analytics that comes with those models is pretty intensive, data intensive and transfer intensive.
[00:07:45.000 --> 00:07:51.000]   And I think I should mention that we keep talking about the DGXs, right?
[00:07:51.000 --> 00:07:54.000]   And of course, we're very proud of them and all of that.
[00:07:54.000 --> 00:07:59.000]   But we also acquired a company called Mellanox a year ago.
[00:07:59.000 --> 00:08:06.000]   And so, of course, the networking plays a huge role in the infrastructure layout of such a SuperPOD.
[00:08:06.000 --> 00:08:12.000]   So if you have multi-rail InfiniBand connections between all of those boxes and the storage,
[00:08:12.000 --> 00:08:15.000]   which typically uses a parallel file system in a SuperPOD,
[00:08:15.000 --> 00:08:22.000]   then what you'll get is essentially extreme performance even for multi-node jobs.
[00:08:22.000 --> 00:08:28.000]   So any job that even has to go above and beyond multiple GPUs,
[00:08:28.000 --> 00:08:32.000]   a DGX SuperPOD architecture will get you there,
[00:08:32.000 --> 00:08:41.000]   essentially at, I would say, probably one of the best speed performance characteristics that you could possibly have.
[00:08:41.000 --> 00:08:44.000]   I mean, the SuperPOD scored number five on the top 500.
[00:08:44.000 --> 00:08:46.000]   So it's nothing to sneeze at.
[00:08:46.000 --> 00:08:53.000]   Yeah. I guess, how does the experience of training on that compare to something that listeners would be more familiar with,
[00:08:53.000 --> 00:08:57.000]   like a 2080 or 3080, which feels pretty fast already?
[00:08:57.000 --> 00:09:07.000]   How much faster is this? And do you need to use a special version of TensorFlow or PyTorch or something like this to even take advantage of the parallelism?
[00:09:07.000 --> 00:09:12.000]   So I'd have to check exactly how to quantify an A30 to an A100.
[00:09:12.000 --> 00:09:17.000]   But think of it as this, right?
[00:09:17.000 --> 00:09:23.000]   So any other GPU that you might want to use for training in a traditional server,
[00:09:23.000 --> 00:09:27.000]   think of it as a subset of the capabilities of an A100.
[00:09:27.000 --> 00:09:39.000]   And so if you use, for example, our MIG capability, you can really slice that GPU down to a T4 type performance profile and say,
[00:09:39.000 --> 00:09:46.000]   "Well, I'm testing stuff out on a really small performance profile without having to occupy the entire GPU."
[00:09:46.000 --> 00:09:52.000]   And then once you have the same approach from a software perspective,
[00:09:52.000 --> 00:09:57.000]   if you do your sweeps, then you do essentially the same thing.
[00:09:57.000 --> 00:10:00.000]   You could do those on MIG instances, right?
[00:10:00.000 --> 00:10:05.000]   And then thereby, you don't need that many DGXs when you do it.
[00:10:05.000 --> 00:10:17.000]   But I guess I should say that that's the beauty of CUDA, that if you write this once, it'll run on an A30, it'll run on an A100, it'll run on a T4.
[00:10:17.000 --> 00:10:28.000]   And in fact, we provide a whole lot of base images that are free for people to use and to start with, and then lift the tide for everybody.
[00:10:28.000 --> 00:10:33.000]   So these are pre-optimized container images that people can build on.
[00:10:33.000 --> 00:10:41.000]   I would think there'd be a lot of networking issues and parallelization issues that would come up maybe uniquely at this scale.
[00:10:41.000 --> 00:10:44.000]   Is that something that NVIDIA tries to help with?
[00:10:44.000 --> 00:10:45.000]   Does CUDA actually help with that?
[00:10:45.000 --> 00:10:50.000]   I sort of think of CUDA as like compiling something to run on a single GPU.
[00:10:50.000 --> 00:10:52.000]   Yeah, absolutely.
[00:10:52.000 --> 00:11:04.000]   So if you think of CUDA as sort of a very horizontal platform piece in the software stack of your AI training stack,
[00:11:04.000 --> 00:11:13.000]   then components like Nickel, for example, provide you with pretty optimized communication paths for multi-GPU jobs, for example.
[00:11:13.000 --> 00:11:16.000]   But they also span multi-nodes, right?
[00:11:16.000 --> 00:11:21.000]   And this starts from selecting the right NIC to exit the signal, right?
[00:11:21.000 --> 00:11:25.000]   Because that means you're going to the right port and the top of the rack switch.
[00:11:25.000 --> 00:11:33.000]   And that means you minimize the latency that your signal takes from point A to point B inside your data center.
[00:11:33.000 --> 00:11:40.000]   So when you look at CUDA and especially at components like Nickel and Magnum I/O as a whole,
[00:11:40.000 --> 00:11:47.000]   which is sort of our portfolio of communication libraries and storage acceleration libraries,
[00:11:47.000 --> 00:11:54.000]   it starts from the integration of the hardware and the understanding of the actual chip itself, right?
[00:11:54.000 --> 00:11:57.000]   And then it builds outward from there.
[00:11:57.000 --> 00:12:07.000]   And the big shift that NVIDIA that we're looking at sort of accelerating with use of base command is this understanding that,
[00:12:07.000 --> 00:12:10.000]   "Hey, NVIDIA is now thinking about the entire data center.
[00:12:10.000 --> 00:12:16.000]   It's not just about, I got the newest GPU and now my game runs faster, right?"
[00:12:16.000 --> 00:12:20.000]   Certainly that's a focus area of us as well, right?
[00:12:20.000 --> 00:12:29.000]   But really, if you take the entire stack and work inside out, essentially,
[00:12:29.000 --> 00:12:35.000]   then the value proposition just multiplies the further out you go, right?
[00:12:35.000 --> 00:12:43.000]   And so with base command, this is sort of the last step in this whole journey to turn it into kind of a hybrid proposition.
[00:12:43.000 --> 00:12:55.000]   So anyway, I know it's very high level right now and abstract, but it's a super interesting problem to solve
[00:12:55.000 --> 00:13:04.000]   because if you think about how data center infrastructure evolved over the last, let's say, 10 years or so, right?
[00:13:04.000 --> 00:13:09.000]   Then it was about introducing more homogeneity into the actual layout of the data center.
[00:13:09.000 --> 00:13:16.000]   So, certain type of server, certain type of CPU, certain type of Tupper rack switch, and then a certain layout, right?
[00:13:16.000 --> 00:13:23.000]   So you have all these non-blocking fabric reference architectures that are out there and et cetera, et cetera, right?
[00:13:23.000 --> 00:13:30.000]   And ultimately, now that everything is homogeneous, you can now make it addressable using an API
[00:13:30.000 --> 00:13:36.000]   because everything is at least intended to behave in this very standard and predictable way.
[00:13:36.000 --> 00:13:38.000]   And so we've worked our way up there.
[00:13:38.000 --> 00:13:41.000]   This has never been the case for something like a supercomputer.
[00:13:41.000 --> 00:13:50.000]   A supercomputer was a two-year research project with a lot of finagling and parameters here
[00:13:50.000 --> 00:13:56.000]   and then set this thing to a magic value and that thing to a magic value and then run it on five minutes after midnight,
[00:13:56.000 --> 00:13:59.000]   but not on Tuesdays, and then you get the performance, right?
[00:13:59.000 --> 00:14:10.000]   And so this whole contribution that we're really making here is that we're raising that bar to a predictable performance profile
[00:14:10.000 --> 00:14:17.000]   that is repeatable, not just inside an NVIDIA data center where we know five minutes after midnight and so on, right?
[00:14:17.000 --> 00:14:24.000]   But also in your data center or in an actual random data center, provided you can afford the cooling and power, of course.
[00:14:24.000 --> 00:14:27.000]   But then once we got that out of the way, we're pretty good, right?
[00:14:27.000 --> 00:14:42.000]   So that's a real shift forward towards enabling enterprises, real bonafide true blue chip companies to actually adopt AI at a larger scale.
[00:14:42.000 --> 00:14:44.000]   It's interesting.
[00:14:44.000 --> 00:14:53.000]   One thing I was thinking of as you were talking is most of the customers that we work with, we don't always know,
[00:14:53.000 --> 00:15:04.000]   but I think what we typically see with our customers that are training a lot of machine learning models is they use a lot of NVIDIA hardware,
[00:15:04.000 --> 00:15:08.000]   but it's less powerful hardware than the DGX.
[00:15:08.000 --> 00:15:19.000]   It might be like P100 or basically whatever's available to them through Amazon or Azure or Google Cloud.
[00:15:19.000 --> 00:15:23.000]   And I think they do that for convenience.
[00:15:23.000 --> 00:15:28.000]   I think people come out of school knowing how to train on those types of infrastructure.
[00:15:28.000 --> 00:15:30.000]   And then their compute costs do get high enough.
[00:15:30.000 --> 00:15:35.000]   I mean, we do see compute costs certainly well into the seven, eight figures.
[00:15:35.000 --> 00:15:40.000]   And so do you think that they're making a mistake by doing it that way?
[00:15:40.000 --> 00:15:48.000]   Should they be buying custom DGX hardware and putting that in a collab?
[00:15:48.000 --> 00:15:52.000]   Would they actually save money or make their teams more productive if they did it that way?
[00:15:52.000 --> 00:15:54.000]   Oh, God, no.
[00:15:54.000 --> 00:15:59.000]   So just to be really clear, just like I said, Base Command is not a cloud.
[00:15:59.000 --> 00:16:06.000]   We're not intending to go out there and say, "Go here instead of, let's say, Amazon or something like that."
[00:16:06.000 --> 00:16:08.000]   That's not what we're saying.
[00:16:08.000 --> 00:16:12.000]   I mean, first of all, you can get A100 instances in all the major public clouds as well.
[00:16:12.000 --> 00:16:24.000]   So you could have access to those instances in just the same way that you're used to consuming the P100s or V100s or anything like that.
[00:16:24.000 --> 00:16:31.000]   So whether it's Pascal or Volta or Ampere architecture, all of it is available in the public cloud.
[00:16:31.000 --> 00:16:36.000]   And like I said in the beginning, it's just a perfectly acceptable way to start.
[00:16:36.000 --> 00:16:44.000]   In fact, it's the recommended path to start in the cloud because it requires the least upfront investment, I mean, zero.
[00:16:44.000 --> 00:16:49.000]   And you get to see how far you can push something, an idea.
[00:16:49.000 --> 00:16:55.000]   And then once you arrived at a certain point, I think then it's a question of economics.
[00:16:55.000 --> 00:16:59.000]   And then just everything will start falling into place.
[00:16:59.000 --> 00:17:05.000]   What we found is that enterprises typically arrive at a base load of GPUs.
[00:17:05.000 --> 00:17:13.000]   So in other words, at any given moment in time, for whatever reason, there is a certain number of GPUs working.
[00:17:13.000 --> 00:17:26.000]   And once you identify that, "Hey, every day I keep at least 500 GPUs busy," well, then typically the economics are better if you purchase.
[00:17:26.000 --> 00:17:31.000]   Typically, a kind of a CapEx approach works out better.
[00:17:31.000 --> 00:17:34.000]   It's not always the case, but typically that might be the case.
[00:17:34.000 --> 00:17:40.000]   And so to meet that need in the market is where we sort of come in.
[00:17:40.000 --> 00:17:46.000]   So what Base Command right now offers is this, it's not the all the way purchase it.
[00:17:46.000 --> 00:17:52.000]   You don't have to now have that big CapEx investment up front, but it is something in between.
[00:17:52.000 --> 00:18:01.000]   You do get to rent something. It's not entirely cloud, but you're moving from the Uber model to the national car rental type model.
[00:18:01.000 --> 00:18:05.000]   And then once you're done renting, then maybe you want to buy a car.
[00:18:05.000 --> 00:18:10.000]   But the point is that there is room here on that spectrum.
[00:18:10.000 --> 00:18:13.000]   And so currently we're right smack in the middle of that one.
[00:18:13.000 --> 00:18:19.000]   So that's typically what we say to customers.
[00:18:19.000 --> 00:18:24.000]   Actually, yesterday somebody said, "Well, how do you support bursting and how elastic are you?"
[00:18:24.000 --> 00:18:26.000]   And I said, "That's not the point here."
[00:18:26.000 --> 00:18:35.000]   You want to be in cloud when you want to be elastic and bursty, but typically that baseload is done better in different ways.
[00:18:35.000 --> 00:18:38.000]   So now what breaks if I don't use Base Command?
[00:18:38.000 --> 00:18:49.000]   If I just purchased one of these machines and I'm just kind of shelling into the machine and kicking off my jobs the way I'm typically used to or running something in a notebook,
[00:18:49.000 --> 00:18:54.000]   what starts to break where you know that you need something more sophisticated?
[00:18:54.000 --> 00:18:59.000]   So, well, on the face of it, nothing really breaks.
[00:18:59.000 --> 00:19:02.000]   It just takes a lot of expertise to put these things together.
[00:19:02.000 --> 00:19:10.000]   So if you buy a single box, then there's probably very little value in adding that to a SaaS platform per se.
[00:19:10.000 --> 00:19:21.000]   But as soon as you start thinking about a cluster of machines, and like I said, more and more of our enterprise customers are actually thinking about deploying many of those, not just a single machine.
[00:19:21.000 --> 00:19:34.000]   And then as soon as that comes into play, then you're faced with all the traditional skill challenges in your enterprise that you'd be used to from just rolling out private cloud infrastructure.
[00:19:34.000 --> 00:19:37.000]   It's the same exact journey. It's the same exact challenge.
[00:19:37.000 --> 00:19:46.000]   You need to have somebody who understands these machines, somebody who understands networking, somebody who understands storage, Kubernetes, and so on and so forth.
[00:19:46.000 --> 00:19:57.000]   And as soon as you build up the skill profile that you need to actually run this infrastructure at scale and at capacity, then you're good to go.
[00:19:57.000 --> 00:19:59.000]   You can build your own solution.
[00:19:59.000 --> 00:20:05.000]   But typically, what you'd be lacking are things that then help you make the most of it.
[00:20:05.000 --> 00:20:15.000]   So all the kinds of efficiency gains that you'd have by just having visibility into the use of the GPU.
[00:20:15.000 --> 00:20:21.000]   So all the telemetry and the aggregates by job and by user and by team.
[00:20:21.000 --> 00:20:28.000]   So this entire concept of chargeback, et cetera, is a whole other hurdle that you then have to climb.
[00:20:28.000 --> 00:20:37.000]   And so what we're looking at is people who want to build a cluster, typically they want to do that because they want to share that cluster.
[00:20:37.000 --> 00:20:42.000]   Like I said, it's a pretty big beast.
[00:20:42.000 --> 00:20:49.000]   So if you build a big cluster, might as well, because you want to be more efficient and you want to make the most of it.
[00:20:49.000 --> 00:20:52.000]   And so now you need to have a broker.
[00:20:52.000 --> 00:20:55.000]   Who brokers access to the system?
[00:20:55.000 --> 00:21:05.000]   Supercomputers, as ridiculous as it sounds, they work scheduling on a supercomputer typically is by post-it.
[00:21:05.000 --> 00:21:10.000]   It's, "Joe, it's your cluster this week, but I need it next week."
[00:21:10.000 --> 00:21:14.000]   And it doesn't work that way at scale anymore.
[00:21:14.000 --> 00:21:30.000]   You want to interact with something that is actually understanding the use of the cluster, optimizing its use so that the overall output across all of the users is guaranteed at any given point in time.
[00:21:30.000 --> 00:21:44.000]   I had the sense that many years ago, decades ago, when I was a kid or maybe even before that, supercomputers felt like this really important resource that we use for lots of applications.
[00:21:44.000 --> 00:21:49.000]   And then maybe in the '90s or the aughts, they became less popular.
[00:21:49.000 --> 00:21:54.000]   People started moving their compute jobs to distributed commodity hardware.
[00:21:54.000 --> 00:21:57.000]   And maybe they're making a comeback again.
[00:21:57.000 --> 00:22:00.000]   Do you think that's an accurate impression?
[00:22:00.000 --> 00:22:13.000]   And do you have a sense of what the forces are that makes supercomputers more or less interesting compared to just making a huge stack of chips that you could buy in the store?
[00:22:13.000 --> 00:22:16.000]   Yeah, it is interesting, right?
[00:22:16.000 --> 00:22:23.000]   Because if you think about it, we've actually oscillated back and forth between this concept a little bit for years.
[00:22:23.000 --> 00:22:25.000]   I mean, you're exactly right.
[00:22:25.000 --> 00:22:38.000]   You had the first wave of standardization was, let's just use 19-inch rack units and start from there and then see maybe that's a little bit better.
[00:22:38.000 --> 00:22:47.000]   And then the same thing happened when we decided to use containers as an artifact to deliver software from point A to point B.
[00:22:47.000 --> 00:22:53.000]   And just standardization and form factor really is what drove us there.
[00:22:53.000 --> 00:22:59.000]   And certainly there's value in that, right?
[00:22:59.000 --> 00:23:15.000]   The interesting moment happens when all of that together becomes-- when the complexity of running all of that together and lining it all just up, right?
[00:23:15.000 --> 00:23:20.000]   Because in the beginning, you had one IBM S390, right?
[00:23:20.000 --> 00:23:23.000]   And that's the one thing you have to line up, right?
[00:23:23.000 --> 00:23:28.000]   And now you have 200 OEM servers across X racks.
[00:23:28.000 --> 00:23:31.000]   And that's a lot of ducks to line up, right?
[00:23:31.000 --> 00:23:38.000]   So the complexity and management of independent systems that you're sort of adding together, that sounds good on paper.
[00:23:38.000 --> 00:23:45.000]   But at some point, you're sort of crossing that complexity line where it's just more complex to even manage the hardware.
[00:23:45.000 --> 00:23:48.000]   And this is not just from an effort perspective.
[00:23:48.000 --> 00:23:50.000]   This is also from a CPU load perspective.
[00:23:50.000 --> 00:24:02.000]   If more than 50% of your cores go towards just staying in sync with everybody else, well, how much are you really getting out of each individual component that makes up this cluster, right?
[00:24:02.000 --> 00:24:06.000]   So now, of course, you're saying, "Well, how do I disrupt it?"
[00:24:06.000 --> 00:24:14.000]   Well, you disrupt it by making assumption about how this infrastructure actually looks like rather than saying, "Well, you're dropping the ocean.
[00:24:14.000 --> 00:24:17.000]   You first have to figure out where you're even at."
[00:24:17.000 --> 00:24:32.000]   And so if you eliminate that complexity, then fundamentally, you can go straight into focusing more on kind of a data plane type of focus rather than figuring out how the control plane looks like and how busy that one is, right?
[00:24:32.000 --> 00:24:34.000]   So it's got a little bit of that.
[00:24:34.000 --> 00:24:48.000]   And I think the DGX represents an optimization that shows rather than purchasing eight separate servers that have potentially similar GPUs in them, right?
[00:24:48.000 --> 00:25:04.000]   Here's a way that not only has those eight GPUs in them, but it also is interconnected in a way that just makes optimal assumptions about what's going on between those two GPUs and what could possibly run on them.
[00:25:04.000 --> 00:25:12.000]   And that combined with a software stack that's optimized for this layout just brings the value home, right?
[00:25:12.000 --> 00:25:14.000]   So that's really where we're coming from.
[00:25:14.000 --> 00:25:15.000]   It's interesting.
[00:25:15.000 --> 00:25:22.000]   When I started doing machine learning, the hardware was pretty abstracted away.
[00:25:22.000 --> 00:25:25.000]   We would kind of compete for computing resources.
[00:25:25.000 --> 00:25:35.000]   And so I got a little bit handy with Unix and Nicing processes and just sort of coordinating with other people in grad school.
[00:25:35.000 --> 00:25:39.000]   But I really had no sense of the underlying hardware.
[00:25:39.000 --> 00:25:44.000]   I don't even think I took any classes on networking or chip architecture.
[00:25:44.000 --> 00:25:46.000]   And now I really regret it.
[00:25:46.000 --> 00:25:48.000]   I feel like I'm actually learning more and more about it.
[00:25:48.000 --> 00:25:53.000]   And the hardware is becoming less and less abstracted away every year.
[00:25:53.000 --> 00:25:57.000]   And I think NVIDIA has a real role to play there.
[00:25:57.000 --> 00:26:08.000]   Do you think that over time, we'll go back to a more abstracted away hardware model and we'll kind of figure out the right APIs to this?
[00:26:08.000 --> 00:26:16.000]   Or do you think that we're going to make more and more specialized hardware for the different things that people are likely going to want to do?
[00:26:16.000 --> 00:26:24.000]   And a core skill of an ML practitioner is going to need to be understanding how the underlying hardware works.
[00:26:24.000 --> 00:26:26.000]   Yeah.
[00:26:26.000 --> 00:26:30.000]   I think what you said there is...
[00:26:30.000 --> 00:26:38.000]   I'm reminded of like 10 years ago, we used to say, well, if you're a web front-end developer and you don't know TCP/IP, you're not really a web front-end developer.
[00:26:38.000 --> 00:26:42.000]   But most web front-end developers will never think about TCP/IP.
[00:26:42.000 --> 00:26:45.000]   And I think this is very true here, too.
[00:26:45.000 --> 00:26:47.000]   You have an ML Ops practitioner.
[00:26:47.000 --> 00:26:54.000]   And today, well, yeah, you get to think about your models and tensors, hyperparameter searches and all of that kind of stuff.
[00:26:54.000 --> 00:26:56.000]   And yes, that's important.
[00:26:56.000 --> 00:26:58.000]   Well, not important. It's crucial.
[00:26:58.000 --> 00:27:00.000]   You have to know what you can do, what you couldn't do, your work.
[00:27:00.000 --> 00:27:07.000]   But increasingly, you also have to know where you're actually running in order to get the performance that you need.
[00:27:07.000 --> 00:27:17.000]   So today, it's a real competitive advantage for the companies out there to increase the training speed.
[00:27:17.000 --> 00:27:21.000]   Not just being able to...
[00:27:21.000 --> 00:27:24.000]   I mean, obviously, what we're solving is just getting started.
[00:27:24.000 --> 00:27:26.000]   I mean, we take all that pain away.
[00:27:26.000 --> 00:27:28.000]   You go to the basement, off you go.
