
[00:00:00.320 --> 00:00:02.320]   - Welcome to the Huberman Lab podcast,
[00:01:46.800 --> 00:01:49.760]   I learned a ton speaking with him about science, God, and religion,
[00:01:49.760 --> 00:01:51.520]   and I'm certain that you will too."
[00:01:51.520 --> 00:01:55.680]   Before we begin, I'd like to emphasize that this podcast is separate from my teaching and research
[00:01:55.680 --> 00:01:56.880]   roles at Stanford.
[00:01:56.880 --> 00:02:01.520]   It is, however, part of my desire and effort to bring zero cost to consumer information about science
[00:02:01.520 --> 00:02:04.080]   and science-related tools to the general public.
[00:02:04.080 --> 00:02:07.680]   In keeping with that theme, today's episode does include sponsors.
[00:02:07.680 --> 00:02:10.720]   And now for my discussion with Dr. David De Steno.
[00:02:10.720 --> 00:02:12.880]   Dr. David De Steno, welcome.
[00:02:12.880 --> 00:02:13.840]   Thanks for having me, Andrew.
[00:02:13.840 --> 00:02:20.960]   For so many people, the idea of science and religion or science and God are opposite one another.
[00:02:20.960 --> 00:02:28.080]   And maybe even mutually antagonistic to one another, depending on who you're talking to and how it's framed.
[00:02:28.080 --> 00:02:32.720]   That makes sense, I think, to a lot of people, religious or not,
[00:02:32.720 --> 00:02:37.360]   just because on the face of it, science is supposed to be about disproving hypotheses.
[00:02:37.360 --> 00:02:43.840]   And religion in most people's minds is based on belief and faith in things that are difficult to disprove.
[00:02:43.840 --> 00:02:48.240]   Not impossible, perhaps, but difficult to disprove.
[00:02:48.240 --> 00:02:54.240]   And people go back and forth trying to prove the existence of God, trying to disprove the existence of God.
[00:02:54.240 --> 00:02:58.160]   This is going on for many, many thousands of years.
[00:02:58.160 --> 00:03:03.840]   To start, I just want to know, what is your view on the compatibility of science?
[00:03:03.840 --> 00:03:08.640]   And let's just say belief in God, because religion and belief in God are somewhat separable.
[00:03:08.640 --> 00:03:08.960]   Sure.
[00:03:08.960 --> 00:03:09.840]   And we'll get into that.
[00:03:09.840 --> 00:03:22.160]   But to keep things simple, what do we know for sure about the compatibility or lack of compatibility between what we call science and a belief in God?
[00:03:22.160 --> 00:03:29.920]   To me, the question of belief in God, and you're right, it gets in the way of this because people will say, well, if I believe in God, then I can't embrace science.
[00:03:29.920 --> 00:03:30.960]   And I think that's wrong.
[00:03:30.960 --> 00:03:37.520]   But let me start at the beginning and say, well, I think the question of does God exist isn't a useful question.
[00:03:37.520 --> 00:03:39.120]   It doesn't mean it's not an important question.
[00:03:39.120 --> 00:03:41.440]   As you said, people have been debating this for millennia.
[00:03:41.440 --> 00:03:45.920]   But it's not useful because as scientists, we can't prove it.
[00:03:45.920 --> 00:03:50.080]   Any scientist who tells you they know for sure God doesn't exist, you shouldn't listen to.
[00:03:51.200 --> 00:03:57.440]   The reason I say that is oftentimes we, you and I, as scientists, live by the data.
[00:03:57.440 --> 00:03:58.560]   We run experiments.
[00:03:58.560 --> 00:04:06.800]   And what's behind any experiment is we try to manipulate a variable and we see if it produces a change.
[00:04:06.800 --> 00:04:11.760]   When you're talking about God, you can't do an experiment.
[00:04:11.760 --> 00:04:17.360]   And so, you know, I'll say the absence of evidence is not evidence of absence.
[00:04:17.360 --> 00:04:19.360]   People hear that a lot and it sounds like a cop out.
[00:04:19.920 --> 00:04:22.000]   But in this case, it's not really.
[00:04:22.000 --> 00:04:28.960]   So if I'm testing a new drug, I can have people take the drug and see if it combats a pathogen.
[00:04:28.960 --> 00:04:33.920]   And if it doesn't combat a pathogen, I can say, all right, well, it doesn't seem to be working in this experiment.
[00:04:33.920 --> 00:04:36.880]   Any one experiment can fail for lots of reasons.
[00:04:36.880 --> 00:04:38.960]   Maybe people didn't take their medication the right way.
[00:04:38.960 --> 00:04:41.040]   Maybe it only works for a certain type of people.
[00:04:41.040 --> 00:04:43.600]   And so you can try it again and again in different cases.
[00:04:43.600 --> 00:04:49.600]   And you can kind of build up a sense of is there evidence here that this drug works or doesn't over time.
[00:04:50.160 --> 00:04:53.440]   And if it doesn't in any case, you might say, eh, maybe there's nothing there.
[00:04:53.440 --> 00:04:57.040]   With God, you can't even run the experiment.
[00:04:57.040 --> 00:04:58.080]   So I'm a psychologist.
[00:04:58.080 --> 00:05:00.640]   And so most of what I do is I bring people into my lab.
[00:05:00.640 --> 00:05:02.800]   I study how emotions change their behavior.
[00:05:02.800 --> 00:05:04.880]   And so I'll bring people in and I'll create two groups.
[00:05:04.880 --> 00:05:09.520]   I'll balance gender and ideology and intelligence and all of those things.
[00:05:09.520 --> 00:05:13.200]   And to one of them, we'll change their emotional state and I'll see if it'll do something.
[00:05:14.400 --> 00:05:17.040]   With God, you can't run an experiment.
[00:05:17.040 --> 00:05:19.600]   You can't manipulate God if God exists, right?
[00:05:19.600 --> 00:05:23.440]   People say, oh, Dave, I prayed for X, Y, and Z, and it didn't come true.
[00:05:23.440 --> 00:05:25.760]   So therefore, God must not exist.
[00:05:25.760 --> 00:05:28.640]   And I'm like, well, do you know the mind of God?
[00:05:28.640 --> 00:05:31.280]   Maybe God only helps people God likes.
[00:05:31.280 --> 00:05:34.000]   Maybe God only helps people on every third Tuesday, right?
[00:05:34.000 --> 00:05:34.880]   I don't know.
[00:05:34.880 --> 00:05:41.280]   And if I can't manipulate something about the mind of God, then I can't infer causality
[00:05:41.280 --> 00:05:42.880]   if God exists or doesn't exist.
[00:05:42.880 --> 00:05:48.480]   And so I think this question of does God exist is one science can answer.
[00:05:48.480 --> 00:05:52.400]   I mean, I'm happy to say as a scientist, I see no empirical evidence that God exists.
[00:05:52.400 --> 00:05:57.200]   But without being able to run an experiment to prove it, it's beyond the realm of science.
[00:05:57.200 --> 00:06:00.000]   And all it does is polarize us, right?
[00:06:00.000 --> 00:06:02.640]   It polarizes people into the camps that you're saying.
[00:06:03.200 --> 00:06:09.120]   But I think most people, the ones on X are fundamentalists who are shouting,
[00:06:09.120 --> 00:06:13.200]   science is bad, or hardcore new atheists who are saying religion is bad.
[00:06:13.200 --> 00:06:17.360]   I think most people live in the middle somewhere.
[00:06:17.360 --> 00:06:21.440]   And most people accept the view that there could be something there.
[00:06:21.440 --> 00:06:22.320]   And they're not intention.
[00:06:22.320 --> 00:06:26.720]   And I think for a lot of history, that was, I mean, the Catholic Church funds research.
[00:06:26.720 --> 00:06:29.840]   They have a wonderful observatory to look at astronomical behavior.
[00:06:29.840 --> 00:06:34.240]   The Dalai Lama funds neuroscience, right, to understand how the mind works.
[00:06:34.240 --> 00:06:38.960]   And so we had Francis Collins on the show, one of the great geneticists of our time.
[00:06:38.960 --> 00:06:40.480]   And for him, there's no tension.
[00:06:40.480 --> 00:06:43.040]   He says, God, he's a believer.
[00:06:43.040 --> 00:06:50.240]   God created the human mind so that we could learn about the wonders of God's creation and how the world
[00:06:50.240 --> 00:06:50.880]   works.
[00:06:50.880 --> 00:06:52.320]   They don't need to be intention.
[00:06:52.320 --> 00:06:55.200]   So for me, I like to put that question to the side.
[00:06:55.200 --> 00:07:03.360]   What I'm interested in is the data that we'll talk about that shows engaging with religion makes life
[00:07:03.360 --> 00:07:04.160]   better for people.
[00:07:04.160 --> 00:07:05.520]   And why is that?
[00:07:06.400 --> 00:07:11.440]   I definitely want to go into all the practices that people can embrace should they choose that can
[00:07:11.440 --> 00:07:13.760]   indeed, according to the research, make life better.
[00:07:13.760 --> 00:07:16.960]   Not just for them, but for many people.
[00:07:16.960 --> 00:07:25.840]   To ask a second version of the first question again, I'm wondering how you reconcile the argument that
[00:07:25.840 --> 00:07:30.480]   I've often heard where someone will say, okay, well, it's creation.
[00:07:30.480 --> 00:07:32.720]   And someone else will say, no, it's evolution.
[00:07:32.720 --> 00:07:34.400]   And someone will say, well, who created evolution?
[00:07:34.400 --> 00:07:36.320]   It must have been God that created evolution.
[00:07:36.320 --> 00:07:39.680]   Or we could be talking about the origins of the universe.
[00:07:39.680 --> 00:07:44.560]   My dad's a theoretical physicist, and we've talked about this before.
[00:07:44.560 --> 00:07:48.240]   And, you know, we say, well, okay, so you have the Big Bang theory.
[00:07:48.240 --> 00:07:50.880]   And then, but, you know, we had to start from someplace.
[00:07:50.880 --> 00:07:57.040]   And then, okay, well, then you had, you know, this soup of things that when combined started to
[00:07:57.040 --> 00:08:01.440]   create some sort of order that built on a structure, which built, okay, well, then what started that?
[00:08:01.440 --> 00:08:09.920]   And basically, it seems to me, whoever is willing to stay in the argument longest and peel back the
[00:08:09.920 --> 00:08:16.000]   layers further and further, they don't win, but they're sort of last person standing in the argument.
[00:08:16.640 --> 00:08:19.920]   And, you know, I'm sure this has been debated formally.
[00:08:19.920 --> 00:08:25.840]   And I'm sure it's been debated formally for centuries, if not thousands and thousands of years.
[00:08:25.840 --> 00:08:29.600]   And here we are 2025 and people still debate this.
[00:08:29.600 --> 00:08:33.040]   And we're seeing a resurgence in religious belief.
[00:08:33.040 --> 00:08:37.920]   You also see that on X, you see it on social media, you see it lots of places.
[00:08:37.920 --> 00:08:40.800]   And I think there's also great interest in science and belief in science.
[00:08:40.800 --> 00:08:44.960]   So the question I have is, you know, if it's merely a matter of who's willing to peel back the layers
[00:08:44.960 --> 00:08:49.760]   farthest, I don't think we're ever going to get to an answer.
[00:08:49.760 --> 00:08:57.120]   But is there some sort of rational argument or irrational argument that one can either choose
[00:08:57.120 --> 00:09:03.200]   to adopt or not choose to adopt that it could at least can give an individual a sense that
[00:09:03.200 --> 00:09:06.000]   they've arrived at an answer for them, right?
[00:09:06.000 --> 00:09:12.240]   Because it seems to me that it's either you take the stance that, well, if it can't be disproven,
[00:09:12.240 --> 00:09:14.320]   then there's a possibility.
[00:09:14.320 --> 00:09:16.800]   And if there's a possibility, there's a possibility.
[00:09:16.800 --> 00:09:20.560]   Or you take the stance, unless you can prove it to me, forget it.
[00:09:21.360 --> 00:09:22.480]   I'm not going to believe that.
[00:09:22.480 --> 00:09:28.400]   And it just becomes an endless cycle of humans arguing with humans, which is maybe what God wants.
[00:09:28.400 --> 00:09:31.680]   Well, you know, you're hitting on the point there.
[00:09:31.680 --> 00:09:38.080]   This is why I say it's not a useful scientific question, because when you can raise a finding,
[00:09:38.080 --> 00:09:43.680]   say evolution, which we know is true, and then say, oh, well, maybe that's the way God works.
[00:09:43.680 --> 00:09:53.120]   If you keep creating a carve out to explain something, it becomes very difficult to make a
[00:09:53.120 --> 00:09:53.920]   strong case, right?
[00:09:53.920 --> 00:09:55.920]   I mean, scientists live by falsifiability.
[00:09:55.920 --> 00:09:56.960]   Can we falsify something?
[00:09:56.960 --> 00:10:01.120]   But if you say, oh yeah, okay, that falsified, but there's a reason why that falsified,
[00:10:01.120 --> 00:10:02.400]   because God did a different way.
[00:10:02.400 --> 00:10:05.120]   It becomes just, as you say, an endless debate.
[00:10:05.120 --> 00:10:09.200]   So when I was an undergraduate in college, I was always interested in the questions of,
[00:10:09.200 --> 00:10:11.120]   you know, what does it mean to be a good person?
[00:10:11.120 --> 00:10:12.000]   How do you flourish?
[00:10:12.000 --> 00:10:12.880]   How do you find happiness?
[00:10:12.880 --> 00:10:17.200]   And I was trying to decide between being a history of religions major and a psychologist.
[00:10:17.200 --> 00:10:21.680]   I ultimately decided to be a psychologist because I could get data and not just argue
[00:10:21.680 --> 00:10:23.520]   about the things that you're saying.
[00:10:23.520 --> 00:10:29.680]   But what I've realized over time is that the things that we're finding that make life better
[00:10:29.680 --> 00:10:35.360]   for people, these traditions, they couldn't run randomized control trials,
[00:10:35.360 --> 00:10:37.040]   but they had intuited long ago.
[00:10:37.040 --> 00:10:42.480]   And so for me, what I have to tell people is, yeah, religion is about belief,
[00:10:42.480 --> 00:10:45.440]   but it's also about what you do, you know?
[00:10:45.440 --> 00:10:48.160]   And so, yes, there are lots of people who really don't believe in God.
[00:10:48.160 --> 00:10:53.440]   There are lots of Jews who are atheists, yet are deeply engaged in their practices.
[00:10:53.440 --> 00:10:56.000]   And it tends to make life better.
[00:10:56.000 --> 00:10:59.120]   So let me tell you why I think it's rational.
[00:10:59.120 --> 00:11:00.880]   You can make a rational case to believe this.
[00:11:01.680 --> 00:11:06.240]   So the thing you're hinting at comes from something called Pascal's Wager,
[00:11:06.240 --> 00:11:09.040]   Pascal being one of the greatest mathematicians and philosophers.
[00:11:09.040 --> 00:11:18.000]   And he argued that if God exists and you choose to believe in God, you can have everlasting life,
[00:11:18.000 --> 00:11:18.240]   right?
[00:11:18.240 --> 00:11:19.520]   This is, Pascal was Christian.
[00:11:19.520 --> 00:11:21.600]   So this is the Christian God that we were talking about.
[00:11:21.600 --> 00:11:25.840]   And he said, by nature of being born, you're forced into this bet.
[00:11:25.840 --> 00:11:26.960]   You have to play the game.
[00:11:26.960 --> 00:11:29.040]   Should you be religious or not?
[00:11:29.040 --> 00:11:32.480]   Well, if there's a chance that you could have everlasting life
[00:11:32.480 --> 00:11:40.720]   in a pleasurable way, even the smallest chance of that outweighs any joy you'd have on earth.
[00:11:40.720 --> 00:11:44.800]   So if you chose not to believe in God, yeah, you might have a more libertine lifestyle here,
[00:11:44.800 --> 00:11:47.920]   but the joy you would gain from that pales in comparison.
[00:11:47.920 --> 00:11:50.320]   And so it makes sense from a decision theory, right?
[00:11:50.320 --> 00:11:54.000]   The expected value of happiness is larger, if happiness is infinite.
[00:11:54.000 --> 00:11:56.000]   And so Pascal said, you should believe in God.
[00:11:56.000 --> 00:12:03.600]   But people say, well, what if I believe the probability that there's everlasting life is zero?
[00:12:03.600 --> 00:12:07.920]   Or what if I choose the wrong religion?
[00:12:07.920 --> 00:12:10.080]   There are lots of religions out there of the wrong God.
[00:12:10.640 --> 00:12:14.720]   And what Pascal realized at the time was that you could solve this problem
[00:12:14.720 --> 00:12:18.880]   if religion also brought benefits in the here and now too.
[00:12:18.880 --> 00:12:21.440]   And what we're seeing is it does exactly that.
[00:12:21.440 --> 00:12:22.640]   So let me give you an example.
[00:12:22.640 --> 00:12:27.840]   Epidemiological data show that people who engage with religion,
[00:12:27.840 --> 00:12:30.560]   not just say I believe in God, but actually engage with faith.
[00:12:30.560 --> 00:12:36.640]   Over a 15 to 20 year period, it cuts all-cause mortality by 30%.
[00:12:37.280 --> 00:12:45.520]   Cuts death due to cancer and cardiovascular disease by 25%, reduces anxiety and depression,
[00:12:45.520 --> 00:12:50.800]   increases people's sense of meaning and feeling that their life is flourishing.
[00:12:50.800 --> 00:12:59.280]   This is what brought me to my kind of mission today of trying to find and curate conversations
[00:12:59.280 --> 00:13:00.880]   between science and religion.
[00:13:00.880 --> 00:13:02.080]   You can't argue with those data.
[00:13:02.080 --> 00:13:06.080]   Now, for a long time, people would say those studies were done cross-sectionally, right?
[00:13:06.080 --> 00:13:10.800]   And so you would say, you look at people who are going to services and people who are not,
[00:13:10.800 --> 00:13:13.920]   and you'd find people are healthier when they go to services.
[00:13:13.920 --> 00:13:16.720]   So you could say, oh, religion makes people healthier.
[00:13:16.720 --> 00:13:19.440]   But there was an important alternative, right?
[00:13:20.240 --> 00:13:26.000]   Maybe the people who were really sick or really depressed can't get out of bed to go to services.
[00:13:26.000 --> 00:13:29.040]   So that was always an issue.
[00:13:29.040 --> 00:13:34.960]   Now there's wonderful work by an epidemiologist, Tyler Vanderweel from Harvard School of Public Health.
[00:13:34.960 --> 00:13:39.200]   He follows thousands and thousands of people longitudinally.
[00:13:39.200 --> 00:13:40.960]   Because you can't run a randomized control trial.
[00:13:40.960 --> 00:13:44.400]   I can't say, Andrew, tomorrow, if you believe in God, I want you to stop.
[00:13:45.280 --> 00:13:48.640]   Or, you know, Dave, tomorrow, you don't believe in God, start going to church.
[00:13:48.640 --> 00:13:49.760]   Ethically, you can't do that.
[00:13:49.760 --> 00:13:55.440]   But what you can do is follow people through time as they become more religious
[00:13:55.440 --> 00:13:58.640]   or stop becoming religious, leave the faith, et cetera.
[00:13:58.640 --> 00:14:00.720]   And that's what he finds.
[00:14:00.720 --> 00:14:02.000]   And it's not just community.
[00:14:02.000 --> 00:14:05.680]   You know, another kind of criticism that he's been, well, Dave,
[00:14:05.680 --> 00:14:09.520]   you know, these health benefits, it's just community.
[00:14:09.520 --> 00:14:13.680]   If they joined a bowling club, right, to use Robert Putnam's analogy of bowling alone,
[00:14:14.320 --> 00:14:15.840]   they would get the same health benefits.
[00:14:15.840 --> 00:14:21.600]   What you see in the data is that the effect size, which is basically the degree,
[00:14:21.600 --> 00:14:23.360]   how much bang for the buck you get.
[00:14:23.360 --> 00:14:24.400]   Yeah.
[00:14:24.400 --> 00:14:30.000]   Being in community, joining clubs, having tighter social networks makes you healthier and happier.
[00:14:30.000 --> 00:14:34.560]   But the effect size is larger for religious community, right?
[00:14:34.560 --> 00:14:37.280]   They're doing something in those communities.
[00:14:37.280 --> 00:14:39.520]   And I think it's the practices they do that matter.
[00:14:39.520 --> 00:14:44.160]   And even among young adults, where we're seeing increasing levels of anxiety and depression,
[00:14:44.160 --> 00:14:50.160]   even private practices, things like prayer and meditation are showing up as ways to buffer
[00:14:50.160 --> 00:14:51.360]   those and protect against them.
[00:14:51.360 --> 00:14:55.280]   Do you observe those effects across religions?
[00:14:55.280 --> 00:14:59.680]   Are they the same for Christianity, Judaism, for Muslims?
[00:14:59.680 --> 00:15:03.280]   And also, we could talk about the subdivisions within each of those.
[00:15:03.280 --> 00:15:03.840]   Yeah.
[00:15:03.840 --> 00:15:04.640]   It's a good question.
[00:15:04.640 --> 00:15:05.760]   So these aren't my data.
[00:15:05.760 --> 00:15:07.920]   These are data from Tyler Vanderbilt and other folks.
[00:15:07.920 --> 00:15:10.400]   They haven't examined every religion.
[00:15:10.400 --> 00:15:14.800]   But when they do look across some faiths, it's a pretty stable finding.
[00:15:14.800 --> 00:15:19.840]   I'd like to take a quick break and acknowledge our sponsor, Our Place.
[00:15:19.840 --> 00:15:22.720]   Our Place makes my favorite pots, pans, and other cookware.
[00:15:22.720 --> 00:15:29.840]   Surprisingly, toxic compounds such as PFAS or forever chemicals are still found in 80% of nonstick pans,
[00:15:29.840 --> 00:15:33.520]   as well as utensils, appliances, and countless other kitchen products.
[00:15:33.520 --> 00:15:39.120]   As I've discussed before in this podcast, these PFAS or forever chemicals like Teflon have been linked to
[00:15:39.120 --> 00:15:44.240]   major health issues such as hormone disruption, gut microbiome disruption, fertility issues,
[00:15:44.240 --> 00:15:45.760]   and many other health problems.
[00:15:45.760 --> 00:15:47.920]   So it's really important to try and avoid them.
[00:15:47.920 --> 00:15:50.320]   This is why I'm a huge fan of Our Place.
[00:15:50.320 --> 00:15:55.920]   Our Place products are made with the highest quality materials and are all completely PFAS and toxin-free.
[00:15:55.920 --> 00:15:58.720]   I especially love their Titanium Always Pan Pro.
[00:15:58.720 --> 00:16:03.040]   It's the first nonstick pan made with zero chemicals and zero coating.
[00:16:03.040 --> 00:16:05.200]   Instead, it uses pure titanium.
[00:16:05.200 --> 00:16:07.840]   This means it has no harmful forever chemicals and
[00:16:07.840 --> 00:16:10.640]   does not degrade or lose its nonstick effect over time.
[00:16:10.640 --> 00:16:12.240]   It's also beautiful to look at.
[00:16:12.240 --> 00:16:15.840]   I cook eggs in my Titanium Always Pan Pro almost every morning.
[00:16:15.840 --> 00:16:19.840]   The design allows for the eggs to cook perfectly without sticking to the pan.
[00:16:19.840 --> 00:16:23.760]   I also cook burgers and steaks in it and it puts a really nice sear on the meat.
[00:16:23.760 --> 00:16:25.040]   But again, nothing sticks to it.
[00:16:25.040 --> 00:16:27.840]   So it's really easy to clean and it's even dishwasher safe.
[00:16:27.840 --> 00:16:28.480]   I love it.
[00:16:28.480 --> 00:16:30.320]   And I basically use it constantly.
[00:16:30.320 --> 00:16:34.880]   Our Place now has a full line of Titanium Pro cookware that uses its first of its kind
[00:16:34.880 --> 00:16:36.720]   titanium nonstick technology.
[00:16:36.720 --> 00:16:39.840]   So if you're looking for non-toxic long-lasting pots and pans,
[00:16:39.840 --> 00:16:45.120]   go to fromourplace.com/huberman and use the code Huberman at checkout.
[00:16:45.120 --> 00:16:48.400]   With a 100-day risk-free trial, free shipping, and free returns,
[00:16:48.400 --> 00:16:51.760]   you can experience this terrific cookware with zero risk.
[00:16:51.760 --> 00:16:54.800]   Today's episode is also brought to us by Element.
[00:16:54.800 --> 00:16:58.640]   Element is an electrolyte drink that has everything you need and nothing you don't.
[00:16:58.640 --> 00:17:02.560]   That means the electrolytes, sodium, magnesium, and potassium in the correct amounts,
[00:17:02.560 --> 00:17:03.600]   but no sugar.
[00:17:03.600 --> 00:17:07.360]   Proper hydration is critical for optimal brain and body function.
[00:17:07.360 --> 00:17:11.680]   Even a slight degree of dehydration can diminish cognitive and physical performance.
[00:17:11.680 --> 00:17:14.000]   It's also important that you get adequate electrolytes.
[00:17:14.000 --> 00:17:18.960]   The electrolytes, sodium, magnesium, and potassium are vital for functioning of all the cells in your
[00:17:18.960 --> 00:17:22.000]   body, especially your neurons or your nerve cells.
[00:17:22.000 --> 00:17:25.760]   Drinking Element dissolved in water makes it very easy to ensure that you're getting adequate
[00:17:25.760 --> 00:17:29.760]   hydration and adequate electrolytes. To make sure that I'm getting proper amounts of
[00:17:29.760 --> 00:17:35.200]   hydration and electrolytes, I dissolve one packet of Element in about 16 to 32 ounces of water when
[00:17:35.200 --> 00:17:39.040]   I first wake up in the morning, and I drink that basically first thing in the morning.
[00:17:39.040 --> 00:17:43.200]   I'll also drink Element dissolved in water during any kind of physical exercise that I'm doing,
[00:17:43.200 --> 00:17:47.280]   especially on hot days when I'm sweating a lot and losing water and electrolytes.
[00:17:47.280 --> 00:17:51.920]   Element has a bunch of great tasting flavors. I love the raspberry, I love the citrus flavor.
[00:17:51.920 --> 00:17:56.400]   Right now, Element has a limited edition lemonade flavor that is absolutely delicious.
[00:17:56.400 --> 00:18:00.800]   I hate to say that I love one more than all the others, but this lemonade flavor is right up there
[00:18:00.800 --> 00:18:05.440]   with my favorite other one, which is raspberry or watermelon. Again, I can't pick just one flavor.
[00:18:05.440 --> 00:18:10.800]   I love them all. If you'd like to try Element, you can go to drinkelement.com/huberman,
[00:18:10.800 --> 00:18:18.160]   spelled drinklmnt.com/huberman to claim a free Element sample pack with a purchase of any Element drink mix.
[00:18:18.160 --> 00:18:22.640]   Again, that's drinkelement.com/huberman to claim a free sample pack.
[00:18:22.640 --> 00:18:27.680]   I was planning to ask you this later, but I'm going to ask you now. It seems appropriate to ask
[00:18:27.680 --> 00:18:35.440]   you now what your thoughts are on this Russell's teapot business, which was taught to me by my postdoc
[00:18:35.440 --> 00:18:46.720]   advisor who was a staunch atheist. And I'll never forget this conversation. He said he was an atheist.
[00:18:47.600 --> 00:18:54.320]   I had questions about that. I believe in God. I should be, you know, just clear about that now.
[00:18:54.320 --> 00:19:04.320]   Back then, I was probably a bit more in the question of that. But deep down, I would have written in my
[00:19:04.320 --> 00:19:11.760]   journal, I believe in God. I have since I was a kid and I do now. He said, well, there's this, he described
[00:19:11.760 --> 00:19:17.360]   it as a celestial teapot. And he gave me this example, the celestial teapot, which was for him,
[00:19:17.360 --> 00:19:24.480]   a rational argument as to why he was an atheist. I looked it up. It's not called the celestial teapot.
[00:19:24.480 --> 00:19:29.920]   It's called Russell's teapot. So he got it wrong. Russell was right. So here it is. And I'm paraphrasing
[00:19:29.920 --> 00:19:35.520]   here from something I pulled from the internet, but I verified this is accurate to Russell's teapot.
[00:19:35.520 --> 00:19:41.440]   Russell's teapot is an analogy formulated by the philosopher Bertrand Russell to illustrate the
[00:19:41.440 --> 00:19:47.360]   philosophic burden of proof lies on the person making empirically unfalsifiable claims as opposed
[00:19:47.360 --> 00:19:53.200]   to shifting the burden of disproof to others. So Russell specifically applied his analogy in the
[00:19:53.200 --> 00:20:00.000]   context of religion. He wrote that if he were to assert without offering proof that a teapot too small to be
[00:20:00.000 --> 00:20:05.920]   seen by telescopes orbits, the sun somewhere in space between the earth and Mars, he could not expect
[00:20:05.920 --> 00:20:10.960]   anyone to believe him solely because his assertion could not be proven wrong. So this sort of brings
[00:20:10.960 --> 00:20:16.960]   us back to the first part of our conversation. You know, what do you think about this? People are walking
[00:20:16.960 --> 00:20:24.800]   around with Russell's teapot in their mind saying, you know, the burden of proof is on the person making
[00:20:24.800 --> 00:20:34.000]   the assertion not on other people to carry a belief because it can't be falsified. It depends on your
[00:20:34.000 --> 00:20:40.640]   philosophy of science. For me, I tend to think about this. So I'm a psychologist. So, you know, William James,
[00:20:40.640 --> 00:20:46.720]   the father of psychology, had a real interest in religion. And he phrased this slightly differently.
[00:20:47.120 --> 00:20:53.440]   He had this notion of something he called an over-belief. And an over-belief is a belief for which
[00:20:53.440 --> 00:21:02.880]   the evidence is lacking. It's not disconfirmed, right? But it's lacking. But which nonetheless
[00:21:02.880 --> 00:21:13.440]   feels right and leads to positive outcomes. And for him, if those two criteria were true, then it is
[00:21:13.440 --> 00:21:20.640]   rational to embrace that belief. And that's how he basically came to embrace religion. And so I think,
[00:21:20.640 --> 00:21:27.040]   again, you know, where we are is either of those philosophies can be valid. You have to make a choice.
[00:21:27.040 --> 00:21:32.960]   One is not more valid than the other. It's based on your philosophy of science. And for me, the question
[00:21:32.960 --> 00:21:37.120]   is always going to be one of faith, right? You know, there are a lot of people who are trying to
