
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:01:53.100 --> 00:01:55.260]   We had a portfolio manager email today saying,
[00:01:55.260 --> 00:01:57.300]   hey, listen, I know taking the CFA
[00:01:57.300 --> 00:01:59.140]   is not necessarily gonna make you a better investor,
[00:01:59.140 --> 00:02:01.000]   but it shows your dedication to the craft.
[00:02:01.000 --> 00:02:02.700]   And if you wanna be a portfolio manager like me,
[00:02:02.700 --> 00:02:03.900]   that's what I'm looking for.
[00:02:03.900 --> 00:02:06.260]   So this guy said he's only hiring CFA people.
[00:02:06.260 --> 00:02:09.060]   - Okay, I mean, it makes sense.
[00:02:09.060 --> 00:02:10.980]   - Sorry, Duncan, you're out.
[00:02:10.980 --> 00:02:12.220]   - One day.
[00:02:12.220 --> 00:02:13.060]   - All right.
[00:02:13.060 --> 00:02:13.900]   - Maybe we'll do an episode
[00:02:13.900 --> 00:02:16.220]   where I just take a CFA practice test
[00:02:16.220 --> 00:02:17.780]   and everyone can just laugh at me.
[00:02:17.780 --> 00:02:19.300]   - All right, that's fair.
[00:02:19.300 --> 00:02:20.380]   - All right. - Bye.
[00:02:20.380 --> 00:02:22.500]   - Up first today, we have,
[00:02:22.500 --> 00:02:25.880]   not to brag, but I'm 38, make $50,000 a year
[00:02:25.880 --> 00:02:29.840]   and have $10,000 in Marcus, $10,000 in a Roth IRA,
[00:02:29.840 --> 00:02:34.360]   $10,000 in crypto and $10,000 in a traditional 401k.
[00:02:34.360 --> 00:02:36.680]   I have six months of savings I don't touch.
[00:02:36.680 --> 00:02:39.040]   My net worth is about $50,000.
[00:02:39.040 --> 00:02:41.440]   My annual expenses are $40,000
[00:02:41.440 --> 00:02:44.320]   and I can typically save $500 a month.
[00:02:44.320 --> 00:02:46.240]   I live in LA with my partner
[00:02:46.240 --> 00:02:48.140]   and work as a resident services coordinator
[00:02:48.140 --> 00:02:50.480]   for an affordable housing organization.
[00:02:50.480 --> 00:02:53.120]   What advice do you have for lower income folks
[00:02:53.120 --> 00:02:55.080]   who want to be financially stable?
[00:02:55.080 --> 00:02:58.080]   My point of view is that I have such a small amount of money
[00:02:58.080 --> 00:02:59.280]   but it doesn't really matter
[00:02:59.280 --> 00:03:03.080]   because my amount of time to compound is relatively short
[00:03:03.080 --> 00:03:05.500]   and my available monthly investment is low.
[00:03:05.500 --> 00:03:07.280]   Should I just spend my money
[00:03:07.280 --> 00:03:10.360]   because the reward of compounding takes longer than I have?
[00:03:10.360 --> 00:03:12.720]   I'm not competitive in the labor market.
[00:03:12.720 --> 00:03:15.340]   I graduated from Arizona State, LOL.
[00:03:15.340 --> 00:03:16.180]   I don't know what that means.
[00:03:16.180 --> 00:03:17.020]   I thought Arizona State was fired.
[00:03:17.020 --> 00:03:17.840]   - That's fired.
[00:03:17.840 --> 00:03:21.200]   - Yeah, taken down the alma mater
[00:03:21.200 --> 00:03:23.800]   and getting an MBA is in the cards.
[00:03:23.800 --> 00:03:24.640]   - All right, first of all,
[00:03:24.640 --> 00:03:26.840]   I believe Arizona State was the number one party school
[00:03:26.840 --> 00:03:28.100]   for like 20 years in a row.
[00:03:28.100 --> 00:03:29.560]   So you probably had fun at college.
[00:03:29.560 --> 00:03:30.600]   - See, don't say that.
[00:03:30.600 --> 00:03:33.720]   If you didn't, I wouldn't have known that, you know.
[00:03:33.720 --> 00:03:35.400]   - Looks like a great, you could hike the mountains,
[00:03:35.400 --> 00:03:37.300]   nice weather, fine.
[00:03:37.300 --> 00:03:38.560]   But here, don't sell yourself.
[00:03:38.560 --> 00:03:41.000]   Also, I think he put just kidding after the not to brag.
[00:03:41.000 --> 00:03:42.280]   - Oh yeah, I took that out
[00:03:42.280 --> 00:03:43.800]   because I thought it was kind of obvious
[00:03:43.800 --> 00:03:46.000]   because they, yeah, they may go on to say lower income.
[00:03:46.000 --> 00:03:47.580]   - I think Michael here is selling himself short though.
[00:03:47.580 --> 00:03:49.600]   He lives in California,
[00:03:49.600 --> 00:03:51.840]   an exceedingly expensive place to live
[00:03:51.840 --> 00:03:54.280]   on a lower than median income.
[00:03:54.280 --> 00:03:56.160]   And he still saves $500 a month.
[00:03:56.160 --> 00:04:00.240]   He has, he equals his annual salary and net worth.
[00:04:00.240 --> 00:04:01.880]   And he has a six month emergency fund,
[00:04:01.880 --> 00:04:03.240]   which I think didn't make it out of here, right?
[00:04:03.240 --> 00:04:05.040]   So he said he has six months of his savings locked in
[00:04:05.040 --> 00:04:05.860]   and didn't touch it.
[00:04:05.860 --> 00:04:06.800]   A lot of times we get these questions
[00:04:06.800 --> 00:04:08.720]   and we cut some of the fat off.
[00:04:08.720 --> 00:04:11.360]   But so he's not even 40.
[00:04:11.360 --> 00:04:14.680]   So I say this is more impressive than it sounds, right?
[00:04:14.680 --> 00:04:16.920]   He also says he doesn't have enough time
[00:04:16.920 --> 00:04:17.900]   to allow compounding to work.
[00:04:17.900 --> 00:04:19.100]   I don't think that's true.
[00:04:19.100 --> 00:04:19.980]   I call BS on this.
[00:04:19.980 --> 00:04:21.300]   He's not even 40 yet, right?
[00:04:21.300 --> 00:04:24.060]   I think people often underestimate the power of compounding
[00:04:24.060 --> 00:04:26.500]   over the short run because you save a little bit of money
[00:04:26.500 --> 00:04:27.740]   and you think, oh, I have a little bit of money
[00:04:27.740 --> 00:04:28.940]   at the end of the year, right?
[00:04:28.940 --> 00:04:31.380]   I still think $500 a month is fine.
[00:04:31.380 --> 00:04:32.700]   You have plenty of time.
[00:04:32.700 --> 00:04:34.180]   I went through a bunch of examples here
[00:04:34.180 --> 00:04:36.780]   to show how, where he is now
[00:04:36.780 --> 00:04:38.020]   and where he can be in the future.
[00:04:38.020 --> 00:04:40.060]   So right now, $50,000 saved.
[00:04:40.060 --> 00:04:42.200]   He puts away $6,000 a year.
[00:04:42.200 --> 00:04:45.060]   Assuming we grow that 50K at 6% per year
[00:04:45.060 --> 00:04:48.160]   and then increase the savings rate by 3% a year
[00:04:48.160 --> 00:04:49.000]   to account for inflation,
[00:04:49.000 --> 00:04:50.280]   which is not as much money as you think.
[00:04:50.280 --> 00:04:53.760]   Going from 6,000 at 3%, it's like 180 bucks in year one.
[00:04:53.760 --> 00:04:55.440]   Total, not per month.
[00:04:55.440 --> 00:04:56.360]   John, do the chart on this.
[00:04:56.360 --> 00:04:58.400]   This is what it'll look like at first.
[00:04:58.400 --> 00:05:00.440]   If he pushes back retirement to 70,
[00:05:00.440 --> 00:05:02.900]   we're talking about $1.2 million,
[00:05:02.900 --> 00:05:05.360]   using again a 6% annual return, which is not bad,
[00:05:05.360 --> 00:05:06.560]   which is pretty conservative.
[00:05:06.560 --> 00:05:09.560]   By 65, he'd have $822,000.
[00:05:09.560 --> 00:05:11.400]   So this is not bad, right?
[00:05:11.400 --> 00:05:13.440]   Just keep on the same track.
[00:05:13.440 --> 00:05:15.380]   Obviously, there's a lot of assumptions
[00:05:15.380 --> 00:05:17.180]   based into this analysis, baked into it.
[00:05:17.180 --> 00:05:19.060]   Like if you stay on the same track
[00:05:19.060 --> 00:05:20.700]   and you're doing alignment compounding,
[00:05:20.700 --> 00:05:23.340]   the world doesn't work like this in a nice curve,
[00:05:23.340 --> 00:05:25.600]   like a spreadsheet, but just, you know,
[00:05:25.600 --> 00:05:26.440]   take this word for word.
[00:05:26.440 --> 00:05:27.740]   You're not in that bad of a position
[00:05:27.740 --> 00:05:30.780]   if you just have a multi-decade view.
[00:05:30.780 --> 00:05:33.220]   However, I think we can do better than this, right?
[00:05:33.220 --> 00:05:34.820]   This is my campaign speech here.
[00:05:34.820 --> 00:05:37.460]   First, let's look at a little more frugality.
[00:05:37.460 --> 00:05:38.700]   He's obviously already cutting back,
[00:05:38.700 --> 00:05:42.460]   but let's say you just save an extra 25 bucks a month.
[00:05:42.460 --> 00:05:43.800]   A month, right?
[00:05:43.800 --> 00:05:45.720]   You don't go out to eat, you save a little bit more.
[00:05:45.720 --> 00:05:47.040]   This is on top of the current assumptions.
[00:05:47.040 --> 00:05:48.920]   That's $300 more in savings each year,
[00:05:48.920 --> 00:05:50.400]   on top of what you're already saving.
[00:05:50.400 --> 00:05:54.560]   Now by age 65, we're talking $1.5 million by age 70,
[00:05:54.560 --> 00:05:58.360]   or roughly 1 million by age 65.
[00:05:58.360 --> 00:05:59.960]   You can do a chart off, John.
[00:05:59.960 --> 00:06:01.760]   So these small changes can have a big impact
[00:06:01.760 --> 00:06:03.520]   over multi-decade time horizons, right?
[00:06:03.520 --> 00:06:07.880]   However, one of the ugly secrets of personal finance,
[00:06:07.880 --> 00:06:09.240]   frugality can only take you so far,
[00:06:09.240 --> 00:06:11.640]   especially when you're on a lower income, right?
[00:06:12.460 --> 00:06:15.300]   I think having a higher income and getting a raise
[00:06:15.300 --> 00:06:16.420]   or negotiating a higher salary
[00:06:16.420 --> 00:06:17.740]   is one of the biggest levers you can pull
[00:06:17.740 --> 00:06:19.300]   if you want to improve your personal finance.
[00:06:19.300 --> 00:06:20.420]   And maybe he's happy with this job,
[00:06:20.420 --> 00:06:22.540]   but I think now is the perfect time
[00:06:22.540 --> 00:06:23.820]   to explore your options, at least,
[00:06:23.820 --> 00:06:25.040]   in this tight labor market.
[00:06:25.040 --> 00:06:27.400]   Pull up the Fed chart here, John.
[00:06:27.400 --> 00:06:29.100]   This is Fed data on wage growth numbers
[00:06:29.100 --> 00:06:30.820]   broken up by job switchers and job stayers.
[00:06:30.820 --> 00:06:33.580]   Look at that spike for people who switched jobs.
[00:06:33.580 --> 00:06:36.320]   Since the start of 2022, people who've switched jobs
[00:06:36.320 --> 00:06:40.060]   are averaging 7% annual wage growth, okay, annualized,
[00:06:40.060 --> 00:06:41.320]   versus people who stayed at their job
[00:06:41.320 --> 00:06:43.480]   are averaging 5% annual wage growth.
[00:06:43.480 --> 00:06:44.520]   This doesn't take into account inflation,
[00:06:44.520 --> 00:06:46.400]   but look at that spike for people who switched jobs.
[00:06:46.400 --> 00:06:48.000]   If you ever wanted to test the waters
[00:06:48.000 --> 00:06:50.640]   to see what your value is in the labor force,
[00:06:50.640 --> 00:06:51.680]   now is the time to do it.
[00:06:51.680 --> 00:06:54.820]   And I think a single raise early in your career
[00:06:54.820 --> 00:06:56.800]   can have a massive impact on your finances
[00:06:56.800 --> 00:06:58.400]   if you save over time.
[00:06:58.400 --> 00:07:00.980]   So let's say now you find a new job
[00:07:00.980 --> 00:07:03.000]   that pays you $10,000 more per year,
[00:07:03.000 --> 00:07:04.080]   and you save like a third of it.
[00:07:04.080 --> 00:07:05.560]   Call it $3,500.
[00:07:05.560 --> 00:07:08.480]   Every year you save a third of that raise, right?
[00:07:08.480 --> 00:07:09.440]   Every single year.
[00:07:09.440 --> 00:07:12.420]   That raise could be worth hundreds of thousands of dollars
[00:07:12.420 --> 00:07:13.260]   to you.
[00:07:13.260 --> 00:07:14.220]   So let's say you save a third of that raise.
[00:07:14.220 --> 00:07:16.740]   We're still doing the, adding that on top of your 6,000,
[00:07:16.740 --> 00:07:18.140]   you're already saving per year,
[00:07:18.140 --> 00:07:19.940]   and then increase it by 3% for inflation.
[00:07:19.940 --> 00:07:21.460]   John, do the next chart on.
[00:07:21.460 --> 00:07:24.200]   Now by 70, we're talking $1.7 million.
[00:07:24.200 --> 00:07:26.720]   Again, pretty conservative 6% growth here.
[00:07:26.720 --> 00:07:29.780]   By age 65, we're looking at $1.1 million
[00:07:29.780 --> 00:07:31.740]   for a one $10,000 raise, right?
[00:07:31.740 --> 00:07:34.500]   And it assumes you just have your cost of living increases
[00:07:34.500 --> 00:07:35.340]   thereafter.
[00:07:35.340 --> 00:07:37.240]   Again, not bad, right?
[00:07:37.240 --> 00:07:39.160]   Now, one step further.
[00:07:39.160 --> 00:07:41.340]   Let's say if we combine these two strategies.
[00:07:41.340 --> 00:07:42.540]   You increase your saving a little bit,
[00:07:42.540 --> 00:07:45.580]   25 bucks per month each year, add that 25,
[00:07:45.580 --> 00:07:46.980]   and you get a $10,000 raise.
[00:07:46.980 --> 00:07:49.460]   All right, John, now let's look at it.
[00:07:49.460 --> 00:07:52.940]   $2.2 million by the time you are 70.
[00:07:52.940 --> 00:07:54.700]   1.4 million by 65.
[00:07:54.700 --> 00:07:56.500]   So those two levers you pull,
[00:07:56.500 --> 00:07:59.580]   you get one pretty decent size raise right now.
[00:07:59.580 --> 00:08:01.020]   You also save a little bit more money each year.
[00:08:01.020 --> 00:08:02.460]   We're talking about adding a million dollars
[00:08:02.460 --> 00:08:03.860]   to your bottom line by age 70,
[00:08:03.860 --> 00:08:06.100]   if you push back retirement that long.
[00:08:06.100 --> 00:08:08.100]   Obviously, again, life never works out like this.
[00:08:08.100 --> 00:08:10.600]   It's easy on a retirement calculator or spreadsheet.
[00:08:10.600 --> 00:08:11.940]   Some years you'll be able to save more,
[00:08:11.940 --> 00:08:13.620]   some years you'll be able to save less.
[00:08:13.620 --> 00:08:15.960]   Your career trajectory may work out better than you think.
[00:08:15.960 --> 00:08:17.560]   I think if you test the waters a little bit,
[00:08:17.560 --> 00:08:19.980]   you might be surprised what you can find right now.
[00:08:19.980 --> 00:08:21.260]   It could be worse, you never know.
[00:08:21.260 --> 00:08:23.040]   Investment returns might come in higher than 6%.
[00:08:23.040 --> 00:08:23.880]   It might come in lower.
[00:08:23.880 --> 00:08:25.900]   I think that's why financial planning
[00:08:25.900 --> 00:08:27.580]   is a process and not an event.
[00:08:27.580 --> 00:08:28.860]   The main takeaway here, though,
[00:08:28.860 --> 00:08:30.300]   how do you save on a lower income?
[00:08:30.300 --> 00:08:31.940]   It's the same way you save if you have a higher income.
[00:08:31.940 --> 00:08:33.380]   You live on less than you earn.
[00:08:33.380 --> 00:08:34.340]   You automate your savings.
[00:08:34.340 --> 00:08:36.220]   You increase your savings rate a little bit each year.
[00:08:36.220 --> 00:08:38.700]   You save more, a little bit more money each year,
[00:08:38.700 --> 00:08:39.820]   and you increase your earning potential
[00:08:39.820 --> 00:08:41.460]   because that's the biggest lever you can pull.
[00:08:41.460 --> 00:08:43.740]   The good news is for Michael here
[00:08:43.740 --> 00:08:46.060]   is that he already knows how to save.
[00:08:46.060 --> 00:08:47.420]   He lives in California and he's still able
[00:08:47.420 --> 00:08:49.060]   to save 500 bucks a month
[00:08:49.060 --> 00:08:51.660]   on a relatively low salary for there.
[00:08:51.660 --> 00:08:53.780]   I think there are ways to improve your situation
[00:08:53.780 --> 00:08:55.980]   if you're willing to work on your career a little bit.
[00:08:55.980 --> 00:08:57.560]   And I don't think you necessarily need
[00:08:57.560 --> 00:08:59.140]   to have an MBA to do so these days
[00:08:59.140 --> 00:09:01.220]   'cause the labor market is so tight.
[00:09:01.220 --> 00:09:02.660]   So Ramit at I Will Teach You To Be Rich
[00:09:02.660 --> 00:09:04.700]   has these jobs on finding your dream job
[00:09:04.700 --> 00:09:07.680]   or starting a side hustle or negotiating a higher salary,
[00:09:07.680 --> 00:09:09.360]   which is much cheaper than an MBA,
[00:09:09.360 --> 00:09:10.980]   something you can kind of try on the side.
[00:09:10.980 --> 00:09:12.260]   I don't know how happy you are with your job,
[00:09:12.260 --> 00:09:14.900]   but now is the time to try something, I think,
[00:09:14.900 --> 00:09:17.660]   because it can't hurt to try to look
[00:09:17.660 --> 00:09:18.780]   and see if there's something better out there
[00:09:18.780 --> 00:09:22.060]   to try to earn a little bit more money by switching jobs.
[00:09:22.060 --> 00:09:24.300]   - Yeah, and like you say, just asking,
[00:09:24.300 --> 00:09:26.500]   just asking for more sometimes, right?
[00:09:26.500 --> 00:09:27.900]   I mean, sometimes-- - No one wants
[00:09:27.900 --> 00:09:30.260]   to have that conversation, but yes,
[00:09:30.260 --> 00:09:32.500]   having uncomfortable conversations like that,
[00:09:32.500 --> 00:09:35.340]   the worst they can do is say no, right?
[00:09:35.340 --> 00:09:38.700]   But I think this is the time in a tight labor market
[00:09:38.700 --> 00:09:41.540]   where you can get out there and see how much you're worth.
[00:09:41.540 --> 00:09:44.340]   And again, if he just goes from 50 to 60
[00:09:44.340 --> 00:09:47.940]   or 50 to 65 or 70 and he continues to save
[00:09:47.940 --> 00:09:50.460]   the way he's saving with that savings rate,
[00:09:50.460 --> 00:09:53.180]   don't YOLO everything now, you're doing fine.
[00:09:53.180 --> 00:09:54.900]   Keep it up. - Yeah, and don't discount
[00:09:54.900 --> 00:09:58.100]   how much the hiring process sucks, right?
[00:09:58.100 --> 00:10:00.620]   Companies don't wanna lose someone,
[00:10:00.620 --> 00:10:02.420]   organizations don't wanna lose someone
[00:10:02.420 --> 00:10:03.820]   to then just have to hire someone
[00:10:03.820 --> 00:10:04.980]   that they're gonna have to pay
[00:10:04.980 --> 00:10:06.380]   whatever you were asking for to begin with.
[00:10:06.380 --> 00:10:07.220]   You know what I mean?
[00:10:07.220 --> 00:10:09.540]   So yeah, I think that he has some options.
[00:10:09.540 --> 00:10:12.020]   - He's not gonna get hired as like a career counselor
[00:10:12.020 --> 00:10:15.220]   at Arizona State now that he mocked going there, but--
[00:10:15.220 --> 00:10:16.500]   - Probably not, yeah, yeah.
[00:10:16.500 --> 00:10:18.060]   - But yeah, all is not lost.
[00:10:18.060 --> 00:10:19.140]   You're still in a pretty good position here.
[00:10:19.140 --> 00:10:20.100]   Just keep up what you're doing
[00:10:20.100 --> 00:10:21.180]   and try to improve yourself a little bit.
[00:10:21.180 --> 00:10:22.580]   I think you could, I think you'll be fine.
[00:10:22.580 --> 00:10:24.100]   - Are they the Sun Devils?
[00:10:24.100 --> 00:10:24.940]   Is that the Sun Devils? - Yes.
[00:10:24.940 --> 00:10:25.760]   - Okay. - You got it.
[00:10:25.760 --> 00:10:26.600]   My brother went there for a year.
[00:10:26.600 --> 00:10:27.580]   - Okay, okay. - Good school, right?
[00:10:27.580 --> 00:10:28.420]   - Yeah, I agree though.
[00:10:28.420 --> 00:10:31.940]   I think Michael's being a little too hard on himself.
[00:10:31.940 --> 00:10:33.180]   I know that not to brag was a joke,
[00:10:33.180 --> 00:10:36.980]   but I mean, I don't think they've done a bad job.
[00:10:36.980 --> 00:10:38.960]   - I am much more impressed by someone on a lower income
[00:10:38.960 --> 00:10:41.020]   being able to save that much and put away money
[00:10:41.020 --> 00:10:42.380]   than someone at a higher income.
[00:10:42.380 --> 00:10:43.380]   - Right.
[00:10:43.380 --> 00:10:44.860]   - All right, next question.
[00:10:44.860 --> 00:10:49.340]   - Okay, up next we have a question from Matthew.
[00:10:49.340 --> 00:10:52.580]   I'm 42, I live in Italy and max out my 401k.
[00:10:52.580 --> 00:10:54.360]   Well, the Italian equivalent.
[00:10:54.360 --> 00:10:57.020]   I'm single and my savings are one year of expenses
[00:10:57.020 --> 00:11:00.020]   in cash and the rest in a world stock ETF.
[00:11:00.020 --> 00:11:01.340]   I'm almost done with my mortgage,
[00:11:01.340 --> 00:11:03.260]   so I earn 80% of my house.
[00:11:03.260 --> 00:11:06.100]   About my salary, I choose to get a monthly payment
[00:11:06.100 --> 00:11:08.480]   that just pays my expenses and a lump sum
[00:11:08.480 --> 00:11:09.780]   once a year in May.
[00:11:09.780 --> 00:11:12.500]   Wonder what kind of job or work that is.
[00:11:12.500 --> 00:11:13.700]   - Yeah, that is interesting.
[00:11:13.700 --> 00:11:16.180]   - Every year I invest the lump sum all at once.
[00:11:16.180 --> 00:11:17.620]   I ran some data and it looks like
[00:11:17.620 --> 00:11:19.860]   I should invest this lump sum every September
[00:11:19.860 --> 00:11:22.700]   because it's historically the worst month for the market.
[00:11:22.700 --> 00:11:23.940]   Does this make sense?
[00:11:23.940 --> 00:11:25.500]   Trying to buy cheap, right?
[00:11:25.500 --> 00:11:27.460]   All right, I wonder what the Italian 401k is called.
[00:11:27.460 --> 00:11:29.060]   All right, I've yet to read a good theory
[00:11:29.060 --> 00:11:30.860]   on seasonality thing, but it is true.
[00:11:30.860 --> 00:11:31.960]   John, do a chart on here.
[00:11:31.960 --> 00:11:34.620]   I looked at this, the average returns in the S&P 500
[00:11:34.620 --> 00:11:36.340]   by month, going back to 1926.
[00:11:36.340 --> 00:11:39.180]   Every month is positive on average besides September,
[00:11:39.180 --> 00:11:42.420]   which is down close to 90 basis points on average.
[00:11:42.420 --> 00:11:43.260]   And what are your thoughts?
[00:11:43.260 --> 00:11:44.560]   A couple of weeks ago, Josh did speculate
[00:11:44.560 --> 00:11:47.180]   that it's people getting sad because summer's over.
[00:11:47.180 --> 00:11:49.820]   I think there might be some credence to that,
[00:11:49.820 --> 00:11:50.640]   but I don't know.
[00:11:50.640 --> 00:11:52.260]   It's still pretty warm here in September.
[00:11:52.260 --> 00:11:54.740]   I actually think maybe just coming back from the,
[00:11:54.740 --> 00:11:55.580]   all the traders coming back
[00:11:55.580 --> 00:11:57.860]   from their beach houses at the Hamptons.
[00:11:57.860 --> 00:11:58.940]   I did dig into this a little more.
[00:11:58.940 --> 00:12:01.700]   63% of all months have been positive historically,
[00:12:01.700 --> 00:12:04.180]   meaning 37% of the time you get a down month,
[00:12:04.180 --> 00:12:05.740]   going back almost a hundred years.
[00:12:05.740 --> 00:12:08.780]   In September, it's more like 50/50, almost exactly.
[00:12:08.780 --> 00:12:11.580]   Half the months are positive, half the months are negative.
[00:12:11.580 --> 00:12:14.900]   There's been 27 double-digit down months historically
[00:12:14.900 --> 00:12:17.100]   for the S&P 500 in the U.S. stock market.
[00:12:17.100 --> 00:12:19.020]   Seven of those have occurred in September.
[00:12:19.020 --> 00:12:19.900]   Now it is worth noting,
[00:12:19.900 --> 00:12:22.180]   four of those seven occurred in the '30s.
[00:12:22.180 --> 00:12:23.740]   But even if we take the '30s out of the equation,
[00:12:23.740 --> 00:12:24.780]   I think if you start in 1950,
[00:12:24.780 --> 00:12:27.220]   September's still down on average.
[00:12:27.220 --> 00:12:30.380]   2008 was a big one as well.
[00:12:30.380 --> 00:12:31.380]   The stock market has been down
[00:12:31.380 --> 00:12:33.220]   now the past four Septembers in a row.
[00:12:33.220 --> 00:12:34.860]   So I don't know if this is like a self-fulfilling prophecy
[00:12:34.860 --> 00:12:35.920]   or what.
[00:12:35.920 --> 00:12:37.020]   As far as I'm concerned though,
[00:12:37.020 --> 00:12:39.940]   this falls under interesting, not actionable.
[00:12:39.940 --> 00:12:43.940]   Because, I don't know, why does this,
[00:12:43.940 --> 00:12:45.540]   I think this is just,
[00:12:45.540 --> 00:12:47.100]   I think this is honestly just something that happens.
[00:12:47.100 --> 00:12:48.460]   I think this is like,
[00:12:48.460 --> 00:12:50.680]   people look at this in a hundred years and it didn't follow,
[00:12:50.680 --> 00:12:53.000]   and you try to follow some September.
[00:12:53.000 --> 00:12:53.840]   What is it?
[00:12:53.840 --> 00:12:54.660]   I don't know.
[00:12:54.660 --> 00:12:55.500]   Buy in May and go away.
[00:12:55.500 --> 00:12:56.820]   - If you were a betting man,
[00:12:56.820 --> 00:13:00.340]   would you bet on September
[00:13:00.340 --> 00:13:02.140]   being the cheaper month to buy stocks?
[00:13:02.140 --> 00:13:04.060]   - See, I think there's a sell in May and go away,
[00:13:04.060 --> 00:13:06.720]   but there's no buy in September
[00:13:06.720 --> 00:13:09.060]   because it'll be something to remember.
[00:13:09.060 --> 00:13:10.460]   It doesn't rhyme very well.
[00:13:10.460 --> 00:13:12.380]   Here's the thing.
[00:13:12.380 --> 00:13:13.820]   You get paid in May.
[00:13:13.820 --> 00:13:17.500]   On average, stocks are up in May, June, July, and August.
[00:13:17.500 --> 00:13:20.260]   Stocks are up three out of every four years on average.
[00:13:20.260 --> 00:13:21.140]   Don't overthink it.
[00:13:21.140 --> 00:13:22.300]   It's really gonna matter what month
[00:13:22.300 --> 00:13:24.240]   you put your money to work in three to four decades
[00:13:24.240 --> 00:13:25.480]   into the future.
[00:13:25.480 --> 00:13:26.320]   I don't know.
[00:13:26.320 --> 00:13:27.200]   I guess if you want to get cute with it,
[00:13:27.200 --> 00:13:28.720]   fine, wait till September.
[00:13:28.720 --> 00:13:30.340]   But what's the point?
