
[00:00:00.000 --> 00:00:05.360]   [MUSIC PLAYING]
[00:02:59.840 --> 00:03:02.640]   really our mission is to build the best tools for ML
[00:03:02.640 --> 00:03:06.200]   developers, and really to create a developer-first ML Ops
[00:03:06.200 --> 00:03:08.200]   platform that serves the enterprise.
[00:03:08.200 --> 00:03:11.520]   And we're achieving this by focusing on three key areas.
[00:03:11.520 --> 00:03:15.080]   The first is a constant and consistent investment
[00:03:15.080 --> 00:03:16.880]   in user feedback and making sure we're
[00:03:16.880 --> 00:03:18.560]   building the best possible product
[00:03:18.560 --> 00:03:20.480]   for our community of users.
[00:03:20.480 --> 00:03:22.000]   And we're actioning on this feedback.
[00:03:22.000 --> 00:03:24.400]   Many of the innovations that you're going to see today
[00:03:24.400 --> 00:03:26.320]   have come right from your suggestions
[00:03:26.320 --> 00:03:29.480]   and based on your feedback when using the product.
[00:03:29.480 --> 00:03:31.840]   The second is expanding our platform
[00:03:31.840 --> 00:03:34.560]   to cover more of the most pressing pain points
[00:03:34.560 --> 00:03:37.240]   that you are experiencing and that our users experience
[00:03:37.240 --> 00:03:38.760]   across the entire machine learning
[00:03:38.760 --> 00:03:40.400]   lifecycle and workflow.
[00:03:40.400 --> 00:03:44.520]   And the third is our investment in an enterprise-grade platform
[00:03:44.520 --> 00:03:47.040]   to make sure that you can use weights and biases no matter
[00:03:47.040 --> 00:03:48.680]   where you work.
[00:03:48.680 --> 00:03:50.800]   And so it's my pleasure to now pass it over
[00:03:50.800 --> 00:03:53.720]   to Keri, who's going to walk us through models.
[00:03:53.720 --> 00:03:54.920]   So Keri, over to you.
[00:03:54.920 --> 00:03:57.200]   KERI ALTHOFF: Thanks for that great introduction, Phil.
[00:03:57.200 --> 00:04:01.560]   So on the WMV platform outline, you
[00:04:01.560 --> 00:04:06.040]   can see here we've got modular tools from having data sets
[00:04:06.040 --> 00:04:08.480]   that you're pre-processing and preparing
[00:04:08.480 --> 00:04:11.760]   through experiment tracking for developing new models,
[00:04:11.760 --> 00:04:16.120]   all the way to plans to build tools for managing models
[00:04:16.120 --> 00:04:19.400]   that are in production and governance on that end.
[00:04:19.400 --> 00:04:22.440]   And so what this more complete picture gives us
[00:04:22.440 --> 00:04:26.280]   is a set of modular tools that can solve pain points
[00:04:26.280 --> 00:04:28.440]   across the ML lifecycle.
[00:04:28.440 --> 00:04:30.680]   And so within this vision, today I'm
[00:04:30.680 --> 00:04:34.080]   going to highlight the model management component.
[00:04:34.080 --> 00:04:36.000]   And this is our key focus right now
[00:04:36.000 --> 00:04:39.080]   for improving the way people can manage the models that they're
[00:04:39.080 --> 00:04:42.200]   already logging to us, make it easier to coordinate
[00:04:42.200 --> 00:04:46.520]   and collaborate centrally, and ultimately have an automation
[00:04:46.520 --> 00:04:48.440]   cycle where you can automatically retrain
[00:04:48.440 --> 00:04:51.240]   a model when you have new data, or you can automatically
[00:04:51.240 --> 00:04:55.640]   evaluate and test a model once you have a new good candidate
[00:04:55.640 --> 00:04:57.920]   that you might want to replace the current model that's
[00:04:57.920 --> 00:04:59.360]   in production with.
[00:04:59.360 --> 00:05:02.800]   So what are the key pain points that we're hearing?
[00:05:02.800 --> 00:05:04.600]   Well, when we're talking to customers,
[00:05:04.600 --> 00:05:07.120]   a key theme of collaboration reproducibility
[00:05:07.120 --> 00:05:08.600]   consistently comes up.
[00:05:08.600 --> 00:05:11.960]   So issues like siloed projects, it's hard to discover.
[00:05:11.960 --> 00:05:14.080]   What are the existing relevant models
[00:05:14.080 --> 00:05:16.840]   that people have already trained my team?
[00:05:16.840 --> 00:05:19.840]   And how can I pull them down and use them?
[00:05:19.840 --> 00:05:22.920]   And if I can find those models, it's often not clear
[00:05:22.920 --> 00:05:26.440]   how to reproduce and reuse those previous pieces of work
[00:05:26.440 --> 00:05:29.200]   without something like a model card.
[00:05:29.200 --> 00:05:32.120]   We also have issues around governance and lineage
[00:05:32.120 --> 00:05:33.440]   frequently come up.
[00:05:33.440 --> 00:05:37.680]   So problems like having ad hoc handoffs between teams,
[00:05:37.680 --> 00:05:40.360]   where there's no standard process where, say,
[00:05:40.360 --> 00:05:43.200]   a researcher hands off a model to an ML engineer
[00:05:43.200 --> 00:05:45.320]   to then productionize.
[00:05:45.320 --> 00:05:47.720]   Sometimes that's even like sending a Slack message
[00:05:47.720 --> 00:05:51.440]   to say something is in the S3 bucket and go look at it.
[00:05:51.440 --> 00:05:55.040]   Now, that process also potentially
[00:05:55.040 --> 00:05:56.720]   causes unclear lineage.
[00:05:56.720 --> 00:05:59.360]   If there's this ad hoc handoff, then maybe it's
[00:05:59.360 --> 00:06:02.240]   not clear where a model really came from.
[00:06:02.240 --> 00:06:05.480]   What's the exact history, the code, the data set versions,
[00:06:05.480 --> 00:06:07.240]   everything that happened upstream
[00:06:07.240 --> 00:06:09.800]   to produce a given set of model weights?
[00:06:09.800 --> 00:06:13.400]   So governance and lineage was a key theme that we kept hearing.
[00:06:13.400 --> 00:06:17.680]   And over here on the right, I've got this funny screenshot
[00:06:17.680 --> 00:06:22.560]   that I love from an ODSC article, where it's basically
[00:06:22.560 --> 00:06:27.920]   a handoff point that's a finder file system with an iPython
[00:06:27.920 --> 00:06:29.760]   notebook.
[00:06:29.760 --> 00:06:32.320]   Training a model, we've got a scraper notebook,
[00:06:32.320 --> 00:06:35.320]   and then a bunch of different experiments and models
[00:06:35.320 --> 00:06:36.560]   loosely in here.
[00:06:36.560 --> 00:06:39.440]   And I've seen before folks basically say, hey,
[00:06:39.440 --> 00:06:40.600]   I got a new job.
[00:06:40.600 --> 00:06:43.280]   Here's my desktop with a bunch of notebooks
[00:06:43.280 --> 00:06:44.240]   and all of my research.
[00:06:44.240 --> 00:06:45.120]   Good luck.
[00:06:45.120 --> 00:06:47.280]   Here's all the stuff that I've been working on.
[00:06:47.280 --> 00:06:49.680]   And without that standardized process
[00:06:49.680 --> 00:06:51.600]   for tracking where something came from
[00:06:51.600 --> 00:06:53.400]   and then organized way of communicating
[00:06:53.400 --> 00:06:57.560]   then how to use it, it ends up becoming kind of a model soup
[00:06:57.560 --> 00:06:59.280]   of different models.
[00:06:59.280 --> 00:07:02.080]   So the last theme that we're really hearing here
[00:07:02.080 --> 00:07:04.280]   is automation and CI/CD.
[00:07:04.280 --> 00:07:07.000]   So right now, there's often a lot of manual testing.
[00:07:07.000 --> 00:07:09.080]   Even once you have a model in production
[00:07:09.080 --> 00:07:11.680]   and are iterating on it, there's still--
[00:07:11.680 --> 00:07:14.400]   a lot of team members are manually running ad hoc scripts
[00:07:14.400 --> 00:07:15.880]   to test new candidate models.
[00:07:15.880 --> 00:07:17.880]   Hopefully on the latest evaluation data set,
[00:07:17.880 --> 00:07:21.440]   but sometimes it's not clear if the model in production
[00:07:21.440 --> 00:07:23.400]   was evaluated on the same test set
[00:07:23.400 --> 00:07:26.760]   as the model of the new candidate that you're testing.
[00:07:26.760 --> 00:07:31.120]   So issues there around kind of a manual process of testing.
[00:07:31.120 --> 00:07:33.040]   And then ad hoc retraining.
[00:07:33.040 --> 00:07:36.240]   So it's often slow to retrain a model on the latest data,
[00:07:36.240 --> 00:07:38.920]   especially if there isn't this automated system to test
[00:07:38.920 --> 00:07:40.840]   and deploy.
[00:07:40.840 --> 00:07:42.240]   So what are our solutions?
[00:07:42.240 --> 00:07:44.000]   How do we make this process better?
[00:07:44.000 --> 00:07:48.160]   Well, in working on WB models, we're
[00:07:48.160 --> 00:07:50.760]   focusing on collaboration reproducibility first.
[00:07:50.760 --> 00:07:53.080]   So having a central model repository,
[00:07:53.080 --> 00:07:56.400]   like this little snippet here that you see on the right.
[00:07:56.400 --> 00:07:59.160]   And that's the live demo that I'll get into in a moment.
[00:07:59.160 --> 00:08:00.840]   So having all of the things that you're
[00:08:00.840 --> 00:08:02.840]   logging in one central place.
[00:08:02.840 --> 00:08:06.840]   Also communicating essentially with model cards and metadata.
[00:08:06.840 --> 00:08:10.280]   So having that context of the exact learning rate
[00:08:10.280 --> 00:08:12.840]   that you use when you train the model, or the exact Git
[00:08:12.840 --> 00:08:14.600]   commit and the diff patch.
[00:08:14.600 --> 00:08:17.240]   Any of the details that you need to reproduce
[00:08:17.240 --> 00:08:19.880]   where that model came from, try to capture that automatically
[00:08:19.880 --> 00:08:23.560]   and make it easy to access from the central page.
[00:08:23.560 --> 00:08:25.760]   For governance and lineage, we're
[00:08:25.760 --> 00:08:28.880]   making it easier to have the standardized tracked lifecycle.
[00:08:28.880 --> 00:08:31.800]   So adding a couple of lines to your different scripts
[00:08:31.800 --> 00:08:33.280]   in your pipeline means that you get
[00:08:33.280 --> 00:08:37.200]   to track exactly when a model moved between different stages.
[00:08:37.200 --> 00:08:39.680]   And we also capture when you move
[00:08:39.680 --> 00:08:42.400]   a model between staging and production
[00:08:42.400 --> 00:08:44.880]   and who signed off on that.
[00:08:44.880 --> 00:08:48.080]   We're also capturing this complete traceable history.
[00:08:48.080 --> 00:08:52.040]   So if you think about a tweak to a preprocessing step
[00:08:52.040 --> 00:08:56.640]   could actually ultimately really affect the accuracy
[00:08:56.640 --> 00:09:00.560]   of the model downstream, then capturing the changes
[00:09:00.560 --> 00:09:03.080]   upstream to that preprocessing step
[00:09:03.080 --> 00:09:04.800]   is also really critical to making
[00:09:04.800 --> 00:09:07.720]   this entire process traceable.
[00:09:07.720 --> 00:09:10.760]   And so with WMB and those couple lines of code
[00:09:10.760 --> 00:09:13.280]   tracking upstream, you can capture that complete history.
[00:09:13.280 --> 00:09:15.640]   And I'll show you what that history looks like in the UI
[00:09:15.640 --> 00:09:17.200]   here in a moment.
[00:09:17.200 --> 00:09:21.320]   And then third, that automation and CI/CD piece,
[00:09:21.320 --> 00:09:24.520]   we're allowing you to have this comprehensive model evaluation
[00:09:24.520 --> 00:09:26.400]   and it happened in a central place.
[00:09:26.400 --> 00:09:27.720]   So you can automatically evaluate
[00:09:27.720 --> 00:09:30.160]   models that are good candidates for the registry.
[00:09:30.160 --> 00:09:33.040]   And my colleague Igor will touch on more of this automation
[00:09:33.040 --> 00:09:37.600]   for eval and retraining in his section right after this.
[00:09:37.600 --> 00:09:40.360]   So now I'll get into a live demo and talk specifically
[00:09:40.360 --> 00:09:42.480]   about the collaboration reproducibility,
[00:09:42.480 --> 00:09:44.720]   having that single pane of glass for all of your model
[00:09:44.720 --> 00:09:47.160]   development, and then governance and lineage,
[00:09:47.160 --> 00:09:50.160]   so how you can keep track of when people move things
[00:09:50.160 --> 00:09:53.040]   between different stages.
[00:09:53.040 --> 00:09:56.680]   So here in my next tab, this is what the model registry
[00:09:56.680 --> 00:09:57.480]   looks like.
[00:09:57.480 --> 00:10:00.480]   What you're seeing here on the right-hand side
[00:10:00.480 --> 00:10:03.480]   in this sidebar are different registered models.
[00:10:03.480 --> 00:10:06.760]   So these are different tasks, like detecting a stoplight
[00:10:06.760 --> 00:10:09.040]   or a model for mapping.
[00:10:09.040 --> 00:10:11.720]   In this case, we're looking at nature classification.
[00:10:11.720 --> 00:10:14.320]   And here we can see each different version
[00:10:14.320 --> 00:10:17.040]   of the model that's been added in here.
[00:10:17.040 --> 00:10:19.200]   So how this works is different researchers
[00:10:19.200 --> 00:10:20.640]   are iterating on this problem.
[00:10:20.640 --> 00:10:23.120]   They've got maybe dozens and dozens of model checkpoints
[00:10:23.120 --> 00:10:24.440]   in different projects.
[00:10:24.440 --> 00:10:25.920]   But when they have a good candidate,
[00:10:25.920 --> 00:10:27.320]   they can link it in here.
[00:10:27.320 --> 00:10:29.280]   And it'll show up here in this table.
[00:10:29.280 --> 00:10:32.080]   So a new candidate is added to the registered model.
[00:10:32.080 --> 00:10:34.480]   And once it's linked, I can then dive
[00:10:34.480 --> 00:10:38.880]   into any of these individual models and see more details.
[00:10:38.880 --> 00:10:40.320]   Now here, my colleague has actually
[00:10:40.320 --> 00:10:43.320]   filled in this really clear model card.
[00:10:43.320 --> 00:10:45.760]   So I can see what the expected inputs and outputs
[00:10:45.760 --> 00:10:48.000]   are for this given model.
[00:10:48.000 --> 00:10:51.640]   And I can also get back and see exactly what the run was
[00:10:51.640 --> 00:10:53.040]   that produced this model.
[00:10:53.040 --> 00:10:56.200]   So if I want to see things like, what were the training curves?
[00:10:56.200 --> 00:11:00.920]   Or what were the layers of the model that you were training?
[00:11:00.920 --> 00:11:02.440]   I can see exactly that.
[00:11:02.440 --> 00:11:04.640]   I can also get back to the exact version of the code.
[00:11:04.640 --> 00:11:06.040]   I can see when it was trained.
[00:11:06.040 --> 00:11:08.960]   I can see the Python version, the configs,
[00:11:08.960 --> 00:11:11.720]   so any hyperparameters.
[00:11:11.720 --> 00:11:14.200]   All of that is accessible just with one click
[00:11:14.200 --> 00:11:16.360]   from the model registry.
[00:11:16.360 --> 00:11:19.000]   Now I can also see a summary of the metadata
[00:11:19.000 --> 00:11:21.120]   here right on the metadata tab.
[00:11:21.120 --> 00:11:24.160]   So I can look at those hyperparameters.
[00:11:24.160 --> 00:11:26.360]   And if I sent this to someone else,
[00:11:26.360 --> 00:11:29.040]   they could pull up this snippet of code
[00:11:29.040 --> 00:11:31.680]   and pull down my model and start to use it
[00:11:31.680 --> 00:11:35.080]   with a simple chunk for usage.
[00:11:35.080 --> 00:11:39.240]   Now for files, you can save anything into a model.
[00:11:39.240 --> 00:11:43.040]   We aren't going to restrict what you're
[00:11:43.040 --> 00:11:46.920]   allowed to save into this versioned folder of data.
[00:11:46.920 --> 00:11:49.480]   So you could imagine having your H5 file in here.
[00:11:49.480 --> 00:11:52.840]   But you could also imagine having additional files that
[00:11:52.840 --> 00:11:54.680]   are maybe helper scripts that someone who's
[00:11:54.680 --> 00:11:56.920]   using the model might need.
[00:11:56.920 --> 00:12:02.040]   So we try to be flexible and agnostic in this regard
[00:12:02.040 --> 00:12:04.640]   so you can decide how you're managing the model that you've
[00:12:04.640 --> 00:12:06.120]   saved here.
[00:12:06.120 --> 00:12:08.440]   And then lineage, this is the exciting part
[00:12:08.440 --> 00:12:11.160]   that I was really looking forward to getting to.
[00:12:11.160 --> 00:12:14.040]   So we're looking right now at a model artifact
[00:12:14.040 --> 00:12:16.080]   that was saved to WMB and then linked
[00:12:16.080 --> 00:12:17.920]   into this registered model.
[00:12:17.920 --> 00:12:19.400]   Now where did it come from?
[00:12:19.400 --> 00:12:21.680]   I can step one step back in the DAC
[00:12:21.680 --> 00:12:24.560]   and see, OK, that's the run that we already opened.
[00:12:24.560 --> 00:12:26.640]   If I open that again, you'll recognize
[00:12:26.640 --> 00:12:29.240]   this is that same run that we were just looking
[00:12:29.240 --> 00:12:32.040]   at for Keras model training.
[00:12:32.040 --> 00:12:34.620]   Now what did that run use?
[00:12:34.620 --> 00:12:38.000]   I can open that up, and that's the training data
[00:12:38.000 --> 00:12:40.440]   that was pulled in to train on.
[00:12:40.440 --> 00:12:43.320]   And I can see exactly the version of data
[00:12:43.320 --> 00:12:45.440]   that was used to train that model.
[00:12:45.440 --> 00:12:49.880]   In this case, I can even get in and see the exact data itself.
[00:12:49.880 --> 00:12:53.640]   And if you zoom out, you can see all of the other steps that
[00:12:53.640 --> 00:12:56.360]   happened upstream of that, ultimately, the model
[00:12:56.360 --> 00:12:57.600]   that we're looking at.
[00:12:57.600 --> 00:12:59.600]   So I can get back and see the full history
[00:12:59.600 --> 00:13:02.400]   of where this thing came from.
[00:13:02.400 --> 00:13:07.980]   Now inside this specific registered model,
[00:13:07.980 --> 00:13:10.060]   we also have different stages.
[00:13:10.060 --> 00:13:11.980]   So we have production.
[00:13:11.980 --> 00:13:13.060]   We have latest.
[00:13:13.060 --> 00:13:15.620]   And you saw that here in the versions table.
[00:13:15.620 --> 00:13:19.900]   So how do I identify who moved this model into production?
[00:13:19.900 --> 00:13:22.420]   Well, here in the action history,
[00:13:22.420 --> 00:13:24.620]   you can see it was me 15 minutes ago.
[00:13:24.620 --> 00:13:26.700]   I added the alias production.
[00:13:26.700 --> 00:13:30.500]   So I moved this version of the model into this state.
[00:13:30.500 --> 00:13:34.080]   And now if I wanted to add a new model in here,
[00:13:34.080 --> 00:13:36.940]   I could also track that on this page.
[00:13:36.940 --> 00:13:37.840]   So let's try that now.
[00:13:37.840 --> 00:13:42.020]   Let's imagine we have a project that we're working on,
[00:13:42.020 --> 00:13:45.260]   like, for example, this model registry end-to-end demo
[00:13:45.260 --> 00:13:46.460]   project.
[00:13:46.460 --> 00:13:48.620]   And here, you'll recognize this project page
[00:13:48.620 --> 00:13:51.960]   if you're tracking experiments with WMB.
[00:13:51.960 --> 00:13:53.780]   So here on the left side, we've got
[00:13:53.780 --> 00:13:56.880]   runs that are tracking different training jobs,
[00:13:56.880 --> 00:13:59.400]   different instances of training a model.
[00:13:59.400 --> 00:14:02.100]   And we've got two different runs, green and purple.
[00:14:02.100 --> 00:14:04.540]   And it looks like over here on the accuracy chart,
[00:14:04.540 --> 00:14:08.460]   green at the end of training is performing just slightly more
[00:14:08.460 --> 00:14:10.300]   poorly than purple.
[00:14:10.300 --> 00:14:15.900]   So I'm going to click into this run here and see, OK,
[00:14:15.900 --> 00:14:16.740]   it looks great.
[00:14:16.740 --> 00:14:21.500]   I can look at any of the files, the model architecture.
[00:14:21.500 --> 00:14:24.960]   And I can pull up the artifacts and see the models
[00:14:24.960 --> 00:14:26.660]   that it produced.
[00:14:26.660 --> 00:14:29.280]   And I know that that last step is the one
[00:14:29.280 --> 00:14:32.660]   that I want to use to then link into the registry.
[00:14:32.660 --> 00:14:35.720]   So I'll go back to my All Versions table.
[00:14:35.720 --> 00:14:39.840]   We can see that, OK, latest was version 5 just now.
[00:14:39.840 --> 00:14:45.340]   And here, I can then pick this latest artifact
[00:14:45.340 --> 00:14:47.560]   and pull it in and link it.
[00:14:47.560 --> 00:14:48.940]   And apologies for my internet.
[00:14:48.940 --> 00:14:51.160]   It looks like that's taking a moment.
[00:14:51.160 --> 00:14:54.280]   So ultimately, what the model registry is providing us here
[00:14:54.280 --> 00:14:57.620]   is a way to capture across the different projects
[00:14:57.620 --> 00:15:01.420]   that you're working on the central list of the best, most
[00:15:01.420 --> 00:15:03.540]   useful versions of models.
[00:15:03.540 --> 00:15:07.500]   And what that will give us is an organized view
[00:15:07.500 --> 00:15:09.540]   that anyone else, even if they haven't
[00:15:09.540 --> 00:15:12.540]   been involved in the process of model training and development,
[00:15:12.540 --> 00:15:15.580]   they'll be able to come in and identify,
[00:15:15.580 --> 00:15:17.380]   here's the model that's in production.
[00:15:17.380 --> 00:15:18.780]   Here's the new candidate.
[00:15:18.780 --> 00:15:22.180]   And this is what I need to know about it in that overview,
[00:15:22.180 --> 00:15:23.920]   in that model card.
[00:15:23.920 --> 00:15:27.740]   And so what that's giving us is that communication,
[00:15:27.740 --> 00:15:32.260]   collaboration, and the central hub, and then that ability
[00:15:32.260 --> 00:15:34.460]   to trace exactly what's happening,
[00:15:34.460 --> 00:15:38.020]   both from the metadata and the lineage that we touched on
[00:15:38.020 --> 00:15:40.860]   and that action history of every step of things
[00:15:40.860 --> 00:15:42.220]   that have changed.
[00:15:42.220 --> 00:15:45.100]   And so ultimately, what this tool is about
[00:15:45.100 --> 00:15:49.980]   is giving you that central place to discuss models as a team
[00:15:49.980 --> 00:15:52.840]   and to hand off models between different stages
[00:15:52.840 --> 00:15:54.660]   of your pipeline.
[00:15:54.660 --> 00:15:58.500]   So now we've talked about those core collaboration
[00:15:58.500 --> 00:16:00.180]   and governance pieces.
[00:16:00.180 --> 00:16:02.780]   Next up is automation and CI/CD.
[00:16:02.780 --> 00:16:05.020]   And this is a really exciting next step.
[00:16:05.020 --> 00:16:06.820]   How do we take those actions that you
[00:16:06.820 --> 00:16:09.940]   saw in the model registry and move models
[00:16:09.940 --> 00:16:11.700]   through that lifecycle?
[00:16:11.700 --> 00:16:15.100]   So that's, for example, I have a new model
[00:16:15.100 --> 00:16:16.420]   that is in production.
[00:16:16.420 --> 00:16:19.860]   And now we've got fresh data coming in from the field.
[00:16:19.860 --> 00:16:22.380]   How do I retrain that model on the latest data
[00:16:22.380 --> 00:16:25.220]   and trigger that automatically when data is available?
[00:16:25.220 --> 00:16:28.340]   Or automatically testing the latest candidate model.
[00:16:28.340 --> 00:16:30.940]   So say a new model is linked in there to the registry.
[00:16:30.940 --> 00:16:34.780]   How do you automatically kick off a test suite?
[00:16:34.780 --> 00:16:38.260]   Or now that model's passed all these tests, it's looking good.
[00:16:38.260 --> 00:16:40.820]   How do we deploy that model to production?
[00:16:40.820 --> 00:16:43.140]   So I'll hand it off to Igor now to talk more
[00:16:43.140 --> 00:16:45.180]   about automation and CI/CD.
[00:16:45.180 --> 00:16:46.740]   Thanks for the introduction.
[00:16:46.740 --> 00:16:49.580]   So I'm happy to talk about our launch product line.
[00:16:49.580 --> 00:16:51.620]   Weights and Biases has always had the vision
[00:16:51.620 --> 00:16:54.380]   to integrate well with your existing infrastructure.
[00:16:54.380 --> 00:16:55.820]   And launch actually gets its name
[00:16:55.820 --> 00:17:00.580]   for being able to launch jobs into that infrastructure.
[00:17:00.580 --> 00:17:02.980]   In terms of the goals of the product line,
[00:17:02.980 --> 00:17:06.140]   Weights and Biases cares deeply about reproducibility.
[00:17:06.140 --> 00:17:07.560]   And so we want to make sure we're
[00:17:07.560 --> 00:17:09.580]   compatible with containerized workflows
[00:17:09.580 --> 00:17:13.260]   and work well with tools such as Docker and Kubernetes.
[00:17:13.260 --> 00:17:15.940]   We want to connect the ML practitioner to compute.
[00:17:15.940 --> 00:17:18.220]   So envision you have a hyperparameter tuning job
[00:17:18.220 --> 00:17:19.220]   that you want to run.
[00:17:19.220 --> 00:17:21.220]   You can then simply send that to a cluster,
[00:17:21.220 --> 00:17:24.980]   parallelize the work, and have the job complete much faster.
[00:17:24.980 --> 00:17:27.380]   And we want to make sure we abstract the way the complexity
[00:17:27.380 --> 00:17:29.380]   of actually using that infrastructure
[00:17:29.380 --> 00:17:32.660]   and making sure that it's used in getting an ROI
[00:17:32.660 --> 00:17:36.140]   by having one central UI within Weights and Biases
[00:17:36.140 --> 00:17:37.820]   that you can launch jobs from.
[00:17:37.820 --> 00:17:40.820]   It's a UI that you're already familiar with your other tasks.
[00:17:40.820 --> 00:17:43.420]   And this notion of building a bridge between the ML
[00:17:43.420 --> 00:17:45.140]   practitioner in your organization
[00:17:45.140 --> 00:17:47.740]   to other personas such as the ML Ops engineer
[00:17:47.740 --> 00:17:49.900]   and working with your IT team.
[00:17:49.900 --> 00:17:52.140]   We know that the practitioner really
[00:17:52.140 --> 00:17:55.220]   wants to focus on building models, running experiments.
[00:17:55.220 --> 00:17:58.060]   They don't necessarily want to deal with configuration
[00:17:58.060 --> 00:18:01.340]   files, Helm charts, and all the specifics around Kubernetes.
