
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:05:24.980 --> 00:05:26.300]   I think, at the beginning for me,
[00:05:26.300 --> 00:05:28.140]   because it was all potential.
[00:05:28.140 --> 00:05:32.100]   Like, I just said yes to everything and I dove into it.
[00:05:32.100 --> 00:05:33.820]   But if I sit back and think about it,
[00:05:33.820 --> 00:05:35.300]   I was way over my head.
[00:05:35.300 --> 00:05:37.820]   I had no idea what I, well, I had never done it before.
[00:05:37.820 --> 00:05:40.900]   And it's not that I had no idea what to do,
[00:05:40.900 --> 00:05:43.260]   but I think when you're in that position
[00:05:43.260 --> 00:05:45.840]   where you have an opportunity like that,
[00:05:45.840 --> 00:05:48.460]   and you're going for it, you need to be flexible.
[00:05:48.460 --> 00:05:51.980]   In order to land on a rate that Uber could agree with,
[00:05:51.980 --> 00:05:53.460]   I had to do a lot of negotiations.
[00:05:53.460 --> 00:05:55.340]   There were weeks of negotiating back and forth
[00:05:55.340 --> 00:05:58.500]   with the primary stakeholder on the Uber side.
[00:05:58.500 --> 00:06:00.440]   And you have to be adaptable
[00:06:00.440 --> 00:06:01.820]   'cause you're working with different people.
[00:06:01.820 --> 00:06:03.420]   There's different, there's like,
[00:06:03.420 --> 00:06:07.740]   stakeholders that have input, but not the decision.
[00:06:07.740 --> 00:06:12.300]   And it's just a lot of that being flexible
[00:06:12.300 --> 00:06:14.380]   in the moment to the conditions that you're presented with
[00:06:14.380 --> 00:06:16.300]   and having to then adapt.
[00:06:16.300 --> 00:06:19.620]   And I think, you know, as a creative, I'd never really,
[00:06:19.620 --> 00:06:21.340]   even though I'd manage people,
[00:06:21.340 --> 00:06:23.740]   managing people and running a business is totally different.
[00:06:23.740 --> 00:06:25.660]   So I'm just describing like some of the things,
[00:06:25.660 --> 00:06:28.260]   but then there's the business planning,
[00:06:28.260 --> 00:06:29.540]   there's the hiring and firing,
[00:06:29.540 --> 00:06:32.180]   there's the accounting side of it.
[00:06:32.180 --> 00:06:33.980]   There's eventually, we got a fourth partner
[00:06:33.980 --> 00:06:36.580]   who did all the financial planning
[00:06:36.580 --> 00:06:40.020]   and it's like the line item, cash flow, all that stuff.
[00:06:40.020 --> 00:06:44.860]   And yeah, if I sat back at any one point
[00:06:44.860 --> 00:06:48.060]   to think about all the things that I had to accomplish
[00:06:48.060 --> 00:06:50.660]   to get that business afloat and then keep it going,
[00:06:50.660 --> 00:06:52.940]   I was way over my head.
[00:06:52.940 --> 00:06:55.540]   Like I had no experience doing that stuff,
[00:06:55.540 --> 00:06:59.580]   but I learned by doing and I learned a lot.
[00:06:59.580 --> 00:07:02.620]   - Were you ever afraid, Jesse,
[00:07:02.620 --> 00:07:05.100]   that you would be exposed, you know,
[00:07:05.100 --> 00:07:08.340]   for not being the expert
[00:07:08.340 --> 00:07:11.180]   that your rate supposed to justify, right?
[00:07:11.180 --> 00:07:13.140]   So you negotiated blended rate.
[00:07:13.140 --> 00:07:15.340]   It assumes you have expertise,
[00:07:15.340 --> 00:07:18.540]   but obviously you know that you're in a degree
[00:07:18.540 --> 00:07:19.740]   kind of putting yourself out there,
[00:07:19.740 --> 00:07:22.180]   maybe overselling and kind of growing in a process.
[00:07:22.180 --> 00:07:24.100]   Like, was there ever like a fear
[00:07:24.100 --> 00:07:26.900]   that you wouldn't be able to meet the expectation
[00:07:26.900 --> 00:07:28.860]   or was that pressure added to yourself?
[00:07:28.860 --> 00:07:31.740]   - Of course, yeah.
[00:07:31.740 --> 00:07:35.100]   I think if I said I wasn't afraid,
[00:07:35.100 --> 00:07:37.900]   if anyone said, you know, no, I had no fear
[00:07:37.900 --> 00:07:39.380]   when presented with an opportunity
[00:07:39.380 --> 00:07:41.940]   that I didn't really have experience with
[00:07:41.940 --> 00:07:44.740]   and therefore didn't have maybe the confidence
[00:07:44.740 --> 00:07:47.780]   or the experience of going through something successfully
[00:07:47.780 --> 00:07:48.900]   or even unsuccessfully.
[00:07:48.900 --> 00:07:51.340]   So yeah, there was a lot of fear, but you know what?
[00:07:51.340 --> 00:07:52.940]   I learned to rely on other people.
[00:07:52.940 --> 00:07:55.780]   When they asked me for a media plan,
[00:07:55.780 --> 00:07:57.060]   I went out and got a media planner.
[00:07:57.060 --> 00:07:58.500]   When they asked me for,
[00:07:58.500 --> 00:08:01.620]   I think video production at one time,
[00:08:01.620 --> 00:08:04.620]   we went out and got a video production person.
[00:08:04.620 --> 00:08:06.180]   When they asked for brand strategy,
[00:08:06.180 --> 00:08:07.260]   I did as much as I could,
[00:08:07.260 --> 00:08:09.580]   but I brought in an expert to look at my work.
[00:08:09.580 --> 00:08:11.740]   You know, I produced a brand narrative
[00:08:11.740 --> 00:08:13.380]   before I presented to the client.
[00:08:13.380 --> 00:08:15.500]   On the side, I sent it out to someone I knew
[00:08:15.500 --> 00:08:18.620]   in the brand strategy world who could help me refine it.
[00:08:18.620 --> 00:08:20.300]   Then once I had that first client
[00:08:20.300 --> 00:08:21.900]   and then we were operating as business,
[00:08:21.900 --> 00:08:23.860]   there was three of us,
[00:08:23.860 --> 00:08:25.140]   in order to get more business,
[00:08:25.140 --> 00:08:26.460]   I worked through my network.
[00:08:26.460 --> 00:08:29.660]   So everyone that I worked with initially knew me.
[00:08:29.660 --> 00:08:31.340]   I wasn't over-promising.
[00:08:31.340 --> 00:08:32.980]   They knew my history.
[00:08:32.980 --> 00:08:35.060]   It wasn't until a few months had gone by
[00:08:35.060 --> 00:08:36.940]   that we started bringing in clients
[00:08:36.940 --> 00:08:39.220]   that didn't know us at all.
[00:08:39.220 --> 00:08:40.380]   And they were often startups
[00:08:40.380 --> 00:08:42.700]   who looked to our experience with,
[00:08:42.700 --> 00:08:44.540]   you know, as contributors or managers
[00:08:44.540 --> 00:08:47.140]   at larger corporations like Google and other places.
[00:08:47.140 --> 00:08:48.660]   And so that gave us credibility,
[00:08:48.660 --> 00:08:50.740]   gave me credibility, I think.
[00:08:50.740 --> 00:08:51.700]   You know, often I was the one
[00:08:51.700 --> 00:08:53.140]   doing the business development,
[00:08:53.140 --> 00:08:54.540]   meaning getting those new clients,
[00:08:54.540 --> 00:08:55.620]   like talking to them up,
[00:08:55.620 --> 00:08:58.340]   talking them up about our offer and our promise
[00:08:58.340 --> 00:08:59.340]   and what we could do.
[00:09:00.340 --> 00:09:03.260]   So certainly the fear motivated me
[00:09:03.260 --> 00:09:07.140]   to search for answers, you know,
[00:09:07.140 --> 00:09:11.420]   and be flexible and in a way that was accelerated.
[00:09:11.420 --> 00:09:13.860]   Like I wasn't waiting around to make a decision.
[00:09:13.860 --> 00:09:16.220]   You know, if a client called me up
[00:09:16.220 --> 00:09:17.580]   and we had been engaged for a little while
[00:09:17.580 --> 00:09:20.020]   and they said, there was one client
[00:09:20.020 --> 00:09:21.020]   that they engaged with us
[00:09:21.020 --> 00:09:25.620]   to do a full-scale content marketing operation.
[00:09:25.620 --> 00:09:27.900]   So it meant they were launching this business,
[00:09:27.900 --> 00:09:30.500]   they wanted to produce all this content
[00:09:30.500 --> 00:09:33.820]   to get credibility, but they had no positioning.
[00:09:33.820 --> 00:09:34.660]   So all of a sudden they wanted
[00:09:34.660 --> 00:09:36.380]   a brand positioning playbook.
[00:09:36.380 --> 00:09:39.100]   And I reached out to another colleague
[00:09:39.100 --> 00:09:43.220]   who ran specifically a brand branding agency
[00:09:43.220 --> 00:09:44.780]   and I got a playbook,
[00:09:44.780 --> 00:09:46.940]   like a template that I could use
[00:09:46.940 --> 00:09:48.140]   to then go into a workshop
[00:09:48.140 --> 00:09:50.500]   to get my new client to a place
[00:09:50.500 --> 00:09:53.700]   where they had a starting point in terms of positioning.
[00:09:53.700 --> 00:09:54.700]   And I had enough information
[00:09:54.980 --> 00:09:55.820]   and I had enough information
[00:09:55.820 --> 00:09:58.380]   and I brought in one of the people
[00:09:58.380 --> 00:09:59.220]   at this other agency
[00:09:59.220 --> 00:10:00.980]   to help guide us through that process.
[00:10:00.980 --> 00:10:03.500]   So, you know, there's always a sense
[00:10:03.500 --> 00:10:05.180]   that I could go and find somebody
[00:10:05.180 --> 00:10:06.980]   that had more expertise than I had.
[00:10:06.980 --> 00:10:08.220]   And I think that was really critical
[00:10:08.220 --> 00:10:10.220]   to know sort of how much I knew
[00:10:10.220 --> 00:10:12.140]   where the limits of my knowledge was
[00:10:12.140 --> 00:10:14.860]   and what I needed to ask, you know, for support.
[00:10:14.860 --> 00:10:16.500]   And there's a lot of people
[00:10:16.500 --> 00:10:17.340]   in the marketing community
[00:10:17.340 --> 00:10:18.180]   that are willing to help,
[00:10:18.180 --> 00:10:19.500]   especially if you're willing to pay them
[00:10:19.500 --> 00:10:20.340]   some amount of money.
[00:10:20.340 --> 00:10:23.260]   So, or, you know, even if you just need an ear,
[00:10:23.260 --> 00:10:27.140]   I think our business is very competitive
[00:10:27.140 --> 00:10:28.300]   and certainly the agency business
[00:10:28.300 --> 00:10:29.420]   is exceptionally competitive
[00:10:29.420 --> 00:10:32.220]   and you have a lot of talented creatives
[00:10:32.220 --> 00:10:33.580]   and strategists and planners
[00:10:33.580 --> 00:10:36.900]   that can really help businesses
[00:10:36.900 --> 00:10:39.020]   that often in Silicon Valley anyway,
[00:10:39.020 --> 00:10:41.060]   you see lots of startups with engineering
[00:10:41.060 --> 00:10:43.500]   or some kind of technical expertise
[00:10:43.500 --> 00:10:47.500]   that their founders bring to the table,
[00:10:47.500 --> 00:10:49.060]   but very little marketing expertise.
[00:10:49.060 --> 00:10:51.020]   And so they're really, really desperate
[00:10:51.020 --> 00:10:54.580]   for someone to understand how to tell their story
[00:10:54.580 --> 00:10:55.420]   and bring it to market
[00:10:55.420 --> 00:10:57.340]   in a cohesive, consistent way.
[00:10:57.340 --> 00:11:00.420]   So it's amazing, I think,
[00:11:00.420 --> 00:11:02.100]   how after a few years as a marketer,
[00:11:02.100 --> 00:11:04.140]   how much expertise and experience you have
[00:11:04.140 --> 00:11:05.780]   compared to the rest of the world,
[00:11:05.780 --> 00:11:06.620]   the business world.
[00:11:06.620 --> 00:11:09.860]   And I think what I would say
[00:11:09.860 --> 00:11:10.940]   to people that are starting out
[00:11:10.940 --> 00:11:13.220]   that maybe haven't done anything on their own,
[00:11:13.220 --> 00:11:14.420]   whether it's a freelance thing
[00:11:14.420 --> 00:11:17.180]   or more of a collective effort,
[00:11:17.180 --> 00:11:21.380]   like a small agency is you have experience,
[00:11:21.380 --> 00:11:22.900]   some years of experience,
[00:11:22.900 --> 00:11:25.060]   and it's given you some level of expertise.
[00:11:25.060 --> 00:11:27.740]   That's your shingle, right?
[00:11:27.740 --> 00:11:29.500]   That's the thing you put out on the door.
[00:11:29.500 --> 00:11:31.980]   And should you talk to anyone
[00:11:31.980 --> 00:11:34.420]   and let them know they might be interested,
[00:11:34.420 --> 00:11:35.660]   they spread the word,
[00:11:35.660 --> 00:11:37.700]   like these things just kind of get momentum
[00:11:37.700 --> 00:11:38.700]   on their own, I think.
[00:11:38.700 --> 00:11:40.980]   And the other thing I would say
[00:11:40.980 --> 00:11:43.980]   is as you're learning to deal with things
[00:11:43.980 --> 00:11:44.940]   that are way over your head
[00:11:44.940 --> 00:11:47.140]   that maybe you've never done before,
[00:11:47.140 --> 00:11:47.980]   and you're scared,
[00:11:47.980 --> 00:11:49.860]   you develop a narrative.
[00:11:49.860 --> 00:11:52.220]   Like the way I'm being able to talk about this process,
[00:11:52.220 --> 00:11:53.860]   I think is invaluable
[00:11:53.860 --> 00:11:56.740]   when you're going out to pitch for new business,
[00:11:56.740 --> 00:11:58.220]   or you just, like I'm doing now,
[00:11:58.220 --> 00:11:59.260]   being a consultant,
[00:11:59.260 --> 00:12:01.980]   and I wanna talk to not just potential clients,
[00:12:01.980 --> 00:12:03.700]   but current clients
[00:12:03.700 --> 00:12:05.460]   that wanna understand how to solve problems.
[00:12:05.460 --> 00:12:07.460]   Like I can bring that confidence
[00:12:07.460 --> 00:12:10.340]   and that the experience I have
[00:12:10.340 --> 00:12:13.100]   is forms a narrative that,
[00:12:13.100 --> 00:12:14.260]   you know, isn't just a straight line.
[00:12:14.260 --> 00:12:15.340]   It's yeah, there's challenges,
[00:12:15.340 --> 00:12:16.180]   there's peaks and valleys,
[00:12:16.180 --> 00:12:17.380]   but you get,
[00:12:17.380 --> 00:12:19.060]   this is how you get through that.
[00:12:19.060 --> 00:12:21.540]   It's been invaluable.
[00:12:21.540 --> 00:12:23.020]   I think to be over my head
[00:12:23.020 --> 00:12:23.940]   and to be challenged
[00:12:23.940 --> 00:12:26.580]   has been an invaluable experience.
[00:12:26.580 --> 00:12:33.300]   - There's an element of Jesse,
[00:12:33.300 --> 00:12:34.300]   what Jesse was saying there
[00:12:34.300 --> 00:12:36.780]   that brought to mind
[00:12:36.780 --> 00:12:40.220]   a couple of my favorite
[00:12:40.220 --> 00:12:41.700]   or least favorite expressions
[00:12:41.700 --> 00:12:44.500]   that you hear often around the workplace,
[00:12:44.500 --> 00:12:45.980]   especially in sort of small business,
[00:12:45.980 --> 00:12:47.500]   startup land.
[00:12:47.500 --> 00:12:49.580]   One is fake it until you make it.
[00:12:49.580 --> 00:12:53.780]   And the other is act like you've been there before.
[00:12:53.780 --> 00:12:58.460]   And I think Jesse's sort of concluding points are,
[00:12:58.460 --> 00:13:02.180]   you know, you don't need to fake who you are as a whole.
[00:13:02.180 --> 00:13:05.020]   You need to focus in on what your strengths are
[00:13:05.020 --> 00:13:06.780]   and get help around the periphery, right?
[00:13:06.780 --> 00:13:07.620]   'Cause you're,
[00:13:07.620 --> 00:13:13.420]   even if you're feeling like you're in over your head,
[00:13:13.420 --> 00:13:15.140]   you're there for a reason
[00:13:15.140 --> 00:13:17.420]   and you need to remember what those reasons are.
[00:13:17.420 --> 00:13:20.460]   That doesn't mean you know everything about everything
[00:13:20.460 --> 00:13:21.820]   and you never will,
[00:13:21.820 --> 00:13:23.820]   but you can,
[00:13:23.820 --> 00:13:26.420]   there's resources to sort of fill in the blanks
[00:13:26.420 --> 00:13:28.860]   and nobody would expect you,
[00:13:28.860 --> 00:13:30.180]   or Jesse in this case,
[00:13:30.180 --> 00:13:32.540]   to know everything about running an agency
[00:13:32.540 --> 00:13:33.540]   right at the start, right?
[00:13:33.540 --> 00:13:37.020]   But they hired him for his experiences
[00:13:37.020 --> 00:13:38.140]   and his, you know,
[00:13:38.140 --> 00:13:40.180]   the sort of the core,
[00:13:40.180 --> 00:13:42.540]   you know, experience and talents that he had.
[00:13:42.540 --> 00:13:47.220]   So my story is a little bit different.
[00:13:47.220 --> 00:13:51.860]   I was at Logitech and you guys both knew me,
[00:13:51.860 --> 00:13:54.340]   I think in the gaming role.
[00:13:54.340 --> 00:13:56.940]   And that was, I didn't start in gaming.
[00:13:56.940 --> 00:13:59.220]   I started in the corporate marketing
[00:13:59.220 --> 00:14:00.660]   and the public relations team.
[00:14:00.660 --> 00:14:03.420]   I was a communications guy by background
[00:14:03.420 --> 00:14:06.540]   and had a desire at a certain point
[00:14:06.540 --> 00:14:08.340]   to get closer to the product
[00:14:08.340 --> 00:14:10.540]   because product marketing always fascinated me.
[00:14:10.540 --> 00:14:13.340]   So I was talking with the gaming guys,
[00:14:13.340 --> 00:14:14.420]   a lot of them were my friends
[00:14:14.420 --> 00:14:17.420]   and they had a,
[00:14:17.420 --> 00:14:20.780]   they were looking for a game developer relations manager
[00:14:20.780 --> 00:14:21.620]   to start.
[00:14:21.620 --> 00:14:24.300]   And what they liked in me
[00:14:24.300 --> 00:14:26.900]   was that I had experience with relationships
[00:14:26.900 --> 00:14:30.020]   and in doing public relations and media relations
[00:14:30.020 --> 00:14:31.060]   and specifically.
[00:14:31.060 --> 00:14:33.100]   And so partner, you know,
[00:14:33.100 --> 00:14:34.300]   partner marketing was,
[00:14:34.300 --> 00:14:35.740]   they were looking for with, you know,
[00:14:35.740 --> 00:14:37.340]   some of the big game publishers
[00:14:37.340 --> 00:14:40.860]   and game developers was not too far removed
[00:14:40.860 --> 00:14:42.700]   from the kind of work I'd done with,
[00:14:42.700 --> 00:14:44.220]   you know, public relations in the past.
[00:14:44.220 --> 00:14:45.500]   And they liked my writing ability
[00:14:45.500 --> 00:14:46.860]   because they wanted to do,
[00:14:46.860 --> 00:14:49.100]   you know, targeted newsletters
[00:14:49.100 --> 00:14:54.100]   to keep developers up to date on,
[00:14:54.100 --> 00:14:56.820]   you know, what was happening in that realm.
[00:14:56.820 --> 00:15:01.820]   But I felt completely off my skis
[00:15:01.820 --> 00:15:04.340]   when it came to gaming.
[00:15:04.340 --> 00:15:05.740]   I was not a gamer.
[00:15:05.740 --> 00:15:08.340]   Yeah, I'm a very casual gamer,
[00:15:08.340 --> 00:15:09.180]   you might say,
[00:15:09.180 --> 00:15:12.300]   but I knew nothing about the world of,
[00:15:12.300 --> 00:15:14.340]   you know, MMOs and World of Warcraft
[00:15:14.340 --> 00:15:15.540]   and first person shooters.
[00:15:15.540 --> 00:15:17.820]   And that was not my forte.
[00:15:17.820 --> 00:15:19.340]   And it was,
[00:15:19.340 --> 00:15:22.700]   I often felt like I was in over my head,
[00:15:22.700 --> 00:15:23.540]   but every time I did,
[00:15:23.540 --> 00:15:25.540]   I would try to bring myself back to like,
[00:15:25.540 --> 00:15:27.180]   you know, I'm offering something
[00:15:27.180 --> 00:15:28.580]   that's a little bit different
[00:15:28.580 --> 00:15:32.140]   as a complimentary piece to this group.
[00:15:32.140 --> 00:15:34.300]   And these guys that I work with
[00:15:34.300 --> 00:15:36.540]   are classic hardcore gamers, right?
[00:15:36.540 --> 00:15:38.300]   So they've got that piece taken care of.
[00:15:38.300 --> 00:15:40.300]   I just need to focus on what I do well
[00:15:40.300 --> 00:15:45.300]   and add that layer to what they're doing.
[00:15:45.300 --> 00:15:48.460]   But I would urge everybody if they,
[00:15:48.460 --> 00:15:49.540]   to cringe a little bit,
[00:15:49.540 --> 00:15:51.780]   if they ever hear "fake it till you make it."
[00:15:51.780 --> 00:15:53.460]   It's good to have confidence.
[00:15:53.460 --> 00:15:56.540]   It's good to believe that you can problem solve
[00:15:56.540 --> 00:15:59.220]   and fix things maybe that you haven't seen before.
[00:15:59.220 --> 00:16:00.660]   But never, I would say,
[00:16:00.660 --> 00:16:02.780]   never misrepresent who you are
[00:16:02.780 --> 00:16:04.620]   and what your experiences are.
[00:16:04.620 --> 00:16:08.140]   Trying to jump in and do it yourself
[00:16:08.140 --> 00:16:10.180]   and maybe make a mess of things.
[00:16:10.180 --> 00:16:15.020]   - I would just add,
[00:16:15.020 --> 00:16:17.740]   you know, there's something you said at the end there,
[00:16:17.740 --> 00:16:20.740]   Troy, about confidence and belief.
[00:16:20.740 --> 00:16:25.420]   And there's a difference between believing and doing.
[00:16:25.420 --> 00:16:29.100]   You know, I can believe I'm an incredible chef,
[00:16:29.100 --> 00:16:33.940]   but ask me how to make a incredible meal.
[00:16:33.940 --> 00:16:35.660]   And I can't break down the steps
[00:16:35.660 --> 00:16:37.780]   'cause I actually don't know how to do it.
[00:16:37.780 --> 00:16:39.700]   I'm not a very good cook.
[00:16:39.700 --> 00:16:41.540]   I wouldn't know how to tell you to,
[00:16:41.540 --> 00:16:45.380]   I can boil water and things like that.
[00:16:45.380 --> 00:16:48.900]   And I think that the trick is,
[00:16:48.900 --> 00:16:50.660]   especially, and I think in our culture
[00:16:50.660 --> 00:16:52.900]   and maybe in the business culture at large,
[00:16:52.900 --> 00:16:56.980]   there's a real emphasis on confidence and belief.
[00:16:56.980 --> 00:16:58.740]   Believe in yourself, things will come true.
[00:16:58.740 --> 00:17:02.700]   Believe in the three steps to success, they'll come true.
[00:17:02.700 --> 00:17:04.420]   But there's a different type of knowledge
[00:17:04.420 --> 00:17:06.220]   and that's the knowledge of the process
[00:17:06.220 --> 00:17:07.940]   to get to those things.
[00:17:07.940 --> 00:17:09.900]   And so if you ask me, how do I,
[00:17:09.900 --> 00:17:13.220]   Jesse, how do you build a content marketing program
[00:17:13.220 --> 00:17:15.740]   that is effective over a 12-month period?
[00:17:15.740 --> 00:17:17.380]   I can break it down into the steps.
[00:17:17.380 --> 00:17:20.060]   Well, first you wanna take a look at how you're doing now
[00:17:20.060 --> 00:17:24.420]   and audit your current library and its performance.
