
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:03:49.760 --> 00:03:50.680]   So I guess the best proxy
[00:03:50.680 --> 00:03:52.040]   is something like the Barclays aggregate,
[00:03:52.040 --> 00:03:54.160]   which is, you could look at total bond market.
[00:03:54.160 --> 00:03:55.400]   The next one, so John, throw up the chart here.
[00:03:55.400 --> 00:03:56.500]   I got a ton of charts.
[00:03:56.500 --> 00:04:00.700]   The AG, and this is total returns with income reinvested
[00:04:00.700 --> 00:04:01.640]   and yields with bonds,
[00:04:01.640 --> 00:04:03.720]   'cause you can't just look at prices on bonds.
[00:04:03.720 --> 00:04:05.740]   It was down nearly 19% of the lows.
[00:04:05.740 --> 00:04:07.000]   Now we've shot back up.
[00:04:07.000 --> 00:04:08.560]   And these numbers are through
[00:04:08.560 --> 00:04:10.520]   the close of the day on Wednesday.
[00:04:10.520 --> 00:04:12.920]   It shot back up a lot lately as rates have fallen.
[00:04:12.920 --> 00:04:14.040]   So we're still 10% down.
[00:04:14.040 --> 00:04:15.820]   So we're still in a correction there.
[00:04:15.820 --> 00:04:16.660]   Do the next one, John.
[00:04:16.660 --> 00:04:17.480]   30-year treasuries.
[00:04:17.480 --> 00:04:19.440]   TLT, 20 to 30-year treasuries.
[00:04:19.440 --> 00:04:22.760]   At the lows, it was down nearly 50%.
[00:04:22.760 --> 00:04:24.440]   It's still down 37%.
[00:04:24.440 --> 00:04:26.400]   So you've seen a nice snapback rally.
[00:04:26.400 --> 00:04:27.480]   Rates have fallen.
[00:04:27.480 --> 00:04:29.320]   If you've been holding on for the past three or four years,
[00:04:29.320 --> 00:04:30.600]   you're still down a lot.
[00:04:30.600 --> 00:04:31.640]   Next one, IEF.
[00:04:31.640 --> 00:04:33.520]   This is seven to 10-year treasuries.
[00:04:33.520 --> 00:04:35.240]   At the lows, we were down 24%.
[00:04:35.240 --> 00:04:37.960]   We're now down a little less than 17%.
[00:04:37.960 --> 00:04:40.200]   Still pretty good ding for 10-year treasuries.
[00:04:40.200 --> 00:04:42.340]   Last year was the worst year
[00:04:42.340 --> 00:04:44.280]   for 10-year treasuries on history.
[00:04:44.280 --> 00:04:47.240]   Next one, three to seven-year treasuries, IEI.
[00:04:47.240 --> 00:04:48.520]   This is down 9%.
[00:04:48.520 --> 00:04:50.840]   It was down 15% or so.
[00:04:50.840 --> 00:04:52.400]   At the lows, not too bad.
[00:04:52.400 --> 00:04:53.840]   So that's mostly treasuries.
[00:04:53.840 --> 00:04:55.480]   Barclays AG also has some mortgage bonds.
[00:04:55.480 --> 00:04:56.680]   Let's look at corporate bonds.
[00:04:56.680 --> 00:04:57.920]   LQD.
[00:04:57.920 --> 00:05:00.640]   This is the biggest ETF for corporate bonds.
[00:05:00.640 --> 00:05:04.780]   It was down 25% at the lows, now down 12%.
[00:05:04.780 --> 00:05:05.800]   Finally, high-yield bonds.
[00:05:05.800 --> 00:05:07.180]   This one is kind of crazy.
[00:05:07.180 --> 00:05:10.000]   High-yield bonds were only down 17% at the lows,
[00:05:10.000 --> 00:05:12.480]   now down a little less than 2%.
[00:05:12.480 --> 00:05:13.320]   Now, this seems weird
[00:05:13.320 --> 00:05:14.800]   because how could high-yield outperform
[00:05:14.800 --> 00:05:16.920]   these other bond areas because it's more risk?
[00:05:16.920 --> 00:05:20.040]   Well, high-yield acts more like equities than bonds.
[00:05:20.040 --> 00:05:21.080]   And so that's one of the reasons
[00:05:21.080 --> 00:05:23.680]   that we saw high-yield not go down as much
[00:05:23.680 --> 00:05:27.120]   and then also rally a lot more.
[00:05:27.120 --> 00:05:28.460]   You didn't really have spreads blow out.
[00:05:28.460 --> 00:05:29.360]   So something like high-yield
[00:05:29.360 --> 00:05:31.440]   actually is outperforming the bond bear market,
[00:05:31.440 --> 00:05:32.680]   which seems crazy to think about
[00:05:32.680 --> 00:05:34.260]   because usually if there's a bear market,
[00:05:34.260 --> 00:05:35.960]   high-yield is gonna get crushed.
[00:05:35.960 --> 00:05:38.480]   In 2008, it was down 40% or 50%.
[00:05:38.480 --> 00:05:40.960]   Knowing what you know about my risk tolerance,
[00:05:40.960 --> 00:05:44.520]   which bond fund do you think I have the most of
[00:05:44.520 --> 00:05:45.600]   in my portfolio?
[00:05:45.600 --> 00:05:47.560]   You just hold a single Oatly corporate bond
[00:05:47.560 --> 00:05:49.400]   and it's trading for 12 cents on the dollar.
[00:05:49.400 --> 00:05:52.600]   I probably would, but no, it's junk bonds, you know?
[00:05:52.600 --> 00:05:53.880]   Okay, so you're doing pretty well.
[00:05:53.880 --> 00:05:55.200]   And if you're in T-bills,
[00:05:55.200 --> 00:05:57.440]   obviously you didn't have to worry about losses.
[00:05:57.440 --> 00:05:59.200]   If you're in short-term treasuries,
[00:05:59.200 --> 00:06:01.080]   one to three year or something like that,
[00:06:01.080 --> 00:06:03.040]   you really didn't have to worry about losses.
[00:06:03.040 --> 00:06:05.440]   And so it really depends.
[00:06:05.440 --> 00:06:07.560]   How you feel about bonds depends on where you are.
[00:06:07.560 --> 00:06:09.080]   And if you're in zero-coupon bonds,
[00:06:09.080 --> 00:06:12.360]   which is, Duncan, that should be you, zero-coupon bonds,
[00:06:12.360 --> 00:06:14.440]   that we're talking 50 to 60% losses
[00:06:14.440 --> 00:06:16.800]   and they've shot back up, it's still down a lot.
[00:06:16.800 --> 00:06:18.360]   - I like to give those a look.
[00:06:18.360 --> 00:06:19.800]   - But yeah, the total bond market's
[00:06:19.800 --> 00:06:21.880]   still technically in correction territory.
[00:06:21.880 --> 00:06:24.000]   So you've got some work to do.
[00:06:24.000 --> 00:06:25.800]   And that's gonna be made up by rates
[00:06:25.800 --> 00:06:26.800]   would have to fall a lot more
[00:06:26.800 --> 00:06:28.000]   to get out of correction territory
[00:06:28.000 --> 00:06:29.560]   or the yields are higher now,
[00:06:29.560 --> 00:06:31.120]   so you're gonna make it up over the course of,
[00:06:31.120 --> 00:06:32.440]   you're just gonna have to wait.
[00:06:32.440 --> 00:06:34.680]   But it's coming, we're getting there.
[00:06:34.680 --> 00:06:36.120]   Stocks round trip before bonds.
[00:06:36.120 --> 00:06:37.080]   - You have hope.
[00:06:37.080 --> 00:06:38.680]   - Next question.
[00:06:38.680 --> 00:06:40.960]   - Okay, Travis writes in,
[00:06:40.960 --> 00:06:42.000]   "I'm a big fan of the show
[00:06:42.000 --> 00:06:44.360]   "and have been listening for the last two years.
[00:06:44.360 --> 00:06:47.880]   "I'm 26 with a net worth of about $135,000
[00:06:47.880 --> 00:06:49.760]   "and no debt, not to brag.
[00:06:49.760 --> 00:06:52.600]   "I have investments in a Roth IRA and a brokerage account.
[00:06:52.600 --> 00:06:54.800]   "I regularly hear how you and Michael
[00:06:54.800 --> 00:06:56.760]   "are 100% in stocks because you guys
[00:06:56.760 --> 00:06:58.040]   "are still relatively young.
[00:06:58.040 --> 00:06:59.880]   "Middle age is still young, right?"
[00:06:59.880 --> 00:07:00.720]   - Shot's fired.
[00:07:00.720 --> 00:07:03.800]   - "Hearing you guys say this inspired me
[00:07:03.800 --> 00:07:06.040]   "to sell the bond portion of my portfolio,
[00:07:06.040 --> 00:07:07.120]   "which was 10%.
[00:07:07.120 --> 00:07:09.200]   "I invested this in the Q's,
[00:07:09.200 --> 00:07:12.280]   "but 70% of my portfolio is invested in the S&P 500.
[00:07:12.280 --> 00:07:16.120]   "So my current portfolio is 70% S&P,
[00:07:16.120 --> 00:07:19.940]   "20% international stocks, and 10% triple Q.
[00:07:19.940 --> 00:07:22.040]   "Does this allocation make sense?
[00:07:22.040 --> 00:07:25.320]   "I'm relatively young with $73,000 invested in the market
[00:07:25.320 --> 00:07:27.520]   "and don't plan to sell anytime soon.
[00:07:27.520 --> 00:07:31.820]   "Is investing in the Q's and the S&P 500 redundant?
[00:07:31.820 --> 00:07:34.120]   "If the S&P goes up, so will the NASDAQ,
[00:07:34.120 --> 00:07:36.400]   "but the NASDAQ gives me more exposure to tech,
[00:07:36.400 --> 00:07:39.080]   "AI, and the giant innovative juggernaut country.
[00:07:39.080 --> 00:07:40.920]   "Companies."
[00:07:40.920 --> 00:07:43.280]   - So let's play a new round of Ben's favorite game,
[00:07:43.280 --> 00:07:44.660]   Am I Diversified?
[00:07:44.660 --> 00:07:46.160]   - Am I Diversified?
[00:07:46.160 --> 00:07:49.520]   - So 70% in the S&P, 20% international, 10% NASDAQ.
[00:07:49.520 --> 00:07:52.280]   You're diversified, kind of.
[00:07:52.280 --> 00:07:53.840]   Like if we're doing a one to 10 here,
[00:07:53.840 --> 00:07:55.640]   you're at a six maybe.
[00:07:55.640 --> 00:07:58.840]   You have a heady concentration of growth stocks.
[00:07:58.840 --> 00:08:01.080]   And the question is, are you comfortable with that?
[00:08:01.080 --> 00:08:02.040]   I actually wrote a piece this week
[00:08:02.040 --> 00:08:04.360]   called A Short History of NASDAQ 100 Returns.
[00:08:04.360 --> 00:08:05.880]   John, throw the table up here for me
[00:08:05.880 --> 00:08:08.160]   that shows the NASDAQ, S&P, and Russell.
[00:08:08.160 --> 00:08:09.280]   And I looked at these different time frames.
[00:08:09.280 --> 00:08:11.480]   The NASDAQ 100 goes back to late 1985.
[00:08:11.480 --> 00:08:12.840]   So 1986 is the first year.
[00:08:12.840 --> 00:08:15.760]   I looked at these different periods, 1986 to 1990.
[00:08:15.760 --> 00:08:18.440]   And then you had this huge run up in 1991 to 1999.
[00:08:18.440 --> 00:08:21.200]   The NASDAQ 100 was up 38% per year,
[00:08:21.200 --> 00:08:25.640]   up over 1,700% in total, as the S&P was up 440%.
[00:08:25.640 --> 00:08:27.760]   And I compared the small caps here too.
[00:08:27.760 --> 00:08:29.960]   Then you had this period from 2000 to 2011.
[00:08:29.960 --> 00:08:31.720]   So we're looking at a 12 year period
[00:08:31.720 --> 00:08:34.840]   where in total the NASDAQ 100 was down 36%.
[00:08:34.840 --> 00:08:37.220]   S&P was up 7% over that period.
[00:08:37.220 --> 00:08:40.160]   And the Russell 2000 small caps was actually up over 70%.
[00:08:40.160 --> 00:08:43.440]   And then you have the cycle from 2012 to 2023
[00:08:43.440 --> 00:08:45.800]   where the NASDAQ's up 19% per year,
[00:08:45.800 --> 00:08:47.480]   totally outdoes the S&P 500.
[00:08:47.480 --> 00:08:49.800]   So the way I like to think about it is,
[00:08:49.800 --> 00:08:51.920]   and by the way, these start and end dates are cherry picked.
[00:08:51.920 --> 00:08:53.360]   I did this for a reason,
[00:08:53.360 --> 00:08:55.440]   but I think it's helpful for a question like this.
[00:08:55.440 --> 00:08:57.360]   The NASDAQ 100 is the S&P on steroids.
[00:08:57.360 --> 00:08:59.240]   It's higher highs and lower lows.
[00:08:59.240 --> 00:09:02.000]   Both indexes are concentrated
[00:09:02.000 --> 00:09:04.520]   more in large cap growth stocks,
[00:09:04.520 --> 00:09:07.380]   but the NASDAQ is so on a much bigger scale.
[00:09:07.380 --> 00:09:11.420]   So the S&P 500, the top 10 stocks make up 30% of the total.
[00:09:11.420 --> 00:09:13.980]   For the NASDAQ 100, it's more like 50%.
[00:09:13.980 --> 00:09:16.080]   So a lot more concentration,
[00:09:16.080 --> 00:09:17.100]   a lot more bang for your buck.
[00:09:17.100 --> 00:09:18.380]   The losses are gonna be bigger.
[00:09:18.380 --> 00:09:21.200]   The gains tend to be bigger as well.
[00:09:21.200 --> 00:09:24.800]   The question is, can you stick with a strategy
[00:09:24.800 --> 00:09:26.460]   of investing in large cap growth stocks?
[00:09:26.460 --> 00:09:28.780]   I think it's probably gonna be an okay strategy
[00:09:28.780 --> 00:09:30.540]   over the longterm, but can you deal with the time
[00:09:30.540 --> 00:09:32.460]   when that strategy doesn't work?
[00:09:32.460 --> 00:09:34.840]   Because looking at the last 10 years or so,
[00:09:34.840 --> 00:09:37.160]   you'd look back and go, why would I invest in anything else?
[00:09:37.160 --> 00:09:38.640]   This makes no sense.
[00:09:38.640 --> 00:09:40.280]   We don't have to go back that far in history
[00:09:40.280 --> 00:09:44.120]   to find a period where this strategy didn't outperform.
[00:09:44.120 --> 00:09:48.120]   John, chart on again, asset class returns, 1999 to 2009.
[00:09:48.120 --> 00:09:49.680]   So this is from the end of 1999.
[00:09:49.680 --> 00:09:52.280]   So the first decade of this century,
[00:09:52.280 --> 00:09:57.200]   NASDAQ 100 in total over this 10-year period was down 48%.
[00:09:57.200 --> 00:09:59.480]   S&P had a lost decade as well, down about 10%.
[00:09:59.480 --> 00:10:02.240]   In that same time period, mid-caps were up 85%.
[00:10:02.240 --> 00:10:04.060]   Small-caps were up 85%.
[00:10:04.060 --> 00:10:05.680]   International stocks were up almost 20%.
[00:10:05.680 --> 00:10:08.320]   Emerging markets were up 160%.
[00:10:08.320 --> 00:10:10.320]   So all of these areas that have underperformed
[00:10:10.320 --> 00:10:13.640]   in the last decade or so outperformed the NASDAQ
[00:10:13.640 --> 00:10:15.840]   by a lot in the first decade of the century.
[00:10:15.840 --> 00:10:17.080]   John, throw the next one up.
[00:10:17.080 --> 00:10:18.680]   This is the following.
[00:10:18.680 --> 00:10:21.920]   Give me a, John, can you go back and forth a few times?
[00:10:21.920 --> 00:10:24.280]   See, that one, there we go.
[00:10:24.280 --> 00:10:25.520]   Now stick on this one.
[00:10:25.520 --> 00:10:26.360]   You can see the difference.
[00:10:26.360 --> 00:10:28.540]   We went worst to first for the NASDAQ 100,
[00:10:28.540 --> 00:10:31.060]   and we went first to worst for emerging markets.
[00:10:31.060 --> 00:10:32.480]   Small-caps and mid-caps actually did okay
[00:10:32.480 --> 00:10:34.760]   for both of the first two decades of the century.
[00:10:34.760 --> 00:10:37.120]   S&P had a strong comeback as well.
[00:10:37.120 --> 00:10:40.460]   So I think this is a, I love showing this example
[00:10:40.460 --> 00:10:42.440]   because it shows, proves the power of diversification
[00:10:42.440 --> 00:10:45.240]   as a risk mitigation strategy and not going to extremes.
[00:10:45.240 --> 00:10:47.000]   Those extremes are really fun
[00:10:47.000 --> 00:10:48.360]   when the NASDAQ 100 is up a lot,
[00:10:48.360 --> 00:10:52.200]   like it has been for the past 12, 13, 14 years.
[00:10:52.200 --> 00:10:54.040]   But you had that 12 or 13-year period
[00:10:54.040 --> 00:10:57.280]   to start out the decade where the NASDAQ got just crushed
[00:10:57.280 --> 00:10:58.940]   coming out of the dot-com bubble.
[00:11:00.000 --> 00:11:02.100]   Obviously, it should be noted diversification isn't perfect.
[00:11:02.100 --> 00:11:04.220]   When you diversify, you're guaranteed to hold the losers,
[00:11:04.220 --> 00:11:05.420]   but you're also guaranteed to hold the winners.
[00:11:05.420 --> 00:11:07.620]   The point is, it blunts the impact of the losers.
[00:11:07.620 --> 00:11:09.820]   So you're not just getting crushed.
[00:11:09.820 --> 00:11:11.260]   So if you can stick with a strategy
[00:11:11.260 --> 00:11:13.500]   that's gonna underperform by a lot at certain periods,
[00:11:13.500 --> 00:11:14.440]   that's fine.
[00:11:14.440 --> 00:11:15.620]   I think diversification helps it.
[00:11:15.620 --> 00:11:17.700]   So when you have those periods of underperformance,
[00:11:17.700 --> 00:11:19.580]   you also have something else that lifts it up a little bit
[00:11:19.580 --> 00:11:20.420]   and you can rebalance.
[00:11:20.420 --> 00:11:22.700]   And it's kind of a pick-your-poison kind of thing.
[00:11:22.700 --> 00:11:24.780]   You could invest in large-cap growth stocks like the S&P
[00:11:24.780 --> 00:11:25.980]   and stick with it.
[00:11:25.980 --> 00:11:27.260]   I'm sure it'd be a pretty decent strategy.
[00:11:27.260 --> 00:11:29.060]   It has been for the past 100 years or so.
[00:11:29.060 --> 00:11:30.860]   It's just, can you stick with it
[00:11:30.860 --> 00:11:33.140]   when it's going to underperform?
[00:11:33.140 --> 00:11:33.980]   And it will at some point.
[00:11:33.980 --> 00:11:36.220]   I don't know when, but it's going to.
[00:11:36.220 --> 00:11:37.260]   - And just for the record,
[00:11:37.260 --> 00:11:39.700]   when you and Michael talk about being 100% stocks,
[00:11:39.700 --> 00:11:41.340]   you're talking about your retirement.
[00:11:41.340 --> 00:11:43.020]   - Yeah, we're talking about retirement.
[00:11:43.020 --> 00:11:45.020]   I also have a lot of...
[00:11:45.020 --> 00:11:46.860]   I mentioned this from a barbell person.
[00:11:46.860 --> 00:11:50.620]   I have plenty of liquid cash on hand for other stuff,
[00:11:50.620 --> 00:11:51.800]   and that's what allows me
[00:11:51.800 --> 00:11:53.700]   to leave that retirement stuff alone.
[00:11:53.700 --> 00:11:54.980]   So yeah, you're right.
[00:11:54.980 --> 00:11:58.060]   It's 100% of stocks for things like retirement accounts,
[00:11:58.060 --> 00:12:00.040]   not stuff that I need to spend on
[00:12:00.040 --> 00:12:02.420]   that's going to be in the near intermediate term.
[00:12:02.420 --> 00:12:03.260]   - Right.
[00:12:03.260 --> 00:12:05.780]   You have to be crazy to do that, right?
[00:12:05.780 --> 00:12:06.780]   - Yeah.
[00:12:06.780 --> 00:12:09.460]   You're what, 115% in stocks?
[00:12:09.460 --> 00:12:10.700]   - Probably.
[00:12:10.700 --> 00:12:11.980]   - All right.
[00:12:11.980 --> 00:12:12.820]   - Okay. - Next question.
[00:12:12.820 --> 00:12:14.940]   - Up next, we have a question from Chris.
[00:12:14.940 --> 00:12:17.420]   What would you advise as an alternative
[00:12:17.420 --> 00:12:20.080]   to getting on the real estate ladder,
[00:12:20.080 --> 00:12:21.980]   saving and waiting for lower interest rates
[00:12:21.980 --> 00:12:23.060]   or investing in the market
[00:12:23.060 --> 00:12:25.580]   until you can put down a larger down payment?
[00:12:25.580 --> 00:12:26.420]   - All right.
[00:12:26.420 --> 00:12:27.240]   Each week, there's a question
[00:12:27.240 --> 00:12:29.020]   where I kind of do a deeper dive than usual.
[00:12:29.020 --> 00:12:30.740]   This is my deep dive one.
[00:12:30.740 --> 00:12:33.220]   The thing is, offering advice on something like a home
[00:12:33.220 --> 00:12:35.300]   is even harder than offering someone advice,
[00:12:35.300 --> 00:12:37.620]   personalized advice on your portfolio,
[00:12:37.620 --> 00:12:39.940]   because there's so many idiosyncratic risks.
[00:12:39.940 --> 00:12:40.940]   Where you live,
[00:12:40.940 --> 00:12:42.940]   what the local real estate market looks like,
[00:12:42.940 --> 00:12:44.140]   the number of houses that are available
[00:12:44.140 --> 00:12:45.620]   for sale and the supply,
[00:12:45.620 --> 00:12:47.540]   like your tastes and preferences for a house,
[00:12:47.540 --> 00:12:49.860]   your financial situation, your budget, all these things.
[00:12:49.860 --> 00:12:51.220]   So I'm gonna look at this
[00:12:51.220 --> 00:12:52.820]   from a perspective of what would I do
[00:12:52.820 --> 00:12:55.020]   if I was forced to buy a house right now?
[00:12:55.020 --> 00:12:56.360]   I have a career change.
[00:12:56.360 --> 00:12:59.820]   I have to move, family, whatever the reason is.
[00:12:59.820 --> 00:13:03.280]   In 2017, when we had my twins,
[00:13:03.280 --> 00:13:04.620]   we could have made it work, I guess,
[00:13:04.620 --> 00:13:07.420]   but our old house, it wasn't set up for twins.
[00:13:07.420 --> 00:13:10.180]   We had two bedrooms upstairs and two bedrooms downstairs,
[00:13:10.180 --> 00:13:11.380]   and we had an older daughter as well.
[00:13:11.380 --> 00:13:14.180]   And so the layout of the house just never would have worked.
[00:13:14.180 --> 00:13:15.760]   For the first month we were there,
[00:13:15.760 --> 00:13:19.020]   we had the twins in cribs sleeping in my office
[00:13:19.020 --> 00:13:20.900]   because it was on the same floor.
[00:13:20.900 --> 00:13:22.140]   So we had to move, we had to get a bigger house.
[00:13:22.140 --> 00:13:24.020]   So we were kind of forced to do it, right?
[00:13:24.020 --> 00:13:24.860]   That's what happens.
[00:13:24.860 --> 00:13:27.160]   Okay, housing is so unaffordable right now
[00:13:27.160 --> 00:13:28.040]   and no one's ever gonna move again,
[00:13:28.040 --> 00:13:29.760]   but people are going to because life gets in the way.
[00:13:29.760 --> 00:13:32.840]   So I'm looking at it if that was my situation
[00:13:32.840 --> 00:13:34.040]   'cause I can't look at it from other people's,
[00:13:34.040 --> 00:13:35.440]   this is just me, okay?
[00:13:35.440 --> 00:13:39.280]   Activity in the housing sector is down,
[00:13:39.280 --> 00:13:40.900]   but there's still activity happening.
