
[00:00:00.000 --> 00:00:02.520]   (upbeat music)
[00:04:21.260 --> 00:04:23.600]   so what should we do about it?
[00:04:23.600 --> 00:04:25.440]   All right, so that's my goal.
[00:04:25.440 --> 00:04:27.760]   So let's start with this first point,
[00:04:27.760 --> 00:04:29.680]   the hyperactive hive mind.
[00:04:29.680 --> 00:04:32.240]   So the name of my book was "A World Without Email,"
[00:04:32.240 --> 00:04:37.240]   and I got any number of seemingly clever notes from people,
[00:04:37.240 --> 00:04:41.920]   often in response to, let's say, a mailing list,
[00:04:41.920 --> 00:04:43.480]   mailing from my mailing list, where they would say,
[00:04:43.480 --> 00:04:46.760]   "Ha, I'm reading an email from you,
[00:04:46.760 --> 00:04:50.360]   "and you are saying we should have no email in the world.
[00:04:50.360 --> 00:04:51.600]   "Gotcha," right?
[00:04:51.600 --> 00:04:53.600]   They're joking, but I would get that comment a lot,
[00:04:53.600 --> 00:04:55.120]   like, "How ironic is this?"
[00:04:55.120 --> 00:04:56.880]   And this is where I need to clarify
[00:04:56.880 --> 00:04:59.920]   that the issue that I come after in that book
[00:04:59.920 --> 00:05:02.480]   is not email by itself.
[00:05:02.480 --> 00:05:06.420]   No particular beef with email as a technology.
[00:05:06.420 --> 00:05:08.200]   The actual villain of that book,
[00:05:08.200 --> 00:05:11.140]   the thing I think we should have banished more
[00:05:11.140 --> 00:05:12.680]   from our world is what I dubbed
[00:05:12.680 --> 00:05:16.060]   the hyperactive hive mind workflow.
[00:05:16.060 --> 00:05:18.600]   Now, this is not an elegant title.
[00:05:18.600 --> 00:05:19.700]   I couldn't call the book
[00:05:19.700 --> 00:05:21.920]   "A World Without the Hyperactive Hive Mind Workflow,"
[00:05:21.920 --> 00:05:23.600]   but that's probably what I should have named it
[00:05:23.600 --> 00:05:26.320]   because that is accurately what the book is really about.
[00:05:26.320 --> 00:05:29.420]   So what is this thing, the hyperactive hive mind workflow?
[00:05:29.420 --> 00:05:31.560]   It is a means of collaboration
[00:05:31.560 --> 00:05:36.160]   in which the bulk of your collaboration occurs
[00:05:36.160 --> 00:05:41.160]   with ad hoc, unscheduled digital messages.
[00:05:41.160 --> 00:05:44.940]   So we're trying to figure something out.
[00:05:44.940 --> 00:05:46.780]   I'll send you a message, you'll send me one back,
[00:05:46.780 --> 00:05:48.280]   I'll bounce it back to you.
[00:05:48.280 --> 00:05:50.600]   So maybe it's, you know,
[00:05:50.600 --> 00:05:54.460]   Jesse and I scrambling over the furor created
[00:05:54.460 --> 00:05:57.500]   when we mixed up Brandon Sanderson with Pat Rufus,
[00:05:57.500 --> 00:05:58.580]   and maybe I sent him an email,
[00:05:58.580 --> 00:05:59.660]   "Hey, what should we do about this?"
[00:05:59.660 --> 00:06:00.540]   He sends one back, like,
[00:06:00.540 --> 00:06:01.860]   "Well, maybe we should meet about it."
[00:06:01.860 --> 00:06:03.780]   He's like, "Well, what about these times?"
[00:06:03.780 --> 00:06:05.220]   You're just sending messages back and forth.
[00:06:05.220 --> 00:06:06.060]   They're ad hoc,
[00:06:06.060 --> 00:06:07.460]   so it's not like you had a particular plan.
[00:06:07.460 --> 00:06:08.300]   It's just in the moment,
[00:06:08.300 --> 00:06:09.940]   let me send this message, and they're unscheduled.
[00:06:09.940 --> 00:06:12.540]   So there's not like a particular time
[00:06:12.540 --> 00:06:15.000]   when this communication is going to happen.
[00:06:15.000 --> 00:06:19.140]   Email made the hyperactive hive mind workflow possible,
[00:06:19.140 --> 00:06:24.700]   but two key points here, it doesn't make it inevitable.
[00:06:24.700 --> 00:06:26.840]   So having email around makes it possible
[00:06:26.840 --> 00:06:28.600]   for you to do ad hoc back and forth messaging
[00:06:28.600 --> 00:06:29.700]   as the main way that you coordinate,
[00:06:29.700 --> 00:06:31.320]   but it doesn't mean that's the way you have to.
[00:06:31.320 --> 00:06:33.820]   And two, once that became dominant,
[00:06:33.820 --> 00:06:36.620]   other tools came along that made it even easier
[00:06:36.620 --> 00:06:38.580]   to engage in the hyperactive hive mind workflow.
[00:06:38.580 --> 00:06:41.020]   So you got, for example, instant messenger tools
[00:06:41.020 --> 00:06:43.660]   like Slack, like WhatsApp,
[00:06:43.660 --> 00:06:45.860]   they all are enabling the same workflow.
[00:06:45.860 --> 00:06:47.700]   And it's this hyperactive hive mind workflow
[00:06:47.700 --> 00:06:50.160]   that I want to put our attention on.
[00:06:50.160 --> 00:06:52.880]   So this brings us to the second point,
[00:06:52.880 --> 00:06:55.300]   what's wrong with the hyperactive hive mind workflow?
[00:06:55.300 --> 00:06:59.220]   Well, let me start by saying in the abstract, nothing.
[00:07:00.420 --> 00:07:04.060]   It's actually a very natural way to coordinate.
[00:07:04.060 --> 00:07:07.540]   It is in a pre-digital age,
[00:07:07.540 --> 00:07:10.800]   the primary way that human beings work together.
[00:07:10.800 --> 00:07:15.920]   If there was three of you out hunting a mastodon,
[00:07:15.920 --> 00:07:18.880]   it's a hundred thousand years ago,
[00:07:18.880 --> 00:07:21.060]   you would coordinate using the hyperactive hive mind workflow
[00:07:21.060 --> 00:07:23.180]   it'd be ad hoc back and forth, unscheduled messages.
[00:07:23.180 --> 00:07:24.660]   Hey, you come over here, stop there.
[00:07:24.660 --> 00:07:25.500]   I think he's over here.
[00:07:25.500 --> 00:07:26.700]   You go around that way.
[00:07:26.700 --> 00:07:28.860]   It's a natural way to human beings collaborate.
[00:07:28.860 --> 00:07:30.300]   So there's nothing fundamentally wrong with it.
[00:07:30.300 --> 00:07:31.540]   It's very natural.
[00:07:31.540 --> 00:07:32.980]   It's also quite flexible, right?
[00:07:32.980 --> 00:07:34.940]   You have one tool, one communication tool.
[00:07:34.940 --> 00:07:36.580]   You figure things out on the fly.
[00:07:36.580 --> 00:07:38.260]   There's very little overhead,
[00:07:38.260 --> 00:07:40.740]   very little predetermination required
[00:07:40.740 --> 00:07:41.620]   to figure out how to get things done.
[00:07:41.620 --> 00:07:43.140]   We'd sort of rock and roll and get things done.
[00:07:43.140 --> 00:07:46.080]   So abstractly speaking, there's nothing particularly wrong
[00:07:46.080 --> 00:07:47.760]   with this mode of collaboration.
[00:07:47.760 --> 00:07:51.960]   The issue is that it doesn't scale.
[00:07:51.960 --> 00:07:56.360]   So email, the arrival of email made it possible,
[00:07:56.360 --> 00:07:59.980]   made it possible for very large groups of people
[00:07:59.980 --> 00:08:02.380]   to coordinate with each other on a large number of things,
[00:08:02.380 --> 00:08:04.420]   all using this hyperactive hive mind.
[00:08:04.420 --> 00:08:06.260]   Because now with almost no friction,
[00:08:06.260 --> 00:08:08.860]   I can shoot off a message to almost anyone in my organization
[00:08:08.860 --> 00:08:11.220]   almost any of our clients, any of our contractors.
[00:08:11.220 --> 00:08:14.180]   We have this very low friction simplified
[00:08:14.180 --> 00:08:15.840]   way of communicating.
[00:08:15.840 --> 00:08:18.720]   It is in the scaling that the hyperactive hive mind
[00:08:18.720 --> 00:08:23.460]   began to weave its web of negative implications
[00:08:23.460 --> 00:08:24.340]   in the modern office.
[00:08:24.340 --> 00:08:25.660]   And here's why.
[00:08:25.660 --> 00:08:28.300]   Let's walk through this thought experiment.
[00:08:28.300 --> 00:08:30.620]   If I work with one other person
[00:08:30.620 --> 00:08:32.700]   and we're working on one thing
[00:08:32.700 --> 00:08:34.220]   and we're not in the same room,
[00:08:34.220 --> 00:08:37.540]   going back and forth with unscheduled email messages
[00:08:37.540 --> 00:08:40.260]   is a perfectly reasonable way for us to coordinate.
[00:08:40.260 --> 00:08:41.380]   All right, well, did you get this?
[00:08:41.380 --> 00:08:42.220]   Should we meet?
[00:08:42.220 --> 00:08:43.040]   Well, when can you meet?
[00:08:43.040 --> 00:08:43.880]   What do you think about this?
[00:08:43.880 --> 00:08:44.700]   We could go back and forth.
[00:08:44.700 --> 00:08:48.100]   It's a perfectly reasonable way for us to coordinate.
[00:08:48.100 --> 00:08:50.980]   So let's say a typical thing,
[00:08:50.980 --> 00:08:52.020]   just so we can use round numbers.
[00:08:52.020 --> 00:08:53.060]   So we want to coordinate about,
[00:08:53.060 --> 00:08:56.160]   it's going to require about 10 back and forth messages.
[00:08:56.160 --> 00:08:57.000]   That's fine.
[00:08:57.000 --> 00:08:58.700]   10 back and forth messages over the course of a day or two,
[00:08:58.700 --> 00:08:59.860]   no big deal.
[00:08:59.860 --> 00:09:01.540]   Now imagine like the typical knowledge worker,
[00:09:01.540 --> 00:09:04.420]   we've now scaled up the number of people we work with
[00:09:04.420 --> 00:09:05.760]   and the number of things we work on.
[00:09:05.760 --> 00:09:08.140]   And now we have 10 different things that are going on.
[00:09:08.140 --> 00:09:09.220]   A big project over here,
[00:09:09.220 --> 00:09:11.060]   a report that has to get to a client,
[00:09:11.060 --> 00:09:13.220]   trying to reschedule a visit with a candidate
[00:09:13.220 --> 00:09:14.940]   that's coming in to interview.
[00:09:14.940 --> 00:09:16.780]   We're trying to figure out a problem,
[00:09:16.780 --> 00:09:18.620]   working back and forth with facilities
[00:09:18.620 --> 00:09:20.780]   because there's something that has to be repaired.
[00:09:20.780 --> 00:09:22.660]   So we have like 10 different things going on.
[00:09:22.660 --> 00:09:23.900]   Each of them are being worked out
[00:09:23.900 --> 00:09:25.820]   with the hyperactive hive mind workflow.
[00:09:25.820 --> 00:09:27.040]   Each of them on average,
[00:09:27.040 --> 00:09:29.400]   maybe it's going to require about 10 back and forth messages
[00:09:29.400 --> 00:09:30.380]   to figure out.
[00:09:30.380 --> 00:09:33.400]   Each of them on average is relatively time sensitive.
[00:09:33.400 --> 00:09:36.320]   We need to get a resolution in the next day or two.
[00:09:36.320 --> 00:09:38.800]   So we have 10 messages for each of these things,
[00:09:38.800 --> 00:09:41.320]   each of which needs to be seen, processed,
[00:09:41.320 --> 00:09:43.540]   and replied to within the next day or two.
[00:09:43.540 --> 00:09:46.720]   Let's multiply these numbers through.
[00:09:46.720 --> 00:09:47.920]   10 things, 10 messages,
[00:09:47.920 --> 00:09:50.800]   that's a hundred total messages that have to be seen,
[00:09:50.800 --> 00:09:53.720]   received, and replied to all within a day or two.
[00:09:54.800 --> 00:09:57.500]   This is where we begin to get into trouble
[00:09:57.500 --> 00:09:58.700]   in the modern workplace,
[00:09:58.700 --> 00:10:01.440]   because now if there's going to be a hundred messages,
[00:10:01.440 --> 00:10:03.340]   I'm going to have to get through each of them
[00:10:03.340 --> 00:10:05.140]   in a relatively timely fashion.
[00:10:05.140 --> 00:10:08.180]   In the next day or so, there is no alternative for me,
[00:10:08.180 --> 00:10:09.880]   but to constantly check
[00:10:09.880 --> 00:10:12.040]   whatever communication channel we're using.
[00:10:12.040 --> 00:10:14.820]   If it's an email firm, I'm always in my inbox.
[00:10:14.820 --> 00:10:17.420]   If we're a Slack firm, I have to keep checking Slack.
[00:10:17.420 --> 00:10:18.620]   And the reason why I have to do this
[00:10:18.620 --> 00:10:20.780]   is not because I'm lazy, not because I'm bad at tools,
[00:10:20.780 --> 00:10:22.600]   but because there's a hundred messages
[00:10:22.600 --> 00:10:23.920]   that are going to have to be hit back
[00:10:23.920 --> 00:10:25.620]   over that virtual ping pong net
[00:10:25.620 --> 00:10:26.940]   pretty quickly after they arrive.
[00:10:26.940 --> 00:10:28.880]   So I have to check constantly.
[00:10:28.880 --> 00:10:33.480]   And the data on this shows this is exactly what we do.
[00:10:33.480 --> 00:10:36.540]   In my book, I talk about a really good comprehensive dataset
[00:10:36.540 --> 00:10:39.140]   from the software company RescueTime.
[00:10:39.140 --> 00:10:41.580]   They studied tens of thousands of knowledge workers
[00:10:41.580 --> 00:10:44.140]   and found that they were checking inboxes on average
[00:10:44.140 --> 00:10:46.860]   once every six minutes.
[00:10:46.860 --> 00:10:48.120]   It's required.
[00:10:48.120 --> 00:10:49.500]   If you have hundreds of messages
[00:10:49.500 --> 00:10:50.560]   that are going to have to be seen,
[00:10:50.560 --> 00:10:51.940]   each of which is going to have to be responded to
[00:10:51.940 --> 00:10:55.940]   relatively quickly, just so progress can be made
[00:10:55.940 --> 00:10:58.460]   on the various projects you're working on.
[00:10:58.460 --> 00:11:00.100]   All right, so now we have a situation
[00:11:00.100 --> 00:11:02.660]   where we have to check an inbox or a chat channel
[00:11:02.660 --> 00:11:04.700]   once every six minutes,
[00:11:04.700 --> 00:11:07.460]   because this is the only way now work is going to unfold.
[00:11:07.460 --> 00:11:12.460]   Every one of those checks induces a cognitive context shift.
[00:11:12.460 --> 00:11:16.540]   You see an inbox full of information,
[00:11:16.540 --> 00:11:18.780]   different than what you're primarily working on,
[00:11:18.780 --> 00:11:20.100]   a lot of which is urgent,
[00:11:20.100 --> 00:11:22.220]   all of which is tied to specific individuals
[00:11:22.220 --> 00:11:23.660]   that need things from you.
[00:11:23.660 --> 00:11:26.660]   That is a arresting context shift.
[00:11:26.660 --> 00:11:30.300]   Your brain begins to immediately shift over its context
[00:11:30.300 --> 00:11:32.740]   to those things you see in your inbox.
[00:11:32.740 --> 00:11:34.220]   Now, the issue is you're just checking your inbox
[00:11:34.220 --> 00:11:35.380]   real quick because you're seeing,
[00:11:35.380 --> 00:11:37.540]   hey, did the reply come back yet from Jesse
[00:11:37.540 --> 00:11:39.380]   about when we're going to set up our next meeting?
[00:11:39.380 --> 00:11:41.460]   So you pretty quickly try to bring your attention back
[00:11:41.460 --> 00:11:42.300]   to what you're doing,
[00:11:42.300 --> 00:11:44.780]   but you've already induced that context shift.
[00:11:44.780 --> 00:11:46.980]   That has a cost.
[00:11:46.980 --> 00:11:50.060]   Your cognitive capacity is going to be reduced
[00:11:50.060 --> 00:11:53.060]   and for a while after that check,
[00:11:53.060 --> 00:11:54.740]   10, 15 minutes after that check,
[00:11:54.740 --> 00:11:57.700]   you're still going to have a reduced cognitive capacity
[00:11:57.700 --> 00:12:00.620]   as your brain is now in this intermediate state
[00:12:00.620 --> 00:12:02.100]   between what you were focusing on before
[00:12:02.100 --> 00:12:03.780]   and what you just saw, and then you stopped looking at that.
[00:12:03.780 --> 00:12:05.440]   You tried to go back to the main thing.
[00:12:05.440 --> 00:12:07.740]   You have what's called attention residue.
[00:12:07.740 --> 00:12:10.340]   Cognitive capacity is reduced.
[00:12:10.340 --> 00:12:12.180]   Not only that,
[00:12:12.180 --> 00:12:13.820]   but you're going to get a low grade sense of anxiety
[00:12:13.820 --> 00:12:17.260]   because you see all of these unresolved tasks
[00:12:17.260 --> 00:12:19.020]   in that inbox, all tied to people.
[00:12:19.020 --> 00:12:20.980]   We take seriously requests from people
[00:12:20.980 --> 00:12:23.860]   and you get an overall fatigue.
[00:12:23.860 --> 00:12:26.020]   This is this burnout effect that office workers feel
[00:12:26.020 --> 00:12:27.300]   whereby two in the afternoon,
[00:12:27.300 --> 00:12:30.260]   they're just done trying to do anything hard
[00:12:30.260 --> 00:12:31.460]   because they burnt out their brain,
[00:12:31.460 --> 00:12:32.980]   shifting those contexts back and forth.
[00:12:32.980 --> 00:12:36.160]   It's the shifts that kill you, the shifts that kill you.
[00:12:36.160 --> 00:12:40.320]   So we've created a hyperactive hive mind scaled up,
[00:12:40.320 --> 00:12:42.900]   creates this need to have to check inboxes or channels
[00:12:42.900 --> 00:12:45.140]   all the time because you have a hundred messages a day
[00:12:45.140 --> 00:12:46.980]   that you have to hit back over the ping pong fence.
[00:12:46.980 --> 00:12:49.460]   You can't wait four hours to do that.
[00:12:49.460 --> 00:12:52.660]   And all those context shifts completely fry our brain.
[00:12:52.660 --> 00:12:55.620]   And so it's misery making, it's fatiguing,
[00:12:55.620 --> 00:12:57.860]   it's anxiety producing, and we get a lot less done.
[00:12:57.860 --> 00:13:00.740]   So it's a huge problem that we try to coordinate
[00:13:00.740 --> 00:13:03.460]   so much work with the hyperactive hive mind workflow,
[00:13:03.460 --> 00:13:05.300]   not because it doesn't make sense, it's very flexible,
[00:13:05.300 --> 00:13:07.140]   but because it doesn't scale.
[00:13:07.140 --> 00:13:09.740]   At scale, it requires constant shifts
[00:13:09.740 --> 00:13:12.780]   and our brains simply can't do that.
[00:13:12.780 --> 00:13:16.020]   So if the hyperactive hive mind is so bad,
[00:13:16.020 --> 00:13:18.820]   this brings us to our third point, why is it so common?
[00:13:18.820 --> 00:13:21.340]   Well, I looked into this in my book
[00:13:21.340 --> 00:13:23.380]   and in my New Yorker reporting,
[00:13:23.380 --> 00:13:25.100]   and here's the story I uncovered.
[00:13:25.100 --> 00:13:28.460]   It is largely accidental.
[00:13:28.460 --> 00:13:32.960]   No one ever said coordinating all of our work
[00:13:32.960 --> 00:13:34.940]   with these rapid back and forth unscheduled messages
[00:13:34.940 --> 00:13:36.820]   is going to make us more productive.
[00:13:36.820 --> 00:13:38.140]   No one ever said, look, there's going to be
[00:13:38.140 --> 00:13:40.320]   some sacrifices to this,
[00:13:40.320 --> 00:13:41.620]   but it's going to be the right way to work.
[00:13:41.620 --> 00:13:43.660]   It's going to unlock new levels of production.
[00:13:43.660 --> 00:13:45.380]   No one ever thought that or said that.
[00:13:45.380 --> 00:13:47.460]   We stumbled into this way of working
[00:13:47.460 --> 00:13:49.820]   and here's how it largely unfolded.
[00:13:49.820 --> 00:13:53.580]   In the 1990s, email made a rapid move
[00:13:53.580 --> 00:13:54.720]   through the front office.
[00:13:54.720 --> 00:13:58.180]   That is when most businesses that have standard
[00:13:58.180 --> 00:14:00.700]   computer cubicle style knowledge work,
[00:14:00.700 --> 00:14:04.220]   adopted email and began to use it extensively.
[00:14:04.220 --> 00:14:08.620]   And the reason they did, again, I went back to the archives,
[00:14:08.620 --> 00:14:10.420]   I was looking at the New York Times business section,
[00:14:10.420 --> 00:14:12.560]   I was looking at articles in other technology magazines,
[00:14:12.560 --> 00:14:15.180]   trying to document, look at the documents
[00:14:15.180 --> 00:14:17.100]   of how people were talking about email
[00:14:17.100 --> 00:14:18.940]   when it first spread in the 90s.
[00:14:18.940 --> 00:14:21.420]   The reason why email spread is not because they said,
[00:14:21.420 --> 00:14:23.420]   we will have this utopia where we can communicate
[00:14:23.420 --> 00:14:25.300]   with each other all the time.
[00:14:25.300 --> 00:14:30.060]   It was because it was replacing three existing tools,
[00:14:30.060 --> 00:14:33.800]   fax machines, voicemails, and interoffice memos.
[00:14:33.800 --> 00:14:37.480]   It was a better version of those three tools,
[00:14:37.480 --> 00:14:40.680]   which were very popularly used in the decades
[00:14:40.680 --> 00:14:42.980]   leading up to the arrival of email.
[00:14:42.980 --> 00:14:46.260]   And email was unquestionably a better way
[00:14:46.260 --> 00:14:48.260]   of implementing that communication.
[00:14:48.260 --> 00:14:50.940]   Attaching a file is much better than faxing,
[00:14:50.940 --> 00:14:52.700]   sending an email is almost always much better
[00:14:52.700 --> 00:14:54.340]   than leaving a voicemail that requires someone
[00:14:54.340 --> 00:14:57.520]   to type in a code and listen to you actually talking.
[00:14:57.520 --> 00:15:00.700]   Sending a CC message about the new parking policy
[00:15:00.700 --> 00:15:04.780]   to the whole office is clearly much more efficient
[00:15:04.780 --> 00:15:06.020]   than having to print that out
[00:15:06.020 --> 00:15:08.520]   and put it in everyone's mailboxes.
[00:15:08.520 --> 00:15:09.760]   So it was solving a real problem,
[00:15:09.760 --> 00:15:12.520]   which was there is asynchronous communication that existed.
[00:15:12.520 --> 00:15:13.980]   Those three tools implemented it.
[00:15:13.980 --> 00:15:16.840]   Email was cheaper, had more features, and was faster.
[00:15:16.840 --> 00:15:17.900]   That's why it spread.
[00:15:17.900 --> 00:15:21.460]   Once it was in people's offices though,
[00:15:21.460 --> 00:15:23.160]   once people had those addresses,
[00:15:23.160 --> 00:15:24.680]   once the friction was removed
[00:15:24.680 --> 00:15:27.160]   for any interpersonal communication,
[00:15:27.160 --> 00:15:31.700]   the hyperactive Hivemind workflow emerged naturally,
[00:15:31.700 --> 00:15:33.540]   not by choice, but naturally.
[00:15:33.540 --> 00:15:34.660]   And why did it emerge?
[00:15:34.660 --> 00:15:35.700]   Well, this gets complicated,
[00:15:35.700 --> 00:15:36.900]   but here's just a summary of it.
[00:15:36.900 --> 00:15:39.940]   It emerged because we had an ethic of autonomy
[00:15:41.380 --> 00:15:43.240]   in the context of knowledge work.
[00:15:43.240 --> 00:15:44.920]   We had an ethic that in knowledge work,
[00:15:44.920 --> 00:15:47.040]   it's up to individuals to figure out
[00:15:47.040 --> 00:15:48.460]   how to organize their work.
[00:15:48.460 --> 00:15:51.960]   Productivity is personal, we said.
[00:15:51.960 --> 00:15:53.400]   How you keep track of things,
[00:15:53.400 --> 00:15:55.520]   how you choose what you say yes to, no to,
[00:15:55.520 --> 00:15:57.240]   how you manage your time during the day,
[00:15:57.240 --> 00:15:59.020]   how you manage your tasks,
[00:15:59.020 --> 00:16:00.860]   that's up to you as the individual.
[00:16:00.860 --> 00:16:04.800]   Buy a Cal Newport book, buy a Stephen Covey book,
[00:16:04.800 --> 00:16:06.540]   buy a David Allen book, that's none of our business.
[00:16:06.540 --> 00:16:09.880]   We give you objectives and we motivate you,
[00:16:09.880 --> 00:16:11.280]   but you figure out how to do your work.
[00:16:11.280 --> 00:16:13.120]   That is the dominant ethic in knowledge work
[00:16:13.120 --> 00:16:13.980]   for various reasons.
[00:16:13.980 --> 00:16:17.400]   In that context where we leave the organization
[00:16:17.400 --> 00:16:19.600]   and execution work up to the individuals.
[00:16:19.600 --> 00:16:23.960]   It is not surprising that when this new tool emerged,
[00:16:23.960 --> 00:16:26.280]   we began to use it in the most flexible,
[00:16:26.280 --> 00:16:28.360]   easiest way possible.
