
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:01:46.000 --> 00:01:50.000]   Someone just came and said, hey, we have to figure out how to promote this new minor
[00:01:50.000 --> 00:01:53.000]   that we're going to be launching as a program.
[00:01:53.000 --> 00:01:56.000]   And I don't even know what that means and how we promote it,
[00:01:56.000 --> 00:01:57.000]   but I don't want to keep track of it in my head.
[00:01:57.000 --> 00:01:59.000]   I have a column where I can put that card.
[00:01:59.000 --> 00:02:02.000]   And that's a column I can come to and say when I'm doing my weekly plans,
[00:02:02.000 --> 00:02:04.000]   I need to start processing some of these things,
[00:02:04.000 --> 00:02:07.000]   like figuring out what it means and making them more specific.
[00:02:07.000 --> 00:02:11.000]   I usually have a column for definitely do this week.
[00:02:11.000 --> 00:02:12.000]   So I'm doing my weekly plan.
[00:02:12.000 --> 00:02:15.000]   I'm going to move cards onto that column that I definitely want to do this week.
[00:02:15.000 --> 00:02:18.000]   I always have a waiting to hear back from column.
[00:02:18.000 --> 00:02:21.000]   I'm going to put a card in that column under the proper role.
[00:02:21.000 --> 00:02:25.000]   Okay, I'm waiting to hear back from this person on this thing so I don't forget it.
[00:02:25.000 --> 00:02:28.000]   I'm going to put a card in that column under the proper role.
[00:02:28.000 --> 00:02:31.000]   And I'm going to put a card in that column under the proper role.
[00:02:31.000 --> 00:02:34.000]   And I'm going to put a card in that column under the proper role.
[00:02:34.000 --> 00:02:37.000]   And I'm going to put a card in that column under the proper role.
[00:02:37.000 --> 00:02:40.000]   And I'm going to put a card in that column under the proper role.
[00:02:40.000 --> 00:02:43.000]   And I'm going to put a card in that column under the proper role.
[00:02:43.000 --> 00:02:46.000]   And I'm going to put a card in that column under the proper role.
[00:02:46.000 --> 00:02:49.000]   And I'm going to put a card in that column under the proper role.
[00:02:49.000 --> 00:02:52.000]   And I'm going to put a card in that column under the proper role.
[00:02:52.000 --> 00:02:55.000]   And I'm going to put a card in that column under the proper role.
[00:02:55.000 --> 00:02:58.000]   And I'm going to put a card in that column under the proper role.
[00:02:58.000 --> 00:03:01.000]   And I'm going to put a card in that column under the proper role.
[00:03:01.000 --> 00:03:04.000]   And I'm going to put a card in that column under the proper role.
[00:03:04.000 --> 00:03:07.000]   And I'm going to put a card in that column under the proper role.
[00:03:07.000 --> 00:03:10.000]   And I'm going to put a card in that column under the proper role.
[00:03:10.000 --> 00:03:13.000]   And I'm going to put a card in that column under the proper role.
[00:03:13.000 --> 00:03:16.000]   And I'm going to put a card in that column under the proper role.
[00:03:16.000 --> 00:03:19.000]   And I'm going to put a card in that column under the proper role.
[00:03:19.000 --> 00:03:22.000]   And I'm going to put a card in that column under the proper role.
[00:03:22.000 --> 00:03:25.000]   And I'm going to put a card in that column under the proper role.
[00:03:25.000 --> 00:03:28.000]   And I'm going to put a card in that column under the proper role.
[00:03:28.000 --> 00:03:31.000]   And I'm going to put a card in that column under the proper role.
[00:03:31.000 --> 00:03:34.000]   And I'm going to put a card in that column under the proper role.
[00:03:34.000 --> 00:03:37.000]   And I'm going to put a card in that column under the proper role.
[00:03:37.000 --> 00:03:40.000]   And I'm going to put a card in that column under the proper role.
[00:03:40.000 --> 00:03:43.000]   And I'm going to put a card in that column under the proper role.
[00:03:43.000 --> 00:03:46.000]   And I'm going to put a card in that column under the proper role.
[00:03:46.000 --> 00:03:49.000]   And I'm going to put a card in that column under the proper role.
[00:03:49.000 --> 00:03:52.000]   And I'm going to put a card in that column under the proper role.
[00:03:52.000 --> 00:03:55.000]   And I'm going to put a card in that column under the proper role.
[00:03:55.000 --> 00:03:58.000]   And I'm going to put a card in that column under the proper role.
[00:03:58.000 --> 00:04:01.000]   And I'm going to put a card in that column under the proper role.
[00:04:01.000 --> 00:04:04.000]   And I'm going to put a card in that column under the proper role.
[00:04:04.000 --> 00:04:07.000]   And I'm going to put a card in that column under the proper role.
[00:04:07.000 --> 00:04:10.000]   And I'm going to put a card in that column under the proper role.
[00:04:10.000 --> 00:04:13.000]   And I'm going to put a card in that column under the proper role.
[00:04:13.000 --> 00:04:16.000]   And I'm going to put a card in that column under the proper role.
[00:04:16.000 --> 00:04:19.000]   And I'm going to put a card in that column under the proper role.
[00:04:19.000 --> 00:04:22.000]   And I'm going to put a card in that column under the proper role.
[00:04:22.000 --> 00:04:25.000]   And I'm going to put a card in that column under the proper role.
[00:04:25.000 --> 00:04:28.000]   And I'm going to put a card in that column under the proper role.
[00:04:28.000 --> 00:04:31.000]   And I'm going to put a card in that column under the proper role.
[00:04:31.000 --> 00:04:34.000]   And I'm going to put a card in that column under the proper role.
[00:04:34.000 --> 00:04:37.000]   And I'm going to put a card in that column under the proper role.
[00:04:37.000 --> 00:04:40.000]   And I'm going to put a card in that column under the proper role.
[00:04:40.000 --> 00:04:43.000]   And I'm going to put a card in that column under the proper role.
[00:04:43.000 --> 00:04:46.000]   And I'm going to put a card in that column under the proper role.
[00:04:46.000 --> 00:04:49.000]   And I'm going to put a card in that column under the proper role.
[00:04:49.000 --> 00:04:52.000]   And I'm going to put a card in that column under the proper role.
[00:04:52.000 --> 00:04:55.000]   And I'm going to put a card in that column under the proper role.
[00:04:55.000 --> 00:04:58.000]   And I'm going to put a card in that column under the proper role.
[00:04:58.000 --> 00:05:01.000]   And I'm going to put a card in that column under the proper role.
[00:05:01.000 --> 00:05:04.000]   And I'm going to put a card in that column under the proper role.
[00:05:04.000 --> 00:05:07.000]   And I'm going to put a card in that column under the proper role.
[00:05:07.000 --> 00:05:10.000]   And I'm going to put a card in that column under the proper role.
[00:05:10.000 --> 00:05:13.000]   And I'm going to put a card in that column under the proper role.
[00:05:13.000 --> 00:05:16.000]   And I'm going to put a card in that column under the proper role.
[00:05:16.000 --> 00:05:19.000]   And I'm going to put a card in that column under the proper role.
[00:05:19.000 --> 00:05:22.000]   And I'm going to put a card in that column under the proper role.
[00:05:22.000 --> 00:05:25.000]   And I'm going to put a card in that column under the proper role.
[00:05:25.000 --> 00:05:28.000]   And I'm going to put a card in that column under the proper role.
[00:05:28.000 --> 00:05:31.000]   And I'm going to put a card in that column under the proper role.
[00:05:31.000 --> 00:05:34.000]   And I'm going to put a card in that column under the proper role.
[00:05:34.000 --> 00:05:37.000]   And I'm going to put a card in that column under the proper role.
[00:05:37.000 --> 00:05:40.000]   And I'm going to put a card in that column under the proper role.

