
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:07:18.320 --> 00:07:20.960]   and there's a fuzzy line between material things
[00:07:20.960 --> 00:07:25.160]   and other kinds of copyrights and industrial design rights
[00:07:25.160 --> 00:07:27.240]   and I mean, there's all kinds of stuff.
[00:07:28.320 --> 00:07:32.200]   So patents is one, copyrights for the verbal creations,
[00:07:32.200 --> 00:07:36.360]   which doesn't mean that you have mere information
[00:07:36.360 --> 00:07:38.520]   or an idea that you own,
[00:07:38.520 --> 00:07:43.520]   but rather your form of expression of it is owned.
[00:07:43.520 --> 00:07:45.720]   Trademarks are another example,
[00:07:45.720 --> 00:07:49.600]   like you design something and it signifies,
[00:07:49.600 --> 00:07:54.140]   oh, that's the Pillsbury or the 3M or the Apple
[00:07:54.140 --> 00:07:56.940]   or the Microsoft trademark
[00:07:56.940 --> 00:08:00.160]   and you can't start using that for your own company
[00:08:00.160 --> 00:08:02.160]   without legal entanglements
[00:08:02.160 --> 00:08:04.820]   and I'm saying that these rights are rooted
[00:08:04.820 --> 00:08:07.020]   in those biblical principles.
[00:08:07.020 --> 00:08:12.520]   So those are three examples of property rights
[00:08:12.520 --> 00:08:15.840]   and there's lots of others or intellectual property rights
[00:08:15.840 --> 00:08:19.120]   and the essence of the matter seems to be
[00:08:19.120 --> 00:08:24.120]   that just like a person can build a car or a bicycle
[00:08:24.980 --> 00:08:29.280]   or make a shirt and sell it in order to make a living,
[00:08:29.280 --> 00:08:33.560]   so a person can invent a certain wiring circuitry
[00:08:33.560 --> 00:08:36.200]   that can be used in every phone on the planet
[00:08:36.200 --> 00:08:39.120]   that has never been thought of before
[00:08:39.120 --> 00:08:43.420]   and make a living by owning that patent
[00:08:43.420 --> 00:08:46.200]   for at least a season in history.
[00:08:46.200 --> 00:08:50.800]   Similarly, a person can write a poem or a novel or song
[00:08:50.800 --> 00:08:54.760]   or make a video or a short story or an essay,
[00:08:54.760 --> 00:08:58.040]   could sell it in a store or sell it to a newspaper
[00:08:58.040 --> 00:09:00.360]   and make his living that way
[00:09:00.360 --> 00:09:02.720]   and copyright laws exist to protect
[00:09:02.720 --> 00:09:05.540]   that way of making a living
[00:09:05.540 --> 00:09:09.660]   and so it seems right to me that Simon in New Zealand
[00:09:09.660 --> 00:09:12.020]   should care about copyright laws
[00:09:12.020 --> 00:09:15.660]   and should not consider it sinful to be thankful
[00:09:15.660 --> 00:09:18.560]   for their protection of his work
[00:09:18.560 --> 00:09:20.920]   so that he can make a living.
[00:09:20.920 --> 00:09:23.600]   This is not about boasting, this is not about arrogance,
[00:09:23.600 --> 00:09:25.320]   this is not about selfishness,
[00:09:25.320 --> 00:09:28.880]   this is about protecting a way of making a living
[00:09:28.880 --> 00:09:31.520]   the way selling a shirt would be.
[00:09:31.520 --> 00:09:34.920]   And the only other thing I would add is that Christians,
[00:09:34.920 --> 00:09:39.180]   Christians are not simply shrewd business people.
[00:09:39.180 --> 00:09:41.200]   Our citizenship is in heaven.
[00:09:41.200 --> 00:09:45.440]   We do not exist to lay up treasures on earth.
[00:09:45.440 --> 00:09:49.260]   We want to draw attention to the supreme value of God
[00:09:49.260 --> 00:09:54.260]   over all material things including the ones we create
[00:09:54.260 --> 00:09:59.260]   and so Christians will be lavishly generous
[00:09:59.260 --> 00:10:04.900]   with the things we create and the money we make from them.
[00:10:04.900 --> 00:10:08.180]   It will not be wrong to take the things we create
[00:10:08.180 --> 00:10:09.980]   and make a living with them
[00:10:09.980 --> 00:10:13.820]   but we will seek in every way we can
[00:10:13.820 --> 00:10:16.420]   to be generous with those in need
[00:10:16.420 --> 00:10:20.380]   and especially to spread the good news of the gospel
[00:10:20.380 --> 00:10:23.700]   making it as free as we can.
[00:10:23.700 --> 00:10:26.060]   - Yeah, amen, we love to create content
[00:10:26.060 --> 00:10:29.680]   and to spread it online free of charge to the world
[00:10:29.680 --> 00:10:31.820]   and I would encourage you to get familiar
[00:10:31.820 --> 00:10:33.620]   with all of the content that we have online
[00:10:33.620 --> 00:10:37.300]   at desiringgod.org and be sure to check out
[00:10:37.300 --> 00:10:39.820]   Look at the Book, it's a series of videos
[00:10:39.820 --> 00:10:43.140]   where John Piper marks up biblical passages with a pen
[00:10:43.140 --> 00:10:45.560]   to show you how he dissects those passages
[00:10:45.560 --> 00:10:48.220]   in order to extract principles of truth.
[00:10:48.220 --> 00:10:49.140]   You'll want to check those out.
[00:10:49.140 --> 00:10:51.700]   They're deeply valuable resources free online
[00:10:51.700 --> 00:10:54.460]   and you can also find many thousands of articles,
[00:10:54.460 --> 00:10:56.820]   sermons, free books, lots of free books.
[00:10:56.820 --> 00:11:00.220]   You can find all of that at desiringgod.org
[00:11:00.220 --> 00:11:01.180]   and we close out the week
[00:11:01.180 --> 00:11:03.060]   with a very important question tomorrow.
[00:11:03.060 --> 00:11:07.060]   If I read the Bible and I feel nothing happening in my heart,
[00:11:07.060 --> 00:11:10.700]   nothing in my affections, what do I do next?
[00:11:10.700 --> 00:11:12.660]   I'm your host Tony Reinke.
[00:11:12.660 --> 00:11:15.360]   We'll see you tomorrow on the Ask Pastor John Podcast.
[00:11:15.700 --> 00:11:18.040]   (whooshing)
[00:11:18.040 --> 00:11:20.200]   (silence)
[00:11:20.200 --> 00:11:22.360]   (silence)
[00:11:22.360 --> 00:11:24.420]   you

