
[00:00:00.000 --> 00:00:21.520]   Hi, everybody. I'm Bobby. This is Cam, and we're both engineers here at Auth0, and we've
[00:07:38.580 --> 00:07:44.180]   the scenes. Agent gets scoped and bound up front. And the token is issued. The client never exposes
[00:07:44.180 --> 00:07:50.180]   third-party credentials. The key takeaway is that when every tool in action runs on a shared server,
[00:07:50.180 --> 00:07:54.580]   the need for solid guarantees about who's making each request and doing what they're actually doing,
[00:07:54.580 --> 00:07:59.380]   becomes critical. All right. So to bring this all together, Cam's going to show what this looks
[00:07:59.380 --> 00:08:03.700]   like in practice. He's going to go through the CBA flow, an example. Cam, over to you.
[00:08:03.700 --> 00:08:09.220]   Thanks, Bobby. A lot of talking points. This is not going to be a challenging demo.
[00:08:09.220 --> 00:08:14.180]   So thanks for outlining some of the security and identity challenges that are facing production-grade
[00:08:14.180 --> 00:08:20.020]   API agent or AI agents. Building on that overview, you can actually find this demo alongside of a ton
[00:08:20.020 --> 00:08:24.260]   of other really great working demos at the following URL that I've got highlighted in the
[00:08:24.260 --> 00:08:29.460]   package.json of this little application. For our scenario, we're going to do a local AI
[00:08:29.460 --> 00:08:33.540]   trading assistant that's going to make local tool calls to a broker service in order to buy stock.
[00:08:33.540 --> 00:08:38.420]   Right? We tried to make this as applicable as possible. The AI agent is going to initiate the
[00:08:38.420 --> 00:08:42.900]   request, but the user is going to have to explicitly approve it before it's executed. I don't have enough
[00:08:42.900 --> 00:08:48.020]   screens. I'm going to pull another one up. This will be really fun. Bear with me. All right. So this is going
[00:08:48.020 --> 00:08:53.220]   to really emphasize three critical components for us. So we're going to have user identification and context,
[00:08:53.220 --> 00:08:56.260]   which is going to identify the user so that the agent can act on their behalf.
[00:08:56.260 --> 00:09:01.140]   We're going to use the token vault to prevent us from embedding any kind of like, you know,
[00:09:01.140 --> 00:09:05.700]   secrets or sensitive data inside of our actual code. And then we're going to use SEBA or client
[00:09:05.700 --> 00:09:10.580]   initiated back-channel authentication to request user consent before the agent executes sensitive
[00:09:10.580 --> 00:09:14.740]   actions. It's worth highlighting, this is going to require an identity provider that supports SEBA.
[00:09:14.740 --> 00:09:20.340]   You know, our Auth0 is the company we work for. But importantly, like SEBA is part of the OIDC
[00:09:20.340 --> 00:09:22.900]   specification. So this is going to become more ubiquitous over time.
[00:09:22.900 --> 00:09:25.460]   So taking a look at the app that's driving this demo.
[00:09:25.460 --> 00:09:29.860]   Zoom out a couple here.
[00:09:29.860 --> 00:09:33.300]   Cattle of IntelliJ. I'm going to hide this too.
[00:09:33.300 --> 00:09:38.580]   There we go. Okay. So we're using a pretty simple TypeScript CLI application.
[00:09:38.580 --> 00:09:41.940]   Anybody speak TypeScript in the room? Show of hands. View. Okay. All right.
[00:09:41.940 --> 00:09:48.260]   All right. The Python demo will come later. So this is basically just going to expose a command line
[00:09:48.260 --> 00:09:54.260]   interface for the user, which is configured with a stock trading tool. Let me make sure
[00:09:54.260 --> 00:10:00.580]   that a couple of prereqs that I need are true. Bear with me one second.
[00:10:00.580 --> 00:10:07.300]   All right. I do not see what I'm looking for.
[00:10:09.460 --> 00:10:16.260]   But that should be fine, hopefully. So rolling back in a more mature trading environment,
[00:10:16.260 --> 00:10:20.420]   it would probably look something like this. So you'll have this user who's going to specify,
[00:10:20.420 --> 00:10:24.980]   you know, buy some stock at a certain threshold, which will get dispensed as a user action
[00:10:24.980 --> 00:10:30.020]   that'll interface with your chat bot. There'd be some sort of polling system that would be capable
[00:10:30.020 --> 00:10:33.700]   of understanding what, like, the real-time value of that stock trade is over time. And then it would,
[00:10:34.260 --> 00:10:39.300]   at the time where whatever threshold is defined, at that point, it would then execute the trade. And
[00:10:39.300 --> 00:10:43.060]   prior to executing the trade, it would dispatch a CBA request to make sure that the user is able to
[00:10:43.060 --> 00:10:48.180]   authenticate that, right, at the last mile. Now, with today's stock volatility being what it is,
[00:10:48.180 --> 00:10:52.340]   it'd be a real challenge to define any reliable trade rule based on vibes and true social posts. So
[00:10:52.340 --> 00:10:56.500]   we're going to elide certain elements of this stack. That was a joke. I hope you enjoyed that.
[00:10:56.500 --> 00:11:02.020]   Stay on the script now. So we're going to take a look at the actual application. So this is the
[00:11:02.020 --> 00:11:07.380]   primary agent configuration and runtime definition inside of this stack. You can see it's bifurcated
[00:11:07.380 --> 00:11:11.780]   into two primary methods. You've got the generate messages method, which is basically the handler
[00:11:11.780 --> 00:11:15.860]   that's interfacing between the LLM and the user. Here we're passing in this buy tool, which we're
[00:11:15.860 --> 00:11:20.660]   going to dig into a little bit more. Then subsequent to that, you have the main method, which is going
[00:11:20.660 --> 00:11:24.820]   to run on the main thread. Here's where we're going to define the context and bind it to a particular
[00:11:24.820 --> 00:11:27.780]   thread for this particular session. This is going to give us the ability to
[00:11:28.580 --> 00:11:34.340]   durably identify who is using this particular session.
[00:11:34.340 --> 00:11:38.420]   So within that, let's take a look at the actual tool call.
[00:11:38.420 --> 00:11:45.940]   So here we have the definition of a tool call instead of this application. You'll note that it's
[00:11:45.940 --> 00:11:51.700]   wrapped in two higher order component functions. So there's this use device flow. Take a look at that.
[00:11:51.700 --> 00:11:59.060]   This is basically how it is that we are bootstrapping the OIDC wrapper within this application.
[00:11:59.060 --> 00:12:03.780]   That's going to enable us to have an auth client bootstrap for the application. This enables me to use
[00:12:03.780 --> 00:12:07.620]   access tokens on behalf of a user, basically. So there's a whole lot of configuration that goes into
[00:12:07.620 --> 00:12:13.460]   that. Stepping back, there's another handler, this use CBA high order component. So this is basically going to
[00:12:13.460 --> 00:12:20.180]   enable this application to intercept the tool call in which we want the user to be able to approve or deny
[00:12:20.180 --> 00:12:24.900]   behavior. And that's really the heart of CBA. It's also where we provide configuration information to our
[00:12:24.900 --> 00:12:29.140]   identity provider about how we're going to use the resources. So in our case, we're using a blocking
[00:12:29.140 --> 00:12:36.020]   callback down here, which is going to actually pause the application while it's running in order to wait for
[00:12:36.020 --> 00:12:40.500]   the approval. You could wire this up with an asynchronous flow or polling or however you wanted
[00:12:40.500 --> 00:12:45.860]   to. But for the sake of this demo, this was a lot easier. One last thing that I'll highlight here,
[00:12:45.860 --> 00:12:51.140]   inside of the buy tool call, the way that we're handling credentials here on line 28, this prevents
[00:12:51.140 --> 00:12:57.300]   us from embedding client secrets directly inside of the code, which is a nice utility method. In Auth0,
[00:12:57.300 --> 00:13:02.180]   we call this our token vault. It's dissimilar from like one password or like a credential manager.
[00:13:02.180 --> 00:13:06.580]   This is managing tokens, not credentials. So just a little bit of a note there. So let's get these
[00:13:06.580 --> 00:13:14.020]   services running. Fingers crossed we don't run into any super fun Wi-Fi issues. May the Wi-Fi gods be
[00:13:14.020 --> 00:13:19.860]   forever on our side. As that comes up, so even with local AI agents, identity matters, especially when
[00:13:19.860 --> 00:13:25.780]   you're using multiple users with multiple agents involved or if the agent has access to, you know,
[00:13:25.780 --> 00:13:31.780]   user data or user files, right? So it's crucial to know who is interacting with what and at what time,
[00:13:31.780 --> 00:13:37.300]   especially like once compliance gets into this, it gets a lot more robust. So we're not using a
[00:13:37.300 --> 00:13:41.460]   fully stateful service to preserve and persist the user's identity. So instead, we're going to
[00:13:41.460 --> 00:13:45.460]   authenticate the users through the UI. So you'll notice that a little blurb will pop up. After that,
[00:13:45.460 --> 00:13:49.220]   when the AI agent needs to perform a sensitive action, like executing a trade, we're going to rely on
[00:13:49.220 --> 00:13:54.740]   SEBA. That means no additional user-facing UI is required after the user has given us their tokens.
[00:13:54.740 --> 00:13:59.140]   And I'll give you a little bit of a demo of that. So we're definitely aware that identity standards like
[00:13:59.140 --> 00:14:03.700]   OAuth 2, OIDC, SEBA, these are not always top of mind or super interesting for developers when
[00:14:03.700 --> 00:14:06.900]   you're building great applications. That's why we're highlighting that there are solutions to
[00:14:06.900 --> 00:14:11.220]   these problems. There's open standards that are evolving over time. And a lot of those are live
[00:14:11.220 --> 00:14:16.500]   today. So that can be something to be thought of in the progenation of an application instead of as an
[00:14:16.500 --> 00:14:20.660]   afterthought. So one thing that we run into repeatedly while building this demo is determining just how
[00:14:20.660 --> 00:14:27.220]   much complexity is needed to effectively showcase these sorts of scenarios. Please let us know how
[00:14:27.220 --> 00:14:33.140]   we struck that balance. You can email Bobby directly. He loves feedback. All right. So now for the fun
[00:14:33.140 --> 00:14:39.060]   part, let's try and buy some stocks with this. If the Wi-Fi gods are on our side. So buy me 10 stocks
[00:14:39.220 --> 00:14:47.540]   as well. So what this is going to do is the LLM is going to process the intent and it's going to select
[00:14:47.540 --> 00:14:54.900]   the buy stock tool. The agent is going to send... I love Wi-Fi. It's my favorite thing. Let's see if
[00:14:54.900 --> 00:15:01.060]   there isn't a way around... I can just sort of talk through this at a high level. We'll take a look at
[00:15:01.060 --> 00:15:10.420]   this piece of our demo. So what would have, you know, ideally happened is we would execute that trade
[00:15:10.420 --> 00:15:14.260]   because we have bootstrapped our middleware inside of this application. It would prompt me to log in. And
[00:15:14.260 --> 00:15:19.140]   once I logged in, then the agent would have tokens to use on my behalf as a user. That would then execute
[00:15:19.140 --> 00:15:22.660]   a trade. It's not actually executing a trade. I have like a local trade service running. So you're not
[00:15:22.660 --> 00:15:29.700]   missing many highlights. Don't worry. And then once the trade, or once I authenticated, then CBA would
[00:15:29.700 --> 00:15:34.020]   immediately dispatch a notification to Auth0's backend and it would blow up my phone and I would
[00:15:34.020 --> 00:15:38.900]   get a little notification that's like, "Hey, would you like to approve and authorize this trade?" One
[00:15:38.900 --> 00:15:42.980]   nice thing about the notification that I get is it's not just going to tell me, "Hey, something happened.
[00:15:42.980 --> 00:15:46.580]   Would you like to approve it?" And I'm just going to be left generically in the middle of the ether trying
[00:15:46.580 --> 00:15:51.220]   to figure out where this notification came from. It's actually going to say, "This agent tried to do this
[00:15:51.220 --> 00:15:55.300]   action," which in this case is purchasing 10 shares of something. "On your behalf, would you like to
[00:15:55.300 --> 00:16:00.740]   approve that downstream flow?" And then I have the autonomy as an end user to determine whether or
[00:16:00.740 --> 00:16:05.220]   not I'm going to advance that flow or cancel that flow. One other thing that I would have shown is
[00:16:05.220 --> 00:16:10.100]   once I've authenticated the agent to act on my behalf, subsequent trades no longer need me in the loop
[00:16:10.100 --> 00:16:16.420]   outside of the CBA flow. So once I've authenticated in, the authorization flow is then just dispatched
[00:16:16.420 --> 00:16:22.420]   to CBA, which is pretty cool. So going back to my notes, let me see how many things that I missed.
[00:16:22.420 --> 00:16:28.580]   A bunch of things, but that's okay. So in summary, we saw, well, kind of, I talked through how an agent
[00:16:28.580 --> 00:16:33.940]   can identify and act on behalf of a specific user, how to store and access credentials securely, and how to
[00:16:33.940 --> 00:16:39.540]   use CBA to get explicit user approval for high-risk actions like trading without a browser to be
[00:16:39.540 --> 00:16:45.860]   required. So these patterns are live. They exist in defined standards like OIDC, CBA, rich authorization
[00:16:45.860 --> 00:16:51.780]   requests, Auth0 developer previews have, like, attempts at a lot of these things or actual production
[00:16:51.780 --> 00:16:55.700]   versions of a lot of these things. So I'd encourage you guys to check some of those things out. And some of
[00:16:55.700 --> 00:17:00.740]   these are GA, like our CBA, I believe is GA, or at least in early access, instead of our platform. So
[00:17:00.740 --> 00:17:07.700]   that's pretty cool. Thanks. That's my demo. All right. So just moving back here, go to the next slide.
[00:17:07.700 --> 00:17:16.180]   Cool. But as Cam was saying, like, we're trying to make this easier for developers. The standards are
[00:17:16.180 --> 00:17:21.380]   great. It means you're not reinventing things over and over again. But there's still a lot of building
[00:17:21.380 --> 00:17:26.980]   blocks that you would have to build. The Auth0, other platforms have similar things. But we're
[00:17:26.980 --> 00:17:32.980]   trying to wrap this all up in a nice experience for developers. So the async user confirmation with CBA
[00:17:32.980 --> 00:17:39.380]   is, like, a very key component here, as well as calling APIs on BAP users, things like token exchange
[00:17:39.380 --> 00:17:45.060]   and token vault, as well as fine-grained authorization for RAG. You don't have to use our platform for this.
[00:17:45.060 --> 00:17:52.260]   We have OpenFGA that can snap into this type of thing as well. And user authentication and
[00:17:52.260 --> 00:17:57.860]   authorization generally is something that we do. We think deeply about. And with that,
[00:17:57.860 --> 00:18:05.780]   here's what you can take with you. It's a nice QR code. And we'd love to talk to anyone who's
[00:18:05.780 --> 00:18:13.220]   struggling with these challenges, what you've hit in your day-to-day life. Just come talk to us after the
[00:18:13.220 --> 00:18:21.460]   talk. I'm also part of the open MCP spec, driving some of those discussions as well. We're very
[00:18:21.460 --> 00:18:27.940]   interested in improving that for everybody. So it's not just about Auth0, working with other open source
[00:18:27.940 --> 00:18:33.220]   libraries like MCP auth, which is another great thing. So very deeply interested in this space.
[00:18:33.220 --> 00:18:35.380]   Thanks. Thank you.
[00:18:35.380 --> 00:18:37.380]   Thanks.
[00:18:37.380 --> 00:19:07.360]   Thank you.

