
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:01:42.360 --> 00:01:43.440]   because when we turn left,
[00:01:43.440 --> 00:01:45.440]   you're gonna see what the bears have done here.
[00:01:45.440 --> 00:01:47.400]   And if we turn right after that,
[00:01:47.400 --> 00:01:48.560]   you're gonna see what's happened
[00:01:48.560 --> 00:01:50.600]   because we haven't had enough water here in California.
[00:01:50.600 --> 00:01:52.440]   Boom, now you got somebody who knows you,
[00:01:52.440 --> 00:01:54.320]   who you feel confident that they could lead you.
[00:01:54.320 --> 00:01:56.080]   That's the way you need to be as an interviewer,
[00:01:56.080 --> 00:01:57.320]   as a conversationalist.
[00:01:57.320 --> 00:01:58.400]   And yes, like you said,
[00:01:58.400 --> 00:02:00.960]   somebody is about to get a job and they're being asked,
[00:02:00.960 --> 00:02:02.400]   do you have any questions for me?
[00:02:02.400 --> 00:02:04.640]   You don't have to specifically give a question.
[00:02:04.640 --> 00:02:06.120]   Start directing them.
[00:02:06.120 --> 00:02:08.200]   - So if you're not asking as many questions,
[00:02:08.200 --> 00:02:10.400]   talk about how someone should prepare
[00:02:10.400 --> 00:02:13.040]   for kind of conversations when they have advanced notice
[00:02:13.040 --> 00:02:15.240]   of who they're talking about in the topic.
[00:02:15.240 --> 00:02:17.680]   - The best thing is to go deep.
[00:02:17.680 --> 00:02:19.160]   This is gonna be a little bit woo.
[00:02:19.160 --> 00:02:20.240]   Go deep in your heart and say,
[00:02:20.240 --> 00:02:22.160]   what the hell do I need to get out of this person?
[00:02:22.160 --> 00:02:23.960]   What do I need to get out of this conversation?
[00:02:23.960 --> 00:02:27.160]   Not, what does some imaginary audience member need to know
[00:02:27.160 --> 00:02:28.520]   and I need to get?
[00:02:28.520 --> 00:02:30.800]   We don't need that imaginary audience member anymore.
[00:02:30.800 --> 00:02:32.960]   It's, I have a problem.
[00:02:32.960 --> 00:02:36.040]   What do I want to understand from this person
[00:02:36.040 --> 00:02:38.320]   that I can't get from anywhere else?
[00:02:38.320 --> 00:02:41.400]   Go deep and say, ah, that's the thing that I need.
[00:02:41.400 --> 00:02:43.240]   That's the thing that I need.
[00:02:43.240 --> 00:02:45.640]   And if it's for your audience,
[00:02:45.640 --> 00:02:47.480]   the only way I think to get to your audience
[00:02:47.480 --> 00:02:49.920]   is to have a drink with your audience members
[00:02:49.920 --> 00:02:53.640]   or a meal or dinner with a few of them.
[00:02:53.640 --> 00:02:54.960]   One at a time, ideally.
[00:02:54.960 --> 00:02:57.080]   In small groups, if you can, do one at a time
[00:02:57.080 --> 00:02:58.840]   and as often as you can
[00:02:58.840 --> 00:03:00.720]   and then have them tell you their problems.
[00:03:00.720 --> 00:03:02.840]   Let them find ways to get it out.
[00:03:02.840 --> 00:03:05.200]   Have them tell you their problems
[00:03:05.200 --> 00:03:07.680]   and specifically the ones you can't answer.
[00:03:07.680 --> 00:03:10.240]   Feel that pain of having somebody come to you
[00:03:10.240 --> 00:03:13.520]   as the expert interviewer or as the expert business person,
[00:03:13.520 --> 00:03:15.080]   as the expert whatever.
[00:03:15.080 --> 00:03:16.240]   And they're asking you a question
[00:03:16.240 --> 00:03:17.080]   you don't have the answer.
[00:03:17.080 --> 00:03:19.680]   And then you say, be humble.
[00:03:19.680 --> 00:03:21.000]   I don't know.
[00:03:21.000 --> 00:03:22.760]   I'm gonna do interviews and now I'm gonna find out.
[00:03:22.760 --> 00:03:25.920]   And now when you ask that question of somebody else,
[00:03:25.920 --> 00:03:29.360]   you're gonna have a deep need to get the answer
[00:03:29.360 --> 00:03:30.360]   because you couldn't answer it.
[00:03:30.360 --> 00:03:31.400]   Because somebody you cared about
[00:03:31.400 --> 00:03:33.320]   who you had a meal with or a drink with
[00:03:33.320 --> 00:03:35.760]   asked you a question that you can't answer.
[00:03:35.760 --> 00:03:37.160]   That's where it comes from.
[00:03:37.160 --> 00:03:39.760]   And so the first thing to do is not to do research.
[00:03:39.760 --> 00:03:41.840]   And I believe in doing research and I know you do too.
[00:03:41.840 --> 00:03:44.240]   The first thing to do is not to write out a list of questions
[00:03:44.240 --> 00:03:45.640]   and a lot of interviewers do that.
[00:03:45.640 --> 00:03:46.840]   We don't wanna do that.
[00:03:46.840 --> 00:03:50.360]   The first thing is to say, what do I need?
[00:03:50.360 --> 00:03:53.480]   - I just thought of an idea of what you just said,
[00:03:53.480 --> 00:03:56.440]   which is, let's say I'm using this job interview example,
[00:03:56.440 --> 00:03:59.160]   but start asking, talking to your friend,
[00:03:59.160 --> 00:04:00.000]   talking to your spouse,
[00:04:00.000 --> 00:04:02.920]   talking to your family members about this job you're getting
[00:04:02.920 --> 00:04:04.720]   and see which questions that they have for you
[00:04:04.720 --> 00:04:06.920]   about the company that you can't answer
[00:04:06.920 --> 00:04:10.320]   and you wish you knew as a way to kind of generate ideas
[00:04:10.320 --> 00:04:12.760]   of what could be interesting.

