
[00:00:00.000 --> 00:00:05.240]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:02:17.300 --> 00:02:21.540]   Interview with Matt Minor from designindependence.com.
[00:02:21.540 --> 00:02:31.180]   Now, Matt, since then, at that time when we spoke, you were working in a fairly corporate job, a fairly time-intensive job.
[00:02:31.180 --> 00:02:35.820]   But fast forward until today, and you've made some big decisions.
[00:02:35.820 --> 00:02:38.980]   Tell us about what's happened over the last couple of years.
[00:02:38.980 --> 00:02:45.520]   Yeah, and so it's just been a really big change in our family's life.
[00:02:45.520 --> 00:02:53.660]   And I was thinking about our interview back from the fall of 2016, and your words were rolling around in my head.
[00:02:53.660 --> 00:02:58.040]   And I know at different times on this show, Joshua, you have read some extended quotes.
[00:02:58.040 --> 00:03:02.380]   So I'm going to open with this one here because it just stuck with me.
[00:03:02.380 --> 00:03:12.620]   In that episode, you said you were interviewing me kind of about how I would evaluate the decision pursuing FI versus balancing out with family interests.
[00:03:12.620 --> 00:03:17.000]   And I said, "We're more constrained by time than money at this point in our life."
[00:03:17.000 --> 00:03:21.100]   I said, "I prefer to solve my problems about my time more than my money problems."
[00:03:21.100 --> 00:03:28.800]   And I often tell anyone who will listen, although I haven't gone so far as to share it with my boss, that if I could work two-thirds of the time for half the money, I would gladly make that exchange.
[00:03:28.800 --> 00:03:33.840]   And here we are a couple years later, and honestly, we've gone on to do something a little bit like that.
[00:03:33.840 --> 00:03:51.180]   And the reason that we were able to do that is because of the groundwork that we laid from 2010 to 2018 to pursue a transition where we could, in many ways, make a big shift in how I'm paid, but also kind of lay the groundwork for the future.
[00:03:51.180 --> 00:03:57.180]   And more along the lines of stuff that you've reflected on elsewhere, sort of what would you do if you could never retire?
[00:03:57.180 --> 00:04:04.440]   And I feel really blessed maybe to have landed in a position where that's exactly how I feel about my work at this time.
[00:04:04.440 --> 00:04:14.440]   So, remind us where you were in 2016, what you were doing, and then walk us through the journey to today of where you are and what you're doing.
[00:04:14.440 --> 00:04:21.440]   Yeah. Well, in 2016, we were about six years into, I guess, being hardcore personal finance hobbyists.
[00:04:21.440 --> 00:04:38.440]   And that had come up as we had studied Dave Ramsey, paid off near about a quarter million dollars of debt that I had accumulated through going to business school at Duke University, and had done that through a pretty standard post-business school career that I really enjoyed.
[00:04:38.440 --> 00:04:42.940]   At that time, I was managing sales for a large dealership organization.
[00:04:42.940 --> 00:04:45.940]   I had 15 direct reports and 50 indirects.
[00:04:45.940 --> 00:04:48.700]   And it was just a busy job, as you can imagine.
[00:04:48.700 --> 00:04:52.940]   Some days, I had as many as 100 incoming phone calls from my staff.
[00:04:52.940 --> 00:05:10.200]   And fast forward to April of this year, and the transition that we made was to join a fee-only independent financial planning firm here in Raleigh, which I guess was just a chance to kind of continue to riff on my personal finance interests.
[00:05:10.200 --> 00:05:22.200]   And what's kind of been terrific about this opportunity is just how much I enjoy the folks that I work with and how well aligned we are from kind of a money philosophy standpoint.
[00:05:22.200 --> 00:05:30.200]   We try to lead a lot in terms of helping our clients think about the journey from where they are to where they want to be.
[00:05:30.200 --> 00:05:34.200]   And generosity is a huge value for our firm and for many of our clients.
[00:05:34.200 --> 00:05:42.200]   And so those are just kind of front and center in my life and made this fit with PLC Wealth super enjoyable for me.
[00:05:42.200 --> 00:05:52.200]   So I want to talk with you a good bit about the move into financial planning because a very significant percentage of my listeners are interested in the world of finance.
[00:05:52.200 --> 00:05:53.200]   That was my own journey.
[00:05:53.200 --> 00:05:57.200]   I was interested in personal finance, and I became a professional financial advisor.
[00:05:57.200 --> 00:06:00.200]   And I know a lot of people have that interest.
[00:06:00.200 --> 00:06:06.200]   But I'm more interested to begin with in your thoughts on financial independence.
[00:06:06.200 --> 00:06:07.200]   So here's what I understand.
[00:06:07.200 --> 00:06:09.200]   And you correct me on this.
[00:06:09.200 --> 00:06:14.200]   You began your focus on personal finance about six years ago.
[00:06:14.200 --> 00:06:20.200]   And some of the initial input into your life that opened your eyes was Dave Ramsey's program.
[00:06:20.200 --> 00:06:21.200]   Is that accurate?
[00:06:21.200 --> 00:06:22.200]   Yeah.
[00:06:22.200 --> 00:06:28.200]   Prior to that time, were you did you just not pay attention to money?
[00:06:28.200 --> 00:06:31.200]   What was your relationship with the finances of your life?
[00:06:31.200 --> 00:06:32.200]   Yeah.
[00:06:32.200 --> 00:06:35.200]   So prior to that time, and I guess if you wanted to kind of break it into.
[00:06:35.200 --> 00:06:37.200]   So I'm 39 years old.
[00:06:37.200 --> 00:06:44.200]   My adult life, if you want to figure that it sort of starts sometime around 2000, I was still an undergrad at that time, but I was earning a decent amount of money.
[00:06:44.200 --> 00:06:54.200]   Prior to kind of about 2010, I had always just figured I would grow my income and not worry that much about how much we spent.
[00:06:54.200 --> 00:07:02.200]   And the result of that was an increasing lifestyle, modest or small investment assets and increasing debt.
[00:07:02.200 --> 00:07:10.200]   And the real big chunk of that was going back to business school from 2007 to 2009 on a full time basis.
[00:07:10.200 --> 00:07:16.200]   I went with two children when I started school, emerged with three children at the end of school.
[00:07:16.200 --> 00:07:22.200]   And, you know, so we just came out with this kind of a big mess.
[00:07:22.200 --> 00:07:29.200]   And some cousins who are just great friends gave us a copy of the Total Money Makeover book in August of 2010.
[00:07:29.200 --> 00:07:40.200]   Kind of worked through that program, got super intense about the debt, sold stuff, had garage sales, went to Disneyland to celebrate when we finished paying stuff off in 2014.
[00:07:40.200 --> 00:07:41.200]   So that took about three years.
[00:07:41.200 --> 00:07:50.200]   And then by that time, I had met Jacob Blood Fisker and Mr. Money Mustache and Mr. and Mrs. 1500 Days and yourself.
[00:07:50.200 --> 00:08:18.200]   And just, I guess, really the motivation in continuing to push forward with the personal finance stuff was thinking, "Man, I would like as many people to know about how powerful dealing with your money early is and how freeing it is to not owe anybody anything and to set your lifestyle much lower than your income because it just frees you up for so many different things."
[00:08:18.200 --> 00:08:28.200]   So your experience is probably fairly typical, at least among my listening audience, and is typical of my own experience.
[00:08:28.200 --> 00:08:33.200]   When you were heading towards college, you're primarily thinking about your career.
[00:08:33.200 --> 00:08:39.200]   And you're thinking about that from the perspective of the type of work you're interested in and also the amount of money that you want to make.
[00:08:39.200 --> 00:08:45.200]   And I certainly also had that same mentality, the idea that if I can just make a lot of money, then everything will be good.
[00:08:45.200 --> 00:08:48.200]   Most of us feel that way.
[00:08:48.200 --> 00:08:50.200]   If we just make enough money, everything will work out.
[00:08:50.200 --> 00:08:54.200]   And so you're sitting down and doing an analysis on what degree to get.
[00:08:54.200 --> 00:08:57.200]   And you say, "I'll get a business degree because at least then I can make a lot of money."
[00:08:57.200 --> 00:09:03.200]   And if you're thinking about borrowing money, taking money out on student loans, you think, "Well, that's no big deal because I'll be able to repay it."
[00:09:03.200 --> 00:09:09.200]   And what's fairly normal is you start to accumulate the normal amount of debt.
[00:09:09.200 --> 00:09:14.200]   Whether or not you've been frivolous, whether or not you've wasted money is relatively immaterial.
[00:09:14.200 --> 00:09:17.200]   You wind up with a mortgage and car payments and student loans.
[00:09:17.200 --> 00:09:28.200]   And then you reach this kind of hurdle in your career where you recognize that if I can get a business degree or an advanced degree of some kind, then that will improve my marketability.
[00:09:28.200 --> 00:09:30.200]   That will improve my ability to earn more money.
[00:09:30.200 --> 00:09:33.200]   And so you often do what you did.
[00:09:33.200 --> 00:09:36.200]   You went back to school and accumulated the debt.
[00:09:36.200 --> 00:09:44.200]   And then along the way, you kind of have this perspective where you realize, "I'm supposed to be winning.
[00:09:44.200 --> 00:09:47.200]   I'm pretty successful here.
[00:09:47.200 --> 00:09:49.200]   I'm making a good amount of money.
[00:09:49.200 --> 00:09:50.200]   I've got a lot of good things.
[00:09:50.200 --> 00:09:53.200]   But yet it doesn't feel like I'm making a lot of progress."
[00:09:53.200 --> 00:09:55.200]   Is that accurate with your experience?
[00:09:55.200 --> 00:09:56.200]   Yeah.
[00:09:56.200 --> 00:09:58.200]   No, that resonates completely.
[00:09:58.200 --> 00:10:07.200]   Yeah. And then in my experience, I think that Dave Ramsey and his message of being debt-free is so powerful for two reasons.
[00:10:07.200 --> 00:10:16.200]   For me, it was recognizing if I don't have any payments, then I have this whole income here that I can put towards anything that I want to.
[00:10:16.200 --> 00:10:21.200]   And then number two is his focus on the intensity.
[00:10:21.200 --> 00:10:27.200]   And the challenge for me was very appealing because I realized, "Hey, I can do this fast."
[00:10:27.200 --> 00:10:29.200]   Was your experience similar to that?
[00:10:29.200 --> 00:10:45.200]   Yeah. No, I think that intensity piece that is really core to his message and that some of his critics are pretty dismissive of is in many ways the most thing that he has going.
[00:10:45.200 --> 00:10:47.200]   Because he really believes it.
[00:10:47.200 --> 00:10:49.200]   He communicates it so consistently.
[00:10:49.200 --> 00:10:53.200]   And I think that the power of focus is real.
[00:10:53.200 --> 00:10:58.200]   And so, how our brains work and that's been what we've also experienced as a family.
[00:10:58.200 --> 00:11:08.200]   So, when I give advice, because I came through that path of intensity myself and I experienced the benefit of it, I have really appreciated that.
[00:11:08.200 --> 00:11:12.200]   And I can't help but have my own advice colored by that experience.
[00:11:12.200 --> 00:11:20.200]   I love not owing any money and I recognize that if I can be single-mindedly focused on one goal, it can produce powerful results.
[00:11:20.200 --> 00:11:30.200]   Recently on a Q&A show, I was giving advice to a family that had some credit card debt and a car loan and mortgage debt and second mortgage, etc.
[00:11:30.200 --> 00:11:35.200]   And I immediately reverted to change everything and get rid of all this debt.
[00:11:35.200 --> 00:11:38.200]   Because then you can have full control of your money.
[00:11:38.200 --> 00:11:43.200]   Now, today, you've moved into the kind of the fire community.
[00:11:43.200 --> 00:11:44.200]   So, here's my question for you, Matt.
[00:11:44.200 --> 00:11:48.200]   Do you regret following the Dave Ramsey plan?
[00:11:48.200 --> 00:11:52.200]   Wow, that's a great question.
[00:11:52.200 --> 00:12:05.200]   I know enough about the time frame over which I did this and my own investing style, which relates to essentially heavily equity-focused and index funds and low fees.
[00:12:05.200 --> 00:12:16.200]   To know that had I taken an equivalent amount of money that I have used in debt repayment, both in terms of mortgage acceleration, because we've almost got the house clear, and then also this big student loan chunk.
[00:12:16.200 --> 00:12:26.200]   And had I invested that the way I invest, it would have been a financially better outcome in terms of the math.
[00:12:26.200 --> 00:12:35.200]   But then I have to contrast that with the fact that who knows whether I really would have done that with the money.
[00:12:35.200 --> 00:12:46.200]   Getting serious enough to actually clear a quarter million dollars worth of debt is the kind of mindset that then enables you to have the money to build wealth and other investments.
[00:12:46.200 --> 00:12:53.200]   And whether that's through private business or through index funds or through real estate, any of those paths.
[00:12:53.200 --> 00:13:00.200]   I think for me it was worth it, even though I know that the math is wrong.
[00:13:00.200 --> 00:13:08.200]   And that's the basic problem that I've always struggled with, is I have this conflict between behavior and math.
[00:13:08.200 --> 00:13:11.200]   And the math is compelling.
[00:13:11.200 --> 00:13:26.200]   If you chart out the normal historical returns of well-chosen investments in the US stock market and you compare those to the normal prices of many kinds of debt, you find that in general you should invest.
[00:13:26.200 --> 00:13:28.200]   You shouldn't freak out about the debt.
[00:13:28.200 --> 00:13:34.200]   But the problem is you don't see a lot of people who actually ride that train through to its end.
[00:13:34.200 --> 00:13:49.200]   And when I look back, I've always seen in my own life that behavior modification to be more powerful than the math, where I was willing to work a lot more, save a lot more, make a lot more, spend a lot less.
[00:13:49.200 --> 00:13:58.200]   And how do you factor in the fact that you cut your household expenses by $2,000 a month and thus you paid off $25,000 extra?
[00:13:58.200 --> 00:14:04.200]   How do you try to compare that to, "Oh, well, I would work more and I would do that for savings"?
[00:14:04.200 --> 00:14:11.200]   Once you reach a certain point, if you're desperately broke, of course, having a little bit of savings is probably motivating, at least for some of us.
[00:14:11.200 --> 00:14:18.200]   But if you're not desperately broke, it's easy to pull back and say, "I'm doing okay. I don't need to be so focused."
[00:14:18.200 --> 00:14:26.200]   And I think at some point maybe somebody will pull enough data sets together to try to do a study and we'll try to figure out which really works.
[00:14:26.200 --> 00:14:29.200]   But I think there's a lot of benefit in that focus.
[00:14:29.200 --> 00:14:31.200]   Now, here's my next question. Go ahead and comment on it.
[00:14:31.200 --> 00:14:33.200]   Can I respond just a little bit?
[00:14:33.200 --> 00:14:42.200]   Because we're wrestling with this in our own family right now, and I think we really have come to some conclusions that are partially implemented at this point,
[00:14:42.200 --> 00:14:54.200]   which is to say, "I now have sufficient funds that would be available to me to pull from a Roth account with no penalty to clear the whole rest of my mortgage.
[00:14:54.200 --> 00:15:03.200]   And I'm actually preparing to do that. So I've transitioned that stuff out of equities. It's in cash. I haven't actually made the withdrawal from the account yet.
[00:15:03.200 --> 00:15:07.200]   But I'm a financial advisor. I can do the math. I've done the math.
[00:15:07.200 --> 00:15:17.200]   And I've talked to my colleagues about this. I'm like, "Look, I think if I pay this off now, this is going to cost me in today's dollar terms a half million dollars at retirement
[00:15:17.200 --> 00:15:24.200]   versus just leaving it in there and paying it off over time through just amortizing the note."
[00:15:24.200 --> 00:15:35.200]   But I'm like, "I just don't think given where we are in this big career transition that our family's made that I will ever feel better about having no mortgage debt than I do right now."
[00:15:35.200 --> 00:15:47.200]   And so in some ways, if I were a client and on the other side of the table for myself, I would be telling that client, "Look, on the one hand, the math is all wrong.
[00:15:47.200 --> 00:15:54.200]   But if you're making this decision with eyes wide open and for all the right reasons, it might be the right reason for you.
[00:15:54.200 --> 00:16:02.200]   Because maybe not having a mortgage payment feels a lot better than having a half million more in your retirement portfolio when you're 65."
[00:16:02.200 --> 00:16:08.200]   So that's a real example that our family has grappled with and has come down on one side of that issue.
[00:16:08.200 --> 00:16:21.200]   And I think it really matters who you are and what you value. So you're a pretty family-oriented person, right? You have three children, is that right?
[00:16:21.200 --> 00:16:23.200]   We've got three school-age children, yes, sir.
[00:16:23.200 --> 00:16:37.200]   So you have three age children, you're very kind of conservative in your values and your approach, etc. And I think when you factor that in, those things – I also, of course, have that same bent.
[00:16:37.200 --> 00:16:47.200]   And when I look at it, I look at it and say, "What do you define as winning? Is winning having the highest financial portfolio?"
[00:16:47.200 --> 00:16:59.200]   I personally don't consider that to be winning. Now, of course, this is governed by my worldview. One of my verses of the Bible that I keep in mind is, "What does it profit a man to gain the whole world and lose his own soul?"
[00:16:59.200 --> 00:17:08.200]   So I'm very suspicious of any idea of gaining the whole world if it costs me my soul. So that's a big deal to me. I don't want to put myself in a position where I face risk.
[00:17:08.200 --> 00:17:18.200]   I've gone through, worked with so many people who their relationships are filled with tension. Their family environment is filled with busyness and tension.
[00:17:18.200 --> 00:17:24.200]   And I look at it and say, "Are they winning because they make more money? Are they winning because they're richer? Or what is it?"
[00:17:24.200 --> 00:17:31.200]   Now, I don't know that the opposite extreme is – I don't know that either end of this extreme spectrum.
[00:17:31.200 --> 00:17:41.200]   Some people say they don't know their family, they don't know their children, they're not involved in their local community. It's all finances, all money, all get-rich-all-the-time.
[00:17:41.200 --> 00:17:51.200]   Some people go the other way and they walk away completely from money. And their idea is, "Well, I might be a deadbeat and not work, not have an income, but as long as I'm with my children all the time, then I'm a winner."
[00:17:51.200 --> 00:17:57.200]   I don't see either of those. I think there's a balancing act. But I don't know how to put that into the spreadsheet.
[00:17:57.200 --> 00:18:06.200]   And so, it's one of those things where figuring out the quality of life, the quality of relationships, it doesn't fit well into the spreadsheet.
[00:18:06.200 --> 00:18:14.200]   And that's why I'm with you in terms of that conservative approach. I see so many benefits from that.
[00:18:14.200 --> 00:18:30.200]   And especially – and that's where I want to get back to your story because from what I understand from what you communicated with me before this interview, you've left your corporate job, which was taking a ton of time, and you're making two transitions.
[00:18:30.200 --> 00:18:41.200]   You're making a transition into a job that gives you more flexibility, which allows you to have more control over your life, which allows you to have more control over your family decisions.
[00:18:41.200 --> 00:18:50.200]   And you're transitioning into a job that is much more suited to your personal interests, which ultimately, in my opinion, would lead to much higher wealth potential.
[00:18:50.200 --> 00:18:58.200]   Because then you go from something where you're stuck in a salary-based scenario to now you have incentive compensation and you have a huge income potential.
[00:18:58.200 --> 00:19:06.200]   I don't think you could do that if you didn't have control on your spending. I don't think you could do that if you had a big, hairy mortgage and you were worried about it all the time.
[00:19:06.200 --> 00:19:19.200]   So, if you take your income from a normal six-figure professional income to a million or a couple million bucks a year as a financial advisor, that quickly wipes out all of the foregone loss that you had as a Roth IRA, right?
[00:19:19.200 --> 00:19:21.200]   Do you see that in your own situation?
[00:19:21.200 --> 00:19:30.200]   For sure. And absolutely. So, our family, in terms of how we structure our lives, we've sort of always led with our values.
[00:19:30.200 --> 00:19:38.200]   When I was coming out of business school, it was like, "Well, are we going to move to New York and do investment banking?" Absolutely not. That's a terrible lifestyle.
[00:19:38.200 --> 00:19:47.200]   Are we even going to do consulting where I'm gone four nights a week? I'm really good at it. I like working on a lot of different projects and synthesizing ideas and doing all these things.
[00:19:47.200 --> 00:19:57.200]   Just not the right fit. So, we went the corporate route and it was great. We moved five times in five years with John Deere Company. Got a lot of wonderful experience with them.
[00:19:57.200 --> 00:20:11.200]   And then had the chance five years ago, we wanted to settle down. So, the value of no longer moving kind of rose to the top and we were choosing between two specific locales and had the chance to come back to Raleigh where we had good friends and a good church.
[00:20:11.200 --> 00:20:18.200]   And so, we did that. Well, so we kind of achieved the geography. The job was a tougher fit.
[00:20:18.200 --> 00:20:30.200]   In this new role, we've maintained the geography, which was the goal, and now have transitioned to a job that, as far as I can tell in my now, say, 17-year full-time career,
[00:20:30.200 --> 00:20:41.200]   that's been just the best fit that I've ever experienced in terms of my ability to help clients to understand their needs, to relate my experiences to what they do.
[00:20:41.200 --> 00:20:47.200]   I was general sales manager for a tractor dealership and I was listening to Michael Kitsis on my commutes.
[00:20:47.200 --> 00:20:55.200]   Well, now I'm a financial advisor and I'm listening to Michael Kitsis on my commutes and I have a lot more ability to leverage that in the current role.
[00:20:55.200 --> 00:21:02.200]   So, I guess it's the kind of thing, just like you said, where, like, yeah, if you want to do it on nights and on weekends, maybe there's a pretty good potential there for the future.
[00:21:02.200 --> 00:21:17.200]   When you sat down and kind of charted out this career transition for yourself, how did you approach that process?
[00:21:17.200 --> 00:21:37.200]   Well, I approached it slowly and the way it ultimately worked out, a good friend and on our previous interview, you asked whether there was any value to going to a school that maybe had a network that you got connected with as a result of going there.
[00:21:37.200 --> 00:21:50.200]   A business school classmate connected me to my current employer and she did that. She said, "I think you guys would enjoy visiting with one another." This was about 18 months ago.
[00:21:50.200 --> 00:21:56.200]   And so, Josh Self, our managing partner and the owner of this company, he's my age, we started running together.
[00:21:56.200 --> 00:22:13.200]   And we ran together from spring of '17 until we still run together. And through that time, just a lot of miles on the trail, we got to know one another and developed some trust and rapport.
[00:22:13.200 --> 00:22:32.200]   If you say you're going to be there at 5 a.m., you got to show up and just enjoyed that time.
[00:22:32.200 --> 00:22:46.200]   And to move forward, this was a huge career decision from my family, but this is also the biggest company decision that his office had ever made. So, it was a big deal to bring me on as well.
[00:22:46.200 --> 00:23:03.200]   So, that was kind of how we thought about that. If you're asking more in terms of how we planned for it as a family, I would just say that I think to do something like this, it's important to give yourself as much financial runway as possible.
[00:23:03.200 --> 00:23:14.200]   Kind of like how we had set up our household overhead and what process we'd been through from a debt reduction standpoint from 2010 to 2014.
[00:23:14.200 --> 00:23:26.200]   And then, whether it's a side hustle or whether it's your wife working or your spouse working or whatever process it is that enables you to have that time to get your feet under you in the new thing.
[00:23:26.200 --> 00:23:34.200]   To your point, to enjoy that flexibility and to also pursue that better fit, you have to be able to survive the transition. So, that's how we've thought about it.
[00:23:34.200 --> 00:23:40.200]   So far, have you taken a pay cut with your transition from your corporate job to the financial advice business?
[00:23:40.200 --> 00:24:01.200]   I have and I don't want to be. I'm so thankful for the opportunity that I have here. And so, I'm nothing but delighted with that. But the ability to live on much less than we were earning in the old thing, which also meant we were saving a bunch of money, is what has enabled us to do this.
[00:24:01.200 --> 00:24:14.200]   Right, right. And I want to point out, one of the challenges of the financial advice business is one of the biggest challenges of the first few years. It is a period of career where you are overworked and underpaid.
[00:24:14.200 --> 00:24:22.200]   And one of your major incentives is to look forward to a later stage of the career when many people would consider you to be underworked and overpaid.
[00:24:22.200 --> 00:24:38.200]   But I think many people who have invested heavily into developing a business or a career, they recognize, hey, it all averages out in the long run. Some people look at a highly paid surgeon and say, "Well, you're overpaid for your work."
[00:24:38.200 --> 00:24:52.200]   That surgeon will reflect back on the 10 years that they spent in school and residency and say, "I was living on nothing for 10 years when you were doing well. This is now finally a little bit of my just rewards."
[00:24:52.200 --> 00:25:03.200]   But back to personal finance, one of the most powerful reasons I know of to be out of debt and to have good control in your finances is to be able to make any kind of job transition.
[00:25:03.200 --> 00:25:16.200]   I can't imagine how stressful it is for many families who are deeply in debt, have very high lifestyles, and then they lose their job or they try to figure out how to make a job transition because they don't have the levers to be able to do it.
[00:25:16.200 --> 00:25:26.200]   They can't go into that career that they've dreamed of, whether it's painting portraits or painting caricatures down at the local fair or writing a novel or becoming a financial advisor.
[00:25:26.200 --> 00:25:36.200]   You have to be able to do it with your money. So either you can figure out a great way to do it on the income side or you can control your expenses enough to give you the freedom and flexibility to make those choices.
[00:25:36.200 --> 00:25:44.200]   And controlling your household expenses and being able to live on less than you make is one of the most powerful ways of making that career transition.
[00:25:44.200 --> 00:25:48.200]   I think your story is a perfect example of that.
[00:25:48.200 --> 00:25:55.200]   Yeah, no, I think so too. And that was definitely when I reached back out and wanted to get in touch with you again about this episode.
[00:25:55.200 --> 00:26:04.200]   That was one of the things that I just wanted to share is we are not, as a family, financially independent in the sense that our investments could fully support our lifestyle.
[00:26:04.200 --> 00:26:18.200]   But we are in a place where our expenses are low enough and our investments are sufficient that we can take what would be to most people a really meaningful pay cut and be just fine through this transition.
[00:26:18.200 --> 00:26:28.200]   And I also want to be clear because my employer is very generous with me and I am so thankful for that aspect as well.
[00:26:28.200 --> 00:26:36.200]   They're going to wind up listening to it. So you got to make sure you put in enough nice things there to mollify your running partner. Otherwise, he'll work you too hard next week.
[00:26:36.200 --> 00:26:40.200]   No, no, no. We're in a pretty good arrangement.
[00:26:40.200 --> 00:26:59.200]   So I just want to go back to what I see in personal finance and you're well schooled in the financial independence, early retirement space. But to me, it is blindingly obvious that the easiest and best way that many people could improve their lives is by getting a good career fit for themselves.
[00:26:59.200 --> 00:27:03.200]   By working in something that for their own reasons is important to them.
[00:27:03.200 --> 00:27:19.200]   I don't see any good examples of anybody who is happy sitting around and doing nothing. Rather, I see that the best path to contentment is to do meaningful work with people that you like for reasons that are important to you.
[00:27:19.200 --> 00:27:32.200]   And if you'll just simply develop that and then do that work in an appropriate ratio for the rest of life, then you set the cornerstone for a lifestyle of contentment.
[00:27:32.200 --> 00:27:46.200]   And so that should be the very first thing that financial planners focus on. It should be standard financial advice that don't invest any money for your future until you have established a career, a career, a good career fit for your future.
[00:27:46.200 --> 00:27:58.200]   That's the best, cheapest way to totally change your life. But in order for you to do that, sometimes you have to go back to school, take more training, take a pay cut, be able to live on nothing or less while you make some kind of transition.
[00:27:58.200 --> 00:28:03.200]   And then once that's done and once that's in place, then you go ahead and bring in all of the other financial tools.
[00:28:03.200 --> 00:28:08.200]   Now, of course, financial advisors were not necessarily competent to be good career advisors in that space.
[00:28:08.200 --> 00:28:13.200]   But for most people, the best thing they could do would be to change their job.
[00:28:13.200 --> 00:28:20.200]   Second best thing to do is change their location. But if they could just change their job and their location, then you can completely transform your life.
[00:28:20.200 --> 00:28:24.200]   And you don't – you need a few thousand dollars, but you don't need millions of dollars to make it happen.
[00:28:24.200 --> 00:28:38.200]   No, absolutely. And I think one of the things too that's struck me as an advisor is as an independent firm, we just try to help our clients with whatever.
[00:28:38.200 --> 00:28:51.200]   When I was interviewing formally here for this position, we had a client who was a widow call in who wanted to discuss an HVAC repair quote that she had received.
[00:28:51.200 --> 00:28:57.200]   It's our goal to help our clients with whatever. We make professional introductions, of course, all the time.
[00:28:57.200 --> 00:29:10.200]   We help people network to change their jobs. So I think it's just – I love the breadth of opportunity that we have to meaningfully serve our clients in this work.
[00:29:10.200 --> 00:29:18.200]   And to your point, yes, being able to make a transition to something that just – I wake up with a smile on my face and go home with a smile on my face at night.
[00:29:18.200 --> 00:29:28.200]   My kids have noticed the difference. We're glad you work at PLC Wealth now. And just to be able to find that fit for you, whatever it is, is such a blessing.
[00:29:28.200 --> 00:29:37.200]   So let's pivot now into the wealth management world. And I warn you, I'm not going to be easy on you because this is a tough –
[00:29:37.200 --> 00:29:38.200]   Remember, I'm new.
[00:29:38.200 --> 00:29:52.200]   Indeed. But I wanted to draw out your story to show how financial – first of all, being debt-free gives you options. High savings rates gives you options. Low expenses give you options.
[00:29:52.200 --> 00:29:59.200]   They allow you to adjust your career at a phase of life at which many people could not adjust their careers. You have children –
[00:29:59.200 --> 00:30:00.200]   And I won't say it's been easy.
[00:30:00.200 --> 00:30:15.200]   Yeah. Oh, of course it's not. It's not easy, but it's more doable. But many people, if they are not in control of their expense – on the expense side of their income and expenses, if they're not in control of that, then they feel trapped.
[00:30:15.200 --> 00:30:25.200]   They can't pivot. They can't adjust their life. So by control of the expenses, which came from getting out of debt and instilled that discipline in you, getting out of debt led to control of expenses.
[00:30:25.200 --> 00:30:40.200]   Control of expenses leads to savings. Savings leads to options. Options to start new businesses, change careers, etc. And then those options can lead to opportunities for more fulfilling and meaningful work, can lead to opportunities for greater wealth building.
