
[00:00:00.000 --> 00:00:19.420]   Hi everyone, I'm Annika. This is Asta. We both work at
[00:12:34.580 --> 00:12:41.460]   Just going to give you a second to digest all of this. So you can see that the action decoder is very,
[00:12:41.460 --> 00:12:47.540]   very important because otherwise you would only be able to train a model for one specific embodiment.
[00:12:47.540 --> 00:12:53.780]   But this model can leverage foundation knowledge from all different embodiments and then bring it to one
[00:12:53.780 --> 00:13:01.060]   one particular embodiment. The concept is similar to the concept of a foundation model essentially.
[00:13:01.060 --> 00:13:04.340]   Moving on to the next slide.
[00:13:04.340 --> 00:13:12.580]   There are two main ways of robot learning. And the reason I chose to keep this slide is because it
[00:13:12.580 --> 00:13:19.460]   came up a lot in the conversations I was having the past couple of days. There are two ways of training robots.
[00:13:19.460 --> 00:13:24.500]   One is imitation learning and the other is through reinforcement learning.
[00:13:24.500 --> 00:13:33.300]   Imitation learning in simple English terms, imitation means to copy someone like learn by copying. That's
[00:13:33.300 --> 00:13:39.300]   exactly what's happening here. So you have a human expert and the robot is trying to copy the human
[00:13:39.300 --> 00:13:45.940]   expert. And you're trying to minimize the loss between the expert and the human. So you have a gold standard. You're
[00:13:45.940 --> 00:13:50.740]   trying to match up to the gold standard. And then in case of reinforcement learning it's more of a trial
[00:13:50.740 --> 00:13:57.860]   and error format. So what you're doing is you just maximize the reward. So you don't have a golden
[00:13:57.860 --> 00:14:04.020]   state. You're trying to just reach wherever you can the best you can. You can think of it similar to
[00:14:04.020 --> 00:14:08.980]   having siblings. When siblings, parents try to compare between the two and they're like you need to be like
[00:14:08.980 --> 00:14:13.940]   your elder sibling. But then there's no sibling and in that case you can just be as good as you want.
[00:14:13.940 --> 00:14:20.740]   So that's reinforcement learning for you. And like all things good and bad in this world both of them
[00:14:20.740 --> 00:14:27.060]   come with pros and cons. With the imitation learning you're severely bottlenecked by the expert data which is
[00:14:27.060 --> 00:14:33.540]   quite expensive. But in case of reinforcement learning you don't have that bottleneck. But it's the key
[00:14:33.540 --> 00:14:39.220]   challenge is the sim to real. So there's a huge gap between going from sim to real and it's an active
[00:14:39.220 --> 00:14:46.820]   area of research. A lot of research labs, universities are going behind it. So that was the two ways of
[00:14:46.820 --> 00:14:55.540]   training robots. And GrootN1 used both of these in some ways. Here's an example of the train model.
[00:14:55.540 --> 00:15:01.060]   What can it do? So on the left you see the model being able to do a few pick and place tasks in the
[00:15:01.060 --> 00:15:07.140]   kitchen. On the right top you can see with enough training the model can be taught how to be romantic
[00:15:07.140 --> 00:15:14.180]   as well. You don't see all the fallen champagne glasses and fallen flowers which went behind capturing
[00:15:14.180 --> 00:15:21.940]   this perfect snap. And then the bottom right is two robot friends trying to get to an industrial task,
[00:15:21.940 --> 00:15:28.420]   like a pick and place task again. But these are not the only tasks that these humanoids or robots
[00:15:28.420 --> 00:15:35.780]   can be doing. They can be extended to any task, any environment. And that's why we have a foundation
[00:15:35.780 --> 00:15:40.340]   model. A generalist foundation model which can be expanded to any downstream task.
[00:15:42.500 --> 00:15:50.500]   So this is going to be my conclusion. There are three core principles that we spoke about today. And
[00:15:50.500 --> 00:15:58.980]   each of these is very hefty by itself. But primarily the data pyramid. Annika spoke about this. In case of
[00:15:58.980 --> 00:16:06.900]   LLMs or text data or text models, you have the whole internet which you can be scraping to generate data. But
[00:16:06.900 --> 00:16:12.340]   there's no such internet scale data for actions. So that is one of the key challenges that you need to
[00:16:12.340 --> 00:16:18.980]   address either via simulation or by imitation learning, generating expert data, tele-operation, all sorts of
[00:16:18.980 --> 00:16:26.260]   things. The next thing is the dual system architecture. Previously what used to happen was each of these
[00:16:26.260 --> 00:16:33.300]   components was trained independently. And that resulted in some kind of disagreement between the two systems.
[00:16:33.300 --> 00:16:41.060]   The Groot N1 introduces this coherent architecture where both the system one and system two are being
[00:16:41.060 --> 00:16:49.060]   co-trained. And that kind of helps to optimize the whole stack instead of individually trying to train the pieces.
[00:16:50.020 --> 00:16:57.140]   And then the third piece and the final piece is the generalist model. So in case of the generalist model,
[00:16:57.140 --> 00:17:04.500]   you are able to leverage foundation knowledge from the model and extend it to different embodiments,
[00:17:04.500 --> 00:17:10.660]   different tasks. You can think of it like how you have, in case of large language models, you have a base
[00:17:10.660 --> 00:17:18.340]   foundation Lama 2.7TB model or there's Lama 4 now or Lama 3. I don't know which is the latest, but you can
[00:17:18.340 --> 00:17:25.540]   extend it to any, you can fine tune it to any task or like domain adapted. Similarly, you have the Groot N1
[00:17:25.540 --> 00:17:31.620]   model which can be adapted to any embodiment and any downstream task. Thank you so much for attending our
[00:17:31.620 --> 00:17:37.860]   talk today. We're really happy you were here. Please let us know if you have questions. We'll be outside hanging out.
[00:17:38.420 --> 00:17:46.340]   Thank you so much. We appreciate it.

