
[00:00:00.000 --> 00:00:02.000]   Struggling with your electric bill?
[00:03:47.000 --> 00:03:54.000]   When you disclose your personal financial information, you are surrendering some of your privacy.
[00:03:54.000 --> 00:03:56.000]   That can range to minimal.
[00:03:56.000 --> 00:03:57.000]   I have about this much money.
[00:03:57.000 --> 00:03:58.000]   It's stored in these ways.
[00:03:58.000 --> 00:03:59.000]   What do you think?
[00:03:59.000 --> 00:04:04.000]   To extreme, such as, "Here are all of my account statements.
[00:04:04.000 --> 00:04:08.000]   Here are all of my banking and credit card records.
[00:04:08.000 --> 00:04:13.000]   Here is all the information on the inner workings of my family."
[00:04:13.000 --> 00:04:19.000]   When you give up that information, not only are you giving up that information to your financial advisor,
[00:04:19.000 --> 00:04:23.000]   you're also giving that information to your financial advisor's staff.
[00:04:23.000 --> 00:04:27.000]   Most financial advisors will work with a team of people.
[00:04:27.000 --> 00:04:34.000]   Fellow advisors, administrative staff, possibly other consultants who they may engage in their office.
[00:04:34.000 --> 00:04:41.000]   And you're automatically basically giving up control of that data and control of that information to multiple unknown people.
[00:04:41.000 --> 00:04:48.000]   I encourage you, if you're going to share with your financial advisor or prospective financial advisor,
[00:04:48.000 --> 00:04:54.000]   I encourage you to ask them questions about who will have access to that information.
[00:04:54.000 --> 00:05:01.000]   Financial advisory offices of, I'm going to say here, all firms.
[00:05:01.000 --> 00:05:08.000]   It's not that the firms don't want to, but basically the financial advisory offices of basically all firms are very sloppy,
[00:05:08.000 --> 00:05:13.000]   in my experience, are very sloppy with informational security.
[00:05:13.000 --> 00:05:19.000]   The names associated and the associated information.
[00:05:19.000 --> 00:05:27.000]   You have a right to privacy, but you will have to protect that privacy yourself.
[00:05:27.000 --> 00:05:33.000]   There are certain aspects and parts of information that your financial advisor needs.
[00:05:33.000 --> 00:05:39.000]   They need to know basically how much money you have if you're going to hire them to create for you a comprehensive financial plan.
[00:05:39.000 --> 00:05:47.000]   They need to know basically what it's invested in if you're going to hire them to create an analysis of your account and to give you advice.
[00:05:47.000 --> 00:05:53.000]   They need to know certain things, but they don't need to know everything, and they don't need to know everything all up front.
[00:05:53.000 --> 00:06:00.000]   Hopefully, you've done a good job of vetting them before hiring them, but still, you should be careful.
[00:06:00.000 --> 00:06:04.000]   And there are some things that your advisor needs to know and some things that they don't need to know.
[00:06:04.000 --> 00:06:06.000]   Here would be an example.
[00:06:06.000 --> 00:06:12.000]   If your grandmother died and left you half a million dollars in a trust,
[00:06:12.000 --> 00:06:18.000]   you don't need to tell your financial advisor that information right up front.
[00:06:18.000 --> 00:06:23.000]   Yes, it may be pertinent and it may need to come into the conversation at a later date,
[00:06:23.000 --> 00:06:30.000]   such as when you're discussing the asset allocation of your portfolio and you're trying to figure out how conservative and how aggressive to hold it,
[00:06:30.000 --> 00:06:33.000]   but you don't need to tell them at the first meeting.
[00:06:33.000 --> 00:06:38.000]   Perhaps your grandfather left you a valuable gold coin collection.
[00:06:38.000 --> 00:06:44.000]   The gold coins have one of the wonderful attributes of being very, very private.
[00:06:44.000 --> 00:06:50.000]   Unless the person can swing open the door of the safe and see the money there, nobody knows how much money you have
[00:06:50.000 --> 00:06:54.000]   when you hold it in the form of gold coins stacked in a safe.
[00:06:54.000 --> 00:06:59.000]   There's no reason for you to go and tell your financial advisor about all those gold coins.
[00:06:59.000 --> 00:07:12.000]   That will only come into play in the context of a specific financial recommendations, such as, "Joe, I think you need about two million dollars of life insurance."
[00:07:12.000 --> 00:07:19.000]   "Well, Joe, if you've got $200,000 in gold coins, you can very well say, 'Okay, I'll need 1.8.'"
[00:07:19.000 --> 00:07:24.000]   Of course, in that situation, just buy the two million. It's going to cost you an extra $1.37 a month. No big deal.
[00:07:24.000 --> 00:07:35.000]   Or let's say you're doing an asset allocation, and the advisor recommends to you that you put 5% of the portfolio into precious metals in the context of that portfolio.
[00:07:35.000 --> 00:07:39.000]   Well, just tell them, "I don't want to do that. I'd rather own my precious metals in another form,"
[00:07:39.000 --> 00:07:43.000]   and have them recommend to you a different portfolio that doesn't include precious metals.
[00:07:43.000 --> 00:07:49.000]   You can do your own precious metals portfolio allocation with the gold coins that granddad left you.
[00:07:49.000 --> 00:07:52.000]   There's no reason for you to expose all of these things.
[00:07:52.000 --> 00:07:54.000]   Now, why is this important?
[00:07:54.000 --> 00:08:17.000]   It's important because although you have the right to expect your financial advisor to keep your information private and there are certain laws and firm expectations, meaning the actual employing financial advisory firm, company expectations and rules mandating that they will keep that information private.
[00:08:17.000 --> 00:08:25.000]   You do not have an expectation of secrecy with your financial advisor.
[00:08:25.000 --> 00:08:31.000]   You do not have attorney-client privilege.
[00:08:31.000 --> 00:08:41.000]   Attorney-client privilege is one of the most important fundamental legal concepts that you need to think about at certain stages of your financial life.
[00:08:41.000 --> 00:08:50.000]   When you engage an attorney, you have, under certain circumstances, the legal right to secrecy.
[00:08:50.000 --> 00:09:05.000]   And your attorney cannot be forced through the threat of the courts and legal injunctions, etc., to disclose certain aspects of your information and certain points of your communication together if that has been done in a private format.
[00:09:05.000 --> 00:09:07.000]   And there are certain exceptions.
[00:09:07.000 --> 00:09:09.000]   You should study that subject out.
[00:09:09.000 --> 00:09:19.000]   But your financial advisor or your banker or your accountant enjoy no such legal privilege.
[00:09:19.000 --> 00:09:34.000]   That means that if somebody sues you and if your financial records are subpoenaed by the court, your financial advisor has a legal duty to disclose those.
[00:09:34.000 --> 00:09:37.000]   They cannot hold your files back.
[00:09:37.000 --> 00:09:39.000]   They are not your attorney.
[00:09:39.000 --> 00:09:41.000]   They can't hold your files back.
[00:09:41.000 --> 00:09:54.000]   And if you have given your financial advisor every single detail on your entire financial situation, you're now going to disclose all of your information under the threat of a legal order.
[00:09:54.000 --> 00:09:57.000]   Everything will be brought to the light.
[00:09:57.000 --> 00:10:04.000]   Also, your financial advisor is governed by the Patriot Act.
[00:10:04.000 --> 00:10:14.000]   And the Patriot Act requires your financial advisor to keep an eye out for activities such as money laundering or suspicion of money laundering.
[00:10:14.000 --> 00:10:27.000]   And every single financial firm, by law, is required to deliver training to their advisors and to their staff on how to spot things like money laundering, how to spot things like suspicious transactions.
[00:10:27.000 --> 00:10:34.000]   This is one of the reasons why you want to avoid bringing $100,000 in a briefcase and plunking it down on your financial advisor's desk.
[00:10:34.000 --> 00:10:46.000]   Because they will go right to their firm's compliance officer, and that firm's compliance officer will immediately file paperwork with the government, and you'll immediately have some knocks on your front door.
[00:10:46.000 --> 00:10:52.000]   Or at least you probably see a white panel van across the street with some antennas sticking out the roof.
[00:10:52.000 --> 00:10:58.000]   The point of this is not to say that you're breaking any law.
[00:10:58.000 --> 00:11:02.000]   You're not a crook. I'm not a crook.
[00:11:02.000 --> 00:11:11.000]   The point of it is to say that you don't know what laws might be changed that will make you a crook in the future.
[00:11:11.000 --> 00:11:20.000]   And you don't know who might be after you to get access to that information in the future or for what reason.
[00:11:20.000 --> 00:11:25.000]   And so prudence would say some things are on a need-to-know basis.
[00:11:25.000 --> 00:11:29.000]   You don't have to disclose everything to your financial advisor.
[00:11:29.000 --> 00:11:31.000]   You don't have to disclose everything to your accountant.
[00:11:31.000 --> 00:11:34.000]   You don't have to disclose everything to your banker.
[00:11:34.000 --> 00:11:41.000]   You need to transmit to your financial professionals the information that they need to do their job properly.
[00:11:41.000 --> 00:11:50.000]   That means that if you've hired an attorney to work on your estate plan, that attorney should probably should know about the $200,000 in gold coins.
[00:11:50.000 --> 00:11:57.000]   Because that's going to be a factor, and who's going to be given those gold coins when the safe is opened after your death.
[00:11:57.000 --> 00:12:03.000]   But the person who's selling you an insurance policy doesn't need to know all of those details.
[00:12:03.000 --> 00:12:06.000]   I've led with the tinfoil hat stuff.
[00:12:06.000 --> 00:12:11.000]   Let's just talk about the biggest threat, point three, security.
[00:12:11.000 --> 00:12:20.000]   The security of your information in most financial advice offices is awful.
[00:12:20.000 --> 00:12:24.000]   Absolutely awful.
[00:12:24.000 --> 00:12:27.000]   Here's what usually happens.
[00:12:27.000 --> 00:12:35.000]   Number one, you spend all of your time communicating with your financial advisor using an unencrypted email system.
[00:12:35.000 --> 00:12:41.000]   It's from your Gmail to their wire house email provider, whatever.
[00:12:41.000 --> 00:12:45.000]   You have no clue about the security of their system.
[00:12:45.000 --> 00:12:47.000]   Now, Gmail is very secure.
[00:12:47.000 --> 00:12:50.000]   They do a good job on that.
[00:12:50.000 --> 00:12:58.000]   Unless you're dumb enough to have an easy to choose password, unless you're targeted by somebody who's sophisticated who can brute force your password,
[00:12:58.000 --> 00:13:06.000]   unless you actually have your mother's maiden name as the answer to the security question and they can log in and reset your password,
[00:13:06.000 --> 00:13:10.000]   unless you don't have two-factor authentication enabled on your account, which nobody does,
[00:13:10.000 --> 00:13:17.000]   and unless you've already publicized that email across every social media profile that you have and it's clearly visible and findable by every single person that you engage with.
[00:13:17.000 --> 00:13:32.000]   Which means that if somebody gains access to your email account, a la Sarah Palin in the 2008 presidential elections with somebody just guessing her security questions on her Yahoo account,
[00:13:32.000 --> 00:13:36.000]   somebody gets in, all your information is there.
[00:13:36.000 --> 00:13:43.000]   So you're conveying important information to your financial advisor via an unencrypted, unsecure system known as email.
[00:13:43.000 --> 00:13:47.000]   Think email can't be hacked?
[00:13:47.000 --> 00:13:49.000]   Pretty easily?
[00:13:49.000 --> 00:13:54.000]   Well, let me ask you, how many crazy emails have you gotten in the last couple of years?
[00:13:54.000 --> 00:13:59.000]   Because I think it's happened probably to all of us, and if it hasn't happened to you, it will.
[00:13:59.000 --> 00:14:02.000]   And that assumes you're not a big target.
[00:14:02.000 --> 00:14:06.000]   But of course, if you're working with a financial advisor, you would be a big target because you have a lot of money.
[00:14:06.000 --> 00:14:08.000]   What else?
[00:14:08.000 --> 00:14:21.000]   Well, you're going to send stuff to your financial advisor and communicate with them via unencrypted email, and they're going to print everything off because most financial advisors are terrible at the physical security of their data and they don't care.
[00:14:21.000 --> 00:14:23.000]   Financial advisors are generally old.
[00:14:23.000 --> 00:14:25.000]   They're not technically competent.
[00:14:25.000 --> 00:14:27.000]   They don't use a scanner.
[00:14:27.000 --> 00:14:29.000]   They don't use a shredder, and they don't feel it's important.
[00:14:29.000 --> 00:14:33.000]   They'd rather have boxes and boxes of paper files with all the information in them.
[00:14:33.000 --> 00:14:40.000]   So let's talk about the information that is usually contained in a financial advisor's client file.
[00:14:40.000 --> 00:14:45.000]   Well, number one, there's probably various account application paperwork stored there.
[00:14:45.000 --> 00:14:50.000]   Also, whether it's for an insurance policy or for an investment policy, what's on that?
[00:14:50.000 --> 00:14:54.000]   Well, your name, your full legal name, your date of birth, your social security number.
[00:14:54.000 --> 00:14:56.000]   What else is there?
[00:14:56.000 --> 00:14:59.000]   A check that's available for the funding of the account.
[00:14:59.000 --> 00:15:02.000]   That check features a routing number and an account number.
[00:15:02.000 --> 00:15:10.000]   You've probably also given a series of statements to the financial advisor, account statements of all of those, your information on all of your accounts.
[00:15:10.000 --> 00:15:24.000]   Those have all been copied and are held there in the file, and everything is just sitting right there in a little manila folder in a file cabinet that almost never gets locked in an office building that's pretty easy to access.
[00:15:24.000 --> 00:15:42.000]   Unfortunately, in just about any industry that you're involved in or any class or group of people, you're going to have a few percent of the people who are absolute criminals, and they range on a scale of despicability from mild to extreme.
[00:15:42.000 --> 00:15:54.000]   But it's not infrequent that somebody who's working at a financial firm might take the time to purloin a little bit of the data and use it for later.
[00:15:54.000 --> 00:16:14.000]   And if you've given somebody your home address, your checking account information, your date of birth, you've filled out a life insurance application that says, "Oh, I want my mother to be the beneficiary here," and you put down that name, "and my father to be the beneficiary here, and your children's names," etc.
[00:16:14.000 --> 00:16:25.000]   Are you starting to get a little bit nervous with that information, especially when I tell you it's just sitting in a manila folder stacked on your financial advisor's desk?
[00:16:25.000 --> 00:16:38.000]   Especially when your financial advisor is used to chatting with their fellow financial advisors about the names of their big client, and somebody who's in the office can certainly listen and grab that info?
[00:16:38.000 --> 00:16:45.000]   Security of your data is generally very, very poor.
[00:16:45.000 --> 00:16:49.000]   I think it's getting better, thankfully.
[00:16:49.000 --> 00:16:54.000]   But that transition process is very, very slow.
[00:16:54.000 --> 00:16:56.000]   When I was in the business, I was one of the leaders.
[00:16:56.000 --> 00:17:02.000]   I was one of the first people to digitize all my files and shred everything, and part of it was security.
[00:17:02.000 --> 00:17:04.000]   Part of it was convenience, but also security.
[00:17:04.000 --> 00:17:07.000]   But the transition process is very, very slow.
[00:17:07.000 --> 00:17:17.000]   I don't believe that you can trust your financial advisor to keep your information private, secret, and secure.
[00:17:17.000 --> 00:17:28.000]   You do have an expectation of privacy, and if your financial advisor betrays your right to privacy, that should be grounds for you to fire them.
[00:17:28.000 --> 00:17:30.000]   That is unacceptable.
[00:17:30.000 --> 00:17:38.000]   You should expect your financial advisor to be very, very careful, very circumspect.
[00:17:38.000 --> 00:17:45.000]   You have no legal authority to enforce secrecy.
[00:17:45.000 --> 00:18:11.000]   So don't tell anything to your financial advisor that you don't want told publicly, that you wouldn't want it tested publicly in court when your advisor has been compelled to testify in a case – in a fight between you and your partner or in a divorce proceeding or in some contentious situation that you can't even imagine right now because they have no legal right to not.
[00:18:11.000 --> 00:18:16.000]   And then when they're commanded to turn over their file, they're going to turn over everything in the file.
[00:18:16.000 --> 00:18:21.000]   And you have no expectation, really, of security, so you'll have to take that on yourself.
[00:18:21.000 --> 00:18:24.000]   So what can you do?
[00:18:24.000 --> 00:18:27.000]   Well, number one, raise a stink about it.
[00:18:27.000 --> 00:18:31.000]   Start with some questions to your financial advisor to ask them.
[00:18:31.000 --> 00:18:35.000]   If I give you this information, how are you going to protect it?
[00:18:35.000 --> 00:18:38.000]   Who in your office are you going to share it with?
[00:18:38.000 --> 00:18:43.000]   How is this information going to be shared among people that I don't know?
[00:18:43.000 --> 00:18:46.000]   Questions are always acceptable.
[00:18:46.000 --> 00:18:53.000]   And just by asking the questions, you'll start to raise the issue for your financial advisor to consider.
[00:18:53.000 --> 00:19:00.000]   And very few, in my experience, are actually considering the question.
[00:19:00.000 --> 00:19:05.000]   Next, you should keep information on a need-to-know basis.
[00:19:05.000 --> 00:19:10.000]   There are certain people who need to know certain aspects of information.
[00:19:10.000 --> 00:19:20.000]   When you are enlisting the aid of an accountant to advise you on your taxes, they need to know all of the information that's pertaining to your taxes.
[00:19:20.000 --> 00:19:25.000]   But they don't need to know the numbers and amounts of your life insurance policy.
[00:19:25.000 --> 00:19:28.000]   They don't need to know how much money is in your 401(k) account.
[00:19:28.000 --> 00:19:31.000]   So there's no reason to tell your accountant.
[00:19:31.000 --> 00:19:42.000]   If you're retaining the services of a financial advisor to work on your asset allocation plan, they don't need to know the profit margin in your business.
[00:19:42.000 --> 00:19:48.000]   They don't need to know the full list of all the deductions that you took in your business last year.
[00:19:48.000 --> 00:19:54.000]   If you're buying a life insurance policy, you don't need to talk to them about -- you get the point.
[00:19:54.000 --> 00:19:56.000]   I don't need to keep giving examples.
[00:19:56.000 --> 00:19:59.000]   Just ask yourself, does this person need to know it?
[00:19:59.000 --> 00:20:01.000]   Now there's a balance here.
[00:20:01.000 --> 00:20:06.000]   A good financial advisor does need to know some of the information.
[00:20:06.000 --> 00:20:11.000]   But they often don't need all of the specifics.
[00:20:11.000 --> 00:20:17.000]   Or at least you can get some advice in general before you give all of the specifics.
[00:20:17.000 --> 00:20:22.000]   So keep information on a need-to-know basis.
[00:20:22.000 --> 00:20:28.000]   You should be very careful in how you communicate with people the information in the first place.
[00:20:28.000 --> 00:20:33.000]   You should never discuss financial information through email.
[00:20:33.000 --> 00:20:40.000]   Any time you sit down to write an email or any email that you receive, you should ask yourself this question.
[00:20:40.000 --> 00:20:43.000]   This is a postcard and it's going to be published on the internet.
[00:20:43.000 --> 00:20:45.000]   Am I okay with that?
[00:20:45.000 --> 00:20:54.000]   If you're not okay with what you're sending or receiving in the context of an email being published publicly on the internet, don't send it.
[00:20:54.000 --> 00:20:58.000]   That includes personal, hurtful, careful, secret information.
[00:20:58.000 --> 00:21:02.000]   It also includes things like personal financial data.
[00:21:02.000 --> 00:21:05.000]   Do not send such things via unencrypted email.
[00:21:05.000 --> 00:21:13.000]   At the very least, use your financial advisor's encrypted email system or secure document uploading system.
[00:21:13.000 --> 00:21:17.000]   Your advisor's firm has something like this.
[00:21:17.000 --> 00:21:21.000]   The thing is that none of the advisor's clients use it.
[00:21:21.000 --> 00:21:24.000]   When I was an advisor, we had the option to do encrypted email.
[00:21:24.000 --> 00:21:27.000]   It was very simple that we could send the email encrypted to the user.
[00:21:27.000 --> 00:21:29.000]   It was relatively pretty simple for the user to do it.
[00:21:29.000 --> 00:21:35.000]   But people don't want to do even the simplest thing of unencrypting an email no matter how easy the process is.
[00:21:35.000 --> 00:21:40.000]   And so when you're a professional, you get used to serving the masses, which don't want to be bothered.
[00:21:40.000 --> 00:21:43.000]   So you discuss things via unencrypted email.
[00:21:43.000 --> 00:21:44.000]   Hey, it's not going to hurt me as the advisor.
[00:21:44.000 --> 00:21:46.000]   I'm going to feel sad about it.
[00:21:46.000 --> 00:21:50.000]   But at the end of the day, I'm tired of people saying, "How do I set up this encryption thing again?"
[00:21:50.000 --> 00:21:51.000]   So they have a system.
[00:21:51.000 --> 00:21:53.000]   They're just not used to using it.
[00:21:53.000 --> 00:21:57.000]   So require your advisor to communicate with you via encrypted email.
[00:21:57.000 --> 00:22:00.000]   If you don't already use encrypted email, make sure that you do.
[00:22:00.000 --> 00:22:02.000]   The simplest thing is you'll use ProtonMail, protonmail.com.
[00:22:02.000 --> 00:22:05.000]   It's like Gmail but better, and it's encrypted end-to-end.
[00:22:05.000 --> 00:22:08.000]   So make sure that your advisor's firm, they have systems set up.
[00:22:08.000 --> 00:22:11.000]   Make sure that they're communicating with you via encrypted email.
[00:22:11.000 --> 00:22:18.000]   Or if you need to send documents, use a secure encrypted upload system to upload the document to their file management system.
[00:22:18.000 --> 00:22:24.000]   There's been tremendous progress in the last few years with paperless systems, and you can use those systems.
[00:22:24.000 --> 00:22:26.000]   No unencrypted email.
[00:22:26.000 --> 00:22:29.000]   No communication with things like that.
[00:22:29.000 --> 00:22:33.000]   Email is the worst, again, because of email hacking.
[00:22:33.000 --> 00:22:44.000]   When you send information to a financial advisor, whether you're uploading it, giving it in person, etc., redact some of the data.
[00:22:44.000 --> 00:23:00.000]   If a financial advisor is doing an analysis on your accounts, they do have a need to know what percentage of your portfolio is invested in stocks, which particular stock funds they are, what the share price was that you bought, what your basis is, etc.
[00:23:00.000 --> 00:23:04.000]   All of that information is something that your financial advisor needs to know.
[00:23:04.000 --> 00:23:09.000]   That's not information that the person who's selling you a life insurance policy needs to know.
[00:23:09.000 --> 00:23:13.000]   They just need to know you have $200,000 in stocks or $20,000 in stocks.
[00:23:13.000 --> 00:23:19.000]   But even with the financial advisor, when you give them that information, there's no reason whatsoever for them to have your account number.
[00:23:19.000 --> 00:23:23.000]   So the way that you redact information is you print out the statements.
[00:23:23.000 --> 00:23:25.000]   That's fine.
[00:23:25.000 --> 00:23:35.000]   Take out a big black sharpie and redact with the sharpie, copy out, cross out all of the information that's printed underneath it.
[00:23:35.000 --> 00:23:37.000]   And then here's the secret.
[00:23:37.000 --> 00:23:41.000]   You have to make sure that you run those papers through a copy machine.
[00:23:41.000 --> 00:23:45.000]   So many times people would say, "Hey, here's a paper," and they cross something out with a sharpie.
[00:23:45.000 --> 00:23:51.000]   All you do is pick it up, hold it to a bright light, or tilt it at a right angle, and you can see the numbers right through it if it's a sharpie.
[00:23:51.000 --> 00:23:59.000]   But if you take it, cross it with a sharpie, and then run those papers through a copy machine, then that information will be fully removed from the system.
[00:23:59.000 --> 00:24:02.000]   So pull out the account numbers.
[00:24:02.000 --> 00:24:11.000]   If you're with Wirehouse A and they're analyzing Wirehouse B, they probably should know that it's Wirehouse B, but they don't need to know where all of your bank accounts are.
[00:24:11.000 --> 00:24:17.000]   They don't need to know what company manages your mom's trust fund, etc.
[00:24:17.000 --> 00:24:22.000]   So just have things diversified and don't trust too quickly.
[00:24:22.000 --> 00:24:35.000]   There's a real balance in my experience between the question of paranoia and – I don't know what the opposing thing is, but the point is you got to be a little bit paranoid.
[00:24:35.000 --> 00:24:39.000]   It's really important to be a little bit paranoid.
[00:24:39.000 --> 00:24:46.000]   Recognize that every single company you do business – in today's world, here's I think a good place to start from.
[00:24:46.000 --> 00:24:59.000]   Every company you do business with today is going to have their files hacked and published to the internet where anybody who wants to can buy them.
[00:24:59.000 --> 00:25:09.000]   The US government cannot maintain security of its top secret employees and clearances.
[00:25:09.000 --> 00:25:19.000]   There was a massive data breach recently on even the US government systems with – what was the name of that form that – it's a form that government contractors have to use, and all that information was disclosed.
[00:25:19.000 --> 00:25:30.000]   Just recently – I read one of the recent Tom Clancy books. He's dead, but they're still publishing on in the Jack Ryan series called True Faith and Allegiance.
[00:25:30.000 --> 00:25:31.000]   It's an interesting novel.
[00:25:31.000 --> 00:25:46.000]   But the basic premise of it was that a hacker was able to hack all of the information from a US government database of people who had top secret clearances and then use that combined with publicly available information, everything that's on our Facebook profiles, etc.
[00:25:46.000 --> 00:25:53.000]   They were able to use that information to target with criminal intent all these different members and employees of the US government.
[00:25:53.000 --> 00:26:02.000]   But it really pointed out a point because there was a breach just recently, and there have been several breaches of even the US government databases.
[00:26:02.000 --> 00:26:07.000]   The US government can't keep its hand on their data.
[00:26:07.000 --> 00:26:12.000]   The Democratic and Republican national committees can't keep their hands on their data.
[00:26:12.000 --> 00:26:17.000]   Every single company that you do business with can't keep their hands on their data.
[00:26:17.000 --> 00:26:26.000]   Basically, at this point in time, you need to expect that every single piece of data that you give to a company that you're doing business with is going to be disclosed.
[00:26:26.000 --> 00:26:34.000]   Now, I could do hours on the topic of how do you protect yourself, but basically, one of the simplest things that you do is you segment your data.
[00:26:34.000 --> 00:26:38.000]   And you hold everything in segmented pots.
[00:26:38.000 --> 00:26:42.000]   That means that you don't give everything to everybody.
[00:26:42.000 --> 00:26:46.000]   You pick and you choose, and you compartmentalize your data.
[00:26:46.000 --> 00:26:49.000]   You should do the same thing with your financial data.
[00:26:49.000 --> 00:27:01.000]   If you proceed on the assumption that this information is going to be hacked and published to the web, I think it'll give you the appropriate level of paranoia to apply to your own decisions.
[00:27:01.000 --> 00:27:06.000]   This doesn't mean that you can't enlist good financial services.
[00:27:06.000 --> 00:27:15.000]   This doesn't mean that you can't trust another person with the details of your situation so that they can give you an appropriate amount of advice.
[00:27:15.000 --> 00:27:20.000]   It does mean that you don't automatically give everything to everybody.
[00:27:20.000 --> 00:27:23.000]   That's the key.
[00:27:23.000 --> 00:27:31.000]   So when you're working with your financial advisors, don't trust all of them with all of your info.
[00:27:31.000 --> 00:27:38.000]   Trust each of them with just enough information that they need to do their job.
[00:27:38.000 --> 00:27:45.000]   If you follow this advice, the day will come when you'll thank me.
[00:27:45.000 --> 00:27:52.000]   But you have to follow it now before you ever need it.
[00:27:52.000 --> 00:27:57.000]   The secret skill of wealth building is proactivity.
[00:27:57.000 --> 00:28:05.000]   The ability to foresee the future and then do what you need to do now to prepare for that future.
[00:28:05.000 --> 00:28:08.000]   That's the secret skill.
[00:28:08.000 --> 00:28:13.000]   So you've got to constantly apply this to your own situation.
[00:28:13.000 --> 00:28:32.000]   People are being kidnapped in Mexico, and the use of that inside information, the inside information that's being taken from the local bank is being used against them to force them with the ransom amount,
[00:28:32.000 --> 00:28:37.000]   to figure out the ransom amount to make sure that they buy the life of their loved one back.
[00:28:37.000 --> 00:28:48.000]   That may or may not be a risk to you, but it should be a good wake-up call for you to pay attention to your own data.
[00:28:48.000 --> 00:28:54.000]   You cannot buy life insurance when you just got diagnosed with cancer.
