
[00:00:00.000 --> 00:00:05.000]   Don't just dream about paradise, live it with Fiji Airways.
[00:33:30.800 --> 00:33:53.800]   They'll be served tea at their machines, and they'll be opera performances stage for just to keep them at the machine because these independent livelihoods lead to totally private, independent systems of value.
[00:33:53.800 --> 00:33:59.800]   So the British are wrong, but of course, the Civil War changed that.
[00:33:59.800 --> 00:34:06.800]   We're sold that it was a great crusade against slavery by the school system.
[00:34:06.800 --> 00:34:24.800]   The major historians who turned their attention to that say, I mean, to a person that slavery was already dead.
[00:34:24.800 --> 00:34:41.800]   It was a great transformation on the part of plantation owners, but because the wives of the plantation owners were scratching their head and saying, you know, the boss, my husband vanishes for a couple of days.
[00:34:41.800 --> 00:34:44.800]   We have all these new slaves and they're not black anymore.
[00:34:44.800 --> 00:34:47.800]   They're very shades of brown.
[00:34:47.800 --> 00:35:06.800]   So they I'm thinking right now, I think Vern Parrington, but a number of historians 50 years ago said slavery was on its last legs because the Southern woman wouldn't stand for it any longer.
[00:35:06.800 --> 00:35:25.800]   Russia, I believe, had freed the serfs.
[00:35:25.800 --> 00:35:42.800]   Necessity to get rid of the Southern politicians who were trained in dialectical thinking, in rhetoric, and could run circles around the Northern politicians in Congress.
[00:35:42.800 --> 00:35:47.800]   They could produce the most compelling arguments for this or that.
[00:35:47.800 --> 00:35:52.800]   And so the South had to be gotten rid of.
[00:35:52.800 --> 00:35:59.800]   From my understanding, those dry goods like cotton from the South that were produced by slaves were then going to factories in the North.
[00:35:59.800 --> 00:36:04.800]   And the factory owners in the North figured out that the slave owners were paying too much overhead.
[00:36:04.800 --> 00:36:06.800]   It costs a lot to keep a whole family fed, etc.
[00:36:06.800 --> 00:36:09.800]   And there were letters exchanged and they actually discovered it was cheaper.
[00:36:09.800 --> 00:36:13.800]   Why not make everyone a slave who doesn't know that they're a slave?
[00:36:13.800 --> 00:36:15.800]   A wage slave.
[00:36:15.800 --> 00:36:40.800]   Right, right.
[00:36:40.800 --> 00:36:43.800]   And what happens is morale collapses.
[00:36:43.800 --> 00:36:46.800]   So you have to care for them.
[00:36:46.800 --> 00:36:59.800]   The discussions on the highest level among Northern industrialists was, why should we have to support Deadwood here?
[00:36:59.800 --> 00:37:02.800]   And we could do that if they were wage slaves.
[00:37:02.800 --> 00:37:04.800]   Yeah, yeah.
[00:37:04.800 --> 00:37:15.800]   And furthermore, people like Count Tolstoy was well aware of the hard core underneath the romantic arguments.
[00:37:15.800 --> 00:37:18.800]   And so were a number of other people.
[00:37:18.800 --> 00:37:39.800]   But the public dependent upon media and pulpits, which were subsidized by the owners, they couldn't find a zone where they could think clearly or someone would say, yeah, here's the truth.
[00:37:39.800 --> 00:37:40.800]   Think about it.
[00:37:40.800 --> 00:37:44.800]   Early forms of mass media propaganda from the pulpit or the newspaper.
[00:37:44.800 --> 00:37:48.800]   Or the Chautauquans.
[00:37:48.800 --> 00:37:49.800]   Oh, absolutely.
[00:37:49.800 --> 00:37:55.800]   The Chautauquans were put together by intent.
[00:37:55.800 --> 00:38:06.800]   The family that began Harper's Publishers and had the very prestigious journal of the time, Harper's Weekly.
[00:38:06.800 --> 00:38:08.800]   Lewis Lapham, the Lapham family?
[00:38:08.800 --> 00:38:11.800]   Well, Lapham's very latter day.
[00:38:11.800 --> 00:38:14.800]   His grandfather was in charge of Harper's though.
[00:38:14.800 --> 00:38:16.800]   He was mayor of San Francisco, I believe.
[00:38:16.800 --> 00:38:19.800]   He was when the UN came in.
[00:38:19.800 --> 00:38:25.800]   He told me that his boyhood was filled with foreign dignitaries in the home.
[00:38:25.800 --> 00:38:30.800]   His house guests were thrown back glass of wine.
[00:38:30.800 --> 00:38:45.800]   So you can actually trace the small number of families behind the Chautauquans, which were the most compelling mass media of the day.
[00:38:45.800 --> 00:38:50.800]   And you'd hear about what was going on in Boston and Cincinnati.
[00:38:50.800 --> 00:38:52.800]   And you'd want that.
[00:38:52.800 --> 00:39:00.800]   And selectively, ideas and ways of thinking were introduced to the best people.
[00:39:00.800 --> 00:39:09.800]   And they used their local prestige to make sure that, you know, it's a natural process.
[00:39:09.800 --> 00:39:23.800]   So what we got was a second American revolution between, oh, I don't know, 1865 and about 1910.
[00:39:23.800 --> 00:39:25.800]   This time the British won.
[00:39:25.800 --> 00:39:36.800]   Again, but they didn't win by force of arms, but by force of insight into the way opinion is created.
[00:39:36.800 --> 00:39:49.800]   And when the skilled workers who had intense pride and really were the key to the prosperity of early industrial operation, commercial operation,
[00:39:49.800 --> 00:39:59.800]   when the skilled workers understood their power, then industry and commerce were mechanized intensely.
[00:39:59.800 --> 00:40:02.800]   And you wiped out the need for skill.
[00:40:02.800 --> 00:40:09.800]   You took less quality, but now you had less contention, less argument.
[00:40:09.800 --> 00:40:20.800]   Carnegie was instrumental in eliminating the influence of skilled labor.
[00:40:20.800 --> 00:40:25.800]   And it continued right to the 20th century.
[00:40:25.800 --> 00:40:32.800]   What influence have the Rockefellers had on organized labor, skilled labor, education?
[00:40:32.800 --> 00:40:39.800]   The Rockefeller family can actually be traced way back in Dutch history.
[00:40:39.800 --> 00:40:51.800]   There's an ancestor of the Rockefellers who set up a rather detailed plan for global government hundreds and hundreds of years ago.
[00:40:51.800 --> 00:40:56.800]   And that is one of these flow charts that showed how you were going to do that or not.
[00:40:56.800 --> 00:41:12.800]   But the great irony, of course, is that Rockefeller and Carnegie's families were fringe people in the United States.
[00:41:12.800 --> 00:41:31.800]   But using their brilliant insight into leverage and how it works, both were able to take nothing and pyramid it into quite a bit.
[00:41:31.800 --> 00:41:46.800]   Rockefeller actually, his father I believe, but it may have been his grandfather, fled a rape charge, sort of like Strauss-Kahn's up in Bainbridge, New York.
[00:41:46.800 --> 00:41:53.800]   He had been charged with rape of a maid and fled.
[00:41:53.800 --> 00:42:13.800]   Rockefeller threw their weight behind, this is emblematic of how they were, behind Horatio Alger, who also had been charged with rape up here in Connecticut, in the Newsboys' lodging house.
[00:42:13.800 --> 00:42:36.800]   And if you read a wonderful book that exists, a limited edition but it's kept continuously in print, called "The Rise of the Dangerous Classes in New York City" by the creator of American adoption.
[00:42:36.800 --> 00:42:50.800]   When I started a research school, I kept running into the same people who put the adoption institution together in the school and see one much more important than the other.
[00:42:50.800 --> 00:42:54.800]   But still, the same names flowed in and out of one another.
[00:42:54.800 --> 00:43:02.800]   Charles Loring Brace, who I believe his father was the publisher of the Hartford Courant.
[00:43:02.800 --> 00:43:11.800]   He was sure in his early diary, he'd say, "I must find a way to become nationally famous."
[00:43:11.800 --> 00:43:16.800]   In Yale, he wrote that he didn't have any idea how he was going to do that.
[00:43:16.800 --> 00:43:41.800]   But finally it occurred to him that with these masses of immigrants being brought in to break the Irish labor monopoly in the mines and the mills, that the easiest way to lower the unit cost of labor was to bring the husband and the wife into the labor force.
[00:43:41.800 --> 00:43:46.800]   Or you double the size of the labor force, you cut the unit value of labor in half.
[00:43:46.800 --> 00:43:51.800]   But you couldn't do that as long as they were worried about their kids.
[00:43:51.800 --> 00:44:05.800]   So now you have the impetus to enlarge the social work industry, to corrupt the legislatures, to give it the power to break families apart.
[00:44:05.800 --> 00:44:07.800]   And what do you do with the kids?
[00:44:07.800 --> 00:44:15.800]   Well, the expression put up for adoption tells you, you don't want them anywhere in the neighborhood.
[00:44:15.800 --> 00:44:18.800]   You want them far away.
[00:44:18.800 --> 00:44:21.800]   So you put them in boxcars.
[00:44:21.800 --> 00:44:29.800]   This great secret monstrous event in America that goes on for 40, 50 years.
[00:44:29.800 --> 00:44:35.800]   Boxcars full of the children of the labor sent west.
[00:44:35.800 --> 00:44:38.800]   They started upstate New York.
[00:44:38.800 --> 00:44:40.800]   That was too close.
[00:44:40.800 --> 00:44:43.800]   So they kept going farther and farther west.
[00:44:43.800 --> 00:44:55.800]   And then they'd stop at a whistle stop and a platform would be brought out, the boxcar would open, the children would be put up for adoption.
[00:44:55.800 --> 00:45:01.800]   They had a preference for who they wanted to adopt.
[00:45:01.800 --> 00:45:13.800]   They wanted Lutherans to adopt because they had the Episcopal idea of hierarchy, but they were just dumb farmers.
[00:45:13.800 --> 00:45:15.800]   They couldn't think clearly.
[00:45:15.800 --> 00:45:17.800]   It was free labor.
[00:45:17.800 --> 00:45:26.800]   Hey, and that will end the future career of these immigrants.
[00:45:26.800 --> 00:45:33.800]   What stopped putting children up for adoption was the police chiefs of the West.
[00:45:33.800 --> 00:45:39.800]   I think the year was 1888, but give me a few years either way.
[00:45:39.800 --> 00:45:52.800]   They wrote a stinging attack on this practice, not on moral grounds, but they said crime is everywhere in the West.
[00:45:52.800 --> 00:46:19.800]   And if you go to the psychological abstracts, you'll find that an enormous number of adopted children, for example, six of the 10 leading mass murderers in American history, but all forms of crime, because when you break the bond with the natural, you can't put substitutes in place.
[00:46:19.800 --> 00:46:22.800]   Again, not morally.
[00:46:22.800 --> 00:46:39.800]   There's a recent physiological theory called mirror neurons that you learn to use your own biological equipment by watching people who have the same or nearly identical biological.
[00:46:39.800 --> 00:46:52.800]   When you remove that, even if the family that you're transferred to has money and savoir faire and civil, they're more so, doesn't matter.
[00:46:52.800 --> 00:47:07.800]   You're actually imitating things that your physiology can accommodate as a consequence, you get incrementally more and more crazed inside and angry.
[00:47:07.800 --> 00:47:20.800]   One of the things, of course, school does is it prevents these kind of connections between different areas from occurring.
[00:47:20.800 --> 00:47:40.800]   That's what the short answer test is about, and Oxford and Cambridge got rid of it 100 years ago, because they said people who do well on short answer tests, they memorize bits of information, but they don't connect the bits of information.
[00:47:40.800 --> 00:47:50.800]   When they seem to be able to connect the bits of information, it's because they've memorized someone else's connections.
[00:47:50.800 --> 00:47:58.800]   The better the school, the more sets of connections you'll memorize, but you can't do that for yourself.
[00:47:58.800 --> 00:48:10.800]   It's like these machines, you guys are all too young to remember. They used to sell machines that would relieve the stress of lifting weights.
[00:48:10.800 --> 00:48:14.800]   You put the weight in your hand, but the machine would lift your arm in the way.
[00:48:14.800 --> 00:48:19.800]   Only trouble was, your muscle knew the difference.
[00:48:19.800 --> 00:48:23.800]   But the people buying the machinery didn't.
[00:48:23.800 --> 00:48:28.800]   Well, it looks exactly the same.
[00:48:28.800 --> 00:48:33.800]   Anyway, put me back on course here.
[00:48:33.800 --> 00:48:40.800]   Is there any connection between frustration and aggression, and what effect does schooling have on that?
[00:48:40.800 --> 00:48:45.800]   Well, you answer your own question by asking it.
[00:48:45.800 --> 00:48:53.800]   Connections, intimate. School removes your volition in all important ways.
[00:48:53.800 --> 00:49:07.800]   Even who you speak to are not the arts of association as valuable or more valuable than anything else you learn when you're young.
[00:49:07.800 --> 00:49:19.800]   I read how executive hiring is done, and it almost never has to do with your training in whatever you're being hired for.
[00:49:19.800 --> 00:49:24.800]   I'm thinking of Apple now, I believe.
[00:49:24.800 --> 00:49:29.800]   Is this the person we would like to have around three years from now?
[00:49:29.800 --> 00:49:35.800]   And bend an elbow with, or play golf with, or just talk with?
[00:49:35.800 --> 00:49:41.800]   And that's why you're passed from set of executives to set of executives.
[00:49:41.800 --> 00:49:45.800]   So they can sign off, "Yeah, he's okay."
[00:49:45.800 --> 00:49:49.800]   But we don't tell kids that, right?
[00:49:49.800 --> 00:49:57.800]   It's people who have the highest grade point average and the highest SAT scores.
[00:49:57.800 --> 00:50:06.800]   Well, I spent an hour years, well, not too long ago, within 10 years, with the admissions officer for Harvard College.
[00:50:06.800 --> 00:50:12.800]   And about 30 years ago, an hour with the admissions director at Princeton.
[00:50:12.800 --> 00:50:31.800]   And let me tell you, their polite dismissal of grades and SAT scores was intimidating to listen to, as if you'd have to be crazy to let somebody in.
[00:50:31.800 --> 00:50:37.800]   Let me see if I can condense how you get into Harvard or Princeton.
[00:50:37.800 --> 00:50:41.800]   Of course, you get into both by donating a building.
[00:50:41.800 --> 00:50:44.800]   But how do other people get in?
[00:50:44.800 --> 00:50:53.800]   They're being analyzed on the basis of their ability to either become wealthy or famous.
[00:50:53.800 --> 00:50:55.800]   Either one will work.
[00:50:55.800 --> 00:50:59.800]   Famous, like wearing a billboard saying, "I went to Princeton."
[00:50:59.800 --> 00:51:03.800]   There's that actress Jodie Foster, "I went to Princeton."
[00:51:03.800 --> 00:51:06.800]   Look at where the rest of the actors and directors went.
[00:51:06.800 --> 00:51:08.800]   They didn't go anywhere.
[00:51:08.800 --> 00:51:13.800]   Jodie did, so that's one we hear about.
[00:51:13.800 --> 00:51:20.800]   It's the Harvard lady said, "We look for a record of excellence."
[00:51:20.800 --> 00:51:23.800]   And what does excellence consist of?
[00:51:23.800 --> 00:51:35.800]   It's sometime in the first 18 years of your life, figuring out how to add value to the people around you.
[00:51:35.800 --> 00:51:40.800]   Although I shouldn't say this, in a way that catches public attention.
[00:51:40.800 --> 00:51:51.800]   So you might walk across the United States or bicycle the perimeter of the country or row across the Atlantic Ocean as a physical way.
[00:51:51.800 --> 00:52:02.800]   You might start a little charity or set up some weather service or some pollution monitoring around Hartford.
[00:52:02.800 --> 00:52:11.800]   There are a substantial number, a small fraction, but a substantial number of kids doing this as we sit here.
[00:52:11.800 --> 00:52:19.800]   They're writing a record of being able to add value to the community around them.
[00:52:19.800 --> 00:52:31.800]   And then the other fellow, the Princeton guy, said the same thing in different words.
[00:52:31.800 --> 00:52:36.800]   I asked him, what, this is about '68 roughly.
[00:52:36.800 --> 00:52:44.800]   I asked him, "What part of a resume, submitted, do you look at first?"
[00:52:44.800 --> 00:52:52.800]   And the answer, metaphorically, because my jaw had opened, "Hobbies," he said.
[00:52:52.800 --> 00:53:00.800]   I said, "I've been taught all my life, leave that off because it's not your main."
[00:53:00.800 --> 00:53:08.800]   He said, "On the contrary, it's the only honest information you're likely to get."
[00:53:08.800 --> 00:53:14.800]   How does someone spend their time when it's their free choice to spend?
[00:53:14.800 --> 00:53:19.800]   He said, "It's a window into their mind and their heart."
[00:53:19.800 --> 00:53:24.800]   What kind of hobbies?
[00:53:24.800 --> 00:53:34.800]   He said, "Well, ideally someone would have a physical hobby, an intellectual hobby, and a social hobby
[00:53:34.800 --> 00:53:40.800]   because that would show they're exploring these large, well, physical hobbies.
[00:53:40.800 --> 00:53:42.800]   You mean football, baseball?"
[00:53:42.800 --> 00:53:50.800]   "Well," he said, "it's better than nothing, but we would prefer not to see team sports."
[00:53:50.800 --> 00:53:59.800]   I said, "I've been told all my life that team sports identify your ability to work in a team."
[00:53:59.800 --> 00:54:04.800]   He said, "What happens in a team sport is if you decide to dog it,
[00:54:04.800 --> 00:54:11.800]   it's very hard to tell which guy on the line has dogged it or not
[00:54:11.800 --> 00:54:17.800]   or which running back has gone down quicker than he should have gone down."
[00:54:17.800 --> 00:54:27.800]   He said, "We prefer solo hobbies that involve physical danger."
[00:54:27.800 --> 00:54:31.800]   "You mean you want kids to put their necks at risk?"
[00:54:31.800 --> 00:54:33.800]   "For example, what?" I said.
[00:54:33.800 --> 00:54:37.800]   He said, "Well, horseback riding is a dead giveaway.
[00:54:37.800 --> 00:54:41.800]   The horse weighs a half a ton or more.
[00:54:41.800 --> 00:54:47.800]   If you do trail riding and you don't know what you're doing, your head gets caught on a branch
[00:54:47.800 --> 00:54:50.800]   and you're the headless horseman.
[00:54:50.800 --> 00:54:55.800]   If the horse doesn't like you, it'll roll over on top of you."
[00:54:55.800 --> 00:55:01.800]   And I know immediately because that last time I rode a horse was down in Veracruz, Mexico.
[00:55:01.800 --> 00:55:03.800]   The horse didn't like me.
[00:55:03.800 --> 00:55:08.800]   It took me out on the main highway with crazed Mexican drivers going 100 miles an hour
[00:55:08.800 --> 00:55:12.800]   and 18 wheelers, and it laid down on top of me.
[00:55:12.800 --> 00:55:17.800]   I was terrified because I could see these trucks coming.
[00:55:17.800 --> 00:55:20.800]   It didn't like that last time I rode.
[00:55:20.800 --> 00:55:23.800]   So he said, "You have to actually know what you're doing.
[00:55:23.800 --> 00:55:29.800]   You can't say, 'Is this an A job or a B job?' if you live and are intact with it."
[00:55:29.800 --> 00:55:36.800]   Then he said, "Sailing a small boat, these little 12-footers, outside of land.
[00:55:36.800 --> 00:55:42.800]   If you don't know what you're doing, you end up in the middle of the Atlantic.
[00:55:42.800 --> 00:55:49.800]   Or if wind comes up, you can't see landmarks because of the waves."
[00:55:49.800 --> 00:55:57.800]   I said, "But those things are associated with the prosperous classes.
[00:55:57.800 --> 00:56:00.800]   What could somebody in ordinary circumstances do?"
[00:56:00.800 --> 00:56:05.800]   He said, "Well, we just let somebody in."
[00:56:05.800 --> 00:56:10.800]   This is probably one of the nicest factoids in my mind in my life.
[00:56:10.800 --> 00:56:16.800]   "We just let someone in who invented his own sport
[00:56:16.800 --> 00:56:23.800]   and kept records competing against himself, his past performance, his present performance."
[00:56:23.800 --> 00:56:33.800]   It was--get ready for this, visualize this--seatless unicycle riding over broken terrain.
[00:56:33.800 --> 00:56:38.800]   If I had 10 lifetimes, the thought of doing that wouldn't occur.
[00:56:38.800 --> 00:56:41.800]   You start getting on a unicycle, let alone one without a seat,
[00:56:41.800 --> 00:56:45.800]   let alone riding it over broken terrain.
[00:56:45.800 --> 00:56:50.800]   So they let him in because they knew he was on the fast track.
[00:56:50.800 --> 00:56:54.800]   So we tell these lies.
[00:56:54.800 --> 00:56:58.800]   And of course, many of the people who tell the lies believe the lies.
[00:56:58.800 --> 00:57:02.800]   "Well, surely they're going to take valedictorians."
[00:57:02.800 --> 00:57:09.800]   Well, last year Harvard turned down 8 out of every 10 valedictorians who applied.
[00:57:09.800 --> 00:57:16.800]   And the 2 they took in, they didn't take in because there were valedictorians there.
[00:57:16.800 --> 00:57:24.800]   So by removing this component from the student imagination,
[00:57:24.800 --> 00:57:32.800]   you can control to some extent who even applies to Harvard and then who gets in,
[00:57:32.800 --> 00:57:36.800]   who applies because they don't know what they're doing.
[00:57:36.800 --> 00:57:41.800]   What's the IT garbage in, garbage out?
[00:57:41.800 --> 00:57:48.800]   So what I would do was I would examine--
[00:57:48.800 --> 00:57:55.800]   I have a friend who started a tutoring service called the Princeton Review.
[00:57:55.800 --> 00:57:59.800]   And, oh, 20 years ago, they were charging $300 an hour.
[00:57:59.800 --> 00:58:02.800]   I have no idea what they charge now.
[00:58:02.800 --> 00:58:11.800]   But what they did was crack the code of the questions on standardized tests.
[00:58:11.800 --> 00:58:14.800]   And he--Adam Robinson was his name.
[00:58:14.800 --> 00:58:20.800]   He took his money and left the Princeton Review to his partner.
[00:58:20.800 --> 00:58:25.800]   But Adam has written a book well worth, I think, your group looking up,
[00:58:25.800 --> 00:58:35.800]   called "What Smart Students Know," Random House, "What Smart Students Know."
[00:58:35.800 --> 00:58:49.800]   Adam was certain that you could pass standardized tests without having any knowledge of the subject
[00:58:49.800 --> 00:58:57.800]   as long as you understood the constraints, the test, the question architects were under.
[00:58:57.800 --> 00:59:03.800]   For example, two of the four answers offered are always so absurd
[00:59:03.800 --> 00:59:09.800]   that if you know that, now you're left with a 50/50 guess.
[00:59:09.800 --> 00:59:16.800]   I had figured out when I was in high school that if you had some way to measure the angles
[00:59:16.800 --> 00:59:22.800]   on the little geometric figures on the test that you didn't need to know.
[00:59:22.800 --> 00:59:33.800]   You could arrive at the answer simply by simplistic means.
[00:59:33.800 --> 00:59:42.800]   The evidence that all of us know standardized tests don't measure what they claim to measure
[00:59:42.800 --> 00:59:49.800]   is that nobody, I mean nobody you encounter on the upper reaches of society
[00:59:49.800 --> 00:59:55.800]   would dream of hiring somebody on the basis of those tests or in grade point averages.
[00:59:55.800 --> 01:00:02.800]   You'd be playing Russian roulette because they measure nothing.
[01:00:02.800 --> 01:00:09.800]   The grades largely measure that you memorize what you're told to memorize.
[01:00:09.800 --> 01:00:13.800]   I mean there are a few other things, but that's the core art of it.
[01:00:13.800 --> 01:00:21.800]   So now you know you have somebody obedient and probably for a clerk that is a good measure.
[01:00:21.800 --> 01:00:26.800]   Not for someone who has to adapt to changing circumstances,
[01:00:26.800 --> 01:00:32.800]   you know by the natural selection process of reality.
[01:00:32.800 --> 01:00:46.800]   It's fairly easy without being a wise guy or very learned as long as you retain the ability
[01:00:46.800 --> 01:00:54.800]   to think independently from the data in front of you to penetrate the masks,
[01:00:54.800 --> 01:01:01.800]   the contentions that don't conform to everyday reality.
[01:01:01.800 --> 01:01:08.800]   So no one will hire you as a CEO and ask you what you're saying.
[01:01:08.800 --> 01:01:17.800]   But if you examine the data that's available about big time politicians,
[01:01:17.800 --> 01:01:23.800]   now we have, and I don't think it surprised anybody, that George Bush,
[01:01:23.800 --> 01:01:32.800]   the most recent one, was a C average in high school, prep school, and a C average at Yale.
[01:01:32.800 --> 01:01:41.800]   What does surprise people is that the candidate he ran against was a C average in prep school
[01:01:41.800 --> 01:01:50.800]   and a C average at Yale and a lower C average than George Bush's on the carry of Massachusetts.
[01:01:50.800 --> 01:02:00.800]   The fact that the best evidence that the nation has been schooled to the point of extinction
[01:02:00.800 --> 01:02:11.800]   is that they were fraternity brothers at Yale in a fraternity, I'll skip its interesting reputation,
[01:02:11.800 --> 01:02:18.800]   it only has 15 members, and they were fraternity brothers at Yale.
[01:02:18.800 --> 01:02:22.800]   There's 308 million of us.
[01:02:22.800 --> 01:02:29.800]   I mean, mathematically, I wouldn't know how to set the odds, but they would be stupendous.
[01:02:29.800 --> 01:02:35.800]   No one mentioned it, or if they did, it was to quickly get over that.
[01:02:35.800 --> 01:02:40.800]   That should have been headlines on the New York Times and the Washington Post.
[01:02:40.800 --> 01:02:44.800]   Fraternity brothers at Yale run for president.
[01:02:44.800 --> 01:02:51.800]   You wouldn't need to mention that it was the Skull and Bones fraternity.
[01:02:51.800 --> 01:03:01.800]   So, when the skew from sanity is of that magnitude,
[01:03:01.800 --> 01:03:13.800]   you should not expect much to come from the watchdogs of our liberty and our best interests.
[01:03:13.800 --> 01:03:21.800]   How could that happen unless, there's a Jewish expression, chutzpah,
[01:03:21.800 --> 01:03:32.800]   unless this feeling of contempt for ordinary people was very dramatic.
[01:03:32.800 --> 01:03:40.800]   I'm sure someone in the council will allow that to happen, said, maybe someone will notice.
[01:03:40.800 --> 01:03:45.800]   To dismiss that shows you how powerless.
[01:03:45.800 --> 01:03:53.800]   To believe, for example, another example, that the recent banking crisis,
[01:03:53.800 --> 01:04:01.800]   you know, the real estate bubble is an oddity in American banking.
[01:04:01.800 --> 01:04:12.800]   There have been five such since 1961, savings and loan, technology bubble.
[01:04:12.800 --> 01:04:19.800]   There have been five of those, and the central figure in all five is the Citibank of New York.
[01:04:19.800 --> 01:04:24.800]   Now, sometimes it's called First National, that's back in '61.
[01:04:24.800 --> 01:04:31.800]   Then it becomes Citibank, then it merges with another huge core, and it becomes Citigroup.
[01:04:31.800 --> 01:04:46.800]   But the mentality loose on that level shows utter contempt for the safeguards built into,
[01:04:46.800 --> 01:04:53.800]   you know, the founding documents, or built into tradition as ordinary people,
[01:04:53.800 --> 01:04:57.800]   and includes upper middle class ordinary people,
[01:04:57.800 --> 01:05:02.800]   expected to be, it doesn't exist.
[01:05:02.800 --> 01:05:10.800]   Now, what we've run into is a people infinitely more sophisticated than us,
[01:05:10.800 --> 01:05:18.800]   with a 5,000 year civilization, who are even more amoral than we are,
[01:05:18.800 --> 01:05:26.800]   and look at starving 3 million people to death as they did 20 years ago.
[01:05:26.800 --> 01:05:29.800]   Is there any shortage of people?
[01:05:29.800 --> 01:05:32.800]   I mean, they're already running circles.
[01:05:32.800 --> 01:05:40.800]   I've spoken in China half a dozen times for various groups,
[01:05:40.800 --> 01:05:45.800]   and the Chinese government is a little bit worried, not a lot,
[01:05:45.800 --> 01:05:52.800]   that their system of schooling, very like ours, except more disciplined,
[01:05:52.800 --> 01:05:58.800]   it seems to constrain the inventive imagination.
[01:05:58.800 --> 01:06:04.800]   The reason they're not worried is they don't recognize copyright law or patent law,
[01:06:04.800 --> 01:06:08.800]   so they have access to anything there.
[01:06:08.800 --> 01:06:13.800]   But they will not accept, they keep asking me back,
[01:06:13.800 --> 01:06:20.800]   they will not accept that the system they're applying to the young mind
[01:06:20.800 --> 01:06:27.800]   is guaranteed to foreclose the imagination that produces the invention.
[01:06:27.800 --> 01:06:38.800]   So, I mean, I'm happy to take their money and get a chance to see Xi'an and Shanghai and Beijing,
[01:06:38.800 --> 01:06:49.800]   but they will follow the course we follow, it'll just take a little bit longer, that's all.
[01:06:49.800 --> 01:06:50.800]   Your turn.
[01:06:50.800 --> 01:06:53.800]   In China they have the outcome-based education system,
[01:06:53.800 --> 01:06:56.800]   but they're seeking to tweak it so that they can kind of improve it.
[01:06:56.800 --> 01:06:58.800]   They said, "We want to keep our people under control,
[01:06:58.800 --> 01:07:02.800]   but we want them to be more creative and productive and efficient and happy while they're doing it."
[01:07:02.800 --> 01:07:07.800]   Now, the question is, if America has become more incoherent,
[01:07:07.800 --> 01:07:10.800]   wouldn't that be a function of the Prussian education system,
[01:07:10.800 --> 01:07:15.800]   outcome-based education being used to control the workers and make more profits,
[01:07:15.800 --> 01:07:17.800]   and now it's just run its course?
[01:07:17.800 --> 01:07:21.800]   It's run its course. We're exhausted now.
[01:07:21.800 --> 01:07:28.800]   Our schooling is exhausted and the national vitality has been exhausted.
[01:07:28.800 --> 01:07:34.800]   I'm glad you used the term "incoherence."
[01:07:34.800 --> 01:07:42.800]   About three or four years ago, the Financial Times of London, on the editorial page,
[01:07:42.800 --> 01:07:50.800]   accused us of being an incoherent society, you may have read the same piece I did,
[01:07:50.800 --> 01:07:56.800]   that we had lost a reason to be a nation at all,
[01:07:56.800 --> 01:08:06.800]   because subsidizing bankers and drug companies wasn't a sufficient reason to proceed in history.
[01:08:06.800 --> 01:08:09.800]   Yeah, we're incoherent.
[01:08:09.800 --> 01:08:16.800]   We don't... Nation comes from the root, family.
[01:08:16.800 --> 01:08:27.800]   And we no longer have a concern other than a rhetorical concern with one another.
[01:08:27.800 --> 01:08:32.800]   I mean, obviously, there are many individual exceptions to that,
[01:08:32.800 --> 01:08:35.800]   but the government clearly has no such concern.
[01:08:35.800 --> 01:08:45.800]   We have evolved an economy that depends upon constant warfare.
[01:08:45.800 --> 01:08:54.800]   And even though it was stretching it in Iraq and Afghanistan,
[01:08:54.800 --> 01:08:59.800]   when those are over, we must have another conflict.
[01:08:59.800 --> 01:09:03.800]   We're going to have to stretch it even further,
[01:09:03.800 --> 01:09:10.800]   and maybe attack small islands, Fiji maybe, because they represent a menace.
[01:09:10.800 --> 01:09:18.800]   Being a child of World War II, the idea of calling something a war,
[01:09:18.800 --> 01:09:24.800]   where the enemy has no army, navy, air force, intelligence service,
[01:09:24.800 --> 01:09:27.800]   where they blow up their feet in their underwear,
[01:09:27.800 --> 01:09:35.800]   it just stretches the bounds of the ridiculous to call it a war.
[01:09:35.800 --> 01:09:45.800]   We got an object lesson from a television comedian who said,
[01:09:45.800 --> 01:09:51.800]   "When you fly planes into a building, it certainly shows you have courage."
[01:09:51.800 --> 01:09:55.800]   And that was temporarily the end of his career.
[01:09:55.800 --> 01:10:05.800]   You do not speak in opposition to the main force driving events.
[01:10:05.800 --> 01:10:08.800]   Yeah, yeah, no.
[01:10:08.800 --> 01:10:21.800]   To look at America between, let me roughly say, 1800 and 1865,
[01:10:21.800 --> 01:10:25.800]   and then from momentum right up to the First World War,
[01:10:25.800 --> 01:10:32.800]   there's this explosion of invention, and it comes from the unlikeliest places.
[01:10:32.800 --> 01:10:37.800]   It does not come from university-trained inventors.
[01:10:37.800 --> 01:10:39.800]   It comes from everywhere.
[01:10:39.800 --> 01:10:42.800]   It's the way people saw the world around them.
[01:10:42.800 --> 01:10:46.800]   They saw the elements, the raw material.
[01:10:46.800 --> 01:10:49.800]   They processed it a slightly different way,
[01:10:49.800 --> 01:10:56.800]   and then they had the expanse of the rhetorical capacity to say,
[01:10:56.800 --> 01:11:00.800]   "Hey, look, there's a better way to do this."
[01:11:00.800 --> 01:11:07.800]   It was happening so frequently that a crisis occurred in capitalism.
