
[00:00:00.000 --> 00:00:02.160]   (beeping)
[00:08:47.220 --> 00:08:49.440]   and all the insightful content you put out.
[00:08:49.440 --> 00:08:51.500]   I'm 24 years old and have managed to save up
[00:08:51.500 --> 00:08:53.900]   roughly $135,000.
[00:08:53.900 --> 00:08:55.660]   Half in a high-yield savings account
[00:08:55.660 --> 00:08:56.500]   and half in--
[00:08:56.500 --> 00:08:57.320]   - Nailed it, Duncan.
[00:08:57.320 --> 00:08:58.260]   - Roth accounts.
[00:08:58.260 --> 00:08:59.100]   Yep.
[00:08:59.100 --> 00:09:02.580]   I don't have any equity buildup in a house,
[00:09:02.580 --> 00:09:04.380]   nor do I have a 401(k).
[00:09:04.380 --> 00:09:07.460]   I'll be taking the Series 65 and CFP later this year
[00:09:07.460 --> 00:09:10.380]   and will hopefully land a job with a 401(k) in benefits.
[00:09:10.380 --> 00:09:12.580]   Did I ultimately screw myself by not having
[00:09:12.580 --> 00:09:16.540]   a 401(k) earlier or am I okay for now?
[00:09:16.540 --> 00:09:18.620]   This is a 24-year-old.
[00:09:18.620 --> 00:09:19.460]   - Yeah.
[00:09:19.460 --> 00:09:20.460]   - Asking if it's too late.
[00:09:20.460 --> 00:09:21.420]   - Yeah, you're doing just fine.
[00:09:21.420 --> 00:09:23.660]   Obviously, like the personal finance gurus
[00:09:23.660 --> 00:09:26.580]   have got to this person, to David.
[00:09:26.580 --> 00:09:28.980]   My first job, I worked in the industry,
[00:09:28.980 --> 00:09:30.140]   I was there for three years or so.
[00:09:30.140 --> 00:09:31.400]   My salary was buckus.
[00:09:31.400 --> 00:09:32.820]   I didn't make anything.
[00:09:32.820 --> 00:09:34.340]   There was no 401(k) plan.
[00:09:34.340 --> 00:09:35.340]   I had no dental insurance.
[00:09:35.340 --> 00:09:38.020]   I had health insurance, but it was bare bones.
[00:09:38.020 --> 00:09:39.880]   And, I mean, I just got out of college, so let's be honest.
[00:09:39.880 --> 00:09:41.560]   I didn't go to the doctor, right?
[00:09:41.560 --> 00:09:42.400]   Never.
[00:09:42.400 --> 00:09:43.440]   Who goes to the doctor when they get out of college?
[00:09:43.440 --> 00:09:44.860]   Unless something's really wrong.
[00:09:44.860 --> 00:09:45.880]   Even then. - Still.
[00:09:45.880 --> 00:09:47.420]   - So it was a small business.
[00:09:47.420 --> 00:09:48.240]   There was five of us.
[00:09:48.240 --> 00:09:50.320]   There was one main guy and there was four younger people
[00:09:50.320 --> 00:09:51.900]   who were just kind of learning.
[00:09:51.900 --> 00:09:53.940]   And I learned a ton on that job,
[00:09:53.940 --> 00:09:54.780]   so it was definitely worth it.
[00:09:54.780 --> 00:09:57.240]   It was more about learning than earning for me, right?
[00:09:57.240 --> 00:09:59.800]   So I learned a ton of stuff that I still use to this day
[00:09:59.800 --> 00:10:01.740]   about asset allocation and investing guidelines
[00:10:01.740 --> 00:10:03.940]   and client communications and setting expectations.
[00:10:03.940 --> 00:10:04.900]   It was great.
[00:10:04.900 --> 00:10:05.940]   But I didn't have a 401(k)
[00:10:05.940 --> 00:10:07.940]   for the first three years of my career.
[00:10:07.940 --> 00:10:10.460]   And I had no 401(k)s.
[00:10:10.460 --> 00:10:11.300]   I think I mentioned this before.
[00:10:11.300 --> 00:10:13.980]   I opened up an IRA, target date fund, obviously,
[00:10:13.980 --> 00:10:15.420]   and put $50 a month into it.
[00:10:15.420 --> 00:10:16.520]   That's all I could afford.
[00:10:16.520 --> 00:10:19.140]   As my career progressed, I started to make more income.
[00:10:19.140 --> 00:10:21.460]   I slowly but surely increased that.
[00:10:21.460 --> 00:10:22.840]   I got a 401(k) for my second job.
[00:10:22.840 --> 00:10:24.540]   I started putting money into that.
[00:10:24.540 --> 00:10:27.060]   I know we have a lot of super savers
[00:10:27.060 --> 00:10:29.300]   who write into the show, especially young people
[00:10:29.300 --> 00:10:31.660]   in their 20s and 30s, like I'm maxing out my 401(k),
[00:10:31.660 --> 00:10:34.780]   my IRA, my HSA, 529 for my unborn child,
[00:10:34.780 --> 00:10:35.600]   whatever it is.
[00:10:35.600 --> 00:10:37.800]   We have a lot of these super savers who write in.
[00:10:37.800 --> 00:10:38.640]   I applaud those people.
[00:10:38.640 --> 00:10:39.900]   You're so far ahead of the game.
[00:10:39.900 --> 00:10:43.040]   You're money and you didn't even know it, right?
[00:10:43.040 --> 00:10:44.500]   I just turned 42 this month.
[00:10:44.500 --> 00:10:46.500]   I don't think I started maxing out my 401(k)
[00:10:46.500 --> 00:10:49.780]   till my early to mid 30s, right?
[00:10:49.780 --> 00:10:50.620]   Seems late.
[00:10:50.620 --> 00:10:51.440]   Like, Ben, how could you?
[00:10:51.440 --> 00:10:52.660]   What is wrong with you?
[00:10:52.660 --> 00:10:54.780]   Like I said, I didn't make a lot of money early in my career.
[00:10:54.780 --> 00:10:55.620]   So I've been playing catch up
[00:10:55.620 --> 00:10:58.540]   for the last eight or nine years, pretty much.
[00:10:58.540 --> 00:11:00.260]   And life got in the way so many times.
[00:11:00.260 --> 00:11:02.380]   Saving for a house, paying for home renovation.
[00:11:02.380 --> 00:11:04.300]   I've mentioned before, my wife and I had infertility issues
[00:11:04.300 --> 00:11:05.680]   that cost a lot of money.
[00:11:05.680 --> 00:11:07.300]   All that stuff held back our retirement savings.
[00:11:07.300 --> 00:11:08.420]   So I couldn't, you know, I got close,
[00:11:08.420 --> 00:11:09.420]   but I never, I couldn't really do it.
[00:11:09.420 --> 00:11:11.380]   I think I was maybe 33 or 34
[00:11:11.380 --> 00:11:13.860]   by the time I could finally max out.
[00:11:13.860 --> 00:11:14.780]   And guess what?
[00:11:14.780 --> 00:11:15.620]   I don't worry about it.
[00:11:15.620 --> 00:11:16.460]   It's fine.
[00:11:16.460 --> 00:11:17.280]   It happens.
[00:11:17.280 --> 00:11:18.120]   Life gets in the way.
[00:11:18.120 --> 00:11:19.860]   This person, David, you're still 24.
[00:11:19.860 --> 00:11:21.460]   Yes, saving early and often can help you
[00:11:21.460 --> 00:11:22.620]   in terms of like compounding,
[00:11:22.620 --> 00:11:23.740]   but you're certainly not screwed.
[00:11:23.740 --> 00:11:25.580]   You've managed to save six figures already
[00:11:25.580 --> 00:11:28.420]   in these other accounts before you're able to rent a car.
[00:11:28.420 --> 00:11:29.260]   That's pretty good.
[00:11:29.260 --> 00:11:30.100]   That's still 25, right?
[00:11:30.100 --> 00:11:31.140]   For renting a car?
[00:11:31.140 --> 00:11:31.960]   - I think so.
[00:11:31.960 --> 00:11:33.380]   I was about to make that joke, actually.
[00:11:33.380 --> 00:11:35.220]   It never made sense to me.
[00:11:35.220 --> 00:11:36.900]   I don't get it.
[00:11:36.900 --> 00:11:37.920]   The 25 thing.
[00:11:37.920 --> 00:11:40.580]   People are living longer than ever these days.
[00:11:40.580 --> 00:11:42.060]   So young people in their twenties,
[00:11:42.060 --> 00:11:44.800]   you have many, many decades ahead of you.
[00:11:44.800 --> 00:11:45.640]   I don't know.
[00:11:45.640 --> 00:11:46.460]   Once you get that 401k,
[00:11:46.460 --> 00:11:47.300]   you can start funneling money in there.
[00:11:47.300 --> 00:11:49.500]   But I mean, if you have an IRA and a brokerage
[00:11:49.500 --> 00:11:51.400]   or a high yield savings account, you're fine.
[00:11:51.400 --> 00:11:53.260]   I mean, you obviously have developed some pretty good habits
[00:11:53.260 --> 00:11:54.820]   by putting that money away already.
[00:11:54.820 --> 00:11:55.980]   And the fact that you're worrying about this stuff
[00:11:55.980 --> 00:11:57.460]   at age 24 means either way,
[00:11:57.460 --> 00:11:58.540]   you're probably going to be fine.
[00:11:58.540 --> 00:12:01.260]   So no, the 401k isn't like the be all end all.
[00:12:01.260 --> 00:12:02.340]   - David's probably depressing
[00:12:02.340 --> 00:12:05.020]   a lot of our younger audience watching right now.
[00:12:05.020 --> 00:12:07.860]   Because yeah, it sounds like he's doing pretty well.
[00:12:07.860 --> 00:12:09.800]   - We had Nick Majulian probably over a year ago
[00:12:09.800 --> 00:12:13.340]   talking about how you shouldn't max out your 401k.
[00:12:13.340 --> 00:12:14.180]   And just keeping your money
[00:12:14.180 --> 00:12:15.820]   in a brokerage account with index funds
[00:12:15.820 --> 00:12:18.180]   gets you to pretty much the same place anyway.
[00:12:18.180 --> 00:12:19.380]   So I think you'll be fine.
[00:12:19.380 --> 00:12:21.340]   Once you get one, you can always put one in there,
[00:12:21.340 --> 00:12:24.020]   get your tax deferral or whatever.
[00:12:24.020 --> 00:12:26.580]   Bill Sweet would probably tell you to get a Roth 401k
[00:12:26.580 --> 00:12:27.500]   if you have the option.
[00:12:27.500 --> 00:12:28.840]   But no, you're fine.
[00:12:28.840 --> 00:12:29.680]   Don't worry about it.
[00:12:29.680 --> 00:12:31.660]   You'll have plenty of time.
[00:12:31.660 --> 00:12:33.820]   - And series 65, that's like,
[00:12:33.820 --> 00:12:36.980]   that's something trading related or?
[00:12:36.980 --> 00:12:38.180]   - Yeah, so you can sell securities.
[00:12:38.180 --> 00:12:40.660]   So he's somehow going to sell securities,
[00:12:40.660 --> 00:12:41.580]   working in the finance world.
[00:12:41.580 --> 00:12:42.700]   He's going to be fine.
[00:12:42.700 --> 00:12:43.680]   - Gotcha.
[00:12:43.680 --> 00:12:45.500]   - All right, next question.
[00:12:45.500 --> 00:12:48.420]   - Hey, up next we have a question from Micah.
[00:12:48.420 --> 00:12:50.660]   I'm in my late 20s, single, no kids,
[00:12:50.660 --> 00:12:52.420]   rent an apartment and hold a stable
[00:12:52.420 --> 00:12:54.380]   federal government job, knock on wood.
[00:12:54.380 --> 00:12:57.500]   I keep the lower end of the three to six months
[00:12:57.500 --> 00:13:00.560]   of emergency fund because of the stability of my job.
[00:13:00.560 --> 00:13:03.880]   And I have access to $60,000 in a taxable brokerage account
[00:13:03.880 --> 00:13:06.000]   that God forbid I would ever have to use.
[00:13:06.000 --> 00:13:08.040]   Am I crazy for only holding an emergency fund
[00:13:08.040 --> 00:13:09.560]   of three months?
[00:13:09.560 --> 00:13:10.900]   - All right.
[00:13:10.900 --> 00:13:12.240]   All these people in their 20s so worried.
[00:13:12.240 --> 00:13:14.520]   I never really looked at anything in my 20s, right?
[00:13:14.520 --> 00:13:15.360]   - Yeah, yeah.
[00:13:15.360 --> 00:13:16.600]   - Not a care in the world.
[00:13:16.600 --> 00:13:19.000]   I've never really agreed with the whole
