
[00:00:00.000 --> 00:00:02.080]   A riddle for you before we move on.
[00:05:37.580 --> 00:05:38.360]   Can you believe that?
[00:05:38.360 --> 00:05:41.480]   Thirty four percent on top of the 20 percent that already exists.
[00:05:41.480 --> 00:05:48.040]   And he starts going through this list and the futures, the S&P futures, the Q, the Nasdaq futures start sinking.
[00:05:48.040 --> 00:05:54.260]   They had a 600 basis point fall between where they initially jumped and where they ended up.
[00:05:54.560 --> 00:05:56.800]   So the market is not liking this at all.
[00:05:56.800 --> 00:06:03.580]   And depending what index you were looking at, we were already down, you know, eight to 15 percent on the year.
[00:06:03.580 --> 00:06:06.860]   Now, whatever comes in tomorrow will be on top of that.
[00:06:06.860 --> 00:06:08.960]   So that's the chart.
[00:06:08.960 --> 00:06:11.600]   That's kind of the initial reaction out of the market.
[00:06:11.600 --> 00:06:14.340]   We can we can break them down a little bit if you want.
[00:06:14.340 --> 00:06:16.240]   But that was the initial reaction.
[00:06:16.240 --> 00:06:16.820]   Right.
[00:06:16.820 --> 00:06:23.760]   And one of the pieces that I, you know, witnessed and I think everybody else did as well, maybe you have more data on it,
[00:06:23.760 --> 00:06:32.300]   is when they said reciprocal tariff, they kind of redefined what a tariff is for the reciprocal calculation.
[00:06:32.300 --> 00:06:35.880]   And they are including others, whatever.
[00:06:35.880 --> 00:06:37.420]   I don't know what else goes in there.
[00:06:37.420 --> 00:06:39.940]   Maybe you know exactly what what fills this in.
[00:06:39.940 --> 00:06:49.720]   But but but basically the Trump administration is calculating an effective tariff, if you will, for each and every other country, which may not be the explicit tariff.
[00:06:49.720 --> 00:06:50.780]   Correct.
[00:06:50.780 --> 00:06:52.860]   I mean, they call them non tariff trade barriers.
[00:06:53.400 --> 00:07:02.540]   This is everything from what they call currency manipulation to things like judicial actions that restrict free and fair trade of our products into their countries.
[00:07:02.540 --> 00:07:05.220]   And by the way, we know there are non tariff trade barriers.
[00:07:05.220 --> 00:07:07.680]   So, like, it's not totally surprising.
[00:07:07.680 --> 00:07:12.680]   But if you and I were to do the math on these, you can kind of make those numbers whatever you want to make them.
[00:07:12.680 --> 00:07:20.520]   And so, you know, if I had to go through this, the tariffs largely break down into let's call it three or four big buckets.
[00:07:20.520 --> 00:07:21.320]   Right.
[00:07:21.320 --> 00:07:22.560]   There's the auto tariffs.
[00:07:22.560 --> 00:07:24.960]   That's largely on Mexico, Canada and Germany.
[00:07:24.960 --> 00:07:28.300]   And the auto tariffs were imposed at 25 percent.
[00:07:28.300 --> 00:07:35.620]   This, you know, in fact, he had 20 members of the UAW union in the front row at the event.
[00:07:35.620 --> 00:07:40.280]   He invited, I think, the president of the UAW up on stage to make some comments.
[00:07:40.280 --> 00:07:42.540]   And he said these people used to be Democrats.
[00:07:42.540 --> 00:07:45.500]   The Republicans now were the only ones who fight for them.
[00:07:45.500 --> 00:07:50.300]   And by the way, this is really, you know, he said we won the state of Michigan because of this.
[00:07:50.300 --> 00:07:52.080]   This is what I campaigned on.
[00:07:52.080 --> 00:07:55.540]   You know, these are the promises we made and we're delivering on the promises.
[00:07:55.540 --> 00:08:01.500]   It is striking to me that just politically, this is what Democrats were running on 20 years ago.
[00:08:01.500 --> 00:08:04.300]   And it just shows how much the political parties have changed.
[00:08:04.300 --> 00:08:09.420]   So this is a big, you know, tariff differential as it relates to autos.
[00:08:09.420 --> 00:08:13.660]   Then he had the reciprocal tariffs, which are the ones that I outlined here, Bill.
[00:08:13.660 --> 00:08:16.660]   Remember, Trump is the negotiator in chief.
[00:08:16.660 --> 00:08:18.220]   This is the starting point.
[00:08:18.220 --> 00:08:23.080]   All these tariffs go into place and we'll put these charts up on April 9th, country by country.
[00:08:23.080 --> 00:08:34.920]   And so we're going to hear all these ad hoc negotiations going on, some of which I'm sure, like Vietnam, he'll declare victory on even before we get to April 9th because they've already capitulated on a bunch of tariffs.
[00:08:35.360 --> 00:08:42.620]   He's also declared that there are $6 trillion of new investments, right, that people have committed to in the United States.
[00:08:42.620 --> 00:08:48.700]   He mentioned NVIDIA, Apple, TSMC, SoftBank, OpenAI in his remarks.
[00:08:48.700 --> 00:08:54.400]   In fact, I particularly noted when he talked about SoftBank and OpenAI, he said great companies.
[00:08:54.880 --> 00:09:01.600]   So, you know, for the people who are, you know, watching the battle between OpenAI and NX, that was notable.
[00:09:01.600 --> 00:09:05.920]   And then he said, we're going to have a minimum tariff of 10% on all countries.
[00:09:05.920 --> 00:09:10.700]   So even if you're not on this list, we're going to have a minimum tariff of 10% on all countries.
[00:09:10.700 --> 00:09:14.160]   And then, of course, China is kind of in this bucket on its own, right?
[00:09:14.160 --> 00:09:17.240]   That's going to be a huge negotiation on its own.
[00:09:17.240 --> 00:09:23.780]   There are a lot of things that go into that negotiation, everything from, you know, the Panama Canal to the TikTok stuff.
[00:09:23.780 --> 00:09:26.160]   So set that aside, if you will, for a second.
[00:09:26.160 --> 00:09:29.780]   There's no way that lands, I think, at 54%.
[00:09:29.780 --> 00:09:32.160]   That's the headline tariffs, okay?
[00:09:32.160 --> 00:09:38.320]   When we do the math and we add all of these up and, you know, say, what does this come up with, okay?
[00:09:39.320 --> 00:09:47.060]   The headline is we were at $77 billion last year, and we end up at about $750 billion, right?
[00:09:47.060 --> 00:09:54.400]   Remember, Peter Navarro, the hawk, the person who had been saying we're going to land big tariffs, he was estimating $600 billion.
[00:09:54.400 --> 00:09:57.060]   So this definitely landed on the larger side.
[00:09:57.060 --> 00:10:02.220]   But then they came out right after that, and there was a footnote about things that were exempted from the tariffs.
[00:10:02.220 --> 00:10:02.840]   Exemptions.
[00:10:02.840 --> 00:10:09.020]   Exemptions, which included pharmaceuticals and, notably for you and I, semiconductors.
[00:10:09.020 --> 00:10:09.620]   Wow.
[00:10:09.620 --> 00:10:10.020]   Right?
[00:10:10.020 --> 00:10:15.900]   So Taiwan's got a 32% tariff, but semiconductors are exempted.
[00:10:15.900 --> 00:10:19.880]   And so we're going through the value of those exemptions right now.
[00:10:19.880 --> 00:10:23.040]   My hunch is that this is going to land right around $600 billion.
[00:10:23.040 --> 00:10:27.940]   But, Bill, I have to ask you, you know, here we are.
[00:10:27.940 --> 00:10:32.760]   You and I, we're trying to make our way through this, make sense out of it.
[00:10:32.760 --> 00:10:36.700]   I don't think there are many CEOs we know who support this or like this.
[00:10:36.780 --> 00:10:39.940]   In fact, I think a lot of congressional Republicans don't like this.
[00:10:39.940 --> 00:10:46.660]   You've made an eloquent defense of, you know, the benefits of free and largely fair trade.
[00:10:46.660 --> 00:10:53.580]   When you start hearing things like this, like, okay, this category got exemption, you know, or this category got exempted.
[00:10:53.580 --> 00:10:57.220]   But, like, just give me your reaction, right?
[00:10:57.220 --> 00:11:06.940]   As somebody who I think totally understands the benefits of free trade, when you see the Republican Party doing this, you know, how does it make you feel?
[00:11:07.180 --> 00:11:14.000]   Well, yeah, I mean, at a high level, I'm a believer in open markets, free trade, and comparative advantage.
[00:11:14.000 --> 00:11:19.280]   And that's been studied for a very long time.
[00:11:19.280 --> 00:11:32.120]   There are very solid mathematical arguments why, if you pull up the trade walls between multiple countries, that you're going to hurt the efficiency of both of them in the long run.
[00:11:32.120 --> 00:11:35.940]   And I, you know, at least from a theoretical perspective, I'm a believer in that.
[00:11:35.940 --> 00:11:49.280]   I think there's another issue for the markets and for the CEOs, which has to do with both the slow pace at which they could realistically respond to this,
[00:11:49.280 --> 00:11:52.460]   And then the amount of ambiguity that's been out there.
[00:11:52.460 --> 00:12:07.820]   And so, let's say what the administration wants to encourage is for you to relocate a factory that you have, or let's call it production, that you have in Thailand, you know, and put it on the American shores.
[00:12:08.320 --> 00:12:10.120]   That's not a quick process.
[00:12:10.120 --> 00:12:20.360]   And if you start that process today, it might take three years, you know, before you'd have the type of volume that'd be capable of bringing that back.
[00:12:20.360 --> 00:12:22.380]   And probably at a higher cost.
[00:12:22.380 --> 00:12:30.240]   I mean, one of the things that I've said over and over again, I don't think our labor is globally competitive, nor do I think it wants to be.
[00:12:30.320 --> 00:12:36.600]   And so, even bringing it back, you're going to have a higher cost of production because we're going to have a higher cost of labor.
[00:12:36.600 --> 00:12:48.200]   That being said, you know, this ambiguity, you know, there's a lot of people even going right into this announcement that didn't know what percentage of it was real versus bluster.
[00:12:48.200 --> 00:13:01.600]   And there's, I think, at this point, just reading the papers, not making my own assessment, the administration has a reputation of maybe some of this is for negotiation, maybe some of it's not real.
[00:13:01.600 --> 00:13:13.980]   And so, you're left not knowing what's going to be the policy three months from now, six months from now, 12 months from now, which makes it very hard to allocate CapEx in any meaningful way whatsoever.
[00:13:13.980 --> 00:13:16.260]   I think it's so well stated.
[00:13:16.260 --> 00:13:21.980]   You and I have said, you know, markets and business abhors uncertainty.
[00:13:21.980 --> 00:13:22.560]   Yeah.
[00:13:22.560 --> 00:13:22.940]   Right?
[00:13:22.940 --> 00:13:26.380]   It can deal with almost anything, but it has to have predictability.
[00:13:26.380 --> 00:13:27.880]   So, it can build a forecast.
[00:13:27.880 --> 00:13:32.280]   So, it can look at an investment and say, is that MPV positive?
[00:13:32.280 --> 00:13:40.280]   And I was literally texting with some big CEOs during the president's announcement, and they are asking questions.
[00:13:40.280 --> 00:13:41.680]   Do you see us exempted?
[00:13:41.680 --> 00:13:43.120]   You know, are we in there?
[00:13:43.120 --> 00:13:47.580]   And this is just amazing to me, right, that you have this level of uncertainty.
[00:13:47.580 --> 00:13:57.840]   You know, I was with those 100 CEOs in Montana last week, and I would say almost to a one, they said things are slowing down in February and March because nobody knows what to do.
[00:13:57.840 --> 00:14:11.860]   And remember, you know, the Fed had just come out last week, had taken down their forecast for GDP growth, had taken up their forecast for inflation, had taken up their forecast for unemployment by the end of the year.
[00:14:11.940 --> 00:14:24.580]   So, the economy, you know, most major economists are increasing their probability of recession, are slowing the rate of growth.
[00:14:24.580 --> 00:14:44.820]   And I think your point is, can I count on this, and how long can I count on this, and can I really plan a year out based upon this, or is this going to change yet again over the course of the year?
[00:14:45.040 --> 00:14:47.960]   So, and by the way, there's cascading effects.
[00:14:47.960 --> 00:14:55.240]   So, if you're unsure about things like this, you're not going to hire a bunch of people, for example.
[00:14:55.240 --> 00:15:02.040]   You're probably going to pause hiring because you don't know, you know, you don't know how much earnings you're going to have.
[00:15:02.040 --> 00:15:15.160]   So, those kind of things can proliferate downward and affect unemployment and eventually affect consumer spending just by freezing, you know, nearly everything in the economy.
[00:15:15.160 --> 00:15:17.640]   Let me tell you two other cascading effects.
[00:15:17.640 --> 00:15:31.540]   I heard from one of the CEOs last week that four contracts with him had actually been canceled, right, because they had like three European contracts canceled and one Asian contract canceled because the countries were so upset with America.
[00:15:31.920 --> 00:15:38.420]   You know, that they're going to do deals instead with European countries, companies, or whatever the case may be.
[00:15:38.420 --> 00:15:40.440]   You know, and then I saw a couple of tweets, Bill.
[00:15:40.440 --> 00:15:48.420]   One was that, you know, China and Korea and Japan were actually going to collaborate in a response to the U.S. tariffs.
[00:15:48.420 --> 00:15:58.200]   And somebody said, you know, we haven't seen the Koreans and the Japanese and the Chinese combined forces on anything since the Mongols caused them, you know, to get together.
[00:15:58.200 --> 00:16:00.860]   And so, it is causing a lot of strange bedfellows.
[00:16:00.860 --> 00:16:12.220]   And I sent you the tweet where the Europeans, the president of Europe, the president, Macron, they're all going to China and they want to talk about closer trade negotiations with China.
[00:16:12.220 --> 00:16:13.820]   And you warned us about this.
[00:16:13.820 --> 00:16:15.700]   I think you said the meeting was in Vietnam.
[00:16:15.700 --> 00:16:20.720]   And obviously, I got that from the president of the economists who had predicted that that would happen.
[00:16:20.840 --> 00:16:24.420]   But, yes, you know, there's no reason that that wouldn't happen.
[00:16:24.420 --> 00:16:28.200]   And there's a lot of ramifications of this.
[00:16:28.200 --> 00:16:37.040]   I don't think that anything came out of it that's going to be good for the markets and good for stocks.
[00:16:37.040 --> 00:16:38.460]   But that's more your world than mine.
[00:16:38.460 --> 00:16:40.240]   I've always shunned macro analysis.
[00:16:40.800 --> 00:16:43.900]   Let me just maybe opine on that for a second.
[00:16:43.900 --> 00:16:45.500]   Like, where do I think we go from here?
[00:16:45.500 --> 00:16:52.420]   After hours with the NASDAQ down, peak to trough post-Trump at almost 18%, right?
[00:16:52.420 --> 00:16:53.560]   That's down a lot.
[00:16:53.560 --> 00:16:57.500]   A lot of names in the NASDAQ are down 40% or 50%.
[00:16:57.500 --> 00:17:00.740]   So we're starting to get some of that fear into the market.
[00:17:00.740 --> 00:17:05.600]   Somebody asked, and I said, as very rude, I do believe the president wants to do deals.
[00:17:05.600 --> 00:17:07.840]   He believes in fairer trade.
[00:17:07.840 --> 00:17:19.240]   I think we're going to land the plane here closer to $300 billion or $400 billion in tariffs, not $600 or $700 billion, and certainly not a trillion in tariffs, even though it feels today like it was bigger than that.
[00:17:19.240 --> 00:17:25.300]   And one of the things I think that's going to kind of force the president's hand, he talked at the press conference.
[00:17:25.540 --> 00:17:27.420]   He had a bunch of senators there and House members.
[00:17:27.420 --> 00:17:34.080]   The senators and House members are hearing from their constituent CEOs that they don't like these tariffs.
[00:17:34.080 --> 00:17:41.520]   And remember, most important to the president, he wants to get this reconciliation package passed, which he calls a big, beautiful bill.
[00:17:41.520 --> 00:17:50.720]   He wants to get this thing passed, which puts in place no taxes on tips and the permanency of the tax cuts, which he passed in his first administration.
[00:17:50.720 --> 00:17:53.420]   He can't afford to lose a single Republican vote.
[00:17:54.240 --> 00:17:58.760]   And so I think that that also is going to guide him a little bit more to the center.
[00:17:58.760 --> 00:18:02.800]   And that's what, you know, we'll see whether the market believes that.
[00:18:02.800 --> 00:18:04.940]   Certainly didn't believe it after hours today.
[00:18:04.940 --> 00:18:11.040]   We're going to get a little bit more positive on the companies we like the best because we think some of this fear is now getting priced in.
[00:18:11.040 --> 00:18:17.380]   What will you be looking for in the next 30 to 60 days as this plays out?
[00:18:17.380 --> 00:18:22.040]   Yeah, I think we're still in the fog of war, certainly.
[00:18:22.040 --> 00:18:28.660]   But I will be looking at, you know, do these exemptions on things like semiconductors and pharmaceuticals hold?
[00:18:29.020 --> 00:18:34.200]   Are we seeing the country by country renegotiation on some of these things?
[00:18:34.200 --> 00:18:37.420]   And probably most importantly, Bill, it's really about China.
[00:18:37.420 --> 00:18:43.320]   China is the second largest economic power in the world.
[00:18:43.320 --> 00:18:49.740]   It scares me how big the tariffs are that we are suggesting are going to go in place on China.
[00:18:50.160 --> 00:18:55.140]   And I think, you know, it's imminent that he and she are going to have to talk and get a big trade deal done.
[00:18:55.140 --> 00:18:57.760]   And so those are the things I'm going to be watching for.
[00:18:57.760 --> 00:19:03.680]   I don't think I see any clearing event here for at least another 30 to 60 days.
[00:19:03.680 --> 00:19:08.400]   But remember, the best opportunities to buy something are when people are a little fearful.
[00:19:08.400 --> 00:19:16.240]   So you may have to just, you know, take a bit of a leap of faith on this one if you want to be if you want to purchase at the best prices.
[00:19:16.240 --> 00:19:18.240]   Makes sense.
[00:19:18.240 --> 00:19:31.780]   You know, another thing that we heard a lot about this week, Bill, speaking of China, is, you know, some developments in Chinese open source and some developments on the U.S. open source front, particularly with respect to these frontier models.
[00:19:32.140 --> 00:19:42.320]   You have a lot of, I think, understanding about kind of the history in China around open source as well as around the history of the United States around open source.
[00:19:42.320 --> 00:19:44.660]   So help us unpack, if you will.
[00:19:44.660 --> 00:19:50.480]   What do you think strategically is going on in China with respect to these open source models?
[00:19:50.480 --> 00:19:56.920]   I've seen some people tweet that maybe that, you know, DeepSeq was forced into open source by Xi.
[00:19:56.920 --> 00:20:00.440]   Do you think that's going on or is there something else going on here?
[00:20:00.440 --> 00:20:11.840]   And by the way, I mean, all this culminated in the past week with open AI moving, you know, are talking again about open weighted models, which is a, I think, a really important data point.
[00:20:11.840 --> 00:20:14.760]   So how did how do we get from where we were to where we are?
[00:20:14.760 --> 00:20:19.420]   So, yeah, I read that same tweet and I think it was remarkably misplaced.
[00:20:19.420 --> 00:20:24.140]   China has been supportive of open source for well over a decade now.
[00:20:24.260 --> 00:20:39.100]   If you look on most of the major open source products and look at the management page and who the sponsors are for these, like Linux, you know, you'll see many of the major Chinese companies have been there and been supporting it for a while.
[00:20:39.100 --> 00:20:39.700]   Why?
[00:20:40.500 --> 00:20:44.420]   They've been accused of stealing tech IP for years.
[00:20:44.420 --> 00:20:51.720]   And so when something like open source comes along, this looks like the best thing possible, right?
[00:20:51.720 --> 00:20:57.880]   There's no one that can accuse us of IP theft because there is no IP ownership in an open source world.
[00:20:57.880 --> 00:21:14.340]   And so having dealt with those accusations for probably 40 or 50 years, I think everyone in China, you know, the government and the entrepreneurs writ large view open source as a very positive movement for their country relative to the West.
[00:21:14.840 --> 00:21:17.600]   And so they've been they've been in on it for a long time.
[00:21:17.600 --> 00:21:19.700]   They're very adept at it.
[00:21:19.700 --> 00:21:23.160]   They're very they're very big believers in it.
[00:21:23.160 --> 00:21:37.180]   You know, when we talked about the interview with the DeepSeek founder, I would say he had as much kind of emotional like his his entire emotional mindset was tied to open source.
[00:21:37.180 --> 00:21:40.400]   Like he believes in it and wants to support it.
[00:21:40.400 --> 00:21:42.340]   So that's I think that's an important backdrop.
[00:21:42.340 --> 00:21:50.640]   So I don't think China got there in some calculated way or do I think it was some recent move.
[00:21:50.640 --> 00:22:02.320]   I think they embraced open source, you know, over a decade ago because it made a ton of sense for them in a world that had had pointed a finger at them from an IP standpoint.
[00:22:02.320 --> 00:22:04.300]   So let me just double click on that.
[00:22:04.420 --> 00:22:13.160]   So basically what you're saying is they may have been fearful that they would have been cut off from other type of software products in the United States.
[00:22:13.160 --> 00:22:16.900]   Like, you know, there might have been export controls or other things put on them.
[00:22:16.900 --> 00:22:20.760]   So they said, I may as well support Linux because I may not be able to get Windows.
[00:22:20.760 --> 00:22:21.160]   Right.
[00:22:21.160 --> 00:22:25.020]   But I think that that discussion happened a long time ago.
[00:22:25.800 --> 00:22:31.440]   It wasn't recent, but I think it's important because that lays the foundation, right?
[00:22:31.440 --> 00:22:42.340]   That if that's a foundational belief among Chinese entrepreneurs and Chinese companies, then it's understandable that this new generation of entrepreneurs might also see the advantages of open source.
[00:22:42.340 --> 00:22:58.740]   Another thing that I think people have to remember is that within also within the past decade and maybe 15 years, many U.S. companies have learned to use open source as a defensive tool rather than just an offensive tool.
[00:22:58.740 --> 00:23:00.180]   And this is a more.
[00:23:00.180 --> 00:23:00.540]   Yeah.
[00:23:00.540 --> 00:23:02.860]   So this is the biggest companies out there.
[00:23:02.960 --> 00:23:13.880]   If they get in a position where they feel like they're behind the eight balls, so they're not in a leadership position, they will embrace open source as an attempt to level the playing field.
[00:23:13.880 --> 00:23:16.600]   And a great example is Kubernetes.
[00:23:16.600 --> 00:23:23.500]   So Amazon took this huge lead with AWS in the hosted server business.
[00:23:23.500 --> 00:23:25.420]   Everyone was afraid of that.
[00:23:25.420 --> 00:23:29.200]   Google had a piece of technology called Kubernetes.
[00:23:29.200 --> 00:23:38.120]   It was orchestration that would allow you to move a workload if that became a standard from one large server vendor to another, right?
[00:23:38.120 --> 00:23:41.440]   It basically created ease of distribution.
[00:23:41.440 --> 00:23:43.420]   So you could run on multiple clouds.
[00:23:43.420 --> 00:23:45.840]   They went to the Linux Foundation.
[00:23:45.840 --> 00:23:49.960]   They recruited IBM, a whole bunch of other people, got everyone behind it.
[00:23:49.960 --> 00:23:54.680]   And it gained so much momentum that Amazon had to embrace Kubernetes.
[00:23:54.980 --> 00:24:05.020]   So it worked and we don't have a monopolist in that cloud business right now, you know, perhaps because of that deft move made by Google.
[00:24:05.020 --> 00:24:10.120]   But they did it with Android against Apple, you know, being notable one.
[00:24:10.120 --> 00:24:13.980]   And Meta did it with Llama here, right?
[00:24:13.980 --> 00:24:15.760]   They came to the table.
[00:24:15.760 --> 00:24:20.540]   They weren't first to the table in the AI space, but they were disruptive with open source.
[00:24:20.540 --> 00:24:28.980]   But one other thing I would point out about that type of move and attention, in addition to saying it's defensive, I think it's great for consumers.
[00:24:28.980 --> 00:24:36.340]   Like if you study economics in business school, you know, there's this notion of pure competition.
[00:24:36.340 --> 00:24:42.900]   Like where do you have the most fluid competition, which leads to the lowest prices for a consumer?
[00:24:43.300 --> 00:24:47.260]   And certainly open source does that versus proprietary code.
[00:24:47.260 --> 00:24:49.560]   Like it's just hyper competitive.
[00:24:49.560 --> 00:24:51.000]   And that's why it's disruptive.
[00:24:51.000 --> 00:24:52.980]   And that's why people use it in this way.
[00:24:52.980 --> 00:24:55.780]   So that's a huge backdrop to where we are today.
[00:24:55.780 --> 00:25:01.200]   I believe DeepSeek has been remarkably successful in the enterprise.
[00:25:01.200 --> 00:25:03.420]   And that's, you know, it's hosted by AWS.
[00:25:03.420 --> 00:25:05.180]   It's hosted by Google.
