
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:04:38.820 --> 00:04:41.420]   spend down your whole bond portion of your portfolio
[00:04:41.420 --> 00:04:42.980]   and maybe not have much dry powder left
[00:04:42.980 --> 00:04:44.060]   to buy stocks when they're down?
[00:04:44.060 --> 00:04:47.500]   So, I think as long as your income needs are being met,
[00:04:47.500 --> 00:04:49.600]   can you do a 90/10 portfolio?
[00:04:49.600 --> 00:04:50.440]   Sure.
[00:04:50.440 --> 00:04:51.720]   Are you gonna be able to sleep at night better than someone
[00:04:51.720 --> 00:04:55.000]   who had more of a 60/40 or a 70/30 or 80/20?
[00:04:55.000 --> 00:04:56.440]   That's a question a lot of people are asking themselves
[00:04:56.440 --> 00:04:57.960]   these days because bond yields are so low.
[00:04:57.960 --> 00:05:01.160]   But again, that right balance is never,
[00:05:01.160 --> 00:05:04.520]   they're never gonna be a perfect equilibrium for everyone.
[00:05:04.520 --> 00:05:07.360]   But if you don't need to take risk and you want to take risk
[00:05:07.360 --> 00:05:09.000]   and you're willing to understand those,
[00:05:09.000 --> 00:05:13.520]   the potential downsides, I don't think it's necessary
[00:05:13.520 --> 00:05:16.040]   to take a conservative portfolio if you don't need one,
[00:05:16.040 --> 00:05:17.640]   especially if your spending is in line
[00:05:17.640 --> 00:05:20.920]   with what you understand your needs to be.
[00:05:20.920 --> 00:05:24.520]   - Yeah, and I mean, you guys have talked about this before,
[00:05:24.520 --> 00:05:27.680]   you and Michael, just how in our current environment
[00:05:27.680 --> 00:05:30.240]   over the recent years, yeah, it's hard to make the argument,
[00:05:30.240 --> 00:05:34.160]   but the future doesn't look like the past always, right?
[00:05:34.160 --> 00:05:35.840]   - Yeah, so I think it just depends how flexible
[00:05:35.840 --> 00:05:37.560]   you can be and everything's not set in stone.
[00:05:37.560 --> 00:05:39.600]   All right, let's do the second question here.
[00:05:39.600 --> 00:05:43.240]   - Okay, so next up, we have a fun one.
[00:05:43.240 --> 00:05:46.080]   So this question is, we are a couple of millennials
[00:05:46.080 --> 00:05:49.200]   that have not been able to buy a home
[00:05:49.200 --> 00:05:52.100]   because of the barrier to entry being too high.
[00:05:52.100 --> 00:05:53.900]   We live in the California Bay Area
[00:05:53.900 --> 00:05:56.380]   where housing is extremely competitive.
[00:05:56.380 --> 00:05:58.400]   We've been creative and to save on costs,
[00:05:58.400 --> 00:06:01.200]   we moved into this small but lovely travel trailer
[00:06:01.200 --> 00:06:02.400]   earlier this year.
[00:06:02.400 --> 00:06:04.280]   We own the trailer, which we can later sell
[00:06:04.280 --> 00:06:06.640]   to partially fund our down payment on a home,
[00:06:06.640 --> 00:06:08.800]   or we can rent it out as a side hustle.
[00:06:08.800 --> 00:06:11.240]   We currently pay $700 a month to rent the space
[00:06:11.240 --> 00:06:14.880]   where we are parked and about $100 a month for utilities.
[00:06:14.880 --> 00:06:16.120]   We love our little trailer,
[00:06:16.120 --> 00:06:17.840]   but we can't wait to own our own home
[00:06:17.840 --> 00:06:19.720]   and begin putting equity into it.
[00:06:19.720 --> 00:06:21.020]   We think we can buy a house big enough
[00:06:21.020 --> 00:06:23.760]   to convert one to two rooms into short-term rentals
[00:06:23.760 --> 00:06:25.600]   like on Airbnb.
[00:06:25.600 --> 00:06:27.880]   That should be another profitable side hustle for us
[00:06:27.880 --> 00:06:29.520]   because we live in wine country
[00:06:29.520 --> 00:06:31.820]   and we're looking to buy near a local college.
[00:06:31.820 --> 00:06:34.160]   All that said, we are probably a good one to two years away
[00:06:34.160 --> 00:06:36.760]   from being able to qualify for the mortgage we want.
[00:06:37.680 --> 00:06:42.680]   I've got, then they go on to say that, sorry.
[00:06:42.680 --> 00:06:44.320]   So basically what it comes down to
[00:06:44.320 --> 00:06:45.880]   is they're debating buying an older home
[00:06:45.880 --> 00:06:47.480]   versus a new construction home,
[00:06:47.480 --> 00:06:48.960]   keeping in mind that new construction
[00:06:48.960 --> 00:06:50.880]   will take nine to 12 months to build.
[00:06:50.880 --> 00:06:52.680]   There are a lot of factors for us to consider
[00:06:52.680 --> 00:06:55.200]   and we are wondering if you all can help us
[00:06:55.200 --> 00:06:57.640]   evaluate this choice from an investment standpoint.
[00:06:57.640 --> 00:06:59.440]   - All right, so basic gist of it is
[00:06:59.440 --> 00:07:01.240]   we have two millennials here living in a trailer,
[00:07:01.240 --> 00:07:03.440]   which we got a picture of the nice trailer too.
[00:07:03.440 --> 00:07:04.480]   They could rent it out a little bit,
[00:07:04.480 --> 00:07:05.680]   maybe help them, they're a couple years away,
[00:07:05.680 --> 00:07:08.480]   they're saving, especially 'cause they live in California.
[00:07:08.480 --> 00:07:10.240]   I want to bring in my favorite person
[00:07:10.240 --> 00:07:11.720]   to go back and forth with on real estate on this,
[00:07:11.720 --> 00:07:14.680]   my Animal Spirits co-host, Michael Batnick.
[00:07:14.680 --> 00:07:16.680]   You're gonna help me out with this one, Michael.
[00:07:16.680 --> 00:07:18.840]   - Wait, I thought you were bringing a bill on this one.
[00:07:18.840 --> 00:07:19.760]   Threw me for a loop.
[00:07:19.760 --> 00:07:21.800]   All right, what are we talking about here, real estate?
[00:07:21.800 --> 00:07:25.240]   - Yes, so basically what are the pros and cons
[00:07:25.240 --> 00:07:27.600]   of buying an older home in a more established neighborhood
[00:07:27.600 --> 00:07:29.880]   versus buying new?
[00:07:29.880 --> 00:07:32.920]   So I'm making an assumption here.
[00:07:32.920 --> 00:07:34.320]   Most of the homes in New York area,
[00:07:34.320 --> 00:07:35.960]   probably in the suburbs are older homes
[00:07:35.960 --> 00:07:36.800]   'cause they've been there for a while
[00:07:36.800 --> 00:07:38.040]   and there's not a lot of land anymore.
[00:07:38.040 --> 00:07:39.480]   So maybe you can talk about that side of things.
[00:07:39.480 --> 00:07:40.440]   - Correct. - So the pros and cons
[00:07:40.440 --> 00:07:42.160]   of buying an older home.
[00:07:42.160 --> 00:07:46.680]   - Okay, when it comes to doing anything handy,
[00:07:46.680 --> 00:07:49.860]   I'm worse than useless.
[00:07:49.860 --> 00:07:51.280]   I can't do anything.
[00:07:51.280 --> 00:07:53.960]   So I really wanted to buy a house
[00:07:53.960 --> 00:07:56.320]   that was pretty much move-in ready.
[00:07:56.320 --> 00:08:00.480]   So even with the house that I bought,
[00:08:00.480 --> 00:08:05.480]   which was, I guess it was demolished in Hurricane Sandy,
[00:08:05.480 --> 00:08:08.760]   but the infrastructure of the house was there.
[00:08:08.760 --> 00:08:10.440]   So they built up on top of it.
[00:08:10.440 --> 00:08:11.960]   Everything was brand new.
[00:08:11.960 --> 00:08:16.120]   And even still, there was issues with the home.
[00:08:16.120 --> 00:08:21.120]   During the first rainstorm, I see Robin calls me.
[00:08:21.120 --> 00:08:23.000]   I got trickling down.
[00:08:23.000 --> 00:08:24.880]   I'm like, oh, fuck.
[00:08:24.880 --> 00:08:28.440]   And it's not just that.
[00:08:28.440 --> 00:08:30.480]   There have been, not that I got a lemon,
[00:08:30.480 --> 00:08:32.280]   but just shit happens with houses.
[00:08:32.280 --> 00:08:34.360]   And the older your house,
[00:08:34.360 --> 00:08:39.000]   the more likely you are to have expenses and pains.
[00:08:39.000 --> 00:08:45.120]   So you might think that it makes sense financially
[00:08:45.120 --> 00:08:47.520]   to buy a smaller home, an older home.
[00:08:47.520 --> 00:08:50.080]   But I don't know if that's necessarily
[00:08:50.080 --> 00:08:52.720]   a wise financial decision.
[00:08:52.720 --> 00:08:55.160]   - So I think there are some pros about building new.
[00:08:55.160 --> 00:08:57.180]   We built a new house in 2017.
[00:08:57.180 --> 00:09:00.480]   You have better materials that can potentially last longer.
[00:09:00.480 --> 00:09:02.160]   And like you said, fewer repairs.
[00:09:02.160 --> 00:09:03.000]   With a lot of new houses,
[00:09:03.000 --> 00:09:03.920]   you get some sort of warranty
[00:09:03.920 --> 00:09:05.240]   that could be 12 or 24 months,
[00:09:05.240 --> 00:09:06.120]   or if something goes wrong,
[00:09:06.120 --> 00:09:07.560]   and even little dings in the wall,
[00:09:07.560 --> 00:09:08.400]   they'll come fix them after a year.
[00:09:08.400 --> 00:09:10.440]   - What if there's a line in your home?
[00:09:10.440 --> 00:09:12.440]   - What if there's a line on your TV, right?
[00:09:12.440 --> 00:09:13.280]   - Wait, but hold on.
[00:09:13.280 --> 00:09:15.640]   But most people, well, it depends where you live.
[00:09:15.640 --> 00:09:18.920]   Where I live, the idea of building a home
[00:09:18.920 --> 00:09:21.600]   and helping design it or pick out stuff,
[00:09:21.600 --> 00:09:22.420]   is that what you did?
[00:09:22.420 --> 00:09:24.000]   You picked out materials?
[00:09:24.000 --> 00:09:25.040]   - That's one of the potential downsides.
[00:09:25.040 --> 00:09:27.000]   The potential upside is you get to make it your own.
[00:09:27.000 --> 00:09:29.700]   The downside is there are so many decisions
[00:09:29.700 --> 00:09:30.540]   you need to make.
[00:09:30.540 --> 00:09:32.060]   I didn't know you had to make the decision,
[00:09:32.060 --> 00:09:34.860]   well, what color is the grout gonna be between the tiles?
[00:09:34.860 --> 00:09:36.660]   And what kind of light switches do you want?
[00:09:36.660 --> 00:09:37.500]   There are so many.
[00:09:37.500 --> 00:09:39.100]   So if you're a person who doesn't like that,
[00:09:39.100 --> 00:09:40.780]   that could be a downside.
[00:09:40.780 --> 00:09:42.420]   - But that, where I live,
[00:09:42.420 --> 00:09:44.060]   is not in the cards for most people.
[00:09:44.060 --> 00:09:45.100]   Certainly wasn't for me.
[00:09:45.100 --> 00:09:46.660]   - So yeah, if you could--
[00:09:46.660 --> 00:09:48.100]   - No, I'm saying financially.
[00:09:48.100 --> 00:09:49.340]   - Oh, right, financially.
[00:09:49.340 --> 00:09:52.800]   - Like to build a home and start picking stuff out,
[00:09:52.800 --> 00:09:55.460]   I don't, I mean, that's very, very rare where I live.
[00:09:55.460 --> 00:09:57.360]   Most of the time, it's a builder,
[00:09:57.360 --> 00:09:59.340]   and you go into the house and it's done,
[00:09:59.340 --> 00:10:00.180]   and then you can do what you want.
[00:10:00.180 --> 00:10:01.760]   - And I think one of the upsides
[00:10:01.760 --> 00:10:03.400]   in this current real estate market,
[00:10:03.400 --> 00:10:04.640]   if things remain hot,
[00:10:04.640 --> 00:10:06.840]   is if you buy new, you're not outbidding anyone.
[00:10:06.840 --> 00:10:08.360]   You're not gonna get outbid, potentially.
[00:10:08.360 --> 00:10:09.840]   Like, you know going in.
[00:10:09.840 --> 00:10:12.900]   Like, so if you put a deposit down to build a new house,
[00:10:12.900 --> 00:10:14.080]   no one's gonna come out and outbid you
[00:10:14.080 --> 00:10:15.960]   like you would for a single-family home
[00:10:15.960 --> 00:10:18.880]   and an existing family home that you could get outbid on.
[00:10:18.880 --> 00:10:21.420]   - The question here,
[00:10:21.420 --> 00:10:25.360]   the question here is what's gonna hold more value, I think.
[00:10:25.360 --> 00:10:28.700]   Is it buying an old home in an established neighborhood
[00:10:28.700 --> 00:10:32.000]   or building a new home in a newish neighborhood?
[00:10:32.000 --> 00:10:33.600]   Was that the gist of the question?
[00:10:33.600 --> 00:10:36.320]   - Yeah, and I would think holding value-wise new, probably.
[00:10:36.320 --> 00:10:37.800]   A lot of it depends on your style, too,
[00:10:37.800 --> 00:10:39.360]   'cause some people like the charm of older homes
[00:10:39.360 --> 00:10:40.400]   that you don't get anymore.
[00:10:40.400 --> 00:10:42.520]   They don't want the modern stuff.
[00:10:42.520 --> 00:10:43.640]   - Not to pull a Ben Carlson,
[00:10:43.640 --> 00:10:45.100]   but don't you think the answer to this question
[00:10:45.100 --> 00:10:46.240]   is it depends?
[00:10:46.240 --> 00:10:47.680]   It depends on the neighborhood.
[00:10:47.680 --> 00:10:49.440]   - Yes, I will say from personal experience,
[00:10:49.440 --> 00:10:50.440]   buying a new home,
[00:10:50.440 --> 00:10:54.480]   I think it saves you a lot of years of headache and pain
[00:10:54.480 --> 00:10:56.200]   of having to fix stuff.
[00:10:56.200 --> 00:10:58.140]   There's a lot of stuff you just don't have to worry about
[00:10:58.140 --> 00:10:59.680]   for a long time.
[00:10:59.680 --> 00:11:00.520]   - Yeah.
[00:11:00.520 --> 00:11:01.360]   - A new roof, a new water heater,
[00:11:01.360 --> 00:11:03.080]   all that kind of stuff you don't have to worry about.
[00:11:03.080 --> 00:11:04.280]   - Am I getting kicked out now?
[00:11:04.280 --> 00:11:05.240]   - Yeah, see you later.
[00:11:05.240 --> 00:11:06.080]   - All right, bye.
[00:11:06.080 --> 00:11:07.600]   - Duncan, it's question three.
[00:11:07.600 --> 00:11:12.100]   - Okay, so next up we have one from Alex,
[00:11:12.100 --> 00:11:14.720]   and so Alex is writing in about municipal bonds.
[00:11:14.720 --> 00:11:16.760]   He says, "One asset class that I haven't wrapped my head
[00:11:16.760 --> 00:11:18.380]   "around is municipal bonds.
[00:11:18.380 --> 00:11:21.560]   "Are they important, a good addition to the portfolio?
[00:11:21.560 --> 00:11:22.900]   "If so, what are the metrics
[00:11:22.900 --> 00:11:25.680]   "that I should be looking for as an investment?"
[00:11:25.680 --> 00:11:26.520]   - All right, yeah, we have the wrong one up there.
[00:11:26.520 --> 00:11:28.280]   - Oh, sorry, yeah, that's the wrong question
[00:11:28.280 --> 00:11:29.120]   popping up there.
[00:11:29.120 --> 00:11:29.960]   - Whatever. - Yeah, there we go.
[00:11:29.960 --> 00:11:30.780]   - All right, simple one.
[00:11:30.780 --> 00:11:32.480]   So I wanna bring in,
[00:11:32.480 --> 00:11:36.680]   because municipal bonds have some tax benefits,
[00:11:36.680 --> 00:11:39.360]   I wanna bring in our tax expert here, Bill Sweet,
[00:11:39.360 --> 00:11:40.960]   who we've had on the show before,
[00:11:40.960 --> 00:11:43.120]   to talk about some of the tax benefits of muni bonds.
[00:11:43.120 --> 00:11:46.240]   Bill, here's what I know about muni bonds.
[00:11:46.240 --> 00:11:49.740]   So thinking through the tax equivalent yield,
[00:11:49.740 --> 00:11:51.760]   and we use muni bonds for client portfolios,
[00:11:51.760 --> 00:11:53.920]   and some of the benefits there,
[00:11:53.920 --> 00:11:55.400]   you can also create a bespoke portfolio
[00:11:55.400 --> 00:11:56.560]   depending on what state you're in.
[00:11:56.560 --> 00:11:58.320]   So what are the thought process here
[00:11:58.320 --> 00:11:59.920]   of creating a muni bond portfolio?
[00:11:59.920 --> 00:12:01.680]   - Yeah, last time I was on the show, Ben,
[00:12:01.680 --> 00:12:05.640]   you said I had Roth IRA conversion tattooed to my back.
[00:12:05.640 --> 00:12:07.640]   It's actually tax equivalent yield.
[00:12:07.640 --> 00:12:09.640]   - All right. - And that's the topic here.
[00:12:09.640 --> 00:12:11.060]   Let's start with a bond.
[00:12:11.060 --> 00:12:12.440]   What's a bond do?
[00:12:12.440 --> 00:12:15.080]   You give somebody $100,000, let's say, a treasury,
[00:12:15.080 --> 00:12:18.400]   they pay a 3% coupon, that's $3,000 of interest.
[00:12:18.400 --> 00:12:20.200]   Problem with that type of investing,
[00:12:20.200 --> 00:12:21.900]   if you're in a non-qualified account,
[00:12:21.900 --> 00:12:24.360]   so not an IRA, not a 401(k),
[00:12:24.360 --> 00:12:27.000]   you gotta pay income tax, ordinary income tax,
[00:12:27.000 --> 00:12:28.440]   on that coupon yield.
[00:12:28.440 --> 00:12:31.040]   And so let's just say somebody's at 33%,
[00:12:31.040 --> 00:12:32.480]   federal and state combined,
[00:12:32.480 --> 00:12:35.160]   they're giving back 1,000 out of that $3,000
[00:12:35.160 --> 00:12:37.560]   of interest annually in taxes.
[00:12:37.560 --> 00:12:39.320]   And that means their tax-adjusted yield
[00:12:39.320 --> 00:12:42.100]   is only 2% of a 3% bond.
[00:12:42.100 --> 00:12:44.560]   Municipals have this really, really neat feature,
[00:12:44.560 --> 00:12:46.160]   which is tax exemption.
[00:12:46.160 --> 00:12:48.360]   And so you do not have to pay federal income tax
[00:12:48.360 --> 00:12:51.160]   on just about every type of municipal bond
[00:12:51.160 --> 00:12:53.720]   because of the way that the federal system works,
[00:12:53.720 --> 00:12:55.080]   is that there are certain revenues
[00:12:55.080 --> 00:12:57.040]   that are tax-exempt at the federal level
[00:12:57.040 --> 00:12:58.880]   and vice versa at the state level.
[00:12:58.880 --> 00:13:02.000]   And so that 3% coupon bond, if it's a municipal,
[00:13:02.000 --> 00:13:03.200]   you're not paying tax on it,
[00:13:03.200 --> 00:13:05.640]   you get to keep all $3,000 of that interest.
[00:13:05.640 --> 00:13:06.560]   There's no tax.
[00:13:06.560 --> 00:13:08.920]   - And are there certain states where you're better off,
[00:13:08.920 --> 00:13:10.560]   like in a high-tech state like California, New York,
[00:13:10.560 --> 00:13:12.480]   you're better off with muni bonds, technically?
[00:13:12.480 --> 00:13:13.740]   - Yeah, I mean, I think so.
[00:13:13.740 --> 00:13:15.000]   And there are certain time periods
[00:13:15.000 --> 00:13:16.320]   when that's true and it's not.
[00:13:16.320 --> 00:13:19.240]   And I think right now, there's some harmony,
[00:13:19.240 --> 00:13:21.120]   but certainly like back in 2017,
[00:13:21.120 --> 00:13:24.800]   we saw yields on municipals like nationally about 3%.
[00:13:24.800 --> 00:13:27.480]   And a 10-year treasury would get you somewhere around two.
[00:13:27.480 --> 00:13:30.440]   And so if I'm a high-income taxpayer, you're exactly right.
[00:13:30.440 --> 00:13:32.600]   If I'm in New York, if I'm in New York City,
[00:13:32.600 --> 00:13:36.160]   and I'm paying 14% of my income tax to the state level
[00:13:36.160 --> 00:13:37.520]   in addition to the federal,
[00:13:37.520 --> 00:13:39.320]   and I buy a New York bond, right?
[00:13:39.320 --> 00:13:40.440]   So that's part of the problem
[00:13:40.440 --> 00:13:42.440]   is you need to sort of look in state
[00:13:42.440 --> 00:13:45.080]   to get that state, that triple tax exemption
[00:13:45.080 --> 00:13:47.680]   at the federal, state, and local level.
[00:13:47.680 --> 00:13:51.520]   That can save a taxpayer a lot, as much as 50% on that side.
[00:13:51.520 --> 00:13:53.880]   And so if I can keep all of my 3% yield,
[00:13:53.880 --> 00:13:55.760]   the tax-adjusted yield on that,
[00:13:55.760 --> 00:13:59.080]   assuming a 50% tax rate, is actually 6%.
[00:13:59.080 --> 00:14:01.960]   And so if I'm out there, my choices are 6% out there,
[00:14:01.960 --> 00:14:03.720]   a 3% municipal, that's equivalent.
[00:14:03.720 --> 00:14:05.680]   But if my choice is three or three,
[00:14:05.680 --> 00:14:07.360]   I'm much better off the municipal bond.
[00:14:07.360 --> 00:14:09.960]   Again, assuming this is a non-qualified account.
[00:14:09.960 --> 00:14:12.400]   This doesn't apply to IRAs, 401(k)s.
[00:14:12.400 --> 00:14:14.080]   - Right, and I think getting to the point
[00:14:14.080 --> 00:14:15.960]   where people become concerned,
[00:14:15.960 --> 00:14:17.960]   and I think in recent years, especially after 2008,
[00:14:17.960 --> 00:14:19.640]   people were worried, well, if I buy these muni bonds
[00:14:19.640 --> 00:14:23.480]   and my tax or my state or city defaults, I'm screwed.
[00:14:23.480 --> 00:14:24.560]   I think actually at this point,
[00:14:24.560 --> 00:14:25.640]   you have to feel a little better about them
[00:14:25.640 --> 00:14:27.600]   'cause all the states and municipalities
[00:14:27.600 --> 00:14:29.320]   seem to be in better shape because of the pandemic,
[00:14:29.320 --> 00:14:31.080]   all the fiscal support that they got.
