
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:03:19.480 --> 00:03:21.540]   and this is the seventh.
[00:03:21.540 --> 00:03:24.840]   Now, your co-author is Samuel Adams.
[00:03:24.840 --> 00:03:26.520]   Could you tell us how you met Sam
[00:03:26.520 --> 00:03:29.120]   and why you decided to write this book together?
[00:03:29.120 --> 00:03:33.480]   - Yeah, I actually met Sam probably about 25 years ago now
[00:03:33.480 --> 00:03:38.080]   where he was our regional director at Dimensional,
[00:03:38.080 --> 00:03:42.360]   so I got to know him there and enjoyed working with him.
[00:03:42.360 --> 00:03:44.440]   And then I'd followed his career.
[00:03:44.440 --> 00:03:49.400]   He had moved to England to help start a DFA business there
[00:03:49.400 --> 00:03:52.840]   or grow it, and then he left to follow his passion.
[00:03:52.840 --> 00:03:55.360]   He created a, I think, the first
[00:03:55.360 --> 00:03:58.920]   and maybe still only sustainable real estate fund
[00:03:58.920 --> 00:04:00.320]   called VRT.
[00:04:00.320 --> 00:04:03.440]   A reason I contacted and reached out to Sam
[00:04:03.440 --> 00:04:05.040]   to write the book is I noticed
[00:04:05.040 --> 00:04:09.600]   there was a dramatic increase, beginning really in 2018,
[00:04:09.600 --> 00:04:12.880]   in investor interest in ESG investing
[00:04:12.880 --> 00:04:15.360]   with massive amounts of cash flows.
[00:04:15.360 --> 00:04:18.320]   And as usual, academic research tends to follow
[00:04:18.320 --> 00:04:20.160]   whatever is the hot subject,
[00:04:20.160 --> 00:04:23.760]   and dozens and dozens of papers were being written,
[00:04:23.760 --> 00:04:25.120]   and I would write them up
[00:04:25.120 --> 00:04:30.120]   so I could convey what the research was finding.
[00:04:30.120 --> 00:04:32.520]   And then I said, "Well, it'd be great if we had a book
[00:04:32.520 --> 00:04:35.360]   "to discuss these issues and show people
[00:04:35.360 --> 00:04:38.980]   "what the real evidence from empirical research showed
[00:04:38.980 --> 00:04:41.960]   "as well as the theory behind it
[00:04:41.960 --> 00:04:44.360]   "so you could make a good informed decision
[00:04:44.360 --> 00:04:48.120]   "about whether you wanted to be an ESG investor or not."
[00:04:48.120 --> 00:04:52.440]   So I had the knowledge and skills to write the part
[00:04:52.440 --> 00:04:55.760]   on the empirical research, the economic theory,
[00:04:55.760 --> 00:05:00.000]   and the impact of behavior on corporations.
[00:05:00.000 --> 00:05:02.600]   And Sam had all of this knowledge
[00:05:02.600 --> 00:05:05.000]   as a nationally known speaker in the field
[00:05:05.000 --> 00:05:09.380]   about the whole history of the SRI, ESG,
[00:05:09.380 --> 00:05:11.380]   impact investing movement.
[00:05:11.380 --> 00:05:15.160]   So I reached out to him and suggested we join forces,
[00:05:15.160 --> 00:05:17.780]   and he wrote, in effect, the first half of the book
[00:05:17.780 --> 00:05:21.420]   with my help, and then he helped me complete the second half.
[00:05:21.420 --> 00:05:23.700]   So it was a good fit for Sam,
[00:05:23.700 --> 00:05:26.340]   and I enjoyed working with him very much.
[00:05:26.340 --> 00:05:27.620]   - Yeah, and that did come out, by the way,
[00:05:27.620 --> 00:05:30.240]   when I was reading the book, it seemed to me clear
[00:05:30.240 --> 00:05:31.860]   that Sam had wrote the beginning,
[00:05:31.860 --> 00:05:34.580]   and you wrote the research portion in the middle.
[00:05:34.580 --> 00:05:37.240]   And then, at the end, you probably collaborated together
[00:05:37.240 --> 00:05:39.780]   on the how to do it portion,
[00:05:39.780 --> 00:05:41.260]   which is how the book is really divided
[00:05:41.260 --> 00:05:43.700]   into three different sections that way.
[00:05:43.700 --> 00:05:47.900]   In fact, the first section, which defines ESG investing
[00:05:47.900 --> 00:05:52.020]   and the evolution, if you will, of ESG investing,
[00:05:52.020 --> 00:05:55.540]   and I just want to point to the title of your book,
[00:05:55.540 --> 00:05:58.580]   the whole title, because in it,
[00:05:58.580 --> 00:06:02.180]   it kind of talks about one of the issues.
[00:06:02.180 --> 00:06:06.780]   Your title of your book is Sustainable Investing,
[00:06:06.780 --> 00:06:11.020]   How to Live Your Values and Achieve Your Financial Goals
[00:06:11.020 --> 00:06:16.020]   with ESG, SRI, and Impact Investing.
[00:06:16.020 --> 00:06:19.180]   So in the title of your book,
[00:06:19.180 --> 00:06:23.560]   you have four different strategies, I assume,
[00:06:23.560 --> 00:06:25.100]   and it's all very confusing.
[00:06:25.100 --> 00:06:27.480]   So if you could start with
[00:06:27.480 --> 00:06:30.940]   how did this whole evolution begin,
[00:06:30.940 --> 00:06:34.100]   and what all these terms mean.
[00:06:34.100 --> 00:06:35.380]   - It's really a great question.
[00:06:35.380 --> 00:06:38.140]   We struggled with how to title the book,
[00:06:38.140 --> 00:06:41.540]   'cause ESG is probably the most familiar term,
[00:06:41.540 --> 00:06:44.320]   maybe SRI before that.
[00:06:44.320 --> 00:06:47.020]   But I think Sam did a great job
[00:06:47.020 --> 00:06:49.320]   in writing the history of the movement.
[00:06:49.320 --> 00:06:51.900]   I'll see if I can summarize it briefly.
[00:06:51.900 --> 00:06:54.300]   So the original thinking was negative
[00:06:54.300 --> 00:06:58.980]   or exclusionary screening to screen out values
[00:06:58.980 --> 00:07:00.660]   that you wanted to express.
[00:07:00.660 --> 00:07:05.580]   So you might think of the Quakers' Civil War,
[00:07:05.580 --> 00:07:09.860]   screening out any company engaged in the slave trade,
[00:07:09.860 --> 00:07:13.820]   eventually became sort of a holy trinity,
[00:07:13.820 --> 00:07:15.620]   if you will, of sin industries,
[00:07:15.620 --> 00:07:18.980]   tobacco, alcohol, and gambling.
[00:07:18.980 --> 00:07:21.680]   You might add pornography, it would be another.
[00:07:21.680 --> 00:07:25.040]   Some people add defense industries.
[00:07:25.040 --> 00:07:29.380]   And that focused on your personal values.
[00:07:29.380 --> 00:07:32.700]   So that's an important distinction here.
[00:07:32.700 --> 00:07:36.960]   Then we got a movement towards ESG,
[00:07:36.960 --> 00:07:41.140]   which focuses on the companies and their behavior
[00:07:41.140 --> 00:07:44.980]   in the areas of climate change or environment,
[00:07:44.980 --> 00:07:48.420]   social and diversity and governance.
[00:07:48.420 --> 00:07:52.560]   And then the last part became impact investing,
[00:07:52.560 --> 00:07:57.560]   which is really a desire to make change in the world
[00:07:58.300 --> 00:08:01.180]   and not focusing on the return mostly.
[00:08:01.180 --> 00:08:05.260]   So Rick Ferry decides he wants to help the people in Africa
[00:08:05.260 --> 00:08:07.540]   and he's gonna invest in a company
[00:08:07.540 --> 00:08:11.820]   that helps build water wells so they can get clean water.
[00:08:11.820 --> 00:08:14.580]   And he thinks that's a much better way to do it
[00:08:14.580 --> 00:08:16.540]   than giving money to some government
[00:08:16.540 --> 00:08:18.500]   because he knows the history is,
[00:08:18.500 --> 00:08:22.180]   often that ends up lining the pockets of politicians
[00:08:22.180 --> 00:08:24.620]   and it's not sustainable.
[00:08:24.620 --> 00:08:26.980]   So if you do it through businesses
[00:08:26.980 --> 00:08:28.740]   that continue to ongoing,
[00:08:28.740 --> 00:08:33.020]   it tends to be more sustainable from that aspect.
[00:08:33.020 --> 00:08:35.220]   So the purpose of it is,
[00:08:35.220 --> 00:08:36.700]   hey, I really wanna help the world.
[00:08:36.700 --> 00:08:39.260]   If I get a good return, that's great.
[00:08:39.260 --> 00:08:41.800]   But if not, that's also okay.
[00:08:41.800 --> 00:08:44.700]   So that's sort of the three ways break it down.
[00:08:44.700 --> 00:08:49.220]   One screen out, that's negative screening, that's the SRI.
[00:08:49.220 --> 00:08:52.320]   ESG focuses on the corporate behavior,
[00:08:52.320 --> 00:08:55.900]   but you still wanna achieve your financial goals.
[00:08:55.900 --> 00:08:59.140]   And impact investing is sort of almost
[00:08:59.140 --> 00:09:01.980]   to the edge of pure philanthropy
[00:09:01.980 --> 00:09:04.340]   where it's just the financial end
[00:09:04.340 --> 00:09:06.820]   is a secondary consideration.
[00:09:06.820 --> 00:09:10.180]   And sustainable investing encompasses all of it.
[00:09:10.180 --> 00:09:12.420]   - Basically you're putting under the umbrella
[00:09:12.420 --> 00:09:16.120]   of sustainable investing, you're putting ESG,
[00:09:16.120 --> 00:09:18.660]   well SRI, which has to do with screening,
[00:09:18.660 --> 00:09:21.860]   ESG, which has to do with changing company behavior,
[00:09:21.860 --> 00:09:25.040]   and impact investing, which has more to do with philanthropy
[00:09:25.040 --> 00:09:28.560]   and you're putting it all under sustainable investing.
[00:09:28.560 --> 00:09:30.820]   - Impact investing is just closer to philanthropy.
[00:09:30.820 --> 00:09:33.180]   There's still a financial incentive
[00:09:33.180 --> 00:09:35.140]   'cause you're hoping to get a return,
[00:09:35.140 --> 00:09:37.380]   but that's not the main objective.
[00:09:37.380 --> 00:09:39.420]   - Okay, and then there are other things too.
[00:09:39.420 --> 00:09:42.340]   And I just wanna go through this laundry list of names.
[00:09:42.340 --> 00:09:46.540]   Green investing, responsible investing,
[00:09:46.540 --> 00:09:50.100]   value-based investing, ethical investing,
[00:09:50.100 --> 00:09:51.640]   purposeful investing.
[00:09:51.640 --> 00:09:55.220]   I mean, is this all just one sub-level
[00:09:55.220 --> 00:09:56.940]   of one of these other ones?
[00:09:56.940 --> 00:10:00.020]   - Yeah, green just infers to companies
[00:10:00.020 --> 00:10:04.620]   that have say good scores from an ESG perspective.
[00:10:04.620 --> 00:10:06.660]   Then you have on the flip side of green
[00:10:06.660 --> 00:10:08.980]   or brown or sin stocks.
[00:10:08.980 --> 00:10:13.260]   Values-driven is really SRI, a type of investing
[00:10:13.260 --> 00:10:16.080]   where you're often screening out companies.
[00:10:16.080 --> 00:10:17.980]   So it's all under the same umbrella.
[00:10:17.980 --> 00:10:20.640]   And that's why we chose to use that term
[00:10:20.640 --> 00:10:23.600]   sustainable investing as a broad category
[00:10:23.600 --> 00:10:25.360]   covering all of them.
[00:10:25.360 --> 00:10:27.920]   - Okay, that's the first part of the book
[00:10:27.920 --> 00:10:30.020]   that covers the first six chapters,
[00:10:30.020 --> 00:10:32.880]   which covers breaking out and defining
[00:10:32.880 --> 00:10:35.400]   what all of these different aspects
[00:10:35.400 --> 00:10:38.120]   of sustainable investing are.
[00:10:38.120 --> 00:10:39.440]   The second part of the book,
[00:10:39.440 --> 00:10:42.120]   basically the part that you wrote with Sam's help
[00:10:42.120 --> 00:10:46.720]   had to do with returns and the impact
[00:10:46.720 --> 00:10:51.440]   that doing this actually has on society or on companies.
[00:10:51.440 --> 00:10:56.440]   And with that, I wanna go to the introduction
[00:10:56.440 --> 00:11:00.600]   because the introduction was written by Burton Malkiel,
[00:11:00.600 --> 00:11:03.480]   of course, a famous Princeton professor
[00:11:03.480 --> 00:11:05.640]   who wrote "A Random Walk Down Wall Street."
[00:11:05.640 --> 00:11:10.000]   And when I was reading the introduction,
[00:11:10.000 --> 00:11:12.520]   and then I read the book, I had to scratch my head.
[00:11:12.520 --> 00:11:14.620]   Let me just give you the five things
[00:11:14.620 --> 00:11:17.000]   that Malkiel said right in the introduction.
[00:11:17.000 --> 00:11:19.440]   And so number one, he said,
[00:11:19.440 --> 00:11:23.600]   talking about ESG objectives,
[00:11:23.600 --> 00:11:26.280]   the term means different things to different people
[00:11:26.280 --> 00:11:30.120]   and it is difficult for investors to understand exactly
[00:11:30.120 --> 00:11:33.800]   what the ESG portfolios actually achieve.
[00:11:33.800 --> 00:11:35.200]   That's number one.
[00:11:35.200 --> 00:11:38.920]   Number two, ESG ratings, what you alluded to,
[00:11:38.920 --> 00:11:42.160]   ratings of companies, differ remarkably
[00:11:42.160 --> 00:11:45.860]   from one provider to another.
[00:11:45.860 --> 00:11:47.880]   He gave an example of Carbon Footprints
[00:11:47.880 --> 00:11:50.540]   where one company would be rated high
[00:11:50.540 --> 00:11:52.740]   and another ESG rating service would be rated low.
[00:11:52.740 --> 00:11:57.140]   So there's a lot of discrepancy between these ESG ratings.
[00:11:57.140 --> 00:12:01.700]   But number three, he mentioned return.
[00:12:01.700 --> 00:12:05.860]   And he said, "Investors who wish to invest sustainably
[00:12:05.860 --> 00:12:08.000]   "should have reasonable expectations,
[00:12:08.000 --> 00:12:11.460]   "including a willingness to accept lower,
[00:12:11.460 --> 00:12:12.540]   "long run returns."
[00:12:12.540 --> 00:12:13.700]   So that was number three.
[00:12:13.700 --> 00:12:17.140]   And number four, this is talking about the ESG portion
[00:12:17.140 --> 00:12:19.920]   of affecting company's behavior.
[00:12:19.920 --> 00:12:22.480]   There is no clear evidence, however,
[00:12:22.480 --> 00:12:26.780]   that disinvestment from unsustainable firms
[00:12:26.780 --> 00:12:29.020]   has interfered with their ability to raise capital.
[00:12:29.020 --> 00:12:31.280]   So those firms that are excluded,
[00:12:31.280 --> 00:12:34.060]   there's no evidence that it had any effect on them,
[00:12:34.060 --> 00:12:34.900]   financially.
[00:12:34.900 --> 00:12:37.540]   And finally, he's talking about the funds
[00:12:37.540 --> 00:12:39.580]   and the way that you would invest in ESG.
[00:12:39.580 --> 00:12:44.100]   He said, "Funds are less diversified and more expensive
[00:12:44.100 --> 00:12:47.540]   "than pure index funds and may well underperform
[00:12:47.540 --> 00:12:48.820]   "in the long run."
[00:12:48.820 --> 00:12:51.460]   So I'm reading this introduction, I'm saying,
[00:12:51.460 --> 00:12:54.180]   I mean, I give you a lot of credit for publishing it,
[00:12:54.180 --> 00:12:57.380]   but what are your comments on all that?
[00:12:57.380 --> 00:12:59.780]   - Well, that's why we wrote the book,
[00:12:59.780 --> 00:13:03.100]   is to address every one of those issues.
[00:13:03.100 --> 00:13:06.900]   Amal is right in raising these questions, Rick.
[00:13:06.900 --> 00:13:11.900]   So why don't we take each one of them one at a time,
[00:13:11.900 --> 00:13:13.020]   pick the first one,
[00:13:13.020 --> 00:13:15.660]   and then we'll go through each of those five,
[00:13:15.660 --> 00:13:18.340]   and we'll try to answer them quickly.
[00:13:18.340 --> 00:13:19.180]   - Okay.
[00:13:19.180 --> 00:13:21.340]   The first one is why would anybody even wanna do this?
[00:13:21.340 --> 00:13:22.940]   I mean, what is the purpose?
[00:13:22.940 --> 00:13:26.500]   - The first answer to that is a lot of people
[00:13:26.500 --> 00:13:29.980]   want to express their values through their investing.
[00:13:29.980 --> 00:13:32.020]   They don't wanna support industries
[00:13:32.020 --> 00:13:35.100]   that their belief system doesn't agree with.
[00:13:35.100 --> 00:13:38.700]   So whether it's gambling or abortion
[00:13:38.700 --> 00:13:41.540]   or companies I don't wanna support
[00:13:41.540 --> 00:13:44.460]   who don't treat women or minorities fairly,
[00:13:44.460 --> 00:13:45.900]   they will want to say,
[00:13:45.900 --> 00:13:49.540]   "I'm not gonna invest in those companies."
[00:13:49.540 --> 00:13:51.860]   Companies that pollute the planet
[00:13:51.860 --> 00:13:55.820]   aren't investing in sustainable investing and renewables.
[00:13:55.820 --> 00:13:57.620]   So that's the main purpose.
[00:13:57.620 --> 00:14:00.060]   Many people at least think about
[00:14:00.060 --> 00:14:05.060]   why we wanna do sustainable investing, ESG or SRI.
[00:14:05.700 --> 00:14:06.540]   - Thank you for that.
[00:14:06.540 --> 00:14:07.940]   Let me go on to the second one.
[00:14:07.940 --> 00:14:09.620]   Talking about ESG ratings.
[00:14:09.620 --> 00:14:13.540]   Now, first of all, describe companies that do ESG ratings
[00:14:13.540 --> 00:14:15.340]   and what are they trying to achieve
[00:14:15.340 --> 00:14:17.180]   and why are they vastly different
[00:14:17.180 --> 00:14:20.340]   when you look at the ratings of one provider
[00:14:20.340 --> 00:14:21.940]   looking at one company
[00:14:21.940 --> 00:14:25.180]   and another provider looking at the same company?
[00:14:25.180 --> 00:14:26.020]   - Yeah.
[00:14:26.020 --> 00:14:29.420]   So here we have a little bit of bad news for investors.
[00:14:29.420 --> 00:14:31.700]   It's not like in the corporate bond market.
[00:14:31.700 --> 00:14:32.660]   As you know, Rick,
[00:14:32.660 --> 00:14:35.020]   we have Fitch, Moody's and S&P.
[00:14:35.020 --> 00:14:37.900]   And if you look at Fitch's rating for a company,
[00:14:37.900 --> 00:14:41.620]   if it's BBB, the odds are almost 100%.
[00:14:41.620 --> 00:14:44.780]   The other two ratings will also be BBB.
[00:14:44.780 --> 00:14:48.180]   We have a huge disparity in the ratings
[00:14:48.180 --> 00:14:49.980]   among seven companies.
[00:14:49.980 --> 00:14:53.300]   The major ones include MSCI, Morningstar,
[00:14:53.300 --> 00:14:56.580]   Sustain Analytics and a couple of others.
[00:14:56.580 --> 00:14:59.140]   So seven big players in the industry.
[00:14:59.140 --> 00:15:03.260]   And it's very easy to point out why there can be differences.
[00:15:03.260 --> 00:15:04.740]   Just think about, for example,
[00:15:04.740 --> 00:15:07.740]   you have the three categories of ESG
[00:15:07.740 --> 00:15:10.540]   that everyone looks at now.
[00:15:10.540 --> 00:15:14.820]   But Rick Ferry as a rater decides to give a one third rating
[00:15:14.820 --> 00:15:17.420]   or equal importance to each of those.
[00:15:17.420 --> 00:15:21.060]   But another rater gives 70% to climate,
[00:15:21.060 --> 00:15:24.980]   20% to the S and 10% to the G.
[00:15:24.980 --> 00:15:27.380]   So you're gonna get very different answers.
[00:15:27.380 --> 00:15:31.980]   And Rick Ferry decides when he looks at the social question,
[00:15:31.980 --> 00:15:35.180]   he's gonna look at how many women and minorities
[00:15:35.180 --> 00:15:36.260]   on the board.
[00:15:36.260 --> 00:15:39.580]   And another firm will look at the number of managers
[00:15:39.580 --> 00:15:41.300]   who are women and minorities.
[00:15:41.300 --> 00:15:45.020]   And a third will decide to look at pay gaps.
[00:15:45.020 --> 00:15:46.460]   And if they look at all three,
[00:15:46.460 --> 00:15:48.580]   they may weight them differently.
[00:15:48.580 --> 00:15:52.900]   On climate, you get some really interesting questions
[00:15:52.900 --> 00:15:56.580]   'cause there's not a mandatory requirement
[00:15:56.580 --> 00:16:00.140]   that the SEC has about what you have to report.
[00:16:00.140 --> 00:16:04.060]   So there's something, a breakdown that is called scope one,
[00:16:04.060 --> 00:16:07.140]   scope two, and scope three emissions.
[00:16:07.140 --> 00:16:11.500]   Most companies only report what is called scope two.
[00:16:11.500 --> 00:16:16.460]   Those are the emissions you create by making your product.
[00:16:16.460 --> 00:16:19.500]   Scope one is all the inputs that you get
[00:16:19.500 --> 00:16:23.140]   when you get the materials and stuff to then make.
[00:16:23.140 --> 00:16:26.340]   And scope three includes the product
[00:16:26.340 --> 00:16:29.820]   when it gets delivered to Rick Ferry, the consumer.
[00:16:29.820 --> 00:16:32.300]   So you might think, and I'm just making this up,
[00:16:32.300 --> 00:16:34.980]   but someone could look at Amazon and say,
[00:16:34.980 --> 00:16:36.420]   it's a great company.
[00:16:36.420 --> 00:16:41.420]   All its electricity is created by solar electricity,
[00:16:41.420 --> 00:16:44.860]   other renewables, they don't produce anything.
[00:16:44.860 --> 00:16:46.940]   So there's not a pollution there.
[00:16:46.940 --> 00:16:49.260]   But then if you look at scope three,
[00:16:49.260 --> 00:16:50.820]   and again, I'm making this up,
[00:16:50.820 --> 00:16:54.060]   they have all these thousands, if not tens of thousands
[00:16:54.060 --> 00:16:56.660]   of trucks driving around polluting the air.
[00:16:56.660 --> 00:16:58.340]   So if you look at scope three,
[00:16:58.340 --> 00:17:02.060]   which most companies don't even report on,
[00:17:02.060 --> 00:17:04.740]   you could come up with a very different answer.
[00:17:04.740 --> 00:17:08.020]   And we show in the book, very wide dispersions.
[00:17:08.020 --> 00:17:10.700]   - The company that comes to mind
[00:17:10.700 --> 00:17:13.700]   on this issue is Tesla, right?
[00:17:13.700 --> 00:17:18.700]   So a Tesla car, you've got to import all of this stuff
[00:17:20.300 --> 00:17:22.420]   and it's a lot of plastic, right?
[00:17:22.420 --> 00:17:23.900]   And which is petroleum.
[00:17:23.900 --> 00:17:29.780]   And so what is the carbon signature of producing the pieces
[00:17:29.780 --> 00:17:33.660]   that go to the Tesla manufacturing plant,
[00:17:33.660 --> 00:17:37.020]   which then gets assembled, and that's a cost too,
[00:17:37.020 --> 00:17:38.940]   but they have a lot of solar panels on the roof.
[00:17:38.940 --> 00:17:43.220]   So maybe it's not that much of a carbon footprint.
[00:17:43.220 --> 00:17:46.260]   And then the cars go out there and are sold
[00:17:46.260 --> 00:17:49.100]   and there is a carbon footprint
[00:17:49.100 --> 00:17:51.300]   to producing the electricity.
[00:17:51.300 --> 00:17:53.220]   So in your framework of one, two, three,
[00:17:53.220 --> 00:17:55.500]   could you look at Tesla?
[00:17:55.500 --> 00:17:57.940]   - Yeah, it's a really difficult question
[00:17:57.940 --> 00:18:01.460]   and you can see why you have such disparity in the ratings.
[00:18:01.460 --> 00:18:05.060]   You even didn't cover one important point,
[00:18:05.060 --> 00:18:08.660]   which is all the like lithium and rare metals
[00:18:08.660 --> 00:18:11.460]   that go into the batteries and stuff,
[00:18:11.460 --> 00:18:14.300]   that all goes in and you're destroying the earth,
[00:18:14.300 --> 00:18:18.220]   ripping it apart and using masses amounts of water,
[00:18:18.220 --> 00:18:22.540]   which the world is short of water in many places.
[00:18:22.540 --> 00:18:25.180]   So it's gonna depend on how you look at it.
[00:18:25.180 --> 00:18:29.140]   And as you point out, yeah, you don't use any gasoline,
[00:18:29.140 --> 00:18:33.980]   but you're creating, you're using energy to charge your car
[00:18:33.980 --> 00:18:36.420]   and where are the power lines and the electricity
[00:18:36.420 --> 00:18:38.980]   and maybe it's a coal plant that's using it.
[00:18:38.980 --> 00:18:41.020]   So it's a very difficult question.
[00:18:41.020 --> 00:18:43.900]   And our recommendation in the book
[00:18:43.900 --> 00:18:47.620]   is really for people to decide on,
[00:18:47.620 --> 00:18:50.020]   okay, I'm gonna go with one rating company
[00:18:50.020 --> 00:18:52.460]   and I'll look at how they do things and just say,
[00:18:52.460 --> 00:18:55.220]   it may not be perfect, it may not align,
[00:18:55.220 --> 00:19:00.220]   but it's better than the alternative of not looking at all.
[00:19:00.220 --> 00:19:02.980]   - All right, now we'll go on to number three.
[00:19:02.980 --> 00:19:05.780]   It is Burton Malkiel's view
[00:19:05.780 --> 00:19:10.420]   that your expectation of return should be lower.
[00:19:10.420 --> 00:19:13.580]   Why would people want to invest in something
[00:19:13.580 --> 00:19:15.420]   in the core of their portfolio
[00:19:15.420 --> 00:19:17.500]   where the expectation of the equity side
[00:19:17.500 --> 00:19:19.580]   is gonna be lower than the market?
[00:19:19.580 --> 00:19:22.340]   - Yeah, it's a very interesting question
[00:19:22.340 --> 00:19:24.220]   and it's actually pretty complex
[00:19:24.220 --> 00:19:27.380]   and we go to a great deal of time in the book
[00:19:27.380 --> 00:19:29.500]   to help people understand the issue.
[00:19:29.500 --> 00:19:31.820]   So let's begin with where I always like to begin,
[00:19:31.820 --> 00:19:33.620]   which is economic theory.
[00:19:33.620 --> 00:19:38.620]   If enough people screen out certain industries or companies,
[00:19:38.620 --> 00:19:42.620]   their P/E will be lower than it would be otherwise,
[00:19:42.620 --> 00:19:45.260]   their cost of their debt will be higher,
[00:19:45.260 --> 00:19:47.100]   they'll pay a higher interest rate
[00:19:47.100 --> 00:19:50.460]   and the screened in companies will get more cash flow
[00:19:50.460 --> 00:19:52.700]   driving their valuations up
[00:19:52.700 --> 00:19:55.340]   and the cost of their debt down.
[00:19:55.340 --> 00:19:57.940]   And that's nice economic theory.
[00:19:57.940 --> 00:20:02.100]   There's also, so you could call that a taste
[00:20:02.100 --> 00:20:05.620]   or a preference-based resulting premium
[00:20:05.620 --> 00:20:08.940]   for being a Brown or SIN investor.
[00:20:08.940 --> 00:20:10.580]   There's also a risk-based story
[00:20:10.580 --> 00:20:12.940]   'cause if you're a bad polluter,
[00:20:12.940 --> 00:20:17.540]   well, you could get big problems like Exxon Valdez
[00:20:17.540 --> 00:20:20.860]   and have spent billions of dollars in cleanup costs.
