
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:03:17.000 --> 00:03:23.000]   Husband should fulfill his marital duty to his wife, likewise the wife to her husband.
[00:03:23.000 --> 00:03:28.000]   The wife's body does not belong to her, but also to her husband.
[00:03:28.000 --> 00:03:35.000]   And the same way the husband's body does not belong to him alone, but to his wife.
[00:03:35.000 --> 00:03:44.000]   So they're both competing to be the servant of the other's maximum pleasure.
[00:03:44.000 --> 00:03:46.000]   And that's really remarkable.
[00:03:46.000 --> 00:03:50.000]   What an amazing competition in marriage.
[00:03:50.000 --> 00:03:52.000]   The man does not use his headship.
[00:03:52.000 --> 00:03:54.000]   This is not a compromise of headship.
[00:03:54.000 --> 00:04:01.000]   This is telling a man, you don't use your headship here to be demanding.
[00:04:01.000 --> 00:04:04.000]   Use your headship to create.
[00:04:04.000 --> 00:04:11.000]   You're an initiative taker to create situations of the greatest possible mutual joy.
[00:04:11.000 --> 00:04:13.000]   That's what headship is here.
[00:04:13.000 --> 00:04:15.000]   So back to the question.
[00:04:15.000 --> 00:04:18.000]   Can you lust after your own wife?
[00:04:18.000 --> 00:04:25.000]   If you're governed by this approach to love and honor and holiness in a sexual relationship,
[00:04:25.000 --> 00:04:30.000]   I don't think it's wrong for a husband to want his wife sexually
[00:04:30.000 --> 00:04:38.000]   and to think about having her and hold her in his mind the way he would hold her in bed.
[00:04:38.000 --> 00:04:46.000]   So if that's what he's thinking about, can you entertain in your mind thoughts about sexual delights with your wife?
[00:04:46.000 --> 00:04:48.000]   I think the answer is absolutely yes.
[00:04:48.000 --> 00:04:53.000]   There's no sin in your mind that wouldn't be sin in your bed.
[00:04:53.000 --> 00:05:04.000]   What would be sin is if a husband imagined sin or desired sin or took on attitudes to his wife in his heart,
[00:05:04.000 --> 00:05:07.000]   that would be wrong in the bedroom.
[00:05:07.000 --> 00:05:12.000]   So I think it's right for a husband to enjoy his wife anyway in the mind.
[00:05:12.000 --> 00:05:16.000]   That would be right to enjoy her in the bed.
[00:05:16.000 --> 00:05:18.000]   And it just closes with this stunning thing.
[00:05:18.000 --> 00:05:23.000]   It's just kind of out of the blue, but just so amazing.
[00:05:23.000 --> 00:05:24.000]   I can't leave it unsaid.
[00:05:24.000 --> 00:05:31.000]   The stunning thing in all of this is that this is a picture of Christ and the church.
[00:05:31.000 --> 00:05:34.000]   Like, are you kidding me?
[00:05:34.000 --> 00:05:42.000]   That Paul would say that this cherishing, this nurturing, this delighting, this pleasuring,
[00:05:42.000 --> 00:05:48.000]   is a portrait, a drama of Christ's relationship to his bride.
[00:05:48.000 --> 00:06:03.000]   We should be amazed that our Savior chose to describe his relationship with his church with a parable of such exquisite pleasure.
[00:06:03.000 --> 00:06:05.000]   And people say theology is boring.
[00:06:05.000 --> 00:06:08.000]   Thank you, Pastor John, and thank you for listening to this podcast.
[00:06:08.000 --> 00:06:12.000]   Please email your questions to us at AskPastorJohn@DesiringGod.org
[00:06:12.000 --> 00:06:19.000]   and visit us online at DesiringGod.org to find thousands of books, articles, sermons, and other resources from John Piper, all free of charge.
[00:06:19.000 --> 00:06:22.000]   Monday, we'll talk about why dads need to be playing with their kids,
[00:06:22.000 --> 00:06:28.000]   and, Pastor John, you'll explain the profound gospel implications for a dad who gets on the floor and plays blocks.
[00:06:28.000 --> 00:06:31.000]   Until then, I'm your host, Tony Reinke. Have a great weekend.
[00:06:31.000 --> 00:06:33.000]   [END]
[00:06:33.000 --> 00:06:38.000]   Desiring God.org
[00:06:38.000 --> 00:06:48.000]   [BLANK_AUDIO]

