
[00:00:00.000 --> 00:00:02.160]   (beeping)
[00:04:07.120 --> 00:04:10.480]   And I sprained my wrist
[00:04:10.480 --> 00:04:13.720]   and the doctor was wrapping up my wrist
[00:04:13.720 --> 00:04:16.840]   and he had a lit cigarette dangling from his mouth.
[00:04:16.840 --> 00:04:20.640]   And then we went to the Mexican pharmacy
[00:04:20.640 --> 00:04:23.480]   for the pain pills.
[00:04:23.480 --> 00:04:26.240]   And that was probably the second biggest risk I ever took
[00:04:26.240 --> 00:04:28.980]   'cause I didn't even like know what the prescription was.
[00:04:28.980 --> 00:04:30.640]   I just started taking them
[00:04:30.640 --> 00:04:33.160]   and still being out on spring break drinking.
[00:04:33.160 --> 00:04:35.160]   And probably that was a bigger risk
[00:04:35.160 --> 00:04:38.280]   than driving on the highway in Grand Rapids, Michigan.
[00:04:38.280 --> 00:04:41.720]   So like that, you know, for me, like once I got through that
[00:04:41.720 --> 00:04:44.040]   I don't worry so much about all the risks these days.
[00:04:44.040 --> 00:04:45.040]   You know what I'm saying?
[00:04:45.040 --> 00:04:46.360]   - Cheap healthcare though for you.
[00:04:46.360 --> 00:04:47.680]   Your healthcare bill is much cheaper than ours.
[00:04:47.680 --> 00:04:50.340]   - I mean, I wouldn't have known the difference.
[00:04:50.340 --> 00:04:51.240]   I was probably 18.
[00:04:51.240 --> 00:04:52.680]   I don't even know who was paying for it
[00:04:52.680 --> 00:04:54.080]   or how it got paid for.
[00:04:54.080 --> 00:04:56.420]   I just, you know, it's one of those things.
[00:04:56.420 --> 00:04:58.600]   All right, I'm really excited to be on the show today.
[00:04:58.600 --> 00:05:01.240]   Did Twitter, people on Twitter cause the bank run?
[00:05:01.240 --> 00:05:02.080]   Yes.
[00:05:02.080 --> 00:05:04.400]   - Kind of.
[00:05:04.400 --> 00:05:05.960]   - Who could argue with that?
[00:05:05.960 --> 00:05:06.880]   Of course they did.
[00:05:06.880 --> 00:05:07.720]   Who else did it?
[00:05:07.720 --> 00:05:08.540]   - Do we want to name names?
[00:05:08.540 --> 00:05:09.800]   Is there anyone particularly responsible?
[00:05:09.800 --> 00:05:12.860]   - Anyone that felt that it was necessary
[00:05:12.860 --> 00:05:16.240]   to not only tell their portfolio companies
[00:05:16.240 --> 00:05:18.960]   behind the scenes to remove capital,
[00:05:18.960 --> 00:05:20.680]   but then to broadcast that
[00:05:20.680 --> 00:05:23.800]   in some sort of reverse virtue signal.
[00:05:23.800 --> 00:05:24.640]   Yeah, you did it.
[00:05:24.640 --> 00:05:25.460]   It was you.
[00:05:25.460 --> 00:05:26.300]   You were part of it.
[00:05:26.300 --> 00:05:27.140]   - Do you think though that,
[00:05:27.140 --> 00:05:29.600]   so we've been talking about the blame game all week.
[00:05:29.600 --> 00:05:31.560]   Do you think that there's anything that they can do
[00:05:31.560 --> 00:05:32.740]   to have safeguards in place?
[00:05:32.740 --> 00:05:35.120]   Or is this just the sort of psychological event
[00:05:35.120 --> 00:05:36.040]   that you can't plan for?
[00:05:36.040 --> 00:05:38.620]   Like they have circuit breakers in the stock market.
[00:05:38.620 --> 00:05:40.880]   Do you think that would ever make sense in a bank?
[00:05:40.880 --> 00:05:43.560]   Or is that, does that kind of go against the whole idea
[00:05:43.560 --> 00:05:45.240]   of well, I need my money, it's mine.
[00:05:45.240 --> 00:05:47.480]   Could anything like that ever slow this down?
[00:05:48.480 --> 00:05:51.240]   - I don't think it,
[00:05:51.240 --> 00:05:54.680]   I don't think that absent Twitter,
[00:05:54.680 --> 00:05:56.680]   there would not have been any issue
[00:05:56.680 --> 00:05:58.840]   because there were short sellers
[00:05:58.840 --> 00:06:01.160]   who had been looking at the balance sheet
[00:06:01.160 --> 00:06:03.080]   and the income statement of this company
[00:06:03.080 --> 00:06:05.160]   for like six quarters now
[00:06:05.160 --> 00:06:07.680]   and saying something's going on here.
[00:06:07.680 --> 00:06:11.040]   Like deposits were already quietly leaving.
[00:06:11.040 --> 00:06:12.080]   That's true.
[00:06:12.080 --> 00:06:14.680]   Pre the blow up on Twitter.
[00:06:14.680 --> 00:06:16.120]   That's so, that's one thing.
[00:06:16.120 --> 00:06:18.680]   And the second thing is they were severely offsides
[00:06:18.680 --> 00:06:20.120]   in their bond portfolio.
[00:06:20.120 --> 00:06:22.920]   You can't have $90 billion in treasuries
[00:06:22.920 --> 00:06:24.740]   and no interest rate hedges,
[00:06:24.740 --> 00:06:29.740]   especially if you have that homogenous of a depositor base.
[00:06:29.740 --> 00:06:35.520]   Like everyone in the depositor base lives in the same area
[00:06:35.520 --> 00:06:37.160]   and does the same thing for a living.
[00:06:37.160 --> 00:06:40.160]   Like you can't, so there were always issues.
[00:06:40.160 --> 00:06:42.160]   I'm not saying like Twitter is at fault
[00:06:42.160 --> 00:06:44.280]   for the bank having issues.
[00:06:44.280 --> 00:06:48.160]   Twitter definitely accelerated the meme
[00:06:48.160 --> 00:06:50.440]   of pull your money out of Silicon Valley Bank.
[00:06:50.440 --> 00:06:53.040]   - The trust thing going forward I think is interesting
[00:06:53.040 --> 00:06:55.280]   because I've been hearing this from a lot of people
[00:06:55.280 --> 00:06:57.280]   who never pay attention to the financial markets
[00:06:57.280 --> 00:06:58.540]   or the banking system.
[00:06:58.540 --> 00:07:00.680]   And I really can't tell if this is something
[00:07:00.680 --> 00:07:02.700]   people pay attention to for two weeks
[00:07:02.700 --> 00:07:03.640]   and then they move on to their lives
[00:07:03.640 --> 00:07:04.960]   and worry about the next thing.
[00:07:04.960 --> 00:07:07.120]   Or if this is something that will actually seep
[00:07:07.120 --> 00:07:09.120]   into people's psyche and they will go,
[00:07:09.120 --> 00:07:10.800]   wait a minute, if I'm gonna have to think about this
[00:07:10.800 --> 00:07:12.000]   all the time, I'm gonna be more thoughtful
[00:07:12.000 --> 00:07:13.800]   about where I have my money.
[00:07:14.800 --> 00:07:16.560]   - It's such a great question.
[00:07:16.560 --> 00:07:18.920]   People learn, but they don't really learn.
[00:07:18.920 --> 00:07:21.520]   Or they learn, but they don't really change.
[00:07:21.520 --> 00:07:24.920]   In America, we have prioritized convenience
[00:07:24.920 --> 00:07:27.400]   over everything else, which is like,
[00:07:27.400 --> 00:07:29.880]   you think about like internet passwords.
[00:07:29.880 --> 00:07:33.160]   People have the same password for every website.
[00:07:33.160 --> 00:07:35.960]   'Cause it's not realistic that you're gonna come up
[00:07:35.960 --> 00:07:39.560]   with 80 different passwords for 80 different apps.
[00:07:39.560 --> 00:07:41.820]   So it's just like, this is the system that we have.
[00:07:41.820 --> 00:07:44.660]   With banks, it's not gonna be much different.
[00:07:44.660 --> 00:07:47.720]   Like as much as we all learned from Lehman,
[00:07:47.720 --> 00:07:49.720]   MF Global was three years later.
[00:07:49.720 --> 00:07:53.860]   You can't really eliminate all risk
[00:07:53.860 --> 00:07:56.880]   from financial institutions.
[00:07:56.880 --> 00:08:00.540]   You can't really have perfect trust in the financial system.
[00:08:00.540 --> 00:08:03.860]   It's not realistic to think that that's even possible.
[00:08:03.860 --> 00:08:08.860]   And so community banks will always be slightly riskier
[00:08:09.680 --> 00:08:13.920]   than money centers, but money center banks are risky too.
[00:08:13.920 --> 00:08:16.240]   And people will eventually default
[00:08:16.240 --> 00:08:20.360]   to whatever's the most convenient and easiest solution.
[00:08:20.360 --> 00:08:23.460]   So I don't think the idea of local banking
[00:08:23.460 --> 00:08:24.980]   is gonna completely disappear.
[00:08:24.980 --> 00:08:27.420]   In fact, the events of this week might make it
[00:08:27.420 --> 00:08:29.860]   so that there's almost no advantage
[00:08:29.860 --> 00:08:32.420]   for any bank in terms of safety.
[00:08:32.420 --> 00:08:35.880]   Like we just might have seen the,
[00:08:35.880 --> 00:08:40.060]   we might have witnessed FDIC insurance becoming unlimited.
[00:08:40.060 --> 00:08:42.220]   >> Right, all right, Duncan, next question.
[00:08:42.220 --> 00:08:46.100]   >> Okay, up next we have a question from Alex.
[00:08:46.100 --> 00:08:47.920]   My wife and I have the bulk of our investments
[00:08:47.920 --> 00:08:48.940]   in two accounts.
[00:08:48.940 --> 00:08:50.260]   Is this a dumb practice?
[00:08:50.260 --> 00:08:53.120]   Should we be more diversified with our institutions?
[00:08:53.120 --> 00:08:55.980]   We've been discussing this for a while and after SBB,
[00:08:55.980 --> 00:08:58.860]   it's brought the discussion back to the kitchen table.
[00:08:58.860 --> 00:09:01.860]   I understand that the FDIC insures up to 250,000,
[00:09:01.860 --> 00:09:03.140]   but once you get north of that,
[00:09:03.140 --> 00:09:05.700]   are there any best practices for what to do?
[00:09:05.700 --> 00:09:09.180]   And the second part of this was from another listener.
[00:09:09.180 --> 00:09:12.940]   If a brokerage fails, what happens to customers' holdings?
[00:09:12.940 --> 00:09:15.820]   >> So before Ben jumps in, just real quick,
[00:09:15.820 --> 00:09:18.980]   brokerage and bank are two separate things.
[00:09:18.980 --> 00:09:22.180]   FDIC and SIPC are not the same thing.
[00:09:22.180 --> 00:09:24.860]   So there's a very important distinction there.
[00:09:24.860 --> 00:09:29.040]   And then like what I would basically just say,
[00:09:29.040 --> 00:09:31.180]   very, very, very simply,
[00:09:31.180 --> 00:09:33.860]   again, based on the events of this week,
[00:09:33.860 --> 00:09:35.380]   I don't think FDIC insurance
[00:09:35.380 --> 00:09:37.040]   is really going to matter anymore.
[00:09:37.040 --> 00:09:39.420]   Because if they were willing to bail out
[00:09:39.420 --> 00:09:42.940]   the people who had bank accounts at Signature
[00:09:42.940 --> 00:09:44.560]   and at Silicon Valley,
[00:09:44.560 --> 00:09:47.900]   how could they discriminate against the next bank
[00:09:47.900 --> 00:09:51.500]   that comes along, their depositors?
[00:09:51.500 --> 00:09:55.460]   So I almost think like it's de facto now a moot point.
[00:09:55.460 --> 00:09:58.300]   If you have money in a bank and the bank screws up,
[00:09:58.300 --> 00:09:59.580]   you're probably okay.
[00:09:59.580 --> 00:10:00.460]   Last thing,
[00:10:01.540 --> 00:10:05.420]   it's not as though Silicon Valley's bank balances
[00:10:05.420 --> 00:10:07.820]   were going to be wiped out to zero.
[00:10:07.820 --> 00:10:08.980]   This is more like,
[00:10:08.980 --> 00:10:12.440]   do they have to take a five or a 10% haircut?
[00:10:12.440 --> 00:10:13.900]   That's what we're talking about.
[00:10:13.900 --> 00:10:17.900]   This is not a bank that had a gaping black hole of losses.
[00:10:17.900 --> 00:10:20.380]   They had a treasury bond portfolio
[00:10:20.380 --> 00:10:23.520]   that if held to maturity, would have been money good.
[00:10:23.520 --> 00:10:25.260]   So this was never about like,
[00:10:25.260 --> 00:10:27.740]   oh my God, my savings were wiped out by a bank.
[00:10:27.740 --> 00:10:30.460]   >> Yeah, this was about the bank of Sam Venkman Freed.
[00:10:30.460 --> 00:10:34.020]   >> No, and so I think there's a lot of misunderstanding
[00:10:34.020 --> 00:10:35.100]   about that in the public.
[00:10:35.100 --> 00:10:37.520]   They think like, oh, the bank was insolvent,
[00:10:37.520 --> 00:10:40.900]   meaning the deposits were going to be wiped out to zero.
[00:10:40.900 --> 00:10:43.780]   None of that was ever on the table
[00:10:43.780 --> 00:10:45.500]   or was ever going to happen.
[00:10:45.500 --> 00:10:47.020]   >> So we've gotten questions like this
[00:10:47.020 --> 00:10:48.580]   on the brokerage angle before in the past.
[00:10:48.580 --> 00:10:50.780]   What if Vanguard or Charles Schwab
[00:10:50.780 --> 00:10:52.900]   or Fidelity or Robinhood go under?
[00:10:52.900 --> 00:10:54.580]   What happens to my securities?
[00:10:54.580 --> 00:10:56.380]   And people have actually asked us that in the past
[00:10:56.380 --> 00:10:58.540]   and we've got a lot of questions on it this week
[00:10:58.540 --> 00:11:01.140]   saying, you know, I'm scared here.
[00:11:01.140 --> 00:11:03.620]   And I think the people are conflating the two,
[00:11:03.620 --> 00:11:05.820]   to your point about brokerages versus banks.
[00:11:05.820 --> 00:11:08.420]   It's not like a brokerage can take your money
[00:11:08.420 --> 00:11:10.340]   and that, or take your securities
[00:11:10.340 --> 00:11:13.380]   and lend them out on your behalf and speculate.
[00:11:13.380 --> 00:11:15.180]   So that, it's kind of, they're the third party.
[00:11:15.180 --> 00:11:16.460]   >> Well, FTX did that.
[00:11:16.460 --> 00:11:18.700]   That's what FTX literally did.
[00:11:18.700 --> 00:11:20.260]   >> If you're not in the bank of Bernie Madoff
[00:11:20.260 --> 00:11:22.300]   or Sam Venkman Freed.
[00:11:22.300 --> 00:11:23.140]   >> That's right.
[00:11:23.140 --> 00:11:25.580]   >> These are third party custodians.
[00:11:25.580 --> 00:11:28.540]   The SEC has consumer protection rules in place.
[00:11:28.540 --> 00:11:30.940]   And I guess the way to think about it is
[00:11:30.940 --> 00:11:33.880]   if you own a stock or a bond or a mutual fund or an ETF,
[00:11:33.880 --> 00:11:35.580]   wherever you hold it, as long as it's not
[00:11:35.580 --> 00:11:39.060]   the bank of Madoff, those holdings are yours.
[00:11:39.060 --> 00:11:39.900]   And if something ever happened
[00:11:39.900 --> 00:11:42.220]   to the underlying financial firm,
[00:11:42.220 --> 00:11:43.740]   you still own those holdings.
[00:11:43.740 --> 00:11:45.780]   It's not like they can take them from you
[00:11:45.780 --> 00:11:48.180]   in a creditor or something if the bank went under
[00:11:48.180 --> 00:11:49.020]   or the financial firm went under.
[00:11:49.020 --> 00:11:50.780]   >> So here's something interesting.
[00:11:50.780 --> 00:11:55.260]   I don't think this is as prevalent now,
[00:11:55.260 --> 00:11:57.300]   but back in the day, there was a difference
[00:11:57.300 --> 00:11:59.900]   between holding securities in your own name
[00:11:59.900 --> 00:12:02.140]   versus holding them in street name.
[00:12:02.140 --> 00:12:04.100]   And when you hold them in your own name,
[00:12:04.100 --> 00:12:06.940]   you are deliberately, so the brokerage firm
[00:12:06.940 --> 00:12:09.740]   typically defaults to your securities.
[00:12:09.740 --> 00:12:12.820]   So let's say Ben has an account at a brokerage firm.
[00:12:12.820 --> 00:12:16.260]   And in that account, he owns shares of Meta
[00:12:16.260 --> 00:12:19.180]   and Goldman Sachs and Amgen.
[00:12:19.180 --> 00:12:20.620]   Those are his three stocks.
[00:12:21.820 --> 00:12:25.700]   The default is that the brokerage is holding
[00:12:25.700 --> 00:12:29.580]   those securities for Ben in street name,
[00:12:29.580 --> 00:12:34.580]   which means they basically have them sitting there
[00:12:34.580 --> 00:12:38.380]   in an account that short sellers could borrow
[00:12:38.380 --> 00:12:40.100]   those stock certificates to use them
[00:12:40.100 --> 00:12:42.660]   to sell it short, et cetera.
[00:12:42.660 --> 00:12:44.860]   Now, if you want to be very specific,
[00:12:44.860 --> 00:12:48.740]   you could say, put those in my name, not in street name.
[00:12:48.740 --> 00:12:51.780]   And you can literally instruct the brokerage firm
[00:12:51.780 --> 00:12:53.980]   as the custodian of your securities
[00:12:53.980 --> 00:12:56.300]   to move those into what they call the vault
[00:12:56.300 --> 00:12:58.620]   or move those into your own name or whatever.
[00:12:58.620 --> 00:13:00.500]   So like, this is the kind of thing
[00:13:00.500 --> 00:13:03.020]   that's like a little bit confusing for people.
[00:13:03.020 --> 00:13:05.460]   But what Ben said is the main point.
[00:13:05.460 --> 00:13:07.660]   They don't have the right to turn your securities
[00:13:07.660 --> 00:13:09.300]   into their securities.
[00:13:09.300 --> 00:13:13.180]   They can't use your securities as part of like
[00:13:13.180 --> 00:13:15.980]   some bigger trade or speculation they're doing.
[00:13:15.980 --> 00:13:19.380]   However, on the bank side, it is that way.
[00:13:19.380 --> 00:13:21.340]   They can literally take your cash
[00:13:21.340 --> 00:13:25.420]   and invest your cash into contracts,
[00:13:25.420 --> 00:13:28.220]   into bonds, into stocks.
[00:13:28.220 --> 00:13:30.900]   So that's a very different phenomenon.
[00:13:30.900 --> 00:13:33.260]   And that's why the sell-off in Schwab
[00:13:33.260 --> 00:13:35.460]   made absolutely no sense to me.
[00:13:35.460 --> 00:13:37.780]   Because yeah, Schwab has a bank,
[00:13:37.780 --> 00:13:41.020]   but that is a securities business.
[00:13:41.020 --> 00:13:45.620]   And people's securities portfolios were not at risk.
[00:13:45.620 --> 00:13:47.940]   - Yeah, and if all of a sudden people started showing up
[00:13:47.940 --> 00:13:50.500]   and their securities were gone for whatever,
[00:13:50.500 --> 00:13:51.940]   I mean, this is the kind of thing--
[00:13:51.940 --> 00:13:52.780]   - Jail.
[00:13:52.780 --> 00:13:56.140]   - Right, yeah, that's not gonna happen.
[00:13:56.140 --> 00:13:58.300]   - So Cliff beat me to this in the chat,
[00:13:58.300 --> 00:13:59.180]   but I was gonna ask,
[00:13:59.180 --> 00:14:02.260]   can you still get a paper certificate for stocks?
[00:14:02.260 --> 00:14:04.660]   Would that be safer?
[00:14:04.660 --> 00:14:06.620]   I just had a stack of them in my apartment.
[00:14:06.620 --> 00:14:08.340]   - You can, you have to ask for it.
[00:14:08.340 --> 00:14:09.540]   You have to request it.
[00:14:09.540 --> 00:14:11.020]   - I think you also have to put a panic room
[00:14:11.020 --> 00:14:13.060]   in your house, though, to store them.
[00:14:13.060 --> 00:14:13.900]   Otherwise--
[00:14:13.900 --> 00:14:16.100]   - I would just keep it with all my precious metals.
[00:14:16.100 --> 00:14:19.220]   - You know what you get a paper stock certificate for?
[00:14:19.220 --> 00:14:21.860]   Instagram, like you want to--
[00:14:21.860 --> 00:14:23.660]   - They are cool, they're pretty cool.
[00:14:23.660 --> 00:14:25.700]   - You ever see like five years ago,
[00:14:25.700 --> 00:14:30.260]   Kanye West bought Kim Kardashian an anniversary present.
[00:14:30.260 --> 00:14:34.340]   He bought her, she had physical stock certificates
[00:14:34.340 --> 00:14:37.700]   for Google, Disney, Apple, all these stocks,
[00:14:37.700 --> 00:14:39.660]   and she posted that to the 'Gram.
[00:14:39.660 --> 00:14:41.780]   And that was kind of cool
[00:14:41.780 --> 00:14:44.540]   because I think it encouraged young people
[00:14:44.540 --> 00:14:46.820]   to want to invest.
[00:14:46.820 --> 00:14:48.860]   So I kind of feel like that's what you would do,
[00:14:48.860 --> 00:14:50.620]   something like that.
[00:14:50.620 --> 00:14:52.820]   When I was new in the business,
[00:14:52.820 --> 00:14:55.220]   we would buy client shares of Disney
[00:14:55.220 --> 00:14:57.820]   and then have the stock certificate sent to them.
[00:14:57.820 --> 00:15:00.940]   And they would like give it to their son or daughter
[00:15:00.940 --> 00:15:03.900]   and like frame it in like a nursery or something.
[00:15:03.900 --> 00:15:05.660]   Other than that, there's no real purpose.
[00:15:05.660 --> 00:15:06.820]   - I think I mentioned last week, Duncan,
[00:15:06.820 --> 00:15:09.140]   I gave a talk to a high school recently.
[00:15:09.140 --> 00:15:11.620]   And as a thank you, they sent me like a share,
[00:15:11.620 --> 00:15:14.220]   one share of Disney in a little certificate.
[00:15:14.220 --> 00:15:15.940]   So you actually, I can't remember the name of the company,
[00:15:15.940 --> 00:15:16.940]   you can do that.
[00:15:16.940 --> 00:15:18.140]   - Yeah, I've seen that before.
[00:15:18.140 --> 00:15:19.620]   Atari has really cool ones too.
[00:15:19.620 --> 00:15:21.900]   I've seen those, you can buy them on Etsy.
[00:15:21.900 --> 00:15:23.340]   - All right, let's do another one.
[00:15:23.340 --> 00:15:24.860]   - But they're not, this is important,
[00:15:24.860 --> 00:15:26.740]   they're not like bearer bonds.
[00:15:26.740 --> 00:15:27.700]   - Right, it's not like diehard,
[00:15:27.700 --> 00:15:28.860]   you can steal them from someone.
[00:15:28.860 --> 00:15:31.140]   - Right, like if Duncan has one share of Disney
[00:15:31.140 --> 00:15:32.940]   or Ben has one share of Disney,
[00:15:32.940 --> 00:15:35.940]   I can't take that and then go turn it in for the money.
[00:15:35.940 --> 00:15:39.340]   That's not how it works.
[00:15:39.340 --> 00:15:40.940]   - So not really that useful.
[00:15:40.940 --> 00:15:43.540]   - It's not like Heat, the movie Heat, right?
[00:15:43.540 --> 00:15:47.460]   Where like you could steal a tranche of stock certificates
[00:15:47.460 --> 00:15:48.300]   and then turn them in some way.
[00:15:48.300 --> 00:15:49.140]   - I'll abandon my movement
[00:15:49.140 --> 00:15:51.500]   to bring back paper stock certificates then.
[00:15:51.500 --> 00:15:53.980]   Okay, and part of that question
[00:15:53.980 --> 00:15:56.580]   was from Handle Crispy Delicious.
[00:15:56.580 --> 00:15:58.180]   So I forgot to shut him out.
[00:15:58.180 --> 00:15:59.820]   - Yeah, it was a Twitter question, I think.
