
[00:00:00.000 --> 00:00:03.440]   you know, we should not think we're at the end of moral progress and we should not think,
[00:02:20.560 --> 00:02:26.400]   even like early 2010, after GiveWell launched, after Giving What We Can launched.
[00:02:26.400 --> 00:02:30.000]   What explains the rise of it? I mean, I think it was a good idea waiting to happen at some point.
[00:02:30.000 --> 00:02:35.600]   I think the internet helped to gather together a lot of like-minded people that weren't possible
[00:02:35.600 --> 00:02:40.560]   otherwise. And I think there were some particularly lucky events like Ellie meeting Holden, me meeting
[00:02:40.560 --> 00:02:46.400]   Toby that helped catalyze it at the particular time it did. Now, if it's true, as you say in
[00:02:46.400 --> 00:02:51.200]   the book, that moral values are very contingent, then shouldn't that make us suspect that modern
[00:02:51.200 --> 00:02:55.760]   Western values probably aren't that good? They're probably mediocre or worse because ex-ante you
[00:02:55.760 --> 00:03:00.880]   would expect to end up with the median of all the values we could have had at this point. And
[00:03:00.880 --> 00:03:06.560]   obviously we'd be biased in favor of whatever values we were brought up in. Absolutely. I think
[00:03:06.560 --> 00:03:11.440]   taking history seriously and appreciating the contingency of values, appreciating that if the
[00:03:11.440 --> 00:03:16.640]   Nazis had won the world war, we would all be thinking, wow, I'm so glad that moral progress
[00:03:16.640 --> 00:03:21.200]   happened the way it did. And we don't have Jewish people around anymore. What huge moral progress we
[00:03:21.200 --> 00:03:25.680]   had then. Like that's a terrifying thought. And I think it should make us take seriously the fact
[00:03:25.680 --> 00:03:31.120]   that we're very far away from the moral truth right now. So I think it, you know, one of the
[00:03:31.120 --> 00:03:36.080]   lessons I draw in the book is, you know, we should not think we're at the end of moral progress and
[00:03:36.080 --> 00:03:40.800]   we should not think, oh, we should lock in the kind of Western values we have now. Instead,
[00:03:40.800 --> 00:03:45.600]   we should think we want to ensure that we spend like a lot of time trying to figure out what's
[00:03:45.600 --> 00:03:50.240]   actually morally right. So that the future is guided by the right values rather than merely
[00:03:50.240 --> 00:03:55.360]   whichever happened to win out. So that makes a lot of sense, but I guess I'm asking a slightly
[00:03:55.360 --> 00:03:59.520]   separate question, which is not only are there possible values that could be better than ours,
[00:03:59.520 --> 00:04:03.600]   but should we expect our values? I mean, we have this sense that we've made moral progress. So like
[00:04:03.600 --> 00:04:09.840]   things are better than they were before or better than most possible other worlds in 2100 or 2022,
[00:04:09.840 --> 00:04:13.200]   I mean, should we not even expect that to be the case? Like, should our prior just be that,
[00:04:13.200 --> 00:04:18.560]   yeah, these are kind of meh values. I think our prior should be that our values are, you know,
[00:04:18.560 --> 00:04:24.640]   as good as what one would have expected kind of on average. And then you can make an assessment,
[00:04:24.640 --> 00:04:29.040]   like is the world, are the values of the world today, is that going like particularly well,
[00:04:29.040 --> 00:04:33.280]   you know, and there's some arguments you could make for saying no, perhaps if the industrial
[00:04:33.280 --> 00:04:37.920]   revolution had happened in India rather than in Western Europe, then perhaps we wouldn't have
[00:04:37.920 --> 00:04:43.760]   wide scale factory farming, which I think is like a moral atrocity. Having said that, my all things
[00:04:43.760 --> 00:04:49.680]   considered view is actually to think that like we're doing better than average. Like if civilization
[00:04:49.680 --> 00:04:56.480]   were just a redraw, then things would look worse in terms of our moral beliefs and attitudes,
[00:04:56.480 --> 00:05:02.320]   where I think the abolition of slavery, the feminist movement, liberalism itself,
[00:05:02.320 --> 00:05:08.320]   democracy, these are all things that like we relatively easily could have lost and are huge
[00:05:08.320 --> 00:05:13.200]   kind of gains. But then if that's true, does that make the prospect of a long reflection kind of
[00:05:13.200 --> 00:05:18.960]   dangerous? Because if moral progress is sort of a random walk and we've ended up with a lucky lottery,
[00:05:18.960 --> 00:05:24.000]   then you're kind of just maybe reversing, maybe you're risking regression to the mean,
[00:05:24.000 --> 00:05:29.280]   if you just have a thousand years of progress. I think that moral progress isn't a random walk
[00:05:29.280 --> 00:05:35.760]   in general, like there are many forces that act on culture and on what people believe. And one of
[00:05:35.760 --> 00:05:40.880]   them is just what's right morally speaking, like what's their best argument support. That is a
[00:05:40.880 --> 00:05:45.600]   force. I think it's like a somewhat weak force, unfortunately. And the idea of long reflection
[00:05:45.600 --> 00:05:51.200]   is getting society into a state that before we take any drastic actions that might lock in a
[00:05:51.200 --> 00:05:57.440]   particular set of values, we allow this force of reason and empathy and debate and good-hearted
[00:05:57.440 --> 00:06:02.480]   kind of moral inquiry to guide which values we end up with. Okay, so in the book you make this
[00:06:02.480 --> 00:06:08.480]   interesting analogy where humans at this point in history are like teenagers. But another common
[00:06:08.480 --> 00:06:13.840]   impression that people have of teenagers is that they disregard wisdom and tradition and the
[00:06:13.840 --> 00:06:19.200]   opinions of adults too early and too often. And so do you think it makes sense to extend the
[00:06:19.200 --> 00:06:24.240]   analogy this way and suggest that maybe we should be, you know, Berkey and small l long-termist and
[00:06:24.240 --> 00:06:31.040]   reject these inside view esoteric threats? Like I think the Berkey and arguments for, you know,
[00:06:31.040 --> 00:06:36.560]   taking history seriously and like what kind of model views have like stood the test of time,
[00:06:36.560 --> 00:06:41.040]   you know, I think that's important arguments to engage with. My view kind of goes the opposite
[00:06:41.040 --> 00:06:47.600]   actually, which is that, you know, we are cultural creatures and we, in our nature,
[00:06:47.600 --> 00:06:51.600]   are very inclined to agree with what other people think, agree with tradition,
[00:06:52.160 --> 00:06:57.120]   even if we don't understand the underlying mechanisms. I think that works well in a low
[00:06:57.120 --> 00:07:03.600]   change environment. So the environment we evolved towards, like things didn't change very much. We
[00:07:03.600 --> 00:07:08.720]   were hunter-gatherers and small bands for hundreds of thousands of years, millions of years if you
[00:07:08.720 --> 00:07:14.880]   include other homospecies. Whereas now we're in this period of like enormous change where the
[00:07:14.880 --> 00:07:19.760]   economy is doubling every 20 years, new technologies arrive every single year. That's like
[00:07:19.760 --> 00:07:25.680]   unprecedented. And I think actually means we should much more than would make sense historically,
[00:07:25.680 --> 00:07:29.440]   just be trying to figure things out more from first principles.
[00:07:29.440 --> 00:07:36.480]   Interesting. But at current margins, do you think that's still the case? Like if a lot of EA and
[00:07:36.480 --> 00:07:40.800]   long-termist thought is first principles thought, do you think more history would be better than
[00:07:40.800 --> 00:07:44.400]   the marginal first principles thinker? I think two things. So if it's about
[00:07:44.400 --> 00:07:49.200]   an understanding of history, then yeah, I actually would love EA to have a better historical
[00:07:49.200 --> 00:07:53.600]   understanding, mainly just like as a on the margin thing. You know, I think the most important
[00:07:53.600 --> 00:07:57.680]   subjects if you want to do good in the world in an EA way are philosophy and economics,
[00:07:57.680 --> 00:08:03.040]   but we've got that like in abundance. Whereas there's very little in the EA community in terms
[00:08:03.040 --> 00:08:08.000]   of historical knowledge. And I certainly felt like I learned a huge amount over the last few years
[00:08:08.000 --> 00:08:14.400]   understanding that better. Should there be even more first principles thinking? Yeah, probably.
[00:08:14.400 --> 00:08:18.320]   I mean, I think the kind of first principles thinking really, or what you might call first
[00:08:18.320 --> 00:08:22.640]   principles thinking, I think like paid off pretty well in the course of the coronavirus pandemic,
[00:08:22.640 --> 00:08:29.200]   where from January, even 2020, my Facebook wall was completely saturated with people freaking out,
[00:08:29.200 --> 00:08:34.480]   or like at least taking it very, very seriously in a way that the existing institutions weren't.
[00:08:34.480 --> 00:08:38.480]   And they weren't because they were just in this mode of like, oh, business as usual, don't panic.
[00:08:38.480 --> 00:08:41.600]   They weren't properly updating to a new environment and new evidence.
[00:08:43.440 --> 00:08:48.560]   Now, in the book, you point out several examples of societies that went through hardship. I mean,
[00:08:48.560 --> 00:08:53.680]   hardship is putting it mildly, but, you know, Hiroshima after the bomb, Vietnam after the
[00:08:53.680 --> 00:08:58.640]   bombings. And then, yeah, the Europe after the Black Death. And they seem to have rebounded
[00:08:58.640 --> 00:09:03.920]   relatively quickly. Does this make you think that perhaps the role of contingency in history,
[00:09:03.920 --> 00:09:07.760]   especially economic history, is not that large? And it implies a sort of solo model
[00:09:07.760 --> 00:09:11.920]   of growth where, yeah, even if bad things happen, you can kind of just rebound and it really didn't
[00:09:11.920 --> 00:09:17.120]   matter. Yeah, in terms, in economic terms, I mean, I think that's the big difference between
[00:09:17.120 --> 00:09:21.280]   economic or technological progress and model progress, where in the long run, at least,
[00:09:21.280 --> 00:09:26.240]   I think economic or technological progress is very non-contingent. I mean, it's actually
[00:09:26.240 --> 00:09:32.880]   fascinating some historical contingencies you can see in technology. The Egyptians had an early
[00:09:32.880 --> 00:09:38.880]   version of the steam engine. Semaphore was only developed very late, yet could have been invented
[00:09:38.880 --> 00:09:43.440]   like a thousands of years in the past, similarly with like Kay's flying shuttle. But in the long
[00:09:43.440 --> 00:09:50.400]   run, like the instrumental benefits of tech progress and the incentives towards tech progress
[00:09:50.400 --> 00:09:56.160]   and economic growth are just kind of so strong that it means, like, I think we get there in the
[00:09:56.160 --> 00:10:00.880]   end in a very wide array of circumstances. And in particular, just imagine there's a thousand
[00:10:00.880 --> 00:10:05.280]   different societies and none are growing, but one is. Then in the long run, that one becomes the
[00:10:05.280 --> 00:10:09.680]   whole economy. Yeah, it seems that particular example you gave of the Egyptians having some
[00:10:09.680 --> 00:10:13.680]   ancient form of a steam engine, maybe that points towards there being more contingency because
[00:10:13.680 --> 00:10:16.800]   maybe the steam engine comes up in many societies, but it only gets turned into an
[00:10:16.800 --> 00:10:21.520]   industrial revolution in one. In that particular case, there's a big debate about whether quality
[00:10:21.520 --> 00:10:26.800]   of metalwork was actually possible to build a proper steam engine at that time. So I was
[00:10:26.800 --> 00:10:30.400]   mentioning those examples to say, like, historically, you actually do get like some
[00:10:30.400 --> 00:10:35.200]   amazing examples of contingency prior to the industrial revolution. I think it's still
[00:10:35.200 --> 00:10:39.680]   contingency only on the order of, you know, centuries to thousands of years. And then in
[00:10:39.680 --> 00:10:43.600]   the like post-industrial revolution world, I think there's like much less contingency.
[00:10:43.600 --> 00:10:48.240]   It's much harder to see that there are some, but I think it's much harder to see technologies that
[00:10:48.240 --> 00:10:52.480]   wouldn't have happened, you know, within decades if they hadn't been developed when they were.
[00:10:52.480 --> 00:10:58.080]   Okay. So I guess maybe the general model here is of yours is that there's maybe these
[00:10:58.080 --> 00:11:01.200]   general purpose changes in the state of technology, and those are very contingent,
[00:11:01.200 --> 00:11:03.920]   and it would be very important to like try to engineer one of those. But other than that,
[00:11:03.920 --> 00:11:06.720]   it's going to get done by some guy starting to create a startup anyways.
[00:11:06.720 --> 00:11:12.240]   No, I mean, I think more generally. So even the case of like the steam engine or semaphore that
[00:11:12.240 --> 00:11:18.080]   I was pointing to, which historically seem kind of maybe contingent, I think in the long run,
[00:11:18.080 --> 00:11:23.200]   they get developed where, you know, if the industrial revolution hadn't happened in Britain
[00:11:23.200 --> 00:11:27.120]   in the 18th century, would it have happened at some point? Or like, would similar technologies
[00:11:27.120 --> 00:11:31.600]   have been developed that were vital in the industrial revolution? And I'm like, yes,
[00:11:31.600 --> 00:11:36.560]   because there are very strong incentives for doing so. If you just got a whole bunch of cultures,
[00:11:36.560 --> 00:11:40.960]   and they're all in a random walk, and one hits upon like, hey, we're going to do industry,
[00:11:40.960 --> 00:11:46.320]   we're like a culture that's into making textiles and like doing that in an automated way,
[00:11:46.320 --> 00:11:52.480]   as was true of England in the 18th century, then that economy just takes over the world.
[00:11:53.280 --> 00:11:57.360]   And so that's why there's this structural reason, I think, why economic growth is,
[00:11:57.360 --> 00:12:00.880]   is like much, much less contingent than like moral progress.
[00:12:00.880 --> 00:12:07.840]   Okay, so usually people, when they think of somebody like Norman Borlaug in the green
[00:12:07.840 --> 00:12:11.040]   revolution, it's like, oh, that if you could have done something that you'd be like the greatest
[00:12:11.040 --> 00:12:15.280]   person in the 20th century, obviously, he's still a very good man and everything. But so that would
[00:12:15.280 --> 00:12:17.840]   that not be your view? Like you think the green revolution would have happened anyways?
[00:12:18.800 --> 00:12:24.480]   Yeah, so Norman Borlaug is sometimes credited with saving a billion lives. I think he was huge. I
[00:12:24.480 --> 00:12:30.160]   think he was like enormously important and good force for the world. I think it's not the case
[00:12:30.160 --> 00:12:35.920]   that had Norman Borlaug not existed, a billion people would have died. Rather, similar developments
[00:12:35.920 --> 00:12:40.240]   would have happened shortly afterwards. Perhaps he saved 10s of millions of lives. And that's a lot
[00:12:40.240 --> 00:12:45.360]   of lives for a person to save. But it's not as many as just simply saying, oh, this tech was
[00:12:45.360 --> 00:12:49.920]   developed, this tech was used, a billion people who would have otherwise been at risk of starvation
[00:12:49.920 --> 00:12:56.080]   used his technology. And in fact, even at the time, there were, you know, not long afterwards,
[00:12:56.080 --> 00:13:00.720]   similar kind of agricultural developments. Yeah, okay. So then counterfactually, what,
[00:13:00.720 --> 00:13:05.040]   what group of people like what kind of profession or career choice tends to lead to the highest
[00:13:05.040 --> 00:13:10.880]   counterfactual impact? Is it moral philosophers or? Not quite moral philosophers, although perhaps
[00:13:11.440 --> 00:13:17.280]   sometimes. I think, you know, there are some examples. So just sticking on science technology.
[00:13:17.280 --> 00:13:23.040]   So if you look at Einstein, theory of special relativity would have been developed, you know,
[00:13:23.040 --> 00:13:27.360]   very shortly afterwards. However, his theory of general relativity, I think was plausibly like
[00:13:27.360 --> 00:13:32.000]   decades in advance. So you do sometimes get these like, oh, surprising leaps. But I think we're
[00:13:32.000 --> 00:13:36.480]   still only talking about decades rather than millennia. And so who really does make a very
[00:13:36.480 --> 00:13:40.640]   long term difference? Yeah, I think it's like, moral philosophers could be one, like, I think
[00:13:40.640 --> 00:13:46.160]   Marx, and Engels made this like enormous, very long run difference. So religious leaders, I think
[00:13:46.160 --> 00:13:52.240]   that Mohammed, Jesus, Confucius, made enormous and contingent long run difference, and moral
[00:13:52.240 --> 00:13:59.280]   activists as well. So abolitionists, campaigners, the Quakers, and you know, yeah, other groups too.
[00:14:00.000 --> 00:14:06.080]   So if you think that the changeover in the landscape of ideas is very quick today,
[00:14:06.080 --> 00:14:10.000]   is it would you still think that maybe somebody like Marx has been will be considered very
[00:14:10.000 --> 00:14:13.840]   influential in the long future? Because I mean, communism lasted less than a century, right? Maybe
[00:14:13.840 --> 00:14:19.760]   it's like longer and consequences are huge, but it's all an expectation. So as things, in fact,
[00:14:19.760 --> 00:14:24.080]   turned out, probably Marx will not be very influential over the long term future. But that
[00:14:24.080 --> 00:14:28.880]   could have gone another way. It's not like such a wildly different history, where rather than
[00:14:28.880 --> 00:14:34.240]   liberalism emerging dominant in the 20th century, it was communism. And then if it had totally on
[00:14:34.240 --> 00:14:41.200]   the table for me that that like, persists for an extremely long time, where if you develop certain,
[00:14:41.200 --> 00:14:46.880]   the better technology gets, the better a ruling ideology is to kind of cement its ideology and
[00:14:46.880 --> 00:14:52.400]   persist for the very long time. And so you can get like a set of knock on effects where, okay,
[00:14:52.400 --> 00:14:57.680]   communism wins the war of ideas in the 20th century. Let's say in the limit forms a world
[00:14:57.680 --> 00:15:04.800]   government based around world state based around those ideas, then via kind of anti aging technology,
[00:15:04.800 --> 00:15:12.160]   or genetic enhancement technology, or cloning, or artificial intelligence, it's then able to
[00:15:12.160 --> 00:15:16.080]   build a society that like literally persists forever, in accordance with that ideology.
[00:15:16.080 --> 00:15:19.920]   Yeah, the death of dictators is especially interesting when you're thinking about
[00:15:19.920 --> 00:15:23.280]   contingency, because well, yeah, well, when Mao dies, or when Stalin dies, there's like
[00:15:23.280 --> 00:15:27.200]   huge changes in the regime, which makes you think, yeah, the actual individual there was
[00:15:27.200 --> 00:15:32.480]   very important, and who they happen to be was contingent and persistent, or at least important
[00:15:32.480 --> 00:15:36.880]   in some interesting ways. For sure. So if you've got a dictatorship, then you've got a single person
[00:15:36.880 --> 00:15:41.760]   ruling the whole of society. And that means it's just heavily contingent, like what the views and
[00:15:41.760 --> 00:15:45.680]   values and beliefs and personality of that person. Yeah, so going back to stagnation,
[00:15:45.680 --> 00:15:49.760]   in the book, you you're very concerned about fertility, because it seems your
[00:15:49.760 --> 00:15:54.080]   model about how progress or like how scientific and technological progress happens is number of
[00:15:54.080 --> 00:16:00.160]   people times average research or productivity. And then yeah, if research productivity is declining,
[00:16:00.160 --> 00:16:03.120]   and also the number of people isn't growing that fast, then that's concerning.
[00:16:03.120 --> 00:16:07.600]   It's yeah, number of people times fraction of the population devoted to R&D.
[00:16:07.600 --> 00:16:13.200]   Yeah, thanks for the clarification. It seems that there have been a lot of intense concentrations
[00:16:13.200 --> 00:16:17.360]   of like talent and progress in history, you know, like Venice, Athens, Bell Labs,
[00:16:17.360 --> 00:16:22.320]   or even something like FTX, right? You like there's 20 developers making this
[00:16:22.320 --> 00:16:27.280]   like multi billion dollar company. Do these do these examples suggest that maybe organization
[00:16:27.280 --> 00:16:31.600]   and congregation of researchers matters more than the actual total amount?
[00:16:31.600 --> 00:16:38.240]   So I actually think the model works reasonably pretty well. So throughout history, you're
[00:16:38.240 --> 00:16:45.040]   starting from this very low baseline, like very low technological, like level compared to today,
[00:16:45.040 --> 00:16:48.880]   and most people aren't even trying to innovate. Or if they're trying to innovate,
[00:16:48.880 --> 00:16:53.680]   it might be in things that we wouldn't now call like science technology. So it might be theology,
[00:16:53.680 --> 00:17:00.880]   it might. So one argument for why Baghdad lost its golden age scientific golden age
[00:17:00.880 --> 00:17:05.520]   is because the political landscape change such that what was incentivized was theological,
[00:17:05.520 --> 00:17:10.480]   theological investigation, rather than scientific investigation in the kind of 10th 11th century AD.
[00:17:11.520 --> 00:17:16.960]   Similarly, one argument for why did Britain have a scientific and industrial revolution rather than
[00:17:16.960 --> 00:17:21.680]   Germany was because all of the intellectual talent in Germany was focused on making amazing music.
[00:17:21.680 --> 00:17:27.600]   And that doesn't compound in the way that making textiles cheaper does. And so if you look at like
[00:17:27.600 --> 00:17:32.880]   Sparta versus Athens, for example, like what was the difference between Sparta and Athens? I think
[00:17:32.880 --> 00:17:38.080]   it's just that like they had different cultures, such that in Athens, intellectual inquiry was
[00:17:38.080 --> 00:17:44.400]   the warded. And because they're starting from a much lower base, even just, you know, hundreds of
[00:17:44.400 --> 00:17:49.200]   people or 1000s of people trying to do this thing that looks vaguely like science or vaguely like
[00:17:49.200 --> 00:17:53.520]   what we now think of as intellectual inquiry have has these enormous kind of impacts.
[00:17:53.520 --> 00:17:57.840]   I see. But then if you take an example, like Bell Labs, right, so late 20th century,
[00:17:57.840 --> 00:18:02.640]   the low hanging fruit is mostly gone. But then you have this one small organization that does six
[00:18:02.640 --> 00:18:08.960]   Nobel Prizes, I think. So yeah, then is this a kind of a coincidence and lucky break?
[00:18:08.960 --> 00:18:13.600]   Yeah, I wouldn't, I wouldn't say that at all. And I should acknowledge the like,
[00:18:13.600 --> 00:18:19.360]   the model where what you're working with is just size of the population times, like what fraction
[00:18:19.360 --> 00:18:23.840]   of the population you're putting towards R&D. That's like a toy model. It's like, maybe the
[00:18:23.840 --> 00:18:30.080]   simplest model you could have of it. And so Bell Labs, like I think is like punching above its
[00:18:30.080 --> 00:18:35.040]   weight. I think you obviously can create like, you know, amazing things from like a certain
[00:18:35.040 --> 00:18:39.440]   environment where not only you getting like the very most productive people, but you're putting
[00:18:39.440 --> 00:18:42.720]   them in an environment where they're like 10 times more productive than they would otherwise be.
[00:18:42.720 --> 00:18:46.880]   However, I think what I would say is like, when you're looking at the grand sweep of history,
[00:18:46.880 --> 00:18:51.760]   those effects are like comparatively small, compared to just like, sheer,
[00:18:51.760 --> 00:18:56.320]   like compared to like the broader culture of a society, or the sheer size of a population.
[00:18:56.880 --> 00:19:03.520]   I want to talk about your paper on long termist institutional reform. So yeah, you one of the
[00:19:03.520 --> 00:19:08.640]   things you advocate in this paper is that we should have what one of the houses be dedicated
[00:19:08.640 --> 00:19:13.040]   to where it's long term as priorities. Can you name like some specific performance metrics you
[00:19:13.040 --> 00:19:18.080]   would use to judge like, or incentivize the group of people who make up this body?
[00:19:18.080 --> 00:19:24.560]   Sure, yeah. I mean, the thing I'll caveat with long termist institutions is like,
[00:19:24.560 --> 00:19:28.000]   I'm actually like pretty pessimistic about them. In the sense, you know, I have this paper
[00:19:28.000 --> 00:19:32.320]   exploring it. But there's just this fundamental issue that like, if you're trying to represent,
[00:19:32.320 --> 00:19:36.160]   or even give consideration to future people, you just have to face the fact that they're not around
[00:19:36.160 --> 00:19:41.360]   and they can't lobby for themselves. And so you're going to have co-option by, you know,
[00:19:41.360 --> 00:19:47.760]   people in the present. However, you could have this like, assembly of people who have some sort
[00:19:47.760 --> 00:19:52.160]   of like real regulatory power. How would you constitute that? Like, my best guess is you just
[00:19:52.160 --> 00:19:59.040]   like have a random selection from the population. How would you ensure the incentives are aligned?
[00:19:59.040 --> 00:20:07.680]   Well, there are things that like, you can try, like, okay, in 30 years time, their performance
[00:20:07.680 --> 00:20:14.080]   will be assessed by a panel of people who look back and say, like, okay, was the policies that
[00:20:14.080 --> 00:20:19.360]   were being recommended here? Were they good or not? And perhaps the people who are part of this
[00:20:20.880 --> 00:20:27.440]   assembly, their pensions are getting paid on the basis of that assessment. And then secondly,
[00:20:27.440 --> 00:20:32.480]   the people in the 30 years time, their assessment, both their policies and their assessment of the
[00:20:32.480 --> 00:20:38.320]   previous, you know, the 30 years previous futures assembly get assessed by another assembly 30 years
[00:20:38.320 --> 00:20:42.480]   after that, and so on. And so it's like, and they're like, is some like math and economic
[00:20:42.480 --> 00:20:46.960]   analysis such like under certain conditions, this checks out, like, you have this like backwards
[00:20:46.960 --> 00:20:53.840]   chaining, where people in 1000 years time are evaluating the people in 970 years time who are
[00:20:53.840 --> 00:20:58.960]   evaluating the people in 910 years time. And like, can you get that to work? I mean, like, maybe in
[00:20:58.960 --> 00:21:02.640]   theory, I'm like, again, a little bit more sceptical in practice. But you know, I would love
[00:21:02.640 --> 00:21:05.920]   some country to try it and see it, see what happens. The other thing I should say, actually,
[00:21:05.920 --> 00:21:10.160]   it's just like, there is some evidence as well, that you can just get people to take the interests
[00:21:10.160 --> 00:21:14.080]   of future generations more seriously, by just telling them like, this is your role. There was
[00:21:14.080 --> 00:21:18.880]   one study that like got people to don't like put on ceremonial robes, and act as like trustees of
[00:21:18.880 --> 00:21:23.120]   the future. And they really did make like different policy recommendations than when they
[00:21:23.120 --> 00:21:28.560]   were just acting like on the basis of their own beliefs of self interest. Yeah. But if you are on
[00:21:28.560 --> 00:21:33.680]   that board that is judging these people 30 years before you, is there something you would be like,
[00:21:33.680 --> 00:21:38.480]   okay, this is the metric I care about most expected, I don't know, future GDP growth or
[00:21:38.480 --> 00:21:42.560]   something that you think would be the most informative about like how good those decisions
[00:21:42.560 --> 00:21:50.160]   were? Yeah, I mean, there are things you could do, like, you know, it could be, yeah, GDP,
[00:21:50.160 --> 00:21:55.040]   like of the country, it could be like, you could agree on like a set of metrics, like,
[00:21:55.040 --> 00:22:00.800]   you know, homelessness rate, perhaps, like some expert measure of like technological progress,
[00:22:00.800 --> 00:22:07.680]   I think you would absolutely want there to be expert assessment of like risk of catastrophe as
[00:22:07.680 --> 00:22:14.080]   well. We don't have this at the moment. But like, you could imagine like you have a panel of super
[00:22:14.080 --> 00:22:19.280]   forecasters who are predicting, like, what are what is the chance of like a war between great
[00:22:19.280 --> 00:22:23.920]   powers occurring in the next 10 years. And that gets aggregated into like a war index. I think
[00:22:23.920 --> 00:22:27.680]   that would be like a lot more important an index than like the stock market index, and we don't
[00:22:27.680 --> 00:22:31.040]   have it. But you could imagine that being kind of fed in as well. Because you wouldn't want
[00:22:31.040 --> 00:22:36.960]   something which is just like, oh, you're only like incentivizing economic growth at the expense of
[00:22:36.960 --> 00:22:40.800]   like tail risks. Would that be your objection to a scheme like Robin Hanson's about just
[00:22:40.800 --> 00:22:45.040]   maximizing expected future GDP using prediction markets and making decisions that way?
[00:22:45.040 --> 00:22:52.720]   Yeah, I mean, I think maximizing future GDP is more an idea I associate with Tyler Cohen.
[00:22:52.720 --> 00:22:54.560]   It could be any metric, but yeah.
[00:22:54.560 --> 00:22:58.400]   Okay, yeah, then Robin Hanson's idea of futarchy, where you've got vote on values,
[00:22:58.400 --> 00:23:04.720]   bet on beliefs, and people can just, you know, vote on what collection of goods they want to
[00:23:04.720 --> 00:23:09.280]   have, where GDP might be one of them, but also unemployment rate or also like whatever. Beyond
[00:23:09.280 --> 00:23:13.440]   that, it's just pure prediction markets. Again, it's something I'd love to see tried. And I think
[00:23:13.440 --> 00:23:19.360]   it's an idea in a vein of just like speculative political philosophy or like reasoning about like,
[00:23:19.360 --> 00:23:24.320]   how could a society be extraordinarily different? That is kind of very differently structured,
[00:23:24.320 --> 00:23:28.320]   that is incredibly neglected. Do I think it will work in practice? Like, probably not,
[00:23:28.320 --> 00:23:32.400]   most of these ideas wouldn't work in practice. You do have issues when it comes to prediction
[00:23:32.400 --> 00:23:36.320]   markets, where they can be gamed, or they're just simply not liquid enough. So it's pretty
[00:23:36.320 --> 00:23:40.960]   notable since he developed those ideas and really worked on prediction markets. There hasn't been
[00:23:40.960 --> 00:23:44.880]   like a lot of success at prediction markets, where there's at least there has been a fair
[00:23:44.880 --> 00:23:48.640]   amount more success on kind of forecasting. Now, perhaps you can solve those things.
[00:23:48.640 --> 00:23:54.800]   You, you know, have laws about what things can be voted on, like or predicted in the kind of
[00:23:54.800 --> 00:23:58.880]   grand prediction market. It's not all of those things. You may have government subsidies to
[00:23:58.880 --> 00:24:03.200]   to ensure there's enough liquidity. But like, overall, I think it's like pretty promising. And
[00:24:03.200 --> 00:24:07.040]   like, I'd love to see it, like, you know, you could try it out on like a city level or something,
