
[00:00:00.000 --> 00:00:04.500]   Get the perfect gift for the wine lover in your life at WineEnthusiast.com
[00:06:04.300 --> 00:06:10.300]   you know, Moody's or Standard & Poor's or Morningstar for mutual funds.
[00:06:10.300 --> 00:06:15.000]   The investor has to work with their advisor and use their own smarts
[00:06:15.000 --> 00:06:19.100]   to decide if the investment is good or not for them.
[00:06:19.100 --> 00:06:23.700]   So that's why that protection is in place.
[00:06:23.700 --> 00:06:25.100]   Any questions so far?
[00:06:25.100 --> 00:06:27.500]   Keep going. Lay out the framework first.
[00:06:27.500 --> 00:06:32.500]   Okay. So the idea here is that you're selling a house that you've rented for 20 years.
[00:06:32.500 --> 00:06:38.000]   You have a substantial amount of equity that you've gained over the years from appreciation.
[00:06:38.000 --> 00:06:42.600]   And we're going to take your equity and we're going to buy you several properties
[00:06:42.600 --> 00:06:48.200]   through a 1031 exchange to replace the house investment.
[00:06:48.200 --> 00:06:51.300]   We're going to, let's just use a half a million dollars cash again.
[00:06:51.300 --> 00:06:56.900]   We're going to go buy perhaps three or four properties with our half a million dollars.
[00:06:56.900 --> 00:07:03.800]   And those properties are going to be institutional grade, large-scale commercial properties.
[00:07:03.800 --> 00:07:08.800]   Properties valued from $25 million to $150 million.
[00:07:08.800 --> 00:07:11.900]   Properties that we couldn't buy on our own.
[00:07:11.900 --> 00:07:14.700]   And when we do this, we're diversifying.
[00:07:14.700 --> 00:07:18.800]   And diversification is a good portfolio strategy.
[00:07:18.800 --> 00:07:22.200]   And we're now participating in institutional real estate,
[00:07:22.200 --> 00:07:30.600]   which operates at a whole different level of potential profitability, cash flow, appreciation, all the rest.
[00:07:30.600 --> 00:07:35.000]   Plus, we don't have to do any work. It's completely hands-off.
[00:07:35.000 --> 00:07:37.600]   So in framework, that's what we're doing.
[00:07:37.600 --> 00:07:42.300]   Now we're going to hold these properties on average for five to seven years.
[00:07:42.300 --> 00:07:44.400]   Then they're going to be sold in the market.
[00:07:44.400 --> 00:07:52.900]   We're going to have a liquidity event and we can decide to do another 1031 exchange or cash out and pay the taxes due.
[00:07:52.900 --> 00:07:57.700]   And we do that over and over again until we pass away.
[00:07:57.700 --> 00:08:02.800]   And when we pass away, our heirs inherit the property at the stepped up basis.
[00:08:02.800 --> 00:08:08.100]   Under current tax law, all the capital gains tax disappears.
[00:08:08.100 --> 00:08:10.500]   So it's kind of a beautiful scenario.
[00:08:10.500 --> 00:08:16.500]   So 1031 exchanges are a fairly common topic for new listeners or listeners new to the subject.
[00:08:16.500 --> 00:08:24.400]   It's the IRS Section 1031, which governs the like kind of exchange of business property or investment property.
[00:08:24.400 --> 00:08:28.800]   So if you have business property or investment property, which has increased in value,
[00:08:28.800 --> 00:08:33.700]   if you exchange one piece of like property for another piece of property of a like kind,
[00:08:33.700 --> 00:08:38.900]   you can avoid in taxation on that transaction as long as you get it done within the time period and within the rules.
[00:08:38.900 --> 00:08:44.700]   But Delaware statutory trusts, DSTs, that's a new word to radical personal finance.
[00:08:44.700 --> 00:08:50.000]   Explain the significance of a Delaware statutory trust, please.
[00:08:50.000 --> 00:08:58.500]   Yeah. Well, what it allows us to do is to have accredited investors now have the ability to buy properties.
[00:08:58.500 --> 00:09:00.500]   They couldn't otherwise buy themselves.
[00:09:00.500 --> 00:09:10.400]   I mean, you know, I don't have $50 million to go buy my own 400 unit multifamily apartment complex in suburban Atlanta.
[00:09:10.400 --> 00:09:16.700]   And but I can participate in an offering such as that on a fractional basis.
[00:09:16.700 --> 00:09:29.000]   And I might take $100,000 and go in and buy shares of ownership in the trust and the trust owns the property.
[00:09:29.000 --> 00:09:33.600]   So in execution, that's how it works. And, you know,
[00:09:33.600 --> 00:09:38.500]   I spend a lot of time with folks educating them about what this is and how it works.
[00:09:38.500 --> 00:09:42.600]   But the benefits are pretty clear and simple.
[00:09:42.600 --> 00:09:48.900]   Hands off investing, potentially better cash flow and appreciation, new tax shelters.
[00:09:48.900 --> 00:09:55.300]   Loans are already in place on these properties. So nobody has to qualify, nor are they responsible for the loan.
[00:09:55.300 --> 00:10:01.900]   It's non-recourse lending. Excuse me. So does that answer your question?
[00:10:01.900 --> 00:10:07.300]   Well, so basically this is the structure that works for this type of investment is the is the short answer.
[00:10:07.300 --> 00:10:13.700]   Right. Well, yeah, there's another structure to I should tell you, tenant in common ticks.
[00:10:13.700 --> 00:10:18.200]   And that structure was used widely in the 2000s.
[00:10:18.200 --> 00:10:28.100]   But today, the banks are still really in charge of lending and they don't like lending to ticks because it means they have to underwrite up to 35 owners.
[00:10:28.100 --> 00:10:32.000]   You may have up to 35 owners in a tick and a DST.
[00:10:32.000 --> 00:10:36.600]   Only the sponsor of the offering is responsible for the loan.
[00:10:36.600 --> 00:10:42.700]   The investors aren't. So they're not individually underwritten by the bank.
[00:10:42.700 --> 00:10:53.100]   So why would I consider if I'm an investor and I've got some cash, there are lots of real estate entities, REITs and there's REMIX and what are the RELPS.
[00:10:53.100 --> 00:11:02.200]   Right. So there's all these acronyms that have to do with it, with pooled managed mutual funds, real estate investment trust.
[00:11:02.200 --> 00:11:05.200]   I can go and buy a REIT and many major offers.
[00:11:05.200 --> 00:11:15.400]   What's the why would I consider and what's different and what's the same about a Delaware statutory trust versus a commonly available REIT, which I can buy in my 401k?
[00:11:15.400 --> 00:11:19.600]   Well, fundamentally, REITs don't qualify for 1031 exchange.
[00:11:19.600 --> 00:11:25.600]   So if you want to sell your property and avoid paying the capital gains tax.
[00:11:25.600 --> 00:11:28.900]   You can't buy a REIT. It's not an alternative for you.
[00:11:28.900 --> 00:11:35.100]   1031 exchange isn't allowed into REIT. But it is allowed into a Delaware statutory trust.
[00:11:35.100 --> 00:11:46.000]   There was a revenue ruling in 2004 that the IRS released, which outlined the structure that a DST would have to have to qualify for the exchange.
[00:11:46.000 --> 00:11:52.200]   And from that guidance, the industry was formed, basically.
[00:11:52.200 --> 00:12:04.800]   And it was a great relief to the people in the industry, working in the industry, because they finally had a word from the IRS for something that they had been doing all along, hoping it was going to be legal.
[00:12:04.800 --> 00:12:10.300]   Now they had the blessing of the IRS on the structure for 1031 exchange.
[00:12:10.300 --> 00:12:16.600]   What else? What are the other similarities and differences between what people are commonly aware of and Delaware statutory trust?
[00:12:16.600 --> 00:12:19.500]   Well, typically a DST is going to be a single property.
[00:12:19.500 --> 00:12:25.700]   It's not always true. But, you know, I would say 70 percent of the offerings out there are for single properties.
[00:12:25.700 --> 00:12:29.900]   REITs are, you know, large portfolios of properties.
[00:12:29.900 --> 00:12:36.400]   REITs can be valued at, you know, a billion dollars, two billion dollars, five billion dollars.
[00:12:36.400 --> 00:12:43.800]   We're not talking about that scale and we're not talking about, you know, owning 100 properties or 250.
[00:12:43.800 --> 00:12:56.300]   We're talking about selecting, carefully selecting, a handful of single properties to have fractional investment in through 1031 exchange.
[00:12:56.300 --> 00:13:00.600]   And, you know, there can be portfolio DSTs.
[00:13:00.600 --> 00:13:06.000]   A DST could have, say, 10 Walgreens in it.
[00:13:06.000 --> 00:13:10.400]   And you own part of all 10 of them when you buy into this DST.
[00:13:10.400 --> 00:13:20.900]   But that's still not a REIT. It doesn't qualify in scale and doesn't compare in scale to a REIT.
[00:13:20.900 --> 00:13:25.300]   So what is your role in the transaction?
[00:13:25.300 --> 00:13:34.300]   Because you're clearly offering a service and helping to be a middle person where you're connecting the investors and the offerors.
[00:13:34.300 --> 00:13:37.300]   What do you do and how do you get involved in the process?
[00:13:37.300 --> 00:13:45.900]   Yeah, what I do is educate people about what this is because mostly many folks don't even know about 1031 exchange.
[00:13:45.900 --> 00:13:50.300]   I mean, I would say easily half the people I speak with aren't aware of it.
[00:13:50.300 --> 00:13:54.700]   And then, you know, Delaware statutory trusts are even far more obscure, right?
[00:13:54.700 --> 00:13:58.900]   So I have to spend a lot of time educating folks, but I help them pick the properties.
[00:13:58.900 --> 00:14:06.100]   Due diligence, I actually go visit the properties that we approve, the single unit properties.
[00:14:06.100 --> 00:14:10.800]   And I can't go visit portfolios of properties because it's too much travel.
[00:14:10.800 --> 00:14:18.300]   But, you know, I always go see the properties that my clients buy into if they're single property investments.
[00:14:18.300 --> 00:14:24.800]   And so I'm a real estate broker in a bunch of states and I have, you know, advanced commercial credentials and such things.
[00:14:24.800 --> 00:14:35.600]   So that's what I do is I help my clients potentially get into the best deals with the best sponsors and ones with track records.
[00:14:35.600 --> 00:14:41.600]   They're bulletproof. And of course, past performance doesn't predict future performance.
[00:14:41.600 --> 00:14:55.600]   But if a sponsor has been pulling a 13% internal rate of return per year on the properties they bought, operated and sold for 40 years,
[00:14:55.600 --> 00:15:00.200]   you get a sense that that sponsor has some idea what they're doing.
[00:15:00.200 --> 00:15:05.700]   Because that's a pretty amazing rate of return on average for their portfolio.
[00:15:05.700 --> 00:15:14.400]   So I guess your perfect client is somebody who has – they need to have – first of all, they need to have an investment property.
[00:15:14.400 --> 00:15:18.400]   So that means they actually need to have investment real estate.
[00:15:18.400 --> 00:15:25.100]   That property, in order for this to be worth pursuing, that property needs to have appreciation built in.
[00:15:25.100 --> 00:15:32.100]   So they need to – it needs to be worth some significant amount in excess of their basis in the property.
[00:15:32.100 --> 00:15:36.600]   So that they actually have some gains which they're trying to shelter.
[00:15:36.600 --> 00:15:42.100]   They also need to not want those – to spend those gains on something else.
[00:15:42.100 --> 00:15:47.100]   They need to want to keep their money in real estate.
[00:15:47.100 --> 00:16:00.100]   But they need to be looking for a more passive type of investment rather than them going out and actively identifying a property that they wish to directly buy and directly own.
[00:16:00.100 --> 00:16:02.100]   Is that accurate so far?
[00:16:02.100 --> 00:16:08.600]   Yeah. Yeah. What you tend to see are people in their 50s and up.
[00:16:08.600 --> 00:16:10.600]   I have younger clients certainly.
[00:16:10.600 --> 00:16:18.600]   But on average I would say most of my clients will fall in the 50 to 80-year range, years old.
[00:16:18.600 --> 00:16:25.600]   Because they will have had to need time to establish the gain in equity through appreciation.
[00:16:25.600 --> 00:16:37.600]   So you have to own a property for around 10 years, 20 years, sometimes 30 years, the clients on them, to have enough equity built up to sell it and want to avoid paying taxes.
[00:16:37.600 --> 00:16:46.600]   So some of the advantages would be their ability to transfer out of active management.
[00:16:46.600 --> 00:16:50.600]   Some of the advantages might be diversification for their real estate portfolio.
[00:16:50.600 --> 00:16:56.600]   They perhaps still own other properties in their local area, but now they might choose to invest in a property elsewhere.
[00:16:56.600 --> 00:17:00.600]   However, there could be some significant disadvantages.
[00:17:00.600 --> 00:17:02.600]   They're going to lose active ownership and control.
[00:17:02.600 --> 00:17:08.600]   Now they're investing into a fund in which they have no active control over the property.
[00:17:08.600 --> 00:17:17.600]   They're basically an investor who has to go based upon the decisions of the manager.
[00:17:17.600 --> 00:17:25.600]   They also – I mean that would be the biggest – that's the biggest disadvantage that stands out to me at this point in time.
[00:17:25.600 --> 00:17:27.600]   What are some of the other gotchas?
[00:17:27.600 --> 00:17:32.600]   What are the other disadvantages that this type of investor needs to be aware of?
[00:17:32.600 --> 00:17:33.600]   Yeah.
[00:17:33.600 --> 00:17:36.600]   Well, fundamentally it's an illiquid investment.
[00:17:36.600 --> 00:17:38.600]   I mean that's – I would say that's the biggest disadvantage.
[00:17:38.600 --> 00:17:45.600]   I don't think it's a disadvantage to have people with decades of background in institutional real estate managing your money for you.
[00:17:45.600 --> 00:17:47.600]   I don't think that's a disadvantage.
[00:17:47.600 --> 00:17:55.600]   But for an investor who absolutely needs control over their money all the time, this investment doesn't work at all.
[00:17:55.600 --> 00:18:00.600]   You have to be willing to let other people who are pros at what they do do it.
[00:18:00.600 --> 00:18:04.600]   But I think the biggest disadvantage is the illiquidity.
[00:18:04.600 --> 00:18:10.600]   If you buy into a DST, it has a business plan and it has a lifecycle.
[00:18:10.600 --> 00:18:19.600]   And that DST could resell where you would have a liquidity event, usually on average in five to seven years.
[00:18:19.600 --> 00:18:20.600]   It could be two years.
[00:18:20.600 --> 00:18:21.600]   It could be 15 years.
[00:18:21.600 --> 00:18:24.600]   But on average it's five to seven.
[00:18:24.600 --> 00:18:31.600]   And people may be unwilling to wait that long, in which case they should not be in an investment like this.
[00:18:31.600 --> 00:18:35.600]   There is no marketplace in which to sell your shares of ownership.
[00:18:35.600 --> 00:18:40.600]   There's no multiple listing service of Delaware statutory trust investments.
[00:18:40.600 --> 00:18:45.600]   And I think that's fundamentally because it's only to the accredited investor.
[00:18:45.600 --> 00:18:47.600]   It just hasn't been developed yet.
[00:18:47.600 --> 00:18:49.600]   It's a very small market.
[00:18:49.600 --> 00:18:57.600]   You can tell by looking at the numbers that only 8.5% of the people in the country even qualify to consider the investment.
[00:18:57.600 --> 00:19:03.600]   Well, they also must own rental property and they also must want to sell it and avoid capital gains tax.
[00:19:03.600 --> 00:19:13.600]   And they must be okay with passive management because many of the people who have an investment portfolio, it's built themselves and they want to maintain control.
[00:19:13.600 --> 00:19:14.600]   Exactly.
[00:19:14.600 --> 00:19:21.600]   So it is possible, I understand, to get out of a DST.
[00:19:21.600 --> 00:19:25.600]   The way it would be done – I've never been asked to do this.
[00:19:25.600 --> 00:19:29.600]   I try and make very sure that my clients understand this is a liquid.
[00:19:29.600 --> 00:19:40.600]   But the way it would be done would be to ask the sponsor to poll the other investors and see if anybody would like to buy the shares that you want to sell.
[00:19:40.600 --> 00:19:48.600]   And it's almost never done, and the sale will happen at a discount to the original purchase price.
[00:19:48.600 --> 00:19:52.600]   So it's not something we go into this planning to do.
[00:19:52.600 --> 00:19:57.600]   But that is the biggest disadvantage, I think, is the illiquidity.
[00:19:57.600 --> 00:20:02.600]   So tell me now about the cash flow because how are these deals structured?
[00:20:02.600 --> 00:20:17.600]   If I come to you and I say, "Hey, I've got $500,000 of capital gain over here that I'm trying to avoid, but I really need cash flow," does that send me to a different unit than does my coming to you and saying, "Hey, I don't need cash flow.
[00:20:17.600 --> 00:20:20.600]   I just want this property to appreciate for the benefit of my kids"?
[00:20:20.600 --> 00:20:23.600]   How is it actually practically structured with regard to cash flow?
[00:20:23.600 --> 00:20:31.600]   Yeah, well, the whole industry is structured around just a couple of goals, fundamentally a couple of few goals.
[00:20:31.600 --> 00:20:36.600]   The first goal is to work to not lose the equity.
[00:20:36.600 --> 00:20:46.600]   And that sounds like a no-brainer to most people, but imagine you are 75 years old and you have a million dollars in investment real estate.
[00:20:46.600 --> 00:20:50.600]   You want an income off it, but you don't want to lose any money, right?
[00:20:50.600 --> 00:21:06.600]   So the industry works very hard to make sure that the properties they're selecting are good properties and potentially not ones that are going to be devastated in some way.
[00:21:06.600 --> 00:21:14.600]   But the second thing that we do is to provide a reasonable and predictable cash flow.
[00:21:14.600 --> 00:21:32.600]   For current offerings, cash flow is anywhere between 5 and 7 percent annually, and depreciation tax shelter will improve that a lot.
[00:21:32.600 --> 00:21:43.600]   And I tend to focus on multifamily and student housing quite a lot because those two segments have more beneficial depreciation schedules.
[00:21:43.600 --> 00:21:46.600]   And we can protect more of our money from taxes that way.
[00:21:46.600 --> 00:21:49.600]   Why do they have more beneficial depreciation schedules?
[00:21:49.600 --> 00:22:03.600]   Residential housing has a 27.5 year depreciation schedule, whereas commercial retail office, the rest, 39 years.
[00:22:03.600 --> 00:22:23.600]   So depreciation is calculated based on the improvements on a property.
[00:22:23.600 --> 00:22:42.600]   So you can take that 60 percent, whatever dollar amount that applies to, and divide it by 27.5 years instead of 39, therefore getting a bigger depreciation deduction.
[00:22:42.600 --> 00:22:51.600]   So I present this in the book and it's something that I usually see light bulbs going over people's heads when I say to them,
[00:22:51.600 --> 00:23:00.600]   "You know, just because this commercial office over here or this portfolio of triple net properties is paying 6 or 6.5 percent,
[00:23:00.600 --> 00:23:08.600]   it doesn't mean you're going to have as much cash in your pocket as this multifamily over here that's projected to pay 5.5 percent.
[00:23:08.600 --> 00:23:17.600]   You may have more cash after taxes in the multifamily because of depreciation."
[00:23:17.600 --> 00:23:28.600]   So walk me through the life cycle. Before I interrupted you, you were talking about cash flow that perhaps it could be 5 to 7 percent.
[00:23:28.600 --> 00:23:34.600]   It's what some of these properties are currently paying. Walk me through the rest of the life cycle of my ownership of a DST.
[00:23:34.600 --> 00:23:44.600]   Yeah. Well, you know, we hope the properties will appreciate. The appreciation belongs to the investor if it happens.
[00:23:44.600 --> 00:23:54.600]   If we have a loan on the property, and 95 percent of the time we do, if there's any pay down in principle, that belongs to the investors when the property is sold.
[00:23:54.600 --> 00:24:02.600]   So every quarter you're going to be getting reporting from the sponsoring firm that's managing your property.
[00:24:02.600 --> 00:24:14.600]   Some even report monthly. Annually, you get a tax package that literally you just hand to your tax advisor and you use it to fill out your Schedule E.
[00:24:14.600 --> 00:24:21.600]   Tax reporting is just the same for DSTs as it is if you own a duplex.
[00:24:21.600 --> 00:24:27.600]   And, you know, the experience is sort of effortless. That's the point.
[00:24:27.600 --> 00:24:36.600]   In fact, a woman wrote a book on this back in the- on ticks back in the 2000s, and her book was titled "Effortless Cash Flow."
[00:24:36.600 --> 00:24:41.600]   And that's how people used to look at it. It was effortless.
[00:24:41.600 --> 00:24:48.600]   So I don't know what more to say about the experience of it. You get direct deposits, monthly cash flow.
[00:24:48.600 --> 00:24:55.600]   There is a business plan. You know, the projections are projections. They're not guarantees.
[00:24:55.600 --> 00:25:02.600]   But it's you know, I mentioned earlier about due diligence. I don't work with every sponsor that there is out there.
[00:25:02.600 --> 00:25:09.600]   I don't work with some of the biggest sponsors. I'm really particular about who I work with.
[00:25:09.600 --> 00:25:12.600]   And it's because so many people were hurt in the recession.
[00:25:12.600 --> 00:25:22.600]   We must be very, very careful. Not just what properties we choose, but the people who are operating them for us, who we choose.
[00:25:22.600 --> 00:25:28.600]   And that's where it all starts, is the investor having faith in the sponsor.
[00:25:28.600 --> 00:25:41.600]   How is the initial valuation determined? If we're going to come in and you've got a $10 million property, which is being determined and managed,
[00:25:41.600 --> 00:25:48.600]   how is it determined how much my million dollar investment is going to buy? What percentage of that property?
[00:25:48.600 --> 00:25:51.600]   How are those initial prices and valuations determined?
[00:25:51.600 --> 00:26:01.600]   Hmm. I don't know if I know how to answer that question. If we have a property, say it was purchased by the sponsor for $50 million.
[00:26:01.600 --> 00:26:06.600]   They're going to package it up in a DST. They're going to put a loan on it.
[00:26:06.600 --> 00:26:15.600]   They're going to offer it out to the investment community. And there is a markup on it, which is called load, L-O-A-D.
[00:26:15.600 --> 00:26:22.600]   And load is generally somewhere between 8 and 12 percent on top of the price they paid for the property.
[00:26:22.600 --> 00:26:31.600]   So let's say it's 10 percent. That means the $50 million property is offered to investors at $55 million.
[00:26:31.600 --> 00:26:41.600]   Usually about 50 percent of the $55 million is a loan. So the remainder would be the equity raise.
[00:26:41.600 --> 00:26:49.600]   And so 55 divided by 2. I'm doing it right now on the computer, so I'm exactly right.
[00:26:49.600 --> 00:26:50.600]   27 and a half.
[00:26:50.600 --> 00:27:12.600]   27 and a half million dollars raised. So your $100,000 – or your million dollars invested there, 27.5, is a 3.63 percent ownership of that offering. That's how it works.
[00:27:12.600 --> 00:27:20.600]   So the load, is that going to the corporation who's establishing it in the beginning? Who's receiving the load?
[00:27:20.600 --> 00:27:31.600]   The load goes to many people. Part of it is commissions. You know, like when you sell a house, the seller pays commissions to the real estate brokers.
[00:27:31.600 --> 00:27:41.600]   So that's part of it, a commission to me and to my broker-dealer. Part of it are the costs of the loans, which are hundreds and hundreds of thousands of dollars.
[00:27:41.600 --> 00:27:48.600]   The legal expenses, the marketing expenses. So all these different things go into load.
[00:27:48.600 --> 00:27:59.600]   And, you know, these properties, by and large, are being purchased by sponsors off-market through private relationships.
[00:27:59.600 --> 00:28:12.600]   You know, they're not buying properties off LoopNet. It's all a relationship business. And they're frequently buying properties below appraised value.
[00:28:12.600 --> 00:28:20.600]   And that value is transferred, if that's the case, it's transferred to the investor directly.
[00:28:20.600 --> 00:28:33.600]   But it's absolutely true in almost every case that load will cause the offering to be slightly higher than appraised value.
[00:28:33.600 --> 00:28:42.600]   So we are buying this offering, or the series of offerings, if we're diversifying, slightly higher than market value.
[00:28:42.600 --> 00:28:51.600]   And why would we want to do that? We would only want to do that for the benefits that we might potentially receive, like hands-off management,
[00:28:51.600 --> 00:29:00.600]   like better cash flow than I can get for myself, like better overall returns than I can get for myself.
[00:29:00.600 --> 00:29:04.600]   We're buying a basket of benefits.
[00:29:04.600 --> 00:29:16.600]   And so load is a sort of a controversial thing because, you know, back in the 2000s, some firms were very aggressive and the loads were exorbitant.
[00:29:16.600 --> 00:29:28.600]   And it was not good. It was a very bad thing. And those investors lost money because the people they were working with weren't aware of these things.
[00:29:28.600 --> 00:29:34.600]   The people who do what I do for a living, or didn't care, one or the other.
[00:29:34.600 --> 00:29:41.600]   So I work really hard to protect my clients in that way. Load is a big issue. We have to keep it under control.
[00:29:41.600 --> 00:29:46.600]   We have to keep loan size under control. That's the best way to help people not lose money.
[00:29:46.600 --> 00:29:54.600]   Why are the properties – let's say that somebody comes in, they're establishing a DST, a sponsor setting this up.
[00:29:54.600 --> 00:30:01.600]   Why do they go and take out a loan on 50% of the property when they could just simply finance it with investors?
[00:30:01.600 --> 00:30:03.600]   Why are they establishing the loans on the portfolio?
[00:30:03.600 --> 00:30:13.600]   Yeah. When we do a 1031 exchange – and this is a very good and very important question – when we do a 1031 exchange, we have to buy as much property as we sold.
[00:30:13.600 --> 00:30:24.600]   So if you sold a million-dollar duplex and you had a $500,000 loan on it, you're only going to get about $500,000 out in cash.
