
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:06:19.600 --> 00:06:23.600]   this soul." It will become that small, and
[00:06:23.600 --> 00:06:26.600]   a soul that shrinks like that won't be
[00:06:26.600 --> 00:06:28.600]   able to make much of God, won't be able
[00:06:28.600 --> 00:06:30.600]   to see God, won't be able to delight in
[00:06:30.600 --> 00:06:33.600]   God anywhere near like God should be
[00:06:33.600 --> 00:06:36.600]   delighted in, in the glorious pleasures
[00:06:36.600 --> 00:06:39.600]   that he offers us in his word and in his
[00:06:39.600 --> 00:06:44.600]   world. So those are my reasons I would
[00:06:44.600 --> 00:06:47.600]   say to this woman, and to all the men who
[00:06:47.600 --> 00:06:51.600]   may be listening, why it is so wrong for
[00:06:51.600 --> 00:06:55.600]   him to pursue pornography. Now back
[00:06:55.600 --> 00:06:59.600]   to her question. She wanted to know,
[00:06:59.600 --> 00:07:02.600]   "Isn't it possible for a man to be
[00:07:02.600 --> 00:07:04.600]   strong enough in faith and to have
[00:07:04.600 --> 00:07:07.600]   enough joy in Jesus and have an overall
[00:07:07.600 --> 00:07:09.600]   satisfying relationship to him that he
[00:07:09.600 --> 00:07:13.600]   could conquer this? Isn't his indulging
[00:07:13.600 --> 00:07:18.600]   frequently in lust an undermining?" And my
[00:07:18.600 --> 00:07:21.600]   answer is, "She's right. An overall
[00:07:21.600 --> 00:07:24.600]   satisfying relationship with Jesus means
[00:07:24.600 --> 00:07:29.600]   that Jesus is precious enough so that we
[00:07:29.600 --> 00:07:33.600]   value him above those four reasons. Those
[00:07:33.600 --> 00:07:36.600]   four reasons that I gave why
[00:07:36.600 --> 00:07:39.600]   porn is wrong become compelling. If Jesus
[00:07:39.600 --> 00:07:43.600]   is our treasure, not just a doctrine, but
[00:07:43.600 --> 00:07:45.600]   his Lord and friend and Savior and
[00:07:45.600 --> 00:07:49.600]   supreme treasure of our lives the way he
[00:07:49.600 --> 00:07:52.600]   should be, then we won't be continually
[00:07:52.600 --> 00:07:56.600]   hating women with our choices to demean
[00:07:56.600 --> 00:07:59.600]   them and confirm their destruction. We
[00:07:59.600 --> 00:08:01.600]   won't be continually committing adultery
[00:08:01.600 --> 00:08:03.600]   in our heart with those women. We won't
[00:08:03.600 --> 00:08:07.600]   be continually defiling our capacity to
[00:08:07.600 --> 00:08:09.600]   love our present or future wives. We
[00:08:09.600 --> 00:08:11.600]   won't be continually shrinking our soul's
[00:08:11.600 --> 00:08:14.600]   ability to savor the glories of God. We
[00:08:14.600 --> 00:08:17.600]   won't because Jesus is so utterly
[00:08:17.600 --> 00:08:20.600]   different than that. A man who
[00:08:20.600 --> 00:08:23.600]   continually says, "I embrace all that
[00:08:23.600 --> 00:08:26.600]   destruction. I embrace all that evil. I
[00:08:26.600 --> 00:08:28.600]   embrace all that uncleanness. I embrace
[00:08:28.600 --> 00:08:31.600]   all that idolatry and that hatred for
[00:08:31.600 --> 00:08:35.600]   women," is saying something that a woman
[00:08:35.600 --> 00:08:38.600]   who's about to marry him better hear
[00:08:38.600 --> 00:08:40.600]   loud and clear. So my answer to her last
[00:08:40.600 --> 00:08:44.600]   question, Tony, is should it be a deal-breaker
[00:08:44.600 --> 00:08:48.600]   if this man can't get victory over this?
[00:08:48.600 --> 00:08:52.600]   If he is regularly tuning in? I would say,
[00:08:52.600 --> 00:08:54.600]   "Yeah, that's a deal-breaker. I'm not a
[00:08:54.600 --> 00:08:56.600]   woman, and so I can't make this, you know,
[00:08:56.600 --> 00:08:58.600]   call for myself." I would just say, "If I
[00:08:58.600 --> 00:09:02.600]   were her, I would say, 'You strike me as a
[00:09:02.600 --> 00:09:05.600]   woman of remarkable grace, not legalism.
[00:09:05.600 --> 00:09:08.600]   You strike me as a woman who is
[00:09:08.600 --> 00:09:11.600]   striving for biblical standards, not
[00:09:11.600 --> 00:09:13.600]   artificial and unrealistic and
[00:09:13.600 --> 00:09:16.600]   perfectionistic standards. I hear grace
[00:09:16.600 --> 00:09:18.600]   in your question. I don't hear
[00:09:18.600 --> 00:09:21.600]   brittleness, and I would say, 'Don't lower
[00:09:21.600 --> 00:09:25.600]   the bar.'" I think we've lowered the bar
[00:09:25.600 --> 00:09:27.600]   too much. We've treated men like dogs in
[00:09:27.600 --> 00:09:30.600]   heat, rather than men who are created in
[00:09:30.600 --> 00:09:32.600]   the image of God, who have the Holy
[00:09:32.600 --> 00:09:34.600]   Spirit, whose fruit is love, joy, and
[00:09:34.600 --> 00:09:36.600]   self-control. And that last one,
[00:09:36.600 --> 00:09:39.600]   anchortia, self-control, is usually used
[00:09:39.600 --> 00:09:42.600]   in relationship to sexuality. Men are not
[00:09:42.600 --> 00:09:45.600]   victims, and these women have a right to
[00:09:45.600 --> 00:09:48.600]   expect more from us, and so I would say
[00:09:48.600 --> 00:09:49.600]   to her and to the other women, "Don't
[00:09:49.600 --> 00:09:51.600]   lower your standards. God is in the
[00:09:51.600 --> 00:09:54.600]   process, I believe, right now, purifying
[00:09:54.600 --> 00:09:58.600]   a man's soul and a man's body for you."
[00:09:58.600 --> 00:09:59.600]   Thank you, Pastor John, and thank you for
[00:09:59.600 --> 00:10:01.600]   listening to this podcast. Please email
[00:10:01.600 --> 00:10:02.600]   your questions to us at
[00:10:02.600 --> 00:10:05.600]   askpastorjohn@desiringgod.org.
[00:10:05.600 --> 00:10:07.600]   At desiringgod.org you'll find thousands
[00:10:07.600 --> 00:10:09.600]   of other free books, articles, sermons,
[00:10:09.600 --> 00:10:11.600]   and other resources from John Piper.
[00:10:11.600 --> 00:10:12.600]   I'm your host Tony Reinke. Thanks for
[00:10:12.600 --> 00:10:13.600]   listening.
[00:10:13.600 --> 00:10:15.660]   you
[00:10:15.660 --> 00:10:25.660]   [BLANK_AUDIO]

