
[00:00:00.000 --> 00:00:03.320]   [MUSIC PLAYING]
[00:05:21.960 --> 00:05:25.440]   arising on top of these models.
[00:05:25.440 --> 00:05:27.960]   We can get into some of these features,
[00:05:27.960 --> 00:05:30.840]   but also new sub-industries based
[00:05:30.840 --> 00:05:33.200]   on large language models.
[00:05:33.200 --> 00:05:37.400]   But there's a lot happening on the text side.
[00:05:37.400 --> 00:05:41.680]   Search is, for example, one area where that's directly
[00:05:41.680 --> 00:05:44.600]   feeding into products.
[00:05:44.600 --> 00:05:46.440]   A lot of excitement around text generation.
[00:05:46.440 --> 00:05:49.200]   But if you're in a media company,
[00:05:49.200 --> 00:05:53.040]   if you're in Disney or Pixar and you see things like Dali
[00:05:53.040 --> 00:05:56.320]   Mini or Mid Journey, it's hard to think that this is not
[00:05:56.320 --> 00:05:58.000]   going to change your business.
[00:05:58.000 --> 00:05:59.360]   And machine learning is not going
[00:05:59.360 --> 00:06:01.680]   to be at the center of media production in the next two
[00:06:01.680 --> 00:06:02.720]   years.
[00:06:02.720 --> 00:06:05.520]   Yeah, I mean, we obviously all have a vested interest
[00:06:05.520 --> 00:06:08.080]   in the hype playing out.
[00:06:08.080 --> 00:06:09.560]   But I would echo you all.
[00:06:09.560 --> 00:06:11.920]   It does feel very special.
[00:06:11.920 --> 00:06:14.760]   And I've been in this space for 15 years.
[00:06:14.760 --> 00:06:16.560]   So that's saying something.
[00:06:16.560 --> 00:06:20.840]   Jay, you mentioned novel use cases and things
[00:06:20.840 --> 00:06:26.640]   that are now starting to happen in this very new world of LLMs.
[00:06:26.640 --> 00:06:31.200]   I think it'd be helpful to hear maybe some specific industries,
[00:06:31.200 --> 00:06:35.920]   such as, say, marketing folks is an obvious one.
[00:06:35.920 --> 00:06:40.560]   But I think we'd be interested to hear maybe
[00:06:40.560 --> 00:06:43.680]   more interesting use cases or how people are using
[00:06:43.680 --> 00:06:45.840]   these models in ways that maybe we didn't originally
[00:06:45.840 --> 00:06:47.400]   expect them to.
[00:06:47.400 --> 00:06:48.680]   Sure, yes, absolutely.
[00:06:48.680 --> 00:06:52.760]   So anywhere, any pipe where data flows and software
[00:06:52.760 --> 00:06:55.720]   does things with text, these models
[00:06:55.720 --> 00:06:58.040]   are enabling the software to do things
[00:06:58.040 --> 00:06:59.760]   that it wasn't able to do before.
[00:06:59.760 --> 00:07:03.320]   A lot of that is categorizing and classifying text.
[00:07:03.320 --> 00:07:05.720]   A lot of it is grouping and allowing people
[00:07:05.720 --> 00:07:08.160]   to explore vast amounts of text.
[00:07:08.160 --> 00:07:10.160]   And that applies across industries.
[00:07:10.160 --> 00:07:14.880]   So if you're in marketing and you have 100,000 tweets coming
[00:07:14.880 --> 00:07:17.440]   at your brand and you want to cluster and see
[00:07:17.440 --> 00:07:21.080]   what are the sentiments of people, what are common themes,
[00:07:21.080 --> 00:07:25.480]   that's a topic modeling exercise that language models improve.
[00:07:25.480 --> 00:07:30.320]   You can apply that to any collection of texts, let's say.
[00:07:30.320 --> 00:07:32.360]   So that's a little bit more on, let's say,
[00:07:32.360 --> 00:07:33.640]   language understanding.
[00:07:33.640 --> 00:07:36.080]   And there are things in text generation
[00:07:36.080 --> 00:07:38.560]   where it's where these new industries are coming.
[00:07:38.560 --> 00:07:42.320]   So a lot of these AI writing assistants,
[00:07:42.320 --> 00:07:44.120]   that's an industry that did not really exist
[00:07:44.120 --> 00:07:45.800]   before generative text models.
[00:07:45.800 --> 00:07:51.520]   So companies like Jasper and CopyAI and HyperWrite,
[00:07:51.520 --> 00:07:54.000]   for example, that's an entire new industry that's
[00:07:54.000 --> 00:07:58.680]   based on these generative models.
[00:07:58.680 --> 00:08:05.240]   And so you'll see anywhere where there's an abundance of text,
[00:08:05.240 --> 00:08:08.000]   a lot more tasks can be automated there.
[00:08:08.000 --> 00:08:11.320]   A lot of it can be just by taking the software
[00:08:11.320 --> 00:08:12.240]   to the next level.
[00:08:12.240 --> 00:08:15.440]   So things that are routine that humans do,
[00:08:15.440 --> 00:08:20.000]   software would be able to assign a tag towards on, let's say,
[00:08:20.000 --> 00:08:22.040]   tickets based on their content, assigning them
[00:08:22.040 --> 00:08:23.920]   to the right person or to the right department
[00:08:23.920 --> 00:08:26.600]   or forwarding them to the right--
[00:08:26.600 --> 00:08:30.720]   so there's a lot of interesting future potential
[00:08:30.720 --> 00:08:31.960]   on the text generation side.
[00:08:31.960 --> 00:08:33.480]   And new industry is happening there.
[00:08:33.480 --> 00:08:35.720]   But on the text understanding side,
[00:08:35.720 --> 00:08:39.160]   that's where also a lot of the more reliable, robust use
[00:08:39.160 --> 00:08:46.440]   cases that are proliferating in industry at the moment.
[00:08:46.440 --> 00:08:48.760]   Yeah, I, for one, hope Siri gets better.
[00:08:48.760 --> 00:08:52.120]   It seems like it should be better.
[00:08:52.120 --> 00:08:53.600]   You would think so, yeah.
[00:08:53.600 --> 00:08:55.280]   Yeah.
[00:08:55.280 --> 00:08:59.760]   All right, Boris, what are some of the biggest challenges
[00:08:59.760 --> 00:09:04.000]   that you faced in developing these much larger models?
[00:09:04.000 --> 00:09:07.120]   And how have you addressed those challenges?
[00:09:07.120 --> 00:09:10.520]   So the first one I had is when I trained Alimony,
[00:09:10.520 --> 00:09:12.720]   actually I was surprised that it worked.
[00:09:12.720 --> 00:09:15.400]   And I got very excited seeing that it was not
[00:09:15.400 --> 00:09:17.480]   making really nice images, but it
[00:09:17.480 --> 00:09:20.680]   was starting to make something that resembled images.
[00:09:20.680 --> 00:09:23.080]   And it would work in some cases, like landscape and all.
[00:09:23.080 --> 00:09:25.040]   So I was like, OK, that's going to be very easy.
[00:09:25.040 --> 00:09:28.040]   I just have to make the model two or three times bigger
[00:09:28.040 --> 00:09:32.520]   and train it and it becomes two or three times better.
[00:09:32.520 --> 00:09:34.680]   And so I was really, really excited.
[00:09:34.680 --> 00:09:37.000]   I was like, it's going to take a month or two.
[00:09:37.000 --> 00:09:39.440]   And what happens, like we didn't train,
[00:09:39.440 --> 00:09:43.680]   or it's hard when you use different more machines.
[00:09:43.680 --> 00:09:46.400]   But also you start having a lot of instabilities
[00:09:46.400 --> 00:09:48.160]   that you didn't have before.
[00:09:48.160 --> 00:09:50.240]   And you're like, you have to solve them.
[00:09:50.240 --> 00:09:53.600]   And somehow, just putting more parameters,
[00:09:53.600 --> 00:09:55.440]   which is you have those memes, right?
[00:09:55.440 --> 00:09:56.880]   Add more layers.
[00:09:56.880 --> 00:10:00.320]   And you solve all the issues with that.
[00:10:00.320 --> 00:10:02.880]   It works, but at some point, it doesn't work.
[00:10:02.880 --> 00:10:04.720]   Because your model becomes unstable.
[00:10:04.720 --> 00:10:07.360]   So to solve it, I had to kind of go back
[00:10:07.360 --> 00:10:11.240]   on doing research on how do people make stable training.
[00:10:11.240 --> 00:10:15.040]   And there's not much literature about training large models.
[00:10:15.040 --> 00:10:17.720]   You have all these things about, oh, our large model
[00:10:17.720 --> 00:10:22.480]   of 50 billion parameters, or 100 billion, or more,
[00:10:22.480 --> 00:10:23.880]   has that type of performance.
[00:10:23.880 --> 00:10:25.480]   But you don't know that along the way,
[00:10:25.480 --> 00:10:28.240]   they had a lot of issues.
[00:10:28.240 --> 00:10:29.520]   And they had to overcome them.
[00:10:29.520 --> 00:10:33.160]   And you cannot evaluate your model during training,
[00:10:33.160 --> 00:10:37.240]   because it's so heavy that you need to develop
[00:10:37.240 --> 00:10:39.560]   another infrastructure in parallel,
[00:10:39.560 --> 00:10:43.160]   to restore your checkpoint, to test the performance,
[00:10:43.160 --> 00:10:47.200]   and be able to track any problem that happened.
[00:10:47.200 --> 00:10:48.880]   And I think one of the biggest problems,
[00:10:48.880 --> 00:10:51.240]   like when you have a small model, it fails.
[00:10:51.240 --> 00:10:53.840]   You just restart training, and you do it again,
[00:10:53.840 --> 00:10:55.320]   and you change the parameter.
[00:10:55.320 --> 00:10:58.040]   But if you train a large model for maybe 10 days,
[00:10:58.040 --> 00:10:59.600]   you cannot just restart and let me
[00:10:59.600 --> 00:11:02.360]   try to adjust the weight decay and see what happens.
[00:11:02.360 --> 00:11:06.960]   You kind of want to fix the problem, like where I'm at,
[00:11:06.960 --> 00:11:08.560]   and can I continue the training?
[00:11:08.560 --> 00:11:11.840]   But somehow, that instability won't happen.
[00:11:11.840 --> 00:11:14.360]   That becomes a new problem that before you didn't care about.
[00:11:14.360 --> 00:11:16.520]   You would just restart from scratch.
[00:11:16.520 --> 00:11:20.120]   And when I redo everything with a small learning rate,
[00:11:20.120 --> 00:11:21.880]   so all these challenges arise.
[00:11:21.880 --> 00:11:26.840]   So it's fun when it works, after a while.
[00:11:26.840 --> 00:11:28.520]   Yeah, if I could just add there, I
[00:11:28.520 --> 00:11:31.760]   think a lot of the challenge that we have is that not only
[00:11:31.760 --> 00:11:33.720]   do we need to train these large models ourselves,
[00:11:33.720 --> 00:11:36.720]   but we need to build tooling to help customers reliably
[00:11:36.720 --> 00:11:37.760]   do it for themselves.
[00:11:37.760 --> 00:11:39.520]   So we've learned kind of the hard way.
[00:11:39.520 --> 00:11:42.080]   Like, it's one thing to shoestring a bunch of stuff
[00:11:42.080 --> 00:11:45.680]   together and just get that darn large model trained.
[00:11:45.680 --> 00:11:48.160]   It's another one to try to build customer-facing tooling
[00:11:48.160 --> 00:11:49.360]   to make it easy.
[00:11:49.360 --> 00:11:50.960]   And that's really sharpened our focus
[00:11:50.960 --> 00:11:53.240]   on maybe the less exciting parts of training a large language
[00:11:53.240 --> 00:11:55.480]   model, like how do you just make sure the data
[00:11:55.480 --> 00:11:58.280]   sample is deterministic to your point
[00:11:58.280 --> 00:12:01.200]   about restarting and testing, right?
[00:12:01.200 --> 00:12:02.960]   Even if you're changing GPU sizes
[00:12:02.960 --> 00:12:05.280]   because you're testing your debug in a smaller scale
[00:12:05.280 --> 00:12:08.360]   system, how do you make sure all that is deterministic?
[00:12:08.360 --> 00:12:10.480]   How do you make sure evaluation is really fast?
[00:12:10.480 --> 00:12:12.480]   These are the kind of less exciting
[00:12:12.480 --> 00:12:14.940]   than talking about a mixture of experts and the latest modeling
[00:12:14.940 --> 00:12:15.480]   techniques.
[00:12:15.480 --> 00:12:19.160]   But that's the nitty gritty that gets the job done
[00:12:19.160 --> 00:12:20.800]   for our customers, at least.
[00:12:20.800 --> 00:12:22.680]   It's really cool you guys are making a product
[00:12:22.680 --> 00:12:24.520]   to simplify a lot of these things.
[00:12:24.520 --> 00:12:28.200]   It's you need a degree in DevOps and networking
[00:12:28.200 --> 00:12:30.640]   and all of this stuff to get these big models going.
[00:12:30.640 --> 00:12:36.600]   So making it more easier is going to accelerate innovation.
[00:12:36.600 --> 00:12:39.880]   Jay, what are some of the current limitations of LLMs?
[00:12:39.880 --> 00:12:46.800]   And how, as people making tools and offerings in this area,
[00:12:46.800 --> 00:12:48.720]   what things can we do to help address
[00:12:48.720 --> 00:12:52.920]   some of these limitations or what's happening there?
[00:12:52.920 --> 00:12:55.280]   Yeah, so it depends on the domain.
[00:12:55.280 --> 00:12:57.080]   There are a bunch of different domains
[00:12:57.080 --> 00:12:59.560]   that have, let's say, different challenges.
[00:12:59.560 --> 00:13:05.000]   So it's kind of surprising and also wonderful
[00:13:05.000 --> 00:13:11.000]   in the same time that we went from not having software that
[00:13:11.000 --> 00:13:12.920]   is able to speak or write language
[00:13:12.920 --> 00:13:16.440]   to be in the space where we're saying, oh, yes,
[00:13:16.440 --> 00:13:18.760]   we have software that can write amazing articles,
[00:13:18.760 --> 00:13:19.720]   but it hallucinates.
[00:13:19.720 --> 00:13:21.240]   So how can we solve hallucinations?
[00:13:21.240 --> 00:13:25.760]   So we've moved so fast beyond taking that one capability
[00:13:25.760 --> 00:13:29.480]   for granted that machines or objects didn't really
[00:13:29.480 --> 00:13:32.040]   have for thousands of years in human history
[00:13:32.040 --> 00:13:35.160]   to take the next step of how can we
[00:13:35.160 --> 00:13:38.080]   make this more reliable for different use cases,
[00:13:38.080 --> 00:13:40.760]   reducing things like hallucinations,
[00:13:40.760 --> 00:13:44.120]   relying on things like retrieval augmentation.
[00:13:44.120 --> 00:13:45.880]   So let's say there's a frontier that's
[00:13:45.880 --> 00:13:50.880]   happening with what is the edge of where these models can
[00:13:50.880 --> 00:13:52.920]   be taken.
[00:13:52.920 --> 00:13:56.080]   There are obviously issues with the safe deployment
[00:13:56.080 --> 00:13:56.960]   of these models.
[00:13:56.960 --> 00:13:58.540]   There are a lot of discussions that we
[00:13:58.540 --> 00:14:02.880]   need to have about biases, about safe release of these models,
[00:14:02.880 --> 00:14:08.080]   about usage guidelines of the providers of these models.
[00:14:08.080 --> 00:14:10.880]   So there's a lot that sort of needs to be figured out.
[00:14:10.880 --> 00:14:14.360]   And on the image side, there's a lot of, let's say,
[00:14:14.360 --> 00:14:17.640]   discussions to be had about the rights of the training sets
[00:14:17.640 --> 00:14:25.400]   and how artists can opt in or opt out in that, let's say,
[00:14:25.400 --> 00:14:26.840]   framing.
[00:14:26.840 --> 00:14:29.480]   So I think these would be some of the top ones
[00:14:29.480 --> 00:14:36.520]   that come to mind if I scan the domain generally at the moment.
[00:14:36.520 --> 00:14:41.520]   Yeah, I've heard the example of having an LLM generate code
[00:14:41.520 --> 00:14:43.560]   and then have it run that code.
[00:14:43.560 --> 00:14:46.040]   And if that code generates errors, feed that back in
[00:14:46.040 --> 00:14:47.880]   and have it fix the code.
[00:14:47.880 --> 00:14:50.400]   As a developer, it just makes me a little nervous
[00:14:50.400 --> 00:14:52.120]   when we're letting these things run code.
[00:14:52.120 --> 00:14:55.800]   But I guess that's neither here nor there.
[00:14:55.800 --> 00:14:57.480]   Hanlon, I'll throw a question over to you.
[00:14:57.480 --> 00:15:04.680]   How do you think about the trade-offs between model size
[00:15:04.680 --> 00:15:06.680]   and efficiency?
[00:15:06.680 --> 00:15:11.000]   It seems like we could throw just more and more parameters
[00:15:11.000 --> 00:15:12.480]   at these things, but obviously, that
[00:15:12.480 --> 00:15:17.040]   has a big cost and complexity and ability to operate.
[00:15:17.040 --> 00:15:18.600]   Curious what your thoughts are here
[00:15:18.600 --> 00:15:20.560]   is finding that kind of sweet spot.
[00:15:20.560 --> 00:15:22.640]   Yeah, we address it all the time, I think.
[00:15:22.640 --> 00:15:24.520]   The failure mode for our entire field
[00:15:24.520 --> 00:15:28.440]   is if we develop AGI, but one forward pass through that
[00:15:28.440 --> 00:15:31.360]   costs as much as a year's salary,
[00:15:31.360 --> 00:15:34.040]   so it's not actually deployable.
[00:15:34.040 --> 00:15:36.440]   I think what we've learned working with our customers
[00:15:36.440 --> 00:15:40.680]   is that pre-training smaller domain-specific models really
[00:15:40.680 --> 00:15:43.280]   make a difference in changing the unit economics
[00:15:43.280 --> 00:15:45.360]   of inference.
[00:15:45.360 --> 00:15:47.080]   Working with Stanford, we trained a model
[00:15:47.080 --> 00:15:50.680]   that's on biomedical data, and a smallish $3 billion
[00:15:50.680 --> 00:15:53.400]   product model that's very specific for the use case
[00:15:53.400 --> 00:15:58.440]   can do just as well as a $175 billion general purpose model.
[00:15:58.440 --> 00:16:01.080]   And that really changes how you think about model size
[00:16:01.080 --> 00:16:01.880]   and efficiency.
[00:16:01.880 --> 00:16:03.920]   And that's what's really opened the eyes for a lot
[00:16:03.920 --> 00:16:05.300]   of our customers, like, oh, this is actually
[00:16:05.300 --> 00:16:07.480]   possible in production.
[00:16:07.480 --> 00:16:09.440]   You don't need a lot of expertise
[00:16:09.440 --> 00:16:11.800]   in model optimization to be able to leverage
[00:16:11.800 --> 00:16:15.720]   some of these very exciting new techniques.
[00:16:15.720 --> 00:16:18.680]   Boris, you had to scale a service that
[00:16:18.680 --> 00:16:22.560]   got very popular on the internet.
[00:16:22.560 --> 00:16:27.040]   Do you have thoughts on this or any tricks for our listeners
[00:16:27.040 --> 00:16:29.760]   on how to make these things more efficient?
[00:16:29.760 --> 00:16:33.120]   Yeah, it's actually tricky, because initially, it's
[00:16:33.120 --> 00:16:35.480]   not our background providing a service.
[00:16:35.480 --> 00:16:37.400]   Of most of the machine learning researchers,
[00:16:37.400 --> 00:16:40.320]   it's mainly training a model and maybe sometimes
[00:16:40.320 --> 00:16:42.200]   using Jupyter or Netbook.
[00:16:42.200 --> 00:16:43.680]   And so it's not necessarily providing
[00:16:43.680 --> 00:16:48.320]   a user-friendly interface that can handle a big batch.
[00:16:48.320 --> 00:16:51.960]   But I think what's important when we design a model--
[00:16:51.960 --> 00:16:54.080]   you have the goal that, for example, for image,
[00:16:54.080 --> 00:16:56.480]   you want the prettiest image possible.
[00:16:56.480 --> 00:16:59.720]   But what's important is that those models can be used, too.
[00:16:59.720 --> 00:17:02.520]   So even before training a model, I
[00:17:02.520 --> 00:17:05.960]   think it's important to see what will be your inference
[00:17:05.960 --> 00:17:07.000]   requirements.
[00:17:07.000 --> 00:17:09.160]   How fast it's going to need to be,
[00:17:09.160 --> 00:17:11.040]   how much is it going to cost, for example,
[00:17:11.040 --> 00:17:12.640]   for us to generate an image.
[00:17:12.640 --> 00:17:14.240]   And you size your model accordingly,
[00:17:14.240 --> 00:17:16.560]   because you can have the best model of the world.
[00:17:16.560 --> 00:17:19.760]   But if it costs $100 to make an image, it's not worth it.
[00:17:19.760 --> 00:17:24.800]   It's the same about solving AGI, right?
[00:17:24.800 --> 00:17:26.480]   If it costs a year's salary.
[00:17:26.480 --> 00:17:28.720]   I like a lot that example.
[00:17:28.720 --> 00:17:31.440]   You need to definitely size the model according
[00:17:31.440 --> 00:17:34.480]   to what your budget is for inference.
[00:17:34.480 --> 00:17:38.280]   Not just for training, but also for inference.
[00:17:38.280 --> 00:17:42.120]   Thank god for Moore's law.
[00:17:42.120 --> 00:17:44.600]   Boris, how do you see LLMs impacting
[00:17:44.600 --> 00:17:52.120]   the field of creative arts, such as gaming, music, literature?
[00:17:52.120 --> 00:17:56.600]   I think crayon is probably most close to that world.
[00:17:56.600 --> 00:18:00.840]   Yeah, so it was fun, because initially, the users--
[00:18:00.840 --> 00:18:04.440]   there was users a long time ago when the model was still
[00:18:04.440 --> 00:18:06.640]   not really good.
[00:18:06.640 --> 00:18:09.120]   But it was fun, because people were
[00:18:09.120 --> 00:18:11.520]   excited that it was just drawing an image.
[00:18:11.520 --> 00:18:13.840]   And maybe the fact that it was bad
[00:18:13.840 --> 00:18:17.520]   was considered as, oh, it's just doing some abstract art.
[00:18:17.520 --> 00:18:19.720]   But no, it's just the model is bad, right?
[00:18:19.720 --> 00:18:21.840]   You ask for a picture of a cat, and maybe the cat
[00:18:21.840 --> 00:18:22.800]   is completely deformed.
[00:18:22.800 --> 00:18:25.080]   And like, I guess it's some kind of abstract art.
[00:18:25.080 --> 00:18:27.400]   And you know, we fixed it with a better model.
[00:18:27.400 --> 00:18:30.800]   And people were like, oh, I prefer the image from before.
[00:18:30.800 --> 00:18:31.400]   We're better.
[00:18:31.400 --> 00:18:33.200]   You know, I like the interpretation of it.
[00:18:33.200 --> 00:18:35.000]   But it was probably not interpretation.
[00:18:35.000 --> 00:18:38.320]   It was mainly the quality of the model.
[00:18:38.320 --> 00:18:42.440]   But what's interesting is it impacts a bit
[00:18:42.440 --> 00:18:44.160]   on the entire spectrum.
[00:18:44.160 --> 00:18:46.200]   You have people who cannot draw like me.
[00:18:46.200 --> 00:18:47.840]   I'm going to use these models, and they
[00:18:47.840 --> 00:18:50.560]   are going to make something very quickly that I can immediately
[00:18:50.560 --> 00:18:52.600]   use, which is really nice.
[00:18:52.600 --> 00:18:54.920]   Same when you need to write some article or find
[00:18:54.920 --> 00:18:58.160]   a cool title or something quickly,
[00:18:58.160 --> 00:19:01.280]   you can use these models of something very quickly.
[00:19:01.280 --> 00:19:03.480]   But on the other end, people who are extremely
[00:19:03.480 --> 00:19:05.720]   skilled and talented, they also benefit from it
[00:19:05.720 --> 00:19:07.960]   because they get a lot of ideas.
