
[00:00:00.000 --> 00:00:04.000]   (music)
[00:02:44.000 --> 00:02:57.000]   Verse 2, "Mary's going to anoint the Lord with her hair, and He says to the reader, 'This Mary who's asking Him to come, that's the Mary who did that.
[00:02:57.000 --> 00:03:01.000]   I haven't told you she did it yet, but that's the one I'm talking about.'"
[00:03:01.000 --> 00:03:03.000]   What's the point of that?
[00:03:03.000 --> 00:03:14.000]   That's the first instance in this text of how Jesus is going to draw out the endearing, special, sweet, deep, precious relationship between Jesus and this family.
[00:03:14.000 --> 00:03:26.000]   He's reaching forward to get a remarkable moment in the life of this woman who's going to love Jesus like that and mentions her that way here.
[00:03:26.000 --> 00:03:34.000]   So we can conclude at least this is special between Jesus and this family, especially Mary.
[00:03:34.000 --> 00:03:43.000]   Now verse 3, "So the sisters sent to Him, saying, 'Lord, He whom you love is ill.'"
[00:03:43.000 --> 00:03:50.000]   So this is now, I would say, the second instance of drawing out, "He loves this family."
[00:03:50.000 --> 00:03:59.000]   Now He's mentioning Lazarus in particular. This man loves this family, and Jesus is underlining it.
[00:03:59.000 --> 00:04:03.000]   He loves them, and He makes it explicit.
[00:04:03.000 --> 00:04:08.000]   He's not dealing with a casual acquaintance saying, "Please come. He's sick."
[00:04:08.000 --> 00:04:22.000]   Verse 4, "But when Jesus heard it, He said, 'This illness is not going to lead to death. It is for the glory of God, so that the Son of God may be glorified through it.'"
[00:04:22.000 --> 00:04:32.000]   So the first thing Jesus does is connect the news of Lazarus' sickness with the glory of God.
[00:04:32.000 --> 00:04:38.000]   Now many people think this way, and we need to.
[00:04:38.000 --> 00:04:44.000]   He put it in relationship to the glory of God. It's about the glory of God.
[00:04:44.000 --> 00:04:49.000]   It's about the glory of the Son of God, who's going to be glorified through it.
[00:04:49.000 --> 00:04:58.000]   So take a deep breath, Mary and Martha. This is all about my glory.
[00:04:58.000 --> 00:05:03.000]   It's not going to go the way you think, and it's not going to go the way you want.
[00:05:03.000 --> 00:05:06.000]   It's about my glory.
[00:05:06.000 --> 00:05:11.000]   This illness does not lead to death. The point of this illness is not death.
[00:05:11.000 --> 00:05:15.000]   It is the glory of God, so that the Son of God may be glorified through it.
[00:05:15.000 --> 00:05:20.000]   It's like, you probably remember chapter 9, the blind man.
[00:05:20.000 --> 00:05:25.000]   And the disciples said, "Who sinned? This man or his parents said he was born blind."
[00:05:25.000 --> 00:05:31.000]   And Jesus said, "It's not because his parents sinned or that he sinned.
[00:05:31.000 --> 00:05:35.000]   It's so that the works of God might be seen."
[00:05:35.000 --> 00:05:40.000]   All these years of blindness are about glory.
[00:05:40.000 --> 00:05:48.000]   Same thing here. This death, he's going to die.
[00:05:48.000 --> 00:05:54.000]   And Jesus knows he's going to die. He's going to let him die intentionally.
[00:05:54.000 --> 00:05:57.000]   We'll see that in just a minute.
[00:05:57.000 --> 00:06:00.000]   And it's all about glory.
[00:06:00.000 --> 00:06:04.000]   Here comes the third time for love in verse 5.
[00:06:04.000 --> 00:06:07.000]   "Now Jesus loved Martha." So there it is the third time.
[00:06:07.000 --> 00:06:13.000]   He loved her. Loved Mary, loved Lazarus, loved Martha.
[00:06:13.000 --> 00:06:18.000]   "Now Jesus loved Martha." So I'm overstating it, aren't I?
[00:06:18.000 --> 00:06:23.000]   When I say, "It's all about glory." No, it's not all about glory.
[00:06:23.000 --> 00:06:31.000]   It's largely about love. And that's what clobbered me in this text.
[00:06:31.000 --> 00:06:38.000]   This is about underlining three times, he loved them, he loved them, he loved them.
[00:06:38.000 --> 00:06:42.000]   He let him die. That's what's striking.
[00:06:42.000 --> 00:06:50.000]   So verse 5, "Jesus loved Martha and her sister and Lazarus."
[00:06:50.000 --> 00:06:58.000]   Surely John the writer is writing this to help us come to terms in our experience
[00:06:58.000 --> 00:07:04.000]   with what the love of God is like for you.
[00:07:04.000 --> 00:07:10.000]   What is it like to be loved by Jesus? It's like this.
[00:07:10.000 --> 00:07:15.000]   Love is not a minor theme in these six verses. It is a major theme.
[00:07:15.000 --> 00:07:20.000]   Three times he's saying he loved them, he loved them, he loved them.
[00:07:20.000 --> 00:07:25.000]   He doesn't want you to miss that and he wants you to put yourself in that situation
[00:07:25.000 --> 00:07:31.000]   and say, "Okay, I've been told that since I was little. Jesus loves me.
[00:07:31.000 --> 00:07:39.000]   Jesus loves me." I don't feel loved a lot of times.
[00:07:39.000 --> 00:07:46.000]   And these texts, this one in particular is in the Bible to help turn our world
[00:07:46.000 --> 00:07:51.000]   upside down when it comes to understanding the love of Jesus.
[00:07:51.000 --> 00:07:57.000]   Because the world doesn't get this. The world has no categories for understanding
[00:07:57.000 --> 00:08:02.000]   this kind of love that we're about to see. But you should.
[00:08:02.000 --> 00:08:09.000]   Apart from the Holy Spirit, this text is inexplicable.
[00:08:09.000 --> 00:08:15.000]   Here's the second thing to think about. I think John in writing chapter 11
[00:08:15.000 --> 00:08:26.000]   is intentionally inviting us to see our own resurrection in relationship to Lazarus's.
[00:08:26.000 --> 00:08:33.000]   Our death and our resurrection as parallel to Lazarus's.
[00:08:33.000 --> 00:08:38.000]   Why do I think that? You might want to drop your eyes down to verses 23 and 26.
[00:08:38.000 --> 00:08:42.000]   23 to 26. See if you think I'm right about this.
[00:08:42.000 --> 00:08:50.000]   Jesus said to her, to Martha, "Your brother will rise again."
[00:08:50.000 --> 00:08:53.000]   So when he gets there, he gives them the hope he's going to rise again.
[00:08:53.000 --> 00:09:03.000]   And Martha said, "I know that he will rise again at the resurrection on the last day."
[00:09:03.000 --> 00:09:10.000]   Now here's the connection. Jesus could have said, "Yes, and isn't that wonderful news?"
[00:09:10.000 --> 00:09:16.000]   What he said was, "I am that resurrection of the last day.
[00:09:16.000 --> 00:09:23.000]   I just showed up. That resurrection has come into the world.
[00:09:23.000 --> 00:09:29.000]   That power, that control, that life-giving force is me.
[00:09:29.000 --> 00:09:35.000]   And I'm here. And let's show you right now what that's going to be like.
[00:09:35.000 --> 00:09:40.000]   Because I want you, Martha, and all of you to put the connection between
[00:09:40.000 --> 00:09:45.000]   Lazarus's experience and what you will experience."
[00:09:45.000 --> 00:09:48.000]   So he continues, "I am the resurrection and the life.
[00:09:48.000 --> 00:09:51.000]   Whoever believes in me, though he die, yet shall he live.
[00:09:51.000 --> 00:09:55.000]   And everyone who lives and believes in me shall never die."
[00:09:55.000 --> 00:10:04.000]   In other words, my raising your brother from the dead will be what will happen to you.
[00:10:04.000 --> 00:10:11.000]   Which means that the way to think about Lazarus's death is as a forerunner,
[00:10:11.000 --> 00:10:19.000]   a little trailer of ours, our death and our resurrection.
[00:10:19.000 --> 00:10:27.000]   So now, as you step back then and think about Lazarus has died and Jesus didn't go
[00:10:27.000 --> 00:10:32.000]   and he let him die because he loved him,
[00:10:32.000 --> 00:10:38.000]   you shouldn't whitewash that, diminish that, minimize that by saying,
[00:10:38.000 --> 00:10:43.000]   "Oh, he's going to raise him four days later," because he's going to raise you too.
[00:10:43.000 --> 00:10:48.000]   And the distance between your resurrection and the coming of Jesus when it will happen,
[00:10:48.000 --> 00:10:51.000]   your death and the coming of Jesus when the resurrection will happen,
[00:10:51.000 --> 00:10:56.000]   the distance between that is a length of time that compares to four days
[00:10:56.000 --> 00:11:00.000]   as nothing compared to eternity. There's nothing.
[00:11:00.000 --> 00:11:04.000]   So the difference between your death and resurrection and Lazarus's death
[00:11:04.000 --> 00:11:08.000]   and four days later rising are virtually the same.
[00:11:08.000 --> 00:11:13.000]   Except yours is better. You never die again.
[00:11:13.000 --> 00:11:18.000]   Poor Lazarus, he had to go through this twice.
[00:11:18.000 --> 00:11:25.000]   So if you're going to minimize Lazarus's experience,
[00:11:25.000 --> 00:11:29.000]   you better minimize your own. Say, "No big deal to die.
[00:11:29.000 --> 00:11:33.000]   I'm going to rise in four days anyway, I mean more or less."
[00:11:33.000 --> 00:11:36.000]   And you don't do that. You know you don't do that.
[00:11:36.000 --> 00:11:40.000]   You don't minimize your death. You don't minimize your loved one's death.
[00:11:40.000 --> 00:11:44.000]   You take it seriously. You groan, you grieve, you ache,
[00:11:44.000 --> 00:11:48.000]   and that's the way we should feel this.
[00:11:48.000 --> 00:11:52.000]   So let's look again at the logic of verses 5 and 6,
[00:11:52.000 --> 00:11:54.000]   because this is the main point I want you to feel,
[00:11:54.000 --> 00:11:57.000]   because it turns your world upside down.
[00:11:57.000 --> 00:12:03.000]   Verse 5, "Now Jesus loved Martha and her sister and Lazarus.
[00:12:03.000 --> 00:12:09.000]   Therefore, because of that love," you with me logically?
[00:12:09.000 --> 00:12:13.000]   I don't want to add anything here. I don't want to make anything up.
[00:12:13.000 --> 00:12:18.000]   "Therefore, because of that love," Jesus loved Martha and her sister and Lazarus.
[00:12:18.000 --> 00:12:21.000]   "Therefore, because of that love,
[00:12:21.000 --> 00:12:28.000]   He stayed two days longer in the place where He was."
[00:12:28.000 --> 00:12:31.000]   And that's what we have to understand.
[00:12:31.000 --> 00:12:35.000]   How is that love? How is it love?
[00:12:35.000 --> 00:12:38.000]   That's what we're supposed to see.
[00:12:38.000 --> 00:12:44.000]   John intends, Jesus intends for everybody who reads this
[00:12:44.000 --> 00:12:48.000]   to ask that about your experience.
[00:12:48.000 --> 00:12:51.000]   He loves them, therefore He does not heal them.
[00:12:51.000 --> 00:12:56.000]   He loves them, therefore He does not save Him from death.
[00:12:56.000 --> 00:13:02.000]   John intends, Jesus intends for us to ask this about ourselves.
[00:13:02.000 --> 00:13:06.000]   How are we loved when we're dying?
[00:13:06.000 --> 00:13:10.000]   He doesn't heal them. He just lets them die.
[00:13:10.000 --> 00:13:14.000]   How is that love?
[00:13:14.000 --> 00:13:18.000]   The answer is given, I believe, in verse 4.
[00:13:18.000 --> 00:13:23.000]   You just have to think a little bit.
[00:13:23.000 --> 00:13:27.000]   This illness does not lead to death.
[00:13:27.000 --> 00:13:32.000]   In other words, He's going to die, but that's not the point.
[00:13:32.000 --> 00:13:34.000]   What is the point?
[00:13:34.000 --> 00:13:37.000]   It is for the glory of God,
[00:13:37.000 --> 00:13:44.000]   so that the Son of God may be glorified through it.
[00:13:44.000 --> 00:13:48.000]   So the point of His death is not death.
[00:13:48.000 --> 00:13:54.000]   The point of His death is to reveal the glory of God,
[00:13:54.000 --> 00:14:00.000]   and particularly the glory of the Son of God, Jesus Christ.
[00:14:00.000 --> 00:14:04.000]   So now you step back and you say, "Okay,
[00:14:04.000 --> 00:14:08.000]   the "so" at the beginning of verse 6 says
[00:14:08.000 --> 00:14:13.000]   that the meaning of the delay and the death is love.
[00:14:13.000 --> 00:14:18.000]   And verse 4 says that the meaning of the delay and the death
[00:14:18.000 --> 00:14:22.000]   is the glory of God.
[00:14:22.000 --> 00:14:23.000]   And what would you do?
[00:14:23.000 --> 00:14:27.000]   How would you preach the sermon from here on out?
[00:14:27.000 --> 00:14:31.000]   What would you draw out for your life?
[00:14:31.000 --> 00:14:35.000]   Here's what I'd draw out.
[00:14:35.000 --> 00:14:38.000]   The world doesn't understand what love is.
[00:14:38.000 --> 00:14:40.000]   What is love?
[00:14:40.000 --> 00:14:48.000]   Love is doing what you need to do
[00:14:48.000 --> 00:14:57.000]   in order to reveal most fully and most durably
[00:14:57.000 --> 00:15:02.000]   the all-satisfying glory of God in Jesus.
[00:15:02.000 --> 00:15:08.000]   To be loved is to be shown glory,
[00:15:08.000 --> 00:15:11.000]   the glory of God.
[00:15:11.000 --> 00:15:15.000]   If we're not a God-centered people
[00:15:15.000 --> 00:15:21.000]   who see God Himself in His Son as the greatest treasure,
[00:15:21.000 --> 00:15:23.000]   the most beautiful reality,
[00:15:23.000 --> 00:15:28.000]   the most all-satisfying friend, experience, and Father,
[00:15:28.000 --> 00:15:32.000]   if we're not that way, that makes no sense.
[00:15:32.000 --> 00:15:36.000]   You go out and do an average interview on the street
[00:15:36.000 --> 00:15:40.000]   with any unbelieving person in Belfast
[00:15:40.000 --> 00:15:42.000]   and say, "What is love?"
[00:15:42.000 --> 00:15:44.000]   They won't go here.
[00:15:44.000 --> 00:15:50.000]   They will say, "To love is to have anything happen to me,
[00:15:50.000 --> 00:15:55.000]   "life, death, sickness, anything that will show me more of God."
[00:15:55.000 --> 00:15:56.000]   Nobody's going to say that.
[00:15:56.000 --> 00:15:59.000]   That's true.
[00:15:59.000 --> 00:16:02.000]   If God is all to you, it's true.
[00:16:02.000 --> 00:16:05.000]   If God is minor, if God is marginal,
[00:16:05.000 --> 00:16:07.000]   if your life is your most important thing,
[00:16:07.000 --> 00:16:09.000]   if your kids are your most important thing,
[00:16:09.000 --> 00:16:10.000]   your marriage is most important,
[00:16:10.000 --> 00:16:14.000]   your health is most important, that won't make any sense.
[00:16:14.000 --> 00:16:16.000]   But if God is all, if God is beautiful,
[00:16:16.000 --> 00:16:20.000]   if God is the supreme treasure of your life,
[00:16:20.000 --> 00:16:24.000]   then to have more of Him is to be loved.
[00:16:24.000 --> 00:16:31.000]   That's the point of the "so" at the beginning of verse 6.
[00:16:31.000 --> 00:16:35.000]   So here's my definition of love based on this text.
[00:16:35.000 --> 00:16:42.000]   Love is doing whatever you have to do
[00:16:42.000 --> 00:16:45.000]   or whatever God has to do at whatever cost
[00:16:45.000 --> 00:16:57.000]   whatever you have to do in order for the glory of God to be shown.
[00:16:57.000 --> 00:17:00.000]   Love is doing whatever you have to do
[00:17:00.000 --> 00:17:03.000]   or whatever God has to do at whatever cost
[00:17:03.000 --> 00:17:07.000]   in order for the glory of God to be shown.
[00:17:07.000 --> 00:17:08.000]   That's profound.
[00:17:08.000 --> 00:17:11.000]   And that was from John Piper's sermon on John 11 titled
[00:17:11.000 --> 00:17:15.000]   "Even when it hurts, how Christ reveals Himself in pain."
[00:17:15.000 --> 00:17:19.000]   A sermon preached in Northern Ireland on August 11, 2019.
[00:17:19.000 --> 00:17:22.000]   The entire sermon is available online right now.
[00:17:22.000 --> 00:17:25.000]   And if you have a sermon clip to share, email me.
[00:17:25.000 --> 00:17:27.000]   Give me your name, hometown, the sermon title,
[00:17:27.000 --> 00:17:30.000]   the timestamp of where the clip happens in the audio,
[00:17:30.000 --> 00:17:32.000]   and make a note of what stands out to you.
[00:17:32.000 --> 00:17:34.000]   Put the word "clip" in the subject line of an email
[00:17:34.000 --> 00:17:37.000]   and send it to me at askpastorjohn@desiringgod.org.
[00:17:37.000 --> 00:17:40.000]   That's an email address, askpastorjohn@desiringgod.org.
[00:17:40.000 --> 00:17:45.000]   Friday, we return with a new episode for you,
[00:17:45.000 --> 00:17:48.000]   episode number 1800.
[00:17:48.000 --> 00:17:50.000]   Amazing.
[00:17:50.000 --> 00:17:51.000]   I'm your host Tony Reiki.
[00:17:51.000 --> 00:17:53.000]   Pastor John is back with me on Friday for that.
[00:17:53.000 --> 00:17:54.000]   We'll see you then.
[00:17:54.000 --> 00:17:56.000]   [End]
[00:17:56.000 --> 00:17:58.000]   [End]
[00:17:58.000 --> 00:18:00.000]   [End]
[00:18:00.000 --> 00:18:10.000]   [BLANK_AUDIO]

