
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:03:53.000 --> 00:03:58.000]   But if God created Christ and you, and you, and you, and you, and you, and put you in a church,
[00:03:58.000 --> 00:04:04.000]   and called you members of one another, and told you to love one another, and exhort one another,
[00:04:04.000 --> 00:04:12.000]   and encourage one another, then this body, this organic thing called the church,
[00:04:12.000 --> 00:04:17.000]   is not a competition with the revelation of the glory of Christ.
[00:04:17.000 --> 00:04:21.000]   It's a means of the revelation of the glory of Christ.
[00:04:21.000 --> 00:04:31.000]   What I got from that verse, Tony, in reflecting on it, was that God intends to reveal the glories of Christ
[00:04:31.000 --> 00:04:39.000]   and to bring people into conformity to the glory of Christ by, yes, looking directly at him in his word,
[00:04:39.000 --> 00:04:50.000]   and yes, also gets more glory by looking at him as he is reflected in the people that are reflecting his word.
[00:04:50.000 --> 00:04:52.000]   And God just wants to do it that way.
[00:04:52.000 --> 00:05:04.000]   He ordains that Christ gets more glory by us seeing Christ reflected in others than simply seeing Christ directed only.
[00:05:04.000 --> 00:05:10.000]   And the practical effect it had on me at the end of these meditations was,
[00:05:10.000 --> 00:05:15.000]   number one, I really want to look to people who are ahead of me.
[00:05:15.000 --> 00:05:21.000]   All of us, everybody in the Christian life has somebody behind them who's looking at them,
[00:05:21.000 --> 00:05:26.000]   and somebody ahead of them who they should look to, ahead of them in faith, ahead of them in holiness,
[00:05:26.000 --> 00:05:30.000]   and in the fruits of the Spirit, and in all the ways we want to grow up into Christ.
[00:05:30.000 --> 00:05:36.000]   There's somebody out there ahead of me, both living and dead, and I should look to them.
[00:05:36.000 --> 00:05:43.000]   And then the most sobering thing at age 67, with walking with Jesus for 60 years,
[00:05:43.000 --> 00:05:46.000]   is that I know there are people looking at me.
[00:05:46.000 --> 00:05:56.000]   And it's a frightening thing, it's a sobering thing, and yet it's an absolutely biblical thing that we look to one another,
[00:05:56.000 --> 00:06:07.000]   find somebody who's ahead of you in some spiritual aspect of copying and imitating and trusting and reflecting Jesus,
[00:06:07.000 --> 00:06:10.000]   and look at them, look at them.
[00:06:10.000 --> 00:06:18.000]   And when it's all said and done, we say, "It was not I, but the grace of God that was with me."
[00:06:18.000 --> 00:06:20.000]   Thank you, Pastor John, and thank you for listening to this podcast.
[00:06:20.000 --> 00:06:24.000]   Email your questions to us at AskPastorJohn@DesiringGod.org.
[00:06:24.000 --> 00:06:31.000]   Visit us online at DesiringGod.org to find thousands of books, articles, sermons, and other resources from John Piper, all free of charge.
[00:06:31.000 --> 00:06:33.000]   I'm your host, Tony Reinke. Thanks for listening.
[00:06:33.000 --> 00:06:35.000]   [music]
[00:06:35.000 --> 00:06:37.000]   [music]
[00:06:37.000 --> 00:06:39.000]   [music]
[00:06:39.000 --> 00:06:49.000]   [BLANK_AUDIO]

