
[00:00:00.000 --> 00:00:02.180]   (beeping)
[00:02:37.440 --> 00:02:40.360]   And so the other thing is people truly hate paying taxes,
[00:02:40.360 --> 00:02:43.400]   but we do get a ton and ton of tax questions
[00:02:43.400 --> 00:02:44.600]   and it makes a lot of sense
[00:02:44.600 --> 00:02:46.600]   that people just don't wanna screw things up.
[00:02:46.600 --> 00:02:48.560]   And people just really,
[00:02:48.560 --> 00:02:49.400]   I think that's something we can all agree on,
[00:02:49.400 --> 00:02:50.960]   that people hate taxes.
[00:02:50.960 --> 00:02:51.800]   - Yeah, hate them. - Correct?
[00:02:51.800 --> 00:02:55.520]   - And it's like such a complicated structure
[00:02:55.520 --> 00:02:58.520]   that I think no one really fully understands.
[00:02:58.520 --> 00:03:00.800]   - And having said that, no tax questions this week.
[00:03:00.800 --> 00:03:01.640]   - Yeah.
[00:03:01.640 --> 00:03:02.480]   - We did it.
[00:03:02.480 --> 00:03:03.320]   We got a lot of other good ones, so let's do it.
[00:03:03.320 --> 00:03:05.080]   - We saved those for the bills.
[00:03:05.080 --> 00:03:05.920]   - Okay, there you go.
[00:03:05.920 --> 00:03:06.760]   All right, let's do one.
[00:03:06.760 --> 00:03:10.180]   - All right, first up, we have a question from Jamie.
[00:03:10.180 --> 00:03:12.120]   Kind of a bummer to start.
[00:03:12.120 --> 00:03:13.480]   You know, yesterday was your birthday.
[00:03:13.480 --> 00:03:14.320]   I mentioned to you, I was like,
[00:03:14.320 --> 00:03:15.680]   "Are you sure you wanna start out the day
[00:03:15.680 --> 00:03:17.960]   on kind of such a bummer after your birthday?"
[00:03:17.960 --> 00:03:21.120]   But yeah, happy belated birthday, by the way.
[00:03:21.120 --> 00:03:21.960]   - All right, thank you.
[00:03:21.960 --> 00:03:23.800]   - So first up, we have a question from Jamie.
[00:03:23.800 --> 00:03:25.560]   Both of my parents have passed away,
[00:03:25.560 --> 00:03:28.380]   with my father passing a little over a year ago.
[00:03:28.380 --> 00:03:31.360]   He left us $263,000 in a savings account
[00:03:31.360 --> 00:03:33.980]   in my childhood home that was paid off.
[00:03:33.980 --> 00:03:36.800]   We sold the home for $550,000,
[00:03:36.800 --> 00:03:38.520]   and I paid off my home and all debt
[00:03:38.520 --> 00:03:40.820]   with $201,000 of this money.
[00:03:40.820 --> 00:03:44.680]   I started way too investing, opening a 403B in 2014,
[00:03:44.680 --> 00:03:46.520]   that I make small contributions to.
[00:03:46.520 --> 00:03:50.120]   The 403B account is at $22,000 now,
[00:03:50.120 --> 00:03:53.020]   and I have a Roth IRA with $5,000 in it.
[00:03:53.020 --> 00:03:54.840]   I have $92,000 of savings.
[00:03:54.840 --> 00:03:56.720]   I'm not sure what I should do with it.
[00:03:56.720 --> 00:03:58.680]   My wife took a year off to be with our baby boy,
[00:03:58.680 --> 00:04:00.680]   but is returning to work in September.
[00:04:00.680 --> 00:04:01.880]   I've never had much money before,
[00:04:01.880 --> 00:04:04.000]   and I feel like I need to hoard it in the bank,
[00:04:04.000 --> 00:04:06.080]   but I know I'm losing money leaving it there.
[00:04:06.080 --> 00:04:08.540]   Can you help me figure out what I should do?
[00:04:08.540 --> 00:04:09.920]   - Yeah, condolences, obviously.
[00:04:09.920 --> 00:04:11.380]   - Yeah, sorry for your loss. - Sometimes this is reality,
[00:04:11.380 --> 00:04:12.220]   right?
[00:04:12.220 --> 00:04:13.280]   It's strange to think about,
[00:04:13.280 --> 00:04:15.280]   but there's gonna be a lot of this in the coming year.
[00:04:15.280 --> 00:04:20.240]   So John, do a chart on of this population demographic here.
[00:04:20.240 --> 00:04:22.760]   There's way more older people than ever before,
[00:04:22.760 --> 00:04:24.720]   and unfortunately, that means there's gonna be
[00:04:24.720 --> 00:04:26.280]   a lot of people dying in the years ahead.
[00:04:26.280 --> 00:04:28.320]   It's kind of morbid to think about, but it's true.
[00:04:28.320 --> 00:04:29.960]   There's a lot of old people.
[00:04:29.960 --> 00:04:31.460]   A lot of baby boomers in the years ahead
[00:04:31.460 --> 00:04:32.300]   are gonna be retiring,
[00:04:32.300 --> 00:04:33.540]   and we're gonna have to take care of them,
[00:04:33.540 --> 00:04:34.760]   but also there's gonna be a lot of older people
[00:04:34.760 --> 00:04:37.080]   kind of passing away, unfortunately.
[00:04:37.080 --> 00:04:39.920]   So I think this is more of a psychological question
[00:04:39.920 --> 00:04:41.720]   than a finance question, right?
[00:04:41.720 --> 00:04:43.480]   This is a huge change in your net worth.
[00:04:43.480 --> 00:04:45.320]   It's gonna change the way you feel about money,
[00:04:45.320 --> 00:04:46.400]   the way you think about it.
[00:04:46.400 --> 00:04:47.240]   The good news is,
[00:04:47.240 --> 00:04:48.600]   it sounds like you've cleared out some debt payments,
[00:04:48.600 --> 00:04:50.160]   and you're not just blowing through this inheritance.
[00:04:50.160 --> 00:04:51.120]   So you're off to a good start.
[00:04:51.120 --> 00:04:52.040]   You're being thoughtful of it.
[00:04:52.040 --> 00:04:53.680]   And considering you got a late start for retirement,
[00:04:53.680 --> 00:04:55.480]   and your balances are still relatively low,
[00:04:55.480 --> 00:04:57.240]   especially if you compare them to the value of your house
[00:04:57.240 --> 00:04:59.060]   that's now paid off,
[00:04:59.060 --> 00:05:00.200]   you have a chance to right the ship here.
[00:05:00.200 --> 00:05:01.560]   So I think it's totally understandable.
[00:05:01.560 --> 00:05:02.880]   You have some fears about what to do with it.
[00:05:02.880 --> 00:05:03.720]   It's a lot of money.
[00:05:03.720 --> 00:05:05.360]   You don't wanna screw it up.
[00:05:05.360 --> 00:05:06.840]   Plus, there's probably a lot of emotional baggage
[00:05:06.840 --> 00:05:08.640]   tied to this, since this money came from your parents.
[00:05:08.640 --> 00:05:11.080]   Well, here's the first step that's a no-brainer, I think,
[00:05:11.080 --> 00:05:13.160]   before we even get to the lump sum.
[00:05:13.160 --> 00:05:15.400]   You can bump up your retirement contributions in a big way.
[00:05:15.400 --> 00:05:18.160]   If you paid off your house, your credit card, and your car,
[00:05:18.160 --> 00:05:19.880]   we're probably talking thousands of dollars a month
[00:05:19.880 --> 00:05:22.040]   that you've freed up in cashflow, right?
[00:05:22.040 --> 00:05:23.760]   Now, you can take some of that disposable income.
[00:05:23.760 --> 00:05:25.040]   My rule of thumb is,
[00:05:25.040 --> 00:05:26.720]   you should try to save at least half of every raise.
[00:05:26.720 --> 00:05:28.080]   And I consider debt repayment,
[00:05:28.080 --> 00:05:29.680]   when you pay your debt off, that's a raise.
[00:05:29.680 --> 00:05:31.660]   Student loans get paid off, that's a raise, right?
[00:05:31.660 --> 00:05:32.960]   But save at least half of it.
[00:05:32.960 --> 00:05:34.200]   So that way, you give yourself a little bump
[00:05:34.200 --> 00:05:35.340]   in the standard of living,
[00:05:35.340 --> 00:05:36.180]   but then you're also saving,
[00:05:36.180 --> 00:05:38.080]   and you don't see that money hit your checking account ever,
[00:05:38.080 --> 00:05:38.960]   and it just goes straight to it.
[00:05:38.960 --> 00:05:41.000]   So figure out how much you're saving each month
[00:05:41.000 --> 00:05:43.080]   from those debt payments that are not going out anymore,
[00:05:43.080 --> 00:05:44.280]   and save at least half of that.
[00:05:44.280 --> 00:05:45.520]   That's a huge win right there.
[00:05:45.520 --> 00:05:47.200]   And that's dollar cost averaging into the market,
[00:05:47.200 --> 00:05:48.680]   so that can maybe, you know,
[00:05:48.680 --> 00:05:50.440]   assuage your fears a little bit about being worried
[00:05:50.440 --> 00:05:51.760]   about what's gonna happen in the market.
[00:05:51.760 --> 00:05:53.600]   So that should help supercharge things,
[00:05:53.600 --> 00:05:55.520]   especially since you're slowly averaging into the market,
[00:05:55.520 --> 00:05:58.200]   and you have some relatively smaller retirement balances.
[00:05:58.200 --> 00:06:01.240]   Step two is you have that $92,000 in a lump sum.
[00:06:01.240 --> 00:06:02.720]   Now, here's the thing, you're house rich.
[00:06:02.720 --> 00:06:04.600]   So you probably could level off
[00:06:04.600 --> 00:06:05.800]   your retirement savings a little bit,
[00:06:05.800 --> 00:06:07.140]   and kind of play catch up a little bit.
[00:06:07.140 --> 00:06:08.800]   The first thing I think you should do, though,
[00:06:08.800 --> 00:06:10.020]   carve out a piece of that money,
[00:06:10.020 --> 00:06:11.840]   whatever it is, a percentage or an amount,
[00:06:11.840 --> 00:06:13.080]   and enjoy yourself.
[00:06:13.080 --> 00:06:15.240]   Go on a vacation, go for a really nice meal
[00:06:15.240 --> 00:06:17.720]   at your parents' old favorite restaurant.
[00:06:17.720 --> 00:06:19.000]   Buy something you normally wouldn't do
[00:06:19.000 --> 00:06:20.080]   with disposable income.
[00:06:20.080 --> 00:06:21.800]   Like, treat yourself a little bit, splurge on yourself.
[00:06:21.800 --> 00:06:23.000]   I'm guessing it'll make your parents happy
[00:06:23.000 --> 00:06:24.440]   to know that you took that money
[00:06:24.440 --> 00:06:26.040]   and did something enjoyable with it.
[00:06:26.040 --> 00:06:28.000]   You could also pre-fund some future goals, right?
[00:06:28.000 --> 00:06:29.760]   Maybe daycare, since your wife is going back to work,
[00:06:29.760 --> 00:06:31.080]   you have a new baby.
[00:06:31.080 --> 00:06:32.500]   Maybe it's a future family vacation.
[00:06:32.500 --> 00:06:34.320]   Maybe it's a 529 plan for your son.
[00:06:34.320 --> 00:06:37.040]   Maybe you wanna shore up your emergency fund.
[00:06:37.040 --> 00:06:38.900]   Yeah, some of that money should probably go
[00:06:38.900 --> 00:06:40.440]   into your retirement account,
[00:06:40.440 --> 00:06:42.320]   because you have to make up for some lost time
[00:06:42.320 --> 00:06:43.160]   since you started late,
[00:06:43.160 --> 00:06:45.440]   and you said that your balances are relatively low.
[00:06:45.440 --> 00:06:47.160]   So you come up with some sort of allocation,
[00:06:47.160 --> 00:06:49.640]   emergency fund, 529, family vacation,
[00:06:49.640 --> 00:06:51.620]   splurge, and then retirement.
[00:06:51.620 --> 00:06:52.960]   Break it up how you want,
[00:06:52.960 --> 00:06:53.980]   and then slowly put it to work.
[00:06:53.980 --> 00:06:55.460]   You don't have to do it all at once, right?
[00:06:55.460 --> 00:06:57.360]   But don't leave it all in the bank either.
[00:06:57.360 --> 00:06:58.380]   Like, you should do something
[00:06:58.380 --> 00:07:00.720]   because you have a chance to sort of right the ship here,
[00:07:00.720 --> 00:07:02.280]   and using that lump sum can help.
[00:07:02.280 --> 00:07:03.920]   But I think the biggest thing really is
[00:07:03.920 --> 00:07:05.560]   you paid off those debts, that's good.
[00:07:05.560 --> 00:07:07.680]   Now take that income that you freed up
[00:07:07.680 --> 00:07:08.840]   and increase your savings rate,
[00:07:08.840 --> 00:07:10.540]   and then you're helping yourself for the future
[00:07:10.540 --> 00:07:12.740]   'cause you're saving more and more each month.
[00:07:12.740 --> 00:07:15.040]   Thoughts? - Yeah, I feel like,
[00:07:15.040 --> 00:07:17.400]   for fun, you could even do that grand tour
[00:07:17.400 --> 00:07:20.000]   of the whole world, Viking cruise thing.
[00:07:20.000 --> 00:07:20.840]   I don't know if you've seen that,
[00:07:20.840 --> 00:07:23.840]   but it's literally, it's like 40 days or something.
[00:07:23.840 --> 00:07:24.680]   I think you could do that for that.
[00:07:24.680 --> 00:07:26.760]   - I thought the pandemic kinda canceled cruises, no?
[00:07:26.760 --> 00:07:27.600]   - Oh, no. - People are still
[00:07:27.600 --> 00:07:28.420]   doing that? (Duncan laughs)
[00:07:28.420 --> 00:07:31.000]   - No, I think they're roaring back, but yeah.
[00:07:31.000 --> 00:07:31.840]   Just kidding, though. - Yeah, try a little bit.
[00:07:31.840 --> 00:07:33.840]   - I think that would use up the full amount of savings.
[00:07:33.840 --> 00:07:34.680]   So just kidding, don't do that.
[00:07:34.680 --> 00:07:36.360]   - Okay, that should've been your honeymoon, Duncan.
[00:07:36.360 --> 00:07:38.260]   All right, let's do the next one.
[00:07:38.260 --> 00:07:41.560]   Okay, up next, we have a question from Don.
[00:07:41.560 --> 00:07:43.360]   I'm in my early 50s with a net worth
[00:07:43.360 --> 00:07:45.520]   of around $2 million and a nice salary.
[00:07:45.520 --> 00:07:46.980]   My expenditures are very low,
[00:07:46.980 --> 00:07:49.240]   no mortgage or other large outlays.
[00:07:49.240 --> 00:07:51.200]   My 24-year-old son has a disability,
[00:07:51.200 --> 00:07:53.220]   but limits his income potential.
[00:07:53.220 --> 00:07:55.880]   I like working and don't plan on retiring early.
[00:07:55.880 --> 00:07:58.020]   Does it make sense to think about my investment horizon
[00:07:58.020 --> 00:08:00.280]   from my son's perspective rather than mine?
[00:08:00.280 --> 00:08:02.040]   In other words, instead of rebalancing
[00:08:02.040 --> 00:08:04.560]   into a more conservative portfolio as I age,
[00:08:04.560 --> 00:08:06.900]   should I stay invested in riskier assets
[00:08:06.900 --> 00:08:08.840]   so that he and his trust may reap the benefits
[00:08:08.840 --> 00:08:09.880]   long after I'm gone?
[00:08:09.880 --> 00:08:12.800]   - He's certainly thinking about this in the right way.
[00:08:12.800 --> 00:08:13.880]   This is the right way to think about it.
[00:08:13.880 --> 00:08:15.760]   Like, does your time horizon change?
[00:08:15.760 --> 00:08:18.180]   I think everyone has different time horizons and goals.
[00:08:18.180 --> 00:08:19.720]   And even if retirement is one of the biggest ones
[00:08:19.720 --> 00:08:21.040]   for most people, you still have to balance out
[00:08:21.040 --> 00:08:22.800]   your short-term needs with your long-term desires
[00:08:22.800 --> 00:08:24.400]   to keep up with your standard of living.
[00:08:24.400 --> 00:08:26.560]   It's one pool of money, so this is essentially
[00:08:26.560 --> 00:08:28.240]   a form of mental accounting, but I think it can help
[00:08:28.240 --> 00:08:29.560]   to break this up into different buckets.
[00:08:29.560 --> 00:08:30.680]   I've talked about this before.
[00:08:30.680 --> 00:08:32.200]   But your glide path might be differently.
[00:08:32.200 --> 00:08:35.240]   So you're 50 years old with $2 million now, right?
[00:08:35.240 --> 00:08:36.600]   Let's say you work until you're 65.
[00:08:36.600 --> 00:08:38.120]   If you save nothing else and just manage
[00:08:38.120 --> 00:08:39.720]   to grow your net worth at 5% a year,
[00:08:39.720 --> 00:08:42.200]   we're talking $4 million by age 65.
[00:08:42.200 --> 00:08:43.920]   So you're in a pretty good spot.
[00:08:43.920 --> 00:08:45.320]   But you have to build your son's needs
[00:08:45.320 --> 00:08:46.640]   into your financial plan, it sounds like.
[00:08:46.640 --> 00:08:49.240]   So are you investing the money for when he retires someday?
[00:08:49.240 --> 00:08:51.960]   Are you investing the money for when you pass away someday?
[00:08:51.960 --> 00:08:53.400]   Is he gonna need some more money to live on?
[00:08:53.400 --> 00:08:55.060]   Are his insurance needs being met now?
[00:08:55.060 --> 00:08:58.120]   And would that change if and when you do pass away?
[00:08:58.120 --> 00:08:59.460]   So I think thinking through this
[00:08:59.460 --> 00:09:01.040]   can help answer this question.
[00:09:01.040 --> 00:09:03.600]   And it depends on kind of when you need that money.
[00:09:03.600 --> 00:09:06.720]   But I think everyone's time horizon risk profile
[00:09:06.720 --> 00:09:07.800]   is different depending on their goal.
[00:09:07.800 --> 00:09:09.600]   So I think you can have different streams
[00:09:09.600 --> 00:09:11.760]   in your portfolio that you're using for different goals.
[00:09:11.760 --> 00:09:12.840]   It's just one big bucket.
[00:09:12.840 --> 00:09:14.560]   But I think if you break it up like that
[00:09:14.560 --> 00:09:16.400]   and you set a pool of capital aside
[00:09:16.400 --> 00:09:17.860]   that's gonna be for your son
[00:09:17.860 --> 00:09:20.560]   and invest it based on his goals and his time horizon,
[00:09:20.560 --> 00:09:21.400]   that makes sense.
[00:09:21.400 --> 00:09:22.700]   Again, it's mental accounting.
[00:09:22.700 --> 00:09:26.900]   It's a way of bucketing within your one big pool of assets.
[00:09:26.900 --> 00:09:28.940]   But I think that, yeah, that makes sense
[00:09:28.940 --> 00:09:31.600]   that part of that capital is gonna be invested way longer.
[00:09:31.600 --> 00:09:34.800]   It's just like people who say I have enough money for myself
[00:09:34.800 --> 00:09:36.200]   and the next few generations
[00:09:36.200 --> 00:09:37.880]   I'm investing for the grandkids.
[00:09:37.880 --> 00:09:38.720]   Yeah, then you leave that money
[00:09:38.720 --> 00:09:39.600]   in the stock market longer probably
[00:09:39.600 --> 00:09:40.880]   'cause you have more decades to invest.
[00:09:40.880 --> 00:09:41.800]   But it depends.
[00:09:41.800 --> 00:09:43.080]   It always depends on when your son
[00:09:43.080 --> 00:09:43.920]   is gonna need that money
[00:09:43.920 --> 00:09:45.320]   and when are you gonna need that money.
[00:09:45.320 --> 00:09:47.480]   - Yeah, it seems like such a kind of freeing idea
[00:09:47.480 --> 00:09:48.320]   in a way, right?
[00:09:48.320 --> 00:09:50.200]   Because it's, yeah, the time horizon
[00:09:50.200 --> 00:09:52.080]   is pretty much limitless
[00:09:52.080 --> 00:09:54.200]   instead of constantly being concerned with, yeah.
[00:09:54.200 --> 00:09:57.040]   - But that can take away some of the worries though
[00:09:57.040 --> 00:09:58.080]   'cause that's one of the worries
[00:09:58.080 --> 00:09:59.500]   for a lot of people in retirement
[00:09:59.500 --> 00:10:01.760]   is I can't have as long a time horizon anymore
[00:10:01.760 --> 00:10:03.220]   because I need to spend a lot of this money.
[00:10:03.220 --> 00:10:05.140]   But yeah, if part of that money,
[00:10:05.140 --> 00:10:06.540]   if you can take a certain percentage of it
[00:10:06.540 --> 00:10:09.500]   and keep it in the stock market longer for your son,
[00:10:09.500 --> 00:10:10.460]   yeah, it can be a little freeing
[00:10:10.460 --> 00:10:11.840]   so you don't worry about it as much.
[00:10:11.840 --> 00:10:13.060]   - Right.
[00:10:13.060 --> 00:10:14.000]   - Let's do another one.
[00:10:14.000 --> 00:10:16.700]   - Okay, so up next we have,
[00:10:16.700 --> 00:10:20.260]   I have a house with the low interest rate of 2.75%
[00:10:20.260 --> 00:10:21.900]   that I refinanced a year ago.
[00:10:21.900 --> 00:10:24.160]   My family has grown, three kids,
[00:10:24.160 --> 00:10:26.100]   and it might be time to get a bigger house.
[00:10:26.100 --> 00:10:28.540]   My problem is that mortgage rates have skyrocketed
[00:10:28.540 --> 00:10:32.460]   and now I could probably get a 5.75% rate.
[00:10:32.460 --> 00:10:34.900]   Is there anything I can do with this low rate asset
[00:10:34.900 --> 00:10:37.540]   or am I stuck selling my house at 2.75%
[00:10:37.540 --> 00:10:39.780]   and financing at the higher rate?
[00:10:39.780 --> 00:10:42.140]   How much would you value that change in rate
[00:10:42.140 --> 00:10:44.600]   assuming both houses are $500,000?
[00:10:44.600 --> 00:10:47.100]   Is there a way to calculate that?
[00:10:47.100 --> 00:10:47.940]   - There is a way to calculate that
[00:10:47.940 --> 00:10:49.660]   and I think this is something millions of people
[00:10:49.660 --> 00:10:50.660]   may be going through in the years ahead.
[00:10:50.660 --> 00:10:52.680]   Now I've talked before, it's quite possible
[00:10:52.680 --> 00:10:54.700]   rates come back down the next time we go into recession
[00:10:54.700 --> 00:10:55.540]   and the Fed lowers rates,
[00:10:55.540 --> 00:10:57.360]   that mortgage rates could come down.
[00:10:57.360 --> 00:11:00.480]   It's also possible that sub-3% mortgages
[00:11:00.480 --> 00:11:01.500]   are a thing of the past
[00:11:01.500 --> 00:11:04.660]   and that was just this one 18 month window that we had
[00:11:04.660 --> 00:11:07.040]   and maybe it's never coming back.
[00:11:07.040 --> 00:11:07.880]   I don't know.
[00:11:07.880 --> 00:11:09.540]   My wife and I actually went through the same exercise
[00:11:09.540 --> 00:11:10.440]   when we had twins.
[00:11:10.440 --> 00:11:11.980]   We realized immediately
[00:11:11.980 --> 00:11:14.620]   that our house was way too small for three kids.
[00:11:14.620 --> 00:11:16.020]   It just wasn't gonna work.
[00:11:16.020 --> 00:11:17.820]   And so we actually, side note,
[00:11:17.820 --> 00:11:20.380]   had our twins in May, I think this was 2017,
[00:11:20.380 --> 00:11:21.860]   and we moved into our new house in June.
[00:11:21.860 --> 00:11:24.500]   So that was a busy month in the household
[00:11:24.500 --> 00:11:27.060]   or hectic time in the Carlson household.
[00:11:27.060 --> 00:11:28.420]   I wish I had better news for this person.
[00:11:28.420 --> 00:11:30.000]   Unfortunately, you're kind of out of luck
[00:11:30.000 --> 00:11:31.500]   when it comes to that mortgage rate.
[00:11:31.500 --> 00:11:32.460]   Now, right now, here's the thing.
[00:11:32.460 --> 00:11:34.140]   You're borrowing at a lower rate
[00:11:34.140 --> 00:11:35.700]   than the federal government, right?
[00:11:35.700 --> 00:11:36.820]   If we look at all the rates,
[00:11:36.820 --> 00:11:39.820]   the 12 month T-bill rate is like 3.2%,
[00:11:39.820 --> 00:11:42.980]   two year, 3.2%, the five years, 3%,
[00:11:42.980 --> 00:11:46.020]   the 10 years, 2.85 and the 30 years, 3.1.
[00:11:46.020 --> 00:11:49.500]   So your 2.75% mortgage you've refinanced into,
[00:11:49.500 --> 00:11:50.460]   you're borrowing at a lower rate
[00:11:50.460 --> 00:11:51.380]   than the federal government,
[00:11:51.380 --> 00:11:54.240]   which is going to be very hard to get rid of.
[00:11:54.240 --> 00:11:55.960]   So let's assume you have a five,
[00:11:55.960 --> 00:11:57.940]   you said $5,000 house, right?
[00:11:57.940 --> 00:12:02.040]   At a 20% down payment, 2.75% mortgage rate,
[00:12:02.040 --> 00:12:04.480]   we're talking about like a little over $1,600 a month
[00:12:04.480 --> 00:12:07.920]   that you're paying, no taxes or anything on there.
[00:12:07.920 --> 00:12:10.800]   If we bump that same level up to 5.75%,
[00:12:10.800 --> 00:12:12.760]   now we're talking about over $2,300.
[00:12:12.760 --> 00:12:16.720]   So we're talking $700 a month in higher payments.
[00:12:16.720 --> 00:12:18.300]   What's that, $8,400 a year?
[00:12:18.300 --> 00:12:20.380]   It's tough.
[00:12:20.380 --> 00:12:22.160]   So here's the options as I see them.
[00:12:22.160 --> 00:12:24.440]   You just suck it up and buy a bigger house.
[00:12:24.440 --> 00:12:26.240]   It's probably gonna make you happier.
[00:12:26.240 --> 00:12:28.640]   It stinks, but what are you gonna do?
[00:12:28.640 --> 00:12:30.960]   Would you rather stay in the old house and save some money?
[00:12:30.960 --> 00:12:32.640]   You can't live in a spreadsheet, right?
[00:12:32.640 --> 00:12:35.200]   So, and again, it's possibly gonna be able to refinance
[00:12:35.200 --> 00:12:36.380]   in the years ahead as rates come down.
[00:12:36.380 --> 00:12:38.400]   You could always take some money out of your current home.
[00:12:38.400 --> 00:12:40.200]   You probably have some good equity in it.
[00:12:40.200 --> 00:12:41.560]   Renovate your current home.
[00:12:41.560 --> 00:12:43.960]   I don't know, add another bedroom somewhere.
[00:12:43.960 --> 00:12:46.440]   Maybe do a Mike Seaver above the garage.
[00:12:46.440 --> 00:12:47.280]   Is that one too old?
[00:12:47.280 --> 00:12:48.300]   Growing pains?
[00:12:48.300 --> 00:12:49.140]   Duncan, is that over your head?
[00:12:49.140 --> 00:12:50.640]   - Yeah, that was over my head.
