
[00:00:00.000 --> 00:00:02.160]   (beeping)
[00:07:31.200 --> 00:07:36.200]   1928 to 2022, S&P 500 did 9.6% per year.
[00:07:37.320 --> 00:07:40.560]   10-year treasuries did 4.6%, right?
[00:07:40.560 --> 00:07:43.400]   So if we simply took 60% of the stock market return
[00:07:43.400 --> 00:07:45.000]   and 40% of the bond market return,
[00:07:45.000 --> 00:07:48.800]   we get 7.5% per year roughly, right?
[00:07:48.800 --> 00:07:50.120]   Not bad.
[00:07:50.120 --> 00:07:52.920]   But what if we take the actual returns on an annual basis,
[00:07:52.920 --> 00:07:53.760]   not just the average,
[00:07:53.760 --> 00:07:56.640]   and we rebalance back to 60/40 once a year?
[00:07:56.640 --> 00:07:59.960]   Now our annualized return is more like 8.2%.
[00:07:59.960 --> 00:08:04.600]   So how did we get 70 basis points more of return
[00:08:04.600 --> 00:08:06.400]   than what you would expect just based on the averages?
[00:08:06.400 --> 00:08:07.720]   Well, it's the rebalancing bonus, right?
[00:08:07.720 --> 00:08:09.480]   So over the past 95 years,
[00:08:09.480 --> 00:08:13.400]   the stock markets outperformed the bond market 60 times
[00:08:13.400 --> 00:08:14.240]   on calendar year basis,
[00:08:14.240 --> 00:08:15.840]   meaning the bond market is outperforming
[00:08:15.840 --> 00:08:17.200]   the stock market 35 times.
[00:08:17.200 --> 00:08:18.720]   So those years when stocks are doing better than bonds,
[00:08:18.720 --> 00:08:19.560]   you're trimming your gains,
[00:08:19.560 --> 00:08:20.440]   which doesn't feel that good
[00:08:20.440 --> 00:08:21.920]   if the stock market keeps going up,
[00:08:21.920 --> 00:08:23.240]   but if it goes down, you're doing great, right?
[00:08:23.240 --> 00:08:25.920]   And those years when bonds do better than stocks,
[00:08:25.920 --> 00:08:27.400]   you're redeploying some of that dry powder
[00:08:27.400 --> 00:08:28.600]   from bonds into stocks.
[00:08:28.600 --> 00:08:30.120]   So it's not a perfect strategy by any means,
[00:08:30.120 --> 00:08:31.960]   but I think it's a way to keep yourself honest
[00:08:31.960 --> 00:08:35.280]   and stick with that asset allocation as I talked about.
[00:08:35.280 --> 00:08:38.240]   Is daily rebalancing an overkill or every other day?
[00:08:38.240 --> 00:08:40.880]   That does seem a lot to me.
[00:08:40.880 --> 00:08:43.480]   And it might not be bad for your portfolio,
[00:08:43.480 --> 00:08:44.320]   but it might not be good.
[00:08:44.320 --> 00:08:45.720]   So Vanguard actually looked at the data
[00:08:45.720 --> 00:08:46.800]   in a research piece last year.
[00:08:46.800 --> 00:08:48.640]   John, do a chart on for me.
[00:08:48.640 --> 00:08:51.040]   Also, I just have to say, keep the chart on.
[00:08:51.040 --> 00:08:53.800]   I was giving my talk today and I have a chart on sticker
[00:08:53.800 --> 00:08:54.640]   that we have.
[00:08:54.640 --> 00:08:55.920]   I don't know if we sell that one anymore, Duncan,
[00:08:55.920 --> 00:08:56.760]   but we have a chart on sticker.
[00:08:56.760 --> 00:08:58.600]   We never did, it's a one of a kind.
[00:08:58.600 --> 00:09:00.440]   And someone, I can't believe it,
[00:09:00.440 --> 00:09:02.080]   they were unfamiliar with my work,
[00:09:02.080 --> 00:09:04.400]   and they said, "Are you a technical analyst?"
[00:09:04.400 --> 00:09:05.680]   Because I said, "What do you mean?"
[00:09:05.680 --> 00:09:08.120]   They said, "We have a chart on sticker on your..."
[00:09:08.120 --> 00:09:09.360]   - And you just said, "Yes, yes I am."
[00:09:09.360 --> 00:09:11.160]   - Yeah, good enough.
[00:09:11.160 --> 00:09:12.600]   So anyway, Vanguard actually looked
[00:09:12.600 --> 00:09:16.100]   at a global 60/40 portfolio and found too frequent
[00:09:16.100 --> 00:09:17.680]   or too infrequent is not a good idea.
[00:09:17.680 --> 00:09:18.880]   So you can see from this chart,
[00:09:18.880 --> 00:09:21.400]   it says daily is actually the worst.
[00:09:21.400 --> 00:09:23.880]   Annual is optimal, but then if you never rebalance
[00:09:23.880 --> 00:09:26.080]   or wait two and a half years to rebalance,
[00:09:26.080 --> 00:09:29.320]   then you start losing some positive benefits
[00:09:29.320 --> 00:09:30.660]   from rebalancing.
[00:09:30.660 --> 00:09:33.920]   So daily probably is a little too much
[00:09:33.920 --> 00:09:36.400]   because you want to have some drift in your portfolio
[00:09:36.400 --> 00:09:37.840]   to allow the assets that are doing well
[00:09:37.840 --> 00:09:39.580]   to continue working at least for a time.
[00:09:39.580 --> 00:09:43.640]   So I think once every six, 12, maybe 18 months at the most,
[00:09:43.640 --> 00:09:45.500]   it seems reasonable to me.
[00:09:45.500 --> 00:09:47.200]   I guess you could also do some sort of threshold
[00:09:47.200 --> 00:09:50.040]   where I have a 10% allocation to this asset class,
[00:09:50.040 --> 00:09:53.600]   but if it goes 20% above or below that, I could rebalance.
[00:09:53.600 --> 00:09:56.040]   Or you could have periodic, I'm gonna rebalance annually,
[00:09:56.040 --> 00:09:59.200]   but if I breach those thresholds in the meantime,
[00:09:59.200 --> 00:10:00.480]   then I'm gonna rebalance.
[00:10:00.480 --> 00:10:01.400]   That all makes sense to me.
[00:10:01.400 --> 00:10:03.840]   My view on this is it's horseshoes or hand grenades, right?
[00:10:03.840 --> 00:10:06.000]   Close enough does the trick.
[00:10:06.000 --> 00:10:07.600]   Now onto the question about locking in the losses.
[00:10:07.600 --> 00:10:10.040]   I like the idea behind rebalancing
[00:10:10.040 --> 00:10:11.640]   to sell some of your winners, buy some of your losers,
[00:10:11.640 --> 00:10:13.440]   especially when stocks are down, right?
[00:10:13.440 --> 00:10:16.000]   And so if you're still making contributions
[00:10:16.000 --> 00:10:19.140]   and your portfolio is not fully funded,
[00:10:19.140 --> 00:10:20.640]   you want to keep buying stocks on sale.
[00:10:20.640 --> 00:10:21.680]   That's a good thing.
[00:10:21.680 --> 00:10:23.020]   So I think as long as you're doing that,
[00:10:23.020 --> 00:10:24.080]   you don't want stocks recovering.
[00:10:24.080 --> 00:10:25.600]   The stock market has recovered quite a bit.
[00:10:25.600 --> 00:10:26.440]   It's still down.
[00:10:26.440 --> 00:10:27.900]   I think the S&P is down 10% from all-time highs
[00:10:27.900 --> 00:10:30.440]   after being down 20% at one point.
[00:10:30.440 --> 00:10:32.520]   But if you're still making contributions,
[00:10:32.520 --> 00:10:33.960]   yeah, you're not locking in losses.
[00:10:33.960 --> 00:10:36.120]   You're just, you're continuing to buy stocks.
[00:10:36.120 --> 00:10:39.080]   That, you know, I mean, if you're an individual stock, sure.
[00:10:39.080 --> 00:10:40.160]   Are some of them never gonna go back?
[00:10:40.160 --> 00:10:41.040]   Probably.
[00:10:41.040 --> 00:10:42.400]   But if you're in an index,
[00:10:42.400 --> 00:10:43.560]   can I guarantee they'll come back?
[00:10:43.560 --> 00:10:45.600]   No, but I can be pretty certain
[00:10:45.600 --> 00:10:47.680]   that losses are probably gonna be temporary
[00:10:47.680 --> 00:10:49.560]   and that buying into losses,
[00:10:49.560 --> 00:10:50.560]   especially if you're a younger person,
[00:10:50.560 --> 00:10:52.920]   you're still making contributions, is a good thing.
[00:10:52.920 --> 00:10:53.760]   Be thrilled to be buying stocks on sale.
[00:10:53.760 --> 00:10:54.780]   - Wait, so you're saying my individual stocks
[00:10:54.780 --> 00:10:58.640]   aren't all gonna reach their previous highs necessarily?
[00:10:58.640 --> 00:11:00.080]   - I mean, I,
[00:11:00.080 --> 00:11:00.920]   yes. - Holding out.
[00:11:00.920 --> 00:11:02.320]   - Probably not. - Holding out hope.
[00:11:02.320 --> 00:11:07.000]   - I, yes, the probabilities are not with you, unfortunately.
[00:11:07.000 --> 00:11:08.740]   - Okay, well, that's depressing.
[00:11:08.740 --> 00:11:12.760]   - You know, they say hope is not a strategy in investing,
[00:11:12.760 --> 00:11:16.320]   but I think we're all have a little bit of element of hope,
[00:11:16.320 --> 00:11:18.880]   but you keep buying and hoping, Duncan.
[00:11:18.880 --> 00:11:20.780]   - Yeah, yeah, I will.
[00:11:20.780 --> 00:11:21.840]   - Okay. - Okay.
[00:11:21.840 --> 00:11:26.240]   Up next, we have a question from Bill,
[00:11:26.240 --> 00:11:29.600]   a question from Bill for another Bill,
[00:11:29.600 --> 00:11:30.440]   which is kind of cool.
[00:11:30.440 --> 00:11:32.480]   So, "If Bill's suite is going to be on,
[00:11:32.480 --> 00:11:34.840]   "please ask if he knows of a way
[00:11:34.840 --> 00:11:37.260]   "to move some of my assets into my son's names
[00:11:37.260 --> 00:11:39.060]   "without tax consequences.
[00:11:39.060 --> 00:11:40.760]   "I already fully fund Roth accounts
[00:11:40.760 --> 00:11:42.820]   "for each of them and their wives."
[00:11:42.820 --> 00:11:44.920]   Wow, this is a really nice dad.
[00:11:44.920 --> 00:11:47.020]   - Yeah, it is, nice parent here.
[00:11:47.020 --> 00:11:49.880]   We get questions addressed directly to Bill now,
[00:11:49.880 --> 00:11:51.440]   probably as many as are coming directed to me.
[00:11:51.440 --> 00:11:54.240]   So let's bring the Roth man on the show.
[00:11:54.240 --> 00:11:57.200]   Bill, we have a question for you coming in hot
[00:11:57.200 --> 00:11:59.160]   because you're now getting questions asked to you.
[00:11:59.160 --> 00:12:01.000]   Someone asked on our team this morning,
[00:12:01.000 --> 00:12:04.320]   "How many Ask the Compound shows has Bill appeared on?"
[00:12:04.320 --> 00:12:05.160]   What do you think?
[00:12:05.160 --> 00:12:06.600]   The numbers surprise me.
[00:12:06.600 --> 00:12:08.320]   - Wow, that's a-- - Drop numbers in the chat.
[00:12:08.320 --> 00:12:09.320]   I'm curious to see guesses.
[00:12:09.320 --> 00:12:10.480]   - Yeah, that's a great question.
[00:12:10.480 --> 00:12:11.560]   So do you want me to answer,
[00:12:11.560 --> 00:12:12.880]   or are we pulling the audience here?
[00:12:12.880 --> 00:12:13.880]   What are we doing?
[00:12:13.880 --> 00:12:14.840]   - Yeah, let's pull the audience
[00:12:14.840 --> 00:12:16.040]   and we'll answer after this question.
[00:12:16.040 --> 00:12:16.880]   - Okay, I have a guess.
[00:12:16.880 --> 00:12:17.840]   I'll write it down.
[00:12:17.840 --> 00:12:19.360]   What's crazy, too, not to interrupt,
[00:12:19.360 --> 00:12:20.520]   but there's two Bills, too.
[00:12:20.520 --> 00:12:22.120]   You've had multiple Bills on the show.
[00:12:22.120 --> 00:12:25.440]   So this Bill specified Bill's suite out of all the Bills.
[00:12:25.440 --> 00:12:26.280]   - It's true. - So I'll take it.
[00:12:26.280 --> 00:12:27.480]   Thank you.
[00:12:27.480 --> 00:12:28.800]   So this person wants to,
[00:12:28.800 --> 00:12:31.160]   they don't wanna go around the U.S. government,
[00:12:31.160 --> 00:12:32.000]   the IRS, obviously,
[00:12:32.000 --> 00:12:33.760]   but they wanna figure out how do I leave more money
[00:12:33.760 --> 00:12:37.200]   to my heirs before I pass, I guess.
[00:12:37.200 --> 00:12:39.440]   What are the gifting consequences here
[00:12:39.440 --> 00:12:40.520]   from a tax perspective?
[00:12:40.520 --> 00:12:41.520]   - Right, so this is, Ben,
[00:12:41.520 --> 00:12:43.280]   this is a great not to brag question
[00:12:43.280 --> 00:12:45.140]   'cause it's kind of subtle and embedded.
[00:12:45.140 --> 00:12:46.360]   I'm gonna assume that Bill
[00:12:46.360 --> 00:12:48.140]   isn't talking about income tax here
[00:12:48.140 --> 00:12:49.400]   because, Ben, as you know,
[00:12:49.400 --> 00:12:50.800]   and Duncan, I'm sure you know, too,
[00:12:50.800 --> 00:12:54.160]   there's no income tax consequence for transferring assets.
[00:12:54.160 --> 00:12:56.680]   As a matter of fact, the cost basis tends to transfer
[00:12:56.680 --> 00:12:58.840]   and therefore the tax consequences are the heirs.
[00:12:58.840 --> 00:13:00.120]   Ben, if you're gonna give away
[00:13:00.120 --> 00:13:02.320]   your $179 Apple stock to your kids
[00:13:02.320 --> 00:13:03.440]   that you bought for a dollar,
[00:13:03.440 --> 00:13:05.680]   the income tax is the kid's problem, not yours, right?
[00:13:05.680 --> 00:13:08.260]   So I'm assuming they're talking about gift tax,
[00:13:08.260 --> 00:13:10.500]   which is a totally separate tax regime
[00:13:10.500 --> 00:13:11.680]   than income tax entirely.
[00:13:11.680 --> 00:13:12.920]   We've all kind of heard of it, right?
[00:13:12.920 --> 00:13:15.100]   If you're conservative, death tax.
[00:13:15.100 --> 00:13:18.240]   If not, it's this sort of tax on millionaires.
[00:13:18.240 --> 00:13:20.640]   And ultimately, the gift tax would only kick in
[00:13:20.640 --> 00:13:23.880]   if you're gifting more than $17,000 of assets
[00:13:23.880 --> 00:13:25.960]   to any single person in any single year.
[00:13:25.960 --> 00:13:27.160]   Bill sounds like a great dad,
