
[00:00:00.000 --> 00:00:02.560]   [Silence]
[00:07:42.700 --> 00:07:45.620]   dizziness, and fatigue due to TBI,
[00:07:45.620 --> 00:07:47.460]   and perhaps, and I want to underline perhaps
[00:07:47.460 --> 00:07:48.940]   because it hasn't really been explored yet,
[00:07:48.940 --> 00:07:52.020]   but perhaps headache, dizziness, and fatigue
[00:07:52.020 --> 00:07:57.020]   due to other conditions, symptoms, or causes of headache,
[00:07:57.020 --> 00:08:00.300]   creatine monohydrate supplementation might be,
[00:08:00.300 --> 00:08:03.140]   again, might be an excellent candidate for people to try.
[00:08:03.140 --> 00:08:03.960]   Why do we say that?
[00:08:03.960 --> 00:08:05.340]   Well, first of all,
[00:08:05.340 --> 00:08:07.860]   creatine monohydrate is relatively inexpensive.
[00:08:07.860 --> 00:08:11.200]   It's considered safe at the dosages used in this study
[00:08:11.200 --> 00:08:15.120]   and certainly for sports performance as well.
[00:08:15.120 --> 00:08:18.960]   And there are very few other compounds
[00:08:18.960 --> 00:08:21.560]   that have been shown to have as significant an impact
[00:08:21.560 --> 00:08:24.500]   on headache over the long-term
[00:08:24.500 --> 00:08:26.140]   as has creatine monohydrate
[00:08:26.140 --> 00:08:28.360]   in these studies of people with TBI.
[00:08:28.360 --> 00:08:29.860]   It's also important to highlight the fact
[00:08:29.860 --> 00:08:32.700]   that many, many people suffer from TBI,
[00:08:32.700 --> 00:08:33.700]   as I mentioned earlier,
[00:08:33.700 --> 00:08:38.260]   and as now, there are very few treatments for TBI.
[00:08:38.260 --> 00:08:40.420]   You tend to get the basic advice coming back,
[00:08:40.420 --> 00:08:42.180]   and again, I think it's excellent advice.
[00:08:42.180 --> 00:08:44.580]   You know, get proper amounts of sleep, get exercise,
[00:08:44.580 --> 00:08:46.260]   but don't get another traumatic brain injury.
[00:08:46.260 --> 00:08:48.900]   That's obvious, but you'd be surprised
[00:08:48.900 --> 00:08:51.260]   how many people go right back to work because they have to.
[00:08:51.260 --> 00:08:54.100]   And, you know, we have to be sympathetic to the fact
[00:08:54.100 --> 00:08:55.900]   that many people just can't stop working
[00:08:55.900 --> 00:08:57.660]   or go on disability.
[00:08:57.660 --> 00:08:59.340]   So many people have to go back to work.
[00:08:59.340 --> 00:09:00.980]   That could be sport or it could be other kinds of work
[00:09:00.980 --> 00:09:04.700]   where they are then subject to perhaps getting more TBI.
[00:09:04.700 --> 00:09:07.100]   Maybe they're getting less rest as a consequence and stress.
[00:09:07.100 --> 00:09:10.620]   Obviously, stress is a confounding issue for TBI,
[00:09:10.620 --> 00:09:14.680]   but sleep, exercise, sun, nutrition, all of those things,
[00:09:14.680 --> 00:09:16.140]   proper social connection,
[00:09:16.140 --> 00:09:18.860]   are what people are encouraged to do when they have TBI,
[00:09:18.860 --> 00:09:20.180]   but there have been very few compounds,
[00:09:20.180 --> 00:09:22.780]   in particular, very few over-the-counter compounds
[00:09:22.780 --> 00:09:24.220]   that are known to be safe
[00:09:24.220 --> 00:09:26.540]   that have shown efficacy in dealing with TBI.
[00:09:26.540 --> 00:09:29.540]   So I think that while this is a pilot study
[00:09:29.540 --> 00:09:31.500]   and we can consider it preliminary,
[00:09:31.500 --> 00:09:33.260]   I think it's important enough
[00:09:33.260 --> 00:09:34.960]   and the effects were dramatic enough
[00:09:34.960 --> 00:09:36.380]   that people with headache,
[00:09:36.380 --> 00:09:38.100]   and in particular people with TBI,
[00:09:38.100 --> 00:09:40.820]   ought to consider supplementing with creatine
[00:09:40.820 --> 00:09:42.380]   in order to deal with their headaches.
[00:09:42.380 --> 00:09:45.140]   And of course, I eagerly await other studies
[00:09:45.140 --> 00:09:48.300]   exploring the role of this high dosage of creatine,
[00:09:48.300 --> 00:09:49.700]   or I should say relatively high dosage
[00:09:49.700 --> 00:09:52.140]   of creatine monohydrate for offsetting headache.
[00:09:52.140 --> 00:09:54.580]   Meanwhile, I think there are a number of people out there
[00:09:54.580 --> 00:09:56.160]   suffering from headache
[00:09:56.160 --> 00:09:59.180]   who might consider using creatine monohydrate
[00:09:59.180 --> 00:10:00.860]   in an exploratory fashion
[00:10:00.860 --> 00:10:03.020]   and seeing whether or not it helps offset their headaches.
[00:10:03.020 --> 00:10:04.060]   Keep in mind, of course,
[00:10:04.060 --> 00:10:06.460]   anytime you're going to add or remove anything,
[00:10:06.460 --> 00:10:08.900]   supplement or otherwise from your treatment,
[00:10:08.900 --> 00:10:09.820]   your nutrition, et cetera,
[00:10:09.820 --> 00:10:12.020]   I do suggest that you consult with your physician,
[00:10:12.020 --> 00:10:13.860]   in particular, if you have chronic headaches.
[00:10:13.860 --> 00:10:15.020]   I don't say that to protect me,
[00:10:15.020 --> 00:10:16.860]   I say that, of course, to protect you.
[00:10:17.380 --> 00:10:19.960]   (upbeat music)
[00:10:19.960 --> 00:10:22.540]   (upbeat music)
[00:10:22.540 --> 00:10:25.900]   [MUSIC PLAYING]

