
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:04:44.680 --> 00:04:47.400]   I think there's value for specialists and for generalists.
[00:04:47.400 --> 00:04:49.640]   And I think that the market tends to swing.
[00:04:49.640 --> 00:04:50.920]   It's a pendulum.
[00:04:50.920 --> 00:04:53.800]   For a while, particularly when I first graduated,
[00:04:53.800 --> 00:04:55.240]   you know, years ago,
[00:04:55.240 --> 00:04:57.080]   we were in a very specialist market.
[00:04:57.080 --> 00:05:01.200]   And it was like, we need you to have 15 years in email.
[00:05:01.200 --> 00:05:03.400]   And I'm like, that is a lot of years
[00:05:03.400 --> 00:05:04.720]   in just like a single channel.
[00:05:04.720 --> 00:05:06.560]   Like, you don't need me to be good at writing
[00:05:06.560 --> 00:05:09.060]   or good at like analytics or any of that.
[00:05:09.060 --> 00:05:11.200]   You just like only email.
[00:05:11.200 --> 00:05:12.200]   And then it swung back.
[00:05:12.200 --> 00:05:14.300]   We saw this over the last couple of years,
[00:05:14.300 --> 00:05:17.280]   the meme that everybody wants to hire one person
[00:05:17.280 --> 00:05:18.560]   to do 10 jobs.
[00:05:18.560 --> 00:05:21.520]   And it's like, you have to be a marketer and a writer
[00:05:21.520 --> 00:05:24.640]   and a graphic artist and a web dev and in it, right?
[00:05:24.640 --> 00:05:26.880]   This concept that it's like,
[00:05:26.880 --> 00:05:28.280]   don't realize these job descriptions
[00:05:28.280 --> 00:05:29.360]   are 10 job descriptions.
[00:05:29.360 --> 00:05:31.440]   These are 10 jobs, not one job.
[00:05:31.440 --> 00:05:33.800]   So I think the pendulum swings.
[00:05:33.800 --> 00:05:35.240]   I think there are plenty of times
[00:05:35.240 --> 00:05:37.720]   where everybody wants a generalist,
[00:05:37.720 --> 00:05:40.200]   then it swings back and everyone wants a specialist.
[00:05:40.200 --> 00:05:43.320]   So I think both are valid paths.
[00:05:43.320 --> 00:05:44.620]   For me personally,
[00:05:44.620 --> 00:05:48.000]   that ability to look across the different areas
[00:05:48.000 --> 00:05:49.820]   within marketing, the different channels,
[00:05:49.820 --> 00:05:52.420]   the different audience types, the different deliverables,
[00:05:52.420 --> 00:05:53.580]   that's what's fun for me,
[00:05:53.580 --> 00:05:55.660]   that ability to connect the dots.
[00:05:55.660 --> 00:05:58.700]   So that's what I need when I talk about being a journalist
[00:05:58.700 --> 00:06:00.980]   and why I get excited about it.
[00:06:00.980 --> 00:06:03.140]   - Yeah, that's a really, really good point.
[00:06:03.140 --> 00:06:05.500]   Right now, and I personally experienced it as well, right?
[00:06:05.500 --> 00:06:07.300]   You have organizations
[00:06:07.300 --> 00:06:09.860]   that may be flattening the organization or whatnot.
[00:06:09.860 --> 00:06:12.020]   And naturally, as you point out,
[00:06:12.020 --> 00:06:13.720]   when headcount gets removed, for example,
[00:06:13.720 --> 00:06:15.800]   it's gotta get absorbed somewhere.
[00:06:15.800 --> 00:06:17.920]   And right now, given the economy,
[00:06:17.920 --> 00:06:19.360]   companies don't have necessarily the budget
[00:06:19.360 --> 00:06:20.740]   to replace headcount with headcount.
[00:06:20.740 --> 00:06:23.240]   So it does get absorbed by the team, right?
[00:06:23.240 --> 00:06:25.120]   And you're right, one headcount
[00:06:25.120 --> 00:06:26.920]   does a job of two, three, or four these days.
[00:06:26.920 --> 00:06:28.560]   And it's very, very true.
[00:06:28.560 --> 00:06:30.120]   I want to kind of maybe touch back
[00:06:30.120 --> 00:06:31.920]   on something you introduced us with,
[00:06:31.920 --> 00:06:33.720]   which is just kind of like how your career got started,
[00:06:33.720 --> 00:06:34.560]   right?
[00:06:34.560 --> 00:06:36.680]   'Cause you mentioned that whether it's a T or it's the I,
[00:06:36.680 --> 00:06:39.040]   what they share in common is this horizontal bar
[00:06:39.040 --> 00:06:42.780]   of just like a broad spectrum of experience.
[00:06:42.780 --> 00:06:44.740]   So can you take us through like your own experience
[00:06:44.740 --> 00:06:45.980]   and what that looks like?
[00:06:45.980 --> 00:06:48.220]   And I'm kind of curious to understand like,
[00:06:48.220 --> 00:06:51.940]   how did that start becoming maybe a launching point
[00:06:51.940 --> 00:06:54.780]   for exploration to different parts of marketing?
[00:06:54.780 --> 00:06:58.300]   - So I graduated in 2008,
[00:06:58.300 --> 00:07:00.340]   which was one of the worst recessions we've had
[00:07:00.340 --> 00:07:01.940]   in a very long time.
[00:07:01.940 --> 00:07:04.420]   It was not a good time to be a marketer
[00:07:04.420 --> 00:07:05.780]   coming out of school.
[00:07:05.780 --> 00:07:07.300]   So that was one factor against me.
[00:07:07.300 --> 00:07:11.680]   The other factor against me is that I graduated and moved.
[00:07:11.680 --> 00:07:15.000]   And so marketing, especially early in your career,
[00:07:15.000 --> 00:07:18.340]   because there's a lot of art and science to it,
[00:07:18.340 --> 00:07:21.560]   there's not an objective right answer in most cases,
[00:07:21.560 --> 00:07:23.400]   the way there is for some of the hard,
[00:07:23.400 --> 00:07:25.980]   you know, the STEM areas where there's, you know,
[00:07:25.980 --> 00:07:26.820]   can you do the math?
[00:07:26.820 --> 00:07:28.300]   Can you do the code?
[00:07:28.300 --> 00:07:31.200]   So it's a lot harder in an early career to get in somewhere
[00:07:31.200 --> 00:07:32.120]   if people don't know you,
[00:07:32.120 --> 00:07:34.240]   and you don't really have a portfolio to speak to,
[00:07:34.240 --> 00:07:37.160]   to say, this is how I know that I've got this experience
[00:07:37.160 --> 00:07:39.360]   or this is how I can prove it, or I've worked with you.
[00:07:39.360 --> 00:07:41.280]   So that was the second strike against me.
[00:07:41.280 --> 00:07:42.680]   And then the third strike against me
[00:07:42.680 --> 00:07:45.480]   is I moved from Texas to California.
[00:07:45.480 --> 00:07:47.840]   And at the time when everybody was co-located
[00:07:47.840 --> 00:07:50.800]   and everybody had to go into an office,
[00:07:50.800 --> 00:07:54.040]   most of the companies that could afford it
[00:07:54.040 --> 00:07:55.680]   would actually outsource,
[00:07:55.680 --> 00:07:58.300]   like basically put their sales and marketing
[00:07:58.300 --> 00:08:00.120]   in a cheaper state.
[00:08:00.120 --> 00:08:03.040]   Like they basically only had developers
[00:08:03.040 --> 00:08:05.880]   in their California offices because it's so expensive here.
[00:08:05.880 --> 00:08:07.260]   Real estate is very expensive.
[00:08:07.260 --> 00:08:10.200]   And so I had like three strikes against me coming out of it.
[00:08:10.200 --> 00:08:11.680]   It was like, you're new,
[00:08:11.680 --> 00:08:13.680]   you move to a new place where nobody knows you,
[00:08:13.680 --> 00:08:16.520]   and you move to a place that's like kind of not a hub
[00:08:16.520 --> 00:08:19.720]   for marketing and sales and communications.
[00:08:19.720 --> 00:08:22.080]   And at the time I had my marketing degree,
[00:08:22.080 --> 00:08:24.360]   but I didn't really know where I wanted to go in marketing.
[00:08:24.360 --> 00:08:26.640]   And so I basically just took the first job I could get.
[00:08:26.640 --> 00:08:28.680]   I was interviewing a ton.
[00:08:28.680 --> 00:08:30.800]   A lot of people said, oh, you seem very smart.
[00:08:30.800 --> 00:08:31.880]   You seem very eager.
[00:08:31.880 --> 00:08:33.600]   You seem like a hard worker,
[00:08:33.600 --> 00:08:35.920]   but we need somebody with 10 years of experience.
[00:08:35.920 --> 00:08:38.120]   And again, similar to the market right now
[00:08:38.120 --> 00:08:40.480]   where there's this glut of talent,
[00:08:40.480 --> 00:08:42.320]   they could hire somebody more senior.
[00:08:42.320 --> 00:08:44.400]   They didn't have to kind of settle
[00:08:44.400 --> 00:08:48.400]   for this random Texas girl who barely has,
[00:08:48.400 --> 00:08:49.960]   you know, barely has a marketing degree.
[00:08:49.960 --> 00:08:52.640]   It's like, you just got out of school.
[00:08:52.640 --> 00:08:54.880]   So I took a startup role
[00:08:54.880 --> 00:08:56.180]   and I was doing a variety of things.
[00:08:56.180 --> 00:08:57.480]   I was doing writing.
[00:08:57.480 --> 00:08:59.600]   I was doing sales enablement.
[00:08:59.600 --> 00:09:00.440]   I mean, it was a startup.
[00:09:00.440 --> 00:09:01.840]   We had like five people.
[00:09:01.840 --> 00:09:03.240]   I was doing some math things.
[00:09:03.240 --> 00:09:04.720]   I worked in solar.
[00:09:04.720 --> 00:09:07.920]   And so it really just taught me, you know,
[00:09:07.920 --> 00:09:10.960]   I had these grand visions of being in this big company
[00:09:10.960 --> 00:09:13.600]   and I'm going to become the CMO of Coca-Cola.
[00:09:13.600 --> 00:09:17.000]   And I'm, you know, that is not at all what happened.
[00:09:17.000 --> 00:09:19.320]   So what I would say a common thread,
[00:09:19.320 --> 00:09:21.240]   I've worked in solar, I've worked in aviation,
[00:09:21.240 --> 00:09:23.940]   I've worked in presentation and design and training firm.
[00:09:23.940 --> 00:09:27.280]   I worked in two security companies prior to Atlassian.
[00:09:27.280 --> 00:09:29.480]   And then I've been in several teams at Atlassian
[00:09:29.480 --> 00:09:32.160]   across different audiences and markets.
[00:09:32.160 --> 00:09:35.280]   And the common thread is that I can fall in love
[00:09:35.280 --> 00:09:36.520]   with the audience.
[00:09:36.520 --> 00:09:38.520]   I can fall in love with their problems.
[00:09:38.520 --> 00:09:43.700]   I am, the thing that I am passionate about is marketing.
[00:09:43.700 --> 00:09:46.880]   And that translates to being passionate
[00:09:46.880 --> 00:09:48.240]   about the audience and their problems.
[00:09:48.240 --> 00:09:50.160]   So it's not about the specific industry
[00:09:50.160 --> 00:09:52.000]   or the specific tasks.
[00:09:52.000 --> 00:09:54.240]   It's really about how do I fall in love with
[00:09:54.240 --> 00:09:56.380]   and serve that audience?
[00:09:56.380 --> 00:09:58.840]   And then how does that connect back to the business
[00:09:58.840 --> 00:10:00.520]   to serve the business goals?
[00:10:00.520 --> 00:10:02.440]   I'm acting as that bridge.
[00:10:02.440 --> 00:10:06.040]   And so I think that that overarching mindset
[00:10:06.040 --> 00:10:08.080]   is the thing that has allowed me to lean
[00:10:08.080 --> 00:10:11.100]   into different types of audiences, types of companies,
[00:10:11.100 --> 00:10:13.960]   types of channels, types of metrics.
[00:10:13.960 --> 00:10:18.080]   I'm not super precious about which marketing thing I do.
[00:10:18.080 --> 00:10:21.080]   I'm super precious about the audience.
[00:10:21.080 --> 00:10:21.920]   - I love that.
[00:10:21.920 --> 00:10:24.040]   And as a matter of fact, I chuckle to myself
[00:10:24.040 --> 00:10:25.360]   to date myself as well,
[00:10:25.360 --> 00:10:28.280]   'cause I graduated from undergrad in 2001,
[00:10:28.280 --> 00:10:30.520]   which was the great dot-com bubble burst, right?
[00:10:30.520 --> 00:10:34.560]   So like no one was hiring for marketing.
[00:10:34.560 --> 00:10:36.240]   And I think you caught out two things
[00:10:36.240 --> 00:10:37.320]   that are really, really important
[00:10:37.320 --> 00:10:39.000]   because someone might wonder,
[00:10:39.000 --> 00:10:42.360]   it's like, well, why should I consider a generalist role?
[00:10:42.360 --> 00:10:45.280]   Like almost journalists almost seems like watered down,
[00:10:45.280 --> 00:10:46.400]   seems like a specialist,
[00:10:46.400 --> 00:10:47.920]   like are they smarter and more experienced?
[00:10:47.920 --> 00:10:51.600]   Like, no, like the reason why I believe a generalist
[00:10:51.600 --> 00:10:55.120]   is so important is for a few things you mentioned.
[00:10:55.120 --> 00:10:57.080]   If you have the curiosity to understand
[00:10:57.080 --> 00:10:59.600]   what engages an audience,
[00:10:59.600 --> 00:11:02.600]   and you have the innate curiosity to figure out like,
[00:11:02.600 --> 00:11:06.000]   what levers do I pull to get them to engage?
[00:11:06.000 --> 00:11:08.360]   What you're naturally doing in that role
[00:11:08.360 --> 00:11:10.880]   is testing the audience, testing mediums,
[00:11:10.880 --> 00:11:14.800]   testing messages or vehicles or technology or whatever.
[00:11:14.800 --> 00:11:18.280]   And whether you're intentional about it or not,
[00:11:18.280 --> 00:11:20.640]   you're grabbing all of this experience
[00:11:20.640 --> 00:11:23.240]   that can in itself put you into a channel,
[00:11:23.240 --> 00:11:25.560]   whether it's email marketing or whatever it is, right?
[00:11:25.560 --> 00:11:29.320]   But you walk away so well-rounded
[00:11:29.320 --> 00:11:32.120]   that typically like as a hiring manager,
[00:11:32.120 --> 00:11:33.800]   we're trying to hire someone from these days,
[00:11:33.800 --> 00:11:36.040]   like a lot of it goes into the mindset,
[00:11:36.040 --> 00:11:37.360]   like what drives you?
[00:11:37.360 --> 00:11:39.240]   And if you came across my way and you say,
[00:11:39.240 --> 00:11:41.320]   hey, look, I care about the customer,
[00:11:41.320 --> 00:11:42.320]   I care about learning,
[00:11:42.320 --> 00:11:45.480]   and I just wanna figure out how to get them to engage,
[00:11:45.480 --> 00:11:47.880]   that mindset can propel you to a point
[00:11:47.880 --> 00:11:50.640]   where you're driving a leadership role eventually.
[00:11:50.640 --> 00:11:52.160]   'Cause again, it's the mindset
[00:11:52.160 --> 00:11:54.160]   and having that round baseline
[00:11:54.160 --> 00:11:57.320]   allows you to work with a lot of cross-functional teams
[00:11:57.320 --> 00:12:00.480]   as opposed to just going narrow really quickly.
[00:12:00.480 --> 00:12:01.720]   And now, again, there's nothing wrong
[00:12:01.720 --> 00:12:02.840]   with being a subject matter expert,
[00:12:02.840 --> 00:12:04.440]   that's actually fantastic as well.
[00:12:04.440 --> 00:12:07.280]   But the well-roundedness of a generalist
[00:12:07.280 --> 00:12:09.720]   allows you to use a launching point
[00:12:09.720 --> 00:12:11.720]   to do just a lot of really cool things.
[00:12:11.720 --> 00:12:15.280]   - I think it also helps you become a translator
[00:12:15.280 --> 00:12:16.400]   among those specialists.
[00:12:16.400 --> 00:12:18.360]   So I get brought in a lot
[00:12:18.360 --> 00:12:20.760]   where I've got a bunch of specialists in a meeting
[00:12:20.760 --> 00:12:23.200]   and then they throw me in to be like,
[00:12:23.200 --> 00:12:24.600]   how does all of this connect?
[00:12:24.600 --> 00:12:26.360]   Like we each know our thing
[00:12:26.360 --> 00:12:28.160]   and there are a number of my colleagues
[00:12:28.160 --> 00:12:30.640]   who can do it better, faster, and cheaper than me
[00:12:30.640 --> 00:12:32.680]   in one specific area.
[00:12:32.680 --> 00:12:35.120]   But if you want somebody who can connect all the dots,
[00:12:35.120 --> 00:12:37.600]   I'm a great person to add to your meeting.
[00:12:37.600 --> 00:12:40.920]   I had the experience, this was years ago at this point,
[00:12:40.920 --> 00:12:42.800]   but we're all sitting around a room
[00:12:42.800 --> 00:12:44.480]   and they're trying to solve this problem.
[00:12:44.480 --> 00:12:46.560]   And I don't know if you've seen the meme
[00:12:46.560 --> 00:12:49.040]   that's basically how to draw an owl.
[00:12:49.040 --> 00:12:52.240]   And it's like step one, draw two circles.
[00:12:52.240 --> 00:12:53.960]   Step two, draw the rest of the owl.
[00:12:53.960 --> 00:12:56.760]   And it's like the most lifelike detailed,
[00:12:56.760 --> 00:12:57.600]   it looks like a photograph.
[00:12:57.600 --> 00:13:01.280]   And you're like, there are a lot of steps
[00:13:01.280 --> 00:13:04.760]   between draw two circles and an owl that looks like this.
[00:13:04.760 --> 00:13:05.880]   So I'm sitting in this room
[00:13:05.880 --> 00:13:08.240]   and I'm listening to all of these people
[00:13:08.240 --> 00:13:11.040]   who know how to draw their specific bird.
[00:13:11.040 --> 00:13:14.800]   Like they can go from the two circles of an owl
[00:13:14.800 --> 00:13:16.240]   to a realistic owl.
[00:13:16.240 --> 00:13:19.440]   They can go from two circles and it becomes an eagle
[00:13:19.440 --> 00:13:21.960]   or two circles and it becomes a hawk.
[00:13:21.960 --> 00:13:24.080]   The problem was they didn't realize
[00:13:24.080 --> 00:13:26.240]   that they were all drawing different birds.
[00:13:26.240 --> 00:13:27.880]   And so they were kind of arguing and it was like,
[00:13:27.880 --> 00:13:29.560]   well, no, it's this and no, it's that.
[00:13:29.560 --> 00:13:32.480]   And I'm sitting there listening and I'm like,
[00:13:32.480 --> 00:13:34.400]   I think that they don't understand
[00:13:34.400 --> 00:13:36.640]   that they're actually drawing different birds
[00:13:36.640 --> 00:13:38.440]   because they all kind of recognize
[00:13:38.440 --> 00:13:40.160]   that they're talking about birds,
[00:13:40.160 --> 00:13:42.960]   but they're so knowledgeable
[00:13:42.960 --> 00:13:47.080]   about their specific species of bird
[00:13:47.080 --> 00:13:47.920]   that they don't realize
[00:13:47.920 --> 00:13:49.920]   that they're talking about different birds, right?
[00:13:49.920 --> 00:13:54.360]   I am not an expert in drawing owls or eagles or hawks,
[00:13:54.360 --> 00:14:00.280]   but I am an expert in recognizing what these will become
[00:14:00.280 --> 00:14:03.560]   and helping them kind of translate and saying,
[00:14:03.560 --> 00:14:06.960]   listen, you're over here trying to draw this curved beak,
[00:14:06.960 --> 00:14:07.800]   right?
[00:14:07.800 --> 00:14:09.440]   And this person is over here drawing a flat bill
[00:14:09.440 --> 00:14:10.880]   because it's actually a duck.
[00:14:10.880 --> 00:14:13.480]   Let me explain to you about the differences.
[00:14:13.480 --> 00:14:15.600]   And so that was the value that I could add
[00:14:15.600 --> 00:14:18.480]   was actually helping them to translate
[00:14:18.480 --> 00:14:19.880]   that they're drawing different birds,
[00:14:19.880 --> 00:14:21.080]   here's the differences,
[00:14:21.080 --> 00:14:24.680]   here's why it matters that we draw this bird or that bird,
[00:14:24.680 --> 00:14:25.520]   right?
[00:14:25.520 --> 00:14:26.800]   That was the big value add.
[00:14:26.800 --> 00:14:30.200]   But it was just a fascinating moment to sit there
[00:14:30.200 --> 00:14:31.920]   and be like, sorry, why am I here?
[00:14:31.920 --> 00:14:34.200]   You have a lot of expertise in this room.
[00:14:34.200 --> 00:14:35.520]   And then as I listened, I was like,
[00:14:35.520 --> 00:14:39.400]   oh, this is why I'm here.
[00:14:39.400 --> 00:14:42.760]   - Yeah, you know, I wish I got that kind of insight
[00:14:42.760 --> 00:14:45.080]   or feedback early on in my career.
[00:14:45.080 --> 00:14:47.160]   You know, 'cause I don't know anyone who's listening
[00:14:47.160 --> 00:14:48.360]   to this can relate to this,
[00:14:48.360 --> 00:14:50.680]   but like when I graduated out of college,
[00:14:50.680 --> 00:14:52.200]   obviously there's no experience on my resume
[00:14:52.200 --> 00:14:53.480]   that I can speak of, right?
[00:14:53.480 --> 00:14:55.920]   And I know that like communication skills
[00:14:55.920 --> 00:14:57.920]   seems to be something I was strong in,
[00:14:57.920 --> 00:15:00.520]   but it comes really weird on a resume.
[00:15:00.520 --> 00:15:01.360]   As a matter of fact,
[00:15:01.360 --> 00:15:03.000]   it doesn't even make it on as a bullet point.
[00:15:03.000 --> 00:15:06.120]   And you kind of feel like, what do I do with that, right?
[00:15:06.120 --> 00:15:07.280]   Like, is there any value in that?
[00:15:07.280 --> 00:15:09.000]   I think what you're articulating here is like, yes,
[00:15:09.000 --> 00:15:13.320]   like communication skill described in a different way
[00:15:13.320 --> 00:15:15.600]   as the ability to understand
[00:15:15.600 --> 00:15:17.440]   what multiple different functions
[00:15:17.440 --> 00:15:19.760]   or departments are trying to figure out
[00:15:19.760 --> 00:15:23.080]   and being the connective tissue that becomes a translator
[00:15:23.080 --> 00:15:27.040]   that enables them to move forward towards a common goal.
[00:15:27.040 --> 00:15:28.280]   That's what generalists can do.
[00:15:28.280 --> 00:15:30.800]   And that's super powerful.
[00:15:30.800 --> 00:15:33.000]   I'm thinking even on my own personal experience,
[00:15:33.000 --> 00:15:36.520]   you know, many, many years later, you know, like you,
[00:15:36.520 --> 00:15:37.720]   starting off in a,
[00:15:37.720 --> 00:15:39.560]   I started off in the world of project management
[00:15:39.560 --> 00:15:41.680]   and project management is also a great way
[00:15:41.680 --> 00:15:43.880]   to go deep and wide.
[00:15:43.880 --> 00:15:46.640]   And just like you kind of interacting with developers,
[00:15:46.640 --> 00:15:50.240]   designers, project managers, like peers or product,
[00:15:50.240 --> 00:15:53.600]   taking me to a point where, you know, like a few years ago,
[00:15:53.600 --> 00:15:56.040]   so my role at the time was like senior director
[00:15:56.040 --> 00:15:57.440]   of web and digital.
[00:15:57.440 --> 00:15:59.280]   And I was brought into a meeting to solve something
[00:15:59.280 --> 00:16:01.120]   that was not even within my purview, right?
[00:16:01.120 --> 00:16:04.640]   There was a issue that in this case,
[00:16:04.640 --> 00:16:05.880]   I'm not gonna obviously,
