
[00:00:00.000 --> 00:00:03.040]   (upbeat music)
[00:03:19.960 --> 00:03:24.600]   is it like a cool example of deep living or is it crazy?
[00:03:24.600 --> 00:03:25.520]   All right. - Let's go.
[00:03:25.520 --> 00:03:26.720]   - All right, here we go.
[00:03:26.720 --> 00:03:31.240]   So I was reading a book.
[00:03:31.240 --> 00:03:36.120]   I was reading Thomas Merton's "The Seven Story Mountain"
[00:03:36.120 --> 00:03:37.200]   because I hadn't read it before,
[00:03:37.200 --> 00:03:39.720]   but it's a very influential book,
[00:03:39.720 --> 00:03:41.440]   especially for talking about the deep life
[00:03:41.440 --> 00:03:42.800]   and the things that we talk about here on the show.
[00:03:42.800 --> 00:03:45.080]   It was a problem I had not read that book.
[00:03:45.080 --> 00:03:47.740]   It's sort of an underground classic.
[00:03:47.740 --> 00:03:49.040]   I don't know, have you heard of it before?
[00:03:49.040 --> 00:03:51.440]   - You talked about it either last week or the week before.
[00:03:51.440 --> 00:03:52.400]   So then I looked it up.
[00:03:52.400 --> 00:03:53.220]   - There we go, okay.
[00:03:53.220 --> 00:03:54.480]   So I talked about it before,
[00:03:54.480 --> 00:03:56.080]   Jesse reminded me.
[00:03:56.080 --> 00:04:01.080]   And it's this story, it's the memoir of this Thomas Merton
[00:04:01.080 --> 00:04:03.640]   who grew up actually this interesting lifestyle.
[00:04:03.640 --> 00:04:06.040]   His dad was an artist and they traveled all over Europe,
[00:04:06.040 --> 00:04:09.080]   but then he settled into a cosmopolitan life in New York
[00:04:09.080 --> 00:04:14.240]   and left it all to go to a Trappist monastery in Kentucky,
[00:04:14.240 --> 00:04:17.880]   wrote this book about it in the '40s, 1948 it came out.
[00:04:17.880 --> 00:04:19.520]   And it was a big deal at the time
[00:04:19.520 --> 00:04:20.800]   because the whole country was in this
[00:04:20.800 --> 00:04:22.400]   post-World War II malaise
[00:04:22.400 --> 00:04:26.400]   where there was Korean conflict was starting to heat up
[00:04:26.400 --> 00:04:28.680]   and the war was over and there was economic issues.
[00:04:28.680 --> 00:04:31.120]   It was before things really got fired up again
[00:04:31.120 --> 00:04:33.280]   and people had moved to the suburbs
[00:04:33.280 --> 00:04:36.720]   and were just marching to these sort of generic office jobs.
[00:04:36.720 --> 00:04:39.360]   And this book landed in 1948 and was very influential.
[00:04:39.360 --> 00:04:41.600]   So I was like, I need to read this book.
[00:04:41.600 --> 00:04:43.280]   So I was like, I forgot where I heard about it.
[00:04:43.280 --> 00:04:44.120]   I was like, let's just read it.
[00:04:44.120 --> 00:04:45.240]   I grabbed it on my Kindle.
[00:04:45.240 --> 00:04:50.080]   And I was having a hard time making progress on my Kindle
[00:04:50.960 --> 00:04:53.680]   because it felt like the wrong format.
[00:04:53.680 --> 00:04:55.400]   You know what I mean?
[00:04:55.400 --> 00:04:58.560]   Because it's a 1940s mid-century book
[00:04:58.560 --> 00:05:01.560]   that changed the zeitgeist and it just, I don't know,
[00:05:01.560 --> 00:05:03.480]   it wasn't feeling right on the Kindle.
[00:05:03.480 --> 00:05:08.240]   So I went down this series of escalating conclusions.
[00:05:08.240 --> 00:05:10.000]   So the first conclusion was reasonable.
[00:05:10.000 --> 00:05:11.920]   It was like, I'll just buy another copy of the book,
[00:05:11.920 --> 00:05:15.080]   but a hard, like a real copy, just better than Kindle.
[00:05:15.080 --> 00:05:16.720]   And I do that actually semi-often.
[00:05:16.720 --> 00:05:18.920]   I just did that, I'm reading right now
[00:05:18.920 --> 00:05:20.920]   John McPhee's "Draft No. 4,"
[00:05:20.920 --> 00:05:22.880]   which I started on Kindle and was like,
[00:05:22.880 --> 00:05:25.320]   I think John McPhee should be in paper.
[00:05:25.320 --> 00:05:27.240]   And so I bought the paperback too.
[00:05:27.240 --> 00:05:29.200]   But then I was like, you know,
[00:05:29.200 --> 00:05:31.800]   I don't know if a paperback is gonna do justice
[00:05:31.800 --> 00:05:35.600]   to "Seven Story Mountain" because of the context.
[00:05:35.600 --> 00:05:37.160]   And he's a monk and writing it.
[00:05:37.160 --> 00:05:40.960]   And it's like, maybe I should get an older hardcover copy.
[00:05:40.960 --> 00:05:41.800]   And then I was like, you know,
[00:05:41.800 --> 00:05:44.560]   if I'm gonna get a hardcover copy,
[00:05:44.560 --> 00:05:46.400]   you know, maybe what I really need
[00:05:46.400 --> 00:05:49.320]   is a first edition, first printing version of it.
[00:05:49.320 --> 00:05:51.520]   The first printing done in 1948.
[00:05:51.520 --> 00:05:54.160]   So the exact version of the book
[00:05:54.160 --> 00:05:56.040]   that someone would have held in 1948
[00:05:56.040 --> 00:05:58.720]   when it was first making its cultural impact.
[00:05:58.720 --> 00:06:02.320]   And so I found a first edition, first printed copy
[00:06:02.320 --> 00:06:06.160]   at a rare bookseller in Canada and had it shipped down.
[00:06:06.160 --> 00:06:10.000]   And I have it right here for the viewers at home.
[00:06:10.000 --> 00:06:10.840]   And if you're listening,
[00:06:10.840 --> 00:06:14.800]   you can go to youtube.com/cummingfordmedia.
[00:06:14.800 --> 00:06:18.000]   And I got it, it arrived, right?
[00:06:18.000 --> 00:06:20.000]   First edition, first printing.
[00:06:20.000 --> 00:06:22.440]   So it has the nice and empty,
[00:06:22.440 --> 00:06:25.360]   you know, the page where you have the printings
[00:06:25.360 --> 00:06:26.680]   is nice and empty.
[00:06:26.680 --> 00:06:29.360]   I love these mid-century fonts.
[00:06:29.360 --> 00:06:30.640]   These are some of my favorite fonts.
[00:06:30.640 --> 00:06:32.880]   It's a yellowed, good condition,
[00:06:32.880 --> 00:06:33.760]   little bit of spine damage.
[00:06:33.760 --> 00:06:36.000]   I paid well over $100 for this, Jesse.
[00:06:36.000 --> 00:06:39.640]   So here's the question, deep or crazy?
[00:06:39.640 --> 00:06:40.720]   - Deep. - Deep?
[00:06:40.720 --> 00:06:42.280]   - 100% deep. - All right.
[00:06:42.280 --> 00:06:44.920]   - 'Cause I mean, you could just put the other versions
[00:06:44.920 --> 00:06:48.040]   in the Deep Q library and then whatever.
[00:06:48.040 --> 00:06:51.280]   - But buying the first edition and spending three figures.
[00:06:51.280 --> 00:06:52.680]   - You don't play golf, that's what you do.
[00:06:52.680 --> 00:06:53.680]   - All right. - You buy books.
[00:06:53.680 --> 00:06:55.240]   - That's what I'll tell my wife.
[00:06:55.240 --> 00:06:57.320]   Like, yes, this was expensive, but golf is worse.
[00:06:57.320 --> 00:06:59.560]   - Golf's much worse. (laughing)
[00:06:59.560 --> 00:07:00.520]   - All right, I think, see,
[00:07:00.520 --> 00:07:03.720]   I think this could be a hobby of mine, first edition books.
[00:07:03.720 --> 00:07:05.880]   And I really love the idea that this was like the edition.
[00:07:05.880 --> 00:07:08.120]   When this book first hit the cultural scene,
[00:07:08.120 --> 00:07:09.160]   this is what it looked like.
[00:07:09.160 --> 00:07:11.200]   This is what someone was holding in 1948.
[00:07:11.200 --> 00:07:13.080]   - I mean, it just goes along with everything you talk about,
[00:07:13.080 --> 00:07:14.920]   like setting the ritual of getting your mind right
[00:07:14.920 --> 00:07:15.840]   to do whatever you're doing,
[00:07:15.840 --> 00:07:17.320]   and you're just trying to get through this book,
[00:07:17.320 --> 00:07:20.160]   which you weren't doing when you were doing on the Kindle.
[00:07:20.160 --> 00:07:21.800]   - Yeah, all right, so there we go.
[00:07:21.800 --> 00:07:24.580]   Jesse says it's deep, so it is justified.
[00:07:24.580 --> 00:07:25.720]   There's limits to the strategy.
[00:07:25.720 --> 00:07:27.800]   So then I looked up some other books.
[00:07:27.800 --> 00:07:28.920]   I was like, you know what would be really cool?
[00:07:28.920 --> 00:07:31.520]   We'd have a first edition of this or that.
[00:07:31.520 --> 00:07:33.040]   All right, you gotta be selective here.
[00:07:33.040 --> 00:07:33.880]   - Some of them would get real steep, right?
[00:07:33.880 --> 00:07:34.920]   - It gets pretty steep. - Yeah.
[00:07:34.920 --> 00:07:37.720]   - So I was looking at Walden.
[00:07:37.720 --> 00:07:40.900]   It's like, man, 18, whatever that is, 54.
[00:07:40.900 --> 00:07:42.080]   First edition of Walden.
[00:07:42.080 --> 00:07:44.000]   Now that is such an influential book
[00:07:44.000 --> 00:07:47.520]   on so many people that I followed and on my own work.
[00:07:47.520 --> 00:07:51.680]   We're talking three large, at least.
[00:07:51.680 --> 00:07:53.480]   So that was a limit.
[00:07:53.480 --> 00:07:57.200]   I think we need a few more sponsors of the podcast
[00:07:57.200 --> 00:08:00.080]   before I get a drop three large.
[00:08:00.080 --> 00:08:02.360]   - The Hedgehog Review, they'll pay for it.
[00:08:02.360 --> 00:08:03.200]   - We're paying them.
[00:08:03.200 --> 00:08:04.020]   You forgot, Jesse.
[00:08:04.020 --> 00:08:06.120]   We're paying them because it would be too much
[00:08:06.120 --> 00:08:09.000]   of a whatever it would be,
[00:08:09.000 --> 00:08:12.920]   submission to the capitalist overlords.
[00:08:12.920 --> 00:08:14.520]   So we pay them to sponsor us.
[00:08:14.520 --> 00:08:16.040]   So we'll get there one day.
[00:08:16.040 --> 00:08:17.960]   When I start talking about a first edition of Walden,
[00:08:17.960 --> 00:08:20.240]   then you know the show's doing too well.
[00:08:20.240 --> 00:08:21.560]   All right, well, speaking of sponsors,
[00:08:21.560 --> 00:08:22.720]   before we get to the questions,
[00:08:22.720 --> 00:08:27.640]   let's make enough money to pay for this crazy book purchase.
[00:08:27.640 --> 00:08:31.200]   And let's talk in particular about our good friends
[00:08:31.200 --> 00:08:32.640]   at Blinkist.
[00:08:32.640 --> 00:08:35.380]   Blinkist is a longtime sponsor of this show,
[00:08:35.380 --> 00:08:37.760]   and for good reason.
[00:08:37.760 --> 00:08:39.880]   Blinkist is a subscription service
[00:08:39.880 --> 00:08:44.560]   that gives you access to short summaries
[00:08:44.560 --> 00:08:48.180]   of thousands of best-selling nonfiction books.
[00:08:48.180 --> 00:08:49.560]   These summaries, which are called Blinks,
[00:08:49.560 --> 00:08:52.040]   you can read them in the Blinkist app
[00:08:52.040 --> 00:08:53.040]   or on the Blinkist website,
[00:08:53.040 --> 00:08:54.880]   or you can listen to them.
[00:08:54.880 --> 00:08:58.940]   So you can take in that knowledge on the go.
[00:08:58.940 --> 00:09:00.360]   As we've talked about on the show many times,
[00:09:00.360 --> 00:09:03.080]   both I and Jesse use Blinkist.
[00:09:03.080 --> 00:09:06.580]   The way I use it is to quickly assess a book.
[00:09:07.420 --> 00:09:09.140]   Eight times out of 10,
[00:09:09.140 --> 00:09:11.620]   just getting the main idea from the Blinkist is enough.
[00:09:11.620 --> 00:09:14.020]   I'm like, great, I know what I need to know from this book
[00:09:14.020 --> 00:09:16.160]   so I can be conversant with that idea.
[00:09:16.160 --> 00:09:18.000]   I know what's going on in the cultural trends.
[00:09:18.000 --> 00:09:19.620]   Two times out of 10, I say, you know what?
[00:09:19.620 --> 00:09:22.780]   I'm gonna buy this book now and read it in depth.
[00:09:22.780 --> 00:09:24.740]   Blinkist helps me make that decision.
[00:09:24.740 --> 00:09:27.900]   So it's a fantastic tool for anybody
[00:09:27.900 --> 00:09:31.960]   who is looking to navigate our current world of ideas.
[00:09:31.960 --> 00:09:33.860]   I use it, for example, to make my way
[00:09:33.860 --> 00:09:37.940]   through Yuval Harari's library, Post-Sapiens.
[00:09:37.940 --> 00:09:40.700]   I used a blink of Homo Deus and 21 Lessons
[00:09:40.700 --> 00:09:42.020]   for the 21st Century to figure out
[00:09:42.020 --> 00:09:42.940]   what's going on in those books,
[00:09:42.940 --> 00:09:44.980]   which I needed to buy, which I didn't.
[00:09:44.980 --> 00:09:47.360]   I ended up buying one of those and not the other,
[00:09:47.360 --> 00:09:48.620]   but I will leave that as a riddle
[00:09:48.620 --> 00:09:51.260]   for you to guess which was which.
[00:09:51.260 --> 00:09:53.040]   So right now Blinkist has a special offer
[00:09:53.040 --> 00:09:54.180]   just for our audience.
[00:09:54.180 --> 00:09:57.460]   If you go to blinkist.com/deep
[00:09:57.460 --> 00:09:59.340]   to start your free seven-day trial,
[00:09:59.340 --> 00:10:03.740]   you will get 25% off a Blinkist premium membership.
[00:10:03.740 --> 00:10:07.940]   That's Blinkist, spelled B-L-I-N-K-I-S-T,
[00:10:07.940 --> 00:10:10.540]   blinkist.com/deep to get 25% off
[00:10:10.540 --> 00:10:15.500]   and a seven-day free trial, blinkist.com/deep.
[00:10:15.500 --> 00:10:21.000]   We are also sponsored by Athletic Greens,
[00:10:21.000 --> 00:10:25.740]   a product that I use every morning.
[00:10:25.740 --> 00:10:28.100]   So you've heard me talk about it before.
[00:10:28.100 --> 00:10:31.940]   Athletic Greens is a powder that you mix into water.
[00:10:31.940 --> 00:10:34.100]   You mix it into 12 ounces of water each morning.
[00:10:34.100 --> 00:10:36.740]   That powder has everything you need
[00:10:36.740 --> 00:10:40.060]   to be healthy in your diet,
[00:10:40.060 --> 00:10:42.500]   including 75 high-quality vitamins, minerals,
[00:10:42.500 --> 00:10:46.940]   whole foods, sourced superfoods, probiotics, and adaptogens.
[00:10:46.940 --> 00:10:50.340]   You just take it in the morning once a day
[00:10:50.340 --> 00:10:53.660]   and you are sure you are not missing something vital
[00:10:53.660 --> 00:10:55.620]   for your health and well-being.
[00:10:55.620 --> 00:10:57.580]   The reason why I am an Athletic Greens fan
[00:10:57.580 --> 00:10:59.420]   is 'cause I talk to them.
[00:10:59.420 --> 00:11:02.060]   Deciding whether or not I was going to let them
[00:11:02.060 --> 00:11:02.900]   be a sponsor of the show,
[00:11:02.900 --> 00:11:04.940]   I talked to them and what really struck me
[00:11:04.940 --> 00:11:09.060]   and really impressed me is that they just do this one thing.
[00:11:09.060 --> 00:11:11.580]   They do this product, AG1, it's called, their powder,
[00:11:11.580 --> 00:11:13.200]   and they improve it again and again.
[00:11:13.200 --> 00:11:14.120]   So they don't do new products,
[00:11:14.120 --> 00:11:17.360]   they do new additions of their standard product.
[00:11:17.360 --> 00:11:19.100]   They are obsessed about finding
[00:11:19.100 --> 00:11:21.380]   the very highest quality version of the ingredients.
[00:11:21.380 --> 00:11:24.300]   They're obsessed about what form does this ingredient
[00:11:24.300 --> 00:11:26.320]   have to be in for it to actually be ingested,
[00:11:26.320 --> 00:11:27.500]   for it actually to make a difference.
[00:11:27.500 --> 00:11:30.700]   You don't have to worry about supplements and vitamins
[00:11:30.700 --> 00:11:33.220]   and having a whole cabinet full of these things.
[00:11:33.220 --> 00:11:34.860]   You just trust Athletic Greens.
[00:11:34.860 --> 00:11:36.020]   They ship it to you every month,
[00:11:36.020 --> 00:11:40.280]   you take it every morning, and you will be fine.
[00:11:40.280 --> 00:11:42.780]   So right now it's time to reclaim your health
[00:11:42.780 --> 00:11:46.020]   and arm your immune system with convenient daily nutrition,
[00:11:46.020 --> 00:11:51.020]   especially now that we are still in flu and cold season.
[00:11:51.020 --> 00:11:53.900]   It's just one scoop and a cup of water every day, that's it.
[00:11:53.900 --> 00:11:55.860]   No need for a million different pills and supplements
[00:11:55.860 --> 00:11:57.460]   to look out for your health.
[00:11:57.460 --> 00:11:59.740]   So to make it easy, Athletic Greens is going to give you
[00:11:59.740 --> 00:12:03.260]   a free one-year supply of immune-supporting vitamin D
[00:12:03.260 --> 00:12:06.980]   and five free travel packs with your first purchase.
[00:12:06.980 --> 00:12:10.600]   All you have to do is visit athleticgreens.com/deep.
[00:12:10.600 --> 00:12:13.180]   Again, that is athleticgreens.com/deep
[00:12:13.180 --> 00:12:14.700]   to take ownership over your health
[00:12:14.700 --> 00:12:19.500]   and pick up the ultimate daily nutritional insurance.
[00:12:19.500 --> 00:12:23.500]   All right, doing good.
[00:12:23.500 --> 00:12:25.480]   I'm checking our time, 45 minutes today.
[00:12:25.480 --> 00:12:27.280]   You will see, you will be impressed.
[00:12:27.600 --> 00:12:30.880]   This show comes in for a landing on time.
[00:12:30.880 --> 00:12:32.220]   Let's do some questions.
[00:12:32.220 --> 00:12:37.400]   Our first question here is from Madalena,
[00:12:37.400 --> 00:12:42.160]   who says, "Are you familiar with
[00:12:42.160 --> 00:12:45.620]   "perfect practice makes perfect?
[00:12:45.620 --> 00:12:48.500]   "When it comes to knowledge work,
[00:12:48.500 --> 00:12:51.480]   "how can we learn what perfect practice looks like
[00:12:51.480 --> 00:12:55.620]   "without practicing poorly for some time?"
[00:12:57.040 --> 00:12:59.240]   Well, Madalena, at a high level,
[00:12:59.240 --> 00:13:01.080]   deliberate practice is the activity
[00:13:01.080 --> 00:13:03.360]   that makes you better at complex activities,
[00:13:03.360 --> 00:13:07.740]   whether those activities are physical or mental.
[00:13:07.740 --> 00:13:09.360]   So if you're gonna get better at a skill
[00:13:09.360 --> 00:13:10.960]   related to your knowledge work job,
[00:13:10.960 --> 00:13:14.560]   you will be, you really whittle it down to its core,
[00:13:14.560 --> 00:13:17.480]   need to do deliberate practice.
[00:13:17.480 --> 00:13:20.360]   Now, I first introduced this idea
[00:13:20.360 --> 00:13:24.320]   on my blog and email newsletter years ago.
[00:13:24.320 --> 00:13:28.320]   I then generalized it and expanded it some of my book,
[00:13:28.320 --> 00:13:29.800]   "So Good They Can't Ignore You,"
[00:13:29.800 --> 00:13:31.920]   where I talked about applying deliberate practice
[00:13:31.920 --> 00:13:33.320]   to knowledge work.
[00:13:33.320 --> 00:13:36.280]   And I'll tell you, here was the complexity of doing so
[00:13:36.280 --> 00:13:41.280]   is that it's not easy to translate deliberate practice
[00:13:41.280 --> 00:13:45.080]   from the domains where we know how to do it well
[00:13:45.080 --> 00:13:47.220]   to domains like an office job.
[00:13:47.220 --> 00:13:50.440]   The issue was, and I get into this
[00:13:50.440 --> 00:13:51.280]   in "So Good They Can't Ignore You,"
[00:13:51.280 --> 00:13:52.420]   I get into this in some of my articles,
[00:13:52.420 --> 00:13:54.880]   is that if you look at, let's say, an athlete
[00:13:54.880 --> 00:13:57.120]   doing deliberate practice,
[00:13:57.120 --> 00:13:58.760]   and that's an area in which they're very good
[00:13:58.760 --> 00:14:00.200]   at this technique,
[00:14:00.200 --> 00:14:03.560]   what you're gonna see is carefully designed exercises.
[00:14:03.560 --> 00:14:07.600]   These are exercises that have been designed by coaches
[00:14:07.600 --> 00:14:10.240]   and honed through years of experience.
[00:14:10.240 --> 00:14:12.000]   This is the drill you need to do.
[00:14:12.000 --> 00:14:14.440]   This is the weight you need to lift
[00:14:14.440 --> 00:14:15.680]   in this particular type of way.
[00:14:15.680 --> 00:14:19.420]   And these exercises are done with direct feedback
[00:14:19.420 --> 00:14:22.360]   so that you're aiming yourself to be doing it just right.
[00:14:22.360 --> 00:14:24.920]   And if you're getting off of the right way of implementing it
[00:14:24.920 --> 00:14:26.520]   you get pushed back to the right way of doing it
[00:14:26.520 --> 00:14:28.000]   because the way deliberate practice works
[00:14:28.000 --> 00:14:29.720]   is that you are stretching yourself
[00:14:29.720 --> 00:14:30.720]   past where you're comfortable,
[00:14:30.720 --> 00:14:33.520]   doing the thing right past the comfort level,
[00:14:33.520 --> 00:14:35.060]   and you're hardening those neural circuits
[00:14:35.060 --> 00:14:36.000]   so that becomes easier.
[00:14:36.000 --> 00:14:38.120]   So you have to be guided very carefully.
[00:14:38.120 --> 00:14:39.620]   You have to be doing it right,
[00:14:39.620 --> 00:14:42.160]   and you have to be pushing past where you're comfortable
[00:14:42.160 --> 00:14:44.200]   or there's no actual growth happening.
[00:14:44.200 --> 00:14:46.080]   Well, how do you do that
[00:14:46.080 --> 00:14:48.820]   if you're the new associate marketing manager
[00:14:48.820 --> 00:14:51.020]   at a pharmaceutical company?
[00:14:51.020 --> 00:14:52.800]   How do you do that if you're a computer programmer?
[00:14:52.800 --> 00:14:56.860]   How do you do that if you're a young professor?
[00:14:56.860 --> 00:14:58.060]   There's no coach,
[00:14:58.060 --> 00:15:00.660]   there's no one there to run you through drills.
[00:15:00.660 --> 00:15:03.220]   So I got really into this question.
[00:15:03.220 --> 00:15:05.260]   After So Good They Can't Ignore You came out,
[00:15:05.260 --> 00:15:06.140]   I got into this question
[00:15:06.140 --> 00:15:08.180]   because I was designing this online course
[00:15:08.180 --> 00:15:10.500]   with my friend Scott Young
[00:15:10.500 --> 00:15:13.140]   that eventually was called Top Performer.
[00:15:13.140 --> 00:15:15.920]   And at the core of this online course,
[00:15:15.920 --> 00:15:17.620]   Top Performer was let's teach you
[00:15:17.620 --> 00:15:20.740]   how to do deliberate practice in the workplace
[00:15:20.740 --> 00:15:23.580]   'cause this is what people wanted more details on
[00:15:23.580 --> 00:15:24.980]   after reading So Good They Can't Ignore You.
[00:15:24.980 --> 00:15:27.180]   So So Good comes out in 2012.
[00:15:27.180 --> 00:15:32.180]   We launched the first version of this course in 2014,
[00:15:32.180 --> 00:15:34.380]   and we have had thousands of students.
[00:15:34.380 --> 00:15:35.360]   I forgot the exact count,
[00:15:35.360 --> 00:15:37.380]   but it is multiple thousands of students
[00:15:37.380 --> 00:15:38.980]   go through this course over the years since then,
[00:15:38.980 --> 00:15:39.980]   and we keep evolving it.
[00:15:39.980 --> 00:15:42.500]   So that experience has really helped us
[00:15:42.500 --> 00:15:44.940]   get hands-on knowledge
[00:15:44.940 --> 00:15:47.540]   about how do you make deliberate practice work
[00:15:47.540 --> 00:15:49.980]   in the knowledge work environment.
[00:15:49.980 --> 00:15:51.700]   And I don't mean this to be a plug for Top Performer.
[00:15:51.700 --> 00:15:52.580]   It's not actually open right now.
[00:15:52.580 --> 00:15:55.460]   We typically just open it once a year.
[00:15:55.460 --> 00:15:57.380]   I think I have a link
[00:15:57.380 --> 00:15:59.000]   where you can find out more on my website,
[00:15:59.000 --> 00:16:00.200]   but it's not like it's open right now
[00:16:00.200 --> 00:16:01.660]   I'm trying to get you to sign up for Top Performer.
[00:16:01.660 --> 00:16:03.700]   I'm just saying this was the foundation of me learning
[00:16:03.700 --> 00:16:05.920]   about how do you actually make these principles work
[00:16:05.920 --> 00:16:07.540]   in the office.
[00:16:07.540 --> 00:16:09.100]   Here's three things we learned.
[00:16:09.100 --> 00:16:13.440]   One, identifying the skill
[00:16:13.440 --> 00:16:16.420]   that you want to deliberately practice
[00:16:16.420 --> 00:16:18.540]   is often not obvious.
[00:16:19.540 --> 00:16:22.140]   This was a surprise to Scott and I
[00:16:22.140 --> 00:16:23.500]   when we were working with real students
