
[00:00:00.400 --> 00:00:04.740]   So one of the things I love to do as a computer science professor who also thinks more broadly
[00:11:31.300 --> 00:11:37.300]   Where am I storing it? Well, when I'm at a hotel, I don't have, you know, access to that, right?
[00:11:37.300 --> 00:11:42.340]   That might be at home in a filing cabinet. And how am I going to remember this? And so they're like,
[00:11:42.340 --> 00:11:46.820]   if there's any way we can resist the rules to try to just get something in here that I'm going to
[00:11:46.820 --> 00:11:52.100]   remember, maybe like a single password that's easy to remember, that passes these rules I can use for
[00:11:52.100 --> 00:11:57.940]   all my systems. People are calling back to that, not because they don't understand the rules, not because
[00:11:57.940 --> 00:12:02.820]   they don't understand that, yes, this makes a password more hackable, but they're doing a calculus and
[00:12:02.820 --> 00:12:08.580]   saying, this is not worth it for me. The overhead of trying to obey these rules in the right way is worse to
[00:12:08.580 --> 00:12:13.220]   me than the fear of like your system might be compromised. So a human centric security research
[00:12:13.220 --> 00:12:18.340]   says, great, that's what we have to work with. The reality of the psychology and the life and the
[00:12:18.340 --> 00:12:23.060]   context in which these decisions are being made, like the, maybe we need to set up systems that don't
[00:12:23.060 --> 00:12:28.580]   require passwords for the security, or maybe we as a, because there's alternatives you can do here.
[00:12:28.580 --> 00:12:36.180]   Or maybe we as a company have to make standard the password manager and we've pre-installed it. And
[00:12:36.180 --> 00:12:40.980]   it's part of your training when you work here and we, we, you, you learn about it and it's not so scary
[00:12:40.980 --> 00:12:43.780]   and it kind of makes sense how it works. And it's been explained to you and that's worth doing upfront
[00:12:43.780 --> 00:12:48.260]   or whatever it is, but you're meeting people where they actually are. You're not tackling problems in the
[00:12:48.260 --> 00:12:54.020]   abstract. Hey, it's Cal. I wanted to interrupt briefly to say that if you're enjoying this video,
[00:12:54.020 --> 00:13:00.020]   then you need to check out my new book, Slow Productivity, The Lost Art of Accomplishment
[00:13:00.020 --> 00:13:07.300]   Without Burnout. This is like the Bible for most of the ideas we talk about here in these videos.
[00:13:07.300 --> 00:13:15.300]   You can get a free excerpt at calnewport.com/slow. I know you're going to like it. Check it out.
[00:13:15.300 --> 00:13:20.980]   Now let's get back to the video. All right. So let's bring this mindset back to our work problems we had
[00:13:20.980 --> 00:13:28.580]   from before. So if we return to email, for example, we said the problem with the isolated optimal mindset
[00:13:28.580 --> 00:13:33.540]   is that, yeah, it's optimal for you to answer my email fast. But if we all are making that same decision,
[00:13:33.540 --> 00:13:39.060]   I get 300 emails a day and all I'm doing is trying to answer the emails and I get exhausted.
[00:13:39.060 --> 00:13:44.020]   You would bring a human-centric mindset to the email picture and you immediately see,
[00:13:44.020 --> 00:13:51.540]   wait a second, this is exhausting. The actual behavior I'm watching this user doing at their
[00:13:51.540 --> 00:13:56.500]   real desk in a real job, they are exhausted because they have 200 emails they have to answer.
[00:13:56.500 --> 00:14:00.660]   And they're all different contexts. They have to keep shifting their brain from one context to another.
[00:14:00.660 --> 00:14:04.260]   And when they're away from the email, they know more are piling up and that has its own sort of
[00:14:04.260 --> 00:14:09.780]   social psychological cost as well, which is also stressful. Wait a second, this is not good.
[00:14:09.780 --> 00:14:15.300]   This approach to communication makes people like miserable and cognitively fractured and not very
[00:14:15.300 --> 00:14:22.100]   effective. Oh, great. We need to think up other ways to deal with communication that doesn't cause this
[00:14:22.100 --> 00:14:26.100]   problem. I don't care what's optimal for you in this moment for this one question. I'm like,
[00:14:26.100 --> 00:14:31.300]   what's the best way to run this office? So understanding the context tells you like,
[00:14:31.300 --> 00:14:34.900]   okay, we need to get away from ad hoc unscheduled messaging as our primary
[00:14:34.900 --> 00:14:41.220]   vector for like information flows. Same thing when we apply the human-centric approach to meetings,
[00:14:41.220 --> 00:14:47.540]   right? As talked about in the isolated optimal approach, if it's, look, it would just be optimal
[00:14:47.540 --> 00:14:50.260]   if you make it easy for me to grab you to a meeting, we get over-scheduled.
[00:14:51.460 --> 00:14:57.300]   And that becomes, we get a situation here where your schedule becomes so full of meetings with
[00:14:57.300 --> 00:15:00.660]   these little gaps of time in between, but all you're doing is going from meetings to meetings
[00:15:00.660 --> 00:15:05.460]   with no real time to recover or do anything else, that it can become deranging. You have no breathing
[00:15:05.460 --> 00:15:12.820]   room. You're exhausted. You're falling deeper in the task hole instead of trying to get out of it,
[00:15:12.820 --> 00:15:17.380]   because every meeting generates more things. But before you can even process those things and make sense
[00:15:17.380 --> 00:15:20.580]   of them and write them down, you're in the next meeting and more things are piling up. So it could be
[00:15:20.580 --> 00:15:27.460]   uniquely deranging. You can't actually get work done. It's exhausting. It also becomes super inequitable
[00:15:27.460 --> 00:15:32.100]   because the only way to succeed in these setups is to actually do your work outside of the work hours.
[00:15:32.100 --> 00:15:37.060]   And guess what? Not everyone is set up to be able to do that. Not everyone is like a 24 year old
[00:15:37.060 --> 00:15:41.460]   living with roommates and bored, who's like, yeah, let me just like crush it from eight to 12 at night.
[00:15:41.460 --> 00:15:48.020]   Like other people have things going on in their lives. The human-centric mindset would say, okay,
[00:15:48.020 --> 00:15:52.980]   let's look at the context of auto-scheduling meetings. We look at the context of a real person
[00:15:52.980 --> 00:15:57.060]   and their real day. They have a ton of meetings on their schedule. This looks really stressful.
[00:15:57.060 --> 00:16:01.860]   So I don't care that it's optimal for the person in the moment setting up this meeting.
[00:16:01.860 --> 00:16:06.980]   The whole context shows that this is a very stressful way to do it. So we need another way of having
[00:16:06.980 --> 00:16:11.860]   group interaction or collaboration that doesn't fracture the schedule so much. And then it leads to the
[00:16:11.860 --> 00:16:16.180]   other types of solutions we talk about like office hours and docket clearing meetings and pre-scheduled
[00:16:16.180 --> 00:16:20.900]   standing meetings, and things where you have regular opportunities to have real-time interaction
[00:16:20.900 --> 00:16:28.740]   with people, but the footprint is constrained. Right? These are not, you know, the alternatives to
[00:16:28.740 --> 00:16:36.020]   ad hoc communication, the alternatives to ad hoc meetings. They don't pass the test of is this the
[00:16:36.020 --> 00:16:39.700]   optimal thing in the moment for this, what I need right now. They don't pass that test. They're more
[00:16:39.700 --> 00:16:44.500]   inconvenient. They're less flexible. Some bad things will happen. But when you look at them from the
[00:16:44.500 --> 00:16:49.700]   human-centric approach, they make the actual day-to-day experience of the human users involved
[00:16:49.700 --> 00:16:56.020]   significantly better. So this is basically what I'm calling for. This is the idea that I'm pulling from
[00:16:56.020 --> 00:17:00.820]   the security world and trying to bring to the world of work more generally. I think in a lot of different
[00:17:00.820 --> 00:17:05.140]   ways we think about productivity and digital era knowledge work, a lot of these ways we are acting
[00:17:05.140 --> 00:17:11.220]   like the computer security engineers from the early 2000s. We're just thinking in isolation,
[00:17:11.220 --> 00:17:14.980]   what's the most efficient way to do this thing I need to get done right now? Ooh, technology can make
[00:17:14.980 --> 00:17:21.220]   that really fast. Let's do that. We need to be thinking more like the human-centric security researchers
[00:17:21.220 --> 00:17:28.500]   of the 2020s. We're saying what matters is the actual experience of the humans, what they're thinking,
[00:17:28.500 --> 00:17:34.660]   how they're feeling, what's easy, what's hard for them. And we want work to be effective and sustainable
[00:17:34.660 --> 00:17:42.420]   for the humans, not for the task. We want the humans to feel energized and successful and do good work,
[00:17:42.420 --> 00:17:49.540]   not individual tasks in isolation, feeling like they got executed in the most efficient number of cycles.
[00:17:49.540 --> 00:17:57.860]   So this human-centric approach, I have found this to be a useful analogy for thinking about
[00:17:58.660 --> 00:18:02.900]   how to think about work. So there's a page we can take from the world of computer security
[00:18:02.900 --> 00:18:07.380]   and we can bring that over here. Let me tell you, Jesse, it was funny,
[00:18:07.380 --> 00:18:16.020]   awkward about that talk. Great talk. But the professor had done this really cool research, but it was awkward
[00:18:16.020 --> 00:18:23.140]   for me because it was talking about, they were looking at the way that people online doing
[00:18:23.140 --> 00:18:28.500]   VPN ad reads were misinforming the public.
[00:18:30.740 --> 00:18:35.140]   And I'm like, "Oh, we do VPN ad reads." And I eventually raised my hand. I was like, "Look,
[00:18:35.140 --> 00:18:39.300]   let me give you like the insider view." Because it was interesting. I think her view was
[00:18:39.300 --> 00:18:44.980]   that it's like these YouTube personalities are just like riffing on VPNs. I was like,
[00:18:44.980 --> 00:18:49.220]   "Oh, let me tell you about scripts. And let me tell you about like how this happens." So it's
[00:18:49.220 --> 00:18:54.820]   interesting. I was like, "I'm in a very unusual situation where I'm a computer scientist who also
[00:18:55.860 --> 00:18:59.460]   does ad reads on technical stuff." What'd she say?
[00:18:59.460 --> 00:19:03.540]   I don't know. I think she was like, "Am I in trouble? Like, is he mad at me?"
[00:19:03.540 --> 00:19:09.940]   She thought it was interesting. I was just talking about like, and it was an interesting discussion.
[00:19:09.940 --> 00:19:13.700]   I was like, "Let me tell you what that world looks like on the other side." It was really cool research,
[00:19:13.700 --> 00:19:20.580]   actually. They random sampled YouTube and were able to calculate like how many people are actually
[00:19:20.580 --> 00:19:27.780]   seeing some of these ads by like figuring out like how many people are doing these ad reads and their
[00:19:27.780 --> 00:19:33.620]   view. And the idea was actually basically for anything, not just for VPNs. If there's a brand
[00:19:33.620 --> 00:19:40.980]   that is spending a lot on advertising on like YouTube or something, you could be hitting a huge amount of
[00:19:40.980 --> 00:19:47.780]   people because actually the cost per person is pretty low on YouTube. So you could be reaching like a huge
[00:19:47.780 --> 00:19:52.020]   amount of people. So you have to care about the information that you're reaching. The other
[00:19:52.020 --> 00:19:56.740]   thing I thought about that was awkward when I was writing this deep dive is I thought about our password
[00:19:56.740 --> 00:20:05.780]   security here at the HQ, which I don't think pass muster. To give people, without giving away our
[00:20:05.780 --> 00:20:13.140]   passwords, I would say the password I use on our machines here is like the second easiest possible
[00:20:13.140 --> 00:20:17.940]   password. Would you say if the first easiest possible password would be password, would you
[00:20:17.940 --> 00:20:23.060]   say without saying what ours is, that is probably the second most guessable easiest possible password
[00:20:23.060 --> 00:20:27.860]   that you would use? It reminds me of Spaceballs when he's like your luggage combination is one,
[00:20:27.860 --> 00:20:33.460]   two, three, four. It basically is like that. But my thought, and this is why I'm not a computer
[00:20:33.460 --> 00:20:39.940]   security researcher, is my password protection on these computers is the door lock. Like we've already lost,
[00:20:40.500 --> 00:20:43.380]   if someone is in here trying to log on to our computer, they're just going to grab all of our
[00:20:43.380 --> 00:20:51.300]   stuff and go. Also, it's like congratulations, you have just gained access to four years of local
[00:20:51.300 --> 00:20:57.220]   archive copies of the Deep Questions podcast. There you go. It's not exactly missile codes on these
[00:20:57.220 --> 00:21:02.980]   machines. The one other thing that I think about is for YouTube is I can't believe more people don't
[00:21:02.980 --> 00:21:07.940]   pay the $12 a month for ad-free YouTube. You're talking about me, basically.
[00:21:07.940 --> 00:21:13.620]   That blows my mind. I just haven't got around to it. I was telling someone about this the other day.
[00:21:13.620 --> 00:21:16.580]   Because people are like, "Oh, I see ads." Like I never see ads on YouTube.
[00:21:16.580 --> 00:21:20.500]   Let me give the context. Jesse is on my back because...
[00:21:20.500 --> 00:21:21.940]   No, it wasn't necessarily you. I forgot you.
[00:21:21.940 --> 00:21:28.100]   I know, but he is rightfully on my back. Whenever I load up a YouTube thing on my computer, I get the ads.
[00:21:28.100 --> 00:21:33.300]   And we make, I don't know, we generate just on YouTube ads alone, probably like tens of thousands
[00:21:33.300 --> 00:21:38.180]   of dollars a year. And I don't pay the whatever, $12. What is it? $12?
[00:21:38.180 --> 00:21:40.020]   Yeah. It's like less than $20 a month.
[00:21:40.020 --> 00:21:46.500]   Yeah. I just don't know how to do it. This goes back to this question of like human-centric computing.
[00:21:46.500 --> 00:21:52.580]   So you can be like YouTube pro or something. I know it's something you sign up for, but I don't know
[00:21:52.580 --> 00:21:57.860]   what it is. So I just am constantly skipping ads and like watching ads. And I'm really plugged
[00:21:57.860 --> 00:22:03.540]   into the world of advertising on YouTube. I definitely, I'll tell you what we need
[00:22:03.540 --> 00:22:10.020]   is like Liberty Mutual Insurance. I'm seeing a lot of Liberty Mutual ads. And then also ads
[00:22:10.020 --> 00:22:14.740]   for like whatever I just was talking or thinking about. Somehow those always, those always show up.
[00:22:14.740 --> 00:22:17.620]   So what is it though? Pro?
[00:22:17.620 --> 00:22:19.060]   Yeah. Premium.
[00:22:19.060 --> 00:22:19.780]   Premium.
[00:22:19.780 --> 00:22:20.260]   Yeah.
[00:22:20.260 --> 00:22:22.100]   Okay. I guess it, I mean, we do...
[00:22:22.100 --> 00:22:23.380]   YouTube premium.
[00:22:23.380 --> 00:22:27.380]   We have like a 275,000 subscriber channel and I don't pay the $12.
[00:22:27.380 --> 00:22:29.380]   I should.
[00:22:29.380 --> 00:22:30.820]   I should.
[00:22:30.820 --> 00:22:34.900]   All right. Well, there we go. So we nerded out about as much as I think our audience can take.
[00:22:34.900 --> 00:22:39.620]   So we've got some good questions coming up, but first let's hear from some sponsors.
[00:22:40.980 --> 00:22:46.580]   So I want to talk in particular about our friends at Uplift. Look, muscles are vital
[00:22:46.580 --> 00:22:52.020]   for movement and they play a key role in supporting the vascular system. The calves,
[00:22:52.020 --> 00:22:56.820]   if you know this, Jesse, are often called the second heart. They help pump blood against gravity,
[00:22:56.820 --> 00:23:01.300]   aid in circulation throughout the body. By using a standing desk and incorporating movement accessories,
[00:23:01.300 --> 00:23:06.020]   you are more likely to engage these muscles, promoting improved blood flow and overall
[00:23:06.020 --> 00:23:13.140]   health. This is where Uplift comes in. They have the Uplift desk, which I think is at the forefront
[00:23:13.140 --> 00:23:18.740]   of ergonomic solutions. These things are, they're really good technology. Now we know what a standing
